@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 15'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC

@DATA
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_7.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_6.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_6.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_1.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_5.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_7.dzn,1,2.518475,1.518709,0.658454,24.253497,0,160,1.658299,-1,12801,0,156.216624,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_10.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_1.dzn,1,2.518006,1.518709,0.658454,24.253497,0,160,1.657991,-1,12801,0,156.217092,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_3.dzn,1,2.517616,1.518709,0.658454,24.253497,0,160,1.657734,-1,12801,0,156.217561,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_8.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_9.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_6.dzn,1,2.573034,1.574282,0.63521,24.253497,0,40,1.634417,0,801,0,36.126092,24.253497,0.049938,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_7.dzn,1,2.573034,1.574282,0.63521,24.253497,0,40,1.634417,0,801,0,36.126092,24.253497,0.049938,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_9.dzn,1,2.573034,1.574282,0.63521,24.253497,0,40,1.634417,0,801,0,36.126092,24.253497,0.049938,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_2.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_8.dzn,1,2.51746,1.518709,0.658454,24.253497,0,160,1.657631,-1,12801,0,156.217405,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_9.dzn,1,2.518553,1.518709,0.658454,24.253497,0,160,1.658351,-1,12801,0,156.216624,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_5.dzn,1,2.517694,1.518709,0.658454,24.253497,0,160,1.657785,-1,12801,0,156.217561,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_9.dzn,1,2.5166,1.518709,0.658454,24.253497,0,160,1.657065,-1,12801,0,156.218967,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_10.dzn,1,2.517225,1.518709,0.658454,24.253497,0,160,1.657476,-1,12801,0,156.464495,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_2.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_5.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_4.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_10.dzn,1,2.573034,1.574282,0.63521,24.253497,0,40,1.634417,0,801,0,36.126092,24.253497,0.049938,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_8.dzn,1,2.573034,1.574282,0.63521,24.253497,0,40,1.634417,0,801,0,36.126092,24.253497,0.049938,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_6.dzn,1,2.517381,1.518631,0.658488,24.253497,0,160,1.657665,-1,12801,0,156.217717,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_2.dzn,1,2.514874,1.514974,0.660077,24.253497,0,200,1.660011,-1,20001,0.000001,196.223139,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_1.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_5.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_4.dzn,1,2.514924,1.514974,0.660077,24.253497,0,200,1.660044,-1,20001,0.000001,196.223039,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_8.dzn,1,2.514824,1.514974,0.660077,24.253497,0,200,1.659978,-1,20001,0.000001,196.223239,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_8.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_2.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_9.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_7.dzn,1,2.517225,1.518631,0.658488,24.253497,0,160,1.657562,-1,12801,0,156.464807,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_4.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_6.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_1.dzn,1,2.514874,1.514974,0.660077,24.253497,0,200,1.660011,-1,20001,0.000001,196.223139,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_8.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_7.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_6.dzn,1,2.514874,1.514974,0.660077,24.253497,0,200,1.660011,-1,20001,0.000001,196.223139,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_7.dzn,1,2.514774,1.514974,0.660077,24.253497,0,200,1.659945,-1,20001,0.000001,196.223139,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_10.dzn,1,2.514874,1.514974,0.660077,24.253497,0,200,1.660011,-1,20001,0.000001,196.223139,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_5.dzn,1,2.514924,1.514974,0.660077,24.253497,0,200,1.660044,-1,20001,0.000001,196.223039,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_2.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_3.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_4.dzn,1,2.517147,1.518709,0.658454,24.253497,0,160,1.657425,-1,12801,0,156.218186,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_10.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_6.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_7.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_8.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_5.dzn,1,2.536707,1.537332,0.650478,24.253497,0,80,1.650071,0,3201,0,76.185255,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_6.dzn,1,2.536707,1.537332,0.650478,24.253497,0,80,1.650071,0,3201,0,76.185255,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_9.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_6.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_10.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_9.dzn,1,2.514874,1.514974,0.660077,24.253497,0,200,1.660011,-1,20001,0.000001,196.223139,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_1.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_3.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_3.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_2.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_10.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_3.dzn,1,2.514874,1.514974,0.660077,24.253497,0,200,1.660011,-1,20001,0.000001,196.223139,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_3.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_4.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_3.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_6.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_7.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_1.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_7.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_8.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_9.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_8.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_4.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_1.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_2.dzn,1,2.513674,1.514974,0.660077,24.253497,0,200,1.659219,-1,20001,0.000001,196.723814,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_2.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_5.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_5.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_9.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_2.dzn,1,2.51746,1.518709,0.658454,24.253497,0,160,1.657631,-1,12801,0,2.312476,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_10.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_10.dzn,1,2.573034,1.574282,0.63521,24.253497,0,40,1.634417,0,801,0,36.126092,24.253497,0.049938,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_1.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_9.dzn,1,2.573034,1.574282,0.63521,24.253497,0,40,1.634417,0,801,0,36.126092,24.253497,0.049938,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_10.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_3.dzn,1,2.514024,1.514974,0.660077,24.253497,0,200,1.65945,-1,20001,0.000001,196.223939,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_5.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_5.dzn,1,2.513824,1.514974,0.660077,24.253497,0,200,1.659318,-1,20001,0.000001,196.224339,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_10.dzn,1,2.513824,1.514974,0.660077,24.253497,0,200,1.659318,-1,20001,0.000001,196.224139,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_4.dzn,1,2.514224,1.514974,0.660077,24.253497,0,200,1.659582,-1,20001,0.000001,196.223939,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_7.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_8.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_1.dzn,1,2.513824,1.514974,0.660077,24.253497,0,200,1.659318,-1,20001,0.000001,196.723714,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_10.dzn,1,2.536707,1.537332,0.650478,24.253497,0,80,1.650071,0,3201,0,76.185255,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_2.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_20_3.dzn,1,2.573034,1.574282,0.63521,24.253497,0,40,1.634417,0,801,0,36.126092,24.253497,0.049938,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_4.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_60_2.dzn,1,2.524788,1.524927,0.655769,24.253497,0,120,1.655678,-1,7201,0,116.205666,24.253497,0.016664,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_4.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_7.dzn,1,2.536082,1.537332,0.650478,24.253497,0,80,1.649665,0,3201,0,76.185255,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_4.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_9.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_10.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_5.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_4.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_80_5.dzn,1,2.518631,1.518709,0.658454,24.253497,0,160,1.658402,-1,12801,0,156.216467,24.253497,0.012499,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_6/Class6_40_8.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_7.dzn,1,2.513974,1.514924,0.660099,24.253497,0,200,1.659472,-1,20001,0.000001,196.224339,24.253497,0.01,1,5000000.25
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_5/Class5_40_1.dzn,1,2.53702,1.537332,0.650478,24.253497,0,80,1.650274,0,3201,0,76.18463,24.253497,0.024992,1,5000000.25
