@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC

@DATA
normalized-bqwh-18-141-74_ext.xml.mzn_AND_NODATA,1,3.988827,0.2507,7.780726,2.636297,7.583799
normalized-bqwh-18-141-58_glb.xml.mzn_AND_NODATA,1,1.22695,0.815029,2.971631,8.475694,13.702128
normalized-bqwh-18-141-82_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908,8.040001,13.702128
normalized-bqwh-18-141-61_ext.xml.mzn_AND_NODATA,1,3.597059,0.278005,6.988235,2.655618,6.782353
normalized-bqwh-18-141-3_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,7.980795,13.702128
normalized-bqwh-18-141-55_ext.xml.mzn_AND_NODATA,1,3.41807,0.292563,6.621746,2.650362,6.407351
normalized-bqwh-15-106-14_ext.xml.mzn_AND_NODATA,1,3.893536,0.256836,7.593156,2.4891,7.39924
normalized-bqwh-18-141-41_ext.xml.mzn_AND_NODATA,1,3.404871,0.293697,6.601218,2.641538,6.392694
normalized-bqwh-18-141-9_glb.xml.mzn_AND_NODATA,1,1.22695,0.815029,2.971631,8.1752,13.702128
normalized-bqwh-18-141-77_ext.xml.mzn_AND_NODATA,1,3.695652,0.270588,7.188406,2.667958,6.985507
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,3.340524,0.299354,6.466872,2.673332,6.252696
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,0.962451,1.039014,3.826087,3.975359,26.478261
normalized-bqwh-18-141-42_ext.xml.mzn_AND_NODATA,1,3.468373,0.28832,6.731928,2.635914,6.527108
normalized-C1-1-20.xml.mzn_AND_NODATA,1,1.171717,0.853448,5.279461,9.294797,13.737374
normalized-C1-2-20.xml.mzn_AND_NODATA,1,1.17594,0.850384,5.317293,9.345499,13.855639
normalized-bqwh-18-141-20_glb.xml.mzn_AND_NODATA,1,1.255319,0.79661,3,8.257272,13.702128
normalized-bqwh-18-141-83_ext.xml.mzn_AND_NODATA,1,3.367127,0.296989,6.525346,2.690398,6.316436
normalized-bqwh-18-141-90_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,8.165842,13.702128
normalized-bqwh-18-141-47_ext.xml.mzn_AND_NODATA,1,3.552239,0.281513,6.897015,2.597208,6.689552
normalized-bqwh-18-141-71_ext.xml.mzn_AND_NODATA,1,3.519403,0.284139,6.835821,2.657336,6.632836
normalized-4-fullins-5-6.xml.mzn_AND_NODATA,1,18.645683,0.053632,37.291365,5.169925,37.291365
normalized-block.xml.mzn_AND_NODATA,1,1.328093,0.752959,3.006696,3.743739,4.235808
normalized-bibd-8-98-49-4-21_glb.xml.mzn_AND_NODATA,1,0.81576,1.225851,3.555556,4.358582,101.666667
normalized-bqwh-18-141-98_ext.xml.mzn_AND_NODATA,1,3.437406,0.290917,6.665158,2.682233,6.455505
normalized-bqwh-18-141-69_ext.xml.mzn_AND_NODATA,1,3.279503,0.304924,6.346273,2.657821,6.13354
normalized-bqwh-18-141-97_glb.xml.mzn_AND_NODATA,1,1.22695,0.815029,2.971631,8.248254,13.702128
normalized-bqwh-18-141-20_ext.xml.mzn_AND_NODATA,1,3.831224,0.261013,7.464135,2.601729,7.265823
normalized-bqwh-18-141-62_ext.xml.mzn_AND_NODATA,1,3.602699,0.27757,7.002999,2.62569,6.8006
normalized-bqwh-18-141-49_ext.xml.mzn_AND_NODATA,1,3.655172,0.273585,7.110632,2.62062,6.91092
normalized-bqwh-18-141-25_ext.xml.mzn_AND_NODATA,1,3.448795,0.289956,6.692771,2.647885,6.487952
normalized-bqwh-18-141-89_ext.xml.mzn_AND_NODATA,1,3.711765,0.269414,7.216176,2.68219,7.008824
normalized-bqwh-18-141-64_ext.xml.mzn_AND_NODATA,1,3.604412,0.277438,7.004412,2.639377,6.8
normalized-bibd-7-91-39-3-13_glb.xml.mzn_AND_NODATA,1,0.796703,1.255172,3.5,4.393103,94.5
normalized-bqwh-18-141-88_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,8.228445,13.702128
normalized-bqwh-18-141-82_ext.xml.mzn_AND_NODATA,1,3.427286,0.291776,6.644678,2.644725,6.434783
normalized-bqwh-18-141-84_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908,8.55617,13.702128
normalized-bqwh-18-141-59_glb.xml.mzn_AND_NODATA,1,1.198582,0.83432,2.943262,8.421425,13.702128
normalized-bqwh-18-141-94_glb.xml.mzn_AND_NODATA,1,1.219858,0.819767,2.964539,7.895567,13.702128
normalized-bqwh-18-141-46_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723,8.453435,13.702128
normalized-bqwh-18-141-94_ext.xml.mzn_AND_NODATA,1,3.758621,0.266055,7.321839,2.550971,7.126437
normalized-abb313GPIA-7.xml.mzn_AND_NODATA,1,34.268465,0.029181,68.53693,5.61471,68.53693
normalized-bqwh-18-141-43_ext.xml.mzn_AND_NODATA,1,3.74392,0.2671,7.290415,2.666578,7.09299
normalized-C2-2-15.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.038183,14.488017
normalized-bqwh-18-141-39_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,8.150072,13.702128
normalized-C3-1-30.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251,11.247229,14.638596
normalized-bibd-9-84-28-3-7_glb.xml.mzn_AND_NODATA,1,0.834127,1.198858,3.6,4.31589,87.8
normalized-C1-2-21.xml.mzn_AND_NODATA,1,1.17594,0.850384,5.317293,9.393646,13.855639
normalized-bqwh-18-141-47_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,7.924959,13.702128
normalized-bqwh-18-141-32_glb.xml.mzn_AND_NODATA,1,1.212766,0.824561,2.957447,8.769082,13.702128
normalized-BlackHole-4-4-e-0_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652
normalized-chnl10-11-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.190909,5.238095,2,10.47619,19
normalized-chnl10-15-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.166667,6,2,12,23
normalized-bibd-12-88-22-3-4_glb.xml.mzn_AND_NODATA,1,0.870338,1.148979,3.692308,4.242384,92.076923
normalized-bqwh-18-141-60_ext.xml.mzn_AND_NODATA,1,3.575,0.27972,6.951471,2.640306,6.752941
normalized-bqwh-18-141-88_ext.xml.mzn_AND_NODATA,1,3.68331,0.271495,7.168331,2.619049,6.970043
normalized-C2-2-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.103117,14.488017
normalized-bqwh-18-141-61_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908,8.380001,13.702128
normalized-chnl-15-16.xml.mzn_AND_NODATA,1,0.129167,7.741935,2,15.483871,29
normalized-chnl15-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.106667,9.375,2,18.75,38
normalized-bibd-9-96-32-3-8_glb.xml.mzn_AND_NODATA,1,0.832639,1.201001,3.6,4.323603,99.8
normalized-C2-1-15.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.038183,14.488017
normalized-C2-1-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.103117,14.488017
normalized-blast-floppy1-8.xml.mzn_AND_NODATA,1,1.086235,0.920611,9.049198,8.330789,34.864566
normalized-C4-2-60.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.27431,15.197861
normalized-bqwh-18-141-43_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723,8.787228,13.702128
normalized-abb313GPIA-5.xml.mzn_AND_NODATA,1,34.268465,0.029181,68.53693,4.643856,68.53693
normalized-chnl15-16-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.129167,7.741935,2,15.483871,29
normalized-C4-1-60.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.27431,15.197861
normalized-C3-3-30.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251,11.247229,14.638596
normalized-cc-7-7-2.xml.mzn_AND_NODATA,1,1.32,0.757576,5.04,3.818182,16.56
normalized-bqwh-18-141-97_ext.xml.mzn_AND_NODATA,1,3.413476,0.292956,6.617152,2.658913,6.407351
normalized-chnl10-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.15,6.666667,2,13.333333,28
normalized-bqwh-18-141-73_ext.xml.mzn_AND_NODATA,1,3.631579,0.275362,7.061404,2.601366,6.859649
normalized-chnl-20-25.xml.mzn_AND_NODATA,1,0.09,11.111111,2,22.222222,43
normalized-C4-1-61.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.29237,15.197861
normalized-C4-3-61.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.29237,15.197861
normalized-cc-7-7-3.xml.mzn_AND_NODATA,1,1.32,0.757576,5.04,4.669036,16.56
normalized-C3-3-31.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251,11.281504,14.638596
normalized-chnl-15-25.xml.mzn_AND_NODATA,1,0.106667,9.375,2,18.75,38
normalized-C2-3-15.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.038183,14.488017
normalized-chnl-10-20.xml.mzn_AND_NODATA,1,0.15,6.666667,2,13.333333,28
normalized-cc-8-8-3.xml.mzn_AND_NODATA,1,1.346154,0.742857,5.169231,4.682346,17.123077
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,1.381188,0.724014,5.346535,4.701237,17.910891
normalized-bqwh-18-141-85_ext.xml.mzn_AND_NODATA,1,3.313756,0.301772,6.412674,2.675564,6.197836
normalized-bibd-11-110-30-3-6_glb.xml.mzn_AND_NODATA,1,0.857576,1.166078,3.666667,4.275618,114
normalized-C3-2-30.xml.mzn_AND_NODATA,1,1.20503,0.829855,5.581192,11.268963,14.68234
normalized-chnl-30-40.xml.mzn_AND_NODATA,1,0.058333,17.142857,2,34.285714,68
normalized-bibd-7-84-36-3-12_glb.xml.mzn_AND_NODATA,1,0.797619,1.253731,3.5,4.38806,87.5
normalized-chnl-20-30.xml.mzn_AND_NODATA,1,0.083333,12,2,24,48
normalized-C4-2-61.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.29237,15.197861
normalized-chnl-10-11.xml.mzn_AND_NODATA,1,0.190909,5.238095,2,10.47619,19
normalized-chnl35-36-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.056349,17.746479,2,35.492958,69
normalized-bqwh-18-141-87_ext.xml.mzn_AND_NODATA,1,3.713663,0.269276,7.225291,2.649629,7.023256
normalized-chnl20-21-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.097619,10.243902,2,20.487805,39
normalized-chnl-20-21.xml.mzn_AND_NODATA,1,0.097619,10.243902,2,20.487805,39
normalized-cc-9-9-2.xml.mzn_AND_NODATA,1,1.365854,0.732143,5.268293,3.857143,17.560976
normalized-bqwh-18-141-84_ext.xml.mzn_AND_NODATA,1,3.516369,0.284384,6.824405,2.682695,6.616071
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,1.365854,0.732143,5.268293,4.692804,17.560976
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,0.065591,15.245902,2,30.491803,59
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,0.053571,18.666667,2,37.333333,73
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.053571,18.666667,2,37.333333,73
normalized-C3-2-31.xml.mzn_AND_NODATA,1,1.20503,0.829855,5.581192,11.303316,14.68234
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.058333,17.142857,2,34.285714,68
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.050794,19.6875,2,39.375,78
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,0.949134,1.053592,3.818182,4.022805,32.454545
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.04939,20.246914,2,40.493827,79
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908,8.498102,13.702128
normalized-C1-3-21.xml.mzn_AND_NODATA,1,1.171717,0.853448,5.279461,9.342626,13.737374
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,3.578475,0.279449,6.952167,2.623776,6.747384
normalized-circ-6-3.xml.mzn_AND_NODATA,1,8.566667,0.116732,40.533333,4.731518,50.977778
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,1.667432,0.599725,3.954065,2.356749,5.186036
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.047222,21.176471,2,42.352941,83
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.116667,8.571429,2,17.142857,33
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,3.665211,0.272836,7.126638,2.652532,6.922853
normalized-costasArray-18.xml.mzn_AND_NODATA,1,1.886905,0.529968,4.595238,11.517013,15.095238
normalized-costasArray-19.xml.mzn_AND_NODATA,1,1.893048,0.528249,4.614973,11.724775,15.775401
normalized-costasArray-20.xml.mzn_AND_NODATA,1,1.898551,0.526718,4.63285,11.921725,16.454106
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,0.056349,17.746479,2,35.492958,69
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,0.050794,19.6875,2,39.375,78
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,5.618406,0.177986,11.236813,2.568654,11.236813
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.09,11.111111,2,22.222222,43
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,0.166667,6,2,12,23
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,0.116667,8.571429,2,17.142857,33
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,0.844697,1.183857,3.636364,4.304933,123.909091
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,0.039608,25.247525,2,50.49505,99
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,5.719037,0.174855,11.438073,2.561975,11.438073
normalized-david-10.xml.mzn_AND_NODATA,1,4.666667,0.214286,9.333333,6.643856,9.333333
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,18.645683,0.053632,37.291365,5.61471,37.291365
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,0.966154,1.035032,3.846154,3.980892,29.538462
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.038182,26.190476,2,52.380952,103
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,5.697489,0.175516,11.394977,2.563385,11.394977
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.939394
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.065591,15.245902,2,30.491803,59
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.083333,12,2,24,48
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.936508
normalized-color.xml.mzn_AND_NODATA,1,24.916,0.040135,49.832,4.643856,49.832
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.952381
normalized-costasArray-16.xml.mzn_AND_NODATA,1,1.87218,0.534137,4.548872,11.063947,13.729323
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,0.036667,27.272727,2,54.545455,108
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.954023
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.973333
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.039608,25.247525,2,50.49505,99
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.522947,5.56
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,5.487459,0.182234,10.974918,2.577713,10.974918
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.50388,5.56
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.933333
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,0.04939,20.246914,2,40.493827,79
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.948718
normalized-costasArray-17.xml.mzn_AND_NODATA,1,1.88,0.531915,4.573333,11.297217,14.413333
normalized-circ-8-3.xml.mzn_AND_NODATA,1,12.184524,0.082071,72.845238,5.978505,88.595238
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.944444
normalized-C2-3-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.103117,14.488017
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.061905,16.153846,2,32.307692,63
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,3.621302,0.276144,7.039941,2.6563,6.837278
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.528314,5.56
normalized-data-6-3.xml.mzn_AND_NODATA,1,8.566667,0.116732,40.533333,4.731518,50.977778
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.840189,5.56
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.950617
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.955556
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.847411,5.56
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.735772,5.56
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,0.047222,21.176471,2,42.352941,83
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.514898,5.56
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.564571,5.56
normalized-david-9.xml.mzn_AND_NODATA,1,4.666667,0.214286,9.333333,6.33985,9.333333
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.745291,5.56
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,5.74,0.174216,11.48,2.191918,11.48
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.942029
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.569,5.56
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,0.838889,1.192053,3.6,4.291391,63.8
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.781457,5.56
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.946667
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,1.381188,0.724014,5.346535,3.870968,17.910891
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,0.045,22.222222,2,44.444444,88
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,3.611437,0.276898,7.02346,2.674988,6.824047
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723,8.291851,13.702128
normalized-C3-1-31.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251,11.281504,14.638596
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.823271,5.56
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.945166,5.56
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,11.010416,5.56
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,0.038182,26.190476,2,52.380952,103
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.855693,5.56
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.64197,5.56
normalized-costasArray-15.xml.mzn_AND_NODATA,1,1.863248,0.536697,4.521368,10.815499,13.042735
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.939388,5.56
normalized-david-8.xml.mzn_AND_NODATA,1,4.666667,0.214286,9.333333,6,9.333333
normalized-elf-rf7.xml.mzn_AND_NODATA,1,2.489458,0.401694,6.766566,2.715971,7.180723
normalized-C4-3-60.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.27431,15.197861
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.778981,5.56
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,0.880952,1.135135,3.714286,4.216216,82.142857
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,0.061905,16.153846,2,32.307692,63
normalized-f1000.xml.mzn_AND_NODATA,1,2.625,0.380952,7.375,2.809524,13.715
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,2.515813,0.397486,6.823042,2.712062,7.209337
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.507979,5.56
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.789695,5.56
normalized-C5-1-90.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757,12.857995,15.45415
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.79346,5.56
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.986667
normalized-data-8-3.xml.mzn_AND_NODATA,1,12.184524,0.082071,72.845238,5.978505,88.595238
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,0.957895,1.043956,3.8,3.967033,23.4
normalized-C5-2-90.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757,12.857995,15.45415
normalized-f600.xml.mzn_AND_NODATA,1,2.625,0.380952,7.375,2.809524,13.673333
normalized-C1-1-21.xml.mzn_AND_NODATA,1,1.171717,0.853448,5.279461,9.342626,13.737374
normalized-f2000.xml.mzn_AND_NODATA,1,2.625,0.380952,7.375,2.809524,13.731
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.036667,27.272727,2,54.545455,108
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,3.422727,0.292165,6.640909,2.66888,6.436364
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,1.222271,0.818149,2.738628,22.631482,3.483644
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,1.222271,0.818149,2.738628,22.631482,3.483644
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,0.896667,1.115242,3.75,4.182156,79.25
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,1.2221,0.818264,2.73835,22.636961,3.48353
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,2.823529,0.354167,7.566333,2.679632,7.811327
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,5.634009,0.177494,11.268018,2.567603,11.268018
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,1.222271,0.818149,2.738628,22.631482,3.483644
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,1.221499,0.818666,2.737376,22.656237,3.483131
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,1.403448,0.712531,5.462069,3.891892,18.434483
normalized-C5-3-91.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757,12.870287,15.45415
normalized-C5-2-91.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757,12.870287,15.45415
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,1.217531,0.821334,2.73094,22.783799,3.480496
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,2.748968,0.363773,7.392969,2.689361,7.648787
normalized-C5-1-91.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757,12.870287,15.45415
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,1.219779,0.819821,2.734586,22.711447,3.481989
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,1.212996,0.824405,2.723584,22.930575,3.477486
normalized-circ-10-3.xml.mzn_AND_NODATA,1,15.951852,0.062689,115.688889,7.25238,136.755556
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,1.403448,0.712531,5.462069,4.714001,18.434483
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,2.822776,0.354261,7.516363,2.662662,7.711006
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,1.221671,0.818551,2.737654,22.650733,3.483245
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,0.897619,1.114058,3.75,4.177719,74.25
normalized-C5-3-90.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757,12.857995,15.45415
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,1.346154,0.742857,5.169231,3.84,17.123077
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,2.931633,0.341107,7.030323,2.397214,6.255343
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,1.220984,0.819011,2.73654,22.672763,3.482789
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,1.2221,0.818264,2.73835,22.636961,3.48353
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,0.959487,1.042223,3.846154,4.008552,34.538462
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,2.853055,0.350501,7.43045,2.604306,7.425257
normalized-elf-rf8.xml.mzn_AND_NODATA,1,2.739891,0.364978,7.373329,2.69044,7.638554
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,1.214755,0.823211,2.731855,22.915857,3.489994
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,0.877747,1.13928,3.714286,4.231612,108.142857
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,1.222707,0.817858,2.744697,22.659276,3.495159
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,1.222649,0.817896,2.744604,22.661152,3.495121
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,1.222074,0.818281,2.743675,22.679598,3.494748
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,1.221729,0.818512,2.743117,22.690693,3.494523
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,1.222707,0.817858,2.744697,22.659276,3.495159
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,1.222419,0.81805,2.744232,22.668523,3.494972
normalized-data-10-3.xml.mzn_AND_NODATA,1,15.951852,0.062689,115.688889,7.25238,136.755556
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,1.220228,0.819519,2.740694,22.738907,3.493549
