@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.04318,22.413333,0.572441,0.746906,0.547215,2.19209,1681,0.584075,74,1.375499,0.422778,1869,0.966894,1755,99.135135,5646
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.059374,34.571429,0.571921,0.748494,0.52257,2.18851,3872,0.586515,111,1.933718,0.412673,5862,0.955005,3983,356.306306,17992
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.075033,94.138462,0.571571,0.749563,0.504025,2.17595,24476,0.585436,259,2.602547,0.401882,48482,0.943562,24735,4215.930502,150256
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.058414,32.3875,0.569685,0.755357,0.510661,2.207048,5182,0.587686,159,2.12507,0.412397,8481,0.955876,5341,512.792453,26376
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,1,0.067441,82.009404,0.570869,0.751715,0.501297,2.19541,26161,0.586125,318,2.649269,0.40379,52551,0.949303,26479,4024.150943,163470
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,1,0.133358,2735.666667,0.571425,0.750011,0.499912,2.066599,24621,0.584782,424,2.736275,0.389829,51396,0.89998,25045,172.773585,159902
BLOCKS3i.5.3-shuffled,1,0.049447,141,0.606983,0.647492,0.44018,3.0861,282,0.622449,4,12.594406,0.37055,1989,0.982563,286,71.5,9165
BLOCKS3ii.5.2-shuffled,1,0.052826,139,0.636961,0.569954,0.494644,2.663835,278,0.661958,4,9.592199,0.328823,2044,0.979562,282,71.5,7451
BLOCKS3iii.5-shuffled,1,0.077929,126,0.703248,0.421973,0.413624,2.217984,252,0.713756,4,4.996094,0.267361,1679,0.967997,256,71.5,4310
BLOCKS4ii.7.2-shuffled,1,0.117033,454,0.69301,0.442981,0.354157,2.495248,908,0.720795,7,13.602186,0.249751,12262,0.956044,915,503.142857,40542
BLOCKS4iii.7-shuffled,1,0.155799,424,0.765071,0.307068,0.251172,2.12855,848,0.782762,7,7.433918,0.172923,10635,0.940335,855,503.142857,27055
blocks_enc_2_b3_ser--opt-9_-shuffled,1,0.074396,222,0.698101,0.432458,0.466005,2.711097,444,0.661212,4,9.261161,0.318801,4472,0.972483,448,180,13743
blocks_enc_2_b4_ser--opt-26_-shuffled,1,0.103973,1518,0.763818,0.309212,0.309172,2.497742,3036,0.698604,7,11.868551,0.26273,54618,0.963356,3043,1697.142857,152916
c1_BMC_p1_k2048-shuffled,1,0.033579,1101387,0.512647,0.950659,0.790047,2.233156,2202774,0.512835,4,2.816883,0.47729,4602842,0.971525,2202778,92928,12731986
c1_BMC_p2_k1024-shuffled,1,0.066083,556139,0.512122,0.95266,0.77792,2.229424,1112278,0.512471,4,2.913312,0.468339,2302874,0.94536,1112282,92928,6641874
c1_BMC_p2_k128-shuffled,1,0.431892,79047,0.507665,0.969804,0.641429,2.187424,158094,0.508929,4,4.088913,0.381156,290402,0.721178,158098,92928,1313026
c1_BMC_p2_k8-shuffled,1,0.783066,14328,0.503841,0.984751,0.448856,2.113253,28656,0.505031,3,5.669493,0.309174,41747,0.577595,28659,46464,327480
c2_Debug_s5_f1_e1_v3-shuffled,1,2.874489,21446,0.507151,0.971799,0.101979,1.872267,64338,0.509154,10,16.391092,0.121353,38731,0.256301,64348,308736,2140076
c3_BMC_p1_k256-shuffled,1,0.323326,24963.5,0.487572,1.050977,0.634249,2.216507,49927,0.48599,4,4.03651,0.429176,73224,0.76839,49931,22208,393318
c3_BMC_p2_k1024-shuffled,1,0.091591,92043.5,0.483398,1.068689,0.714365,2.245338,184087,0.482747,4,3.30486,0.491135,290808,0.92198,184091,22208,1177686
c3_BMC_p2_k2048-shuffled,1,0.046834,181483.5,0.482413,1.072911,0.729838,2.250906,362967,0.482055,4,3.170664,0.504362,580920,0.958592,362971,22208,2223510
c3_BMC_p2_k512-shuffled,1,0.175399,47323.5,0.48507,1.06156,0.68539,2.234911,94647,0.483983,4,3.562171,0.467523,145752,0.860156,94651,22208,654774
c3_Debug_s3_f2_e2_v2-shuffled,1,0.007205,289060.5,0.677261,0.476536,0.025715,2.903736,578121,0.72442,11,5.093693,0.273501,3118513,0.996354,578132,4096,9124477
C432.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.015983,278,0.546586,0.829539,0.638638,2.257818,556,0.549821,12,2.630282,0.45481,1057,0.987229,568,3.833333,3295
C432.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.015961,278.5,0.546226,0.830744,0.639139,2.25746,557,0.549433,12,2.630931,0.455197,1058,0.987236,569,3.833333,3299
C432.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.001289,296,0.548469,0.823258,0.640232,2.29207,592,0.5516,1,2.709949,0.448758,1146,0.998975,593,4,3559
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.001288,296.5,0.548134,0.824373,0.641339,2.291693,593,0.54817,1,2.710438,0.452217,1147,0.998976,594,4,3563
C499.blif_0.10_0.20_0_0_inp_exact,1,0.015643,89.4,0.529218,0.889582,0.754791,2.337896,894,0.529513,12,3.147903,0.472658,1780,0.987523,906,38.833333,6058
C499.blif_0.10_0.20_0_0_out_exact,1,0.013372,413,0.529463,0.888705,0.749687,2.356038,826,0.532504,12,3.201671,0.470101,1644,0.9894,838,5.333333,5702
C499.blif_0.10_0.20_0_1_out_exact,1,0.013372,413,0.529288,0.889331,0.749687,2.356038,826,0.53231,12,3.202864,0.470297,1644,0.989397,838,5.333333,5702
C499.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.001547,446,0.530655,0.884462,0.7471,2.37471,892,0.530695,1,3.231803,0.469396,1786,0.998774,893,8,6149
C499.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.001552,444,0.530735,0.884178,0.746315,2.375873,888,0.533743,1,3.237345,0.466304,1778,0.998771,889,8,6133
c4_BMC_p1_k1024-shuffled,1,0.071273,8390,0.487941,1.049428,0.712275,2.275323,16780,0.487575,4,2.914502,0.492294,24622,0.939588,16784,1408,95530
c4_BMC_p1_k2048-shuffled,1,0.036263,16614,0.487389,1.051749,0.724213,2.280192,33228,0.487192,4,2.818157,0.502432,49198,0.968376,33232,1408,182698
c4_BMC_p1_k512-shuffled,1,0.137783,4278,0.488912,1.04536,0.689598,2.266073,8556,0.488276,4,3.101519,0.473733,12334,0.889121,8560,1408,51946
c4_BMC_p2_k2048-shuffled,1,0.036263,16614,0.487389,1.051749,0.724213,2.280192,33228,0.487192,4,2.818157,0.502432,49198,0.968376,33232,1408,182698
c4_Debug_s3_f1_e1_v3-shuffled,1,5.989524,25156.5,0.508285,0.967399,0.001866,1.629977,50313,0.512259,12,76.384183,0.053619,1388,0.13412,50325,573440,7817609
c4_Debug_s3_f1_e2_v3-shuffled,1,5.989524,25156.5,0.508284,0.967404,0.001868,1.629977,50313,0.512258,12,76.384362,0.053621,1387,0.134118,50325,573440,7817609
c4_Debug_s3_f2_e1_v3-shuffled,1,0.078323,27181.5,0.725155,0.379015,0.106721,2.490067,54363,0.76946,12,8.395476,0.206976,623110,0.959191,54375,8192,1660953
C5315.blif_0.10_0.20_0_0_inp_exact-shuffled,1,0.028519,337.5,0.556652,0.796455,0.592788,2.2494,5400,0.557421,97,2.71348,0.443255,11468,0.977787,5497,75.793814,33644
C5315.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.027762,2614.5,0.557659,0.793211,0.585606,2.25745,5229,0.562461,95,2.734222,0.436663,11137,0.978476,5324,8.315789,32909
C5315.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.028515,337.5625,0.556645,0.796476,0.592775,2.249366,5401,0.557415,97,2.71335,0.443262,11469,0.97779,5498,75.793814,33648
C5315.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.027758,2615,0.557652,0.793233,0.585594,2.257414,5230,0.562453,95,2.734085,0.436671,11138,0.978479,5325,8.315789,32913
C5315.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.000131,2802.5,0.557518,0.793665,0.585095,2.308536,5605,0.557524,2,2.774924,0.442596,11925,0.999898,5607,2,35163
C5315.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.000131,2801.5,0.557531,0.793622,0.584986,2.308617,5603,0.562006,2,2.775201,0.438109,11921,0.999898,5605,2,35155
C5315.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.000131,2802.5,0.557489,0.793756,0.585161,2.308536,5605,0.557496,2,2.775103,0.442624,11924,0.999898,5607,2,35163
c5_BMC_p1_k32-shuffled,1,0.664117,16467.5,0.507652,0.969852,0.537325,2.232373,32935,0.509407,4,5.344273,0.337778,53822,0.632587,32939,33344,357542
C6288.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.006184,2285,0.569414,0.756192,0.374071,2.32629,4570,0.572449,66,2.950388,0.431859,9458,0.995356,4636,2.545455,31766
C6288.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.003172,2337,0.569252,0.756691,0.375505,2.331099,4674,0.569381,34,2.966653,0.432839,9667,0.997616,4708,2.588235,32425
C6288.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.003171,2337.5,0.569213,0.756812,0.375595,2.331051,4675,0.569341,34,2.96666,0.432878,9668,0.997616,4709,2.588235,32429
C6288.blif_0.10_1.00_0_1_out_exact-shuffled,1,0.003203,2310.5,0.569396,0.756247,0.373353,2.332144,4621,0.572301,34,2.971214,0.429887,9554,0.997594,4655,2.588235,32120
c6_BMC_p1_k1024-shuffled,1,0.031982,67844,0.514498,0.943641,0.755096,2.270595,135688,0.5147,4,3.008792,0.476055,290614,0.973374,135692,5760,840922
c6_BMC_p1_k256-shuffled,1,0.122244,17468,0.512922,0.949615,0.722999,2.258558,34936,0.513585,4,3.288294,0.452236,72790,0.904785,34940,5760,235882
c6_BMC_p2_k128-shuffled,1,0.230815,9072,0.511285,0.955855,0.684392,2.244079,18144,0.512338,4,3.636599,0.42558,36486,0.833152,18148,5760,135042
c6_BMC_p2_k2048-shuffled,1,0.016116,135012,0.514799,0.942504,0.760738,2.272711,270024,0.514904,4,2.960571,0.48041,581046,0.986418,270028,5760,1647642
c6_BMC_p2_k64-shuffled,1,0.415195,4874,0.509005,0.964618,0.618828,2.219491,9748,0.510424,4,4.260562,0.384673,18334,0.732547,9752,5760,84622
C880.blif_0.10_0.20_0_0_inp_exact,1,0.010212,93.636364,0.551508,0.81321,0.58888,2.274206,1030,0.552048,16,2.601338,0.452059,2055,0.991931,1046,22.125,6067
C880.blif_0.10_0.20_0_0_out_exact,1,0.008857,479.5,0.552976,0.808396,0.572866,2.288647,959,0.558761,14,2.632066,0.444799,1903,0.993056,973,3.142857,5729
C880.blif_0.10_0.20_0_1_inp_exact,1,0.010212,93.636364,0.551343,0.813752,0.589259,2.274206,1030,0.551882,16,2.602294,0.452228,2054,0.991928,1046,22.125,6067
C880.blif_0.10_0.20_0_1_out_exact,1,0.008857,479.5,0.552976,0.808396,0.572866,2.288647,959,0.558761,14,2.632066,0.444799,1903,0.993056,973,3.142857,5729
C880.blif_0.10_1.00_0_0_inp_exact,1,0.009195,504.5,0.552689,0.809337,0.58046,2.283142,1009,0.553125,13,2.629159,0.449913,2022,0.992771,1022,3.692308,6007
C880.blif_0.10_1.00_0_0_out_exact,1,0.009419,490,0.553495,0.806699,0.571821,2.288462,980,0.559441,13,2.643505,0.443339,1960,0.992624,993,3.692308,5879
C880.blif_0.10_1.00_0_1_out_exact-shuffled,1,0.009419,490,0.553325,0.807255,0.572214,2.288462,980,0.559252,13,2.644512,0.443531,1959,0.992622,993,3.692308,5879
CHAIN23v.24-shuffled,1,0.004679,1633.5,0.743712,0.344607,0.380257,2.204597,3267,0.752241,23,3.391185,0.248035,18076,0.997158,3290,8,43533
cmu.dme1.B-f2,1,0.160359,469,0.571333,0.750293,0.533359,2.012095,938,0.581378,108,2.450287,0.408522,1882,0.879684,1046,7.611111,5979
cmu.dme1.B-f3,1,0.114317,816.5,0.571375,0.750165,0.523128,2.104405,1633,0.579865,162,2.529248,0.421636,3308,0.914243,1795,6.407407,10592
cmu.dme1.B-f4-shuffled,1,0.092999,1209,0.571392,0.750111,0.517799,2.147137,2418,0.579218,216,2.559605,0.42625,4890,0.93024,2634,5.805556,15730
cmu.dme2.B-f2,1,0.140765,601.5,0.571355,0.750224,0.513449,2.051405,1203,0.579754,110,2.548363,0.409602,2404,0.894395,1313,8.563636,7806
cmu.periodic.N-d2-shuffled,1,0.088237,2475,0.571412,0.750052,0.448053,2.156767,4950,0.58105,64,2.904467,0.395382,9867,0.933817,5014,40.15625,33979
cmu.periodic.N-d4-shuffled,1,0.108695,5629,0.571421,0.750023,0.446944,2.115903,11258,0.580438,128,2.924205,0.388957,22521,0.918476,11386,56.546875,77687
cmu.periodic.N-f4-shuffled,1,0.109459,6009,0.571422,0.750021,0.447843,2.114378,12018,0.580527,128,2.928948,0.388304,24028,0.917904,12146,60.84375,83007
comp.blif_0.10_0.20_0_0_inp_exact-shuffled,1,0.01083,76.5,0.516146,0.937438,0.677497,2.326113,306,0.51631,4,3.045161,0.486865,562,0.991063,310,10.5,1951
comp.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.001188,152.5,0.51712,0.933788,0.665083,2.356295,305,0.517149,1,3.133987,0.484097,564,0.999026,306,2,1986
connect_5x4_3_R-shuffled,1,0.045291,453.090909,0.366656,1.727349,0.772453,3.487105,4984,0.376955,50,6.991061,0.616051,1332,0.975263,5034,154.36,55567
connect_5x4_4_W-shuffled,1,0.055098,391.272727,0.374149,1.672735,0.777199,3.431147,4304,0.384117,50,6.52113,0.608113,1332,0.97019,4354,154.72,45367
connect_6x5_4_D-shuffled,1,0.046359,617.875,0.376675,1.654808,0.786262,3.502409,9886,0.383994,90,7.385425,0.608212,2713,0.975743,9976,272,118200
connect_6x5_5_R-shuffled,1,0.055915,546.625,0.378828,1.639719,0.783869,3.441509,8746,0.386435,90,6.803644,0.603459,2713,0.970543,8836,272,96780
connect_7x6_4_R-shuffled,1,0.041609,900.954545,0.378211,1.644024,0.791489,3.544301,19821,0.383459,147,7.986378,0.609348,4970,0.978691,19968,440.326531,256473
connect_7x6_6_W-shuffled,1,0.057258,725.318182,0.382138,1.616857,0.788304,3.448476,15957,0.387499,147,7.023348,0.602315,4970,0.970409,16104,440.544218,183057
connect_8x7_3_D-shuffled,1,0.036135,1375.586207,0.366493,1.728562,0.77845,3.566445,39892,0.370264,224,8.168013,0.623125,8415,0.981093,40116,667,517229
connect_8x7_7_D-shuffled,1,0.057716,927.586207,0.384616,1.599993,0.791676,3.453056,26900,0.388904,224,7.191417,0.599543,8415,0.970602,27124,667,316973
connect_9x8_3_R-shuffled,1,0.03483,1795.72973,0.36651,1.728439,0.779291,3.57817,66442,0.369446,324,8.366279,0.623928,13408,0.981904,66766,962.308642,881755
connect_9x8_6_D-shuffled,1,0.042567,1363.72973,0.392242,1.549446,0.810841,3.565046,50458,0.395497,324,8.634693,0.596504,13408,0.979335,50782,962.308642,721483
connect_9x8_8_D-shuffled,1,0.058431,1153.567568,0.386529,1.58713,0.794156,3.456758,42682,0.389911,324,7.329745,0.597994,13408,0.970556,43006,962.308642,513835
Core1108_tbm_02.tex.moduleQ3.2S.000007,1,0.30233,143.1,0.654185,0.52862,0.285054,2.388108,1431,0.639002,200,3.080319,0.31317,4105,0.880577,1631,62.625,14528
Core1108_tbm_02.tex.moduleQ3.2S.000015,1,0.300926,142.6,0.654968,0.526792,0.283615,2.389895,1426,0.639411,195,3.086983,0.311389,4105,0.880514,1621,64.487179,14503
Core1108_tbm_02.tex.moduleQ3.2S.000026,1,0.304902,145.1,0.652106,0.533494,0.290753,2.381028,1451,0.6358,205,3.073068,0.315338,4120,0.879442,1656,62.926829,14628
Core1108_tbm_02.tex.moduleQ3.2S.000056,1,0.300623,142.6,0.654861,0.527041,0.284335,2.388498,1426,0.639782,195,3.090068,0.312112,4110,0.880051,1621,63.717949,14513
Core1108_tbm_02.tex.moduleQ3.2S.000077,1,0.30233,143.1,0.654185,0.52862,0.285054,2.388108,1431,0.639002,200,3.080319,0.31317,4105,0.880577,1631,62.625,14528
Core1108_tbm_02.tex.moduleQ3.2S.000095,1,0.303121,144.1,0.653313,0.530659,0.287915,2.384554,1441,0.637275,200,3.079829,0.313513,4115,0.879777,1641,63.875,14578
Core1108_tbm_02.tex.moduleQ3.2S.000098,1,0.304513,144.6,0.652537,0.53248,0.289337,2.382788,1446,0.636559,205,3.073289,0.314958,4115,0.87984,1651,62.560976,14603
Core1108_tbm_02.tex.moduleQ3.2S.000099,1,0.302423,143.6,0.653643,0.529888,0.287202,2.384939,1436,0.637972,200,3.08313,0.313634,4115,0.879714,1636,63.25,14563
Core1108_tbm_02.tex.moduleQ3.2S.000108,1,0.302423,143.6,0.653643,0.529888,0.287202,2.384939,1436,0.637972,200,3.08313,0.313634,4115,0.879714,1636,63.25,14563
Core1108_tbm_03.tex.module.000003,1,0.441907,67.3,0.588453,0.69937,0.443893,2.072493,673,0.552124,220,2.610302,0.399152,1356,0.819982,893,40.909091,5664
Core1108_tbm_03.tex.module.000019,1,0.425532,61.3,0.587103,0.703278,0.433371,2.057671,613,0.55693,220,2.498199,0.419981,1258,0.795539,833,32.5,5040
Core1108_tbm_03.tex.module.000021,1,0.432341,61.3,0.585288,0.70856,0.43178,2.06064,613,0.554742,220,2.504202,0.418768,1243,0.799592,833,33.181818,5030
Core1108_tbm_03.tex.module.000023,1,0.433931,61.3,0.584127,0.711957,0.433371,2.057671,613,0.552195,220,2.516206,0.419588,1243,0.799592,833,33.75,5040
Core1108_tbm_03.tex.module.000031,1,0.434662,62.3,0.582318,0.717274,0.439646,2.051495,623,0.551909,220,2.521945,0.420562,1253,0.797571,843,33.75,5090
Core1108_tbm_03.tex.module.000034,1,0.43089,61.8,0.583763,0.713023,0.438724,2.052602,618,0.553084,220,2.502387,0.42099,1244,0.795988,838,33.181818,5038
Core1108_tbm_03.tex.module.000037,1,0.433526,59.4,0.583367,0.714185,0.435838,2.053179,594,0.552932,215,2.514215,0.421739,1202,0.796348,809,33.023256,4882
Core1108_tbm_03.tex.module.000038,1,0.435418,58.9,0.583851,0.712766,0.434833,2.054354,589,0.553738,215,2.5,0.421263,1188,0.797872,804,32.674419,4830
Core1108_tbm_03.tex.module.000039,1,0.435418,58.9,0.583851,0.712766,0.434833,2.054354,589,0.553738,215,2.5,0.421263,1188,0.797872,804,32.674419,4830
Core1108_tbm_03.tex.module.000048,1,0.431442,58.4,0.584554,0.710705,0.433806,2.055556,584,0.553452,215,2.484355,0.423398,1184,0.795918,799,32.325581,4778
Core1108_tbm_03.tex.module.000056,1,0.42698,56.4,0.583151,0.714822,0.429455,2.048267,564,0.555997,210,2.46124,0.428677,1148,0.786116,774,30,4570
Core1108_tbm_03.tex.module.000057,1,0.425798,55,0.58278,0.715913,0.428303,2.049468,550,0.556591,205,2.496689,0.429913,1139,0.785416,755,30,4518
Core1108_tbm_03.tex.module.000058,1,0.424588,53.6,0.5824,0.717032,0.427123,2.047529,536,0.556963,205,2.516869,0.434348,1130,0.782776,741,29.268293,4466
Core1108_tbm_03.tex.module.000064,1,0.423348,53.1,0.582012,0.718178,0.425914,2.045542,531,0.557347,205,2.506793,0.43691,1121,0.78007,736,28.536585,4414
Core1108_tbm_03.tex.module.000065,1,0.422078,52.6,0.581614,0.719354,0.424675,2.043506,526,0.557126,200,2.513774,0.436054,1112,0.777296,726,28.75,4362
Core1108_tbm_03.tex.module.000090,1,0.426913,47.9,0.581608,0.719371,0.419399,2.041667,479,0.558531,185,2.61747,0.436082,1056,0.77649,664,29.324324,4154
Core1108_tbm_03.tex.module.000092,1,0.425606,46.5,0.583374,0.714166,0.417993,2.039446,465,0.561112,185,2.629231,0.438333,1047,0.774342,650,28.513514,4102
Core1108_tbm_03.tex.moduleQ3.2S.000002,1,0.301744,135.6,0.633607,0.578266,0.289812,2.403626,1356,0.618122,220,2.974619,0.341682,3623,0.876033,1576,51.477273,12795
Core1108_tbm_03.tex.moduleQ3.2S.000003,1,0.303342,136.1,0.632761,0.580375,0.291438,2.401557,1361,0.616876,225,2.968474,0.342996,3623,0.876109,1586,51,12820
Core1108_tbm_03.tex.moduleQ3.2S.000009,1,0.303792,136.6,0.632308,0.581507,0.293056,2.399497,1366,0.616215,225,2.968573,0.343224,3628,0.875646,1591,51.333333,12845
Core1108_tbm_03.tex.moduleQ3.2S.000011,1,0.301398,135.6,0.633503,0.578526,0.290626,2.402017,1356,0.618052,220,2.977792,0.342257,3628,0.875493,1576,51.25,12805
Core1108_tbm_03.tex.moduleQ3.2S.000018,1,0.301744,135.6,0.633607,0.578266,0.289812,2.403626,1356,0.618122,220,2.974619,0.341682,3623,0.876033,1576,51.477273,12795
Core1108_tbm_03.tex.moduleQ3.2S.000048,1,0.303792,136.6,0.632308,0.581507,0.293056,2.399497,1366,0.616215,225,2.968573,0.343224,3628,0.875646,1591,51.333333,12845
Core1108_tbm_09.tex.module.000008,1,0.475916,111.2,0.602804,0.658915,0.47707,2.06086,1112,0.552388,250,2.80837,0.342411,2057,0.856158,1362,72.4,9630
Core1108_tbm_09.tex.module.000009,1,0.475916,111.2,0.602804,0.658915,0.47707,2.06086,1112,0.552645,250,2.80837,0.34257,2057,0.856158,1362,72.2,9630
Core1108_tbm_09.tex.module.000010,1,0.475916,111.2,0.602804,0.658915,0.47707,2.06086,1112,0.552388,250,2.80837,0.342411,2057,0.856158,1362,72.4,9630
Core1108_tbm_09.tex.module.000028,1,0.464789,94.7,0.600076,0.666456,0.466197,2.047183,947,0.55553,250,2.64411,0.361577,1760,0.835755,1197,55,7914
Core1108_tbm_09.tex.module.000033,1,0.460847,90.2,0.599114,0.669132,0.462345,2.044211,902,0.556898,250,2.591146,0.3683,1679,0.829635,1152,50.2,7446
Core1108_tbm_09.tex.moduleQ3.10S.000001,1,0.244533,292.9,0.681842,0.466615,0.25654,2.551933,2929,0.665639,250,3.033658,0.282977,8656,0.919441,3179,90.3,30312
Core1108_tbm_09.tex.moduleQ3.2S.000003,1,0.243545,291.9,0.682473,0.465259,0.255086,2.553991,2919,0.666569,245,3.036979,0.282193,8651,0.919624,3164,91.22449,30262
Core1108_tbm_09.tex.moduleQ3.2S.000005,1,0.244533,292.9,0.681842,0.466615,0.25654,2.551933,2929,0.665639,250,3.033658,0.282977,8656,0.919441,3179,90.3,30312
Core1108_tbm_09.tex.moduleQ3.2S.000007,1,0.243069,291.9,0.682232,0.465777,0.25654,2.550957,2919,0.666253,245,3.0433,0.282847,8671,0.918735,3164,91.020408,30302
Core1108_tbm_09.tex.moduleQ3.2S.000010,1,0.245766,294.4,0.680982,0.468468,0.258711,2.548861,2944,0.664376,255,3.030322,0.283924,8666,0.919055,3199,89.705882,30387
Core1108_tbm_09.tex.moduleQ3.2S.000011,1,0.244533,292.9,0.681842,0.466615,0.25654,2.551933,2929,0.665639,250,3.033658,0.282977,8656,0.919441,3179,90.3,30312
Core1108_tbm_09.tex.moduleQ3.9S.000001,1,0.244533,292.9,0.681842,0.466615,0.25654,2.551933,2929,0.665639,250,3.033658,0.282977,8656,0.919441,3179,90.3,30312
Core1108_tbm_21.tex.module.000008,1,0.46034,66.7,0.599697,0.667509,0.445703,2.050519,667,0.559856,200,2.741638,0.374435,1383,0.825892,867,48.625,5938
Core1108_tbm_21.tex.module.000009,1,0.46034,66.7,0.599697,0.667509,0.445703,2.050519,667,0.559419,200,2.741638,0.374142,1383,0.825892,867,48.875,5938
Core1108_tbm_21.tex.module.000010,1,0.46034,66.7,0.599697,0.667509,0.445703,2.050519,667,0.560294,200,2.741638,0.374728,1383,0.825892,867,48.375,5938
Core1108_tbm_21.tex.module.000014,1,0.454545,62.2,0.598355,0.67125,0.438624,2.044171,622,0.561996,200,2.672749,0.385365,1302,0.815154,822,42.625,5470
Core1108_tbm_21.tex.module.000017,1,0.454545,62.2,0.598355,0.67125,0.438624,2.044171,622,0.558914,200,2.672749,0.386585,1302,0.815154,822,43.625,5470
Core1108_tbm_21.tex.module.000023,1,0.447635,57.7,0.596761,0.675712,0.43018,2.039414,577,0.5632,200,2.595882,0.397162,1221,0.80402,777,37.375,5002
Core1108_tbm_21.tex.module.000026,1,0.456081,57.7,0.593762,0.684175,0.43018,2.039414,577,0.55946,195,2.632124,0.394981,1206,0.808081,772,39.230769,5002
Core1108_tbm_21.tex.module.000027,1,0.456081,57.7,0.593762,0.684175,0.43018,2.039414,577,0.55893,200,2.615187,0.397162,1206,0.808081,777,38.5,5002
Core1108_tbm_21.tex.module.000030,1,0.45657,58.7,0.591845,0.689632,0.436526,2.033408,587,0.558553,200,2.620076,0.398421,1216,0.80602,787,38.5,5052
Core1108_tbm_21.tex.module.000091,1,0.444271,38,0.589364,0.696744,0.400624,2.005456,380,0.569759,160,2.774074,0.433641,943,0.765116,540,28.4375,3648
Core1108_tbm_21.tex.moduleQ3.2S.000002,1,0.323557,126.5,0.648345,0.54239,0.30284,2.339153,1265,0.627984,205,2.976871,0.31912,3485,0.875434,1470,60,12444
Core1108_tbm_21.tex.moduleQ3.2S.000007,1,0.320724,124.5,0.650762,0.536661,0.296288,2.347039,1245,0.631469,200,2.983391,0.316763,3470,0.876758,1445,59.625,12344
Core1108_tbm_21.tex.moduleQ3.2S.000011,1,0.321144,125,0.650255,0.537859,0.297937,2.345054,1250,0.63074,200,2.983448,0.317084,3475,0.87629,1450,60,12369
Core1108_tbm_21.tex.moduleQ3.2S.000014,1,0.323145,126,0.648845,0.541201,0.301213,2.341111,1260,0.628699,205,2.976792,0.318808,3480,0.8759,1465,59.634146,12419
Core1108_tbm_21.tex.moduleQ3.2S.000015,1,0.321144,125,0.650255,0.537859,0.297937,2.345054,1250,0.63074,200,2.983448,0.317084,3475,0.87629,1450,60,12369
