@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1507171828-044.SATISFIABLE.cnf,1,0.0088,67,10.8795,21.5264,1483,1491,0.0054,4005.7143,23.7925,20.2451,21.5575,13.0327,0.0438,23.7925,20.1079,350
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1205196501-095.UNKNOWN.cnf,1,0.0061,99,16.0014,27.051,2120,2130,0.0047,3922,28.7451,26.4648,26.9852,19.5987,0.0264,28.7451,25.1936,500
SAT11/random/medium/unif-k7-r89-v70-c6230-S1555786344-071.SATISFIABLE.cnf,1,0.1,9,8.4633,25.6934,6230,6230,0.0111,4470.2,25.9867,25.509,25.7122,8.7654,0.0111,25.9867,25.4345,70
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1915396418-078.SATISFIABLE.cnf,1,0.0067,90,10.9895,28.1645,1912,1917,0.0052,3877,35.1634,26.0143,26.6694,13.5186,0.0298,35.1634,24.8125,450
SAT11/random/large/unif-k5-r20-v750-c15000-S1207160791-083-UNKNOWN.cnf,1,0.0067,131,33.9918,51.8377,15000,15000,0.0158,64.7045,57.5273,49.5357,51.5238,41.6987,0.0255,62.6333,47.7288,750
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,0.0068,89,11.4899,26.7371,1907,1917,0.0052,3859.75,28.9744,26.0057,26.5029,13.7113,0.0267,28.9744,24.8563,450
SAT11/random/large/unif-k7-r85-v200-c17000-S283489555-036-UNKNOWN.cnf,1,0.035,27,18.4192,57.6467,17000,17000,0.0117,3836.75,58.6205,57.6211,57.6773,18.1345,0.0117,58.6205,56.6678,200
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S984689729-080.UNKNOWN.cnf,1,0.0122,48,8.9227,16.5117,1060,1065,0.0094,4111.1667,17.0462,16.2597,16.6749,10.4808,0.0434,17.0462,15.7281,250
SAT11/random/large/unif-k5-r20-v1000-c20000-S519298227-080-UNKNOWN.cnf,1,0.005,177,44.2929,56.7456,20000,20000,0.0124,44.1224,64.5581,52.3409,56.2558,56.3308,0.0204,73.8,50.2553,1000
SAT11/random/large/unif-k5-r20-v2000-c40000-S837431592-027-UNKNOWN.cnf,1,0.0025,358,80.2771,73.4902,40000,40000,0.0064,17.6992,87.8947,65.2143,73.1429,107.418,0.0119,100.9,62.0645,2000
SAT11/random/large/unif-k7-r85-v250-c21250-S1682211323-009-UNKNOWN.cnf,1,0.028,35,22.208,48.8417,21250,21250,0.0117,225,50.202,47.433,48.9261,21.9833,0.0117,59.296,45.965,250
SAT11/random/medium/unif-k7-r89-v70-c6230-S1321356000-046.SATISFIABLE.cnf,1,0.1,9,8.4655,25.9025,6230,6230,0.0111,4467.8,26.2613,25.6696,25.9225,8.6852,0.0111,26.2613,25.6545,70
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,0.0012,509,52.3404,34.3481,10419,10500,0.0006,118.1957,37.519,32.9196,33.9558,75.7705,0.006,42.4809,31.9224,2500
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1631205309-024.SATISFIABLE.cnf,1,0.0038,161,20.0645,32.8407,3397,3408,0.0012,1635.1333,42.3286,26.9359,30.4198,25.849,0.0177,43.9318,26.2813,800
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1617172756-030.SATISFIABLE.cnf,1,0.0044,139,17.3145,35.7708,2951,2982,0.0014,3693,39.4109,33.434,35.3037,20.6537,0.0227,39.4109,33.3358,700
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S869604189-077.UNKNOWN.cnf,1,0.0051,119,18.5071,32.4001,2549,2556,0.0024,3781.4286,38.0201,30.4264,31.0612,22.9672,0.0188,38.0201,29.3076,600
SAT11/random/large/unif-k5-r20-v1250-c25000-S1245360321-088-UNKNOWN.cnf,1,0.004,220,54.0875,61.1935,25000,25000,0.0098,31.8909,71.1481,55.9286,60.5357,66.9591,0.0176,82.9,52.2632,1250
SAT11/random/medium/unif-k7-r89-v80-c7120-S1147977026-087.SATISFIABLE.cnf,1,0.0875,10,9.5289,28.4456,7120,7120,0.0111,4388.2,28.8711,28.4262,28.534,9.7299,0.0111,28.8711,27.8465,80
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S374960214-041-UNKNOWN.cnf,1,0.0012,514,51.2589,34.2883,10451,10500,0.001,114.4043,37.2526,32.5912,34.3441,76.0705,0.0058,42.1227,31.2192,2500
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S2019147653-030.SATISFIABLE.cnf,1,0.0052,119,15.3218,32.1278,2539,2556,0.0032,3815.8571,37.1425,29.9447,30.4117,19.2344,0.0244,37.1425,29.6776,600
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,0.0102,58,10.1611,18.4636,1272,1278,0.0079,4057.5714,19.9063,18.0214,18.3687,12.126,0.0417,19.9063,17.1604,300
SAT11/random/medium/unif-k7-r89-v50-c4450-S422404201-035.SATISFIABLE.cnf,1,0.14,6,6.5152,19.7319,4450,4450,0.011,4582.2,19.8499,19.6784,19.7769,6.9695,0.011,19.8499,19.5364,50
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.0051,120,16.5436,33.0958,2545,2556,0.0039,3776.2857,38.0003,30.9963,31.6788,20.7824,0.0204,38.0003,29.9076,600
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,0.0001,10678,2040,105.8276,208521,210000,0,2.8222,170,71.75,98,2345,0.0004,256,54.3333,50000
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,0.0875,10,9.4502,28.3964,7120,7120,0.0111,4400,28.8604,28.3618,28.4248,9.6267,0.0111,28.8604,27.8047,80
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1,0.0047,130,18.4451,35.121,2756,2769,0.0036,3765,40.3583,33.0101,33.7156,23.7392,0.0207,40.3583,31.338,650
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.0061,99,13.0149,27.8675,2111,2130,0.0047,3881.1429,29.7685,26.9171,27.6183,15.7459,0.0322,29.7685,25.9709,500
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,0.0102,58,10.6018,19.2356,1272,1278,0.0086,4053.7143,20.2036,18.2687,19.6241,12.5785,0.0385,20.2036,17.8176,300
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,0.0038,159,20.3286,33.2473,3383,3408,0.003,1678.6667,40.376,27.9331,30.9281,26.1563,0.0198,43.4395,27.6956,800
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,0.0006,1041,109.806,41.4764,20886,21000,0.0002,45.8824,47.3472,38.6129,40.9706,175.794,0.0036,55.1923,36.5455,5000
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1,0.0001,10647,2059,98.7432,208679,210000,0,3.1294,146,72,96.5,2737,0.0004,292,56.5,50000
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,0.0025,363,84.8375,74.3329,40000,40000,0.0059,17.379,90.9333,65.2,73.2222,106.304,0.0121,111.5833,60.0667,2000
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,0.0778,12,10.4161,31.1756,8010,8010,0.0111,4343.2,32.0131,31.2116,31.2134,10.5097,0.0111,32.0131,30.0979,90
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,0.0076,78,13.9314,23.8796,1698,1704,0.0059,3921,25.3381,23.0941,23.7846,16.758,0.0289,25.3381,22.4459,400
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,0.005,176,46.6553,57.4296,20000,20000,0.0123,42.6436,64.5833,53.383,57.2041,54.1662,0.0202,76.4706,49.4667,1000
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,0.0051,118,18.8054,32.697,2545,2556,0.0039,3798,36.1555,30.9531,31.7767,23.7854,0.0244,36.1555,30.173,600
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,0.0175,56,33.0803,58.5822,34000,34000,0.0117,83.3171,62.3294,55.8784,58.6575,33.724,0.0117,68.4362,54.6447,400
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,0.14,6,6.1268,19.8374,4450,4450,0.011,4546,20.2483,19.7677,19.7818,6.7291,0.011,20.2483,19.5757,50
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,0.0078,78,11.3235,24.1466,1689,1704,0.0047,3933.625,25.8189,23.5092,23.6441,13.6178,0.0314,25.8189,23.0923,400
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,0.0467,20,14.0179,46.7966,12750,12750,0.0117,4207,47.928,46.5139,47.3746,13.9703,0.0117,47.928,45.3699,150
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,0.0006,1036,86.5538,41.8495,20870,21000,0.0003,45.7881,48.2184,38.3684,41.2989,172.385,0.0032,55.5309,35.7,5000
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,0.0001,7578,810.75,94.7452,146043,147000,0,4.5495,152,64.25,86.8571,1462,0.0005,255,56.7,35000
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,0.05,16,8.3454,23.4754,2130,2130,0.0441,4290.7143,24.389,22.6919,23.6124,9.2604,0.0465,24.389,22.6342,100
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,0.004,222,53.0452,62.0955,25000,25000,0.0094,32.0734,73.0833,57.7143,61.6296,66.3509,0.0179,76.5556,53.1111,1250
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,0.0039,159,20.1601,33.4194,3362,3408,0.003,1742.5333,40.9588,28.2537,30.7209,25.9048,0.0184,41.578,26.9409,800
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,0.14,6,6.3326,19.7553,4450,4450,0.011,4565,19.8597,19.7203,19.755,6.8295,0.011,19.8597,19.6575,50
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,0.0875,10,9.4356,28.3276,7120,7120,0.0111,4431,28.7742,28.1934,28.2937,9.6721,0.0111,28.7742,27.9356,80
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,0.0047,128,18.2319,33.9873,2751,2769,0.0015,3755.5714,39.3655,32.1048,33.2233,22.671,0.0189,39.3655,31.4558,650
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,0.0056,108,19.072,29.8472,2328,2343,0.0043,3869.1429,32.9948,28.7132,28.9828,23.9419,0.0253,32.9948,26.9442,550
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,0.0778,12,10.3838,31.2593,8010,8010,0.0111,4391.25,31.5505,31.2543,31.4991,10.3828,0.0111,31.5505,30.7335,90
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,0.0333,25,12.0365,31.8799,3195,3195,0.0407,4193.7143,33.2256,30.9095,31.8139,13.0969,0.0466,33.2256,30.7344,150
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,0.0068,89,13.1836,26.3107,1908,1917,0.0052,3907.7143,29.0253,25.5049,25.5477,16.4418,0.0273,29.0253,23.4101,450
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,0.0047,128,18.5278,34.0865,2748,2769,0.0036,3747.7143,39.2592,31.8061,32.8296,24.1309,0.0182,39.2592,30.9962,650
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,0.0667,12,6.4544,18.917,1597,1597,0.0451,4385.5714,19.6801,18.403,18.9076,7.4005,0.0463,19.6801,18.313,75
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,0.0175,57,33.4239,58.9611,34000,34000,0.0117,83.2,63.2857,56.7963,58.8539,32.8651,0.0117,67.8248,55.2785,400
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,0.0068,89,12.5806,26.5335,1908,1917,0.0052,3902.1429,28.8118,25.8077,26.3316,15.1662,0.0309,28.8118,24.6385,450
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,0.14,6,6.1948,19.9324,4450,4450,0.011,4617,19.9324,19.9324,19.9324,6.6889,0.011,19.9324,19.9324,50
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,0.0067,132,35.734,51.1723,15000,15000,0.0157,65.9326,55.3051,49.2778,51.3788,41.7973,0.0257,62.54,46.4795,750
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,0.0033,269,64.3387,68.1145,30000,30000,0.0076,25.2906,77.7895,62.35,68.8,84.7374,0.0151,92.125,57.3793,1500
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,0.0087,68,11.7939,21.9233,1483,1491,0.0074,3980.2857,23.889,21.102,21.176,14.3403,0.0432,23.889,20.8622,350
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.0077,77,12.3499,23.9186,1692,1704,0.0065,3951.5714,27.6458,21.891,23.414,15.2153,0.029,27.6458,21.3637,400
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,0.0001,0,806.5,91.2944,146049,147000,0,4.4286,127.6667,67.3333,86.8,4230.5,0.0006,237.5,61.1818,34999
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,0.0333,24,11.6561,31.8604,3195,3195,0.0416,4154.8571,34.5754,30.5269,31.5535,12.6523,0.0463,34.5754,30.0653,150
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,0.1167,8,7.529,22.6768,5340,5340,0.011,4490.2,22.8464,22.6836,22.6849,7.9535,0.011,22.8464,22.4842,60
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,0.1,8,5.0716,13.6263,1065,1065,0.046,4535.3333,13.762,13.534,13.691,5.8597,0.046,13.762,13.4763,50
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.0061,98,15.9533,28.672,2119,2130,0.0047,3872.5714,32.7991,26.8442,28.4405,19.7974,0.0269,32.7991,26.0716,500
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,0.0002,0,386.286,69.6222,83511,84000,0,8.3564,97.2,52.8,66.5556,1787,0.0008,137.4,48.2857,20000
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,0.0286,29,12.5384,35.5667,3727,3727,0.0384,4109.8571,37.2123,34.4151,35.5302,13.868,0.0459,37.2123,34.3941,175
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,0.1,8,4.8336,13.669,1065,1065,0.046,4541.8333,13.9167,13.4931,13.7027,5.645,0.046,13.9167,13.4584,50
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,0.0061,98,14.9225,27.95,2119,2130,0.0047,3863.7143,30.5275,26.6091,27.9488,18.6693,0.0264,30.5275,25.9893,500
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,0.0067,132,34.6894,50.9179,15000,15000,0.0157,65.0111,56.3913,48.1,50.6901,41.954,0.0247,61.3158,46.0909,750
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,0.0056,108,17.9968,29.2021,2331,2343,0.0043,3831.2857,32.3801,27.4074,28.8643,22.5402,0.0236,32.3801,27.179,550
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,0.0038,159,20.8304,31.0105,3387,3408,0.0027,1148.4545,38.6519,27.7637,30.2538,26.4658,0.0201,41.0066,26.8778,800
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.0061,100,13.6185,29.295,2115,2130,0.0047,3837.1429,34.0058,26.3118,28.7884,17.1367,0.026,34.0058,26.155,500
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,0.028,35,21.898,48.9031,21250,21250,0.0117,233.0357,52.7228,47.6761,48.598,21.6592,0.0117,60.2039,46.4756,250
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,0.0044,140,19.8691,35.9252,2969,2982,0.0034,3650.1429,40.7378,34.1192,34.7088,25.5284,0.0189,40.7378,32.1921,700
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,0.0044,140,16.0647,36.8759,2964,2982,0.004,3590.375,42.511,34.9885,35.9634,20.4152,0.0202,42.511,34.2001,700
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1,0.0069,87,13.8772,26.0064,1898,1917,0.0053,3902.2857,27.9095,25.2518,25.991,16.9926,0.0327,27.9095,24.4832,450
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,0.0001,10597,2239.67,106.4023,208561,210000,0,3,172.5,79,96.8,2177,0.0004,252,52,49999
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,0.0033,268,62.7698,65.8476,30000,30000,0.0084,24.6639,76,59.8571,65.5,81.9787,0.0152,93.8696,56.92,1500
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,0.14,6,6.0758,19.7337,4450,4450,0.011,4574,19.8649,19.6852,19.6872,6.5852,0.011,19.8649,19.6003,50
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1,0.14,6,6.3053,19.8742,4450,4450,0.011,4572,20.2943,19.7299,19.7567,6.7858,0.011,20.2943,19.6367,50
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,0.0062,97,13.7188,28.8035,2116,2130,0.0028,3882.4286,33.6511,26.9098,27.8787,16.8619,0.0284,33.6511,25.552,500
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,0.0076,78,14.3183,23.9794,1698,1704,0.0035,3953.1429,26.5071,22.9985,23.6382,17.5848,0.0289,26.5071,21.7081,400
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,0.0001,5296,509.5,76.2779,104378,105000,0,6.6979,110.5,58.5,74.4286,790,0.0007,150.5,48.3333,25000
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,0.0002,0,268.455,63.4351,62606,63000,0,12.1905,81.75,55.0741,61.9091,977,0.0013,92,49.7143,15000
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,0.0778,12,10.4387,31.2559,8010,8010,0.0111,4374,31.871,30.9739,31.3073,10.582,0.0111,31.871,30.8016,90
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1,0.0001,7416,842.5,87.5315,145973,147000,0,4.7473,138.3333,64.1429,81.1429,1228.5,0.0005,184.5,52.6,35000
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,0.0044,139,22.471,35.5407,2959,2982,0.0037,3697.5714,40.8236,32.7768,34.0631,28.5726,0.0172,40.8236,32.4847,700
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,0.0077,79,11.7258,24.2231,1696,1704,0.0035,3928.7143,27.9121,22.8545,23.2415,14.3026,0.0318,27.9121,22.109,400
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,0.004,222,54.0647,62.4318,25000,25000,0.01,31.6574,73.6818,58.6,61.5652,68.1748,0.018,80.9583,54.4211,1250
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,0.0286,29,12.7371,35.9704,3727,3727,0.0386,4115,38.8148,35.0293,35.1796,13.9942,0.0453,38.8148,34.323,175
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,0.0333,25,10.6197,32.0067,3195,3195,0.0404,4153.2857,34.1867,31.0787,31.342,11.752,0.0466,34.1867,30.386,150
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,0.0467,20,14.3189,46.5002,12750,12750,0.0117,4202,47.7333,45.5776,47.1244,14.1023,0.0117,47.7333,45.5655,150
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,0.1,9,8.5141,25.8843,6230,6230,0.0111,4426.2,26.5392,25.6994,25.9065,8.7965,0.0111,26.5392,25.3018,70
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,0.0088,68,9.2088,27.1056,1482,1491,0.0067,4168,27.1056,27.1056,27.1056,10.7431,0.0358,27.1056,27.1056,350
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,0.0061,100,12.7145,28.6299,2121,2130,0.0047,3882.7143,31.7083,27.6028,28.0448,15.3336,0.0259,31.7083,25.9961,500
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,0.0778,12,10.4631,31.1961,8010,8010,0.0111,4364.8,31.5975,31.1664,31.254,10.5537,0.0111,31.5975,30.4648,90
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,0.0286,29,12.7025,36.2249,3727,3727,0.04,4125,38.0767,35.081,36.1178,14.0043,0.0456,38.0767,34.7464,175
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,0.0068,89,13.1468,26.1837,1909,1917,0.0052,3955.1429,29.5071,24.793,25.5925,16.0256,0.0272,29.5071,24.6355,450
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,0.1167,8,7.1668,22.6818,5340,5340,0.011,4509,23.1503,22.4347,22.7488,7.6036,0.011,23.1503,22.2258,60
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.0048,128,17.4458,33.8067,2741,2769,0.0036,3785.4286,36.7356,32.2644,33.1923,21.7974,0.0226,36.7356,30.2825,650
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,0.0067,130,33.8817,51.7943,15000,15000,0.0159,66.5955,56.7639,49.1897,51.697,42.042,0.0255,60.3478,47.0441,750
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,0.0175,58,32.481,58.9883,34000,34000,0.0117,83.3077,62.3968,56.8171,59.6279,33.7188,0.0117,62.9348,55.4727,400
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,0.0667,12,6.2279,18.9961,1597,1597,0.0445,4384.2857,19.9078,18.6817,18.8786,7.1666,0.0463,19.9078,18.5106,75
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,0.0467,20,14.1301,46.7179,12750,12750,0.0117,4202.5,47.3816,46.7041,46.872,14.1478,0.0117,47.3816,45.9141,150
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,0.0041,150,19.107,34.2784,3178,3195,0.0006,2347.3636,38.6758,29.6677,35.8568,24.6155,0.0154,41.8817,28.6428,750
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1,0.0087,68,12.6416,21.0405,1486,1491,0.004,3986.4286,22.6914,19.9213,20.85,14.9461,0.031,22.6914,19.6584,350
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,0.0051,119,18.1701,32.1398,2531,2556,0.004,3828.8571,35.5855,30.5724,31.2313,22.9612,0.0249,35.5855,30.4792,600
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,0.0778,12,10.3993,31.5017,8010,8010,0.0111,4394.5,31.8373,31.5993,31.685,10.4325,0.0111,31.8373,30.8852,90
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1,0.0002,4175,395,69.1877,83374,84000,0.0001,8,92.6667,54.1667,67.0909,507.25,0.0008,129.5,47.3333,20000
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1,0.0006,1033,93.375,41.3851,20865,21000,0.0002,46.7909,48.1275,37.6739,41.463,139.5,0.0035,59.7551,35.6222,5000
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0.04,20,9.5364,27.8622,2662,2662,0.0432,4208,29.5846,26.8111,27.506,10.6132,0.0466,29.5846,26.7188,125
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,0.0067,131,35.0276,51.2124,15000,15000,0.0153,67.0116,56.1918,48.6508,51.4314,41.6235,0.0265,60.9492,46.4426,750
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,0.04,20,8.8899,28.032,2662,2662,0.0424,4217.1429,30.5424,26.7441,28.1314,10.0735,0.0466,30.5424,26.5742,125
