@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,0.0478,0.2335,0.0931,0.1237,0.7245,0.6326,0.5914,0.39,0.0276,0.2884,0.1714,40,0.1758,0.5878,32,45,33.751,27,0,0.2004,0.3824,25200,2.7072,0.0676,0.649,0.2917,6000,25009,6,0.0774,0.8283,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,0.05,0.2313,0.0915,0.1211,0.6875,0.3458,0.5943,0.4027,0.0225,0.2784,0.124,3867,0.1689,0.5843,3818,3927,3823.7,3803,0,0.1898,0.4098,2130,2.6387,0.0535,0.6222,0.2746,500,2114,4,0.0902,0.8469,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,0.0009,0.0469,0.0018,0.0025,0.822,0.0095,0.7119,0.1559,0,0.102,0,4373,0.0033,0.6374,4273,4400,4278.3,4252,0,0.0676,0.1506,2343,3.5574,0,0.7305,0.0153,110,2343,3,0.0236,0.8591,0.2
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0,0.0416,0.0232,0.0368,0.9164,0.0955,0.2341,0.8459,0.0024,0.4995,0.8213,3355,0.0665,0.3917,3298,3372,2642.8,2700,0.7132,0.7881,0.9384,40187,2.7703,0.51,1.1369,0.3677,1677,40187,7,0.6038,0.9988,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,0.0095,0.2222,0.0258,0.0387,1.3728,0.286,0.903,0.1193,1.0142,0.1969,1.1452,1073,0.0446,0.9124,849,1313,843.35,590,0.3412,0.0369,0.1234,12563,1.8073,0.4226,1.0013,0.4531,4252,9499,25,0.0007,0.8278,0
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,0.012,0.1752,0.0267,0.0419,0.9448,0.1622,0.8521,0.2515,3.3276,1.179,1.0757,3845,0.0474,0.5176,3551,3845,3419.3,3485,0.1273,0.1043,0.1837,24351,2.5562,0.3347,0.717,0.9753,7807,10295,12,0.0267,0.8457,0
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,0.0333,0.1847,0.1013,0.1834,1.3062,0.3167,0.9095,0.2965,3.426,1.2442,1.1228,0,0.252,0.7365,0,0,0,0,0.1924,0.1006,0.1732,1600000,2.9194,1.1862,0.921,1.2043,507000,620000,8,0.0321,0.9497,0
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.0216,0.2405,0.0331,0.0424,1.1292,0.1739,0.3302,0.7575,1.3431,0.8045,0.9808,0,0.0559,1.5565,0,0,0,0,0.6633,0.7562,0.853,93904,2.4667,1.0765,0.562,0.7561,31248,55442,10,0.3044,0.952,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1858385213-060.cnf,1,0.0001,0.0112,0.0001,0.0001,1.0119,0.0002,0.7213,0.0764,0,0.038,0,4515,0.0001,0.6777,4460,4572,4480.7,4447,0,0.0286,0.0776,5340,3.5974,0,0.4195,0,60,5340,2,0.0104,0.8757,0.1429
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,0.047,0.2336,0.0923,0.124,0.7206,0.9034,0.5851,0.3905,0.0263,0.2922,0.1644,5,0.1751,0.5881,3,6,3.479,2,0,0.1999,0.3811,168000,2.7207,0.0659,0.6612,0.2962,40000,167000,6,0.0853,0.9677,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1442480583-017.cnf,1,0.0456,0.2348,0.0917,0.1246,0.6923,0.6266,0.5934,0.3878,0.0183,0.2879,0.1251,153,0.1767,0.5868,142,180,153.11,131,0,0.1983,0.3804,8400,2.6972,0.0563,0.6748,0.2883,2000,8363,5,0.0814,0.8316,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,0.0464,0.2302,0.0906,0.1219,0.7292,0.2818,0.5479,0.4099,0.0291,0.291,0.17,3976,0.1737,0.59,3898,4056,3900.5,3870,0,0.2247,0.4127,1955,2.7092,0.0671,0.6424,0.2883,460,1942,4,0.1021,0.8436,0
SAT_Competition2009/CRAFTED/sgi/sgi-difficult7.cnf,1,0.0004,0.0248,0.0012,0.0016,0.0552,0.0055,0.0092,0.9085,0.037,0.1473,0.1255,0,0.0028,0.007,0,0,0,0,0.9792,0.9037,0.9087,28986,3.5557,2.1201,0.8802,0,728,28258,2,0.8988,0.9984,0.9091
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.0302,0.1549,0.0489,0.0609,1.2715,0.3006,0.3192,0.6088,0.0057,3.6102,1.0617,799,0.0968,0.7312,720,825,674.75,585,0.2303,0.483,0.6913,30465,1.9392,0.3463,0.6198,2.2483,4736,30392,11,0.337,0.9866,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p0.cnf,1,0.0021,0.1646,0.0193,0.0361,1.4502,0.1629,0.6006,0.5361,1.1123,0.7045,1.0735,41,0.053,0.9302,28,577,115.17,15,0.6039,0.2469,0.6598,501000,2.9644,0.4781,1.1518,0.6419,104000,300000,18,0.0415,1.1197,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,0.0378,0.2295,0.079,0.1065,0.706,0.2612,0.5664,0.3758,0.0288,0.2855,0.1669,4126,0.1568,0.59,4118,4157,4085.3,4045,0,0.195,0.3716,1065,2.6561,0.0642,0.673,0.2769,250,1059,4,0.092,0.8445,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.2295,0.4167,0.2295,0.2295,1.1149,0.2295,0.0001,0.5832,0,0,0.4506,4647,0.2295,0.9858,4641,4714,4630,4604,0.8333,0.5831,0.5832,288,0,0.4472,0.0001,0.0315,120,288,4,0.5831,0.906,0
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_12_2_4_fbc.cnf,1,0.0006,0.0618,0.0161,0.0018,1.2043,0.1533,0.2281,0.9104,0.004,2.1932,1.1396,84,0.0913,0.5356,72,91,63.741,50,0.318,0.976,0.9791,203000,2.9882,1.0661,2.2604,0.2362,12584,203000,7,0.8912,2.2366,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1002348653-090.cnf,1,0.0473,0.2327,0.0918,0.1241,0.6594,0.6026,0.5797,0.4026,0.0148,0.2862,0.1044,4016,0.168,0.5846,3842,4039,3880.7,3801,0,0.2106,0.3993,2040,2.6605,0.0482,0.7168,0.2816,480,2033,5,0.0831,0.8435,0
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1104692480-03.SAT.shuffled.cnf,1,0.0469,0.2286,0.0911,0.125,0.761,0.3618,0.591,0.3972,0.0345,0.3072,0.2175,3824,0.1751,0.5964,3721,3913,3742.6,3671,0,0.2114,0.3944,2556,2.7494,0.0799,0.6453,0.3057,600,2537,4,0.0622,0.8456,0
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1317485140-08.UNSAT.shuffled.cnf,1,0.0011,0.0469,0.0018,0.0022,0.8537,0.008,0.6321,0.1673,0,0.0861,0,4412,0.0029,0.6518,4333,4458,4348.4,4317,0,0.0818,0.1692,1704,3.2985,0,0.67,0.009,80,1704,3,0.0275,0.8621,0.2
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,0,0.0169,0,0,0.2608,0,0.0248,0.7983,0.0556,0.2241,0.2767,3770,0,0.027,636,4030,1655.2,492,0.9299,0.7848,0.7982,43649,4.9022,1.3783,4.4534,0.2101,760,42641,3,0.7733,0.9995,0.7143
SAT_Competition2009/CRAFTED/ramseycube/Q3inK10.cnf,1,0.4988,0.0006,0.4988,0.4988,0,0.4988,0,0,0,0,0,0,0.4988,0,0,0,0,0,0,0,0,75600,0,0,0,0,45,75600,2,0,0.9161,1
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.0051,0.1739,0.0159,0.0254,1.3793,0.1312,0.5735,0.5673,0.9554,0.5444,1.0378,0,0.0298,0.9814,0,0,0,0,0.5856,0.2063,0.7541,1190000,2.5548,0.4831,0.8057,0.5111,252000,742000,16,0.0719,0.9698,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,0.0032,0.0581,0.0035,0.0037,1.043,0.0043,0.8514,0.0249,0,0.0121,0.2162,4158,0.0039,0.6696,4077,4277,4059.6,3993,0,0.0077,0.0191,2924,1.2942,0.0467,0.1059,0.0257,170,2924,3,0.0036,0.8461,0
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0,0.006,0,0,0.6745,0,0.0017,0.6918,0,0.0034,0.6733,1852,0,0.5473,1506,1852,1231.3,1319,0.3937,0.6917,0.6917,194000,0.6027,0.2919,0,0.0747,1156,194000,3,0.6917,0.9998,0
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1375c111739g6.cnf,1,0,0.012,0,0,0.2255,0,0.0162,0.8286,0.0417,0.1472,0.2365,213,0,0.0187,182,233,190.74,165,0.9416,0.8197,0.829,112000,5.0249,1.6356,7.3724,0.1641,1375,110000,3,0.8114,0.9998,0.8571
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-07.cnf,1,0.0656,0.2195,0.153,0.2403,1.4572,0.2404,0.7104,0.2541,2.8611,1.552,1.1609,2725,0.2403,0.6908,2725,2725,2702.5,2680,0.1826,0.1542,0.155,77643,1.7133,1.263,0.5962,1.5269,25900,30568,5,0.0744,0.9706,0
SAT_RACE2008/ibm-2002-30r-k85.cnf,1,0.0047,0.1296,0.0401,0.0541,1.5838,0.3217,0.5928,0.5441,1.072,0.9596,1.3418,75,0.1211,1.3182,75,75,75,75,0.6204,0.221,0.626,890000,3.4781,0.7966,1.334,0.7488,181000,676000,84,0.0623,1.0829,0
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6n.cnf,1,0.013,0.134,0.0716,0.1126,1.7799,0.4585,0.5306,0.5568,5.1268,1.2354,1.6694,663,0.152,0.752,605,703,620.13,575,0.133,0.33,0.6134,110000,3.3843,0.4502,1.0157,1.1417,37147,45259,8,0.0684,0.9034,0
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-09.cnf,1,0,0.0178,0.0966,0.2062,0.8933,0.5,0.4213,0.804,0.7069,3.3786,0.7387,0,0.3607,0.3844,0,0,0,0,0.8296,0.769,0.9995,4690000,5.2356,2.8161,1.6386,2.354,139000,4570000,4,0.0464,1.0551,0
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0.0882,0.1423,0.1036,0.1103,1.617,0.1978,1.5449,0.0371,0,0.2691,0.7996,3372,0.126,0.8022,2674,3557,2444,1808,0,0.0033,0.0126,2376,1.2473,0.1328,0.1958,0.1169,338,2376,7,0.0006,0.9642,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n160-s40283905-sat.cnf,1,0.2295,0.4167,0.2295,0.2295,1.108,0.2295,0.0001,0.5832,0,0,0.4506,4606,0.2295,0.8849,4595,4626,4590.2,4593,0.8333,0.5832,0.5832,384,0,0.4472,0.0001,0.0252,160,384,5,0.5831,0.9033,0
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1286605994-07-SAT.cnf,1,0.1033,0.3236,0.1812,0.2397,1.353,1,0.5954,0.429,0.341,0.4002,1.0882,1304,0.3085,0.7609,1043,1394,1074.8,883,0.2572,0.2178,0.4135,9344,2.5658,0.2568,0.6025,0.4341,3500,8066,7,0.101,0.8367,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S418266958-049.cnf,1,0.048,0.2326,0.0912,0.1253,0.6687,0.3361,0.5721,0.406,0.0152,0.2696,0.1162,4046,0.1623,0.5891,3899,4166,3953,3868,0,0.2097,0.3976,1700,2.6318,0.0514,0.6248,0.264,400,1694,4,0.0999,0.8518,0
SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf,1,0.0022,0.1626,0.1269,0.2568,1.5021,0.5,0.447,0.7445,4.575,2.717,1.2648,0,0.3043,0.7429,0,0,0,0,0.4172,0.5285,0.9433,1290000,3.1389,2.1383,1.0615,2.3827,426000,470000,8,0.1284,1.4546,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,0.0267,0.2152,0.0484,0.0581,1.2531,0.2965,0.8034,0.2067,0.8442,1.3478,1.0163,1559,0.0926,0.7076,1098,1559,1224.7,1017,0.1576,0.0673,0.1393,209000,2.497,0.2305,0.7932,1.8082,61164,154000,11,0.0438,0.8578,0
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0.0894,0.1369,0.111,0.1201,1.7119,0.2242,1.4477,0.0384,0,0.3387,0.9131,3424,0.151,0.8508,3043,3766,2867.6,2643,0,0.0018,0.0171,2176,1.4988,0.1543,0.2475,0.1199,298,2176,7,0.0002,0.9633,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S906020180-093.cnf,1,0.0469,0.2336,0.0911,0.1222,0.7138,0.5329,0.57,0.3938,0.0262,0.2832,0.1583,64,0.1734,0.5864,55,77,58.299,49,0,0.2105,0.3899,16800,2.6918,0.0656,0.6412,0.2864,4000,16687,5,0.0874,0.8231,0
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0227,0.1745,0.0313,0.0398,1.0578,0.2389,1.594,0.0984,1.4381,0.586,0.8813,355,0.0576,0.454,294,397,304.28,267,0.0616,0.0014,0.0144,225000,2.3479,0.1777,0.6296,0.4568,69097,162000,24,0,0.8542,0
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.0064,0.087,0.0399,0.0293,0.9256,0.3971,0.2331,0.7976,1.9864,0.5241,0.8357,0,0.1345,0.2793,0,0,0,0,0.816,0.727,0.8581,5423,3.6566,0.8084,1.6867,0.4914,439,1690,5,0.5489,0.9902,0
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0,0.043,0.0432,0.064,0.4487,0.3589,0.9655,0.2445,0.0814,1.5018,0.6269,0,0.1731,2.8407,0,0,0,0,0.0691,0.0415,0.1609,774000,4.8793,0.1557,1.5424,1.1167,35819,770000,8,0.0135,0.9502,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1772751287-054.cnf,1,0,0.0112,0.0001,0.0001,1.007,0.0001,0.6653,0.0578,0,0.0378,0,4533,0.0001,0.6738,4508,4605,4493.3,4433,0,0.0268,0.0566,5340,3.5875,0,0.3677,0,60,5340,2,0.0092,0.8734,0.1429
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.0483,0.2321,0.0928,0.1231,0.6805,0.3539,0.5409,0.4108,0.0182,0.2977,0.1294,3940,0.1756,0.5845,3853,4018,3866.1,3840,0,0.2263,0.4134,2380,2.6957,0.0556,0.6426,0.2932,560,2370,4,0.1047,0.8484,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.4909,0.2162,0.4474,0.4999,2.9077,1,0.2343,0.7002,0.0691,4.1778,2.5732,1525,0.5,0.9112,1238,2179,1280,844,0.0933,0.6657,0.749,8277,3.3828,0.4362,0.3754,1.5253,1610,6966,6,0.5015,0.9464,0
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.0442,0.0805,0.1195,0.1673,1.0709,0.4075,0.3001,0.7896,0.004,2.2842,1.0192,99,0.3371,0.4832,93,106,85.636,79,0.1112,0.6291,0.9148,156000,2.9304,1.0846,0.9521,0.2403,12584,156000,7,0.4193,1.0283,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0,0.015,0,0,0.2437,0,0.0243,0.8101,0.05,0.2208,0.2593,3287,0,0.0237,3250,3287,2375.5,2769,0.9349,0.7975,0.8081,61409,5.1041,1.4622,5.8904,0.2234,945,60191,4,0.7865,1.0001,0.7143
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0001,0.0611,0.0037,0.0078,1.0565,0.015,0.0986,0.6199,0.3333,0.3858,0.4834,4614,0.0097,0.5946,4614,4614,4611.5,4609,0,0.575,0.6155,8767,3.2716,0.2498,1.1135,0.3308,700,8592,7,0.5387,0.9774,0.1429
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.0558,0.1467,0.1733,0.3173,0.7456,0.5906,0.3328,0.7892,0.4432,3.3383,0.0857,0,0.4215,1.2309,0,0,0,0,0.9876,0.5847,0.9186,3870000,1.3872,4.0055,0.9015,0.7623,723000,3420000,63,0.4178,19.988,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.3832,0.9678,0.3833,0,0,0,0,0,2927,0.3832,0.867,2767,3230,2751.4,2585,0,0,0,720,0,0,0.0001,0.0909,180,720,10,0,0.7349,0
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.0892,0.1403,0.1099,0.1213,1.6738,0.2363,1.4938,0.0369,0,0.2983,0.8555,3342,0.1482,0.8157,3310,3771,2575.2,2018,0,0.0031,0.0124,2216,1.3825,0.1432,0.2477,0.1214,311,2216,7,0.0004,0.9645,0
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.0466,0.2339,0.0922,0.124,0.708,0.9255,0.5829,0.3911,0.0246,0.2897,0.1534,9,0.1743,0.587,7,12,7.8095,6,0,0.1997,0.3837,79800,2.7133,0.0628,0.6642,0.2931,19000,79295,6,0.0847,0.8339,0
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.0006,0.0308,0.1745,0.2773,1.0885,0.5,0.2889,0.7708,0.1674,1.1802,0.8854,10,0.4959,0.6168,7,15,7.3333,3,0.4972,0.594,0.808,1010000,5.0005,1.7139,1.0206,1.8787,35853,998000,5,0.4527,1.0073,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.0406,0.2309,0.0813,0.1153,0.7033,0.3294,0.611,0.3723,0.0274,0.2819,0.1493,3974,0.1533,0.5881,3907,4036,3892.4,3831,0,0.1773,0.3686,1917,2.6647,0.06,0.6419,0.2783,450,1897,4,0.0632,0.8382,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.0216,0.2406,0.033,0.0424,1.1314,0.1711,0.3319,0.7564,1.3403,0.8034,0.9825,0,0.0559,1.5537,0,0,0,0,0.6627,0.7551,0.8525,94116,2.4723,1.0815,0.562,0.7572,31318,55620,10,0.2876,0.9466,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.3528,0.0909,0.3528,0.3528,0,0.3528,0,0.5993,0.3333,0,0.8158,0,0.3528,0,0,0,0,0,0.0909,0.5993,0.5993,1554,0,0.6205,0,0,168,1386,2,0.5993,1,1
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.0023,0.8222,0.006,0.7502,0.1592,0,0.0882,0,4439,0.0031,0.6476,4322,4501,4331.3,4269,0,0.0778,0.152,1917,3.4251,0,0.645,0.0101,90,1917,3,0.0157,0.8595,0.2
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.0001,0.1508,0.0137,0.0239,1.291,0.1987,0.6074,0.504,2.5779,0.622,0.9742,0,0.0307,1.0316,0,0,0,0,0.542,0.1939,0.6071,1180000,2.9493,0.3713,0.9353,0.6174,247000,458000,16,0.0463,0.9185,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.0123,0,0,0.8405,0.0001,0.0146,0.8936,0.0345,0.1782,0.1469,1916,0,1.0026,474,2922,983.57,408,0.9738,0.8856,0.8942,71378,4.4776,1.9851,3.9846,0,900,70478,2,0.8761,0.9997,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0.0009,0.0469,0.0017,0.0022,0.826,0.0056,0.7244,0.1426,0,0.0928,0,4375,0.0033,0.6498,4350,4428,4343.9,4326,0,0.0554,0.1295,1917,3.4636,0,0.6467,0.0111,90,1917,3,0.0229,0.8604,0.2
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.4765,0.1681,0.4406,0.499,2.6066,0.9991,0.2011,0.7353,0.0309,1.2917,2.148,1910,0.4997,0.8811,1744,1984,1699.6,1636,0.075,0.667,0.7771,18753,3.3429,0.3829,0.3148,1.3969,2935,16937,6,0.626,0.9033,0
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0222,0.171,0.0308,0.0415,1.0359,0.2106,1.9015,0.0753,1.4334,0.5124,0.9174,310,0.0447,0.4341,241,403,261.58,197,0.0807,0.0001,0.0044,210000,2.5577,0.1864,0.7281,0.5197,50073,120000,14,0,0.8428,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001,0.5832,0,0,0.4506,4568,0.2296,0,4531,4609,4536.5,4508,0.8333,0.5831,0.5832,432,0,0.4472,0.0001,0.0225,180,432,5,0.5831,0.9025,1
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0,0.0168,0,0,0.2692,0,0.02,0.7908,0.0556,0.1338,0.2866,433,0,0.0276,308,547,498.73,257,0.9258,0.7805,0.7903,43649,4.5612,1.3926,3.9088,0.1627,760,42889,3,0.7702,1.0028,0.8
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.3677,0.2586,0.3649,0.3791,1.1751,0.3813,0,0,0.45,0.1053,0.251,3542,0.3804,0.9751,2987,4061,3200.5,2773,0,0,0,232,0.5004,0.0645,0.0592,0.069,87,232,5,0,0.7847,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0,0.0085,0,0,0,0,0.0966,0.717,0,0.2403,0.3344,4643,0,0,4632,4643,4604.3,4538,0.0112,0.6746,0.6969,26201,5.0311,1.1317,2.3448,0.0021,222,26201,3,0.6595,1.0003,1
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.018,0.1345,0.0785,0.1204,1.854,0.4595,0.4793,0.5454,4.8954,1.2239,1.699,300,0.1495,0.734,255,352,271.45,234,0.1379,0.3843,0.6115,222000,3.1946,0.4037,0.9305,1.1611,75496,95236,9,0.0818,0.906,0
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.004,0.0636,0.0625,0.0653,1.5703,0.3587,0.5242,0.603,0.4144,1.7537,1.2695,1321,0.183,0.6201,1285,1478,1219.2,1099,0.1575,0.3469,0.7402,258000,3.6494,0.3452,1.4915,1.3877,21640,240000,7,0.061,1.0478,0
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.0116,0.1384,0.0868,0.1194,1.5959,0.361,0.7063,0.4437,0.4291,0.9094,1.2905,0,0.2541,0.7461,0,0,0,0,0.235,0.1429,0.4511,9175,3.0599,0.2963,1.1759,0.8088,1572,7945,7,0.0543,0.9276,0
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0,0.0085,0,0,1.0494,0,0.0033,0.6935,0,0.0058,0.6749,2594,0,0.771,1895,2594,1950,1361,0.3914,0.6934,0.6934,67872,0.7668,0.2856,0,0.086,576,67872,3,0.6895,0.9996,0
