@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC

@DATA
SAT_Competition2009/CRAFTED/edgematching/explicit/em_11_3_4_exp.cnf,1,0,0.26,0.9005,0.0601,0,0.9376,0.01,20.6051,0.0009,0.9648,12.9135,0.0242,0.006,0.9862,?,0.7667,0.7105,12.7535,3.0174,?,0.0003,0.0384,0.7691,?,0.7715,5.0667,0.3314,0.8453,16.0711,7,0.2264,384843,22.6443,2.9433,0.263,0.0164,0.7755,0.1958,0,47.92,?,?,?,?,?,0.0003,0.9022,1,0,0.0005,?,0.0226,0.0093,8709,384843,0.0005,0.0002,0.0004,0,1.4505,0.9612,0.1429,0.1519,0.6236
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-pbl-00400.sat05-1322.reshuffled-07.cnf,1,0.0172,0.4802,0.0522,0.4994,0,0.1395,0.4376,8.5822,0.1098,0.3635,5.9822,0.4715,0.3746,0.7497,?,0.24,1.9367,3.4374,5.5859,?,0.0009,0.4842,0.0006,?,2.69,5.0889,0.7862,0.2918,6.1538,6,0.2912,73374,9.6556,3.0477,0.4649,0.4079,0.2259,1.2557,0,3.1705,?,?,?,?,?,0.006,0.6177,1,0.0001,0.0021,?,0.0182,0.0114,1313,72136,0.1401,0.0015,0.0007,0.0001,4.2377,1,0,0.3145,1.1339
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf,1,0.0126,0.0869,0.9523,0,0.8,0.7182,0,54.2945,0.0026,0.7894,41.9114,0,0,0.8815,?,1.8075,0.2045,51.7643,5.3919,?,0.5578,0,0.9523,?,0.1921,3.2522,0.0142,0.9969,50.5436,4,0.7795,215164,57.0853,4.8958,0.1979,0,9.1212,0.1581,0.0005,558.617,?,?,?,?,?,0.0016,0.1681,1,0.0009,0.0032,?,0.0096,0.0276,2030,212478,0.0345,0.001,0.002,0.0008,2.694,0.3039,0.0634,0.0363,0.1886
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.2415,0.2349,0.1118,1,0,0.5377,0.4996,11.6017,0.6456,0.6647,0.8645,0.4999,0.4947,0.7998,?,0.4317,2.5446,0.2503,3.3595,?,0,0.5,0.0949,?,2.9219,4.5216,0.9249,0.2822,11.0465,6,0.4575,7521,15.3595,1.2842,1.5207,0.4508,0.3568,1.2097,0,13.9409,?,?,?,?,?,0.0066,0.5361,1,0.0002,0.1941,?,0.2217,0.0119,1343,6058,0.0923,0.0015,0.0076,0.0002,2.9375,1,0,0.2023,4.2361
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0.1316,0.2088,0.1554,0.5,0,0.6667,0.4948,31.5315,0.0451,0.8,5.6508,0.5,0,0.9951,?,0.3599,0.7151,2.3838,3.6431,?,0,0.5,0.1393,?,1.5704,3.9192,0.8393,0.3316,30.0728,4,0.5896,56210,39.0084,2.9699,1.04,0.2601,0.9579,0.5521,0,22.6881,?,?,?,?,?,0.0062,0.7702,1,0.0002,0.0103,?,0.0215,0.0206,1069,49674,0.0599,0.0019,0.0022,0.0001,2.7378,0.9883,0,0.214,1.659
SAT_Competition2011/SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,0.1711,0.1806,0.5831,0.4643,0,0.4484,0.2757,32.1482,0.0217,0.5314,0.9831,0.3303,0.2654,0.627,0.3882,0.5727,1.0012,0.7151,1.2828,0.2368,0.0604,0.359,0.6675,0.5,1.2178,4.8798,1.1112,0.4024,32.1482,5,0.7837,486,32.404,1.6896,0.2734,0.2986,0.1613,0.2644,0,1.0314,0.6292,2.4272,0.0605,0.0843,0.0243,0.0163,0.1149,1,0.0193,0.0651,0.0072,0.4434,0.0543,184,415,0.413,0.0109,0.0316,0.012,1.3458,0.4286,0,0.1066,0.1292
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0.0177,0.0197,0.9252,0,0.8182,0.7698,0,46.4618,0.0063,0.7788,24.6901,0,0,0.8021,?,1.3906,0.2884,28.3213,4.4471,?,0.7454,0,0.9252,?,0.272,3,0.0278,0.9923,45.1425,3,0.8246,43649,48.464,3.9124,0.1433,0,4.4328,0.1265,0.0018,39.3098,?,?,?,?,?,0.0046,0.1699,1,0.0033,0.0089,?,0.0168,0.0486,720,42889,0.0556,0.0028,0.0059,0.0032,2.7815,0.2911,0.0717,0.0402,0.1143
SAT_Competition2009/CRAFTED/Hard/contest02/hgen2-v500-s1216665065.sat05-467.reshuffled-07.cnf,1,0,0.9563,0.5023,0.0975,0.3333,0.0099,0.0784,35.5037,0.0069,0.0228,0.7624,0.0846,0.0692,0.1543,0.0444,0,0,0.2673,0.9004,0.1195,0,0.0886,0,0.125,0.5537,4,0.5772,0.4949,35.5037,4,0.3811,1750,36.2989,1.7718,0.065,0.0761,0.1454,0.3653,0.0006,16.0699,0.0485,1.0884,0.1053,0.0103,0.009,0.006,0.0258,1,0.0114,0.0137,0.0086,0.2857,0.006,500,1750,0,0.006,0.012,0.0057,0.5967,0.0909,0,0.041,0.065
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0.2145,1.3536,0.2945,0.3907,0,0.0047,0.3853,9.5839,0.0201,0.0153,0.3306,0.3887,0.3418,0.1855,0.1608,0.1226,0.4854,0.1298,1.3674,0.479,0.0001,0.3904,0.0371,0.9048,1.0749,36.9301,0.9523,0.2847,8.6826,49,0.2289,2355,10.7071,0.62,0.3976,0.3335,0.2819,0.3462,0.0005,8.4398,0.1933,1.6826,0.25,0.0222,0.0176,0.0062,0.0611,1,0.0031,0.0119,0.0021,0.3177,0.0065,616,1939,1.1104,0.0032,0.0061,0.0026,1.0023,0.6667,0,0.099,0.9092
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,1,0.0228,0.0247,0.9284,0,0.6,0.7709,0,46.3279,0.0068,0.7818,24.1377,0,0,0.808,?,1.3765,0.2807,28.3751,4.8338,?,0.7346,0,0.9284,?,0.2678,3,0.0274,0.9925,46.3279,3,0.7476,43649,50.7909,4.3132,0.1822,0,6.6153,0.0953,0.0015,23.9907,?,?,?,?,?,0.0045,0.198,1,0.0027,0.0075,?,0.0169,0.0486,720,42676,0.0556,0.0028,0.005,0.0025,2.9497,0.3733,0.0957,0.0477,0.1859
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07.cnf,1,0.0018,0.0312,0.4642,0.1935,0,0.8153,0.0828,35.2666,0.0209,0.8208,12.8518,0.1601,0.0193,0.8369,?,1.001,0.6664,9.9297,1.412,?,0.7833,0.1696,0.0507,?,1.2234,3.0841,0.6629,0.4509,33.3549,4,0.5986,15307,36.3478,4.3357,0.5483,0.0874,0.7269,0.3272,0,4.0595,?,?,?,?,?,0.0109,0.2336,1,0.0026,0.0126,?,0.0281,0.0699,429,15280,0.0629,0.0047,0.0075,0.002,0.5927,0.8333,0,0.3737,0.7564
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0,1.5117,0.2633,0.1901,0,0.0004,0.1042,8.3323,0.0257,0.0032,1.5698,0.119,0.0923,0.0347,0.1589,0.1374,0.8437,1.0238,1.365,0.4522,0,0.1384,0,0.6517,1.6431,6.0185,0.7972,0.3739,8.3323,7,0.2148,2332,30.2928,1.802,0.114,0.1092,0.2068,0.4161,0.0013,25.4457,0.2462,2.6739,0.3012,0.0356,0.0216,0.0137,0.0228,1,0.0026,0.0047,0.0146,0.1398,0.0184,326,2332,0,0.0123,0.0037,0.0103,0.7809,0.2,0,0.0462,0.275
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,0.093,0,0.7674,0.343,1,0.619,0.3429,35.2217,0.0353,0.619,3.8687,0.3429,0.3429,0.6191,0.6898,0.6106,0.7761,3.8533,0,0.0148,0.619,0.3429,0.0698,0.0488,0,2,0,1,35.2217,2,0.9992,2538,35.2217,0,0,0.3429,0,0.1657,0.0181,0,0.645,0.7761,0.0048,0.1796,0.0835,0.0353,0.0244,1,0.0693,0.0693,0.0172,0.0698,0.0741,162,2322,0.3333,0.0123,0.0693,0.0353,0,0.0244,0.0244,0,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0,0.0001,0.6713,0.2295,0,0.5831,0.2295,29.6164,0.0139,0.5832,1.1291,0.2295,0.2295,0.5832,0.3252,0.4472,0.4506,0.6064,0,0.3492,0.5831,0.2295,0.8333,0.4,1.0976,4.1899,1.067,0.438,29.6164,5,0.6791,432,32.0081,1.2514,0.0192,0.2295,0.0001,0.3575,0,3.6927,0.8944,0.4506,0.0952,0.0463,0.0154,0.0139,0.3333,1,0.0255,0.0278,0.0093,0.4167,0.0278,180,432,0,0.0111,0.0276,0.0139,0,0.3333,0.3333,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.0426,0.0001,0.758,0.006,1,0.5077,0.006,30.7394,0.0175,0.5077,6.6725,0.006,0.006,0.5077,?,0.5926,0.6857,6.5175,0,?,0.5075,0.006,0.0319,?,0,2,0,1,30.7394,2,0.956,10976,30.7394,0,0,0.006,0.0007,0.1508,0.0088,0.1661,?,?,?,?,?,0.0175,0.0109,1,0.0318,0.0318,?,0.0319,0.0357,336,10528,0.3333,0.006,0.0318,0.0175,0,0.0109,0.0109,0,0
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0.0055,0.0045,0.6632,0.1712,0,0.88,0.1608,59.106,0.0105,0.8846,4.5895,0.1608,0.1562,0.8888,0.3027,1.4088,0.3424,4.7415,0,0.0922,0.8749,0.1658,0.897,0.1066,1.1095,3,1.0418,0.4639,59.106,3,0.9138,3630,61.4895,2.1916,0.2279,0.161,0.0269,0.0641,0.0017,1.005,1.4052,0.5056,0.0082,0.1845,0.0199,0.0105,0,1,0.0152,0.0374,0.0102,0.0997,0.1,360,3610,0.0556,0.0056,0.0233,0.0105,0,0,0,0,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,0.0108,0.1795,0.9561,0.0023,0.8667,0.6798,0,59.6358,0.0021,0.8486,54.2698,0,0,0.9364,?,1.9062,0.1905,58.0656,5.445,?,0.1783,0,0.9561,?,0.1803,3,0.0124,0.9974,56.4144,3,0.8144,305320,62.6294,4.8883,0.179,0,5.3636,0.0763,0.0005,93,?,?,?,?,?,0.0013,0.1614,1,0.001,0.0027,?,0.0085,0.0242,2560,302063,0.0313,0.0008,0.0016,0.0008,2.6018,0.2778,0.0706,0.0329,0.1634
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1820c171155gyes6.cnf,1,0.0107,0.0422,0.9477,0,0.8889,0.7796,0,63.6571,0.0027,0.805,38.6442,0,0,0.8548,?,1.7405,0.2157,47.678,5.2246,?,0.729,0,0.9477,?,0.2053,3,0.0159,0.9963,62.3128,3,0.8302,171155,70.7879,4.6803,0.1827,0,12.668,0.0433,0.0006,46.9875,?,?,?,?,?,0.0019,0.157,1,0.0013,0.0039,?,0.0104,0.0296,1755,169335,0.037,0.0011,0.0025,0.001,2.7061,0.3116,0.0714,0.0371,0.1582
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.2099,0.2301,0.1132,1,0,0.5529,0.4995,13.2415,0.6068,0.6651,0.7673,0.4999,0.4923,0.7998,?,0.4169,2.5543,0.1836,3.333,?,0,0.5,0.0811,?,3.0185,4.8162,0.8604,0.299,10.9765,6,0.4357,8025,14.8881,1.3596,1.5349,0.4549,0.3118,1.2082,0,15.0514,?,?,?,?,?,0.006,0.5487,1,0.0002,0.179,?,0.2249,0.0107,1492,6633,0.0757,0.0013,0.0066,0.0002,2.8323,1,0,0.1908,4.1923
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl001.sat05-3822.reshuffled-07.cnf,1,0.1402,0.1909,0.1143,0.9999,0,0.6315,0.496,14.3094,0.0204,0.6663,0.6705,0.4991,0.4735,0.8261,?,0.38,2.0397,0.0829,3.1474,?,0,0.4997,0.0774,?,2.5461,4.871,0.8835,0.3101,11.1796,6,0.248,16065,15.347,1.6953,1.3838,0.4471,0.31,0.4841,0,47.5758,?,?,?,?,?,0.0031,0.6098,1,0.0001,0.0192,?,0.1672,0.0055,2356,14090,0.0361,0.0008,0.0035,0.0001,2.7141,1,0,0.1507,1.2435
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,0.0052,0.3374,0.751,0.5,1,0.3476,0.2689,28.9153,0.0024,0.5804,32.2208,0.3496,0.1988,0.8119,?,0.5792,0.5858,35.9162,0,?,0.0026,0.4057,0.0039,?,0,2,0,1,28.9153,2,0.5141,628173,28.9153,0,0,0.2646,0.4418,0.144,0.0012,1128.64,?,?,?,?,?,0.0024,0.0013,1,0.0039,0.0039,?,0.0039,0.0049,2457,624897,0.3333,0.0008,0.0039,0.0024,0,0.0013,0.0013,0,0
SAT_Competition2007/crafted/spence/hard/s97-100.cnf,1,0,1.4321,0.5,0.3232,1,0.0009,0.3199,15.4512,0.0441,0.0036,0.9032,0.3214,0.3132,0.0616,0.0846,0,0,0.5381,0.3318,0.1932,0.0001,0.3224,0,0.2,0,5.2708,0,1,14.9968,6,0.8311,204,15.7298,0.203,0.0498,0.313,0.0544,0.3814,0.0147,1.0765,0.1125,0.4176,0.1538,0.0588,0.0463,0.0309,0.0344,1,0.0294,0.0343,0.0441,0.4755,0.0309,97,204,0,0.0309,0.0299,0.0294,0.3318,0.3333,0,0.1014,0.1446
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07.cnf,1,0.0219,0.1,0.4453,0.0176,0.1429,0.5454,0.0012,26.1271,0.0092,0.5813,3.0742,0.0089,0.0006,0.67,0.3055,0.2489,0.4845,2.9331,3.1513,0.2029,0.4614,0.0107,0,0.399,1.0488,6.5124,0.5945,0.4781,26.1271,7,0.2534,13833,28.2553,3.6066,0.2975,0.0044,1.015,0.2492,0.0002,63.9048,0.5609,4.6518,0.048,0.029,0.0057,0.0038,0.3444,1,0.0008,0.0033,0.0019,0.0658,0.0079,891,13536,0.3333,0.0034,0.0014,0.0024,2.5121,0.5,0.2,0.0501,0.3252
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.1159,0.7198,0.4416,0.0651,0,0.0069,0.0454,19.2391,0.0435,0.0296,1.139,0.0455,0.012,0.3509,0.3858,0.2145,1.0891,0.5543,1.6886,0.2329,0,0.0647,0.087,0.4062,1.4994,6.2006,0.7255,0.4544,19.2391,8,0.4593,2464,19.3243,2.5168,0.8863,0.032,0.7102,0.4175,0.0009,23.9902,0.5309,2.5754,0.1059,0.0466,0.0245,0.0094,0.035,1,0.0027,0.0222,0.0054,0.163,0.0139,360,2208,1.0667,0.0056,0.0053,0.0036,1.2576,0.0667,0,0.0291,0.9001
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0,1.4477,0.2495,0.2242,0,0.0002,0.1044,17.3457,0.0331,0.0018,1.5751,0.1201,0.0894,0.0479,0.1809,0.1543,0.9131,1.042,1.4988,0.4631,0,0.151,0,0.671,1.7119,6.0101,0.8508,0.3645,17.3457,7,0.2232,2176,25.6658,1.863,0.1199,0.111,0.2475,0.4203,0.0023,23.2316,0.3183,3.0116,0.3262,0.0538,0.0245,0.0152,0.0248,1,0.0028,0.0051,0.0156,0.1369,0.0201,298,2176,0,0.0134,0.004,0.011,0.8488,0.2,0,0.0463,0.3387
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1820c171155gyes3.cnf,1,0.0141,0.0409,0.9494,0,0.8333,0.7825,0,51,0.0029,0.8085,38.2766,0,0,0.8559,?,1.7337,0.2129,46.8152,5.2316,?,0.7356,0,0.9494,?,0.2012,3.0465,0.0157,0.9964,49.0591,4,0.7647,171155,52.1942,4.72,0.1919,0,6.3213,0.0689,0.0006,48.6203,?,?,?,?,?,0.0019,0.174,1,0.0011,0.0039,?,0.0104,0.0302,1755,168781,0.037,0.0011,0.0022,0.0011,2.7378,0.3043,0.0753,0.0381,0.1671
SAT_Competition2009/CRAFTED/sgi/new-difficult-28-302-26-75.cnf,1,0.0153,0.018,0.9769,0.0004,0.9048,0.8817,0,49.5974,0.0054,0.8939,30.3323,0,0,0.9129,?,1.9073,0.1332,27.5277,3.9729,?,0.8634,0,0.9769,?,0.0857,2,0.0092,0.9988,49.5974,2,0.9167,48442,50.9105,3.5071,0,0,2.3846,0.2582,0.0016,20.8071,?,?,?,?,?,0.0039,0.4178,1,0.0147,0.0147,?,0.0147,0.0769,702,47714,0.037,0.0028,0.0147,0.0024,2.7685,0.6425,0.2651,0.0699,0.1409
SAT_Competition2009/CRAFTED/edgematching/compact/em_8_4_5_cmp.cnf,1,0,0.3639,0.644,0.3407,0,0.2416,0.0215,15.0823,0.0078,0.6211,1.5101,0.1709,0.0122,0.9638,1.5363,0.6702,1.0969,0.7324,2.7505,0.0591,0.0201,0.2279,0.1413,0.5,1.1741,5.7665,0.5383,0.4042,12.9002,7,0.1142,22340,16.6453,2.6841,0.2919,0.0847,1.1594,0.2622,0,36.7651,0.528,4.3027,0.0062,0.0322,0.0052,0.0014,0.5398,1,0.0003,0.0038,0.0001,0.1081,0.0149,2416,22340,0.0017,0.0008,0.003,0.0002,2.5796,0.8182,0.1429,0.2376,1.3316
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g2.cnf,1,0.0108,0.1789,0.9559,0.0047,0.8,0.6782,0,60.949,0.0022,0.8514,47.7567,0,0,0.9362,?,1.9067,0.1908,60.3965,5.5607,?,0.1705,0.0001,0.9559,?,0.1807,3,0.0124,0.9974,60.949,3,0.8134,305320,64.4885,5.0011,0.1914,0,5.1671,0.126,0.0005,678.316,?,?,?,?,?,0.0013,0.1604,1,0.0008,0.0029,?,0.0085,0.0246,2560,302045,0.0313,0.0008,0.0016,0.0008,2.6556,0.288,0.0671,0.0347,0.1861
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0,0.0001,0.8462,0.0416,1,0.7086,0.0415,46.2762,0.0246,0.7087,2.7285,0.0415,0.0414,0.7088,0.3348,1.0197,0.4293,2.0951,0,0.07,0.7086,0.0415,0.8462,0.08,0,3,0,1,46.2762,3,0.8028,936,48.1652,0,0,0.0415,0.001,0.3232,0.0118,7.7257,0.9594,0.4293,0.015,0.141,0.0434,0.0246,0.0435,1,0.0929,0.0929,0.0256,0.1538,0.0833,144,936,0,0.0139,0.0929,0.0246,0,0.0435,0.0435,0,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-127-100.cnf,1,0,1.5741,0.5,0.3252,1,0.0014,0.3225,17.4313,0.0336,0.004,0.7952,0.3237,0.3157,0.0526,0.0747,0,0,0.4653,0.2727,0.1948,0.0002,0.3248,0,0.2,0,6,0,1,17.004,6,0.8077,268,17.4645,0.164,0.044,0.3166,0.0494,0.3585,0.0112,1.0934,0.1013,0.3506,0.1538,0.0448,0.0348,0.0233,0.0258,1,0.0224,0.0261,0.0336,0.4813,0.0233,129,268,0,0.0233,0.0227,0.0224,0.2727,0.3333,0,0.0891,0.1287
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0,0.1774,0.1352,0.0009,1,0.531,0,30.8131,0.0368,0.5437,9.8656,0.0001,0,0.6339,?,0.7857,0.3961,9.5175,4.2434,?,0.5173,0.0003,0,?,0,2.9874,0,1,30.8131,3,0.6737,7308,30.9697,3.6885,0.0721,0.0001,1.9621,0.3209,0.0018,10.967,?,?,?,?,?,0.0272,0.2255,1,0.0168,0.0218,?,0.0219,0.0813,160,7308,0,0.0187,0.0187,0.0126,2.8566,0.7174,0.1179,0.1517,0.2614
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0,0,0.2922,0.3833,0,0,0.3831,21.3289,0.025,0,1.0537,0.3832,0.3831,0,0,0,0,0.4868,0,0.5325,0,0.3832,0,0.5325,0.9882,8.2453,0.9265,0.3656,20.6901,9,0.315,640,22.1489,1.5074,0.0909,0.3831,0.0001,0.5626,0.0031,3.1834,0,0,0.5325,0.0328,0.0328,0.025,0,1,0.0078,0.0094,0.0328,0.25,0.025,160,640,0,0.025,0.0086,0.025,0,0,0,0,0
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.0903,0.4412,0.0744,0.4979,0,0.2114,0.4335,10.3527,0.2644,0.3487,5.3458,0.4741,0.372,0.7594,?,0.2214,1.8677,4.7626,4.4017,?,0.015,0.4919,0.0009,?,2.5647,4.0568,0.7124,0.3176,8.6238,5,0.5065,9322,11.966,3.0013,0.3985,0.4067,0.2234,0.9046,0,1.7708,?,?,?,?,?,0.0298,0.6081,1,0.0015,0.0104,?,0.031,0.0566,265,8550,0.2151,0.0075,0.0048,0.0025,3.722,0.9896,0,0.3154,1.2736
SAT_Competition2009/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf,1,0.037,0.0001,0.9834,0.0221,1,0.9294,0.0216,0,0.0036,0.9294,14.5318,0.0218,0.0215,0.9296,?,2.4435,0.0847,14.5478,0,?,0.9293,0.0219,0.9834,?,0,2,0,1,0,2,1,23548,0,0,0,0.0216,0.0081,0.0461,0.0024,5.2557,?,?,?,?,?,0.0036,0.3415,1,0.0357,0.0357,?,0.0358,0.0714,812,22708,0.0345,0.0025,0.0357,0.0036,0,0.3415,0.3415,0,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,1,0,0.325,0.8706,0.0826,0,0.2221,0.0142,19.8297,0.0021,0.9412,8.4804,0.0256,0.0031,0.9797,?,0.6771,0.8881,6.6669,2.8181,?,0.0005,0.0406,0.6731,?,0.9764,5.5011,0.4033,0.7784,15.2727,7,0.1688,108164,22.6912,2.6867,0.2745,0.0169,0.9193,0.2673,0,37.1034,?,?,?,?,?,0.0007,0.8352,1,0.0001,0.001,?,0.0356,0.0127,3853,108164,0.001,0.0005,0.0008,0.0001,2.0011,0.9429,0.1429,0.2046,0.5915
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes8.cnf,1,0.0156,0.0167,0.9326,0,0.8462,0.7871,0,46.9743,0.0049,0.7961,27.4461,0,0,0.8153,?,1.4701,0.2638,32.2185,4.6526,?,0.7669,0,0.9326,?,0.2488,3,0.0239,0.9937,45.1651,3,0.8329,61409,49.1953,4.12,0.154,0,3.2224,0.1075,0.0015,26.47,?,?,?,?,?,0.0037,0.1736,1,0.0026,0.007,?,0.0149,0.0433,900,60464,0.05,0.0022,0.0046,0.0027,2.7448,0.288,0.0806,0.0384,0.1284
