@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE W_PRODUCTS NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-005-shuffled,1,0.061688,70.040816,0.571528,0.749694,0.505452,2.200348,13728,0.586671,195,2.465704,0.405516,25851,0.953551,13923,1765.610256,80122,17428,0.575539,0.575539,0.123376,0.410926,23016,757.517705,0.401925,0.552723,21.815385,0.981097,3100.33326,0.026547,10.907692,3531.220513,11313
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.054383,37.767857,0.571996,0.748263,0.526159,2.200321,4230,0.586242,111,1.984335,0.412357,6553,0.958826,4341,389.081081,20126,4586,0.575555,0.575555,0.108765,0.411647,5816,344.604469,0.404452,0.562837,8.540541,0.996613,1233.049173,0.023552,4.27027,778.162162,2797
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.064824,69.247312,0.57169,0.749201,0.51017,2.192725,12880,0.586116,185,2.440566,0.405371,24069,0.951175,13065,1743.2,74446,16354,0.575928,0.575928,0.129648,0.411357,21380,716.804899,0.400398,0.551587,22.464865,0.979433,2990.368478,0.027913,11.232432,3486.4,10505
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.06941,120.185185,0.571568,0.749572,0.503655,2.188702,35695,0.585311,296,2.676058,0.402091,72483,0.947826,35991,5958.641892,224806,48646,0.576108,0.576108,0.138819,0.411886,64406,1277.699369,0.39861,0.54624,45.297297,0.96962,7287.610814,0.029821,22.648649,11917.283784,31907
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.070741,154.892183,0.571535,0.749675,0.501827,2.187449,57465,0.584965,370,2.748267,0.401122,119519,0.946854,57835,10241.789189,370966,79934,0.576162,0.576162,0.141481,0.412139,106210,1650.198772,0.39809,0.544644,60.908108,0.966478,11289.100078,0.030375,30.454054,20483.578378,52735
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.057153,147.007782,0.571752,0.749009,0.503088,2.212761,37781,0.585506,256,2.681284,0.404089,76800,0.957044,38037,5202.164063,238152,51486,0.575459,0.575459,0.114305,0.412189,68162,1105.701475,0.403688,0.5509,45.695313,0.974896,6399.365845,0.02456,22.847656,10404.328125,33825
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.045529,20.06422,0.567702,0.761487,0.53401,2.222161,2187,0.584687,108,1.588671,0.422183,2714,0.96533,2295,176.074074,8434,1947,0.570476,0.570476,0.091059,0.413052,2502,264.77037,0.412616,0.575083,3.074074,1.016543,961.909465,0.019682,1.537037,352.148148,1143
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.055619,34.067485,0.569792,0.755027,0.513884,2.213219,5553,0.587385,162,2.155031,0.412236,9204,0.958006,5715,553.395062,28628,6329,0.5733,0.5733,0.111237,0.410454,8318,536.501662,0.406281,0.561789,8.45679,0.999081,1865.047182,0.023928,4.228395,1106.790123,3997
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.066565,141.184805,0.571119,0.750948,0.499798,2.198521,68757,0.585308,486,2.792484,0.402151,144924,0.950013,69243,11561.156379,450848,96641,0.575426,0.575426,0.13313,0.411987,129230,2190.229958,0.400332,0.546406,52.967078,0.969758,13905.100761,0.028548,26.483539,23122.312757,64129
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-005-shuffled,1,0.115635,1513.166667,0.571418,0.750032,0.503302,2.102006,9079,0.585457,270,2.542839,0.398862,17857,0.91327,9349,51.37037,55469,11965,0.579276,0.579276,0.231271,0.409626,15848,22.610333,0.379023,0.537379,20.362963,0.962172,88.425708,0.049559,10.181481,102.740741,7924
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf00.01X-QBF.BB1-01X.BB2-01X.BB3-01X.with-IOC.unfold-010-shuffled,1,0,7183,0.594019,0.683448,0.599495,2.179818,7183,0.594019,0,1.220938,0.405981,7796,1,7183,0,21602,5941,0.594019,0.594019,0,0.405981,5846,1.220938,0.405981,0.594019,0,1,5.482946,0,0,0,2923
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-002-shuffled,1,0.021311,38.302326,0.580409,0.722922,0.57623,2.2,1647,0.58203,42,1.359384,0.422199,1880,0.983627,1689,57.047619,5472,1406,0.581967,0.581967,0.042623,0.416928,1558,94.581409,0.410088,0.585465,2.47619,1.01012,389.502125,0.009503,1.238095,114.095238,737
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-009-shuffled,1,0.072795,138.389474,0.572847,0.745666,0.508388,2.173129,26294,0.584823,189,2.536948,0.401154,51067,0.945195,26483,4445.269841,157288,34486,0.577728,0.577728,0.145591,0.412213,44916,779.972058,0.395758,0.545345,52.253968,0.966222,4727.806039,0.031395,26.126984,8890.539683,22269
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,1,0.053165,45.268657,0.577039,0.732984,0.54358,2.168174,3033,0.583739,66,1.716683,0.413439,4211,0.959493,3099,241.969697,12578,3006,0.580817,0.580817,0.106329,0.414267,3590,184.492417,0.399587,0.565713,8.909091,0.993221,710.09034,0.023374,4.454545,483.939394,1729
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.015498,57.413793,0.583333,0.714286,0.583605,2.200653,1665,0.582393,28,1.346722,0.419914,1901,0.988095,1693,42.571429,5472,1431,0.584507,0.584507,0.030995,0.416836,1538,63.396338,0.409722,0.586082,2.714286,1.005524,262.546547,0.006944,1.357143,85.142857,741
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.064094,68.761364,0.572063,0.74806,0.51154,2.191306,12102,0.586046,175,2.40303,0.405746,22353,0.951696,12277,1584.457143,68940,15204,0.576278,0.576278,0.128188,0.411477,19784,668.221634,0.400305,0.552303,21.771429,0.980173,2805.123864,0.027633,10.885714,3168.914286,9717
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.059011,35.678899,0.572678,0.746182,0.528422,2.184553,3889,0.58528,108,1.931449,0.413394,5917,0.955248,3997,368.111111,18066,4146,0.576604,0.576604,0.118022,0.412534,5218,330.099825,0.401694,0.562242,8.574074,0.996802,1225.894832,0.025628,4.287037,736.222222,2501
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.053035,16.878261,0.566842,0.76416,0.542173,2.202556,1941,0.581699,114,1.523114,0.42764,2337,0.959473,2055,170.824561,7226,1697,0.570061,0.570061,0.10607,0.415881,2162,275.577616,0.410185,0.575812,2.912281,1.022326,1091.928903,0.022973,1.45614,341.649123,967
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.067691,28.069767,0.569396,0.756245,0.516708,2.186939,4828,0.586019,171,2.095219,0.413817,7839,0.948809,4999,563.649123,24324,5412,0.573692,0.573692,0.135383,0.411445,7096,557.402881,0.401455,0.559383,8.292398,0.999603,2019.008492,0.029148,4.146199,1127.298246,3377
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-007-shuffled,1,0.151751,2118.5,0.571423,0.750016,0.501541,2.029803,16948,0.584729,399,2.675102,0.38808,34830,0.886184,17347,123.929825,108277,23274,0.582103,0.582103,0.303502,0.408674,30936,32.774947,0.36354,0.518308,35.298246,0.934522,143.749469,0.065037,17.649123,247.859649,15468
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-003-shuffled,1,0.037722,62.346939,0.578143,0.729675,0.523387,2.195775,3055,0.588681,48,1.637125,0.409469,4028,0.971273,3103,155,12042,2775,0.580828,0.580828,0.075443,0.409844,3418,120.507896,0.405248,0.570357,8.333333,0.995503,390.448445,0.016609,4.166667,310,1661
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-006-shuffled,1,0.050159,123.907216,0.573903,0.742455,0.505741,2.209863,12019,0.586661,96,2.306727,0.405191,21383,0.962168,12115,1219,65586,14358,0.577258,0.577258,0.100317,0.411324,18694,351.508213,0.404385,0.556602,29.666667,0.980288,1606.651801,0.021712,14.833333,2438,9251
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-008-shuffled,1,0.052765,167.403101,0.573141,0.744772,0.50273,2.211755,21595,0.585893,128,2.485384,0.404261,41053,0.960271,21723,2560,126482,27440,0.576631,0.576631,0.105529,0.411954,36078,510.846844,0.404089,0.553633,45,0.976224,2935.793471,0.02277,22.5,5120,17911
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-009-shuffled,1,0.059641,172.669291,0.573516,0.74363,0.505357,2.195378,21929,0.585549,126,2.448062,0.402771,41223,0.955073,22055,2939.444444,126598,27640,0.577511,0.577511,0.119282,0.41199,36078,497.800499,0.400717,0.550897,51.777778,0.971818,3099.406448,0.025767,25.888889,5878.888889,17913
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-004-shuffled,1,0.051531,61.677686,0.572552,0.746566,0.50721,2.210968,7463,0.58811,120,2.207306,0.407292,12724,0.961106,7583,692.066667,39158,8583,0.575934,0.575934,0.103061,0.4099,11238,408.47712,0.405179,0.559132,14.533333,0.988837,1464.67426,0.022269,7.266667,1384.133333,5499
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-007-shuffled,1,0.05711,121.985782,0.571921,0.748495,0.500827,2.210683,25739,0.586249,210,2.596324,0.404055,50824,0.957049,25949,3362.92381,157382,33903,0.575636,0.575636,0.11422,0.411454,45054,868.451732,0.403515,0.551822,36.819048,0.976565,4503.520572,0.024564,18.409524,6725.847619,22317
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.064395,55.043011,0.574543,0.740514,0.522971,2.168518,5119,0.585655,92,1.992324,0.407854,8020,0.951213,5211,546.304348,24402,5555,0.57897,0.57897,0.128789,0.411933,6982,291.889848,0.397426,0.556335,14.869565,0.984335,1115.623755,0.02803,7.434783,1092.608696,3399
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.085862,133.822511,0.572444,0.746897,0.505087,2.149821,30913,0.584612,230,2.581318,0.398319,60868,0.935391,31143,6314.704348,188022,40907,0.57823,0.57823,0.171725,0.41186,53746,968.098128,0.390571,0.539443,60.469565,0.958909,6183.193802,0.036985,30.234783,12629.408696,26643
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.060657,51.866242,0.571493,0.749803,0.508233,2.198749,8143,0.586975,156,2.298831,0.407799,14386,0.954252,8299,929.974359,44522,9753,0.575437,0.575437,0.121313,0.410723,12822,560.084589,0.402363,0.555796,14.923077,0.987348,2090.006386,0.026144,7.461538,1859.948718,6255
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.068674,101.072993,0.57146,0.749903,0.501852,2.189973,27694,0.585687,273,2.637466,0.402748,55453,0.948364,27967,4421.545788,172124,37116,0.575942,0.575942,0.137348,0.411572,49356,1153.958701,0.399032,0.547295,37.208791,0.972087,5899.800065,0.029508,18.604396,8843.091575,24405
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.069886,117.888179,0.571455,0.749918,0.500977,2.188496,36899,0.585422,312,2.688829,0.401984,75190,0.947474,37211,6203.974359,233474,50237,0.576019,0.576019,0.139771,0.411761,66910,1350.826207,0.398528,0.546017,44.923077,0.969622,7637.079867,0.030016,22.461538,12407.948718,33143
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.070803,134.795455,0.571452,0.749928,0.500329,2.187354,47448,0.585208,351,2.72763,0.401407,97951,0.9468,47799,8297.196581,304232,65358,0.576078,0.576078,0.141606,0.411915,87152,1547.336492,0.398147,0.545053,52.700855,0.96773,9611.585462,0.030401,26.350427,16594.393162,43225
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.071521,151.767263,0.571449,0.749936,0.49983,2.186445,59341,0.585033,390,2.757931,0.400955,123736,0.946272,59731,10701.574359,384398,82479,0.576124,0.576124,0.143042,0.412042,110082,1743.577573,0.397848,0.544301,60.523077,0.966234,11824.087393,0.030703,30.261538,21403.148718,54651
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.04318,22.413333,0.572441,0.746906,0.547215,2.19209,1681,0.584075,74,1.375499,0.422778,1869,0.966894,1755,99.135135,5646,1356,0.575295,0.575295,0.08636,0.414039,1658,158.433618,0.408608,0.577855,2.891892,1.016476,579.157049,0.018951,1.445946,198.27027,755
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.059374,34.571429,0.571921,0.748494,0.52257,2.18851,3872,0.586515,111,1.933718,0.412673,5862,0.955005,3983,356.306306,17992,4075,0.575823,0.575823,0.118748,0.411301,5208,333.468993,0.402345,0.561845,8.342342,0.998037,1198.687758,0.025734,4.171171,712.612613,2493
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.075033,94.138462,0.571571,0.749563,0.504025,2.17595,24476,0.585436,259,2.602547,0.401882,48482,0.943562,24735,4215.930502,150256,32559,0.576507,0.576507,0.150067,0.411577,43088,1083.520154,0.396171,0.54502,37.428571,0.969408,5539.146225,0.032258,18.714286,8431.861004,21285
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.058414,32.3875,0.569685,0.755357,0.510661,2.207048,5182,0.587686,159,2.12507,0.412397,8481,0.955876,5341,512.792453,26376,5796,0.573373,0.573373,0.116828,0.410122,7672,516.190788,0.405179,0.561257,8.339623,1.000202,1795.596874,0.025136,4.169811,1025.584906,3677
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,1,0.067441,82.009404,0.570869,0.751715,0.501297,2.19541,26161,0.586125,318,2.649269,0.40379,52551,0.949303,26479,4024.150943,163470,35166,0.575223,0.575223,0.134882,0.411224,46978,1339.293591,0.40019,0.548516,29.754717,0.975632,6226.749398,0.028941,14.877358,8048.301887,23171
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,1,0.133358,2735.666667,0.571425,0.750011,0.499912,2.066599,24621,0.584782,424,2.736275,0.389829,51396,0.89998,25045,172.773585,159902,34259,0.580643,0.580643,0.266715,0.409423,45686,37.9669,0.371421,0.523128,43.108491,0.938854,188.273709,0.057154,21.554245,345.54717,22843
BLOCKS3i.5.3-shuffled,1,0.049447,141,0.606983,0.647492,0.44018,3.0861,282,0.622449,4,12.594406,0.37055,1989,0.982563,286,71.5,9165,1273,0.612437,0.612437,0.082988,0.372994,1578,30.98951,0.377414,0.604859,60,0.981458,969.021277,0.010584,35.75,120,1311
BLOCKS3ii.5.2-shuffled,1,0.052826,139,0.636961,0.569954,0.494644,2.663835,278,0.661958,4,9.592199,0.328823,2044,0.979562,282,71.5,7451,1339,0.644709,0.644709,0.088659,0.331892,1651,24.695035,0.343846,0.632921,60,0.972729,744.593525,0.013018,35.75,120,1053
BLOCKS3iii.5-shuffled,1,0.077929,126,0.703248,0.421973,0.413624,2.217984,252,0.713756,4,4.996094,0.267361,1679,0.967997,256,71.5,4310,759,0.720885,0.720885,0.13079,0.27378,1575,13.867188,0.263573,0.691548,60,0.934031,211.5,0.022506,35.75,120,258
BLOCKS4ii.7.2-shuffled,1,0.117033,454,0.69301,0.442981,0.354157,2.495248,908,0.720795,7,13.602186,0.249751,12262,0.956044,915,503.142857,40542,5329,0.715416,0.715416,0.199109,0.261811,10638,34.265574,0.263554,0.667655,428,0.894509,2159.692731,0.030462,251.571429,856,4405
BLOCKS4iii.7-shuffled,1,0.155799,424,0.765071,0.307068,0.251172,2.12855,848,0.782762,7,7.433918,0.172923,10635,0.940335,855,503.142857,27055,2839,0.809011,0.809011,0.265062,0.185977,10260,19.568421,0.169839,0.725362,428,0.79601,477.778302,0.045648,251.571429,856,1040
blocks_enc_2_b3_ser--opt-9_-shuffled,1,0.074396,222,0.698101,0.432458,0.466005,2.711097,444,0.661212,4,9.261161,0.318801,4472,0.972483,448,180,13743,2255,0.711182,0.711182,0.128952,0.328975,3375,23.845982,0.275704,0.685007,156,0.941005,781.925676,0.01921,90,312,1461
blocks_enc_2_b4_ser--opt-26_-shuffled,1,0.103973,1518,0.763818,0.309212,0.309172,2.497742,3036,0.698604,7,11.868551,0.26273,54618,0.963356,3043,1697.142857,152916,17663,0.788529,0.788529,0.17889,0.28112,45864,29.962537,0.197337,0.737525,1460,0.871708,1863.893281,0.027989,848.571429,2920,11262
c1_BMC_p1_k2048-shuffled,1,0.033579,1101387,0.512647,0.950659,0.790047,2.233156,2202774,0.512835,4,2.816883,0.47729,4602842,0.971525,2202778,92928,12731986,4372826,0.513028,0.513028,0.067158,0.486907,4146984,8.324089,0.472755,0.498051,92928,0.97973,137.402127,0.014598,46464,185856,1375872
c1_BMC_p2_k1024-shuffled,1,0.066083,556139,0.512122,0.95266,0.77792,2.229424,1112278,0.512471,4,2.913312,0.468339,2302874,0.94536,1112282,92928,6641874,2187866,0.51284,0.51284,0.132166,0.487031,2072040,8.489294,0.459896,0.484141,92928,0.960638,140.48268,0.027982,46464,185856,734400
c1_BMC_p2_k128-shuffled,1,0.431892,79047,0.507665,0.969804,0.641429,2.187424,158094,0.508929,4,4.088913,0.381156,290402,0.721178,158098,92928,1313026,276026,0.510691,0.510691,0.863784,0.488555,256464,10.503365,0.350787,0.366126,92928,0.776172,178.937961,0.141548,46464,185856,173112
c1_BMC_p2_k8-shuffled,1,0.783066,14328,0.503841,0.984751,0.448856,2.113253,28656,0.505031,3,5.669493,0.309174,41747,0.577595,28659,46464,327480,39950,0.506688,0.506688,1.566132,0.491993,32421,12.955232,0.283333,0.291047,46464,0.624633,359.609262,0.212825,23232,92928,56487
c2_Debug_s5_f1_e1_v3-shuffled,1,2.874489,21446,0.507151,0.971799,0.101979,1.872267,64338,0.509154,10,16.391092,0.121353,38731,0.256301,64348,308736,2140076,28636,0.529109,0.529109,5.748978,0.464925,11895,63.733605,0.115681,0.130003,161433.6,0.247231,1198.1005,0.377168,80716.8,617472,268504
c3_BMC_p1_k256-shuffled,1,0.323326,24963.5,0.487572,1.050977,0.634249,2.216507,49927,0.48599,4,4.03651,0.429176,73224,0.76839,49931,22208,393318,87128,0.483947,0.483947,0.646653,0.516874,83882,10.77517,0.399501,0.374676,22208,0.834956,58.0139,0.112926,11104,44416,50544
c3_BMC_p2_k1024-shuffled,1,0.091591,92043.5,0.483398,1.068689,0.714365,2.245338,184087,0.482747,4,3.30486,0.491135,290808,0.92198,184091,22208,1177686,346424,0.482044,0.482044,0.183181,0.518204,337610,9.552661,0.478887,0.445693,22208,0.949507,46.126223,0.037715,11104,44416,135552
c3_BMC_p2_k2048-shuffled,1,0.046834,181483.5,0.482413,1.072911,0.729838,2.250906,362967,0.482055,4,3.170664,0.504362,580920,0.958592,362971,22208,2223510,692152,0.481682,0.481682,0.093669,0.518446,675914,9.328434,0.497611,0.462443,22208,0.973775,43.927139,0.019976,11104,44416,248896
c3_BMC_p2_k512-shuffled,1,0.175399,47323.5,0.48507,1.06156,0.68539,2.234911,94647,0.483983,4,3.562171,0.467523,145752,0.860156,94651,22208,654774,173560,0.482726,0.482726,0.350798,0.517738,168458,9.982599,0.447096,0.417253,22208,0.906023,50.342916,0.067834,11104,44416,78880
c3_Debug_s3_f2_e2_v2-shuffled,1,0.007205,289060.5,0.677261,0.476536,0.025715,2.903736,578121,0.72442,11,5.093693,0.273501,3118513,0.996354,578132,4096,9124477,80407,0.67814,0.67814,0.01441,0.27464,274726,10.307226,0.32027,0.674805,4096,0.992458,13654.708319,0.002469,2048,8192,2851883
C432.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.015983,278,0.546586,0.829539,0.638638,2.257818,556,0.549821,12,2.630282,0.45481,1057,0.987229,568,3.833333,3295,919,0.547245,0.547245,0.031967,0.449678,1117,7.325704,0.446434,0.551252,3.833333,1.010289,31.066547,0.00698,1.916667,7.666667,322
C432.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.015961,278.5,0.546226,0.830744,0.639139,2.25746,557,0.549433,12,2.630931,0.455197,1058,0.987236,569,3.833333,3299,921,0.54688,0.54688,0.031922,0.450071,1119,7.328647,0.446802,0.550872,3.833333,1.010275,31.032316,0.006972,1.916667,7.666667,322
C432.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.001289,296,0.548469,0.823258,0.640232,2.29207,592,0.5516,1,2.709949,0.448758,1146,0.998975,593,4,3559,993,0.548523,0.548523,0.002579,0.448358,1210,7.583474,0.450969,0.548832,4,1.000798,32.814189,0.000562,2,8,341
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.001288,296.5,0.548134,0.824373,0.641339,2.291693,593,0.54817,1,2.710438,0.452217,1147,0.998976,594,4,3563,996,0.548188,0.548188,0.002576,0.451794,1212,8.124579,0.451305,0.548496,4,1.000856,35.328836,0.000561,2,8,341
C499.blif_0.10_0.20_0_0_inp_exact,1,0.015643,89.4,0.529218,0.889582,0.754791,2.337896,894,0.529513,12,3.147903,0.472658,1780,0.987523,906,38.833333,6058,1930,0.529609,0.529609,0.031287,0.470244,1719,59.174393,0.46418,0.52963,6.666667,1.004614,309.35906,0.006603,3.333333,77.666667,838
