@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC

@DATA
SAT_Competition2011/SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf,1,0.4971,0.2118,0.4212,0.4999,2.9316,1,0.232,0.685,0.0807,4.3842,2.6115,2653,0.5,0.9222,1711,2822,1802.8,1323,0.1019,0.6105,0.7482,7095,3.0496,0.4536,0.4237,1.4947,1339,5851,4,0.5112,0.9613,0,0.7998,2.5423,0.0076,1,15.051,0.9279,0.4373,0.8331,0,0.0015,58,75,0.2126,66,0.0016,0.1759,0.5333,17.936,18.064,0.8641,0.0443,3,7.6079,2997,3.9475,0.4776,0.0072,0.0072,66.563,75,66,19.521
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,0,0.0112,0.0001,0.0001,0.9933,0.0002,0.7396,0.0625,0,0.0352,0,4480,0.0001,0.6819,4445,4577,4449.7,4410,0,0.029,0.0511,6230,3.8251,0,0.3653,0,70,6230,2,0.0175,0.8723,0.1429,0.0897,0.1715,0.0111,0.1276,8.5122,0.8812,0.6804,0.1183,0,0,9,15,0,12,0.1,0,0.0309,25.094,25.094,0.7737,0,2,8.8539,4577,2,0.0152,0.1,0.1,12.069,15,12,25.17
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,0.001,0.0469,0.002,0.0024,0.8085,0.0102,0.6955,0.1752,0,0.1023,0,4243,0.004,0.6393,4113,4315,4156.3,4106,0,0.0808,0.144,3195,3.6006,0,0.7783,0.0264,150,3195,3,0.0393,0.8562,0.2,0.2477,0.2348,0.0439,0.3111,10.86,0.8684,0.5421,0.3599,0.0008,0.0004,25,35,0,30,0.0333,0,0.0848,30.13,30.13,0.6926,0.0007,3,11.931,4315,3,0.0198,0.0333,0.0333,29.919,35,30,30.66
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0.1562,0.0997,0.161,0.1608,1.1095,0.1712,0.0045,0.8845,0.0556,0,0.3424,4858,0.1658,1.0418,4838,4858,4784,4725,0.897,0.8846,0.8847,3630,0,1.4088,0.0269,0.2279,380,3610,3,0.88,0.997,0,0.8888,0.3612,0.0233,0,1.005,0.9969,0.9138,0.889,0.8749,0.1561,146,170,0.0055,158,0.0056,0.897,0,59.106,59.106,0.9365,0.1561,3,1.2477,4858,3,0.0135,0.0105,0.0105,158.67,171,159,61.49
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl001.sat05-3822.reshuffled-07.cnf,1,0.4735,0.1672,0.4471,0.4991,2.5461,0.9999,0.1909,0.7352,0.0361,1.2435,2.0397,1844,0.4997,0.8835,1761,1930,1682,1702,0.0774,0.6663,0.7496,16065,3.1474,0.38,0.31,1.3838,2441,14090,6,0.6315,0.9103,0,0.8262,2.2425,0.0035,1,47.576,0.8896,0.248,0.8536,0,0.0921,111,133,0.1402,122,0.0008,0.0882,0.6098,11.18,14.309,0.505,0.1627,4,38.803,1990,4.871,0.1848,0.0031,0.0031,121.07,133,121,15.347
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.012,0.163,0.032,0.0455,1.4994,0.0651,0.7198,0.2021,1.0667,0.9001,1.0891,3822,0.0647,0.7255,3740,3868,3736,3706,0.087,0.0296,0.1944,2464,1.6886,0.2145,0.7102,0.8863,744,2208,8,0.0069,0.837,0,0.3509,0.8177,0.0053,0.0667,23.99,0.8443,0.4593,0.3515,0,0,58,74,0.1159,66,0.0056,0.5942,0.035,19.239,19.239,0.8938,0.0056,5,25.61,3868,6.2006,0.0249,0.0094,0.0094,66.244,74,66,19.324
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0.0894,0.1369,0.111,0.1201,1.7119,0.2242,1.4477,0.0384,0,0.3387,0.9131,3424,0.151,0.8508,3043,3766,2867.6,2643,0,0.0018,0.0171,2176,1.4988,0.1543,0.2475,0.1199,298,2176,7,0.0002,0.963,0,0.0479,0.2092,0.004,0.2,23.232,0.9619,0.2232,0.147,0,0.082,41,53,0,47,0.0134,0,0.0248,17.346,17.346,0.5039,0.0853,6,23.125,3766,6.0101,0.279,0.0152,0.0152,47.062,53,47,25.666
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl032.cnf,1,0.0098,0.1973,0.0267,0.0457,1.4348,0.2894,0.6947,0.1836,1.744,1.1831,1.2565,1994,0.0519,0.9449,1693,1994,1668.8,1586,0.3246,0.093,0.1417,55724,1.8331,0.4376,0.9785,1.0531,18607,34365,29,0.0335,0.8951,0,0.2214,1.2688,0.0005,0.6,415.22,0.8985,0.2717,0.4343,0,0,1596,1669,0.6215,1635,0.0003,0.6687,0.0775,93.951,93.951,0.9985,0.0021,19,376.73,1994,22.153,0.1287,0.0005,0.0005,1580.7,1668,1633,136.72
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,0.0015,0.05,0.0029,0.0037,0.8332,0.0123,0.6919,0.1754,0,0.1006,0,57,0.0052,0.651,48,64,50.735,42,0,0.0764,0.1507,18000,3.6923,0,0.6604,0.0817,900,18000,3,0.0311,0.8421,0.2,0.2615,0.2166,0.0179,0.3333,37.902,0.8585,0.4771,0.3577,0,0.0002,159,186,0,172,0.0056,0,0.0838,46.051,49.111,0.5777,0.001,3,47.579,104,3,0.2556,0.0056,0.0056,173.32,187,173,51.931
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/420/unif-k3-r4.25-v420-c1785-S1136141672-041.cnf,1,0.0462,0.2337,0.0904,0.1263,0.6938,0.3191,0.594,0.381,0.0219,0.2941,0.1114,4025,0.1698,0.58,3959,4042,3938,3883,0,0.2107,0.3713,1785,2.7029,0.0579,0.6528,0.2874,420,1759,4,0.0777,0.8472,0,0.5546,0.3663,0.0144,0.8261,13.227,0.8589,0.3267,0.6839,0.0011,0.0034,82,99,0.0148,91,0.0073,0.979,0.2255,21.551,21.551,0.5941,0.0258,4,16.125,4042,4,0.0198,0.0074,0.0074,90.48,99,91,23.295
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,0.0402,0.1666,0.0751,0.1098,1.8983,0.4333,0.5309,0.4442,3.218,2.2849,1.689,495,0.1372,0.7574,448,536,437.6,403,0.2421,0.2671,0.4468,210000,2.996,0.4194,0.6085,1.6796,70167,99876,28,0.1295,0.9544,0,0.6155,2.1075,0.0002,0.7143,830.8,0.9831,0.0683,0.7988,0,0,0,5213,1.0977,5150.5,0.0001,0.5634,0.1837,5.5053,5.9699,0.1772,0.0111,16,783.2,584,22.981,0.2285,0.0002,0.0002,4188.4,5281,5214,6.7131
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-dalumul.cnf,1,0.0277,0.1565,0.0438,0.0543,1.2701,0.3031,0.2964,0.598,0.0067,4.4289,1.0597,424,0.0819,0.7327,374,486,375.95,316,0.2303,0.5013,0.6453,59991,2.1434,0.3548,0.633,2.8301,9426,59810,12,0.352,0.9057,0,0.7327,4.1397,0.0002,0.6667,500.28,0.9949,0.1108,0.7813,0,0,2608,2716,0.003,2670,0.0002,0.6928,0.152,4.7206,7.5285,0.5086,0.0142,8,432.47,556,10.086,0.2052,0.0004,0.0004,2486.7,2704,2664,9.4639
SAT_Competition2009/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf,1,0.0215,0.0358,0.0216,0.0218,0,0.0221,0.0001,0.9295,0.0345,0,0.0847,0,0.0219,0,0,0,0,0,0.9833,0.9294,0.9295,23548,0,2.4435,0.0081,0,840,22708,2,0.9294,0.9987,1,0.9296,0,0.0357,0.3415,5.2557,0.9996,1,0.9296,0.9293,0.0213,362,399,0.037,381,0.0025,0.9833,0.3415,0,0,1,0.0214,2,0.0013,0,2,0,0.0036,0.0036,380.8,400,381,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,1,0.0031,0.0356,0.0169,0.0256,0.9764,0.0826,0.325,0.8451,0.001,0.5915,0.8881,552,0.0406,0.4033,468,590,472.88,410,0.6731,0.9412,0.9683,108000,2.8181,0.6771,0.9193,0.2745,3857,108000,7,0.2221,0.9964,0,0.9797,0.3694,0.0008,0.9429,37.103,0.9958,0.1688,0.9803,0.0005,0.0018,1633,1704,0,1669,0.0005,0.9135,0.8352,15.273,19.83,0.4868,0.0027,5,24.873,625,5.5011,0.1871,0.0007,0.0007,1666.6,1704,1663,22.691
SAT_Competition2011/SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,1,0.004,0.0468,0.0198,0.0289,1.0674,0.0797,0.3358,0.8185,0.0017,0.5971,0.9584,724,0.0426,0.4419,680,772,648.86,583,0.6285,0.9322,0.949,51668,2.8371,0.627,0.8989,0.2907,2420,51668,7,0.2618,0.9944,0,0.9734,0.384,0.0013,0.9298,34.178,0.9987,0.2032,0.9751,0.0865,0.0016,980,1031,0,1005,0.0008,0.8988,0.7858,15.845,16.682,0.6088,0.0025,5,58.237,853,5.7241,0.1869,0.0011,0.0011,999.79,1035,1006,19.338
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-030.sat05-1307.reshuffled-07.cnf,1,0,0.035,0,0,0.6262,0,0,0.5268,0.0345,0,0.0975,2811,0,0.5881,2673,2866,2635,2527,0.0175,0.5268,0.5268,24825,0,0.303,0.0004,0,900,24825,3,0.5268,0.998,0,0.5268,0.1827,0.0046,0.3256,6.6269,0.9996,0.7251,0.5268,0.5267,0,264,292,0,279,0.0023,0.9988,0.3256,26.922,37.558,0.9592,0,3,1.0083,3456,3,0.1655,0.0035,0.0035,277.14,291,277,41.579
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S2109328271-14.cnf,1,0.0015,0.05,0.0027,0.0033,0.8371,0.0134,0.6886,0.1623,0,0.0961,0,63,0.0048,0.6489,56,70,58.464,50,0,0.0711,0.1448,16000,3.6415,0,0.6447,0.0751,800,16000,3,0.0264,0.839,0.2,0.2368,0.2261,0.0196,0.3143,39.042,0.8608,0.4855,0.322,0.0009,0.0003,139,166,0,152,0.0063,0,0.077,43.682,46.66,0.6042,0.0011,3,45.202,133,3,0.2615,0.0063,0.0063,153.14,166,153,49.114
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1426208256-08.cnf,1,0.0001,0.0118,0.0001,0.0001,1.0031,0.0002,0.652,0.0683,0,0.0352,0,4371,0.0001,0.6841,4326,4371,4246,4145,0,0.0317,0.0657,11900,4.0529,0,0.3277,0,140,11900,2,0.0138,0.8682,0.1429,0.1008,0.1691,0.0117,0.1257,13.657,0.8667,0.6476,0.1281,0.001,0,18,28,0,23,0.05,0,0.0336,42.762,42.762,0.7458,0.0001,2,13.512,4371,2,0.0244,0.05,0.05,23.002,28,23,44.032
SAT_Competition2009/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.0001,0.0384,0.0144,0.0249,0.9573,0.0827,0.2756,0.8496,0.0017,0.6398,0.8605,540,0.0425,0.3974,416,633,456.96,348,0.6948,0.9343,0.9747,62900,2.8557,0.599,1.3461,0.3167,2420,62900,7,0.4601,0.9904,0,0.9771,0.4768,0.0012,0.9375,114.66,0.9965,0.373,0.9774,0.0153,0,997,1060,0,1029.5,0.0008,0.9169,0.7531,25.853,26.744,0.7688,0,5,39.104,918,5.7302,0.3129,0.001,0.001,1028.3,1068,1038,27.433
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,0.001,0.047,0.0018,0.0022,0.8412,0.0061,0.7072,0.1602,0,0.0977,0,4254,0.0034,0.6584,4078,4267,4108.5,4038,0,0.0645,0.1372,3727,3.5974,0,0.631,0.0325,175,3727,3,0.0296,0.8549,0.2,0.2403,0.2433,0.0426,0.2766,13.001,0.8691,0.5327,0.3208,0.0039,0.0002,29,41,0,34.5,0.0286,0,0.0771,34.104,34.104,0.7176,0.0007,3,14.404,4267,3,0.0231,0.0286,0.0286,34.74,41,35,34.657
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i5_pp.cnf,1,0.0097,0.108,0.079,0.0769,1.6268,0.3695,0.6348,0.5078,0.4568,1.1086,1.2933,1918,0.2547,0.6768,1863,1918,1765.3,1515,0.1968,0.1598,0.5925,26264,3.4509,0.3012,1.2942,0.965,3655,23231,7,0.0592,0.9309,0,0.785,1.2945,0.0011,0.9213,162.32,0.9217,0.0855,0.903,0,0,648,696,0.1306,668.5,0.0008,0.5908,0.2892,15.45,15.45,0.377,0.0003,5,114.66,1918,6.1038,0.1011,0.0013,0.0013,672.64,698,673,15.45
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.042,0,0,0,0,0,4469,0.042,0.5774,4468,4534,4434.8,4360,0,0,0,880,0,0,0.0001,0.0273,220,880,7,0,0.8742,0.3333,0,0.2996,0.0068,0,12.161,0.9328,0.5694,0,0,0.042,44,57,0,50,0.0136,1,0,26.756,26.756,0.8505,0.042,6,18.084,4534,6.0457,0.0156,0.0136,0.0136,50.465,57,50,27.128
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,0.0249,0.1424,0.155,0.3138,0.7405,0.6587,0.3019,0.8162,1.0682,4.7326,0.0741,0,0.4075,1.2016,0,0,0,0,0.9903,0.6155,0.9468,4120000,1.3857,5.8326,1.0443,0.7991,757000,2570000,23,0.5074,1.7153,0,0.9833,5.6617,0.0004,1,225000,6.3881,0.3416,0.9971,0,0,0,0,0.6018,0,0,0.9906,0.3406,0,0,0.595,0.0083,22,530000,0,22.889,0,0,0,0,0,0,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,0.0015,0.05,0.0027,0.0034,0.8303,0.013,0.6891,0.1615,0,0.0988,0,46,0.0047,0.6504,42,58,44.383,38,0,0.0732,0.1458,20000,3.6754,0,0.6289,0.0835,1000,20000,3,0.0335,0.8427,0.2,0.2266,0.2274,0.0165,0.3708,45.112,0.8589,0.4784,0.317,0,0.0003,176,206,0,191,0.005,0,0.0764,41.808,50.378,0.5867,0.001,3,57.122,99,3,0.2456,0.005,0.005,189.88,205,190,52.804
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.4719,0.1631,0.4382,0.499,2.5306,0.9999,0.1873,0.7356,0.0407,1.2324,2.039,2169,0.4997,0.8811,2052,2225,1999.7,1972,0.0848,0.6662,0.7526,15960,3.0672,0.3857,0.3296,1.3286,2401,14145,6,0.6228,0.912,0,0.826,2.4745,0.0034,1,48.746,0.8947,0.238,0.853,0,0.0592,109,133,0.1283,120,0.0009,0.0952,0.6064,11.352,15.005,0.5585,0.1257,4,41.901,2543,4.8618,0.1897,0.0031,0.0031,120.82,132,121,16.138
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1406921020-013.UNKNOWN.cnf,1,0.0406,0.2327,0.0839,0.1129,0.6283,0.3813,0.6048,0.3836,0.0112,0.2773,0.0593,4029,0.1595,0.579,3921,4064,3940.4,3879,0,0.1802,0.3772,1917,2.669,0.0454,0.6896,0.2746,450,1912,5,0.0797,0.8435,0,0.5524,0.3849,0.0132,1,15.525,0.858,0.324,0.6908,0.0002,0.0049,89,108,0.0026,98,0.0067,0.9906,0.2175,23.566,23.566,0.5648,0.0252,4,19.223,4064,4.0113,0.0186,0.0068,0.0068,98.361,108,98,25.633
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.4733,0.1663,0.4444,0.499,2.5489,0.9999,0.1899,0.7348,0.041,1.1824,2.0383,1988,0.4997,0.8766,1820,2148,1817.4,1715,0.0809,0.6662,0.7497,16016,3.1852,0.3826,0.3142,1.3887,2435,14063,6,0.617,0.9128,0,0.8263,2.3,0.0035,1,47.622,0.8929,0.2508,0.8537,0,0.0738,112,134,0.1389,122,0.0009,0.0916,0.6119,12.154,14.23,0.5133,0.1552,4,39.211,2254,4.8809,0.1489,0.0031,0.0031,122.25,134,122,15.014
SAT_Competition2011/SAT05/crafted/sabharwal05/planning/logistics/unsat/logistics-rotate-07t5.shuffled-as.sat05-1137.cnf,1,0.0003,0.0221,0.0112,0.0119,0.897,0.272,0.1168,0.9235,0.5513,0.2523,0.2671,4769,0.0125,1.0016,4681,4769,3610,1380,0.951,0.9432,0.9512,88373,2.759,0.5835,2.805,0.2918,2721,79229,5,0.7011,0.9999,0,0.9889,0.4208,0.0014,0.9669,32.171,1.0443,0.4284,0.9926,0.5791,0,794,843,0.1154,820,0.0011,0.9728,0.7649,25.611,25.611,0.8828,0,4,213.03,4769,4.8037,0.4369,0.0013,0.0013,809.35,853,821.5,25.611
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.1041,0.05,0.1058,0.1075,0.9599,0.1115,0.0015,0.9351,0.0263,0,0.204,4886,0.1077,1.0234,4886,4886,4886,4886,0.9495,0.9339,0.9351,30460,0,2.1263,0.0182,0.262,1560,30420,3,0.9337,1.0009,0,0.9363,0.3466,0.0063,0,8.6,1.0107,0.948,0.9364,0.9309,0.1038,691,738,0.0013,714,0.0013,0.9495,0,234.68,234.68,0.9578,0.1039,3,18.081,4886,3,0,0.0026,0.0026,712.46,741,716,234.68
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1084572666-19.SAT.shuffled.cnf,1,0,0.0112,0.0001,0.0001,0.9952,0.0001,0.6741,0.0661,0,0.0352,0,4533,0.0001,0.678,4437,4541,4455,4385,0,0.0317,0.0572,6230,3.8251,0,0.3569,0,70,6230,2,0.0189,0.8743,0.1429,0.0944,0.1599,0.0111,0.133,8.5442,0.8805,0.6799,0.1236,0.0001,0,9,15,0,12,0.1,0,0.0327,25.496,25.496,0.7629,0,2,8.8284,4541,2,0.0157,0.1,0.1,12.09,15,12,25.594
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_q0_k.cnf,1,0,0.0193,0.0979,0.2199,0.6842,0.5,0.4528,0.8019,0.7335,3.6777,0.4957,0,0.36,0.3239,0,0,0,0,0.9229,0.8215,0.9995,4220000,5.0901,2.9494,1.6199,2.4033,137000,4090000,4,0,1.0386,0,1,2.8305,0.0001,0.9849,34752,1.0752,0.1092,1,0,0,0,0,0.0299,0,0,0.9338,0.5084,0,0,0.1918,0,4,67611,0,4,0,0,0,0,0,0,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,0.0478,0.2335,0.0931,0.1237,0.7245,0.6326,0.5914,0.39,0.0276,0.2884,0.1714,40,0.1758,0.5878,32,45,33.751,27,0,0.2004,0.3824,25200,2.7072,0.0676,0.649,0.2917,6000,25009,6,0.0774,0.8283,0,0.5674,0.3976,0.0011,1,99.448,0.8441,0.247,0.707,0.0001,0.0023,1242,1305,0.0076,1275.5,0.0005,0.9611,0.2273,33.923,38.516,0.3436,0.0292,5,158.74,64,5.0013,0.2737,0.0005,0.0005,1269,1296,1265,41.6
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,0.05,0.2313,0.0915,0.1211,0.6875,0.3458,0.5943,0.4027,0.0225,0.2784,0.124,3867,0.1689,0.5843,3818,3927,3823.7,3803,0,0.1898,0.4098,2130,2.6387,0.0535,0.6222,0.2746,500,2114,4,0.0902,0.8469,0,0.5902,0.4011,0.0122,1,12.169,0.8564,0.3266,0.7403,0.0003,0.0039,100,120,0.0076,109,0.0061,0.973,0.2258,26.772,26.772,0.5674,0.0297,4,15.015,3927,4,0.0178,0.0062,0.0062,109.69,119,110,27.747
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,0.0009,0.0469,0.0018,0.0025,0.822,0.0095,0.7119,0.1559,0,0.102,0,4373,0.0033,0.6374,4273,4400,4278.3,4252,0,0.0676,0.1506,2343,3.5574,0,0.7305,0.0153,110,2343,3,0.0236,0.8591,0.2,0.2175,0.2331,0.0456,0.2609,8.7547,0.8726,0.5598,0.3299,0.0011,0.0002,17,26,0,22,0.0455,0,0.0752,24.055,24.055,0.7089,0.0006,2,9.6133,4400,2.9266,0.0183,0.0455,0.0455,21.968,27,22,24.916
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0,0.0416,0.0232,0.0368,0.9164,0.0955,0.2341,0.8459,0.0024,0.4995,0.8213,3355,0.0665,0.3917,3298,3372,2642.8,2700,0.7132,0.7881,0.9384,40187,2.7703,0.51,1.1369,0.3677,1677,40187,7,0.6038,0.9988,0,0.975,0.446,0.0016,0.9412,59.191,0.9964,0.2737,0.9757,0.015,0,696,750,0,722,0.0012,0.9284,0.6494,24.108,24.108,0.6709,0,5,43.293,3372,5.7608,0.3916,0.0015,0.0015,718.3,746,720,28.799
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,0.0095,0.2222,0.0258,0.0387,1.3728,0.286,0.903,0.1193,1.0142,0.1969,1.1452,1073,0.0446,0.9124,849,1313,843.35,590,0.3412,0.0369,0.1234,12563,1.8073,0.4226,1.0013,0.4531,4252,9499,25,0.0007,0.8278,0,0.1434,0.3157,0.0011,0.8,47.457,0.8235,0.237,0.22,0,0,517,562,0.3226,540,0.0009,0.6795,0.065,8.7391,16.903,0.6929,0.0094,14,38.443,1491,19.189,0.3307,0.0014,0.0014,537.59,564,539.5,21.097
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,0.012,0.1752,0.0267,0.0419,0.9448,0.1622,0.8521,0.2515,3.3276,1.179,1.0757,3845,0.0474,0.5176,3551,3845,3419.3,3485,0.1273,0.1043,0.1837,24351,2.5562,0.3347,0.717,0.9753,7807,10295,12,0.0267,0.8457,0,0.3016,1.259,0.0014,0.7838,101.01,0.8367,0.1774,0.6664,0,0,367,409,1.3653,388,0.0011,0.797,0.0884,32.196,32.196,0.9438,0.0087,9,88.556,3845,10.727,0.1124,0.0018,0.0018,387.54,408,387,32.735
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,0.0333,0.1847,0.1013,0.1834,1.3062,0.3167,0.9095,0.2965,3.426,1.2442,1.1228,0,0.252,0.7365,0,0,0,0,0.1924,0.1006,0.1732,1600000,2.9194,1.1862,0.921,1.2043,507000,620000,8,0.0321,0.9497,0,0.4605,1.2849,0.0001,0.8958,11444,1.9851,0.0828,0.7489,0.0003,0,31050,31050,1.5823,31092,0,0.8413,0.1771,0,0,0.2505,0.0054,8,42116,0,8,0,0,0,0,0,0,0
