@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC

@DATA
SAT11/random/large/unif-k5-r20-v1500-c30000-S1180959030-088-UNKNOWN.cnf,1,0.0033,268,63.4,66.7184,30000,30000,0.0073,25.3017,78.32,60.2609,65.5,80.5742,0.016,107.3333,57.04,1500,0.0011,21,18,15,24,0.2807,73.55,34,58,0.0006,1500,289,271,287.744,307,0.0033
SAT11/random/medium/unif-k7-r89-v50-c4450-S879384975-017.SATISFIABLE.cnf,1,0.14,6,6.4924,19.771,4450,4450,0.011,4579.2,20.218,19.6602,19.7066,6.9226,0.011,20.218,19.361,50,0.0112,4535,4535,4535,4571,0.3437,19.9094,4657,4657,0.009,50,9,6,8.9038,12,0.14
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf,1,0.0102,58,10.4656,19.4101,1272,1278,0.0079,4020.8571,20.805,18.8334,19.2337,12.5933,0.0377,20.805,17.7927,300,0.0118,3998,3951,3951,4022,0.2045,20.1418,4069,4069,0.005,293,65,58,65.3066,73,0.0103
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,0.0124,47,9.1371,16.4968,1059,1065,0.0019,4097.5,16.8466,16.4292,16.4959,10.8104,0.0453,16.8466,16.1346,250,0.0151,4069,4066,4066,4087,0.207,16.6258,4162,4162,0.0059,242,54,47,53.7911,61,0.0126
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf,1,0.0103,57,10.207,19.6154,1267,1278,0.0079,4022.8571,20.0929,19.4465,19.6571,12.0077,0.0442,20.0929,18.8645,300,0.0126,3971,3949,3949,4019,0.2059,20.0293,4089,4089,0.005,290,64,57,64.1649,72,0.0105
SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,0.14,6,6.3861,19.6844,4450,4450,0.011,4564.8,19.906,19.5626,19.7283,6.887,0.011,19.906,19.4877,50,0.013,4552,4502,4502,4564,0.3357,19.737,4617,4617,0.0094,50,9,6,8.9047,12,0.14
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S16302531-099.UNKNOWN.cnf,1,0.0068,89,13.9752,25.9773,1912,1917,0.0052,3933.4286,29.8322,24.3266,24.808,17.1691,0.0267,29.8322,22.6823,450,0.0078,3875,3865,3865,3917,0.2012,29.5185,4044,4044,0.0033,444,98,89,98.2432,108,0.0068
SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,0.028,34,22.336,49.2665,21250,21250,0.0117,224.9655,51.6884,47.9149,48.5123,21.9085,0.0117,58.68,47.5667,250,0.0027,177,162,161,198,0.2664,49.7924,241,803,0.0018,250,41,35,41.3141,48,0.028
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,0.0001,6384,726.6,82.7053,125175,126000,0,5.3441,131.5,61.25,75.3333,802,0.0006,191,51.2,30000,0.0002,3,3,1,5,0,94.3333,9,16,0.0001,29273,6449,6372,6438.4,6475,0.0001
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1,0.0667,12,6.4394,18.9309,1597,1597,0.0451,4389.8571,19.8891,18.5463,18.9122,7.3695,0.0463,19.8891,18.3825,75,0.0194,4358,4341,4341,4373,0.2719,19.115,4481,4481,0.0124,75,15,12,15.1949,19,0.0667
SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,0.0875,10,9.4217,28.6859,7120,7120,0.0111,4407.6,29.272,28.4539,28.7461,9.6261,0.0111,29.272,27.92,80,0.0074,4323,4318,4318,4407,0.2992,29.0377,4536,4536,0.0056,80,14,10,13.7918,17,0.0875
SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,0.0875,10,9.5472,28.3579,7120,7120,0.0111,4430.4,28.704,28.2267,28.3466,9.7041,0.0111,28.704,28.065,80,0.0065,4358,4355,4355,4390,0.3002,28.4475,4594,4594,0.0049,80,14,11,13.8089,17,0.0875
SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,0.1,9,8.6224,25.5665,6230,6230,0.0111,4451.8,25.7735,25.6189,25.6632,8.8458,0.0111,25.7735,25.1075,70,0.0085,4372,4371,4371,4412,0.3066,25.6695,4592,4592,0.0065,70,12,9,12.1395,15,0.1
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,0.0467,20,14.402,46.6295,12750,12750,0.0117,4160.5,47.6458,45.8837,47.4671,14.2168,0.0117,47.6458,45.5214,150,0.0038,4033,4020,4020,4232,0.278,47.6458,4357,4357,0.0027,150,25,20,24.8333,30,0.0467
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,0.0044,140,18.6769,36.0624,2970,2982,0.003,3734.7143,41.2414,33.885,35.1636,24.0714,0.0178,41.2414,33.7056,700,0.0057,3662,3578,3578,3698,0.208,37.8388,3907,3907,0.0021,687,152,140,151.884,164,0.0044
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1,0.0125,47,8.7788,16.9423,1049,1065,0.0105,4108.5,17.8591,16.6392,16.964,10.5867,0.0467,17.8591,15.7299,250,0.0143,4060,4041,4041,4133,0.2057,17.5026,4173,4173,0.0065,240,53,46,53.1393,60,0.0127
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.0002,0,312,66.2212,62579,63000,0,10.972,89.875,55.3333,64.5714,576.125,0.0012,107,47.7917,15000,0.0003,8,6,4,10,0.6832,73.5556,19,25,0.0001,14630,3184,3127,3183.64,3220,0.0002
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0.0667,12,6.1644,18.8794,1597,1597,0.0445,4384,20.1767,18.3511,18.9595,7.1388,0.0463,20.1767,18.1096,75,0.0188,4358,4300,4300,4367,0.2707,19.1608,4460,4460,0.0127,75,15,12,15.2586,19,0.0667
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,0.0047,130,17.528,34.8757,2757,2769,0.0022,3701.7143,39.3439,32.7772,33.3249,22.2563,0.017,39.3439,32.5008,650,0.0051,3610,3597,3597,3707,0.2239,38.9713,3828,3828,0.0023,638,141,130,141.129,152,0.0047
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1,0.0101,59,10.3757,19.4291,1276,1278,0.0078,4042,20.9887,18.8384,19.4608,12.563,0.04,20.9887,17.4011,300,0.0118,4039,3963,3963,4054,0.2047,20.4213,4073,4073,0.0049,297,66,59,66.2738,74,0.0101
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,0.0002,0,341,61.8875,62573,63000,0,11.4727,81.4444,51.6,60.875,789.875,0.0015,112.4,45.7778,15000,0.0003,8,7,5,11,0.8913,70.1818,18,25,0.0001,14620,3172,3120,3178.82,3228,0.0002
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,0.035,27,18.4317,57.0618,17000,17000,0.0117,3892.25,57.6753,56.5709,57.5764,17.8799,0.0117,57.6753,56.4246,200,0.0032,3857,3667,3667,3927,0.2743,57.6753,4118,4118,0.0022,200,33,28,32.9251,38,0.035
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,0.0002,3107,287.417,62.0086,62572,63000,0.0001,10.7895,83,53.1875,60,496.75,0.0015,108.25,46,15000,0.0004,8,7,4,10,0.5152,69.3,17,24,0.0001,14596,3154.5,3106,3157.58,3190,0.0002
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1,0.1,8,4.6001,13.899,1065,1065,0.046,4546.8333,14.1458,13.6395,14.0435,5.4193,0.046,14.1458,13.4923,50,0.031,4530,4497,4497,4555,0.3024,14.0849,4583,4583,0.0195,50,10,8,10.4358,13,0.1
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1,0.0124,47,8.3857,16.9231,1050,1065,0.0095,4111.4286,17.8782,16.3455,16.9151,9.9598,0.0457,17.8782,15.7972,250,0.0124,4040,4017,4017,4104,0.204,17.4825,4235,4235,0.0064,242,54,47,53.6064,60,0.0126
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,0.1167,8,7.4503,22.6799,5340,5340,0.011,4507.8,22.8034,22.6156,22.6569,7.7881,0.011,22.8034,22.5676,60,0.0096,4471,4447,4447,4496,0.3208,22.7562,4599,4599,0.0069,60,10,8,10.4924,13,0.1167
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,0.1167,8,7.4282,22.8812,5340,5340,0.011,4521.2,23.1743,22.8055,22.8625,7.7947,0.011,23.1743,22.4906,60,0.0097,4472,4450,4450,4513,0.3217,23.073,4619,4619,0.0072,60,10,8,10.4763,13,0.1167
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,0.0001,0,1554,102.9543,166883,168000,0,3.7065,158.5,67,91.4,9439,0.0005,284.5,57,40000,0.0001,2,1,1,3,1.1375,128.5,7,12,0,39005,8477.5,8428,8475.5,8498,0.0001
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1,0.0102,58,11.1273,18.1341,1272,1278,0.0063,4066.2857,20.7992,17.3298,17.7844,13.1185,0.0377,20.7992,16.6916,300,0.0118,4026,4021,4021,4040,0.2005,18.7509,4194,4194,0.005,294,65,58,65.1348,73,0.0103
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,0.0175,58,32.6761,58.7361,34000,34000,0.0117,80.55,65.2823,55.6344,58.519,33.7572,0.0117,67.6301,54.6479,400,0.0016,70,67,60,76,0.2459,61.4429,109,124,0.0011,400,65,56,65.587,74,0.0175
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,0.0056,111,13.5607,31.2912,2333,2343,0.0034,3858.8571,34.9125,29.5092,30.1616,16.6051,0.0231,34.9125,28.5678,550,0.0069,3794,3789,3789,3833,0.2201,34.6375,4000,4000,0.0028,540,121,111,120.894,131,0.0056
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,0.1167,8,7.498,22.8548,5340,5340,0.011,4493.6,23.2027,22.7589,22.8112,7.8784,0.011,23.2027,22.6772,60,0.0114,4467,4426,4426,4473,0.3196,22.8238,4554,4554,0.0079,60,10,8,10.53,14,0.1167
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1,0.0233,42,26.1504,52.4036,25500,25500,0.0117,144.1515,55.5862,50.8392,53.2899,25.9979,0.0117,57.2759,48.5943,300,0.0025,118,114,98,136,0.2559,53.6563,176,290,0.0015,300,49,42,49.3483,58,0.0233
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,0.0002,4242,434.5,70.5679,83502,84000,0,8.901,90.625,57.5,66.4167,511,0.0009,130.75,49.2727,20000,0.0003,6,4,3,9,0.0808,83.1667,14,20,0.0001,19529,4272.5,4178,4256.75,4295,0.0002
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,0.04,20,10.301,27.6453,2662,2662,0.0417,4215.5714,29.0392,26.9466,27.4345,11.3635,0.0466,29.0392,26.9448,125,0.0124,4136,4127,4127,4205,0.2423,28.3189,4334,4334,0.0079,125,25,20,24.8304,30,0.04
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,0.0089,67,8.8975,21.8966,1478,1491,0.0068,3995.8571,23.02,21.3221,21.8014,10.7536,0.0318,23.02,20.3567,350,0.0101,3962,3897,3897,4002,0.2055,22.8852,4057,4057,0.0045,337,75,67,75.2597,83,0.0091
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1,0.1167,8,7.4,22.8023,5340,5340,0.011,4498.4,23.0514,22.7933,22.8576,7.8786,0.011,23.0514,22.3876,60,0.0099,4448,4432,4432,4479,0.3174,22.9214,4615,4615,0.0069,60,10,8,10.4787,13,0.1167
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,0.1167,8,7.4179,22.828,5340,5340,0.011,4517,23.1793,22.7381,22.7499,7.776,0.011,23.1793,22.4386,60,0.0109,4478,4460,4460,4505,0.3223,23.0343,4612,4612,0.0072,60,10,8,10.504,14,0.1167
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,0.0051,118,20.55,31.0528,2545,2556,0.0024,3828.1429,35.387,29.0458,30.5273,26.1164,0.0232,35.387,26.8802,600,0.0067,3751,3718,3718,3840,0.2,34.5511,3985,3985,0.0025,589,129,119,129.274,140,0.0051
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1,0.0044,137,18.3146,36.8412,2961,2982,0.0034,3666,41.6419,34.3883,35.7073,23.1112,0.0236,41.6419,34.2907,700,0.0057,3603,3452,3452,3618,0.2126,40.0778,3997,3997,0.0021,678,149,137,148.842,160,0.0045
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,0.0002,0,487.167,61.1773,62642,63000,0.0001,11.6273,77.7143,52.2857,60.5294,1315,0.0014,98.1429,46.2,15000,0.0004,8,7,5,11,0.4358,68.4545,18,28,0.0001,14672,3186,3104,2913.42,3221,0.0002
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1,0.0089,66,12.0111,21.538,1472,1491,0.0082,3943.5714,23.5907,20.8228,21.5392,14.3723,0.0374,23.5907,19.9297,350,0.0109,3893,3887,3887,3950,0.2028,22.2764,4009,4009,0.0046,336,74,66,73.7664,82,0.0091
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,0.0012,508,49.0837,34.1208,10419,10500,0.0008,115.6154,36.9342,32.7556,33.6503,77.245,0.0069,40.7167,31.7885,2500,0.0019,93,87,76,104,0.4513,35.25,143,326,0.0006,2421,530,508,529.739,549,0.0013
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,0.0001,6322,680.8,87.4085,125264,126000,0,5.2473,131.5,66.75,83.8,892,0.0006,182.6667,52.125,30000,0.0002,3,3,2,5,0.352,98,8,15,0.0001,29301,6400,6343,6400,6401,0.0001
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.0051,120,15.8664,31.3202,2540,2556,0.0039,3799.7143,32.7559,30.4811,31.0838,19.3645,0.0213,32.7559,29.8159,600,0.0063,3758,3700,3700,3784,0.2155,32.4089,3924,3924,0.0026,589,131,120,131.074,142,0.0051
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,0.0003,2061,156.818,54.1257,41695,42000,0,18.2328,66,46.2174,54.1,279.706,0.0017,87.7,41.9545,10000,0.0006,14,11,8,17,0.2163,60.0833,28,35,0.0002,9734,2120.5,2070,2119.32,2164,0.0003
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,0.1,9,8.5949,25.663,6230,6230,0.0111,4465,25.9134,25.5539,25.6413,8.9266,0.0111,25.9134,25.3447,70,0.0087,4405,4386,4386,4430,0.3084,25.862,4583,4583,0.0065,70,12,9,12.0995,15,0.1
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,0.04,20,9.8355,27.7997,2662,2662,0.0424,4221.7143,29.4269,26.9424,27.8944,10.9171,0.0466,29.4269,26.4503,125,0.0128,4168,4162,4162,4199,0.2451,28.6682,4343,4343,0.0079,125,25,20,24.7861,30,0.04
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.0006,1036,94.5373,42.5705,20877,21000,0.0003,44.6667,49.6667,39.4516,42.2308,178.077,0.0033,58.0455,35.7143,4999,0.0009,37,32,22,42,0.7514,45.5366,59,100,0.0003,4876,1062,1022,1061.6,1095,0.0006
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.0038,160,19.9446,34.2356,3388,3408,0.003,1967.2308,40.2646,30.0532,34.4781,25.3287,0.0174,41.7884,28.3832,800,0.005,883,773,755,1711,0.2065,38.583,3232,3890,0.0019,781,173,160,172.411,185,0.0039
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,0.0044,139,21.678,35.9018,2964,2982,0.003,3737.2857,41.65,34.3311,34.9095,27.8309,0.0192,41.65,32.8442,700,0.0051,3639,3601,3601,3714,0.2077,37.6752,3962,3962,0.0022,683,150,139,150.241,161,0.0044
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,0.0001,0,850,90.3857,145983,147000,0,4.4624,134.25,65.1667,82.75,3256,0.0006,178.5,51,34999,0.0002,3,2,1,4,0.8753,112,8,16,0,34090,7456.5,7436,7472.25,7464,0.0001
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,0.0467,20,14.2199,46.8616,12750,12750,0.0117,4229.75,48.1497,46.1431,47.3248,14.1992,0.0117,48.1497,45.8288,150,0.0045,4111,4052,4052,4320,0.2679,48.1497,4436,4436,0.0031,150,25,20,24.9804,30,0.0467
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,0.0041,151,20.8228,37.3495,3184,3195,0.0031,3502.5,43.105,36.8206,37.1051,26.0937,0.0182,43.105,33.7784,750,0.0057,3438,2941,2941,3594,0.2076,39.0598,3856,3856,0.002,738,163,151,162.597,175,0.0041
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,0.0047,128,18.792,33.8652,2752,2769,0.0036,3755.8571,37.0249,32.2619,33.2214,23.8057,0.0189,37.0249,32.2006,650,0.0058,3709,3640,3640,3736,0.2088,36.048,3935,3935,0.0024,633,139,128,138.437,149,0.0048
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,0.1,8,5.0139,13.6355,1065,1065,0.0451,4541,14.0909,13.5067,13.615,5.8029,0.046,14.0909,13.3198,50,0.03,4494,4474,4474,4565,0.3002,13.7078,4611,4611,0.0197,50,10,8,10.3585,13,0.1
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,0.0778,12,10.3274,31.4722,8010,8010,0.0111,4362,32.4942,31.09,31.3501,10.5424,0.0111,32.4942,30.9457,90,0.007,4298,4236,4236,4329,0.2914,31.4809,4543,4543,0.0049,90,15,12,15.3326,19,0.0778
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,0.035,27,18.7405,57.3765,17000,17000,0.0117,3687,58.2745,56.7299,58.1761,18.1533,0.0117,58.2745,56.3257,200,0.0032,3539,3319,3319,3887,0.2538,58.2745,4003,4003,0.0021,200,33,27,32.6818,39,0.035
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,0.1,8,4.8008,13.5764,1065,1065,0.0451,4548.3333,13.6863,13.5265,13.583,5.6463,0.046,13.6863,13.4799,50,0.03,4537,4535,4535,4540,0.2993,13.6333,4579,4579,0.0195,50,10,7,10.3679,13,0.1
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,0.1,9,8.4133,25.773,6230,6230,0.0111,4430,26.3264,25.5954,25.7166,8.7175,0.0111,26.3264,25.2665,70,0.0077,4357,4348,4348,4393,0.3115,25.9599,4571,4571,0.0057,70,12,9,12.1292,15,0.1
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,0.0175,57,33.5403,58.05,34000,34000,0.0117,84.25,62.1831,55.4,58.6571,33.4834,0.0117,63.2344,53.9273,400,0.0018,70,63,59,79,0.2395,60.8837,120,147,0.0011,400,66,57,65.7339,75,0.0175
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,0.035,27,18.3595,57.6101,17000,17000,0.0117,3809.25,58.3025,57.9082,58.0127,17.8747,0.0117,58.3025,56.217,200,0.0032,3782,3715,3715,3811,0.2451,58.3025,3929,3929,0.0023,200,33,28,33.1893,39,0.035
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,0.0001,6325,693.8,85.1213,125223,126000,0,4.7732,125,68,80.3333,879.5,0.0007,166.5,56.25,30000,0.0002,3,2,1,4,0.4194,97.2,8,11,0.0001,29275,6391,6363,6414.4,6405,0.0001
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,0.0061,99,15.7864,28.2744,2125,2130,0.0047,3866.7143,31.3685,26.5744,28.0121,19.7201,0.0212,31.3685,26.2885,500,0.0066,3785,3779,3779,3816,0.204,30.8888,4045,4045,0.0029,495,109,99,109.231,119,0.0061
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,0.0001,5262,510.833,76.9902,104318,105000,0,6.4592,110.4,59,74.1111,858,0.0007,145.75,48,25000,0.0002,5,3,2,6,0.5831,90.6667,10,13,0.0001,24342,5287,5216,5280.67,5305,0.0001
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,0.04,20,9.6576,27.826,2662,2662,0.0432,4203.1429,29.0253,26.8549,28.073,10.7688,0.0466,29.0253,26.7188,125,0.0113,4160,4148,4148,4168,0.2465,28.9496,4304,4304,0.0074,125,25,20,24.8804,30,0.04
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,0.0001,8420,1739.75,103.0252,166810,168000,0,3.4624,157.5,70.8,91.8,998,0.0005,244,62.6667,40000,0.0001,2,1,1,3,0,130,6,9,0,38975,8481.5,0,6371.75,8507,0.0001
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S659703274-054.UNKNOWN.cnf,1,0.0087,69,11.1597,21.3074,1487,1491,0.0054,3990.2857,22.6056,20.8393,21.0776,13.6202,0.0296,22.6056,20.2253,350,0.0094,3957,3916,3916,3996,0.2027,22.3711,4069,4069,0.0042,346,77,69,77.1311,85,0.0087
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S1204913987-029-UNKNOWN.cnf,1,0.0002,4238,366.714,70.9112,83386,84000,0,7.7477,94,54.8,70.625,514.75,0.001,132,45.25,20000,0.0003,6,4,3,8,0.1748,83.5556,12,20,0.0001,19469,4271,4249,4274.71,4293,0.0002
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1077220429-098.SATISFIABLE.cnf,1,0.0088,68,8.9053,22.1591,1485,1491,0.0061,3930.7143,24.8406,21.486,21.8116,10.4873,0.0337,24.8406,19.8102,350,0.0121,3889,3849,3849,3907,0.2165,23.2901,4081,4081,0.0044,342,76,68,76.2804,84,0.0089
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.1,8,4.6067,13.8567,1065,1065,0.0451,4546.8333,14.0175,13.8381,13.8554,5.382,0.046,14.0175,13.611,50,0.0272,4543,4463,4463,4553,0.3054,13.9785,4608,4608,0.0181,50,10,8,10.4032,13,0.1
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,0.04,20,9.6452,27.8759,2662,2662,0.0424,4215.7143,29.4411,27.0869,27.9948,10.6428,0.0466,29.4411,27.0366,125,0.0109,4183,4129,4129,4197,0.2462,28.2493,4339,4339,0.0074,125,25,20,24.8365,30,0.04
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1650617512-037.SATISFIABLE.cnf,1,0.0333,25,11.2089,31.8791,3195,3195,0.0413,4156.4286,34.1965,30.9129,31.8535,12.3398,0.0463,34.1965,30.5993,150,0.0116,4098,4008,4008,4135,0.2401,32.5507,4403,4403,0.0064,150,30,24,29.7183,35,0.0333
SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0.1,9,8.2734,25.6942,6230,6230,0.0111,4455.6,26.2405,25.4359,25.6956,8.6976,0.0111,26.2405,25.3935,70,0.0082,4412,4358,4358,4417,0.3128,25.7055,4587,4587,0.0059,70,12,9,12.1015,15,0.1
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,0.0041,149,18.1554,36.3648,3162,3195,0.0006,2734.2,42.8563,34.2463,37.5654,23.2951,0.019,42.8563,33.4448,750,0.0057,1847,1729,1421,3190,0.2142,38.0479,3550,3550,0.002,731,162,150,161.653,174,0.0042
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S794554332-033.UNKNOWN.cnf,1,0.0068,88,14.8827,25.8184,1909,1917,0.0052,3895.8571,28.2626,24.786,25.1956,18.2139,0.0272,28.2626,22.7423,450,0.0084,3803,3761,3761,3894,0.209,28.0153,4045,4045,0.0034,442,98,88,97.5091,106,0.0068
