@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
./SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_527.cnf,1,0,0.0646,0.4881,0.4074,0.3487,0.4123,0.6785,0.5548,3.8317,0.0258,0.2068,14.0146,4.0379,0.2524,17.0213,0.0286,1.5292,22.5018,23.0673,0.6752,22.1514,22.9459,0.0016,22.9149,1.9582,0.8077,10373,23.0673,21.5996,0.0371,21.5996,12647
./SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.9495,0.709,0.9339,2.1263,0.9484,0.0015,0.9495,0.9603,0,0.0026,0.9337,29.8486,9.2063,0.0263,12.5333,0.05,14.6545,234.6801,234.6801,0.9351,234.6801,234.6801,0.9309,234.6801,9.5495,0.9351,30420,234.6801,234.6801,0,234.6801,30460
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g7.cnf,1,0.9399,0.9399,0.8098,1.5532,0.7653,0.0181,0.9399,0.9017,2.7829,0.0043,0.8013,169.014,30.4136,0.0455,17.5804,0.0391,0.1849,55.1455,81.4596,0.8199,43.6212,67.2605,0.7749,47.9911,36.1765,0.8195,82815,94.8983,43.1132,0.9061,42.2826,84314
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.9856,0.9856,0.8857,2.3114,0.932,0.0803,0.9856,0.9722,3.3315,0.002,0.8228,39.7419,73.4583,0.0232,112.958,0.0475,3.7035,88.155,98.1429,0.9044,85.9891,91.5556,0.4801,87.3899,76.508,0.9263,331857,98.3659,78.5444,0.7004,76.4914,333838
./SAT05/crafted/jarvisalo05/mod2-rand3bip-sat/mod2-rand3bip-sat-270-1.shuffled-as.sat05-2248.cnf,1,0,0.4889,0,0,0.591,0,1,0.8498,0,0.0111,0,14.1429,1.1498,0,21.0262,0.0111,0.2439,31.0709,32.8765,0,30.1271,31.3787,0,31.2189,0.4358,0,1080,32.8765,29.7531,0.0311,29.7531,1080
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p15-s48276711.cnf,1,0.9765,0.9765,0.8908,2.0942,0.9091,0.0194,0.9765,0.9555,3.2677,0.0031,0.8773,23.61,55.2371,0.0289,595.746,0.0596,8.1348,77.9059,120.0189,0.9012,66.0111,69.098,0.8246,69.0366,60.385,0.9032,149360,120.0189,65.3649,1.4376,65.3649,150604
./SAT11/crafted/spence/sgen/sgen3-n160-s73223945-unsat.cnf,1,0,0.4759,0.0031,0,0.7928,1.7165,1,0.9609,0.2327,0.0271,0.0014,1.1181,0.7042,0,2.7557,0.0186,0.5571,22.3639,25.1844,0.0298,21.2003,23.0523,0.0001,22.9613,0.4197,0.011,332,25.1844,20.7867,0.0533,19.7898,332
./SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.1089,0.6159,0.5789,0.9943,0.0796,0.3092,0.7836,0.2582,2.7128,0.0037,0.4309,1189.03,3.3189,0.0005,271.312,0.0093,1.8947,34.9495,69.3333,0.7502,23.6774,33.5772,0.1024,26.9231,2.3361,0.8973,99699,138.9615,19.8644,0.4189,16.612,99699
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-19_349.cnf,1,0,0.0959,0.6353,1.039,0.704,0.1131,0.9041,0.8152,2.9848,0.0176,0.6303,28.4274,18.8954,0,26.4802,0.0544,6.4725,53.417,57.5974,0.6807,50.5139,55.5938,0.6226,53.3096,21.0358,0.6473,33487,62.944,50.2843,0.5447,48.8416,33487
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p30-s17570390.cnf,1,0.9808,0.9808,0.8857,2.3907,0.8525,0.1045,0.9808,0.9513,3.237,0.0021,0.7563,316.25,89.2754,0.022,1452.43,0.045,3.6638,110.426,120.2338,0.8953,103.3333,119.1,0.4731,109.2,97.2264,0.928,403660,131.75,92.5366,2.3917,89,405748
./SAT11/crafted/mosoi/289/289-sat-11x9.cnf,1,0.0361,0.759,0.5238,0.5946,0.9768,0,0.0361,0.9983,0,0.0197,0.5238,0.0029,6.0923,0.3333,0.176,0.0404,54.5069,35.4444,35.4444,0.5238,35.4444,35.4444,0.5238,35.4444,6.0804,0.5238,8217,35.4444,35.4444,0,35.4444,8613
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,0.9349,0.9349,0.7975,1.4622,0.7492,0.0243,0.9349,0.8756,2.9591,0.0055,0.7865,27.5841,26.8798,0.05,90.8413,0.0433,11.4825,71.4661,83.5157,0.8101,54.7143,83.5157,0.7675,76.1682,31.5227,0.8081,60191,83.5157,54.7143,0.6454,54.7143,61409
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0.0035,0.0913,0.6319,1.033,0.6897,0.1147,0.9087,0.8062,3.3596,0.0339,0.6164,15.2177,19.7836,0,11.0587,0.1092,0.5163,37.4247,41.0814,0.6849,34.2231,41.0814,0.601,36.9698,21.7488,0.662,16458,41.0814,34.2231,0.0081,34.2231,16458
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0.9335,0.9335,0.7964,1.4759,0.8207,0.018,0.9335,0.9492,2.8428,0.005,0.788,26.634,27.2324,0.05,26.3855,0.0433,6.0045,65.7804,101.6755,0.8069,51.703,78.3811,0.7689,56.4813,31.8114,0.8066,60464,101.6755,51.4969,1.1313,51.4969,61409
./SAT05/crafted/sorge05/QG7/gensys-icl007.shuffled-as.sat05-3133.cnf,1,0.277,0.3203,0.7126,0.4761,0.4274,0.2201,0.416,0.6883,3.1886,0.0278,0.5199,16.6934,4.8892,0.0824,11.9521,0.017,0.2827,39.3932,48.0683,0.7773,35.8046,48.0683,0,38.1231,2.0005,0.8036,12087,48.0683,35.5768,0.1501,35.5768,17262
./SAT09/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.6948,0.8734,0.9343,0.599,0.3611,0.2756,0.9169,0.8369,2.011,0.0031,0.4601,36.9167,8.0759,0.0017,125.654,0.0149,9.2854,28.8721,30.1838,0.8496,27.4327,29.1374,0.0153,27.9851,6.7771,0.9747,62900,41.3442,26.7436,0.3102,25.8527,62900
./SAT03/handmade/markstrom/UNSATISFIABLE/mm-2x2-6-6-s.1.shuffled-as.sat03-1499.cnf,1,0.15,0.4719,0.1766,0.2891,0.479,0.6068,0.75,0.8471,0.6317,0.025,0.1504,31.2137,1.2034,0.0204,28.9713,0.0128,0.3209,20.6655,22.0932,0.345,19.5602,21.5567,0,20.8413,0.5926,0.2846,2560,22.0932,18.923,0.0401,18.923,2576
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_32_s.cnf,1,0.2516,0.6077,0.0884,1.1012,0.101,0.8697,0.5653,0.4645,2.1433,0.2023,0.0362,18.6697,1.3886,1.4746,15.8854,0.025,0.4807,16.1729,19.3394,0.2901,13.9581,17.4375,0.0001,16.8886,0.3403,0.2199,7504,20.4812,12.772,0.1838,12.3498,11382
./SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,0.0038,0.751,0.5804,0.5792,0.4936,0.3413,0.0038,0.5592,0,0.0024,0.3387,1211.3,27.0221,0.3333,4843.88,0.0048,2.1366,29.4734,29.4734,0.6443,29.4734,29.4734,0.0026,29.4734,36.6697,0.6979,657720,29.4734,29.4734,0,29.4734,661080
./SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.0168,0.2734,0.0014,0.0859,0.1245,2.1823,0.0702,0.2957,0.6672,0.0056,0.0002,31.424,0.2033,1.0539,18.125,0.001,2.7702,13.2212,17.7745,0.0454,10.2296,14.9983,0,12.8148,0.0444,0.0042,13484,23.7308,9.35,0.5281,5.3132,14950
./SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-250-1.shuffled-as.sat05-2533.cnf,1,0,0.2632,0.0013,0.1346,0.2071,1.76,0,0.4684,0.6221,0.0364,0.0003,27.8031,1.5881,0,27.6702,0.0172,0.134,25.1291,33.2195,0.0311,26.1901,31.0554,0,30.4301,1.0335,0.0114,2416,33.2195,4.2951,0.466,4.2951,2416
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0,0.1352,0.5437,0.7857,0.6754,0.1774,0.8648,0.8018,2.8566,0.0368,0.531,10.9104,9.8199,0,9.0547,0.0813,0.4779,32.64,35.5095,0.6068,30.9697,35.5095,0.5173,33.2675,9.4588,0.5565,7308,35.5095,30.8131,0.0093,30.8131,7308
./SAT11/crafted/spence/sgen/sgen3-n280-s93756482-sat.cnf,1,0.8333,0.6592,0.5831,0.4472,0.6446,0.0001,0.8333,0.8242,0,0.0089,0.5831,5.3078,1.0231,0,9.3642,0.0179,0.1978,44.5324,50.3828,0.5832,41.9447,47.878,0.583,43.2627,0.5007,0.5832,672,50.3828,41.6127,0.0226,41.6127,672
./SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v1560c133795gyes1.cnf,1,0.9439,0.9439,0.8114,1.6673,0.8286,0.0294,0.9439,0.9294,2.7606,0.0031,0.7972,40,36.1085,0.04,32.4,0.0327,2.7006,60.9794,72.1957,0.828,56.9929,64.292,0.7616,59.7603,42.1967,0.8272,132235,78.25,55.4955,0.3695,54.2034,133795
./SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-020-019.shuffled-as.sat05-1232.cnf,1,0.9444,0.6868,0.903,1.3603,0.9984,0.0007,0.9444,0.9992,0,0.0082,0.9027,1.6938,9.5531,0.0556,1.5771,0.1,18.1704,56.347,57.7211,0.9034,55.8724,57.0402,0.9021,56.2379,9.5683,0.9034,6670,57.7211,55.1648,0.3023,55.1648,7050
./SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g2.cnf,1,0.9256,0.9256,0.7789,1.3923,0.8133,0.0218,0.9256,0.9178,2.8604,0.0064,0.7684,23.8801,24.0726,0.0556,13.2179,0.0486,0.2165,52.1045,60.4937,0.7908,46.1742,59.8234,0.7447,48.2577,28.6289,0.7908,42889,69.0611,45.3485,0.9748,45.0544,43649
./SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.8333,0.6389,0.5831,0.4472,0.7127,0.0001,0.8333,0.8495,0,0.0208,0.5831,2.6744,1.2365,0,4.6461,0.0417,0.2849,24.8988,25.9081,0.5832,24.614,25.1276,0.5831,24.7736,0.7297,0.5832,288,25.9081,24.0707,0.0062,24.0707,288
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes6.cnf,1,0.9558,0.9558,0.8568,1.9071,0.7922,0.1873,0.9558,0.8919,2.7072,0.0019,0.6729,62.9355,47.4667,0.0313,523.5,0.0246,4.2163,70.5554,87.7385,0.8528,64.16,73.3396,0.17,70.1628,56.5636,0.9039,301912,88.1458,63.0368,0.3519,62.3626,305320
./SAT11/crafted/spence/sgen/sgen3-n200-s00813792-unsat.cnf,1,0,0.4879,0.0016,0,0.7796,1.9227,1,0.9637,0.1978,0.0218,0.0006,1.127,0.6401,0,2.7731,0.0149,0.5719,25.6007,30.6715,0.0246,23.0262,26.0711,0,25.5111,0.3764,0.0063,412,30.6715,22.7554,0.0651,22.4514,412
./SAT11/crafted/skvortsov/battleship/battleship-17-33-sat.cnf,1,0.9395,0.9395,0.8774,1.907,0.9257,0,0.9395,0.9402,0,0.0069,0.8774,5.0373,3.6752,0,5.1343,0.0588,0.2337,140.109,140.109,0.8775,140.109,140.109,0.8774,140.109,3.1604,0.8775,4777,140.109,140.109,0,140.109,4777
./SAT03/handmade/bevan/cnf/marg3x3add8ch.shuffled-as.sat03-1448.cnf,1,0,0.1801,0,0.1674,0.9963,0,0.0588,0.999,0,0.2353,0,1,1.5827,0,1.1502,0.1463,0.4609,16.6986,17.9686,0,16.221,17.7851,0,16.5078,1.5966,0,272,17.9686,15.7973,0.142,15.7973,272
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-20_381.cnf,1,0.013,0.082,0.6524,1.0618,0.6505,0.1089,0.918,0.7833,3.5634,0.0305,0.6311,16.9921,21.73,0,12.9001,0.1047,0.5695,34.9737,35.4222,0.6985,34.2399,35.4222,0.5972,35.2591,23.0998,0.6761,19482,35.4222,34.2399,0.0054,34.2399,19482
./SAT03/handmade/anton/UNSAT/SGI_30_70_18_80_10-dir.shuffled-as.sat03-140.cnf,1,0.9642,0.7307,0.8635,1.7708,0.9377,0.0216,0.9642,0.9693,3.0958,0.0083,0.8559,18.9142,35.5231,0.0345,4.1787,0.1111,0.2254,67.774,97.7533,0.881,58.3737,76.3469,0.8408,60.1845,32.5914,0.8839,39970,97.7533,57.4828,1.3763,57.4765,40510
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0.9547,0.9547,0.8028,1.8728,0.8025,0.0848,0.9547,0.9054,2.7519,0.0025,0.7269,60.4583,46.7519,0.0323,29.7778,0.0258,0.12,68.1512,79.8312,0.8373,63.2153,75.8,0.5104,65.6183,55.7324,0.8603,263357,93.4828,57.4913,0.2821,57.4684,266431
