@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC

@DATA
nmr_10_6_3.minion,1,0.48725,36,0.983333,0.983333,48.466667,59
nmr_10_6_4.minion,1,0.48725,20,0.983333,0.983333,48.466667,59
nmr_10_6_5.minion,1,0.48725,11,0.983333,0.983333,48.466667,59
nmr_10_7_3.minion,1,0.471348,36,0.985714,0.985714,57.514286,69
nmr_10_7_4.minion,1,0.471348,20,0.985714,0.985714,57.514286,69
nmr_10_7_5.minion,1,0.471348,11,0.985714,0.985714,57.514286,69
nmr_10_8_3.minion,1,0.459393,36,0.9875,0.9875,66.55,79
nmr_10_8_4.minion,1,0.459393,20,0.9875,0.9875,66.55,79
nmr_10_8_5.minion,1,0.459393,11,0.9875,0.9875,66.55,79
nmr_10_9_3.minion,1,0.450078,36,0.988889,0.988889,75.577778,89
nmr_10_9_4.minion,1,0.450078,20,0.988889,0.988889,75.577778,89
nmr_10_9_5.minion,1,0.450078,11,0.988889,0.988889,75.577778,89
nmr_11_10_3.minion,1,0.436506,36,0.990909,0.990909,93.618182,109
nmr_11_10_4.minion,1,0.436506,20,0.990909,0.990909,93.618182,109
nmr_11_10_5.minion,1,0.436506,11,0.990909,0.990909,93.618182,109
nmr_11_11_3.minion,1,0.4309,36,0.991736,0.991736,103.636364,120
nmr_11_11_4.minion,1,0.4309,20,0.991736,0.991736,103.636364,120
nmr_11_11_5.minion,1,0.4309,11,0.991736,0.991736,103.636364,120
nmr_11_12_3.minion,1,0.426233,36,0.992424,0.992424,113.651515,131
nmr_11_12_4.minion,1,0.426233,20,0.992424,0.992424,113.651515,131
nmr_11_12_5.minion,1,0.426233,11,0.992424,0.992424,113.651515,131
nmr_11_5_3.minion,1,0.498429,36,0.981818,0.981818,43.418182,54
nmr_11_5_4.minion,1,0.498429,20,0.981818,0.981818,43.418182,54
nmr_11_5_5.minion,1,0.498429,11,0.981818,0.981818,43.418182,54
nmr_11_6_3.minion,1,0.477733,36,0.984848,0.984848,53.484848,65
nmr_11_6_4.minion,1,0.477733,20,0.984848,0.984848,53.484848,65
nmr_11_6_5.minion,1,0.477733,11,0.984848,0.984848,53.484848,65
nmr_11_7_3.minion,1,0.462985,36,0.987013,0.987013,63.532468,76
nmr_11_7_4.minion,1,0.462985,20,0.987013,0.987013,63.532468,76
nmr_11_7_5.minion,1,0.462985,11,0.987013,0.987013,63.532468,76
nmr_11_8_3.minion,1,0.451942,36,0.988636,0.988636,73.568182,87
nmr_11_8_4.minion,1,0.451942,20,0.988636,0.988636,73.568182,87
nmr_11_8_5.minion,1,0.451942,11,0.988636,0.988636,73.568182,87
nmr_11_9_3.minion,1,0.443363,36,0.989899,0.989899,83.59596,98
nmr_11_9_4.minion,1,0.443363,20,0.989899,0.989899,83.59596,98
nmr_11_9_5.minion,1,0.443363,11,0.989899,0.989899,83.59596,98
nmr_12_10_3.minion,1,0.431409,36,0.991667,0.991667,102.633333,119
nmr_12_10_4.minion,1,0.431409,20,0.991667,0.991667,102.633333,119
nmr_12_10_5.minion,1,0.431409,11,0.991667,0.991667,102.633333,119
nmr_12_11_3.minion,1,0.426233,36,0.992424,0.992424,113.651515,131
nmr_12_11_4.minion,1,0.426233,20,0.992424,0.992424,113.651515,131
nmr_12_11_5.minion,1,0.426233,11,0.992424,0.992424,113.651515,131
nmr_12_12_3.minion,1,0.421927,36,0.993056,0.993056,124.666667,143
nmr_12_12_4.minion,1,0.421927,20,0.993056,0.993056,124.666667,143
nmr_12_12_5.minion,1,0.421927,11,0.993056,0.993056,124.666667,143
nmr_12_5_3.minion,1,0.489077,36,0.983333,0.983333,47.433333,59
nmr_12_5_4.minion,1,0.489077,20,0.983333,0.983333,47.433333,59
nmr_12_5_5.minion,1,0.489077,11,0.983333,0.983333,47.433333,59
nmr_12_6_3.minion,1,0.4697,36,0.986111,0.986111,58.5,71
nmr_12_6_4.minion,1,0.4697,20,0.986111,0.986111,58.5,71
nmr_12_6_5.minion,1,0.4697,11,0.986111,0.986111,58.5,71
nmr_12_7_3.minion,1,0.455955,36,0.988095,0.988095,69.547619,83
nmr_12_7_4.minion,1,0.455955,20,0.988095,0.988095,69.547619,83
nmr_12_7_5.minion,1,0.455955,11,0.988095,0.988095,69.547619,83
nmr_12_8_3.minion,1,0.445698,36,0.989583,0.989583,80.583333,95
nmr_12_8_4.minion,1,0.445698,20,0.989583,0.989583,80.583333,95
nmr_12_8_5.minion,1,0.445698,11,0.989583,0.989583,80.583333,95
nmr_12_9_3.minion,1,0.43775,36,0.990741,0.990741,91.611111,107
nmr_12_9_4.minion,1,0.43775,20,0.990741,0.990741,91.611111,107
nmr_12_9_5.minion,1,0.43775,11,0.990741,0.990741,91.611111,107
nmr_5_10_3.minion,1,0.509441,36,0.98,0.98,39.4,49
nmr_5_10_4.minion,1,0.509441,20,0.98,0.98,39.4,49
nmr_5_10_5.minion,1,0.509441,11,0.98,0.98,39.4,49
nmr_5_11_3.minion,1,0.498429,36,0.981818,0.981818,43.418182,54
nmr_5_11_4.minion,1,0.498429,20,0.981818,0.981818,43.418182,54
nmr_5_11_5.minion,1,0.498429,11,0.981818,0.981818,43.418182,54
nmr_5_12_3.minion,1,0.489077,36,0.983333,0.983333,47.433333,59
nmr_5_12_4.minion,1,0.489077,20,0.983333,0.983333,47.433333,59
nmr_5_12_5.minion,1,0.489077,11,0.983333,0.983333,47.433333,59
nmr_5_5_3.minion,1,0.616459,36,0.96,0.96,19.2,24
nmr_5_5_4.minion,1,0.616459,20,0.96,0.96,19.2,24
nmr_5_5_5.minion,1,0.616459,11,0.96,0.96,19.2,24
nmr_5_6_3.minion,1,0.583537,36,0.966667,0.966667,23.266667,29
nmr_5_6_4.minion,1,0.583537,20,0.966667,0.966667,23.266667,29
nmr_5_6_5.minion,1,0.583537,11,0.966667,0.966667,23.266667,29
nmr_5_7_3.minion,1,0.558378,36,0.971429,0.971429,27.314286,34
nmr_5_7_4.minion,1,0.558378,20,0.971429,0.971429,27.314286,34
nmr_5_7_5.minion,1,0.558378,11,0.971429,0.971429,27.314286,34
nmr_5_8_3.minion,1,0.538572,36,0.975,0.975,31.35,39
nmr_5_8_4.minion,1,0.538572,20,0.975,0.975,31.35,39
nmr_5_8_5.minion,1,0.538572,11,0.975,0.975,31.35,39
nmr_5_9_3.minion,1,0.522594,36,0.977778,0.977778,35.377778,44
nmr_5_9_4.minion,1,0.522594,20,0.977778,0.977778,35.377778,44
nmr_5_9_5.minion,1,0.522594,11,0.977778,0.977778,35.377778,44
nmr_6_10_3.minion,1,0.48725,36,0.983333,0.983333,48.466667,59
nmr_6_10_4.minion,1,0.48725,20,0.983333,0.983333,48.466667,59
nmr_6_10_5.minion,1,0.48725,11,0.983333,0.983333,48.466667,59
nmr_6_11_3.minion,1,0.477733,36,0.984848,0.984848,53.484848,65
nmr_6_11_4.minion,1,0.477733,20,0.984848,0.984848,53.484848,65
nmr_6_11_5.minion,1,0.477733,11,0.984848,0.984848,53.484848,65
nmr_6_12_3.minion,1,0.4697,36,0.986111,0.986111,58.5,71
nmr_6_12_4.minion,1,0.4697,20,0.986111,0.986111,58.5,71
nmr_6_12_5.minion,1,0.4697,11,0.986111,0.986111,58.5,71
nmr_6_5_3.minion,1,0.583537,36,0.966667,0.966667,23.266667,29
nmr_6_5_4.minion,1,0.583537,20,0.966667,0.966667,23.266667,29
nmr_6_5_5.minion,1,0.583537,11,0.966667,0.966667,23.266667,29
nmr_6_6_3.minion,1,0.553051,36,0.972222,0.972222,28.333333,35
nmr_6_6_4.minion,1,0.553051,20,0.972222,0.972222,28.333333,35
nmr_6_6_5.minion,1,0.553051,11,0.972222,0.972222,28.333333,35
nmr_6_7_3.minion,1,0.530345,36,0.97619,0.97619,33.380952,41
nmr_6_7_4.minion,1,0.530345,20,0.97619,0.97619,33.380952,41
nmr_6_7_5.minion,1,0.530345,11,0.97619,0.97619,33.380952,41
nmr_6_8_3.minion,1,0.51274,36,0.979167,0.979167,38.416667,47
nmr_6_8_4.minion,1,0.51274,20,0.979167,0.979167,38.416667,47
nmr_6_8_5.minion,1,0.51274,11,0.979167,0.979167,38.416667,47
nmr_6_9_3.minion,1,0.498702,36,0.981481,0.981481,43.444444,53
nmr_6_9_4.minion,1,0.498702,20,0.981481,0.981481,43.444444,53
nmr_6_9_5.minion,1,0.498702,11,0.981481,0.981481,43.444444,53
nmr_7_10_3.minion,1,0.471348,36,0.985714,0.985714,57.514286,69
nmr_7_10_4.minion,1,0.471348,20,0.985714,0.985714,57.514286,69
nmr_7_10_5.minion,1,0.471348,11,0.985714,0.985714,57.514286,69
nmr_7_11_3.minion,1,0.462985,36,0.987013,0.987013,63.532468,76
nmr_7_11_4.minion,1,0.462985,20,0.987013,0.987013,63.532468,76
nmr_7_11_5.minion,1,0.462985,11,0.987013,0.987013,63.532468,76
nmr_7_12_3.minion,1,0.455955,36,0.988095,0.988095,69.547619,83
nmr_7_12_4.minion,1,0.455955,20,0.988095,0.988095,69.547619,83
nmr_7_12_5.minion,1,0.455955,11,0.988095,0.988095,69.547619,83
nmr_7_5_3.minion,1,0.558378,36,0.971429,0.971429,27.314286,34
nmr_7_5_4.minion,1,0.558378,20,0.971429,0.971429,27.314286,34
nmr_7_5_5.minion,1,0.558378,11,0.971429,0.971429,27.314286,34
nmr_7_6_3.minion,1,0.530345,36,0.97619,0.97619,33.380952,41
nmr_7_6_4.minion,1,0.530345,20,0.97619,0.97619,33.380952,41
nmr_7_6_5.minion,1,0.530345,11,0.97619,0.97619,33.380952,41
nmr_7_7_3.minion,1,0.50972,36,0.979592,0.979592,39.428571,48
nmr_7_7_4.minion,1,0.50972,20,0.979592,0.979592,39.428571,48
nmr_7_7_5.minion,1,0.50972,11,0.979592,0.979592,39.428571,48
nmr_7_8_3.minion,1,0.493942,36,0.982143,0.982143,45.464286,55
nmr_7_8_4.minion,1,0.493942,20,0.982143,0.982143,45.464286,55
nmr_7_8_5.minion,1,0.493942,11,0.982143,0.982143,45.464286,55
nmr_7_9_3.minion,1,0.481463,36,0.984127,0.984127,51.492063,62
nmr_7_9_4.minion,1,0.481463,20,0.984127,0.984127,51.492063,62
nmr_7_9_5.minion,1,0.481463,11,0.984127,0.984127,51.492063,62
nmr_8_10_3.minion,1,0.459393,36,0.9875,0.9875,66.55,79
nmr_8_10_4.minion,1,0.459393,20,0.9875,0.9875,66.55,79
nmr_8_10_5.minion,1,0.459393,11,0.9875,0.9875,66.55,79
nmr_8_11_3.minion,1,0.451942,36,0.988636,0.988636,73.568182,87
nmr_8_11_4.minion,1,0.451942,20,0.988636,0.988636,73.568182,87
nmr_8_11_5.minion,1,0.451942,11,0.988636,0.988636,73.568182,87
nmr_8_12_3.minion,1,0.445698,36,0.989583,0.989583,80.583333,95
nmr_8_12_4.minion,1,0.445698,20,0.989583,0.989583,80.583333,95
nmr_8_12_5.minion,1,0.445698,11,0.989583,0.989583,80.583333,95
nmr_8_5_3.minion,1,0.538572,36,0.975,0.975,31.35,39
nmr_8_5_4.minion,1,0.538572,20,0.975,0.975,31.35,39
nmr_8_5_5.minion,1,0.538572,11,0.975,0.975,31.35,39
nmr_8_6_3.minion,1,0.51274,36,0.979167,0.979167,38.416667,47
nmr_8_6_4.minion,1,0.51274,20,0.979167,0.979167,38.416667,47
nmr_8_6_5.minion,1,0.51274,11,0.979167,0.979167,38.416667,47
nmr_8_7_3.minion,1,0.493942,36,0.982143,0.982143,45.464286,55
nmr_8_7_4.minion,1,0.493942,20,0.982143,0.982143,45.464286,55
nmr_8_7_5.minion,1,0.493942,11,0.982143,0.982143,45.464286,55
nmr_8_8_3.minion,1,0.479654,36,0.984375,0.984375,52.5,63
nmr_8_8_4.minion,1,0.479654,20,0.984375,0.984375,52.5,63
nmr_8_8_5.minion,1,0.479654,11,0.984375,0.984375,52.5,63
nmr_8_9_3.minion,1,0.46844,36,0.986111,0.986111,59.527778,71
nmr_8_9_4.minion,1,0.46844,20,0.986111,0.986111,59.527778,71
nmr_8_9_5.minion,1,0.46844,11,0.986111,0.986111,59.527778,71
nmr_9_10_3.minion,1,0.450078,36,0.988889,0.988889,75.577778,89
nmr_9_10_4.minion,1,0.450078,20,0.988889,0.988889,75.577778,89
nmr_9_10_5.minion,1,0.450078,11,0.988889,0.988889,75.577778,89
nmr_9_11_3.minion,1,0.443363,36,0.989899,0.989899,83.59596,98
nmr_9_11_4.minion,1,0.443363,20,0.989899,0.989899,83.59596,98
nmr_9_11_5.minion,1,0.443363,11,0.989899,0.989899,83.59596,98
nmr_9_12_3.minion,1,0.43775,36,0.990741,0.990741,91.611111,107
nmr_9_12_4.minion,1,0.43775,20,0.990741,0.990741,91.611111,107
nmr_9_12_5.minion,1,0.43775,11,0.990741,0.990741,91.611111,107
nmr_9_5_3.minion,1,0.522594,36,0.977778,0.977778,35.377778,44
nmr_9_5_4.minion,1,0.522594,20,0.977778,0.977778,35.377778,44
nmr_9_5_5.minion,1,0.522594,11,0.977778,0.977778,35.377778,44
nmr_9_6_3.minion,1,0.498702,36,0.981481,0.981481,43.444444,53
nmr_9_6_4.minion,1,0.498702,20,0.981481,0.981481,43.444444,53
nmr_9_6_5.minion,1,0.498702,11,0.981481,0.981481,43.444444,53
nmr_9_7_3.minion,1,0.481463,36,0.984127,0.984127,51.492063,62
nmr_9_7_4.minion,1,0.481463,20,0.984127,0.984127,51.492063,62
nmr_9_7_5.minion,1,0.481463,11,0.984127,0.984127,51.492063,62
nmr_9_8_3.minion,1,0.46844,36,0.986111,0.986111,59.527778,71
nmr_9_8_4.minion,1,0.46844,20,0.986111,0.986111,59.527778,71
nmr_9_8_5.minion,1,0.46844,11,0.986111,0.986111,59.527778,71
nmr_9_9_3.minion,1,0.458255,36,0.987654,0.987654,67.555556,80
nmr_9_9_4.minion,1,0.458255,20,0.987654,0.987654,67.555556,80
nmr_9_9_5.minion,1,0.458255,11,0.987654,0.987654,67.555556,80
ortholatin-10.xml.minion,1,0.847717,999,0.33,0.066667,2.666667,47
ortholatin-15.xml.conv.minion,1,0.839391,993,0.331852,0.044444,2.666667,95.333333
ortholatin-20.xml.conv.minion,1,0.834484,998,0.3325,0.033333,2.666667,160.333333
ortholatin-2.xml.minion,1,0.861023,744,0.333333,0.333333,2.666667,4.333333
ortholatin-5.xml.minion,1,0.863059,966,0.32,0.133333,2.666667,15.333333
ortholatin-6.xml.minion,1,0.859328,987,0.324074,0.111111,2.666667,20.333333
ortholatin-7.xml.minion,1,0.85587,995,0.326531,0.095238,2.666667,26
ortholatin-8.xml.minion,1,0.852793,998,0.328125,0.083333,2.666667,32.333333
ortholatin-9.xml.minion,1,0.850089,996,0.329218,0.074074,2.666667,39.333333
peg10.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg11.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg12.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg13.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg14.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg15.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg16.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg17.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg18.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg19.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg1.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg20.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg21.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg22.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg23.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg24.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg25.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg26.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg27.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg28.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg29.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg2.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg30.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg31.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg32.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg33.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg3.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg4.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg5.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg6.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg7.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg8.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
peg9.minion.converted.minion.gz,1,0.812118,558,0.00276,0.00368,2.793008,5.464581
pigeons-10_ext.xml.minion,1,0.390533,1000,0.9,0.9,1,9
pigeons-10.xml.minion.conv.minion,1,0.322066,96,0.9,0.9,9,9
pigeons-11_ext.xml.minion,1,0.367347,1000,0.909091,0.909091,1,10
pigeons-11.xml.minion.conv.minion,1,0.298953,104,0.909091,0.909091,10,10
pigeons-12_ext.xml.minion,1,0.346667,1000,0.916667,0.916667,1,11
pigeons-12.xml.minion.conv.minion,1,0.278801,99,0.916667,0.916667,11,11
pigeons-13_ext.xml.minion,1,0.328125,1000,0.923077,0.923077,1,12
pigeons-13.xml.minion.conv.minion,1,0.261106,97,0.923077,0.923077,12,12
pigeons-14_ext.xml.minion,1,0.311419,1000,0.928571,0.928571,1,13
pigeons-14.xml.minion.conv.minion,1,0.245461,87,0.928571,0.928571,13,13
pigeons-15_ext.xml.minion,1,0.296296,1000,0.933333,0.933333,1,14
pigeons-15.xml.minion.conv.minion,1,0.231542,88,0.933333,0.933333,14,14
pigeons-16.xml.minion.conv.minion,1,0.219085,72,0.9375,0.9375,15,15
pigeons-18_ext.xml.minion,1,0.258503,1000,0.944444,0.944444,1,17
pigeons-18.xml.minion.conv.minion,1,0.197742,55,0.944444,0.944444,17,17
pigeons-20_ext.xml.minion,1,0.238185,1000,0.95,0.95,1,19
pigeons-20.xml.minion.conv.minion,1,0.18014,56,0.95,0.95,19,19
pigeons-25_ext.xml.minion,1,0.19898,1000,0.96,0.96,1,24
pigeons-25.xml.minion.conv.minion,1,0.147258,50,0.96,0.96,24,24
pigeons-30_ext.xml.minion,1,0.170799,1000,0.966667,0.966667,1,29
pigeons-30.xml.minion.conv.minion,1,0.124473,32,0.966667,0.966667,29,29
pigeons-35_ext.xml.minion,1,0.149584,1000,0.971429,0.971429,1,34
pigeons-35.xml.minion.conv.minion,1,0.10777,25,0.971429,0.971429,34,34
pigeons-40_ext.xml.minion,1,0.133045,1000,0.975,0.975,1,39
pigeons-40.xml.minion.conv.minion,1,0.095009,29,0.975,0.975,39,39
pigeons-45_ext.xml.minion,1,0.119792,1000,0.977778,0.977778,1,44
pigeons-45.xml.minion.conv.minion,1,0.084944,24,0.977778,0.977778,44,44
pigeons-50_ext.xml.minion,1,0.108936,1000,0.98,0.98,1,49
pigeons-50.xml.minion.conv.minion,1,0.076804,24,0.98,0.98,49,49
pigeons-5_ext.xml.minion,1,0.5625,1000,0.8,0.8,1,4
pigeons-5.xml.minion.conv.minion,1,0.507812,263,0.8,0.8,4,4
pigeons-6_ext.xml.minion,1,0.518519,1000,0.833333,0.833333,1,5
pigeons-6.xml.minion.conv.minion,1,0.458678,184,0.833333,0.833333,5,5
pigeons-7_ext.xml.minion,1,0.48,1000,0.857143,0.857143,1,6
pigeons-7.xml.minion.conv.minion,1,0.416171,169,0.857143,0.857143,6,6
pigeons-8_ext.xml.minion,1,0.446281,1000,0.875,0.875,1,7
pigeons-8.xml.minion.conv.minion,1,0.379839,154,0.875,0.875,7,7
pigeons-9_ext.xml.minion,1,0.416667,1000,0.888889,0.888889,1,8
pigeons-9.xml.minion.conv.minion,1,0.348771,136,0.888889,0.888889,8,8
pret-150-25_ext.xml.minion.converted.minion.gz,1,0.794134,499,0.026667,0.026667,2,4
pret-150-40_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.026667,0.026667,2,4
pret-150-60_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.026667,0.026667,2,4
pret-150-75_ext.xml.minion.converted.minion.gz,1,0.794134,501,0.026667,0.026667,2,4
pret-60-25_ext.xml.minion.converted.minion.gz,1,0.795234,499,0.066667,0.066667,2,4
pret-60-40_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.066667,0.066667,2,4
pret-60-60_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.066667,0.066667,2,4
pret-60-75_ext.xml.minion.converted.minion.gz,1,0.795234,501,0.066667,0.066667,2,4
qcp-10-67-0_ext.xml.minion.gz,1,0.69168,104,0.13,0.18,16.44,16.44
qcp-10-67-1_ext.xml.minion.gz,1,0.691679,104,0.13,0.18,16.44,16.44
qcp-10-67-2_ext.xml.minion.gz,1,0.69168,104,0.13,0.18,16.44,16.44
qcp-10-67-3_ext.xml.minion.gz,1,0.69168,104,0.13,0.18,16.44,16.44
qcp-10-67-4_ext.xml.minion.gz,1,0.691679,104,0.13,0.18,16.44,16.44
qcp-10-67-5_ext.xml.minion.gz,1,0.691682,104,0.13,0.18,16.44,16.44
qcp-10-67-6_ext.xml.minion.gz,1,0.691677,104,0.13,0.18,16.44,16.44
qcp-10-67-7_ext.xml.minion.gz,1,0.691678,104,0.13,0.18,16.44,16.44
qcp-10-67-8_ext.xml.minion.gz,1,0.691679,104,0.13,0.18,16.44,16.44
qcp-10-67-9_ext.xml.minion.gz,1,0.691678,104,0.13,0.18,16.44,16.44
qcp-15-120-0_ext.xml.minion.gz,1,0.685493,72,0.071111,0.124444,22.391111,22.391111
qcp-15-120-1_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111
qcp-15-120-2_ext.xml.minion.gz,1,0.685486,72,0.071111,0.124444,22.4,22.4
qcp-15-120-3_ext.xml.minion.gz,1,0.685487,72,0.071111,0.124444,22.4,22.4
qcp-15-120-4_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111
qcp-15-120-5_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111
qcp-15-120-6_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111
qcp-15-120-7_ext.xml.minion.gz,1,0.685487,72,0.071111,0.124444,22.4,22.4
qcp-15-120-8_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111
qcp-15-120-9_ext.xml.minion.gz,1,0.685494,72,0.071111,0.124444,22.391111,22.391111
qcp-20-187-0_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7
qcp-20-187-1_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7
qcp-20-187-2_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7
qcp-20-187-3_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7
qcp-20-187-4_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7
qcp-20-187-5_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7
qcp-20-187-6_ext.xml.minion.gz,1,0.682059,51,0.045,0.05,27.7,27.7
qcp-20-187-7_ext.xml.minion.gz,1,0.682059,53,0.0475,0.05,27.7,27.7
qcp-20-187-8_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7
qcp-20-187-9_ext.xml.minion.gz,1,0.682059,51,0.0475,0.05,27.7,27.7
qcp-25-264-0_ext.xml.minion.gz,1,0.679893,42,0.0336,0.0352,32.4544,32.4544
qcp-25-264-1_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544
qcp-25-264-2_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544
qcp-25-264-3_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544
qcp-25-264-4_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544
qcp-25-264-5_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544
qcp-25-264-6_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544
qcp-25-264-7_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544
qcp-25-264-8_ext.xml.minion.gz,1,0.679893,43,0.0336,0.0352,32.4544,32.4544
qcp-25-264-9_ext.xml.minion.gz,1,0.679893,42,0.0336,0.0352,32.4544,32.4544
queens-100.xml.minion.conv.minion,1,-6.387046,490,0.0099,0.0003,5.445,3.96
queens-10.xml.minion.conv.minion,1,0.932711,475,0.09,0.03,4.95,3.6
queens-120.xml.minion.conv.minion,1,-0.476389,488,0.008264,0.000208,5.454167,3.966667
queens-12.xml.minion.conv.minion,1,0.932239,436,0.076389,0.020833,5.041667,3.666667
queens-150.xml.minion.conv.minion,1,0.818298,498,0.006622,0.000133,5.463333,3.973333
queens-15.xml.minion.conv.minion,1,0.931778,466,0.062222,0.013333,5.133333,3.733333
queens-20.xml.minion.conv.minion,1,0.931329,471,0.0475,0.0075,5.225,3.8
queens-30.xml.minion.conv.minion,1,0.930893,461,0.032222,0.003333,5.316667,3.866667
queens-4.xml.minion.conv.minion,1,0.937387,423,0.1875,0.1875,4.125,3
queens-50.xml.minion.conv.minion,1,0.930552,493,0.0196,0.0012,5.39,3.92
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,0.697597,324,0.48,0.48,12.8,12.8
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,0.697597,263,0.48,0.48,12.8,12.8
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,0.697597,184,0.48,0.48,12.8,12.8
queens-80.xml.minion.conv.minion,1,0.63449,491,0.012344,0.000469,5.43125,3.95
queens-8.xml.minion.conv.minion,1,0.933441,482,0.109375,0.046875,4.8125,3.5
qwh-10-57-0_ext.xml.minion.gz,1,0.693868,104,0.11,0.18,15.12,15.12
qwh-10-57-1_ext.xml.minion.gz,1,0.693867,104,0.11,0.18,15.12,15.12
qwh-10-57-2_ext.xml.minion.gz,1,0.693869,104,0.11,0.18,15.12,15.12
qwh-10-57-3_ext.xml.minion.gz,1,0.69387,104,0.11,0.18,15.12,15.12
qwh-10-57-4_ext.xml.minion.gz,1,0.693864,104,0.11,0.18,15.12,15.12
