@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC

@DATA
bf-1355-638_ext.xml.minion.converted.minion.gz,1,0.773016,253,0.007519,0.003759,1.503759,2.357143,339,219.436578,0.009398,2,532,253,532,532,0.232331,2
bf-2670-001_ext.xml.minion.converted.minion.gz,1,0.861272,487,0.003215,0.001608,2.471865,2.758842,1354,353.213442,0.006431,2,1244,136,1244,1244,0.202673,2
BlackHole-4-13-e-0_ext.xml.minion.converted.minion.gz,1,0.704805,45,0.254808,0.129808,40.543269,40.538462,4216,75.241878,0.490385,26,208,28,208,208,0.434877,1
BlackHole-4-13-e-1_ext.xml.minion.converted.minion.gz,1,0.704805,45,0.254808,0.129808,40.543269,40.538462,4216,75.241878,0.490385,26,208,28,208,208,0.434877,1
BlackHole-4-13-e-2_ext.xml.minion.converted.minion.gz,1,0.704805,45,0.254808,0.129808,40.543269,40.538462,4216,75.241878,0.490385,26,208,28,208,208,0.434877,1
BlackHole-4-13-e-3_ext.xml.minion.converted.minion.gz,1,0.704805,45,0.254808,0.129808,40.543269,40.538462,4216,75.241878,0.490385,26,208,28,208,208,0.434877,1
BlackHole-4-13-m-0_ext.xml.minion.converted.minion.gz,1,0.704805,45,0.254808,0.129808,40.543269,40.538462,4216,75.241878,0.490385,26,208,28,208,208,0.434877,1
BlackHole-4-13-m-1_ext.xml.minion.converted.minion.gz,1,0.704805,45,0.254808,0.129808,40.543269,40.538462,4216,75.241878,0.490385,26,208,28,208,208,0.434877,1
BlackHole-4-13-m-2_ext.xml.minion.converted.minion.gz,1,0.704805,45,0.254808,0.129808,40.543269,40.538462,4216,75.241878,0.490385,26,208,28,208,208,0.434877,1
BlackHole-4-4-e-0_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-0_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-1_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-1_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-2_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-2_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-3_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-3_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-4_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-4_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-5_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-5_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-6_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-6_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-7_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-7_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-8_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-8_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-9_ext.xml.minion.converted.minion.gz,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-4-e-9_ext.xml.minion.conv.minion,1,0.765547,119,0.265625,0.140625,13.453125,13.4375,430,177.902552,0.46875,8,64,69,64,64,0.428978,1
BlackHole-4-7-e-0_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-e-1_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-e-2_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-e-3_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-e-4_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-e-5_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-e-6_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-e-7_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-e-8_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-e-9_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-0_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-1_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-2_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-3_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-4_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-5_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-6_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-7_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-8_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
BlackHole-4-7-h-9_ext.xml.minion.converted.minion.gz,1,0.731359,53,0.258929,0.133929,22.508929,22.5,1260,106.211737,0.482143,14,112,39,112,112,0.432617,1
bqwh-15-106-0_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-10_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-11_ext.xml.minion.converted.minion.gz,1,0.813791,105,0.084906,0.113208,15.924528,11.433962,606,71.660813,0.113208,8,106,30,106,106,0.431746,2
bqwh-15-106-11_glb.xml.minion.conv.minion,1,0.468439,145,0.113208,0.113208,6.490566,12.150943,0,160.278656,0.113208,8,106,88,106,106,0.455535,2
bqwh-15-106-13_ext.xml.minion.converted.minion.gz,1,0.816022,96,0.075472,0.103774,16.169811,10.849057,575,68.234416,0.113208,9,106,24,106,106,0.415549,1
bqwh-15-106-13_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-14_glb.xml.minion.conv.minion,1,0.44468,135,0.103774,0.113208,6.886792,12.169811,0,147.649635,0.122642,9,106,78,106,106,0.456206,3
bqwh-15-106-15_ext.xml.minion.converted.minion.gz,1,0.81385,88,0.075472,0.113208,17.433962,11.132075,590,62.3593,0.113208,11,106,21,106,106,0.418575,2
bqwh-15-106-15_glb.xml.minion.conv.minion,1,0.376238,104,0.113208,0.113208,8.301887,12.150943,0,128.534384,0.113208,11,106,75,106,106,0.455535,2
bqwh-15-106-17_ext.xml.minion.converted.minion.gz,1,0.813643,83,0.075472,0.113208,17.575472,11.207547,594,61.327817,0.122642,12,106,22,106,106,0.427939,1
bqwh-15-106-18_glb.xml.minion.conv.minion,1,0.419818,116,0.113208,0.113208,7.349057,12.150943,0,142.58794,0.113208,9,106,80,106,106,0.455535,2
bqwh-15-106-19_ext.xml.minion.converted.minion.gz,1,0.812998,87,0.075472,0.103774,17.575472,10.962264,581,60.783931,0.103774,11,106,20,106,106,0.416137,1
bqwh-15-106-19_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-1_ext.xml.minion.converted.minion.gz,1,0.812797,89,0.075472,0.103774,17.471698,10.886792,577,61.340392,0.113208,11,106,20,106,106,0.416096,1
bqwh-15-106-1_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-20_glb.xml.minion.conv.minion,1,0.385393,109,0.113208,0.113208,8.084906,12.150943,0,132.758519,0.113208,10,106,78,106,106,0.455601,2
bqwh-15-106-21_ext.xml.minion.converted.minion.gz,1,0.815304,98,0.075472,0.103774,16.330189,10.622642,563,65.333904,0.103774,10,106,22,106,106,0.410245,1
bqwh-15-106-21_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-22_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-23_ext.xml.minion.converted.minion.gz,1,0.815014,96,0.075472,0.103774,16.726415,10.90566,578,64.461088,0.113208,10,106,22,106,106,0.4176,1
bqwh-15-106-23_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-24_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-25_ext.xml.minion.converted.minion.gz,1,0.814489,88,0.084906,0.108491,17.273585,11.226415,595,62.927994,0.132075,10,106,21,106,106,0.423463,1
bqwh-15-106-25_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-26_glb.xml.minion.conv.minion,1,0.37128,106,0.113208,0.113208,8.424528,12.150943,0,129.616034,0.122642,10,106,77,106,106,0.455535,2
bqwh-15-106-27_ext.xml.minion.converted.minion.gz,1,0.814425,90,0.075472,0.103774,17.018868,10.830189,574,63.557724,0.113208,10,106,19,106,106,0.412876,1
bqwh-15-106-28_glb.xml.minion.conv.minion,1,0.378533,105,0.113208,0.113208,8.245283,12.150943,0,128.962428,0.113208,11,106,77,106,106,0.455535,2
bqwh-15-106-29_ext.xml.minion.converted.minion.gz,1,0.815775,96,0.075472,0.113208,16.575472,11.056604,586,66.438941,0.113208,10,106,24,106,106,0.42709,1
bqwh-15-106-29_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-2_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-30_glb.xml.minion.conv.minion,1,0.346085,97,0.113208,0.113208,9.09434,12.150943,0,117.002558,0.122642,12,106,69,106,106,0.455601,2
bqwh-15-106-31_ext.xml.minion.converted.minion.gz,1,0.815127,88,0.075472,0.113208,17.141509,11.358491,602,65.488066,0.122642,10,106,25,106,106,0.430103,1
bqwh-15-106-31_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-32_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-33_ext.xml.minion.converted.minion.gz,1,0.815699,96,0.075472,0.103774,16.575472,10.943396,580,65.994902,0.113208,10,106,23,106,106,0.421113,1
bqwh-15-106-33_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-34_glb.xml.minion.conv.minion,1,0.378161,105,0.113208,0.113208,8.254717,12.150943,0,128.292929,0.113208,11,106,72,106,106,0.455535,2
bqwh-15-106-35_ext.xml.minion.converted.minion.gz,1,0.810194,82,0.084906,0.113208,19.311321,11.773585,624,56.435699,0.122642,13,106,19,106,106,0.444315,1
bqwh-15-106-35_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-36_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-37_ext.xml.minion.converted.minion.gz,1,0.81485,98,0.075472,0.103774,16.5,10.603774,562,65.90396,0.103774,10,106,21,106,106,0.405607,1
bqwh-15-106-37_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-38_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-39_ext.xml.minion.converted.minion.gz,1,0.812582,86,0.084906,0.113208,18.283019,11.490566,609,59.732129,0.113208,11,106,18,106,106,0.436741,2
bqwh-15-106-39_glb.xml.minion.conv.minion,1,0.357077,105,0.113208,0.113208,8.792453,12.150943,0,121.081333,0.113208,11,106,68,106,106,0.455535,2
bqwh-15-106-3_ext.xml.minion.converted.minion.gz,1,0.814517,89,0.075472,0.113208,17.301887,11.283019,598,63.354369,0.113208,10,106,24,106,106,0.428388,2
bqwh-15-106-3_glb.xml.minion.conv.minion,1,0.388101,108,0.113208,0.113208,8.018868,12.150943,0,132.255988,0.113208,10,106,78,106,106,0.455601,2
bqwh-15-106-40_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-41_ext.xml.minion.converted.minion.gz,1,0.814238,88,0.075472,0.103774,16.981132,10.849057,575,63.652245,0.113208,10,106,22,106,106,0.409754,2
bqwh-15-106-41_glb.xml.minion.conv.minion,1,0.383365,108,0.113208,0.113208,8.132075,12.150943,0,132.211765,0.113208,10,106,72,106,106,0.455535,2
bqwh-15-106-42_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-43_ext.xml.minion.converted.minion.gz,1,0.814929,89,0.075472,0.103774,17.018868,11.056604,586,64.313629,0.113208,10,106,23,106,106,0.419717,1
bqwh-15-106-43_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-44_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-45_ext.xml.minion.converted.minion.gz,1,0.812863,87,0.09434,0.113208,18.283019,11.566038,613,60.005283,0.113208,11,106,22,106,106,0.445996,1
bqwh-15-106-45_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-46_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-47_ext.xml.minion.converted.minion.gz,1,0.815404,96,0.075472,0.103774,16.556604,11.018868,584,66.33988,0.113208,9,106,25,106,106,0.42258,1
bqwh-15-106-47_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-48_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-49_ext.xml.minion.converted.minion.gz,1,0.814767,88,0.084906,0.113208,17.330189,11.150943,591,64.196629,0.113208,10,106,21,106,106,0.425322,1
bqwh-15-106-49_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-4_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-50_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-51_ext.xml.minion.converted.minion.gz,1,0.814144,87,0.084906,0.113208,17.613208,11.415094,605,61.92393,0.122642,11,106,22,106,106,0.435756,1
bqwh-15-106-51_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-53_ext.xml.minion.converted.minion.gz,1,0.815134,90,0.084906,0.113208,16.867925,11.245283,596,66.484899,0.113208,10,106,24,106,106,0.428081,4
bqwh-15-106-53_glb.xml.minion.conv.minion,1,0.40632,112,0.113208,0.113208,7.622642,12.150943,0,140.988818,0.113208,10,106,81,106,106,0.455535,4
bqwh-15-106-54_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-55_ext.xml.minion.converted.minion.gz,1,0.813846,86,0.084906,0.113208,17.764151,11.433962,606,61.070478,0.113208,11,106,20,106,106,0.430498,2
bqwh-15-106-55_glb.xml.minion.conv.minion,1,0.375078,104,0.113208,0.113208,8.330189,12.150943,0,127.155492,0.113208,11,106,72,106,106,0.455535,2
bqwh-15-106-56_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-57_ext.xml.minion.converted.minion.gz,1,0.809256,83,0.084906,0.113208,18.754717,11.169811,592,58.313754,0.122642,12,106,18,106,106,0.42915,1
bqwh-15-106-57_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-58_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-59_ext.xml.minion.converted.minion.gz,1,0.81274,87,0.084906,0.113208,18.160377,11.433962,606,60.006065,0.113208,11,106,21,106,106,0.430434,2
bqwh-15-106-59_glb.xml.minion.conv.minion,1,0.359391,98,0.113208,0.113208,8.726415,12.150943,0,122.05249,0.113208,11,106,72,106,106,0.455535,2
bqwh-15-106-5_ext.xml.minion.converted.minion.gz,1,0.812902,84,0.084906,0.113208,17.830189,11.075472,587,61.76132,0.122642,11,106,20,106,106,0.431513,1
bqwh-15-106-5_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-60_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-61_ext.xml.minion.converted.minion.gz,1,0.808669,82,0.084906,0.113208,19.09434,11.320755,600,57.674157,0.113208,12,106,18,106,106,0.429157,1
bqwh-15-106-61_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-62_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-63_ext.xml.minion.converted.minion.gz,1,0.814503,89,0.075472,0.113208,17.226415,11.075472,587,64.626312,0.103774,10,106,21,106,106,0.421897,1
bqwh-15-106-63_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-65_ext.xml.minion.converted.minion.gz,1,0.8151,89,0.075472,0.103774,17.04717,11,583,64.436275,0.113208,10,106,22,106,106,0.43177,1
bqwh-15-106-65_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-66_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-67_ext.xml.minion.converted.minion.gz,1,0.815013,98,0.075472,0.113208,16.830189,11.037736,585,65.522936,0.113208,10,106,22,106,106,0.414869,2
bqwh-15-106-67_glb.xml.minion.conv.minion,1,0.398353,121,0.113208,0.113208,7.792453,12.150943,0,139.931677,0.113208,10,106,78,106,106,0.455535,2
bqwh-15-106-68_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-69_ext.xml.minion.converted.minion.gz,1,0.811536,87,0.09434,0.113208,18.566038,11.471698,608,58.970588,0.113208,11,106,18,106,106,0.432962,1
bqwh-15-106-69_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-6_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-70_glb.xml.minion.conv.minion,1,0.403611,108,0.113208,0.113208,7.679245,12.150943,0,137.696203,0.122642,10,106,80,106,106,0.455535,2
bqwh-15-106-71_ext.xml.minion.converted.minion.gz,1,0.81488,98,0.084906,0.113208,17.150943,11.54717,612,65.413765,0.113208,9,106,22,106,106,0.433252,2
bqwh-15-106-71_glb.xml.minion.conv.minion,1,0.407097,109,0.113208,0.113208,7.603774,12.150943,0,137.113782,0.113208,9,106,80,106,106,0.455601,2
bqwh-15-106-72_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-73_ext.xml.minion.converted.minion.gz,1,0.814376,89,0.075472,0.103774,16.95283,10.867925,576,63.563473,0.103774,10,106,21,106,106,0.411261,1
bqwh-15-106-73_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-74_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-75_ext.xml.minion.converted.minion.gz,1,0.812895,84,0.084906,0.113208,18.330189,11.622642,616,59.77468,0.113208,12,106,22,106,106,0.438657,2
bqwh-15-106-75_glb.xml.minion.conv.minion,1,0.359923,102,0.113208,0.113208,8.707547,12.150943,0,122.022942,0.113208,12,106,72,106,106,0.455535,2
bqwh-15-106-76_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-77_ext.xml.minion.converted.minion.gz,1,0.814681,106,0.075472,0.113208,15.688679,11.188679,593,72.496262,0.122642,8,106,27,106,106,0.421499,1
bqwh-15-106-77_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-78_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-79_ext.xml.minion.converted.minion.gz,1,0.815261,89,0.075472,0.113208,17.084906,11.113208,589,65.546645,0.113208,10,106,21,106,106,0.423599,1
bqwh-15-106-79_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-7_ext.xml.minion.converted.minion.gz,1,0.815281,96,0.075472,0.103774,16.632075,10.981132,582,64.8442,0.103774,9,106,23,106,106,0.419787,1
bqwh-15-106-7_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-80_glb.xml.minion.conv.minion,1,0.363999,102,0.113208,0.113208,8.613208,12.150943,0,123.253078,0.113208,11,106,72,106,106,0.455535,2
bqwh-15-106-81_ext.xml.minion.converted.minion.gz,1,0.814812,88,0.075472,0.103774,17.207547,11.150943,591,64.563666,0.113208,10,106,22,106,106,0.420299,2
bqwh-15-106-81_glb.xml.minion.conv.minion,1,0.386553,106,0.113208,0.113208,8.056604,12.150943,0,131.735119,0.113208,10,106,75,106,106,0.455535,2
bqwh-15-106-83_ext.xml.minion.converted.minion.gz,1,0.814694,90,0.084906,0.113208,17.283019,11.377358,603,64.053702,0.122642,10,106,22,106,106,0.428577,1
bqwh-15-106-83_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-84_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-85_ext.xml.minion.converted.minion.gz,1,0.814083,88,0.075472,0.113208,17.349057,11.132075,590,62.892714,0.122642,10,106,21,106,106,0.418286,2
bqwh-15-106-85_glb.xml.minion.conv.minion,1,0.379847,106,0.113208,0.113208,8.216981,12.150943,0,127.597968,0.122642,10,106,71,106,106,0.455535,2
bqwh-15-106-86_glb.xml.minion.conv.minion,1,0.356301,98,0.113208,0.113208,8.811321,12.150943,0,119.974734,0.122642,11,106,71,106,106,0.455535,2
bqwh-15-106-87_ext.xml.minion.converted.minion.gz,1,0.8119,88,0.075472,0.103774,17.754717,10.924528,579,60.975441,0.113208,10,106,20,106,106,0.416355,1
bqwh-15-106-87_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
