@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC

@DATA
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0.685126
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0.685126
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0.685126
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0.685126
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0.685126
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0.685126
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0.701626
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0.70739
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0.718731
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0.710592
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0.707467
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0.703881
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0.718132
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0.708259
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0.700387
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0.705636
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0.710592
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0.713696
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0.707007
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0.7029
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0.709431
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0.706306
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0.711146
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0.707859
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0.708779
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0.702484
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0.706687
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0.701558
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0.707467
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0.712188
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0.707859
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0.70276
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0.713153
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0.714956
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0.707159
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0.700324
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0.705656
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0.708178
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0.708018
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0.706842
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0.709513
rand-2-50-23-587-230-42_ext.xml.minion.gz,1,0.70692
rand-2-50-23-587-230-43_ext.xml.minion.gz,1,0.702146
rand-2-50-23-587-230-44_ext.xml.minion.gz,1,0.699582
rand-2-50-23-587-230-45_ext.xml.minion.gz,1,0.709021
rand-2-50-23-587-230-46_ext.xml.minion.gz,1,0.713153
rand-2-50-23-587-230-47_ext.xml.minion.gz,1,0.698011
rand-2-50-23-587-230-48_ext.xml.minion.gz,1,0.709513
rand-2-50-23-587-230-49_ext.xml.minion.gz,1,0.70623
rand-2-50-23-587-230-4_ext.xml.minion.gz,1,0.706306
rand-2-50-23-587-230-50_ext.xml.minion.gz,1,0.715511
rand-2-50-23-587-230-5_ext.xml.minion.gz,1,0.712534
rand-2-50-23-587-230-6_ext.xml.minion.gz,1,0.705931
rand-2-50-23-587-230-7_ext.xml.minion.gz,1,0.710424
rand-2-50-23-587-230-8_ext.xml.minion.gz,1,0.712005
rand-2-50-23-587-230-9_ext.xml.minion.gz,1,0.708421
rand-2-50-23-587-230-fcd-11_ext.xml.minion.gz,1,0.70739
rand-2-50-23-587-230-fcd-13_ext.xml.minion.gz,1,0.710592
rand-2-50-23-587-230-fcd-15_ext.xml.minion.gz,1,0.703881
rand-2-50-23-587-230-fcd-17_ext.xml.minion.gz,1,0.708259
rand-2-50-23-587-230-fcd-19_ext.xml.minion.gz,1,0.705636
rand-2-50-23-587-230-fcd-21_ext.xml.minion.gz,1,0.707007
rand-2-50-23-587-230-fcd-23_ext.xml.minion.gz,1,0.709431
rand-2-50-23-587-230-fcd-25_ext.xml.minion.gz,1,0.711146
rand-2-50-23-587-230-fcd-27_ext.xml.minion.gz,1,0.708779
rand-2-50-23-587-230-fcd-29_ext.xml.minion.gz,1,0.706687
rand-2-50-23-587-230-fcd-31_ext.xml.minion.gz,1,0.712188
rand-2-50-23-587-230-fcd-33_ext.xml.minion.gz,1,0.70276
rand-2-50-23-587-230-fcd-35_ext.xml.minion.gz,1,0.714956
rand-2-50-23-587-230-fcd-37_ext.xml.minion.gz,1,0.700324
rand-2-50-23-587-230-fcd-39_ext.xml.minion.gz,1,0.708178
rand-2-50-23-587-230-fcd-41_ext.xml.minion.gz,1,0.709513
rand-2-50-23-587-230-fcd-43_ext.xml.minion.gz,1,0.702146
rand-2-50-23-587-230-fcd-45_ext.xml.minion.gz,1,0.709021
rand-2-50-23-587-230-fcd-47_ext.xml.minion.gz,1,0.698011
rand-2-50-23-587-230-fcd-49_ext.xml.minion.gz,1,0.70623
rand-25-25-300-147-50021_ext.xml.minion.gz,1,0.684392
rand-25-25-300-147-51021_ext.xml.minion.gz,1,0.684392
rand-25-25-300-147-52021_ext.xml.minion.gz,1,0.684392
rand-25-25-300-147-53021_ext.xml.minion.gz,1,0.684392
rand-25-25-300-147-54021_ext.xml.minion.gz,1,0.684392
rand-25-25-300-147-55021_ext.xml.minion.gz,1,0.684392
rand-25-25-300-147-56021_ext.xml.minion.gz,1,0.684392
rand-25-25-300-147-57021_ext.xml.minion.gz,1,0.684392
rand-25-25-300-147-58021_ext.xml.minion.gz,1,0.684392
rand-25-25-300-147-59021_ext.xml.minion.gz,1,0.684392
rand-26-26-325-155-52021_ext.xml.minion.gz,1,0.683714
rand-26-26-325-155-53021_ext.xml.minion.gz,1,0.683714
rand-26-26-325-155-54021_ext.xml.minion.gz,1,0.683714
rand-26-26-325-155-55021_ext.xml.minion.gz,1,0.683714
rand-26-26-325-155-56021_ext.xml.minion.gz,1,0.683714
rand-26-26-325-155-57021_ext.xml.minion.gz,1,0.683714
rand-26-26-325-155-58021_ext.xml.minion.gz,1,0.683714
rand-26-26-325-155-59021_ext.xml.minion.gz,1,0.683714
rand-26-26-325-155-60021_ext.xml.minion.gz,1,0.683714
rand-26-26-325-155-61021_ext.xml.minion.gz,1,0.683714
rand-27-27-351-163-54021_ext.xml.minion.gz,1,0.683086
rand-27-27-351-163-55021_ext.xml.minion.gz,1,0.683086
rand-27-27-351-163-56021_ext.xml.minion.gz,1,0.683086
rand-27-27-351-163-57021_ext.xml.minion.gz,1,0.683086
rand-27-27-351-163-58021_ext.xml.minion.gz,1,0.683086
rand-27-27-351-163-59021_ext.xml.minion.gz,1,0.683086
rand-27-27-351-163-60021_ext.xml.minion.gz,1,0.683086
rand-27-27-351-163-61021_ext.xml.minion.gz,1,0.683086
rand-27-27-351-163-62021_ext.xml.minion.gz,1,0.683086
rand-27-27-351-163-63021_ext.xml.minion.gz,1,0.683086
renault-mgd_ext.xml.minion.converted.minion.gz,1,0.90988
ruler-17-6-a3.xml.minion.conv.minion,1,0.806072
ruler-17-6-a3.xml.minion.conv.minion.conv.minion,1,0.806072
ruler-17-6-a4.xml.minion.conv.minion,1,0.906826
ruler-17-7-a3.xml.minion.conv.minion,1,0.734911
ruler-17-7-a4.xml.minion.conv.minion,1,0.877634
ruler-25-7-a3.xml.minion.conv.minion,1,0.734911
ruler-25-7-a4.xml.minion.conv.minion,1,0.877634
ruler-25-8-a3.xml.minion.conv.minion,1,0.661064
ruler-25-8-a4.xml.minion.conv.minion,1,0.838436
ruler-34-8-a3.xml.minion.conv.minion,1,0.661064
ruler-34-8-a4.xml.minion.conv.minion,1,0.838436
ruler-34-9-a3.xml.minion.conv.minion,1,0.590058
ruler-34-9-a4.xml.minion.conv.minion,1,0.792031
ruler-44-10-a3.xml.minion.conv.minion,1,0.524817
ruler-44-10-a4.xml.minion.conv.minion,1,0.741497
ruler-44-9-a3.xml.minion.conv.minion,1,0.590058
ruler-44-9-a4.xml.minion.conv.minion,1,0.792031
ruler-55-10-a3.xml.minion.conv.minion,1,0.524817
ruler-55-10-a4.xml.minion.conv.minion,1,0.741497
ruler-55-11-a3.xml.minion.conv.minion,1,0.466471
ruler-55-11-a4.xml.minion.conv.minion,1,0.689532
ruler-67-11-a3.xml.minion.conv.minion,1,0.466471
ruler-67-11-a4.xml.minion.conv.minion,1,0.689532
ruler-67-12-a3.xml.minion.conv.minion,1,0.415104
ruler-67-12-a4.xml.minion.conv.minion,1,0.638191
ruler-70-12-a3.xml.minion.conv.minion,1,0.415104
ruler-70-12-a4.xml.minion.conv.minion,1,0.638191
ruler-70-13-a3.xml.minion.conv.minion,1,0.370265
ruler-70-13-a4.xml.minion.conv.minion,1,0.588876
series-100.xml.minion.conv.minion,1,?
series-10.xml.minion.conv.minion,1,?
series-11.xml.minion.conv.minion,1,?
series-12.xml.minion.conv.minion,1,?
series-13.xml.minion.conv.minion,1,?
series-14.xml.minion.conv.minion,1,?
series-15.xml.minion.conv.minion,1,?
series-16.xml.minion.conv.minion,1,?
series-18.xml.minion.conv.minion,1,?
series-20.xml.minion.conv.minion,1,?
series-25.xml.minion.conv.minion,1,?
series-30.xml.minion.conv.minion,1,?
series-35.xml.minion.conv.minion,1,?
series-40.xml.minion.conv.minion,1,?
series-45.xml.minion.conv.minion,1,?
series-50.xml.minion.conv.minion,1,?
series-5.xml.minion.conv.minion,1,?
series-60.xml.minion.conv.minion,1,?
series-6.xml.minion.conv.minion,1,?
series-70.xml.minion.conv.minion,1,?
series-7.xml.minion.conv.minion,1,?
series-80.xml.minion.conv.minion,1,?
series-8.xml.minion.conv.minion,1,?
series-90.xml.minion.conv.minion,1,?
series-9.xml.minion.conv.minion,1,?
slangford-3-11-ext.xml.minion.gz,1,0.724653
socialGolfer-10-4-8.xml.minion,1,0.088461
socialGolfer-6-3-5.xml.minion,1,0.786171
socialGolfer-6-3-6.xml.minion,1,-0.284793
socialGolfer-6-3-7.xml.minion,1,-0.438749
socialGolfer-6-3-8.xml.minion,1,0.320017
socialGolfer-6-4-5.xml.minion,1,-18.030611
socialGolfer-6-4-6.xml.minion,1,29.989211
socialGolfer-6-4-7.xml.minion,1,-0.207272
socialGolfer-6-4-8.xml.minion,1,0.064244
socialGolfer-7-4-8.xml.minion,1,-0.277356
socialGolfer-8-4-8.xml.minion,1,0.137674
socialGolfer-9-4-8.xml.minion,1,0.277155
ssa-0432-003_ext.xml.minion.converted.minion.gz,1,0.871018
ssa-2670-130_ext.xml.minion.converted.minion.gz,1,0.873052
ssa-2670-141_ext.xml.minion.converted.minion.gz,1,0.81
ssa-6288-047_ext.xml.minion.converted.minion.gz,1,-1.049797
ssa-7552-038_ext.xml.minion.converted.minion.gz,1,0.875355
ssa-7552-158_ext.xml.minion.converted.minion.gz,1,0.874175
ssa-7552-159_ext.xml.minion.converted.minion.gz,1,0.874109
ssa-7552-160_ext.xml.minion.converted.minion.gz,1,0.793451
tsp-20-142_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-190_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-193_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-1_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-29_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-2_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-30_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-366_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-453_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-68_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-727_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-75_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-76_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-8_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-20-901_ext.xml.minion.converted.minion.gz,1,0.807565
tsp-25-13_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-163_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-190_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-312_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-38_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-3_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-456_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-48_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-523_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-54_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-561_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-66_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-681_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-715_ext.xml.minion.converted.minion.gz,1,0.788941
tsp-25-843_ext.xml.minion.converted.minion.gz,1,0.788941
will199GPIA-5.xml.watchless.minion.gz,1,0.16445
will199GPIA-6.xml.watchless.minion.gz,1,0.16445
will199GPIA-7.xml.watchless.minion.gz,1,0.16445
