@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC

@DATA
normalized-5-fullins-4-7.xml.mzn_AND_NODATA,1,10.502304,0.095217,21.004608,5.61471,21.004608,1,7,0.451551,2.807355,1,5.61471,0,0,7595,11395,0,11395,0,3.541915,3045.98009,0,0.944504,489.932773,0,2.807355,22790,0,3.541915,11395,0.767947,0,0
normalized-army13-24bt.xml.mzn_AND_NODATA,1,2.214286,0.451613,12.265306,5.539171,137.967347,1,2,0.201246,1,1,169,0,0,980,1085,2.195563,2378.396551,0,2.844593,490,1.378926,0.120286,98.61032,0,1,3255,0,2.784642,1085,0.458838,0,0
normalized-aim-100-1-6-unsat-3_ext.xml.mzn_AND_NODATA,1,1.19,0.840336,2.9,2.436975,4.393333,0.560224,2,0.744111,1,0.333333,3,0.666667,0,600,200,0.988508,448.25415,0,1.668793,300,0.203536,0.226794,223.233333,0,1,914,0,2.081276,357,0.447504,200,200
normalized-aim-200-3-4-3.xml.mzn_AND_NODATA,1,2.2,0.454545,6.095,2.770455,10.425,1,2,0.328857,1,1,3,0,0,800,880,0.777218,1276.604575,0,0.485862,400,0.151795,0,131.542857,0,1,2640,0,1.845122,880,0.087882,0,0
normalized-anna-10.xml.mzn_AND_NODATA,1,3.572464,0.279919,7.144928,6.643856,7.144928,1,10,3.763869,3.321928,1,6.643856,0,0,1380,493,0,493,0,3.71276,458.426077,-1,2.480592,519.413965,-1,3.321928,986,0,3.71276,493,1.459621,0,0
normalized-aim-200-2-0-sat-1_ext.xml.mzn_AND_NODATA,1,1.328333,0.752823,3.316667,2.496863,5.106667,0.501882,2,0.669444,1,0.333333,3,0.666667,0,1200,400,0.999972,1028.64515,0,1.030736,600,0.200247,0,401.666667,0,1,1994,0,1.617838,797,0.438978,400,400
normalized-army12-21bt.xml.mzn_AND_NODATA,1,2.200935,0.454352,12.058411,5.478769,118.088785,1,2,0.201373,1,1,144,0,0,856,942,2.21476,2057.773444,0,2.885871,428,1.278587,0.13403,86.187451,0,1,2826,0,2.906369,942,0.460124,0,0
normalized-army10-14ls.xml.mzn_AND_NODATA,1,1.506329,0.663866,7.696203,5.109244,76.316456,1,2,0.280994,1,1,100,0,0,632,476,2.096156,962.216811,0,1.867368,316,1.31853,0.289079,88.794228,0,1,1428,0,2.022179,476,0.486805,0,0
normalized-army12-21ls.xml.mzn_AND_NODATA,1,1.504673,0.664596,8.056075,5.354037,110.682243,1,2,0.272422,1,1,144,0,0,856,644,2.07194,1320.161649,0,1.810577,428,1.562104,0.230163,116.596426,0,1,1932,0,1.934548,644,0.490028,0,0
normalized-aim-200-6-0-4.xml.mzn_AND_NODATA,1,3.4625,0.288809,9.87,2.850542,17.75,1,2,0.202917,1,1,3,0,0,800,1385,0.608483,2074.085826,0,0.573851,400,0.125078,0,81.166667,0,1,4155,0,2.171066,1385,0.073725,0,0
normalized-aim-200-6-0-3.xml.mzn_AND_NODATA,1,3.48,0.287356,9.9275,2.85273,17.855,1,2,0.201653,1,1,3,0,0,800,1392,0.602966,2086.350488,0,0.380518,400,0.124223,0,80.661111,0,1,4176,0,2.043954,1392,0.06541,0,0
normalized-aim-200-3-4-sat-4_ext.xml.mzn_AND_NODATA,1,1.795,0.557103,4.715,2.626741,7.59,0.371402,2,0.553623,1,0.333333,3,0.666667,0,1200,400,0.953142,1471.849688,0,1.355202,600,0.184133,0.918296,332.17381,0,1,2554,0,2.255594,1077,0.532067,400,400
normalized-army10-14bt.xml.mzn_AND_NODATA,1,2.170886,0.460641,11.518987,5.306122,83.221519,1,2,0.203979,1,1,100,0,0,632,686,2.251027,1482.047654,0,2.92837,316,1.075521,0.170331,64.457438,0,1,2058,0,3.052278,686,0.455079,0,0
normalized-2-fullins-4-5.xml.mzn_AND_NODATA,1,7.646226,0.130783,15.292453,4.643856,15.292453,1,5,0.396645,2.321928,1,4.643856,0,0,1060,1621,0,1621,0,3.879839,492.248756,-1,0.846562,84.08866,-1,2.321928,3242,0,3.879839,1621,0.535629,0,0
normalized-aim-200-2-0-sat-4_ext.xml.mzn_AND_NODATA,1,1.331667,0.750939,3.325,2.496871,5.136667,0.500626,2,0.668056,1,0.333333,3,0.666667,0,1200,400,0.999972,1031.230113,0,0.982926,600,0.200247,0,400.833333,0,1,1998,0,1.55866,799,0.43956,400,400
normalized-aim-200-6-0-1.xml.mzn_AND_NODATA,1,3.4725,0.287977,9.8975,2.850252,17.885,1,2,0.202278,1,1,3,0,0,800,1389,0.609209,2079.840713,0,0.476871,400,0.12519,0,80.911111,0,1,4167,0,2.061693,1389,0.069087,0,0
normalized-aim-50-1-6-unsat-3_ext.xml.mzn_AND_NODATA,1,1.2,0.833333,2.926667,2.438889,4.306667,0.555556,2,0.737333,1,0.333333,3,0.666667,0,300,100,0.989197,226.212038,0,1.687307,150,0.203474,0.210842,110.6,0,1,460,0,2.258917,180,0.4518,100,100
normalized-aim-200-6-0-sat-2_ext.xml.mzn_AND_NODATA,1,2.648333,0.377596,7.266667,2.743864,12.613333,0.251731,2,0.468185,1,0.333333,3,0.666667,0,1200,400,0.820859,2280.425676,0,1.239471,600,0.159081,0.918296,280.911111,0,1,3578,0,2.262288,1589,0.599891,400,400
normalized-aim-100-3-4-1.xml.mzn_AND_NODATA,1,2.2,0.454545,6.095,2.770455,10.31,1,2,0.328905,1,1,3,0,0,400,440,0.777218,638.302288,0,0.513648,200,0.151795,0,65.780952,0,1,1320,0,1.93309,440,0.096697,0,0
normalized-aim-100-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,1.333333,0.75,3.333333,2.5,5.206667,0.5,2,0.666667,1,0.333333,3,0.666667,0,600,200,1,516.9925,0,0.918296,300,0.2,0,200,0,1,1000,0,1.401,400,0.440094,200,200
normalized-aim-200-3-4-1.xml.mzn_AND_NODATA,1,2.1975,0.455063,6.0875,2.770193,10.36,1,2,0.329464,1,1,3,0,0,800,879,0.777674,1275.019613,0,0.576335,400,0.15187,0,131.785714,0,1,2637,0,2.040156,879,0.102399,0,0
normalized-aim-200-2-0-unsat-4_ext.xml.mzn_AND_NODATA,1,1.333333,0.75,3.328333,2.49625,5.2,0.5,2,0.6675,1,0.333333,3,0.666667,0,1200,400,0.999959,1032.230113,0,0.960777,600,0.200295,0,400.5,0,1,2000,0,1.423433,800,0.441191,400,400
normalized-aim-200-3-4-4.xml.mzn_AND_NODATA,1,2.2,0.454545,6.095,2.770455,10.415,1,2,0.328935,1,1,3,0,0,800,880,0.777218,1276.604575,0,0.522467,400,0.151795,0,131.57381,0,1,2640,0,1.953641,880,0.093475,0,0
normalized-aim-50-1-6-2.xml.mzn_AND_NODATA,1,1.3,0.769231,3.4,2.615385,5.6,1,2,0.604,1,1,3,0,0,200,130,0.961237,176.797,0,1.153399,100,0.186016,0.327445,60.4,0,1,390,0,1.711337,130,0.193978,0,0
normalized-aim-50-1-6-1.xml.mzn_AND_NODATA,1,1.3,0.769231,3.4,2.615385,5.68,1,2,0.602333,1,1,3,0,0,200,130,0.961237,176.797,0,1.082921,100,0.186016,0.141441,60.233333,0,1,390,0,1.482287,130,0.181056,0,0
normalized-aim-50-1-6-4.xml.mzn_AND_NODATA,1,1.3,0.769231,3.38,2.6,5.48,1,2,0.607333,1,1,3,0,0,200,130,0.970951,175.627075,0,1.127169,100,0.188422,0.327445,60.733333,0,1,390,0,1.753891,130,0.192222,0,0
normalized-anna-9.xml.mzn_AND_NODATA,1,3.572464,0.279919,7.144928,6.33985,7.144928,1,9,3.387482,3.169925,1,6.33985,0,0,1242,493,0,493,0,3.71276,437.44965,-1,2.495716,467.472568,-1,3.169925,986,0,3.71276,493,1.459621,0,0
normalized-army9-12ls.xml.mzn_AND_NODATA,1,1.507519,0.663342,7.481203,4.962594,61.902256,1,2,0.287301,1,1,81,0,0,532,401,2.100949,802.462239,0,1.888089,266,1.194911,0.328042,76.421934,0,1,1203,0,2.063054,401,0.479555,0,0
normalized-aim-200-6-0-2.xml.mzn_AND_NODATA,1,3.49,0.286533,9.95,2.851003,17.975,1,2,0.201125,1,1,3,0,0,800,1396,0.607325,2090.935451,0,0.289811,400,0.124898,0,80.45,0,1,4188,0,1.957861,1396,0.063416,0,0
normalized-bibd-6-50-25-3-10_glb.xml.mzn_AND_NODATA,1,0.781905,1.278928,3.428571,4.384896,53.285714,1,2,0.795918,1,1,50,0,0,2100,821,0.500372,1436.490981,0,-5.958841,1050,1.693352,0.863121,835.714286,0,1,2463,0,0.863121,821,0.067824,750,750
normalized-aim-200-1-6-4.xml.mzn_AND_NODATA,1,1.3,0.769231,3.39,2.607692,5.59,1,2,0.60675,1,1,3,0,0,800,520,0.966273,704.84815,0,1.159711,400,0.18724,0.375185,242.7,0,1,1560,0,1.759882,520,0.212188,0,0
normalized-bibd-6-60-30-3-12_glb.xml.mzn_AND_NODATA,1,0.778571,1.284404,3.428571,4.40367,63.285714,1,2,0.795918,1,1,60,0,0,2520,981,0.479337,1705.608703,0,-6.146723,1260,1.874375,0.863121,1002.857143,0,1,2943,0,0.863121,981,0.057107,900,900
normalized-ash608GPIA-4.xml.mzn_AND_NODATA,1,6.450658,0.155023,12.901316,4,12.901316,1,4,0.328255,2,1,4,0,0,4864,7844,0,7844,0,3.443623,2432,0,0.28963,399.158579,0,2,15688,0,3.443623,7844,0.207163,0,0
normalized-army9-12bt.xml.mzn_AND_NODATA,1,2.154135,0.464223,11.157895,5.179756,68.105263,1,2,0.20725,1,1,81,0,0,532,573,2.254488,1226.752081,0,2.92331,266,0.971727,0.194769,55.128391,0,1,1719,0,3.04712,573,0.445352,0,0
normalized-22s-smv.xml.mzn_AND_NODATA,1,2.203509,0.453822,7.934002,3.56741,12.895572,1,1.879031,0.397666,0.989657,1,15,0,0.173542,11246,13188,1.283164,19353.902989,0.53214,2.737918,5261,1.071524,1.659099,2380.033507,0.057976,1,39564,0,2.742252,13188,2.877737,0,0
normalized-aim-200-2-0-3.xml.mzn_AND_NODATA,1,1.5,0.666667,3.9975,2.665,6.73,1,2,0.500417,1,1,3,0,0,800,600,0.919953,833.400038,0,0.025212,400,0.177107,0,200.166667,0,1,1800,0,0.90705,600,0.072352,0,0
normalized-aim-100-2-0-sat-2_ext.xml.mzn_AND_NODATA,1,1.333333,0.75,3.326667,2.495,5.166667,0.5,2,0.667778,1,0.333333,3,0.666667,0,600,200,0.999928,515.822575,0,0.972158,300,0.200391,0,200.333333,0,1,1000,0,1.476533,400,0.440461,200,200
normalized-bibd-7-42-18-3-6_glb.xml.mzn_AND_NODATA,1,0.809524,1.235294,3.5,4.323529,45.5,1,2,0.8125,1,1,42,0,0,2352,952,0.450352,1666.83072,0,-6.527198,1176,1.528797,0.811278,955.5,0,1,2856,0,0.811278,952,0.095168,882,882
normalized-aim-100-3-4-4.xml.mzn_AND_NODATA,1,2.2,0.454545,6.095,2.770455,10.4,1,2,0.328964,1,1,3,0,0,400,440,0.777218,638.302288,0,0.525895,200,0.151795,0,65.792857,0,1,1320,0,1.933858,440,0.094211,0,0
normalized-5-fullins-4-6.xml.mzn_AND_NODATA,1,10.502304,0.095217,21.004608,5.169925,21.004608,1,6,0.387044,2.584963,1,5.169925,0,0,6510,11395,0,11395,0,3.541915,2804.684313,0,0.813825,419.942377,0,2.584963,22790,0,3.541915,11395,0.767947,0,0
normalized-army13-24ls.xml.mzn_AND_NODATA,1,1.504082,0.664858,8.208163,5.457259,130.681633,1,2,0.269517,1,1,169,0,0,980,737,2.055656,1518.11249,0,1.778284,490,1.682355,0.207527,132.063092,0,1,2211,0,1.890293,737,0.488088,0,0
normalized-aim-200-1-6-1.xml.mzn_AND_NODATA,1,1.3,0.769231,3.3975,2.613462,5.64,1,2,0.605083,1,1,3,0,0,800,520,0.962529,706.603038,0,1.157509,400,0.186326,0.365924,242.033333,0,1,1560,0,1.738817,520,0.213165,0,0
normalized-bibd-6-40-20-3-8_glb.xml.mzn_AND_NODATA,1,0.786905,1.270802,3.428571,4.357035,43.285714,1,2,0.795918,1,1,40,0,0,1680,661,0.529767,1166.13649,0,-5.728893,840,1.490892,0.863121,668.571429,0,1,1983,0,0.863121,661,0.083492,600,600
normalized-aim-200-2-0-sat-3_ext.xml.mzn_AND_NODATA,1,1.331667,0.750939,3.326667,2.498123,5.146667,0.500626,2,0.667778,1,0.333333,3,0.666667,0,1200,400,0.99999,1031.815075,0,0.972158,600,0.200149,0,400.666667,0,1,1998,0,1.54511,799,0.43973,400,400
normalized-bibd-6-70-35-3-14_glb.xml.mzn_AND_NODATA,1,0.77619,1.288344,3.428571,4.417178,73.285714,1,2,0.795918,1,1,70,0,0,2940,1141,0.463471,1973.872944,0,-6.305575,1470,2.039554,0.863121,1170,0,1,3423,0,0.863121,1141,0.049314,1050,1050
normalized-aim-200-6-0-sat-3_ext.xml.mzn_AND_NODATA,1,2.638333,0.379027,7.24,2.744157,12.513333,0.252685,2,0.468796,1,0.333333,3,0.666667,0,1200,400,0.820409,2272.085826,0,1.324786,600,0.159005,0.918296,281.277778,0,1,3566,0,2.339208,1583,0.599644,400,400
normalized-aim-50-2-0-unsat-1_ext.xml.mzn_AND_NODATA,1,1.333333,0.75,3.333333,2.5,5.146667,0.5,2,0.666667,1,0.333333,3,0.666667,0,300,100,1,258.49625,0,0.918296,150,0.2,0,100,0,1,500,0,1.520409,200,0.438727,100,100
normalized-bibd-7-35-15-3-5_glb.xml.mzn_AND_NODATA,1,0.814286,1.22807,3.5,4.298246,38.5,1,2,0.8125,1,1,35,0,0,1960,798,0.476702,1406.824785,0,-6.329922,980,1.375335,0.811278,796.25,0,1,2394,0,0.811278,798,0.112471,735,735
normalized-bibd-9-36-12-3-3_glb.xml.mzn_AND_NODATA,1,0.85,1.176471,3.6,4.235294,39.8,1,2,0.84,1,1,36,0,0,3240,1377,0.381056,2400.875326,0,-7.549952,1620,1.396921,0.721928,1360.8,0,1,4131,0,0.721928,1377,0.140704,1296,1296
normalized-bibd-7-63-27-3-9_glb.xml.mzn_AND_NODATA,1,0.801587,1.247525,3.5,4.366337,66.5,1,2,0.8125,1,1,63,0,0,3528,1414,0.40181,2441.132586,0,-6.96592,1764,1.917981,0.811278,1433.25,0,1,4242,0,0.811278,1414,0.065115,1323,1323
normalized-bibd-8-42-21-4-9_glb.xml.mzn_AND_NODATA,1,0.829365,1.205742,3.555556,4.287081,45.666667,1,2,0.82716,1,1,42,0,0,3024,1254,0.398056,2184.039328,0,-7.168874,1512,1.526836,0.764205,1250.666667,0,1,3762,0,0.764205,1254,0.109245,1176,1176
normalized-bibd-16-16-6-6-2_glb.xml.mzn_AND_NODATA,1,0.952206,1.050193,3.764706,3.953668,20.294118,1,2,0.896194,1,1,16,0,0,4352,2072,0.378336,3651.128001,0,-9.101168,2176,0.857286,0.522559,1950.117647,0,1,6216,0,0.522559,2072,0.444528,1920,1920
normalized-bibd-6-100-50-3-20_glb.xml.mzn_AND_NODATA,1,0.771905,1.295497,3.428571,4.441703,103.285714,1,2,0.795918,1,1,100,0,0,4200,1621,0.432721,2775.460981,0,-6.673127,2100,2.470072,0.863121,1671.428571,0,1,4863,0,0.863121,1621,0.034991,1500,1500
normalized-ash958GPIA-4.xml.mzn_AND_NODATA,1,6.52714,0.153206,13.05428,4,13.05428,1,4,0.323664,2,1,4,0,0,7664,12506,0,12506,0,3.501116,3832,0,0.268361,620.140973,0,2,25012,0,3.501116,12506,0.215094,0,0
normalized-army11-17bt.xml.mzn_AND_NODATA,1,2.186486,0.457355,11.775676,5.385661,99.372973,1,2,0.202985,1,1,121,0,0,740,809,2.233478,1757.702013,0,2.893584,370,1.176284,0.150451,75.104473,0,1,2427,0,2.919083,809,0.45719,0,0
normalized-bf-2670-001.xml.mzn_AND_NODATA,1,1.48995,0.671164,3.349964,2.226451,4.313711,1,1.879397,0.583881,0.993736,1,5,0,0.173282,5236,4151,0.843055,4715.09739,0.531092,2.689019,2450,0.234045,1.900243,1626.691508,0.047475,1,12453,0,3.110408,4151,0.619248,0,0
normalized-anna-8.xml.mzn_AND_NODATA,1,3.572464,0.279919,7.144928,6,7.144928,1,8,3.011095,3,1,6,0,0,1104,493,0,493,0,3.71276,414,0,2.456302,415.531172,0,3,986,0,3.71276,493,1.459621,0,0
normalized-bibd-13-26-6-3-1_glb.xml.mzn_AND_NODATA,1,0.906593,1.10303,3.714286,4.09697,30.142857,1,2,0.877551,1,1,26,0,0,4732,2145,0.347084,3738.255398,0,-8.824763,2366,1.15653,0.591673,2076.285714,0,1,6435,0,0.591673,2145,0.255397,2028,2028
normalized-bibd-7-77-33-3-11_glb.xml.mzn_AND_NODATA,1,0.798701,1.252033,3.5,4.382114,80.5,1,2,0.8125,1,1,77,0,0,4312,1722,0.38232,2954.520716,0,-7.18305,2156,2.138834,0.811278,1751.75,0,1,5166,0,0.811278,1722,0.05379,1617,1617
normalized-bibd-7-28-12-3-4_glb.xml.mzn_AND_NODATA,1,0.821429,1.217391,3.5,4.26087,31.5,1,2,0.8125,1,1,28,0,0,1568,644,0.513185,1145.169826,0,-6.088476,784,1.20313,0.811278,637,0,1,1932,0,0.811278,644,0.137464,588,588
normalized-aim-200-3-4-2.xml.mzn_AND_NODATA,1,2.2,0.454545,6.1,2.772727,10.42,1,2,0.328601,1,1,3,0,0,800,880,0.773227,1277.7745,0,0.477794,400,0.15114,0,131.440476,0,1,2640,0,1.891793,880,0.091226,0,0
normalized-bibd-8-28-14-4-6_glb.xml.mzn_AND_NODATA,1,0.84127,1.188679,3.555556,4.226415,31.666667,1,2,0.82716,1,1,28,0,0,2016,848,0.460638,1499.675378,0,-6.713903,1008,1.203082,0.764205,833.777778,0,1,2544,0,0.764205,848,0.157543,784,784
normalized-bibd-9-48-16-3-4_glb.xml.mzn_AND_NODATA,1,0.843056,1.186161,3.6,4.270181,51.8,1,2,0.84,1,1,48,0,0,4320,1821,0.341961,3142.294914,0,-7.881982,2160,1.645565,0.721928,1814.4,0,1,5463,0,0.721928,1821,0.108108,1728,1728
normalized-bibd-6-80-40-3-16_glb.xml.mzn_AND_NODATA,1,0.774405,1.291314,3.428571,4.427364,83.285714,1,2,0.795918,1,1,80,0,0,3360,1301,0.451035,2241.512491,0,-6.443178,1680,2.192417,0.863121,1337.142857,0,1,3903,0,0.863121,1301,0.043393,1200,1200
normalized-abb313GPIA-8.xml.mzn_AND_NODATA,1,34.268465,0.029181,68.53693,6,68.53693,1,8,0.12892,3,1,6,0,0,12456,53356,0,53356,0,5.720469,4671,0,0.035626,200.727932,0,3,106712,0,5.720469,53356,0.290481,0,0
normalized-bibd-11-22-10-5-4_glb.xml.mzn_AND_NODATA,1,0.893939,1.118644,3.666667,4.101695,26,1,2,0.861111,1,1,22,0,0,2904,1298,0.412649,2288.234608,0,-7.88397,1452,1.040863,0.650022,1250.333333,0,1,3894,0,0.650022,1298,0.258008,1210,1210
normalized-3-fullins-5-5.xml.mzn_AND_NODATA,1,16.626108,0.060146,33.252217,4.643856,33.252217,1,5,0.20194,2.321928,1,4.643856,0,0,10150,33751,0,33751,0,4.858298,4713.514033,-1,0.11102,409.939135,-1,2.321928,67502,0,4.858298,33751,0.844944,0,0
normalized-bibd-10-90-27-3-6_glb.xml.mzn_AND_NODATA,1,0.847475,1.179976,3.636364,4.290822,93.909091,1,2,0.85124,1,1,90,0,0,9900,4195,0.24989,7075.123577,0,-9.120812,4950,2.314431,0.684038,4213.636364,0,1,12585,0,0.684038,4195,0.065714,4050,4050
normalized-bibd-10-30-9-3-2_glb.xml.mzn_AND_NODATA,1,0.869697,1.149826,3.636364,4.181185,33.909091,1,2,0.85124,1,1,30,0,0,3300,1435,0.379876,2509.236202,0,-7.824025,1650,1.255795,0.684038,1404.545455,0,1,4305,0,0.684038,1435,0.18199,1350,1350
normalized-bibd-8-56-21-3-6_glb.xml.mzn_AND_NODATA,1,0.823413,1.214458,3.555556,4.318072,59.666667,1,2,0.82716,1,1,56,0,0,4032,1660,0.362513,2862.285978,0,-7.491681,2016,1.794209,0.764205,1667.555556,0,1,4980,0,0.764205,1660,0.083612,1568,1568
normalized-abb313GPIA-9.xml.mzn_AND_NODATA,1,34.268465,0.029181,68.53693,6.33985,68.53693,1,9,0.145035,3.169925,1,6.33985,0,0,14013,53356,0,53356,0,5.720469,4935.573227,0.000001,0.035626,225.818924,0.000001,3.169925,106712,0,5.720469,53356,0.290481,0,0
normalized-bibd-6-90-45-3-18_glb.xml.mzn_AND_NODATA,1,0.773016,1.293634,3.428571,4.435318,93.285714,1,2,0.795918,1,1,90,0,0,3780,1461,0.441002,2508.674916,0,-6.564553,1890,2.335354,0.863121,1504.285714,0,1,4383,0,0.863121,1461,0.038742,1350,1350
normalized-bibd-16-24-9-6-3_glb.xml.mzn_AND_NODATA,1,0.931373,1.073684,3.764706,4.042105,28.294118,1,2,0.896194,1,1,24,0,0,6528,3040,0.329569,5284.246902,0,-9.617311,3264,1.105756,0.522559,2925.176471,0,1,9120,0,0.522559,3040,0.318841,2880,2880
normalized-bibd-7-98-42-3-14_glb.xml.mzn_AND_NODATA,1,0.795918,1.25641,3.5,4.397436,101.5,1,2,0.8125,1,1,98,0,0,5488,2184,0.362304,3722.185484,0,-7.443992,2744,2.433026,0.811278,2229.5,0,1,6552,0,0.811278,2184,0.042661,2058,2058
normalized-aim-100-1-6-sat-2_ext.xml.mzn_AND_NODATA,1,1.2,0.833333,2.93,2.441667,4.393333,0.555556,2,0.736333,1,0.333333,3,0.666667,0,600,200,0.990159,453.009038,0,1.679572,300,0.20338,0.226794,220.9,0,1,920,0,2.077681,360,0.436169,200,200
normalized-bqwh-15-106-14_glb.xml.mzn_AND_NODATA,1,1.245283,0.80303,2.962264,7.300251,12.169811,0,8.858491,2.97327,3.092023,1,27.554511,0,0.347225,939,0,4.473942,84.57619,3.43264,0.231813,323.462655,1.07174,1.907947,315.166667,0.1418,3.906891,234,0.995722,1.011761,132,0.03986,0,0
normalized-bf-0432-007.xml.mzn_AND_NODATA,1,1.940385,0.515362,4.813942,2.443013,6.233654,1,1.878846,0.487891,0.989391,1,6,0,0.173674,3908,4036,1.211194,5114.234303,0.532668,3.552713,1828,0.254312,2.212581,1014.81333,0.060714,1,12108,0,3.773166,4036,0.610823,0,0
normalized-bibd-15-21-7-5-2_glb.xml.mzn_AND_NODATA,1,0.930952,1.074169,3.75,4.028133,25.25,1,2,0.890625,1,1,21,0,0,5040,2346,0.364343,4103.965107,0,-9.174678,2520,1.017685,0.543564,2244.375,0,1,7038,0,0.543564,2346,0.340542,2205,2205
normalized-bibd-7-70-30-3-10_glb.xml.mzn_AND_NODATA,1,0.8,1.25,3.5,4.375,73.5,1,2,0.8125,1,1,70,0,0,3920,1568,0.391235,2698.029645,0,-7.079922,1960,2.031386,0.811278,1592.5,0,1,4704,0,0.811278,1568,0.058913,1470,1470
normalized-bqwh-15-106-83_ext.xml.mzn_AND_NODATA,1,3.450505,0.289813,6.69697,2.579661,6.492929,0.227752,3.622222,0.69024,1.385775,0.214141,4.807355,0.785859,0.942265,1793,389,1.933123,1607,1.468318,3.174494,722.916138,0.380053,1.365033,341.668631,0.489473,3.807355,3805,1.106652,3.305224,1708,0.395712,389,389
normalized-bibd-12-22-11-6-5_glb.xml.mzn_AND_NODATA,1,0.904429,1.10567,3.692308,4.082474,26.076923,1,2,0.869822,1,1,22,0,0,3432,1552,0.393776,2728.070392,0,-8.26847,1716,1.042676,0.619382,1492.615385,0,1,4656,0,0.619382,1552,0.276721,1452,1452
normalized-bibd-15-45-24-8-12_glb.xml.mzn_AND_NODATA,1,0.905556,1.104294,3.75,4.141104,49.25,1,2,0.890625,1,1,45,0,0,10800,4890,0.24135,8323.780264,0,-10.136772,5400,1.589223,0.543564,4809.375,0,1,14670,0,0.543564,4890,0.174593,4725,4725
normalized-bf-1355-075.xml.mzn_AND_NODATA,1,1.597936,0.625807,3.772936,2.347495,4.948624,1,1.835321,0.48366,0.995885,1,6,0,0.202085,8002,6967,1.078565,8372.887107,0.645386,3.094453,3642,0.246967,2.911884,2108.757037,0.036252,1,20901,0,3.456005,6967,0.659736,0,0
normalized-bqwh-18-141-15_glb.xml.mzn_AND_NODATA,1,1.219858,0.819767,2.964539,7.994046,13.702128,0,10.524823,3.520095,3.328908,1,30.190953,0,0.355613,1484,0,4.737148,106.84413,3.797827,0.221079,459.853637,1.141613,2.307481,496.333333,0.152541,4.169925,308,1.218992,0.958987,172,0.036614,0,0
normalized-BlackHole-4-4-e-2_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652,0.053478,3,0.284872,1.091423,0.117216,8,0.882784,1.102777,1638,482,0.346747,9013,0.716897,-2.471831,682,0.337463,0.648252,155.539988,0.337463,4,18508,0.33285,2.173706,9013,1.48237,482,482
normalized-bibd-8-70-35-4-15_glb.xml.mzn_AND_NODATA,1,0.819841,1.219748,3.555556,4.336883,73.666667,1,2,0.82716,1,1,70,0,0,5040,2066,0.339354,3537.18069,0,-7.742069,2520,2.027017,0.764205,2084.444444,0,1,6198,0,0.764205,2066,0.067722,1960,1960
normalized-aim-50-1-6-unsat-4_ext.xml.mzn_AND_NODATA,1,1.2,0.833333,2.933333,2.444444,4.413333,0.555556,2,0.737111,1,0.333333,3,0.666667,0,300,100,0.991076,226.797,0,1.710509,150,0.203279,0.272065,110.566667,0,1,460,0,2.058489,180,0.44416,100,100
normalized-BlackHole-4-4-e-9_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652,0.053478,3,0.284872,1.091423,0.117216,8,0.882784,1.102777,1638,482,0.346747,9013,0.716897,-2.471831,682,0.337463,0.648252,155.539988,0.337463,4,18508,0.33285,2.173706,9013,1.48237,482,482
