@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC

@DATA
robots_1_5_4_30.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612
robots_1_5_4_31.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612
robots_1_5_4_32.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074
robots_1_5_4_44.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074
robots_1_5_4_46.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612
robots_1_5_4_46.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679
robots_1_5_4_50.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612
robots_1_5_4_51.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612
robots_1_5_4_52.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074
robots_1_5_4_56.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679
robots_1_5_4_59.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074
robots_1_5_4_71.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074
robots_1_5_4_73.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074
robots_1_5_4_75.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074
robots_1_5_4_75.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679
robots_1_5_4_81.2,1,0.472113,1914,0.477038,1.096269,0.074404,3.552534,1914,0.502074
robots_1_5_4_87.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612
robots_1_5_4_91.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612
robots_1_5_4_91.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679
robots_1_5_4_96.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679
robots_1_5_4_98.4,1,0.512885,3776,0.456933,1.188506,0.079635,3.681898,3776,0.481612
robots_1_5_4_99.8,1,0.536031,7500,0.44624,1.240949,0.082605,3.755337,7500,0.470679
robots_1_5_5_100.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_100.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_100.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
robots_1_5_5_10.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
robots_1_5_5_12.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_12.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
robots_1_5_5_14.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
robots_1_5_5_15.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_24.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_26.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_30.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_31.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_33.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
robots_1_5_5_34.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_38.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_45.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_50.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
robots_1_5_5_56.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_5.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
robots_1_5_5_61.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_62.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_66.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_66.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
robots_1_5_5_75.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_8.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_87.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_93.4,1,0.512853,3776,0.456926,1.188538,0.079693,3.68173,3776,0.481604
robots_1_5_5_95.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
robots_1_5_5_97.2,1,0.472058,1914,0.477025,1.096328,0.074511,3.552239,1914,0.502059
robots_1_5_5_99.8,1,0.536013,7500,0.446236,1.240966,0.082635,3.755247,7500,0.470675
s1196_d3_u-shuffled,1,0.471288,2296,0.486507,1.055469,0.75402,1.631517,4592,0.481387
s1269_d3_s-shuffled,1,0.455972,2481.5,0.496462,1.014251,0.718054,1.656311,4963,0.486504
s27_d5_u-shuffled,1,0.466527,86,0.492283,1.031353,0.723849,1.642259,172,0.483871
s298_d11_s-shuffled,1,0.514371,2400,0.487995,1.049202,0.743357,1.586293,4800,0.480126
s298_d2_s-shuffled,1,0.3219,298.5,0.4933,1.027163,0.727177,1.916095,597,0.482747
s298_d5_s-shuffled,1,0.476859,999,0.489011,1.044942,0.740204,1.650571,1998,0.480578
s298_d9_s-shuffled,1,0.507938,1933,0.488169,1.048472,0.742816,1.597317,3866,0.480202
s3330_d10_u-shuffled,1,0.50655,28844,0.49483,1.020896,0.732911,1.557445,57688,0.488115
s3330_d4_s-shuffled,1,0.468847,10244,0.49627,1.015032,0.729853,1.613889,20488,0.488886
s386_d12_u-shuffled,1,0.528681,3663,0.49473,1.021304,0.733925,1.567871,7326,0.482409
s499_d15_s-shuffled,1,0.52723,4595.5,0.473502,1.111922,0.803089,1.570687,9191,0.47254
s499_d4_s-shuffled,1,0.472083,1053.5,0.472942,1.114422,0.797474,1.663126,2107,0.472044
s510_d12_s-shuffled,1,0.521952,4696,0.485533,1.059593,0.757,1.564541,9392,0.479931
s510_d31_s-shuffled,1,0.532181,12609.5,0.485345,1.060389,0.758904,1.548005,25219,0.479837
s510_d4_s-shuffled,1,0.481681,1364,0.486277,1.056443,0.749503,1.629638,2728,0.480318
s713_d3_s-shuffled,1,0.457803,1549,0.497191,1.011299,0.734076,1.615218,3098,0.490289
s713_d5_s-shuffled,1,0.489238,2886,0.495887,1.016588,0.740139,1.572451,5772,0.489535
s820_d6_s-shuffled,1,0.511578,3301.5,0.480382,1.081676,0.763014,1.617897,6603,0.473519
s820_d7_s-shuffled,1,0.517767,3932.5,0.480286,1.082094,0.763464,1.60701,7865,0.473475
S-adeu-0,1,0.384036,2611,0.629541,0.58846,0.607554,2.163453,5222,0.663135
S-adeu-1,1,0.376916,2611,0.628269,0.591676,0.603018,2.159563,5222,0.661311
S-adeu-2,1,0.384036,2611,0.629541,0.58846,0.607554,2.163453,5222,0.663135
S-adeu-3,1,0.376916,2611,0.628269,0.591676,0.603018,2.159563,5222,0.661311
S-adeu-4,1,0.381681,2611,0.629121,0.58952,0.606053,2.162166,5222,0.662532
S-adeu-5,1,0.381681,2611,0.629121,0.58952,0.606053,2.162166,5222,0.662532
S-adeu-6,1,0.384036,2611,0.629541,0.58846,0.607554,2.163453,5222,0.663135
S-adeu-7,1,0.376916,2611,0.628269,0.591676,0.603018,2.159563,5222,0.661311
S-adeu-8,1,0.379308,2611,0.628697,0.590592,0.604541,2.16087,5222,0.661924
S-adeu-9,1,0.376916,2611,0.628269,0.591676,0.603018,2.159563,5222,0.661311
S-edau-0,1,0.384036,2611,0.629541,0.58846,0.607554,2.163453,5222,0.665769
S-edau-1,1,0.376916,2611,0.628269,0.591676,0.603018,2.159563,5222,0.663656
S-edau-2,1,0.384036,2611,0.629541,0.58846,0.607554,2.163453,5222,0.665769
S-edau-3,1,0.376916,2611,0.628269,0.591676,0.603018,2.159563,5222,0.663656
S-edau-4,1,0.381681,2611,0.629121,0.58952,0.606053,2.162166,5222,0.665071
S-edau-5,1,0.381681,2611,0.629121,0.58952,0.606053,2.162166,5222,0.665071
S-edau-6,1,0.384036,2611,0.629541,0.58846,0.607554,2.163453,5222,0.665769
S-edau-7,1,0.376916,2611,0.628269,0.591676,0.603018,2.159563,5222,0.663656
S-edau-8,1,0.379308,2611,0.628697,0.590592,0.604541,2.16087,5222,0.664367
S-edau-9,1,0.376916,2611,0.628269,0.591676,0.603018,2.159563,5222,0.663656
sortnetsort10.AE.stepl.005,1,0.473684,4176,0.555247,0.801001,0.607135,1.929474,4176,0.588651
sortnetsort10.AE.stepl.012,1,0.474331,9993,0.555198,0.80116,0.607213,1.928899,9993,0.588641
sortnetsort10.v.stepl.006,1,0.048178,872,0.627085,0.594681,0.503064,2.363807,1744,0.567981
sortnetsort10.v.stepl.007,1,0.041314,1017,0.627129,0.594569,0.50292,2.377664,2034,0.567848
sortnetsort10.v.stepl.012-shuffled,1,0.024126,1742,0.627239,0.594289,0.502558,2.412361,3484,0.567517
sortnetsort5.AE.stepl.003,1,0.418744,494,0.564408,0.771768,0.577268,2.025922,494,0.593048
sortnetsort5.AE.stepl.005,1,0.42042,816,0.564321,0.772041,0.577177,2.025225,816,0.593056
sortnetsort5.AE.stepl.006,1,0.420842,977,0.564299,0.77211,0.577154,2.02505,977,0.593058
sortnetsort5.AE.stepl.007,1,0.421143,1138,0.564283,0.772159,0.577138,2.024925,1138,0.593059
sortnetsort5.v.stepl.007-shuffled,1,0.049097,212,0.613015,0.631282,0.512635,2.409386,424,0.549798
sortnetsort6.AE.stepl.003,1,0.438931,772,0.56104,0.782405,0.588422,1.990458,772,0.591424
sortnetsort6.AE.stepl.006,1,0.440613,1531,0.560938,0.782729,0.588442,1.989464,1531,0.59142
sortnetsort6.v.stepl.003-shuffled,1,0.106911,140,0.617354,0.619817,0.510799,2.275378,280,0.556492
sortnetsort7.AE.stepl.003,1,0.451982,1113,0.558848,0.789396,0.595595,1.967401,1113,0.590368
sortnetsort7.AE.stepl.005,1,0.4531,1845,0.558774,0.789633,0.595654,1.966614,1845,0.59036
sortnetsort7.AE.stepl.006,1,0.45338,2211,0.558755,0.789693,0.595669,1.966416,2211,0.590358
sortnetsort7.AE.stepl.009,1,0.453848,3309,0.558724,0.789792,0.595694,1.966087,3309,0.590355
sortnetsort7.v.stepl.004-shuffled,1,0.077317,264,0.621188,0.609819,0.507106,2.324616,528,0.560521
sortnetsort8.AE.stepl.005,1,0.462046,2517,0.557244,0.794546,0.60066,1.950495,2517,0.589618
sortnetsort8.AE.stepl.007,1,0.462457,3517,0.557215,0.794639,0.600694,1.950173,3517,0.589614
sortnetsort8.AE.stepl.009,1,0.462685,4517,0.557199,0.79469,0.600713,1.949995,4517,0.589611
sortnetsort8.v.stepl.008-shuffled,1,0.037668,710,0.623989,0.602592,0.504419,2.396675,1420,0.563193
sortnetsort9.AE.stepl.004,1,0.468322,2639,0.556137,0.798117,0.604298,1.938866,2639,0.589075
sortnetsort9.AE.stepl.005,1,0.468634,3294,0.556114,0.798191,0.60433,1.938603,3294,0.589071
sortnetsort9.AE.stepl.012,1,0.469365,7879,0.556061,0.798364,0.604406,1.937987,7879,0.589061
sortnetsort9.v.stepl.006,1,0.049043,692,0.625687,0.598243,0.503764,2.367176,1384,0.565948
sortnetsort9.v.stepl.012-shuffled,1,0.024566,1382,0.625868,0.59778,0.503179,2.416658,2764,0.565504
ssa7552-159-00-shuffled,1,0.237586,3557.5,0.666608,0.500131,0.611294,1.467423,7115,0.769993
ssa7552-159-50-shuffled,1,0.278263,2880.5,0.579085,0.726862,0.601797,1.745171,5761,0.620025
ssa7552-159-90-shuffled,1,0.322936,2331.5,0.580289,0.72328,0.591383,1.70426,4663,0.616644
ssa7552-160-50-shuffled,1,0.276057,2951.5,0.579029,0.72703,0.601079,1.744298,5903,0.620419
stmt1_145_146,1,0.133065,90,0.509306,0.963455,0.774194,2.116935,90,0.509857
stmt11_643_645,1,0.124207,536,0.543226,0.840856,0.718816,2.252114,536,0.545485
stmt1_20_21,1,0.123656,67,0.519101,0.926407,0.763441,2.145161,67,0.520142
stmt124_966_965,1,0.15671,640,0.545926,0.831749,0.707359,2.189177,640,0.548994
stmt1_30_31,1,0.122449,36,0.51073,0.957983,0.755102,2.132653,36,0.511312
stmt137_903_911,1,0.159187,657,0.545778,0.832248,0.707028,2.183319,657,0.548888
stmt1_392_393,1,0.150633,464,0.537753,0.859591,0.748101,2.171519,464,0.540202
stmt16_0_1,1,0.308594,123,0.54616,0.830966,0.720703,1.900391,123,0.552608
stmt1_629_630,1,0.158796,1317,0.546038,0.831375,0.722106,2.189929,1317,0.54915
stmt16_47_48,1,0.181362,1873,0.551146,0.814402,0.70553,2.178298,1873,0.555077
stmt16_818_819,1,0.216875,382,0.547952,0.824976,0.72116,2.109426,382,0.552423
stmt17_143_144,1,0.263543,184,0.537102,0.861842,0.7306,1.959004,184,0.541502
stmt17_18_19,1,0.272873,161,0.543004,0.841608,0.723917,1.955056,161,0.548271
stmt17_63_70,1,0.166191,6450,0.554563,0.80322,0.705828,2.191779,6450,0.558409
stmt17_63_78,1,0.179256,7262,0.554767,0.802559,0.706562,2.167606,7262,0.55895
stmt17_82_94,1,0.159261,11061,0.555288,0.800866,0.708448,2.212627,11061,0.559001
stmt1_787_788,1,0.14976,1678,0.54296,0.841757,0.733036,2.179404,1678,0.545722
stmt17_99_98,1,0.175304,2084,0.549843,0.818701,0.712604,2.178119,2084,0.553556
stmt1_811_812,1,0.172727,256,0.547647,0.825993,0.723232,2.209091,256,0.551103
stmt18_258_260,1,0.146597,460,0.538873,0.855726,0.706806,2.156414,460,0.541347
stmt19_125_302,1,0.176713,3161,0.570362,0.753273,0.591227,2.108988,3161,0.575802
stmt19_133_257,1,0.163666,2795,0.567541,0.761986,0.600041,2.128802,2795,0.572363
stmt19_137_313,1,0.176738,3174,0.570025,0.754308,0.592074,2.109256,3174,0.575439
stmt19_142_261,1,0.162667,2818,0.568293,0.759656,0.598974,2.127897,2818,0.573143
stmt19_177_302,1,0.163296,3440,0.570139,0.753958,0.592175,2.134532,3440,0.575124
stmt1_919_920,1,0.159965,623,0.546384,0.830213,0.7057,2.185594,623,0.549548
stmt19_214_309,1,0.156398,3608,0.570468,0.752946,0.590988,2.148796,3608,0.575249
stmt19_217_250,1,0.141868,3235,0.568153,0.76009,0.598147,2.172094,3235,0.572331
stmt19_2_180,1,0.209854,1415,0.569438,0.756118,0.584281,2.056653,1415,0.575867
stmt19_261_266,1,0.124953,3878,0.567139,0.763235,0.604367,2.200801,3878,0.570746
stmt19_2_83,1,0.232775,913,0.570807,0.751906,0.572005,2.030726,913,0.578089
stmt19_313_318,1,0.12654,4640,0.570964,0.751425,0.591794,2.207676,4640,0.574811
stmt19_313_412,1,0.143866,5207,0.572518,0.74667,0.585603,2.18021,5207,0.577007
stmt19_3_177,1,0.190848,1563,0.570863,0.751735,0.580171,2.093699,1563,0.576782
stmt19_3_309,1,0.209194,2634,0.570766,0.752031,0.58945,2.0483,2634,0.577324
stmt19_3_78,1,0.201561,1061,0.572724,0.746041,0.567546,2.089074,1061,0.579124
stmt19_3_83,1,0.201611,1063,0.57249,0.746754,0.568054,2.089128,1063,0.57887
stmt19_66_318,1,0.19571,2921,0.572427,0.746946,0.584929,2.073439,2921,0.578674
stmt19_66_90,1,0.162881,1339,0.57365,0.743223,0.570625,2.150119,1339,0.578837
stmt19_67_83,1,0.195567,1094,0.574024,0.742089,0.567666,2.092308,1094,0.580351
stmt19_79_87,1,0.156071,9814,0.555161,0.80128,0.707986,2.217775,9814,0.558787
stmt19_83_302,1,0.191597,2890,0.570611,0.752507,0.589866,2.081599,2890,0.576563
stmt19_83_90,1,0.16211,1344,0.573292,0.744313,0.571582,2.151991,1344,0.578426
stmt19_90_133,1,0.163014,1590,0.572319,0.747277,0.577794,2.143452,1590,0.577431
stmt21_127_258,1,0.163887,2792,0.567614,0.76176,0.599814,2.12825,2792,0.572449
stmt21_134_418,1,0.197132,3795,0.575157,0.738654,0.575826,2.077853,3795,0.58167
stmt21_143_258,1,0.162282,2813,0.568436,0.759213,0.598664,2.128571,2813,0.573284
stmt21_252_310,1,0.136708,4202,0.568156,0.760081,0.600551,2.182576,4202,0.572173
stmt21_267_310,1,0.134737,4245,0.569319,0.756484,0.597351,2.186621,4245,0.573343
stmt21_310_360,1,0.137133,4973,0.571422,0.75002,0.589741,2.190026,4973,0.575631
stmt21_4_5,1,0.25348,676,0.571596,0.749487,0.563475,2.008435,676,0.57962
stmt21_70_258,1,0.180491,2516,0.567815,0.761138,0.598631,2.096977,2516,0.573189
stmt21_71_304,1,0.206437,2662,0.571483,0.749832,0.588803,2.05043,2662,0.578022
stmt21_71_70,1,0.19486,1089,0.574461,0.740761,0.566483,2.093365,1089,0.580802
stmt21_79_314,1,0.192121,2896,0.570484,0.752898,0.590239,2.080633,2896,0.576442
stmt21_79_91,1,0.162425,1342,0.573482,0.743734,0.571182,2.151208,1342,0.578641
stmt22_179_182,1,0.129171,2374,0.569708,0.755286,0.587831,2.206207,2374,0.573563
stmt22_6_80,1,0.232804,911,0.571072,0.751092,0.571429,2.030501,911,0.578383
stmt22_92_259,1,0.178418,2540,0.568574,0.758785,0.597966,2.097514,2540,0.57395
stmt23_66_76,1,0.17314,6856,0.554672,0.802868,0.706218,2.178921,6856,0.558696
stmt24_148_149,1,0.162562,72,0.504149,0.983539,0.773399,2.049261,72,0.504454
stmt24_292_293,1,0.149301,473,0.538781,0.856042,0.709022,2.150572,473,0.541298
stmt24_765_766,1,0.160338,658,0.54547,0.833282,0.709705,2.180169,658,0.548585
stmt24_7_8,1,0.297297,12,0.5,1,0.810811,1.72973,12,0.5
stmt25_52_53,1,0.171162,1779,0.551175,0.814305,0.705691,2.198726,1779,0.554871
stmt25_597_598,1,0.149828,850,0.541221,0.847675,0.724399,2.172165,850,0.54388
stmt2_649_723,1,0.201285,512,0.543604,0.839574,0.720021,2.095824,512,0.547425
stmt2_649_776,1,0.228546,599,0.545724,0.832429,0.71979,2.05648,599,0.550297
stmt27_149_224,1,0.137455,2403,0.570051,0.754229,0.587515,2.190276,2403,0.574188
stmt27_296_297,1,0.145062,491,0.538694,0.856341,0.711111,2.158642,491,0.541131
stmt27_93_98,1,0.166255,1959,0.549927,0.818424,0.712209,2.196571,1959,0.55344
stmt28_68_81,1,0.174783,8103,0.554926,0.802041,0.707138,2.178088,8103,0.559007
stmt29_21_275,1,0.196935,2577,0.567931,0.760777,0.599956,2.065277,2577,0.573845
stmt2_976_999,1,0.148917,10161,0.552552,0.809786,0.747292,2.223482,10161,0.55585
stmt31_100_276,1,0.179479,2848,0.567847,0.761037,0.600643,2.098282,2848,0.573193
stmt31_22_23,1,0.24093,811,0.570423,0.753086,0.572737,2.019021,811,0.57793
stmt32_122_129,1,0.139241,59,0.495979,1.016216,0.772152,2.082278,59,0.495726
stmt32_153_277,1,0.164593,3125,0.567767,0.761285,0.601051,2.126809,3125,0.572635
stmt32_228_277,1,0.149531,3451,0.568839,0.757966,0.597204,2.158322,3451,0.573299
stmt3_639_640,1,0.156477,392,0.539854,0.852353,0.742358,2.179767,392,0.542523
stmt37_941_942,1,0.164258,1789,0.549145,0.821014,0.701897,2.19738,1789,0.552563
stmt38_943_942,1,0.165831,1766,0.549332,0.820392,0.70193,2.194862,1766,0.552798
stmt39_34_107,1,0.215517,1119,0.570948,0.751474,0.577586,2.054513,1119,0.577683
stmt3_969_973,1,0.163283,324,0.543164,0.841064,0.734349,2.192047,324,0.546157
stmt41_235_286,1,0.149682,3529,0.569733,0.755208,0.594163,2.159873,3529,0.574253
stmt41_262_275,1,0.255519,941,0.546367,0.830272,0.701987,1.991446,941,0.551639
stmt41_336_385,1,0.133213,5308,0.57264,0.746297,0.586106,2.200986,5308,0.576786
stmt41_36_37,1,0.227732,871,0.572174,0.747719,0.568352,2.044372,871,0.579408
stmt44_107_108,1,0.15,39,0.480851,1.079646,0.76,2.05,39,0.479545
stmt44_107_113,1,0.170543,48,0.490132,1.040268,0.767442,2.015504,48,0.489362
stmt44_252_301,1,0.149433,449,0.539194,0.854619,0.705137,2.152101,449,0.541739
stmt44_40_162,1,0.201314,1421,0.570533,0.752747,0.581043,2.074671,1421,0.576772
stmt44_40_41,1,0.218827,921,0.57247,0.746816,0.566975,2.060185,921,0.579428
stmt44_554_604,1,0.152384,808,0.541594,0.846401,0.721764,2.169236,808,0.544324
stmt46_163_289,1,0.16408,3262,0.569253,0.756687,0.595545,2.131018,3262,0.574204
stmt47_239_290,1,0.14962,3592,0.570114,0.754034,0.592483,2.160896,3592,0.574655
stmt50_167_293,1,0.164067,3311,0.569873,0.754778,0.593279,2.132184,3311,0.574865
stmt52_117_295,1,0.177977,3034,0.570045,0.754247,0.592634,2.105534,3034,0.575505
stmt52_295_394,1,0.14445,5047,0.572349,0.747186,0.586609,2.177733,5047,0.576849
stmt52_54_55,1,0.212552,958,0.573444,0.743849,0.563943,2.071936,958,0.580277
stmt53_208_245,1,0.125584,2715,0.571693,0.749191,0.581953,2.214968,2715,0.57554
stmt5_731_730,1,0.159982,626,0.546094,0.831186,0.706479,2.185104,626,0.549239
stmt6_13_14,1,0.144737,29,0.497268,1.010989,0.789474,2.118421,29,0.497093
stmt70_191_213,1,0.147541,437,0.539961,0.851986,0.702186,2.157787,437,0.542519
stmt70_495_501,1,0.151416,796,0.542027,0.844926,0.720407,2.172476,796,0.544766
stmt72_696_721,1,0.1627,637,0.546146,0.831013,0.706188,2.178278,637,0.549353
stmt7_33_34,1,0.220057,876,0.55988,0.786096,0.632705,2.013414,876,0.56578
stmt82_224_225,1,0.14751,472,0.539223,0.854519,0.704981,2.155172,472,0.541736
stmt85_64_122,1,0.195164,1309,0.571541,0.749654,0.575474,2.091048,1309,0.577649
stmt86_889_890,1,0.189053,742,0.547394,0.826838,0.707958,2.136838,742,0.551246
stmt9_350_351,1,0.153527,415,0.540172,0.851261,0.744122,2.180498,415,0.542815
stmt9_445_446,1,0.143074,604,0.534422,0.87118,0.75632,2.159252,604,0.536561
szymanski-10-s-shuffled,1,0.409074,7529.5,0.533411,0.874727,0.795835,1.806885,15059,0.539237
szymanski-24-s-shuffled,1,0.417089,128279.5,0.531156,0.882685,0.80258,1.807314,256559,0.537123
T-adeu-0,1,0.543297,2315,0.627156,0.5945,0.624169,1.709501,4630,0.661503
T-adeu-1,1,0.537695,2315,0.625757,0.598065,0.619559,1.699804,4630,0.659441
T-adeu-2,1,0.543297,2315,0.627156,0.5945,0.624169,1.71556,4630,0.661752
T-adeu-3,1,0.537695,2315,0.625757,0.598065,0.619559,1.699804,4630,0.659441
T-adeu-4,1,0.541445,2315,0.626694,0.595674,0.622645,1.712379,4630,0.661072
T-adeu-5,1,0.541445,2315,0.626694,0.595674,0.622645,1.706295,4630,0.660823
T-adeu-6,1,0.543297,2315,0.627156,0.5945,0.624169,1.71556,4630,0.661752
T-adeu-7,1,0.537695,2315,0.625757,0.598065,0.619559,1.718204,4630,0.6602
T-adeu-8,1,0.539578,2315,0.626228,0.596862,0.621108,1.709171,4630,0.660387
T-adeu-9,1,0.537695,2315,0.625757,0.598065,0.619559,1.712071,4630,0.659947
T-edau-0,1,0.543297,2315,0.627156,0.5945,0.624169,1.709501,4630,0.665447
T-edau-1,1,0.537695,2315,0.625757,0.598065,0.619559,1.699804,4630,0.663003
T-edau-2,1,0.543297,2315,0.627156,0.5945,0.624169,1.71556,4630,0.665846
T-edau-3,1,0.537695,2315,0.625757,0.598065,0.619559,1.699804,4630,0.663003
T-edau-4,1,0.541445,2315,0.626694,0.595674,0.622645,1.712379,4630,0.665043
T-edau-5,1,0.541445,2315,0.626694,0.595674,0.622645,1.706295,4630,0.664641
T-edau-6,1,0.543297,2315,0.627156,0.5945,0.624169,1.71556,4630,0.665846
T-edau-7,1,0.537695,2315,0.625757,0.598065,0.619559,1.718204,4630,0.664224
T-edau-8,1,0.539578,2315,0.626228,0.596862,0.621108,1.709171,4630,0.664231
T-edau-9,1,0.537695,2315,0.625757,0.598065,0.619559,1.712071,4630,0.663818
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.006519,505,0.527428,0.895993,0.618197,2.441327,1010,0.533731
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.006644,92.083333,0.526379,0.899772,0.629285,2.424661,1105,0.526574
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.00155,555,0.527403,0.896083,0.616378,2.447946,1110,0.533644
test1_quant2,1,0.319647,343.5,0.535206,0.868441,0.471933,1.988565,687,0.541479
test1_quant3,1,0.312146,441,0.533191,0.875502,0.462348,2.022672,882,0.539684
test1_quant_squaring2,1,0.319647,343.5,0.535206,0.868441,0.471933,1.988565,687,0.541479
test1_quant_squaring3,1,0.359085,346,0.53192,0.879981,0.455902,1.940981,1038,0.537519
test3_quant2-shuffled,1,0.292379,112,0.540084,0.851563,0.482115,1.995334,224,0.545937
test3_quant4,1,0.290358,162,0.535759,0.866512,0.465872,2.040087,324,0.542122
test3_quant_squaring4,1,0.355777,101,0.533501,0.87441,0.455528,1.931006,404,0.538794
test4_quant2,1,0.260369,151,0.544384,0.836938,0.506912,2.023041,302,0.550562
test4_quant4,1,0.267442,211,0.539103,0.854935,0.48505,2.056478,422,0.545825
test4_quant_squaring2,1,0.260369,151,0.544384,0.836938,0.506912,2.023041,302,0.550562
test4_quant_squaring4,1,0.333766,129.5,0.53621,0.86494,0.471429,1.950649,518,0.542458
test5_quant5-shuffled,1,0.315622,168,0.527351,0.896269,0.42933,2.069075,336,0.533866
test5_quant_squaring5-shuffled,1,0.399857,93.6,0.527009,0.8975,0.426942,1.905203,468,0.530628
texas.ifetch1^4.E-f4-shuffled,1,0.071206,1473,0.5714,0.750087,0.54622,2.190767,2946,0.576042
texas.ifetch1^9.E-f4-shuffled,1,0.086593,1417.5,0.571399,0.750091,0.548504,2.159985,2835,0.576449
TOILET10.1.iv.20-shuffled,1,0.069677,425,0.687381,0.454796,0.452341,2.238573,850,0.618824
TOILET16.1.iv.32-shuffled,1,0.047699,1064,0.73164,0.366792,0.384852,2.20831,2128,0.649722
TOILET7.1.iv.13-shuffled,1,0.056338,198,0.668761,0.495303,0.496311,2.250168,396,0.609424
TOILET7.1.iv.14-shuffled,1,0.052239,213.5,0.668876,0.495046,0.497512,2.254353,427,0.609278
