@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC

@DATA
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0227,0.1745,0.0313,0.0398,1.0578,0.2389,1.594,0.0984,1.4381,0.586,0.8813,355,0.0576,0.454,294,397
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.0064,0.087,0.0399,0.0293,0.9256,0.3971,0.2331,0.7976,1.9864,0.5241,0.8357,0,0.1345,0.2793,0,0
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0,0.043,0.0432,0.064,0.4487,0.3589,0.9655,0.2445,0.0814,1.5018,0.6269,0,0.1731,2.8407,0,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1772751287-054.cnf,1,0,0.0112,0.0001,0.0001,1.007,0.0001,0.6653,0.0578,0,0.0378,0,4533,0.0001,0.6738,4508,4605
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.0483,0.2321,0.0928,0.1231,0.6805,0.3539,0.5409,0.4108,0.0182,0.2977,0.1294,3940,0.1756,0.5845,3853,4018
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.4909,0.2162,0.4474,0.4999,2.9077,1,0.2343,0.7002,0.0691,4.1778,2.5732,1525,0.5,0.9112,1238,2179
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.0442,0.0805,0.1195,0.1673,1.0709,0.4075,0.3001,0.7896,0.004,2.2842,1.0192,99,0.3371,0.4832,93,106
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0,0.015,0,0,0.2437,0,0.0243,0.8101,0.05,0.2208,0.2593,3287,0,0.0237,3250,3287
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0001,0.0611,0.0037,0.0078,1.0565,0.015,0.0986,0.6199,0.3333,0.3858,0.4834,4614,0.0097,0.5946,4614,4614
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.0558,0.1467,0.1733,0.3173,0.7456,0.5906,0.3328,0.7892,0.4432,3.3383,0.0857,0,0.4215,1.2309,0,0
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0.3831,0.25,0.3831,0.3832,0.9678,0.3833,0,0,0,0,0,2927,0.3832,0.867,2767,3230
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.0892,0.1403,0.1099,0.1213,1.6738,0.2363,1.4938,0.0369,0,0.2983,0.8555,3342,0.1482,0.8157,3310,3771
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.0466,0.2339,0.0922,0.124,0.708,0.9255,0.5829,0.3911,0.0246,0.2897,0.1534,9,0.1743,0.587,7,12
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.0006,0.0308,0.1745,0.2773,1.0885,0.5,0.2889,0.7708,0.1674,1.1802,0.8854,10,0.4959,0.6168,7,15
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.0406,0.2309,0.0813,0.1153,0.7033,0.3294,0.611,0.3723,0.0274,0.2819,0.1493,3974,0.1533,0.5881,3907,4036
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.0216,0.2406,0.033,0.0424,1.1314,0.1711,0.3319,0.7564,1.3403,0.8034,0.9825,0,0.0559,1.5537,0,0
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.3528,0.0909,0.3528,0.3528,0,0.3528,0,0.5993,0.3333,0,0.8158,0,0.3528,0,0,0
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0.001,0.0469,0.0018,0.0023,0.8222,0.006,0.7502,0.1592,0,0.0882,0,4439,0.0031,0.6476,4322,4501
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.0001,0.1508,0.0137,0.0239,1.291,0.1987,0.6074,0.504,2.5779,0.622,0.9742,0,0.0307,1.0316,0,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.0123,0,0,0.8405,0.0001,0.0146,0.8936,0.0345,0.1782,0.1469,1916,0,1.0026,474,2922
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0.0009,0.0469,0.0017,0.0022,0.826,0.0056,0.7244,0.1426,0,0.0928,0,4375,0.0033,0.6498,4350,4428
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.4765,0.1681,0.4406,0.499,2.6066,0.9991,0.2011,0.7353,0.0309,1.2917,2.148,1910,0.4997,0.8811,1744,1984
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0222,0.171,0.0308,0.0415,1.0359,0.2106,1.9015,0.0753,1.4334,0.5124,0.9174,310,0.0447,0.4341,241,403
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001,0.5832,0,0,0.4506,4568,0.2296,0,4531,4609
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0,0.0168,0,0,0.2692,0,0.02,0.7908,0.0556,0.1338,0.2866,433,0,0.0276,308,547
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.3677,0.2586,0.3649,0.3791,1.1751,0.3813,0,0,0.45,0.1053,0.251,3542,0.3804,0.9751,2987,4061
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0,0.0085,0,0,0,0,0.0966,0.717,0,0.2403,0.3344,4643,0,0,4632,4643
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.018,0.1345,0.0785,0.1204,1.854,0.4595,0.4793,0.5454,4.8954,1.2239,1.699,300,0.1495,0.734,255,352
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.004,0.0636,0.0625,0.0653,1.5703,0.3587,0.5242,0.603,0.4144,1.7537,1.2695,1321,0.183,0.6201,1285,1478
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.0116,0.1384,0.0868,0.1194,1.5959,0.361,0.7063,0.4437,0.4291,0.9094,1.2905,0,0.2541,0.7461,0,0
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0,0.0085,0,0,1.0494,0,0.0033,0.6935,0,0.0058,0.6749,2594,0,0.771,1895,2594
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07.cnf,1,0.0221,0.0503,0.1215,0.2094,1.393,0.2586,0.0402,0.761,0.0885,0.7001,0.8253,2248,0.2241,0.6522,1993,3318
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.0547,0.1827,0.0997,0.168,1.5391,0.2404,0.886,0.2662,1.5701,1.6275,1.3838,3189,0.2402,0.6827,2922,3189
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0.3418,0.3177,0.3335,0.3887,1.0749,0.3907,1.3536,0.1128,1.1104,0.9092,0.4854,1269,0.3904,0.9523,1064,1680
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,0.0457,0.2313,0.0893,0.1239,0.7272,0.4078,0.5952,0.3915,0.0233,0.2797,0.1552,4011,0.1583,0.5919,3926,4076
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,0.0274,0.2003,0.0576,0.0651,1.4861,0.4996,0.6727,0.3405,3.8528,2.9341,1.3418,89,0.1219,0.7358,55,98
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.0449,0.2293,0.0884,0.1181,0.7374,0.3056,0.6048,0.3899,0.0309,0.2917,0.1754,4027,0.171,0.5968,3989,4097
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0.0011,0.047,0.0018,0.0021,0.8353,0.0057,0.7035,0.1682,0,0.0831,0,4320,0.0031,0.6472,4149,4417
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.0002,0.0371,0.0125,0.0113,0.5612,0.1517,0.0751,0.845,0.1352,3.5238,2.1227,1125,0.026,0.3541,895,1234
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,0.0127,0.1484,0.0178,0.0222,1.3864,0.0827,0.3063,0.7969,0.1466,1.552,0.9445,582,0.0259,0.9923,533,890
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0.0043,0.1137,0.0285,0.0303,0,0.2667,0,0,0,0.3019,0,4126,0.0812,0,4023,4197
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,0.0009,0.0469,0.0016,0.0021,0.8127,0.0049,0.7012,0.1488,0,0.0836,0,4408,0.0028,0.6498,4314,4488
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1,0.0046,0.0701,0.047,0.0591,1.1833,0.2983,0.1253,0.9225,0.0002,2.7444,1.0987,7,0.171,0.5468,5,11
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,0.0015,0.05,0.0027,0.0035,0.8266,0.0121,0.7221,0.1632,0,0.102,0,50,0.0052,0.649,42,58
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,0,0.0112,0.0001,0.0001,1.0077,0.0002,0.6592,0.0747,0,0.0386,0,4489,0.0001,0.672,4422,4597
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.0088,0.1378,0.0504,0.0835,1.7862,0.2089,0.4984,0.5101,5.3935,1.806,1.5797,1880,0.115,0.6381,1825,1880
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0044,0.0303,0.0044,0.0044,0,0.0044,0.0001,0.5016,0.3333,0,0.6811,4202,0.0044,0,4202,4202
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0231,0.1696,0.0312,0.0407,1.0047,0.1579,1.7491,0.082,1.5064,0.6085,0.9018,367,0.0485,0.4117,260,545
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,0.0433,0.2314,0.0879,0.1179,0.6836,0.3257,0.5651,0.3929,0.0261,0.2806,0.1332,3976,0.1661,0.583,3804,3996
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.4962,0.2035,0.4456,0.4999,2.9826,1,0.259,0.6891,0.4106,3.9971,2.6087,2304,0.5,0.8572,1519,2662
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,1,0.0247,0.1658,0.0484,0.0485,1.6601,0.2733,2.3987,0.0316,0.4046,0.4774,1.1397,4312,0.0698,0.7882,4209,4439
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0,0.0121,0.0465,0.0024,0.5294,0.5,0.2047,0.9269,0.1143,6.9937,0.3937,0,0.2273,0.2668,0,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0.1897,0.1247,0.1897,0.1898,0,0.1898,0,0.8716,0,0,0.2389,4872,0.1898,0,4872,4872
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.0231,0.1696,0.0312,0.0407,1.0045,0.1579,1.7499,0.0819,1.5069,0.6084,0.9018,366,0.0485,0.4116,304,530
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.0098,0.1991,0.0291,0.0456,1.4496,0.2894,0.6844,0.1891,1.7495,0.7969,1.2633,3332,0.0526,0.9283,3025,3332
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1,0.1073,0.0568,0.1097,0.1114,1.0039,0.1208,0.0024,0.9261,0.0357,0,0.2546,4677,0.1136,1.0339,4677,4677
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0.2295,0.4167,0.2295,0.2295,1.1239,0.2295,0.0001,0.5832,0,0,0.4506,4558,0.2295,1.0005,4536,4591
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,1,0.0049,0.1111,0.0328,0.0561,1.2366,0.1832,0.3318,0.7588,0.0024,0.8909,1.1361,1784,0.0863,0.6062,1462,2505
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,0.047,0.2341,0.0922,0.1244,0.7023,0.8762,0.5787,0.3914,0.0233,0.29,0.1476,5,0.175,0.5863,3,6
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S502087726-095.cnf,1,0.0393,0.2301,0.0807,0.1092,0.7267,0.2802,0.5568,0.377,0.0298,0.2824,0.1676,4081,0.1598,0.5842,3959,4111
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.2366,0.1506,0.2734,0.3428,1.89,0.405,0.8439,0.2949,2.4872,3.4009,1.7298,3909,0.3644,0.7307,3506,3966
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.0225,0.1719,0.0308,0.0411,1.0393,0.2106,1.8588,0.0775,1.4495,0.5096,0.9206,251,0.0447,0.4372,230,336
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S316347254-19-SAT.cnf,1,0.0807,0.2937,0.1484,0.2033,1.1814,0.756,0.5786,0.423,0.1622,0.3563,0.8694,1154,0.2653,0.7008,870,1579
SAT_RACE2008/ibm-2002-18r-k90.cnf,1,0.0035,0.1359,0.0323,0.0496,1.9424,0.3401,0.4749,0.5957,2.2488,1.2092,1.6117,748,0.0871,1.0315,535,961
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,0.0244,0.1905,0.039,0.0458,1.1358,0.3002,0.8024,0.2,1.4845,1.5687,1.0535,1309,0.0608,0.5303,1309,1309
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0.0001,0.0118,0.0001,0.0001,0.9988,0.0002,0.7683,0.0729,0,0.0381,0,4416,0.0001,0.676,4344,4416
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0,0.0115,0,0,0.1561,0.0001,0.03,0.8751,0.0394,0.1289,0.2213,911,0,0.0127,751,1362
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0.4935,0.0026,0.494,0.4943,1.3492,0.4955,0.6574,0.1178,0,0.1413,0.0081,2864,0.495,0.8115,2697,3806
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.0192,0.2101,0.0636,0.0782,1.8608,0.6976,0.5951,0.5004,2.7119,1.1694,1.7291,494,0.1399,0.8225,446,535
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,0.0165,0.128,0.0749,0.117,1.847,0.4729,0.4372,0.5901,5.4583,1.3211,1.6954,359,0.1485,0.7379,280,587
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.0299,0.1726,0.0715,0.0909,1.5195,0.307,0.705,0.1978,1.1127,0.6113,1.0326,4093,0.2249,0.7423,3922,4334
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1089166613-072.cnf,1,0.0472,0.2336,0.093,0.1238,0.713,0.7798,0.5703,0.3966,0.026,0.2906,0.1599,16,0.1781,0.5879,13,20
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0,0.0363,0.057,0.0231,1.2841,0.5,0.2157,0.9131,0.0779,13.374,0.9332,0,0.2406,0.6954,0,0
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.0043,0.0404,0.0179,0.0233,0.7256,0.1236,0.4128,0.6768,0.2459,0.4621,0.851,4300,0.044,0.3511,4231,4327
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0,0.0094,0,0,0,0,0.1062,0.6903,0,0.2615,0.3059,426,0,0,344,565
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.0496,0.0874,0.1445,0.2606,1.067,0.4177,0.3091,0.7502,0.0005,2.0847,1.0009,156,0.3593,0.4888,124,172
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.0205,0.1255,0.0758,0.1189,1.8339,0.4512,0.4071,0.6065,5.7814,1.5803,1.6816,358,0.1515,0.7214,276,360
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.0095,0.2222,0.0258,0.0387,1.3728,0.286,0.903,0.1193,1.0142,0.1969,1.1452,1061,0.0446,0.9124,700,1191
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.1382,0.0799,0.1417,0.1452,1.0078,0.1533,0.0038,0.9043,0.0435,0,0.2917,4878,0.1491,1.0389,3914,4878
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0,0.0605,0.0865,0.0369,0.896,0.4918,0.5287,0.6805,0.1208,1.259,0.23,54,0.4295,0.9218,38,54
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.4933,0.2117,0.4428,0.4999,3.0201,1,0.2362,0.6987,0.0765,4.2179,2.572,2021,0.5,0.8378,1574,2514
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0.0009,0.0469,0.0016,0.0021,0.8308,0.0039,0.7101,0.1464,0,0.0819,0,4572,0.0029,0.6762,4549,4596
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0,0.0112,0.0001,0.0001,1.0046,0.0002,0.6646,0.0637,0,0.0376,0,4568,0.0001,0.688,4550,4630
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.0144,0.0256,0.151,0.2849,1.695,0.5,0.4767,0.6781,13.432,1.9823,1.8178,0,0.4488,1.4142,0,0
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.08,0.2904,0.1471,0.2016,1.2149,0.9482,0.587,0.4179,0.1848,0.3554,0.9175,4089,0.2603,0.7137,4053,4089
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0,0.0244,0.0289,0.0042,1.1223,0.2997,0.1726,0.9188,0.615,0.5681,0.7647,473,0.1559,0.9862,438,614
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0,0.0112,0.0001,0.0001,0.9968,0.0002,0.712,0.0637,0,0.0415,0,4542,0.0001,0.6859,4507,4613
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.0245,0.1932,0.0391,0.0488,1.1591,0.2677,1.0911,0.1583,1.0103,1.6971,0.9776,0,0.0621,0.5567,0,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,0.021,0.1251,0.0758,0.1207,1.7966,0.4429,0.4026,0.6282,5.3039,1.9589,1.6393,165,0.1476,0.7034,88,420
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0.25,0.042,0.042,0.5623,0.042,0,0,0,0,0,4492,0.042,0.5774,4417,4665
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.0021,0.1649,0.0196,0.0365,1.4475,0.1556,0.5953,0.5421,1.112,0.7125,1.0694,21,0.0554,0.9354,9,23
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.2295,0.4167,0.2295,0.2295,0,0.2296,0.0001,0.5832,0,0,0.4506,4468,0.2296,0,4413,4475
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.0442,0.2326,0.0872,0.1111,0.6628,0.3484,0.591,0.3838,0.0152,0.2744,0.0866,3982,0.1653,0.5809,3903,4020
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0.0184,0.1259,0.076,0.1202,1.845,0.4606,0.4148,0.5838,5.3172,1.9909,1.6807,339,0.1429,0.6889,304,435
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.0011,0.0469,0.0016,0.002,0.8107,0.0048,0.6629,0.1622,0,0.0758,0,4563,0.0029,0.65,4551,4608
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0,0.0169,0,0,0.2641,0,0.0249,0.7981,0.0556,0.1938,0.2801,1079,0,0.0271,661,2248
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.4737,0.158,0.4359,0.499,2.5725,0.9999,0.2037,0.7356,0.0325,1.2286,2.1398,2061,0.4997,0.8781,1913,2094
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0.0009,0.0469,0.0017,0.0023,0.8203,0.0067,0.6376,0.1516,0,0.0983,0,4383,0.0033,0.6451,4298,4451
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.0302,0.1549,0.0489,0.0609,1.2715,0.3006,0.3192,0.6088,0.0057,3.6102,1.0617,799,0.0968,0.7312,720,825
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.0834,0.2934,0.1508,0.207,1.226,0.8922,0.5803,0.4178,0.1668,0.3835,0.9097,3684,0.2636,0.7125,3544,3807
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.0006,0.0171,0.1567,0.2866,1.1718,0.5,0.4807,0.6814,11.31,2.2682,1.2367,0,0.422,1.9768,0,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.0466,0.2305,0.0894,0.1206,0.7129,0.3364,0.6166,0.3877,0.0243,0.2861,0.1512,2926,0.1691,0.5879,1165,3232
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.0124,0.148,0.0163,0.021,1.3838,0.0732,0.315,0.7935,0.151,1.5385,0.9593,572,0.0241,1.0135,492,903
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0.0064,0,0,0.0977,0.0001,0.0405,0.9031,0.025,0.2295,0.1419,89,0,0.0066,47,440
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.004,0.0636,0.0625,0.0653,1.5703,0.3587,0.5242,0.603,0.4144,1.7537,1.2695,1321,0.183,0.6201,1314,1478
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.4211,0.183,0.4309,0.453,1.3935,0.4557,0,0,0,0.2328,0.5983,3895,0.4557,0.6736,2776,4471
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0,0.0168,0,0,0.272,0,0.0197,0.79,0.0556,0.1143,0.2883,1366,0,0.0278,439,1694
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0,0.0149,0,0,0.2452,0,0.018,0.8069,0.05,0.1542,0.2632,2955,0,0.0237,374,3091
