@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC

@DATA
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1143439968-082-UNKNOWN.cnf,1,0.0025,0.0025,104.085,0.0025,0.0025
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S566590366-099.cnf,1,0.0437,0.0437,15.0103,0.0437,0.0437
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S1178874381-13.cnf,1,0.0008,0.0008,115.284,0.0008,0.0013
SAT_Competition2007/random/LargeSize/7SAT/v200/unif-k7-r85-v200-c17000-S666382280-13.cnf,1,0.035,0.035,17.8629,0.035,0.035
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1215030506-14.cnf,1,0.05,0.05,13.3789,0.05,0.05
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/540/unif-k3-r4.25-v540-c2295-S1457384322-029.cnf,1,0.0057,0.0057,22.9502,0.0056,0.0094
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2106599808-035.cnf,1,0.0067,0.0067,15.0735,0.0066,0.0088
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,0.0875,0.0875,9.7241,0.0875,0.0875
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S451874538-03.cnf,1,0.0063,0.0063,45.671,0.0063,0.0063
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S423984545-074.UNKNOWN.cnf,1,0.0778,0.0778,10.5574,0.0778,0.0778
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1061579177-10.UNSAT.shuffled.cnf,1,0.0455,0.0455,10.0209,0.0455,0.0455
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S381985918-018-UNKNOWN.cnf,1,0.028,0.028,21.8588,0.028,0.028
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1653142431-025.UNKNOWN.cnf,1,0.0333,0.0333,12.6355,0.0333,0.0333
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1107155013-20.UNSAT.shuffled.cnf,1,0.1,0.1,8.7372,0.1,0.1
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1635684145-01.SAT.shuffled.cnf,1,0.1,0.1,8.7551,0.1,0.1
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S43885340-006-UNKNOWN.cnf,1,0.0002,0.0002,689.833,0.0002,0.0004
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S709270457-007.cnf,1,0.1077,0.1077,8.6,0.1077,0.1077
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S328068950-002.SATISFIABLE.cnf,1,0.05,0.05,9.0767,0.05,0.05
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S913491256-073-UNKNOWN.cnf,1,0.0001,0.0001,2879,0.0001,0.0002
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S2026599491-05.cnf,1,0.05,0.05,13.4691,0.05,0.05
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,0.0062,0.0062,15.8893,0.0061,0.0102
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1614425450-034.cnf,1,0.0067,0.0067,13.9946,0.0066,0.0111
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1806027711-062.cnf,1,0.0003,0.0003,510.263,0.0003,0.0006
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S970100151-015-UNKNOWN.cnf,1,0.0001,0.0001,1336.5,0.0001,0.0002
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S963265686-085-UNKNOWN.cnf,1,0.0003,0.0003,342,0.0003,0.0006
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S1703132040-12-SAT.cnf,1,0.0017,0.0017,38.3651,0.0011,0.0034
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S1163137157-19-SAT.cnf,1,0.0014,0.0014,48.4116,0.001,0.0029
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1206040031-030.cnf,1,0.1167,0.1167,7.75,0.1167,0.1167
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S1900558626-069.cnf,1,0.1,0.1,8.8027,0.1,0.1
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S315403000-060.cnf,1,0.0063,0.0063,44.0208,0.0063,0.0063
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1734827769-099.UNKNOWN.cnf,1,0.0051,0.0051,21.5571,0.0051,0.0085
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S966156467-066-UNKNOWN.cnf,1,0.0233,0.0233,25.666,0.0233,0.0233
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S274764005-003.cnf,1,0.0004,0.0004,238.778,0.0004,0.0006
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S1517867865-16.cnf,1,0.0056,0.0056,49.9339,0.0056,0.0056
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S2061874746-039.cnf,1,0.0056,0.0056,18.9514,0.0055,0.0092
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S685953260-065.cnf,1,0.0071,0.0071,38.0471,0.0071,0.0071
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S145970304-01-UNSAT.cnf,1,0.0008,0.0008,89.7021,0.0005,0.0028
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S771170845-016-UNKNOWN.cnf,1,0.035,0.035,17.8759,0.035,0.035
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S880121748-08.cnf,1,0.0004,0.0004,207.167,0.0004,0.0009
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,0.14,0.14,6.6892,0.14,0.14
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S2036658259-036.UNKNOWN.cnf,1,0.0044,0.0044,28.4933,0.0044,0.0073
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1805176884-064.UNKNOWN.cnf,1,0.1,0.1,8.7522,0.1,0.1
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S915337037-05-SAT.cnf,1,0.0008,0.0008,57.1135,0.0005,0.0023
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,0.1167,0.1167,7.8323,0.1167,0.1167
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1830776056-07.SAT.shuffled.cnf,1,0.14,0.14,6.872,0.14,0.14
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1238286461-19.SAT.shuffled.cnf,1,0.0056,0.0056,19.1958,0.0056,0.0074
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S2084125686-20-SAT.cnf,1,0.0014,0.0014,40.6626,0.001,0.0034
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,0.0091,0.0091,10.8282,0.0089,0.0148
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,0.0001,0.0001,5602.33,0.0001,0.0002
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S476496922-18-SAT.cnf,1,0.0014,0.0014,41.1235,0.001,0.0034
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1307633938-08-UNSAT.cnf,1,0.0008,0.0008,77.6667,0.0005,0.0025
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S788797920-13.cnf,1,0.0292,0.0292,20.6458,0.0292,0.0292
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,0.0009,0.0009,59.2732,0.0006,0.0027
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,0.0067,0.0067,42.6021,0.0067,0.0067
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S2058622508-076.SATISFIABLE.cnf,1,0.0057,0.0057,18.3697,0.0056,0.0094
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S31505198-038.UNKNOWN.cnf,1,0.0333,0.0333,12.4345,0.0333,0.0333
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S47926000-049.cnf,1,0.0556,0.0556,7.6047,0.0556,0.0556
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1960786523-069.SATISFIABLE.cnf,1,0.0078,0.0078,13.1571,0.0077,0.0103
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1992353905-004.cnf,1,0.0389,0.0389,16.6911,0.0389,0.0389
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S121099030-067.UNKNOWN.cnf,1,0.04,0.04,10.7009,0.04,0.04
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S417670629-08.cnf,1,0.0008,0.0008,109.522,0.0008,0.0013
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1970010471-03.UNSAT.shuffled.cnf,1,0.0048,0.0048,24.3205,0.0047,0.0079
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S735137557-045.SATISFIABLE.cnf,1,0.0052,0.0052,19.1089,0.0051,0.0068
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S393518083-009.cnf,1,0.05,0.05,9.0379,0.05,0.05
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.0021,0.0021,32.2037,0.0014,0.0063
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,0.0025,0.0025,104.27,0.0025,0.0025
SAT_Competition2007/random/OnTreshold/7SAT/v50/unif-k7-r89-v50-c4450-S1390822082-06.SAT.shuffled.cnf,1,0.14,0.14,6.7218,0.14,0.14
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S375894551-007.UNKNOWN.cnf,1,0.0333,0.0333,12.9061,0.0333,0.0333
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S957916968-041-UNKNOWN.cnf,1,0.0001,0.0001,2192,0.0001,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1666821205-020.cnf,1,0.0069,0.0069,15.4733,0.0069,0.0092
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,0.0467,0.0467,14.0031,0.0467,0.0467
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0.05,0.05,13.2673,0.05,0.05
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S155821307-034.cnf,1,0.0045,0.0045,58.6331,0.0045,0.0045
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S1568578307-064.cnf,1,0.0318,0.0318,19.8027,0.0318,0.0318
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/75/unif-k7-r89-v75-c6675-S2142489608-055.cnf,1,0.0933,0.0933,9.4226,0.0933,0.0933
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,0.0062,0.0062,19.8686,0.0061,0.0102
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S980027332-029-UNKNOWN.cnf,1,0.0002,0.0002,469.286,0.0002,0.0004
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S820736259-091.cnf,1,0.0057,0.0057,20.6554,0.0056,0.0093
SAT_Competition2007/random/OnTreshold/7SAT/v60/unif-k7-r89-v60-c5340-S1372215289-05.SAT.shuffled.cnf,1,0.1167,0.1167,7.9674,0.1167,0.1167
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S522321670-058.cnf,1,0.035,0.035,17.9679,0.035,0.035
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1362286908-061.cnf,1,0.0073,0.0073,13.1069,0.0072,0.0097
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S440198403-10.UNSAT.shuffled.cnf,1,0.0048,0.0048,25.0552,0.0047,0.0063
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1045096471-025.cnf,1,0.0063,0.0063,16.6668,0.0062,0.0103
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S16540223-14.cnf,1,0.0056,0.0056,51.0453,0.0056,0.0056
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v2500-c10500-S705365444-036-UNKNOWN.cnf,1,0.0012,0.0012,75.7847,0.0012,0.0021
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,0.0001,0.0001,840,0.0001,0.0002
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1155415292-14.UNSAT.shuffled.cnf,1,0.0385,0.0385,10.8338,0.0385,0.0385
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S895938734-057-UNKNOWN.cnf,1,0.0001,0.0001,1277,0.0001,0.0001
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0.0033,0.0033,80.8432,0.0033,0.0033
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1173369833-06.cnf,1,0.0003,0.0003,300.75,0.0003,0.0006
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1194239878-049.UNKNOWN.cnf,1,0.04,0.04,11.3034,0.04,0.04
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1857201443-029.cnf,1,0.0008,0.0008,127.883,0.0008,0.0013
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S962875623-008.cnf,1,0.0071,0.0071,39.2304,0.0071,0.0071
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S715182559-083-UNKNOWN.cnf,1,0.0033,0.0033,79.4764,0.0033,0.0033
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S994434255-18-UNKNOWN.cnf,1,0.0027,0.0027,35.3948,0.0018,0.0045
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1481730841-18.SAT.shuffled.cnf,1,0.0048,0.0048,21.3029,0.0047,0.0079
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S1879656894-046.cnf,1,0.0417,0.0417,9.7886,0.0417,0.0417
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,0.0002,0.0002,862.556,0.0002,0.0004
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1513299405-10.SAT.shuffled.cnf,1,0.0385,0.0385,10.8993,0.0385,0.0385
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1468528501-076.SATISFIABLE.cnf,1,0.0052,0.0052,20.8527,0.0051,0.0085
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S448238512-10.cnf,1,0.0002,0.0002,1116.43,0.0002,0.0003
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S2092874799-044.cnf,1,0.0003,0.0003,283.167,0.0003,0.0006
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1455331099-09-SAT.cnf,1,0.0011,0.0011,43.6156,0.0008,0.003
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1314186802-12.UNSAT.shuffled.cnf,1,0.1,0.1,8.798,0.1,0.1
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S768928417-025.SATISFIABLE.cnf,1,0.14,0.14,6.8672,0.14,0.14
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S1322153318-039.cnf,1,0.005,0.005,55.6,0.005,0.005
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1924575376-025.cnf,1,0.0066,0.0066,14.9697,0.0065,0.0108
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S883878972-08.cnf,1,0.0002,0.0002,491.1,0.0002,0.0005
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S1805843968-06.cnf,1,0.0389,0.0389,16.5992,0.0389,0.0389
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S142115187-18.UNSAT.shuffled.cnf,1,0.0417,0.0417,10.0527,0.0417,0.0417
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S839983432-073.cnf,1,0.0933,0.0933,9.3467,0.0933,0.0933
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1041106011-094.cnf,1,0.0083,0.0083,13.5078,0.0082,0.0136
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S678706275-057.cnf,1,0.0056,0.0056,50.4513,0.0056,0.0056
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S376724493-075-UNKNOWN.cnf,1,0.0233,0.0233,25.7282,0.0233,0.0233
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S1258122549-031.cnf,1,0.0062,0.0062,17.2444,0.0061,0.0081
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1138392605-05-UNKNOWN.cnf,1,0.0026,0.0026,30.9466,0.0018,0.0045
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1344401737-18.SAT.shuffled.cnf,1,0.1556,0.1556,6.236,0.1556,0.1556
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1243695187-06.cnf,1,0.0045,0.0045,59.4949,0.0045,0.0045
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S764895749-094.UNKNOWN.cnf,1,0.0778,0.0778,10.7083,0.0778,0.0778
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S2140929154-062.cnf,1,0.035,0.035,17.7833,0.035,0.035
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1786071619-083.SATISFIABLE.cnf,1,0.14,0.14,6.8908,0.14,0.14
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,0.0003,0.0003,383.667,0.0003,0.0006
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S791125864-16.cnf,1,0.0002,0.0002,430.5,0.0002,0.0004
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,0.0033,0.0033,84.0995,0.0033,0.0033
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1301714489-09.UNSAT.shuffled.cnf,1,0.0385,0.0385,11.2626,0.0385,0.0385
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1631976568-086.UNKNOWN.cnf,1,0.0048,0.0048,26.298,0.0047,0.0079
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,0.0033,0.0033,81.9669,0.0033,0.0033
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1540370200-13.SAT.shuffled.cnf,1,0.0052,0.0052,22.0501,0.0051,0.0085
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1551099861-042.cnf,1,0.1077,0.1077,8.4204,0.1077,0.1077
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1693168158-005.UNKNOWN.cnf,1,0.0057,0.0057,21.6133,0.0056,0.0093
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1085378176-050.cnf,1,0.05,0.05,13.4316,0.05,0.05
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S167199451-11.UNSAT.shuffled.cnf,1,0.1,0.1,8.9385,0.1,0.1
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1555503917-029.cnf,1,0.0067,0.0067,16.1381,0.0066,0.0111
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S811174248-16.cnf,1,0.0045,0.0045,57.4235,0.0045,0.0045
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,0.14,0.14,6.8544,0.14,0.14
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S2034423571-08.cnf,1,0.0071,0.0071,39.9048,0.0071,0.0071
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S944754256-018.SATISFIABLE.cnf,1,0.1,0.1,8.8507,0.1,0.1
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,0.0002,0.0002,1016,0.0002,0.0003
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S975048338-088.cnf,1,0.0055,0.0055,21.0545,0.0054,0.0073
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S871621203-03.cnf,1,0.05,0.05,13.2194,0.05,0.05
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S809967194-078.cnf,1,0.0056,0.0056,17.3784,0.0055,0.0092
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S142096783-019.cnf,1,0.0077,0.0077,14.9596,0.0077,0.0102
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1519323913-01.UNSAT.shuffled.cnf,1,0.0057,0.0057,24.8818,0.0056,0.0093
SAT_Competition2007/random/OnTreshold/3SAT/v450/unif-k3-r4.25-v450-c1912-S1950672055-10.SAT.shuffled.cnf,1,0.0069,0.0069,15.9607,0.0068,0.0114
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S309048450-11.SAT.shuffled.cnf,1,0.0625,0.0625,7.3394,0.0625,0.0625
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S449511205-064.cnf,1,0.0058,0.0058,19.4149,0.0057,0.0076
SAT_Competition2007/random/2+p/p0.9/v630/unif2p-p0.9-v630-c2280-S1804595013-08-SAT.cnf,1,0.0052,0.0052,17.7524,0.0035,0.0104
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1040456712-073.cnf,1,0.0556,0.0556,8.3307,0.0556,0.0556
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1546827657-01.UNSAT.shuffled.cnf,1,0.0933,0.0933,9.4892,0.0933,0.0933
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,0.0002,0.0002,617.333,0.0002,0.0004
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S2054549948-012.cnf,1,0.005,0.005,54.7778,0.005,0.005
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1352949000-03-SAT.cnf,1,0.0009,0.0009,61.8446,0.0006,0.003
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S976428817-077-UNKNOWN.cnf,1,0.0033,0.0033,84.3239,0.0033,0.0033
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/110/unif-k5-r21.3-v110-c2343-S102181364-052.cnf,1,0.0455,0.0455,9.8118,0.0455,0.0455
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S758437099-099-UNKNOWN.cnf,1,0.0001,0.0001,1961,0.0001,0.0001
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S2060375179-19-SAT.cnf,1,0.0006,0.0006,63.3656,0.0004,0.0019
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S640027679-08.cnf,1,0.0389,0.0389,16.6588,0.0389,0.0389
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S837858872-05.cnf,1,0.005,0.005,55.0033,0.005,0.005
