@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC

@DATA
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S2051531193-03.cnf,1,0.0004,0.0004,200.289,0.0004,0.0007,1481,1536,138.702
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,0.0003,0.0003,280.421,0.0003,0.0006,2120,2170,155.231
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S353643296-086.cnf,1,0.0062,0.0062,17.6553,0.0061,0.0102,107,117,14.1739
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,0.0005,0.0005,187.294,0.0005,0.001,1280,1307,99.1091
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,0.005,0.005,55.2051,0.005,0.005,192,206,43.9216
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S64788608-008-UNKNOWN.cnf,1,0.0001,0.0001,1041,0.0001,0.0002,8561,8564,1032.6
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1332146811-066.cnf,1,0.0002,0.0002,492.667,0.0002,0.0003,3802.5,3852,328.357
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1426208256-08.cnf,1,0.05,0.05,13.5123,0.05,0.05,23,28,13.6572
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,0.0049,0.0049,20.5312,0.0048,0.008,139,150,16.493
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,0.0286,0.0286,14.4042,0.0286,0.0286,34.5,41,13.0009
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,0.0083,0.0083,33.6531,0.0083,0.0083,115,127,28.0135
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1813726766-14.SAT.shuffled.cnf,1,0.0455,0.0455,9.6844,0.0455,0.0455,22,27,8.7825
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf,1,0.05,0.05,8.8232,0.05,0.05,20,25,7.8581
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,0.0048,0.0048,21.2962,0.0047,0.0079,141,153,17.044
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1159550149-077.cnf,1,0.0556,0.0556,8.2603,0.0556,0.0556,18,22,7.3426
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,0.005,0.005,54.3957,0.005,0.005,191,205,43.8848
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2053050899-08.cnf,1,0.0437,0.0437,14.8869,0.0437,0.0437,26,32,15.0481
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S906725726-060.SATISFIABLE.cnf,1,0.0667,0.0667,7.4953,0.0667,0.0667,15,19,6.5054
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1307117813-09.UNSAT.shuffled.cnf,1,0.0933,0.0933,9.2554,0.0933,0.0933,13,16,8.9131
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,0.0333,0.0333,11.8003,0.0333,0.0333,30,36,10.7022
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1534329206-02.SAT.shuffled.cnf,1,0.0933,0.0933,9.2856,0.0933,0.0933,13,16,8.8795
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,0.0778,0.0778,10.5369,0.0778,0.0778,15,19,10.3888
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S379672572-039.SATISFIABLE.cnf,1,0.0051,0.0051,19.9502,0.0051,0.0068,131,141,16.1385
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,0.0032,0.0032,24.0021,0.0022,0.0065,200,213,19.7918
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S2051339669-029.cnf,1,0.0318,0.0318,19.5282,0.0318,0.0318,36,43,19.9577
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1411264373-05.UNSAT.shuffled.cnf,1,0.0455,0.0455,9.4775,0.0455,0.0455,22,27,8.6281
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1171422074-087.cnf,1,0.1077,0.1077,8.5739,0.1077,0.1077,11,14,8.0189
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,0.0086,0.0086,12.9009,0.0085,0.0113,79,87,10.702
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1,0.0025,0.0025,108.297,0.0025,0.0025,381.5,407,93.337
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1528563858-100.cnf,1,0.0064,0.0064,18.4072,0.0064,0.0085,104,114,15.0697
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S313074252-14.cnf,1,0.0008,0.0008,112.207,0.0008,0.0015,851,874,72.8957
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,0.0556,0.0556,8.2445,0.0556,0.0556,18,22,7.3983
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1,0.14,0.14,6.8056,0.14,0.14,9,12,6.3245
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S960198064-030.SATISFIABLE.cnf,1,0.0055,0.0055,17.1461,0.0055,0.0074,121,132,14.019
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1180773190-07.SAT.shuffled.cnf,1,0.05,0.05,9.1926,0.05,0.05,20,24,8.3329
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,0.05,0.05,9.0936,0.05,0.05,20,24,8.135
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,0.0048,0.0048,22.4625,0.0047,0.0079,139,150,17.7515
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,0.0175,0.0175,34.0352,0.0175,0.0175,65,76,33.7063
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,0.0056,0.0056,22.5442,0.0056,0.0093,119,129,17.7847
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,0.1167,0.1167,7.8784,0.1167,0.1167,10,13,7.5227
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,0.035,0.035,18.1953,0.035,0.035,33,39,18.0542
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,0.0002,0.0002,456.8,0.0002,0.0004,3417.5,3477,343.8
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1490060417-003.cnf,1,0.0005,0.0005,159.736,0.0005,0.001,1280,1308,95.1774
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,0.005,0.005,57.122,0.005,0.005,191,206,45.1117
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1019153514-04.SAT.shuffled.cnf,1,0.0455,0.0455,9.5205,0.0455,0.0455,22,27,8.573
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S1737989193-079-UNKNOWN.cnf,1,0.0467,0.0467,14.0232,0.0467,0.0467,25,30,14.1585
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,0.0042,0.0042,23.3739,0.0041,0.0068,162,174,18.3037
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S2126130224-030.cnf,1,0.0002,0.0002,410,0.0002,0.0004,3385,3428,352.467
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1,0.035,0.035,18.1231,0.035,0.035,33,39,17.9585
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1449408666-02-SAT.cnf,1,0.0027,0.0027,28.7435,0.0018,0.0046,235,250,22.3545
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,0.0048,0.0048,21.0191,0.0047,0.0095,140,151,16.611
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1627256190-14.cnf,1,0.0045,0.0045,59.7414,0.0045,0.0045,211,226,50.54
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,0.0933,0.0933,9.5347,0.0933,0.0933,13,16,9.1323
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2125310989-062.cnf,1,0.1,0.1,8.6349,0.1,0.1,12,15,8.3665
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,0.0875,0.0875,9.608,0.0875,0.0875,14,17,9.53
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,0.1077,0.1077,8.4915,0.1077,0.1077,11,14,7.997
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,0.0006,0.0006,143.658,0.0006,0.001,1073.5,1098,89.8171
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1674394075-027.cnf,1,0.0083,0.0083,12.6126,0.0082,0.0109,81,90,10.4606
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.0001,0.0001,672,0.0001,0.0002,5309,5340,745.111
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1084572666-19.SAT.shuffled.cnf,1,0.1,0.1,8.8284,0.1,0.1,12,15,8.5442
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1257199575-18.UNSAT.shuffled.cnf,1,0.0063,0.0063,20.797,0.0062,0.0103,106,116,16.7268
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,0.1,0.1,8.6367,0.1,0.1,12,15,8.4306
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,0.0048,0.0048,23.7816,0.0047,0.0079,139,150,18.8537
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S786890012-057.cnf,1,0.0055,0.0055,17.861,0.0055,0.0091,122,132,14.2771
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,0.0057,0.0057,19.7923,0.0056,0.0093,118,128,16.2924
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,0.0667,0.0667,7.1424,0.0667,0.0667,15,19,6.199
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1767813611-042.cnf,1,0.0455,0.0455,9.5241,0.0455,0.0455,22,27,8.6632
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,0.0002,0.0002,458.25,0.0002,0.0003,4045,4083,353.909
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,0.0006,0.0006,154.96,0.0006,0.001,1062,1095,89.023
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1342589780-15.cnf,1,0.005,0.005,55.6859,0.005,0.005,193,207,43.8213
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S199880667-010.UNKNOWN.cnf,1,0.0875,0.0875,9.8455,0.0875,0.0875,13,17,9.6943
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S333805260-05.cnf,1,0.0389,0.0389,16.3031,0.0389,0.0389,30,36,16.8734
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,0.0041,0.0041,24.5025,0.0041,0.0054,162,174,19.4466
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S870840347-014.cnf,1,0.05,0.05,13.3458,0.05,0.05,23,28,13.5072
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S890760919-021.SATISFIABLE.cnf,1,0.0039,0.0039,24.734,0.0038,0.0051,174,186,19.6041
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1898939887-14.cnf,1,0.0318,0.0318,19.5396,0.0318,0.0318,37,43,19.9844
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S100095490-071.SATISFIABLE.cnf,1,0.0286,0.0286,14.0336,0.0286,0.0286,34,40,12.6559
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1036103820-03.cnf,1,0.0071,0.0071,39.6391,0.0071,0.0071,134,147,32.9302
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,0.0062,0.0062,15.0147,0.0061,0.0082,109,120,12.1693
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,0.0455,0.0455,9.6133,0.0455,0.0455,22,26,8.7547
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1861814752-08.cnf,1,0.0045,0.0045,59.6431,0.0045,0.0045,212,228,47.6832
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S1429776379-099.cnf,1,0.0056,0.0056,17.7469,0.0055,0.0092,120,131,14.4721
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S17277413-072.cnf,1,0.0002,0.0002,1250.5,0.0002,0.0004,3398,3456,268.333
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v20000-c84000-S313385224-076-UNKNOWN.cnf,1,0.0002,0.0002,1605,0.0002,0.0003,4245,4349,372.636
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S1475406203-080.UNKNOWN.cnf,1,0.0778,0.0778,10.7427,0.0778,0.0778,15,19,10.6364
SAT_Competition2007/random/OnTreshold/7SAT/v45/unif-k7-r89-v45-c4005-S1155547357-11.SAT.shuffled.cnf,1,0.1556,0.1556,6.4367,0.1556,0.1556,8,11,5.7635
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S453945536-08.cnf,1,0.0056,0.0056,49.8587,0.0056,0.0056,172,187,41.8153
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/520/unif-k3-r4.25-v520-c2210-S1089910525-056.cnf,1,0.006,0.006,18.1266,0.0059,0.0079,112,122,14.8013
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1416986890-04.cnf,1,0.0002,0.0002,369.778,0.0002,0.0006,2763,2786,210
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1565617179-002.UNKNOWN.cnf,1,0.0045,0.0045,25.8747,0.0044,0.0074,149,161,20.0687
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S623466762-07-UNSAT.cnf,1,0.0014,0.0014,50.7846,0.001,0.0034,437,459,38.9237
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S1624574519-076.cnf,1,0.0073,0.0073,13.8294,0.0072,0.0097,92,101,11.4703
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S1757451736-02-UNSAT.cnf,1,0.0008,0.0008,74.5397,0.0005,0.002,833.5,854,55.5714
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S339800239-026.cnf,1,0.0002,0.0002,471.75,0.0002,0.0004,3385,3423,412.235
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S342542912-045.cnf,1,0.0933,0.0933,9.5388,0.0933,0.0933,13,16,9.1778
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S360796849-068-UNKNOWN.cnf,1,0.0003,0.0003,365.714,0.0003,0.0005,2136.5,2173,168.667
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S780904324-093.cnf,1,0.0071,0.0071,16.6802,0.007,0.0094,95,104,13.3995
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S274221008-04.cnf,1,0.005,0.005,55.3806,0.005,0.005,192,207,43.9723
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S373048162-052.SATISFIABLE.cnf,1,0.0052,0.0052,19.4119,0.0051,0.0068,129,141,15.5362
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S643238994-057-UNKNOWN.cnf,1,0.0001,0.0001,1001,0.0001,0.0002,6367,6405,938
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf,1,0.0001,0.0001,2682.25,0.0001,0.0002,5345,5387,523.111
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S610796494-086.SATISFIABLE.cnf,1,0.0051,0.0051,22.4194,0.0051,0.0084,131,142,17.747
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,0.0067,0.0067,41.3824,0.0067,0.0067,145,157,34.8571
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S2083146463-03.UNSAT.shuffled.cnf,1,0.0056,0.0056,21.3153,0.0056,0.0093,119,130,17.3191
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1858385213-060.cnf,1,0.1167,0.1167,7.7439,0.1167,0.1167,10,13,7.3339
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S799705985-049.cnf,1,0.0063,0.0063,16.6392,0.0062,0.0103,108,118,13.4807
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1985172968-100.cnf,1,0.0082,0.0082,12.3121,0.0081,0.0108,83,91,10.2576
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1442480583-017.cnf,1,0.0015,0.0015,62.2404,0.0015,0.0025,429,449,42.7806
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S1989329161-018.cnf,1,0.0002,0.0002,599,0.0002,0.0004,3399,3451,281.375
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,0.1167,0.1167,7.8465,0.1167,0.1167,10,13,7.4667
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S461794864-15.SAT.shuffled.cnf,1,0.1077,0.1077,8.5047,0.1077,0.1077,11,14,8.0207
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v60-c5340-S239039906-021.SATISFIABLE.cnf,1,0.1167,0.1167,7.7645,0.1167,0.1167,10,13,7.437
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1912687159-077.cnf,1,0.0081,0.0081,12.865,0.008,0.0107,83,92,10.8727
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S1950850246-038-UNKNOWN.cnf,1,0.005,0.005,53.5361,0.005,0.005,193,208,43.5876
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1298256564-085.UNKNOWN.cnf,1,0.0047,0.0047,24.7391,0.0047,0.0078,142,152,19.508
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S788239782-034.UNKNOWN.cnf,1,0.0333,0.0333,12.8521,0.0333,0.0333,29,35,11.7006
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S603077945-019.cnf,1,0.1,0.1,8.708,0.1,0.1,12,16,8.4082
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S541865505-057.cnf,1,0.05,0.05,13.3823,0.05,0.05,23,28,13.4909
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S64317265-01-SAT.cnf,1,0.002,0.002,27.7088,0.0014,0.0041,314,332,24.9925
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S82160031-050.SATISFIABLE.cnf,1,0.0286,0.0286,13.7459,0.0286,0.0286,35,41,12.4318
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S808762165-030-UNKNOWN.cnf,1,0.0001,0.0001,1085.67,0.0001,0.0003,5308,5350,2259.86
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1826381479-08.cnf,1,0.0002,0.0002,453.286,0.0002,0.0003,3407,3479,266.4
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S971556279-001-UNKNOWN.cnf,1,0.0025,0.0025,107.203,0.0025,0.0025,389,402,83.2581
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S617358728-082.cnf,1,0.0067,0.0067,16.2228,0.0067,0.0089,100,110,13.1483
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S714125262-017.cnf,1,0.0079,0.0079,13.7195,0.0078,0.013,86,94,11.3581
SAT_Competition2007/random/OnTreshold/3SAT/v400/unif-k3-r4.26-v400-c1704-S1752604460-10.SAT.shuffled.cnf,1,0.0079,0.0079,13.9406,0.0077,0.0129,86,94,11.572
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,0.05,0.05,7.9344,0.05,0.05,20,25,7.0279
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1545977164-16-SAT.cnf,1,0.0009,0.0009,49.525,0.0006,0.0025,680.5,705,43.4406
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S28271012-055.cnf,1,0.0055,0.0055,19.2714,0.0055,0.0073,120,131,15.7295
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1445529008-02.SAT.shuffled.cnf,1,0.0556,0.0556,8.0533,0.0556,0.0556,18,22,7.1572
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S877088425-001-UNKNOWN.cnf,1,0.0033,0.0033,84.0944,0.0033,0.0033,286,303,63.1689
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S1739132237-05.cnf,1,0.0292,0.0292,20.5624,0.0292,0.0292,40,47,21.2582
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1299985238-16.cnf,1,0.0002,0.0002,1115.2,0.0002,0.0003,4033,4127,366.556
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1496322949-03.cnf,1,0.0002,0.0002,1553.17,0.0002,0.0003,4013,4093,347.615
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1762612346-15-SAT.cnf,1,0.0026,0.0026,26.5037,0.0018,0.0063,238,253,22.5322
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S754967851-033.cnf,1,0.1,0.1,8.6655,0.1,0.1,12,15,8.3593
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1097024859-001.SATISFIABLE.cnf,1,0.0069,0.0069,13.7908,0.0068,0.0113,99,108,11.5156
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S357555833-073.cnf,1,0.0417,0.0417,10.0745,0.0417,0.0417,24,29,9.1042
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1886449473-022-UNKNOWN.cnf,1,0.0001,0.0001,2154,0.0001,0.0002,7401,7499,961.167
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1166224100-13.SAT.shuffled.cnf,1,0.0057,0.0057,19.3724,0.0056,0.0094,118,129,15.4247
SAT_Competition2007/random/2+p/p0.7/v5500/unif2p-p0.7-v5500-c14685-S30788164-07-SAT.cnf,1,0.0008,0.0008,49.0435,0.0005,0.0023,823,858,44.9855
