@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC

@DATA
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,0.686658,224,0.375
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,0.686658,232,0.4
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,0.686658,229,0.425
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,0.686658,228,0.4
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,0.686658,230,0.4
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,0.686658,230,0.4
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,0.686658,225,0.4
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,0.686658,226,0.375
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,0.686658,221,0.425
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,0.686658,225,0.4
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,0.686658,224,0.375
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,0.697768,374,0.225
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,0.697768,366,0.225
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,0.697768,379,0.225
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,0.697768,370,0.225
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,0.697768,375,0.225
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,0.697768,373,0.225
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,0.697768,368,0.225
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,0.697768,373,0.225
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,0.697768,373,0.225
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,0.697768,375,0.225
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,0.697768,371,0.225
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,0.697768,373,0.225
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,0.697768,372,0.225
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,0.697768,368,0.225
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,0.697768,372,0.225
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,0.697768,369,0.2
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,0.697768,374,0.225
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,0.697768,373,0.225
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,0.697768,376,0.225
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,0.697768,377,0.225
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,0.697768,374,0.225
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,0.697768,374,0.225
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,0.697768,369,0.2
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,0.697768,371,0.225
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,0.697768,376,0.225
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,0.697768,377,0.225
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,0.697768,374,0.225
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,0.697768,371,0.225
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,0.697768,373,0.225
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,0.697768,372,0.225
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,0.697768,372,0.225
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,0.697768,371,0.225
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,0.697768,372,0.2
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,0.697768,373,0.225
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,0.697768,373,0.225
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,0.697768,370,0.225
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,0.697768,370,0.225
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,0.697768,374,0.225
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,0.697768,372,0.225
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,0.697768,371,0.225
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,0.734779,906,0.075
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,0.734779,905,0.075
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,0.734779,907,0.1
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,0.734779,906,0.075
rand-2-40-180-84-900-19_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-1_ext.xml.minion.gz,1,0.734779,909,0.075
rand-2-40-180-84-900-21_ext.xml.minion.gz,1,0.734779,904,0.075
rand-2-40-180-84-900-23_ext.xml.minion.gz,1,0.734779,905,0.075
rand-2-40-180-84-900-25_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-27_ext.xml.minion.gz,1,0.734779,906,0.075
rand-2-40-180-84-900-29_ext.xml.minion.gz,1,0.734779,908,0.075
rand-2-40-180-84-900-31_ext.xml.minion.gz,1,0.734779,908,0.075
rand-2-40-180-84-900-33_ext.xml.minion.gz,1,0.734779,904,0.075
rand-2-40-180-84-900-35_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-37_ext.xml.minion.gz,1,0.734779,906,0.075
rand-2-40-180-84-900-39_ext.xml.minion.gz,1,0.734779,910,0.075
rand-2-40-180-84-900-3_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-41_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-43_ext.xml.minion.gz,1,0.734779,908,0.075
rand-2-40-180-84-900-45_ext.xml.minion.gz,1,0.734779,910,0.075
rand-2-40-180-84-900-47_ext.xml.minion.gz,1,0.734779,906,0.075
rand-2-40-180-84-900-49_ext.xml.minion.gz,1,0.734779,906,0.075
rand-2-40-180-84-900-51_ext.xml.minion.gz,1,0.734779,909,0.075
rand-2-40-180-84-900-53_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-55_ext.xml.minion.gz,1,0.734779,905,0.075
rand-2-40-180-84-900-57_ext.xml.minion.gz,1,0.734779,904,0.075
rand-2-40-180-84-900-59_ext.xml.minion.gz,1,0.734779,905,0.075
rand-2-40-180-84-900-5_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-61_ext.xml.minion.gz,1,0.734779,908,0.075
rand-2-40-180-84-900-63_ext.xml.minion.gz,1,0.734779,906,0.075
rand-2-40-180-84-900-65_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-67_ext.xml.minion.gz,1,0.734779,906,0.075
rand-2-40-180-84-900-69_ext.xml.minion.gz,1,0.734779,904,0.075
rand-2-40-180-84-900-71_ext.xml.minion.gz,1,0.734779,908,0.075
rand-2-40-180-84-900-73_ext.xml.minion.gz,1,0.734779,909,0.075
rand-2-40-180-84-900-75_ext.xml.minion.gz,1,0.734779,905,0.075
rand-2-40-180-84-900-77_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-79_ext.xml.minion.gz,1,0.734779,907,0.075
rand-2-40-180-84-900-7_ext.xml.minion.gz,1,0.734779,908,0.075
rand-2-40-180-84-900-9_ext.xml.minion.gz,1,0.734779,905,0.075
rand-2-40-19-443-230-11_ext.xml.minion.gz,1,0.715085,383,0.3
rand-2-40-19-443-230-13_ext.xml.minion.gz,1,0.714586,371,0.325
rand-2-40-19-443-230-15_ext.xml.minion.gz,1,0.715725,384,0.3
rand-2-40-19-443-230-17_ext.xml.minion.gz,1,0.703886,267,0.325
rand-2-40-19-443-230-19_ext.xml.minion.gz,1,0.718812,380,0.3
rand-2-40-19-443-230-1_ext.xml.minion.gz,1,0.710798,262,0.325
rand-2-40-19-443-230-21_ext.xml.minion.gz,1,0.719225,390,0.325
rand-2-40-19-443-230-23_ext.xml.minion.gz,1,0.724046,381,0.325
rand-2-40-19-443-230-25_ext.xml.minion.gz,1,0.718272,375,0.325
rand-2-40-19-443-230-27_ext.xml.minion.gz,1,0.729689,258,0.3
rand-2-40-19-443-230-29_ext.xml.minion.gz,1,0.724499,389,0.325
rand-2-40-19-443-230-31_ext.xml.minion.gz,1,0.716117,390,0.325
rand-2-40-19-443-230-33_ext.xml.minion.gz,1,0.715725,387,0.325
rand-2-40-19-443-230-35_ext.xml.minion.gz,1,0.707775,364,0.325
rand-2-40-19-443-230-37_ext.xml.minion.gz,1,0.713654,383,0.3
rand-2-40-19-443-230-39_ext.xml.minion.gz,1,0.706941,254,0.325
rand-2-40-19-443-230-3_ext.xml.minion.gz,1,0.711487,380,0.325
rand-2-40-19-443-230-41_ext.xml.minion.gz,1,0.713287,382,0.3
rand-2-40-19-443-230-43_ext.xml.minion.gz,1,0.713166,375,0.325
rand-2-40-19-443-230-45_ext.xml.minion.gz,1,0.714096,255,0.325
rand-2-40-19-443-230-47_ext.xml.minion.gz,1,0.713855,257,0.325
rand-2-40-19-443-230-49_ext.xml.minion.gz,1,0.710573,257,0.35
rand-2-40-19-443-230-5_ext.xml.minion.gz,1,0.723896,374,0.3
rand-2-40-19-443-230-7_ext.xml.minion.gz,1,0.717411,386,0.325
rand-2-40-19-443-230-9_ext.xml.minion.gz,1,0.712926,380,0.325
rand-2-40-19-443-230-fcd-11_ext.xml.minion.gz,1,0.715085,384,0.3
rand-2-40-19-443-230-fcd-13_ext.xml.minion.gz,1,0.714586,363,0.325
rand-2-40-19-443-230-fcd-15_ext.xml.minion.gz,1,0.715725,389,0.3
rand-2-40-19-443-230-fcd-17_ext.xml.minion.gz,1,0.703886,257,0.325
rand-2-40-19-443-230-fcd-19_ext.xml.minion.gz,1,0.718812,381,0.3
rand-2-40-19-443-230-fcd-21_ext.xml.minion.gz,1,0.719225,385,0.325
rand-2-40-19-443-230-fcd-23_ext.xml.minion.gz,1,0.724046,382,0.325
rand-2-40-19-443-230-fcd-25_ext.xml.minion.gz,1,0.718272,371,0.325
rand-2-40-19-443-230-fcd-27_ext.xml.minion.gz,1,0.729689,263,0.3
rand-2-40-19-443-230-fcd-29_ext.xml.minion.gz,1,0.724499,385,0.325
rand-2-40-19-443-230-fcd-31_ext.xml.minion.gz,1,0.716117,396,0.325
rand-2-40-19-443-230-fcd-33_ext.xml.minion.gz,1,0.715725,390,0.325
rand-2-40-19-443-230-fcd-35_ext.xml.minion.gz,1,0.707775,353,0.325
rand-2-40-19-443-230-fcd-37_ext.xml.minion.gz,1,0.713654,385,0.3
rand-2-40-19-443-230-fcd-39_ext.xml.minion.gz,1,0.706941,255,0.325
rand-2-40-19-443-230-fcd-41_ext.xml.minion.gz,1,0.713287,379,0.3
rand-2-40-19-443-230-fcd-43_ext.xml.minion.gz,1,0.713166,385,0.325
rand-2-40-19-443-230-fcd-45_ext.xml.minion.gz,1,0.714096,258,0.325
rand-2-40-19-443-230-fcd-47_ext.xml.minion.gz,1,0.713855,258,0.325
rand-2-40-19-443-230-fcd-49_ext.xml.minion.gz,1,0.710573,256,0.35
rand-2-40-25-180-500-11_ext.xml.minion.gz,1,0.849132,525,0.15
rand-2-40-25-180-500-13_ext.xml.minion.gz,1,0.851123,517,0.15
rand-2-40-25-180-500-15_ext.xml.minion.gz,1,0.851123,517,0.15
rand-2-40-25-180-500-17_ext.xml.minion.gz,1,0.850643,519,0.15
rand-2-40-25-180-500-19_ext.xml.minion.gz,1,0.849506,516,0.15
rand-2-40-25-180-500-1_ext.xml.minion.gz,1,0.851212,518,0.15
rand-2-40-25-180-500-21_ext.xml.minion.gz,1,0.847799,515,0.175
rand-2-40-25-180-500-23_ext.xml.minion.gz,1,0.851212,514,0.175
rand-2-40-25-180-500-25_ext.xml.minion.gz,1,0.850146,512,0.175
rand-2-40-25-180-500-27_ext.xml.minion.gz,1,0.850839,520,0.175
rand-2-40-25-180-500-29_ext.xml.minion.gz,1,0.850146,516,0.15
rand-2-40-25-180-500-31_ext.xml.minion.gz,1,0.850146,513,0.175
rand-2-40-25-180-500-33_ext.xml.minion.gz,1,0.851123,512,0.15
rand-2-40-25-180-500-35_ext.xml.minion.gz,1,0.850412,521,0.15
rand-2-40-25-180-500-37_ext.xml.minion.gz,1,0.851212,518,0.175
rand-2-40-25-180-500-39_ext.xml.minion.gz,1,0.850412,514,0.15
rand-2-40-25-180-500-3_ext.xml.minion.gz,1,0.851265,524,0.15
rand-2-40-25-180-500-41_ext.xml.minion.gz,1,0.851123,516,0.15
rand-2-40-25-180-500-43_ext.xml.minion.gz,1,0.850999,514,0.15
rand-2-40-25-180-500-45_ext.xml.minion.gz,1,0.843445,526,0.15
rand-2-40-25-180-500-47_ext.xml.minion.gz,1,0.850643,516,0.15
rand-2-40-25-180-500-49_ext.xml.minion.gz,1,0.850643,516,0.15
rand-2-40-25-180-500-51_ext.xml.minion.gz,1,0.851283,516,0.15
rand-2-40-25-180-500-53_ext.xml.minion.gz,1,0.850146,517,0.175
rand-2-40-25-180-500-55_ext.xml.minion.gz,1,0.851283,516,0.15
rand-2-40-25-180-500-57_ext.xml.minion.gz,1,0.850643,516,0.15
rand-2-40-25-180-500-59_ext.xml.minion.gz,1,0.851283,516,0.15
rand-2-40-25-180-500-5_ext.xml.minion.gz,1,0.848279,513,0.15
rand-2-40-25-180-500-61_ext.xml.minion.gz,1,0.851212,514,0.15
rand-2-40-25-180-500-63_ext.xml.minion.gz,1,0.851212,524,0.15
rand-2-40-25-180-500-65_ext.xml.minion.gz,1,0.850146,515,0.15
rand-2-40-25-180-500-67_ext.xml.minion.gz,1,0.850839,516,0.15
rand-2-40-25-180-500-69_ext.xml.minion.gz,1,0.850999,515,0.15
rand-2-40-25-180-500-71_ext.xml.minion.gz,1,0.851123,520,0.15
rand-2-40-25-180-500-73_ext.xml.minion.gz,1,0.851212,515,0.15
rand-2-40-25-180-500-75_ext.xml.minion.gz,1,0.851123,521,0.15
rand-2-40-25-180-500-77_ext.xml.minion.gz,1,0.851265,518,0.15
rand-2-40-25-180-500-79_ext.xml.minion.gz,1,0.847284,521,0.175
rand-2-40-25-180-500-7_ext.xml.minion.gz,1,0.850643,517,0.15
rand-2-40-25-180-500-9_ext.xml.minion.gz,1,0.850839,515,0.15
rand-2-40-40-135-650-11_ext.xml.minion.gz,1,0.717087,658,0.125
rand-2-40-40-135-650-13_ext.xml.minion.gz,1,0.717087,657,0.125
rand-2-40-40-135-650-15_ext.xml.minion.gz,1,0.717087,660,0.125
rand-2-40-40-135-650-17_ext.xml.minion.gz,1,0.717087,664,0.125
rand-2-40-40-135-650-19_ext.xml.minion.gz,1,0.717087,661,0.125
rand-2-40-40-135-650-1_ext.xml.minion.gz,1,0.717087,665,0.125
rand-2-40-40-135-650-21_ext.xml.minion.gz,1,0.717087,662,0.125
rand-2-40-40-135-650-23_ext.xml.minion.gz,1,0.717087,664,0.125
rand-2-40-40-135-650-25_ext.xml.minion.gz,1,0.717087,662,0.125
rand-2-40-40-135-650-27_ext.xml.minion.gz,1,0.717087,671,0.125
rand-2-40-40-135-650-29_ext.xml.minion.gz,1,0.717087,664,0.125
rand-2-40-40-135-650-31_ext.xml.minion.gz,1,0.717087,659,0.125
rand-2-40-40-135-650-33_ext.xml.minion.gz,1,0.717087,661,0.125
rand-2-40-40-135-650-35_ext.xml.minion.gz,1,0.717087,665,0.125
rand-2-40-40-135-650-37_ext.xml.minion.gz,1,0.717087,664,0.125
rand-2-40-40-135-650-39_ext.xml.minion.gz,1,0.717087,662,0.1
rand-2-40-40-135-650-3_ext.xml.minion.gz,1,0.717087,658,0.125
rand-2-40-40-135-650-41_ext.xml.minion.gz,1,0.717087,664,0.125
rand-2-40-40-135-650-43_ext.xml.minion.gz,1,0.717087,663,0.125
rand-2-40-40-135-650-45_ext.xml.minion.gz,1,0.717087,659,0.125
rand-2-40-40-135-650-47_ext.xml.minion.gz,1,0.717087,659,0.125
rand-2-40-40-135-650-49_ext.xml.minion.gz,1,0.717087,665,0.125
rand-2-40-40-135-650-51_ext.xml.minion.gz,1,0.717087,665,0.125
rand-2-40-40-135-650-53_ext.xml.minion.gz,1,0.717087,664,0.125
rand-2-40-40-135-650-55_ext.xml.minion.gz,1,0.717087,663,0.1
rand-2-40-40-135-650-57_ext.xml.minion.gz,1,0.717087,661,0.125
rand-2-40-40-135-650-59_ext.xml.minion.gz,1,0.717087,668,0.125
rand-2-40-40-135-650-5_ext.xml.minion.gz,1,0.717087,664,0.125
rand-2-40-40-135-650-61_ext.xml.minion.gz,1,0.717087,665,0.125
rand-2-40-40-135-650-63_ext.xml.minion.gz,1,0.717087,658,0.125
rand-2-40-40-135-650-65_ext.xml.minion.gz,1,0.717087,664,0.125
rand-2-40-40-135-650-67_ext.xml.minion.gz,1,0.717087,662,0.125
rand-2-40-40-135-650-69_ext.xml.minion.gz,1,0.717087,662,0.125
rand-2-40-40-135-650-71_ext.xml.minion.gz,1,0.717087,662,0.125
rand-2-40-40-135-650-73_ext.xml.minion.gz,1,0.717087,660,0.125
rand-2-40-40-135-650-75_ext.xml.minion.gz,1,0.717087,663,0.125
rand-2-40-40-135-650-77_ext.xml.minion.gz,1,0.717087,667,0.1
rand-2-40-40-135-650-79_ext.xml.minion.gz,1,0.717087,660,0.125
rand-2-40-40-135-650-7_ext.xml.minion.gz,1,0.717087,668,0.1
rand-2-40-40-135-650-9_ext.xml.minion.gz,1,0.717087,663,0.125
rand-2-40-80-103-800-11_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-13_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-15_ext.xml.minion.gz,1,0.727118,806,0.1
rand-2-40-80-103-800-17_ext.xml.minion.gz,1,0.727118,808,0.075
rand-2-40-80-103-800-19_ext.xml.minion.gz,1,0.727118,810,0.1
rand-2-40-80-103-800-1_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-21_ext.xml.minion.gz,1,0.727118,810,0.1
rand-2-40-80-103-800-23_ext.xml.minion.gz,1,0.727118,806,0.1
rand-2-40-80-103-800-25_ext.xml.minion.gz,1,0.727118,810,0.1
rand-2-40-80-103-800-27_ext.xml.minion.gz,1,0.727118,811,0.1
rand-2-40-80-103-800-29_ext.xml.minion.gz,1,0.727118,810,0.1
rand-2-40-80-103-800-31_ext.xml.minion.gz,1,0.727118,813,0.1
rand-2-40-80-103-800-33_ext.xml.minion.gz,1,0.727118,808,0.075
rand-2-40-80-103-800-35_ext.xml.minion.gz,1,0.727118,808,0.1
rand-2-40-80-103-800-37_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-39_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-3_ext.xml.minion.gz,1,0.727118,811,0.1
rand-2-40-80-103-800-41_ext.xml.minion.gz,1,0.727118,810,0.1
rand-2-40-80-103-800-43_ext.xml.minion.gz,1,0.727118,810,0.075
rand-2-40-80-103-800-45_ext.xml.minion.gz,1,0.727118,810,0.1
rand-2-40-80-103-800-47_ext.xml.minion.gz,1,0.727118,810,0.1
rand-2-40-80-103-800-49_ext.xml.minion.gz,1,0.727118,808,0.1
rand-2-40-80-103-800-51_ext.xml.minion.gz,1,0.727118,808,0.075
rand-2-40-80-103-800-53_ext.xml.minion.gz,1,0.727118,811,0.1
rand-2-40-80-103-800-55_ext.xml.minion.gz,1,0.727118,808,0.075
rand-2-40-80-103-800-57_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-59_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-5_ext.xml.minion.gz,1,0.727118,807,0.1
rand-2-40-80-103-800-61_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-63_ext.xml.minion.gz,1,0.727118,805,0.1
rand-2-40-80-103-800-65_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-67_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-69_ext.xml.minion.gz,1,0.727118,811,0.1
rand-2-40-80-103-800-71_ext.xml.minion.gz,1,0.727118,809,0.075
rand-2-40-80-103-800-73_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-75_ext.xml.minion.gz,1,0.727118,808,0.1
rand-2-40-80-103-800-77_ext.xml.minion.gz,1,0.727118,810,0.1
rand-2-40-80-103-800-79_ext.xml.minion.gz,1,0.727118,808,0.1
rand-2-40-80-103-800-7_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-80-103-800-9_ext.xml.minion.gz,1,0.727118,809,0.1
rand-2-40-8-753-100-0_ext.xml.minion.gz,1,0.678142,126,0.875
rand-2-40-8-753-100-11_ext.xml.minion.gz,1,0.678142,124,0.875
rand-2-40-8-753-100-13_ext.xml.minion.gz,1,0.678171,129,0.875
rand-2-40-8-753-100-15_ext.xml.minion.gz,1,0.678171,127,0.85
rand-2-40-8-753-100-17_ext.xml.minion.gz,1,0.678171,124,0.85
rand-2-40-8-753-100-19_ext.xml.minion.gz,1,0.678157,125,0.875
rand-2-40-8-753-100-1_ext.xml.minion.gz,1,0.678142,125,0.875
rand-2-40-8-753-100-21_ext.xml.minion.gz,1,0.678142,125,0.875
rand-2-40-8-753-100-23_ext.xml.minion.gz,1,0.678142,125,0.9
rand-2-40-8-753-100-25_ext.xml.minion.gz,1,0.678142,122,0.875
rand-2-40-8-753-100-27_ext.xml.minion.gz,1,0.678171,125,0.875
rand-2-40-8-753-100-29_ext.xml.minion.gz,1,0.678142,126,0.875
rand-2-40-8-753-100-31_ext.xml.minion.gz,1,0.678171,124,0.875
rand-2-40-8-753-100-33_ext.xml.minion.gz,1,0.678142,126,0.875
rand-2-40-8-753-100-35_ext.xml.minion.gz,1,0.678157,126,0.875
rand-2-40-8-753-100-37_ext.xml.minion.gz,1,0.678142,125,0.875
rand-2-40-8-753-100-39_ext.xml.minion.gz,1,0.678142,123,0.875
rand-2-40-8-753-100-3_ext.xml.minion.gz,1,0.678157,123,0.85
rand-2-40-8-753-100-41_ext.xml.minion.gz,1,0.678157,124,0.85
rand-2-40-8-753-100-43_ext.xml.minion.gz,1,0.678142,127,0.875
rand-2-40-8-753-100-45_ext.xml.minion.gz,1,0.678157,124,0.875
rand-2-40-8-753-100-47_ext.xml.minion.gz,1,0.678157,128,0.875
rand-2-40-8-753-100-49_ext.xml.minion.gz,1,0.678142,127,0.875
rand-2-40-8-753-100-51_ext.xml.minion.gz,1,0.678171,125,0.875
rand-2-40-8-753-100-53_ext.xml.minion.gz,1,0.678186,126,0.85
rand-2-40-8-753-100-55_ext.xml.minion.gz,1,0.678142,128,0.875
rand-2-40-8-753-100-57_ext.xml.minion.gz,1,0.678142,126,0.85
rand-2-40-8-753-100-59_ext.xml.minion.gz,1,0.678171,126,0.875
rand-2-40-8-753-100-5_ext.xml.minion.gz,1,0.678157,123,0.875
rand-2-40-8-753-100-61_ext.xml.minion.gz,1,0.678157,122,0.875
rand-2-40-8-753-100-63_ext.xml.minion.gz,1,0.678186,127,0.85
rand-2-40-8-753-100-65_ext.xml.minion.gz,1,0.678157,123,0.875
rand-2-40-8-753-100-67_ext.xml.minion.gz,1,0.678142,123,0.875
rand-2-40-8-753-100-69_ext.xml.minion.gz,1,0.678157,127,0.875
rand-2-40-8-753-100-71_ext.xml.minion.gz,1,0.678171,128,0.875
rand-2-40-8-753-100-73_ext.xml.minion.gz,1,0.678142,124,0.875
rand-2-40-8-753-100-75_ext.xml.minion.gz,1,0.678157,125,0.875
rand-2-40-8-753-100-77_ext.xml.minion.gz,1,0.678244,123,0.875
rand-2-40-8-753-100-79_ext.xml.minion.gz,1,0.678157,125,0.875
rand-2-40-8-753-100-7_ext.xml.minion.gz,1,0.678157,128,0.85
rand-2-40-8-753-100-9_ext.xml.minion.gz,1,0.678157,125,0.875
rand-24-24-276-139-48021_ext.xml.minion.gz,1,0.685126,250,0.958333
rand-24-24-276-139-49021_ext.xml.minion.gz,1,0.685126,250,0.958333
rand-24-24-276-139-50021_ext.xml.minion.gz,1,0.685126,251,0.958333
rand-24-24-276-139-51021_ext.xml.minion.gz,1,0.685126,250,0.958333
rand-24-24-276-139-52021_ext.xml.minion.gz,1,0.685126,253,0.958333
rand-24-24-276-139-53021_ext.xml.minion.gz,1,0.685126,252,0.958333
rand-24-24-276-139-54021_ext.xml.minion.gz,1,0.685126,250,0.958333
rand-24-24-276-139-55021_ext.xml.minion.gz,1,0.685126,248,0.958333
rand-24-24-276-139-56021_ext.xml.minion.gz,1,0.685126,252,0.958333
rand-24-24-276-139-57021_ext.xml.minion.gz,1,0.685126,251,0.958333
rand-2-50-23-587-230-10_ext.xml.minion.gz,1,0.701626,258,0.28
rand-2-50-23-587-230-11_ext.xml.minion.gz,1,0.70739,249,0.28
rand-2-50-23-587-230-12_ext.xml.minion.gz,1,0.718731,255,0.26
rand-2-50-23-587-230-13_ext.xml.minion.gz,1,0.710592,256,0.28
rand-2-50-23-587-230-14_ext.xml.minion.gz,1,0.707467,249,0.28
rand-2-50-23-587-230-15_ext.xml.minion.gz,1,0.703881,252,0.28
rand-2-50-23-587-230-16_ext.xml.minion.gz,1,0.718132,255,0.26
rand-2-50-23-587-230-17_ext.xml.minion.gz,1,0.708259,259,0.28
rand-2-50-23-587-230-18_ext.xml.minion.gz,1,0.700387,250,0.28
rand-2-50-23-587-230-19_ext.xml.minion.gz,1,0.705636,247,0.28
rand-2-50-23-587-230-1_ext.xml.minion.gz,1,0.710592,257,0.26
rand-2-50-23-587-230-20_ext.xml.minion.gz,1,0.713696,262,0.26
rand-2-50-23-587-230-21_ext.xml.minion.gz,1,0.707007,249,0.26
rand-2-50-23-587-230-22_ext.xml.minion.gz,1,0.7029,255,0.28
rand-2-50-23-587-230-23_ext.xml.minion.gz,1,0.709431,256,0.28
rand-2-50-23-587-230-24_ext.xml.minion.gz,1,0.706306,258,0.28
rand-2-50-23-587-230-25_ext.xml.minion.gz,1,0.711146,249,0.28
rand-2-50-23-587-230-26_ext.xml.minion.gz,1,0.707859,258,0.28
rand-2-50-23-587-230-27_ext.xml.minion.gz,1,0.708779,251,0.28
rand-2-50-23-587-230-28_ext.xml.minion.gz,1,0.702484,252,0.3
rand-2-50-23-587-230-29_ext.xml.minion.gz,1,0.706687,256,0.28
rand-2-50-23-587-230-2_ext.xml.minion.gz,1,0.701558,254,0.28
rand-2-50-23-587-230-30_ext.xml.minion.gz,1,0.707467,250,0.3
rand-2-50-23-587-230-31_ext.xml.minion.gz,1,0.712188,251,0.28
rand-2-50-23-587-230-32_ext.xml.minion.gz,1,0.707859,252,0.28
rand-2-50-23-587-230-33_ext.xml.minion.gz,1,0.70276,256,0.26
rand-2-50-23-587-230-34_ext.xml.minion.gz,1,0.713153,253,0.28
rand-2-50-23-587-230-35_ext.xml.minion.gz,1,0.714956,251,0.28
rand-2-50-23-587-230-36_ext.xml.minion.gz,1,0.707159,251,0.28
rand-2-50-23-587-230-37_ext.xml.minion.gz,1,0.700324,249,0.28
rand-2-50-23-587-230-38_ext.xml.minion.gz,1,0.705656,259,0.28
rand-2-50-23-587-230-39_ext.xml.minion.gz,1,0.708178,260,0.26
rand-2-50-23-587-230-3_ext.xml.minion.gz,1,0.708018,259,0.28
rand-2-50-23-587-230-40_ext.xml.minion.gz,1,0.706842,253,0.28
rand-2-50-23-587-230-41_ext.xml.minion.gz,1,0.709513,257,0.28
