@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1,0.0048,0.0048,22.002,0.0047,0.0079,140,152,17.4839,650,140,140.279,129,140.311,129,152,0.0095,0.0015,0.0629,0.3086,3760,0.0777,3774.375,635,0.0023,3735,0.5384,3666,0.0465,0.0617,3666,3947,0.0109
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1933199449-033.cnf,1,0.0008,0.0008,109.254,0.0008,0.0015,848.5,876,67.3684,4000,849,850.421,823,842.864,828,877,0.0016,0.0002,0.0959,0.2581,56,0.0816,58.625,3890,0.0004,49,0.3719,40,0.0497,0.0248,32,74,0.002
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,0.0175,0.0175,33.0777,0.0175,0.0175,65,75,33.3432,400,66,65.4719,57,66.1529,57,74,0.0117,0.0155,0.0993,0.6038,80,0.0001,83.5,400,0.0011,70,0.7034,64,0.0001,0.1038,54,102,0.0201
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1504426817-07.UNSAT.shuffled.cnf,1,0.1,0.1,8.8318,0.1,0.1,12,15,8.501,70,12,12.1,9,12.1131,9,15,0.0111,0.0926,0.2058,0.6788,4443,0.0001,4445.1667,70,0.0061,4417,0.7635,4358,0,0.2057,4358,4555,0.1087
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,0.0052,0.0052,23.9601,0.0051,0.0085,129,140,18.9474,600,129,129.004,118,128.866,119,140,0.0102,0.002,0.0693,0.3105,3768,0.0689,3786.75,587,0.0025,3732,0.5061,3708,0.0442,0.0628,3708,3903,0.0118
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S2127524023-19.UNSAT.shuffled.cnf,1,0.0048,0.0048,25.3073,0.0047,0.0079,139,151,19.8507,650,140,139.454,128,139.615,128,151,0.0094,0.0015,0.0663,0.3022,3745,0.0712,3758.375,636,0.0023,3726,0.5077,3701,0.0415,0.0631,3701,3895,0.0102
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1210495375-04.SAT.shuffled.cnf,1,0.0625,0.0625,7.6478,0.0625,0.0625,16,20,6.7779,80,16,16.2299,12,16.1955,13,20,0.0462,0.0452,0.1861,0.5822,4374,0.0016,4372.125,80,0.011,4359,0.7222,4313,0.0009,0.1812,4313,4432,0.0757
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S74035269-088.cnf,1,0.05,0.05,13.3066,0.05,0.05,23,28,13.2656,140,23,23.4002,19,23.3571,19,28,0.0117,0.0437,0.1638,0.6464,4295,0.0001,4219.75,140,0.0031,4113,0.7386,4099,0.0001,0.1592,4099,4372,0.055
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf,1,0.0027,0.0027,23.5312,0.0018,0.0063,238,253,20.4183,1295,238,238.78,223,238.027,225,253,0.0054,0.0003,0.0567,0.2761,2495,0.1398,2593.625,1105,0.0013,2293,0.5662,1771,0.0852,0.047,1771,3447,0.0074
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S883927618-10.cnf,1,0.0083,0.0083,33.3269,0.0083,0.0083,115,126,28.3045,600,115,115.445,104,114.603,105,125,0.0243,0.0059,0.081,0.494,89,0.0023,91.94,600,0.0016,75,0.6408,71,0.0016,0.0883,63,117,0.0107
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S956556686-037.cnf,1,0.0389,0.0389,16.6381,0.0389,0.0389,30,36,16.9196,180,30,29.9879,24,29.8014,24,35,0.0117,0.0348,0.1533,0.6309,4139,0.0001,4175.3333,180,0.0024,4046,0.7275,4046,0.0001,0.1526,4046,4341,0.0429
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1405262666-07.UNSAT.shuffled.cnf,1,0.0385,0.0385,10.7706,0.0385,0.0385,26,31,9.7574,130,26,25.8615,21,25.8754,21,31,0.0449,0.0307,0.1502,0.5503,4164,0.0016,4202.125,130,0.0076,4145,0.6927,4095,0.001,0.1516,4095,4407,0.0495
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1448866403-060.cnf,1,0.0086,0.0086,14.1006,0.0085,0.0142,78,86,11.6677,360,78,77.9345,70,78.019,70,86,0.0167,0.0033,0.0839,0.3342,3945,0.0782,3983.4286,353,0.0043,3907,0.6318,3905,0.0463,0.0817,3905,4120,0.0177
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1161147107-031.cnf,1,0.006,0.006,15.6644,0.0059,0.0098,114,123,12.7778,520,113,113.564,103,113.203,104,123,0.0117,0.0023,0.0712,0.3179,3846,0.0788,3860,509,0.003,3797,0.5606,3693,0.0456,0.0686,3693,4057,0.0118
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,0.0875,0.0875,9.5942,0.0875,0.0875,14,17,9.3559,80,14,13.822,10,13.7571,10,17,0.0111,0.082,0.1962,0.672,4454,0.0001,4430,80,0.0056,4407,0.7577,4323,0.0001,0.1996,4323,4536,0.0976
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,0.0333,0.0333,12.302,0.0333,0.0333,30,35,11.2339,150,30,29.8031,24,29.8055,25,35,0.0439,0.025,0.1438,0.5421,4142,0.0014,4156.125,150,0.0059,4113,0.6755,4001,0.0009,0.1398,4001,4367,0.041
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1191693850-19.SAT.shuffled.cnf,1,0.0417,0.0417,9.9023,0.0417,0.0417,24,29,8.9762,120,24,24.0247,19,23.9824,19,29,0.0452,0.034,0.1552,0.5557,4194,0.0016,4220,120,0.0081,4177,0.7023,4142,0.0009,0.1537,4142,4364,0.0513
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1965764400-19.SAT.shuffled.cnf,1,0.0063,0.0063,15.8344,0.0062,0.0103,107,117,12.7071,500,107,107.186,97,107.001,98,117,0.0125,0.0024,0.073,0.3274,3822,0.0792,3846.7778,484,0.0031,3791,0.5898,3758,0.0489,0.0704,3758,3987,0.0156
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,0.1,0.1,8.8539,0.1,0.1,12,15,8.5122,70,12,12.0523,9,12.0692,9,15,0.0111,0.0912,0.2061,0.6804,4445,0.0001,4449.6667,70,0.0063,4410,0.7737,4360,0,0.2089,4360,4577,0.1071
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1049921489-034.cnf,1,0.0389,0.0389,15.902,0.0389,0.0389,30,36,16.4579,180,30,29.8896,25,30.2082,24,36,0.0117,0.0354,0.1422,0.6328,4223,0.0001,4148,180,0.0024,4083,0.7388,3984,0.0001,0.1503,3984,4302,0.0442
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,0.0233,0.0233,26.2527,0.0233,0.0233,50,57,26.5953,300,49,49.6233,42,49.1749,42,56,0.0117,0.02,0.1217,0.6084,136,0.0001,140.8636,300,0.0015,114,0.7295,111,0.0001,0.1142,101,176,0.0263
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,0.0062,0.0062,16.2457,0.0062,0.0082,108,118,13.1613,500,108,108.096,98,107.975,98,118,0.0124,0.0024,0.073,0.3203,3847,0.0745,3845,487,0.0031,3806,0.5409,3775,0.0482,0.0728,3775,3933,0.0161
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S411047518-16.cnf,1,0.0063,0.0063,44.9287,0.0063,0.0063,153,168,36.0322,800,154,154.041,140,153.463,142,168,0.0196,0.0044,0.081,0.482,57,0.0023,59.5161,800,0.0012,52,0.6077,46,0.0015,0.0652,36,75,0.0079
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1178729443-051.cnf,1,0.0437,0.0437,14.8985,0.0437,0.0437,26,31,15.2701,160,27,26.4019,21,26.6331,21,32,0.0117,0.0397,0.1543,0.639,4057,0.0001,4142.2,160,0.0027,4055,0.7349,3951,0.0001,0.1501,3951,4379,0.0485
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,0.0333,0.0333,11.9307,0.0333,0.0333,30,35,10.8596,150,30,29.6547,25,29.9195,25,35,0.0439,0.0235,0.1405,0.5421,4113,0.0015,4156.2857,150,0.006,4106,0.6926,4067,0.001,0.1405,4067,4315,0.0401
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,0.0044,0.0044,20.3647,0.0044,0.0073,151,163,16.3695,700,152,151.355,140,151.513,140,163,0.0089,0.002,0.0647,0.3116,3560,0.0825,3590.375,683,0.0022,3518,0.5355,3461,0.0465,0.0606,3461,3782,0.0105
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S945664020-055-UNKNOWN.cnf,1,0.005,0.005,54.0394,0.005,0.005,191,204,43.5751,1000,191,190.729,177,191.403,175,206,0.0165,0.0037,0.0778,0.4805,39,0.0023,40.7077,1000,0.001,33,0.5943,30,0.0015,0.0612,23,55,0.0069
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,0.0008,0.0008,109.189,0.0008,0.0013,851,887,71.2547,4000,854,854.67,824,853.099,829,880,0.0016,0.0001,0.0253,0.256,55,0.0788,58.5163,3902,0.0004,49,0.3666,44,0.0467,0.025,32,76,0.0019
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S679764311-04.cnf,1,0.0437,0.0437,14.9354,0.0437,0.0437,26,32,15.3153,160,26,26.4924,22,26.6073,21,32,0.0117,0.0393,0.1492,0.6387,4244,0.0001,4183.5,160,0.0028,4064,0.7528,4044,0.0001,0.1555,4044,4382,0.0484
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,0.0467,0.0467,14.1663,0.0467,0.0467,25,30,14.3452,150,25,24.6778,20,24.8596,20,30,0.0117,0.0424,0.1576,0.643,4194,0.0001,4188.25,150,0.0029,4116,0.7404,4064,0.0001,0.1587,4064,4379,0.0515
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S1750991629-037.cnf,1,0.0055,0.0055,22.2431,0.0054,0.0091,121,132,17.4679,560,121,121.436,111,120.918,112,132,0.0108,0.0021,0.0695,0.3128,3801,0.0741,3842.5,551,0.0028,3793,0.5112,3710,0.0425,0.0661,3710,4056,0.0118
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,0.0051,0.0051,19.6305,0.0051,0.0068,130,141,16.0063,600,131,130.748,120,130.708,120,141,0.0101,0.002,0.0638,0.3081,3795,0.0763,3805.4444,589,0.0026,3772,0.5218,3700,0.0445,0.0647,3700,3924,0.011
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2100934911-025.cnf,1,0.0005,0.0005,194.953,0.0005,0.0009,1275,1310,103.673,6000,1283,1275.62,1257,1256.84,1244,1320,0.001,0.0001,0.1576,0.2482,36,0.0773,37.7557,5862,0.0003,30,0.3316,27,0.0466,0.0208,23,51,0.0014
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S3662714-068-UNKNOWN.cnf,1,0.0067,0.0067,43.9566,0.0067,0.0067,144,157,37.4472,750,143,143.586,130,143.045,131,156,0.0207,0.0043,0.0822,0.4847,61,0.0022,65.268,750,0.0012,55,0.5949,50,0.0014,0.0855,43,80,0.0093
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1986560013-06.cnf,1,0.0002,0.0002,862,0.0002,0.0005,2754,2801,216.706,13000,2758,2761.35,2713,2510,2714,2792,0.0005,0,0.3318,0.2334,11,0.0783,12.369,12646,0.0001,9,0.2827,8,0.0463,0.0144,5,19,0.0006
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,0.0048,0.0048,24.435,0.0048,0.0079,139,150,19.2663,650,139,138.419,127,138.564,127,150,0.0096,0.0018,0.0672,0.3045,3703,0.0721,3741,630,0.0023,3663,0.4908,3649,0.0431,0.0667,3649,3880,0.0109
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1185462553-011.cnf,1,0.0063,0.0063,44.6276,0.0063,0.0063,153,166,36.8425,800,153,152.539,141,153.566,140,167,0.0197,0.0042,0.0791,0.4847,55,0.0023,58.3796,800,0.0012,48,0.605,44,0.0015,0.0658,34,77,0.0081
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1274825698-06-SAT.cnf,1,0.0039,0.0039,22.9875,0.0026,0.0065,167,178,18.3907,810,167,166.107,154,166.33,154,178,0.0077,0.0003,0.0607,0.2852,3851,0.1068,3859,766,0.0019,3809,0.5521,3767,0.0669,0.063,3767,3951,0.0111
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,0.0175,0.0175,33.3343,0.0175,0.0175,65.5,75,32.8111,400,67,65.5852,57,66.2384,56,75,0.0117,0.0156,0.1172,0.6026,79,0.0001,83.3061,400,0.0011,72,0.6886,66,0.0001,0.1085,53,106,0.0193
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,0.0061,0.0061,17.2209,0.0061,0.0081,110,120,13.8031,500,110,110.035,100,109.889,101,120,0.012,0.0024,0.0721,0.3235,3832,0.0736,3836.5,493,0.0031,3782,0.5628,3768,0.0463,0.0685,3768,3951,0.0132
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf,1,0.0006,0.0006,83.2474,0.0004,0.0021,990.5,1016,69.8208,6500,990,981.434,960,989.103,964,1013,0.0013,0.0001,0.0207,0.1782,1221,0.1686,1093,4746,0.0003,747,0.4109,706,0.1016,0.1003,692,1382,0.0025
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,0.0077,0.0077,14.2533,0.0077,0.0102,87,97,11.7805,400,87,87.6061,79,87.5237,79,97,0.0151,0.0018,0.0797,0.3315,3905,0.0736,3938.75,392,0.0037,3875,0.5879,3833,0.0425,0.0793,3833,4129,0.0165
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,0.0047,0.0047,25.0459,0.0047,0.0078,141,151,19.394,650,141,140.577,129,140.598,129,152,0.0094,0.0018,0.0658,0.301,3740,0.0721,3741.5,639,0.0023,3683,0.521,3603,0.0429,0.0613,3603,3943,0.0105
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,0.0001,0.0001,737.667,0.0001,0.0002,5345,5391,650.333,25000,5331,5338.33,5301,5323.33,5281,5331,0.0003,0,0.0037,0.2176,6,0.0805,6.2298,24426,0.0001,4,0.2618,3,0.0479,0.0085,2,10,0.0003
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,0.05,0.05,8.6734,0.05,0.05,20,25,7.6824,100,20,20.1614,16,20.1533,16,24,0.0459,0.0404,0.1675,0.5664,4281,0.0015,4290.4286,100,0.0093,4245,0.713,4218,0.001,0.1674,4218,4378,0.0615
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S251246256-047.cnf,1,0.0063,0.0063,43.5185,0.0063,0.0063,153,166,35.8715,800,153,153.067,140,152.627,140,166,0.0197,0.0042,0.0775,0.482,57,0.0023,59.1111,800,0.0012,49,0.6051,45,0.0015,0.0633,39,77,0.0084
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,0.0056,0.0056,47.5786,0.0056,0.0056,172,186,37.902,900,173,172.729,159,173.323,159,187,0.0179,0.0041,0.0636,0.4771,48,0.0024,50.7345,900,0.0011,42,0.5777,38,0.0015,0.0641,30,64,0.0073
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,0.0778,0.0778,10.5296,0.0778,0.0778,15,19,10.4552,90,15,15.2343,12,15.3742,11,19,0.0111,0.0717,0.1914,0.6636,4320,0.0001,4350.8,90,0.0049,4262,0.749,4260,0,0.191,4260,4535,0.0878
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,0.0025,0.0025,103.829,0.0025,0.0025,382,403,78.8421,2000,383,383.021,363,382.791,361,402,0.0091,0.0017,0.0405,0.4612,18,0.0024,18.0588,2000,0.0005,15,0.5519,13,0.0015,0.0423,9,24,0.0034
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,0.0044,0.0044,24.3939,0.0044,0.0058,152,164,19.5965,700,152,151.452,140,151.406,140,162,0.0087,0.0007,0.0623,0.3043,3720,0.0789,3736.625,686,0.0022,3682,0.5048,3552,0.0469,0.0649,3552,3960,0.0111
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,0.0063,0.0063,44.2246,0.0063,0.0063,153,165,36.8811,800,154,152.437,141,153.889,139,167,0.0197,0.0044,0.0787,0.4843,55,0.0023,58.1754,800,0.0012,49,0.6039,45,0.0015,0.0655,39,74,0.0084
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,0.0083,0.0083,34.5167,0.0083,0.0083,115,125,29.066,600,115,114.944,104,114.511,105,125,0.0243,0.0063,0.0748,0.4939,87,0.0023,89.9712,600,0.0015,78,0.6192,71,0.0015,0.0707,63,107,0.0104
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,0.0076,0.0076,13.3515,0.0074,0.0124,90,99,10.8837,420,90,89.8181,81,89.8252,81,99,0.015,0.0034,0.0781,0.3355,3879,0.0792,3932,403,0.0038,3877,0.5737,3849,0.0484,0.0775,3849,4158,0.0181
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,0.0056,0.0056,49.4173,0.0056,0.0056,171,186,40.1566,900,172,171.614,159,172.469,158,187,0.0179,0.0039,0.0766,0.4779,47,0.0024,49.5902,900,0.001,41,0.6145,37,0.0015,0.085,33,65,0.0073
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1854213938-15.cnf,1,0.0318,0.0318,19.549,0.0318,0.0318,36,43,19.9178,220,36,36.1581,30,36.2086,30,43,0.0117,0.0283,0.1336,0.6272,357,0.0001,588,220,0.002,322,0.7263,267,0.0001,0.1418,239,1353,0.0353
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,0.0467,0.0467,14.0635,0.0467,0.0467,25,30,14.233,150,25,24.9962,20,24.923,20,30,0.0117,0.0405,0.1583,0.6433,4265,0.0001,4202.5,150,0.0028,4096,0.749,4062,0.0001,0.1607,4062,4387,0.0519
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S769702923-04.cnf,1,0.0063,0.0063,46.7301,0.0063,0.0063,152,165,38.5152,800,153,151.93,139,152.106,138,165,0.0197,0.0044,0.0818,0.4814,56,0.0022,59.9892,800,0.0012,50,0.5942,46,0.0015,0.0885,43,74,0.009
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1733990810-090.cnf,1,0.0066,0.0066,12.8464,0.0066,0.0088,102,112,10.9432,460,102,101.82,92,101.839,92,111,0.013,0.0026,0.0735,0.323,3875,0.0798,3909.875,454,0.0033,3857,0.602,3753,0.0463,0.0766,3753,4078,0.0128
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,0.05,0.05,9.0282,0.05,0.05,20,25,8.1599,100,20,20.1123,16,19.9844,16,24,0.0459,0.0371,0.1672,0.5664,4281,0.0015,4299.375,100,0.009,4253,0.7017,4244,0.001,0.1674,4244,4443,0.0596
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1106616038-10.cnf,1,0.0002,0.0002,924.4,0.0002,0.0003,4074,4144,347,19000,4056,4076.4,0,3260,3978,4078,0.0003,0,0.5591,0.2312,7,0.0799,8.0552,18540,0.0001,6,0.2855,5,0.0476,0.0141,3,11,0.0004
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S998136463-10.cnf,1,0.0292,0.0292,21.0425,0.0292,0.0292,40,46,21.2913,240,39,39.7905,33,39.5,33,46,0.0117,0.0262,0.1329,0.623,230,0.0001,259.9167,240,0.0017,201,0.7226,187,0.0001,0.1275,160,294,0.0332
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,0.0233,0.0233,25.7178,0.0233,0.0233,49,57,26.0815,300,49,49.6331,42,49.3314,42,57,0.0117,0.0209,0.1291,0.6083,136,0.0001,143.5238,300,0.0015,125,0.6894,118,0.0001,0.1169,99,159,0.026
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,0.1273,0.1273,7.5094,0.1273,0.1273,10,12,6.8975,55,10,9.654,7,9.6915,7,13,0.011,0.1093,0.2253,0.696,4524,0.0001,4510.3333,55,0.0078,4467,0.7695,4430,0,0.224,4430,4583,0.1395
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S644655157-049.cnf,1,0.0417,0.0417,10.3785,0.0417,0.0417,24,29,9.3441,120,24,23.9378,19,23.8989,19,29,0.0454,0.0317,0.1576,0.5557,4161,0.0013,4229.4286,120,0.0076,4149,0.6987,4133,0.001,0.1551,4133,4440,0.0509
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S318878687-017.cnf,1,0.0318,0.0318,19.5297,0.0318,0.0318,36,43,20.0712,220,36,36.4506,30,36.2136,30,43,0.0117,0.028,0.1394,0.6265,344,0.0001,489.5769,220,0.0018,305,0.7233,267,0.0001,0.1399,214,626,0.035
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,0.0005,0.0005,197.271,0.0005,0.001,1274,1302,97.1091,6000,1287,1272.45,1239,1256.31,1239,1310,0.0011,0.0001,0.1487,0.2459,32,0.0819,34.5,5841,0.0003,28,0.3247,25,0.0483,0.0198,19,47,0.0013
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1924010222-09.UNSAT.shuffled.cnf,1,0.0051,0.0051,24.0395,0.0051,0.0085,130,141,19.056,600,130,130.103,120,130.377,119,141,0.0101,0.002,0.0644,0.3109,3817,0.0723,3814,590,0.0026,3776,0.5421,3703,0.0434,0.0685,3703,3999,0.011
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,0.0625,0.0625,7.1947,0.0625,0.0625,16,20,6.3588,80,16,16.246,13,16.2613,13,20,0.0461,0.0434,0.1815,0.5831,4406,0.0015,4379.4286,80,0.0114,4353,0.7336,4276,0.001,0.1815,4276,4434,0.0827
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,0.0003,0.0003,310.353,0.0003,0.0006,2123,2154,166.6,10000,2127,2119.72,2108,2132.82,2083,2165,0.0006,0.0001,0.0129,0.2428,17,0.0787,18.4121,9749,0.0002,14,0.3117,12,0.0465,0.016,9,27,0.0009
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1818639567-059.cnf,1,0.05,0.05,13.0022,0.05,0.05,23,28,13.4412,140,23,23.1026,19,23.3961,19,28,0.0117,0.0453,0.1592,0.6423,4257,0.0001,4194,140,0.003,4090,0.7395,4058,0.0001,0.1649,4058,4371,0.0545
