@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC

@DATA
normalized-bibd-14-26-13-7-6_glb.xml.mzn_AND_NODATA,1,0.914652,1.093312,3.733333,4.081698,30.2,1,2,0.884444
normalized-bqwh-18-141-57_ext.xml.mzn_AND_NODATA,1,3.344615,0.298988,6.483077,2.668591,6.276923,0.234131,4.009231,0.770533
normalized-bqwh-18-141-52_ext.xml.mzn_AND_NODATA,1,3.559701,0.280922,6.914925,2.632538,6.710448,0.221803,3.976119,0.745955
normalized-bqwh-18-141-32_ext.xml.mzn_AND_NODATA,1,3.587798,0.278723,6.974702,2.679439,6.77381,0.220241,4.284226,0.813152
normalized-bibd-7-210-60-2-10_glb.xml.mzn_AND_NODATA,1,0.790476,1.26506,3.5,4.427711,213.5,1,2,0.8125
normalized-BlackHole-4-4-e-4_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652,0.053478,3,0.284872
normalized-bqwh-18-141-40_glb.xml.mzn_AND_NODATA,1,1.255319,0.79661,3,8.636056,13.702128,0,12.794326,4.264775
normalized-BlackHole-4-4-e-7_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652,0.053478,3,0.284872
normalized-bqwh-18-141-59_ext.xml.mzn_AND_NODATA,1,3.516369,0.284384,6.834821,2.657039,6.636905,0.224714,4.034226,0.74614
normalized-bqwh-18-141-40_ext.xml.mzn_AND_NODATA,1,3.626087,0.275779,7.047826,2.674295,6.843478,0.219424,4.205797,0.767283
normalized-bqwh-18-141-15_ext.xml.mzn_AND_NODATA,1,3.473684,0.287879,6.742857,2.615656,6.538346,0.22684,3.807519,0.712716
normalized-bqwh-18-141-39_ext.xml.mzn_AND_NODATA,1,3.506767,0.285163,6.804511,2.643157,6.595489,0.2247,3.996992,0.746555
normalized-bqwh-18-141-5_ext.xml.mzn_AND_NODATA,1,3.575221,0.279703,6.946903,2.661484,6.743363,0.221535,4.112094,0.757972
normalized-bqwh-18-141-46_ext.xml.mzn_AND_NODATA,1,3.617176,0.276459,7.033479,2.646613,6.832606,0.219718,4.040757,0.741173
normalized-bqwh-18-141-41_glb.xml.mzn_AND_NODATA,1,1.22695,0.815029,2.971631,8.074503,13.702128,0,10.77305,3.600473
normalized-bibd-6-30-15-3-6_glb.xml.mzn_AND_NODATA,1,0.795238,1.257485,3.428571,4.311377,33.285714,1,2,0.795918
normalized-bqwh-18-141-10_ext.xml.mzn_AND_NODATA,1,3.521545,0.283966,6.842496,2.639827,6.641902,0.224473,3.933135,0.728589
normalized-bqwh-18-141-71_glb.xml.mzn_AND_NODATA,1,1.219858,0.819767,2.964539,8.411776,13.702128,0,11.680851,3.905437
normalized-bqwh-18-141-29_glb.xml.mzn_AND_NODATA,1,1.22695,0.815029,2.971631,8.483281,13.702128,0,12.283688,4.100473
normalized-bqwh-18-141-73_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723,8.041954,13.702128,0,10.851064,3.625296
normalized-bqwh-18-141-19_ext.xml.mzn_AND_NODATA,1,3.606775,0.277256,7.017673,2.625821,6.821797,0.219682,3.958763,0.730601
normalized-bqwh-18-141-36_glb.xml.mzn_AND_NODATA,1,1.219858,0.819767,2.964539,8.693469,13.702128,0,12.794326,4.275414
normalized-bqwh-18-141-7_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723,8.304943,13.702128,0,11.836879,3.950355
normalized-bqwh-18-141-6_ext.xml.mzn_AND_NODATA,1,3.487952,0.286701,6.768072,2.663778,6.560241,0.22582,4.084337,0.769077
normalized-bqwh-18-141-79_ext.xml.mzn_AND_NODATA,1,3.319444,0.301255,6.429012,2.669262,6.219136,0.235704,4.041667,0.791397
normalized-bqwh-18-141-72_ext.xml.mzn_AND_NODATA,1,3.375776,0.296228,6.540373,2.665207,6.329193,0.231371,4.072981,0.799417
normalized-bqwh-18-141-49_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,8.165316,13.702128,0,11.453901,3.820331
normalized-bqwh-18-141-7_ext.xml.mzn_AND_NODATA,1,3.5,0.285714,6.79403,2.659158,6.58806,0.225586,4.070149,0.763045
normalized-bibd-8-56-28-4-12_glb.xml.mzn_AND_NODATA,1,0.823413,1.214458,3.555556,4.318072,59.666667,1,2,0.82716
normalized-BlackHole-4-4-e-5_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652,0.053478,3,0.284872
normalized-bqwh-18-141-3_ext.xml.mzn_AND_NODATA,1,3.494768,0.286142,6.781764,2.618285,6.573991,0.225834,3.810164,0.71185
normalized-bqwh-18-141-64_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,8.315602,13.702128,0,11.723404,3.914894
normalized-bibd-11-55-15-3-3_glb.xml.mzn_AND_NODATA,1,0.866667,1.153846,3.666667,4.230769,59,1,2,0.861111
normalized-bqwh-18-141-87_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,8.571237,13.702128,0,12.617021,4.20922
normalized-bqwh-18-141-66_ext.xml.mzn_AND_NODATA,1,3.578869,0.279418,6.958333,2.621063,6.758929,0.22079,3.916667,0.728813
normalized-BlackHole-4-4-e-8_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652,0.053478,3,0.284872
normalized-bqwh-18-141-74_ext.xml.mzn_AND_NODATA,1,3.988827,0.2507,7.780726,2.636297,7.583799,0.201331,4.247207,0.743815
normalized-bqwh-18-141-58_glb.xml.mzn_AND_NODATA,1,1.22695,0.815029,2.971631,8.475694,13.702128,0,12.304965,4.109929
normalized-bqwh-18-141-82_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908,8.040001,13.702128,0,10.978723,3.660757
normalized-bqwh-18-141-61_ext.xml.mzn_AND_NODATA,1,3.597059,0.278005,6.988235,2.655618,6.782353,0.22036,4.082353,0.751288
normalized-bqwh-18-141-3_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,7.980795,13.702128,0,10.588652,3.534279
normalized-bqwh-18-141-55_ext.xml.mzn_AND_NODATA,1,3.41807,0.292563,6.621746,2.650362,6.407351,0.229391,3.97856,0.769133
normalized-bqwh-15-106-14_ext.xml.mzn_AND_NODATA,1,3.893536,0.256836,7.593156,2.4891,7.39924,0.205078,3.382129,0.586752
normalized-bqwh-18-141-41_ext.xml.mzn_AND_NODATA,1,3.404871,0.293697,6.601218,2.641538,6.392694,0.230666,3.882801,0.738771
normalized-bqwh-18-141-9_glb.xml.mzn_AND_NODATA,1,1.22695,0.815029,2.971631,8.1752,13.702128,0,11.22695,3.750591
normalized-bqwh-18-141-77_ext.xml.mzn_AND_NODATA,1,3.695652,0.270588,7.188406,2.667958,6.985507,0.215294,4.26087,0.780414
normalized-bqwh-18-141-90_ext.xml.mzn_AND_NODATA,1,3.340524,0.299354,6.466872,2.673332,6.252696,0.234317,4.030817,0.784515
normalized-bibd-22-22-7-7-2_glb.xml.mzn_AND_NODATA,1,0.962451,1.039014,3.826087,3.975359,26.478261,1,2,0.920605
normalized-bqwh-18-141-42_ext.xml.mzn_AND_NODATA,1,3.468373,0.28832,6.731928,2.635914,6.527108,0.227095,3.921687,0.741663
normalized-C1-1-20.xml.mzn_AND_NODATA,1,1.171717,0.853448,5.279461,9.294797,13.737374,0.758621,3.020202,0.946816
normalized-C1-2-20.xml.mzn_AND_NODATA,1,1.17594,0.850384,5.317293,9.345499,13.855639,0.76087,2.968421,0.947414
normalized-bqwh-18-141-20_glb.xml.mzn_AND_NODATA,1,1.255319,0.79661,3,8.257272,13.702128,0,11.553191,3.851064
normalized-bqwh-18-141-83_ext.xml.mzn_AND_NODATA,1,3.367127,0.296989,6.525346,2.690398,6.316436,0.232664,4.141321,0.797974
normalized-bqwh-18-141-90_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,8.165842,13.702128,0,11.347518,3.786052
normalized-bqwh-18-141-47_ext.xml.mzn_AND_NODATA,1,3.552239,0.281513,6.897015,2.597208,6.689552,0.222269,3.797015,0.709976
normalized-bqwh-18-141-71_ext.xml.mzn_AND_NODATA,1,3.519403,0.284139,6.835821,2.657336,6.632836,0.224343,4.037313,0.754458
normalized-4-fullins-5-6.xml.mzn_AND_NODATA,1,18.645683,0.053632,37.291365,5.169925,37.291365,1,6,0.222401
normalized-block.xml.mzn_AND_NODATA,1,1.328093,0.752959,3.006696,3.743739,4.235808,0.515344,2.62067,0.96
normalized-bibd-8-98-49-4-21_glb.xml.mzn_AND_NODATA,1,0.81576,1.225851,3.555556,4.358582,101.666667,1,2,0.82716
normalized-bqwh-18-141-98_ext.xml.mzn_AND_NODATA,1,3.437406,0.290917,6.665158,2.682233,6.455505,0.229048,4.158371,0.787757
normalized-bqwh-18-141-69_ext.xml.mzn_AND_NODATA,1,3.279503,0.304924,6.346273,2.657821,6.13354,0.238163,3.913043,0.764268
normalized-bqwh-18-141-97_glb.xml.mzn_AND_NODATA,1,1.22695,0.815029,2.971631,8.248254,13.702128,0,11.304965,3.777778
normalized-bqwh-18-141-20_ext.xml.mzn_AND_NODATA,1,3.831224,0.261013,7.464135,2.601729,7.265823,0.209251,3.894515,0.67941
normalized-bqwh-18-141-62_ext.xml.mzn_AND_NODATA,1,3.602699,0.27757,7.002999,2.62569,6.8006,0.218893,3.965517,0.738988
normalized-bqwh-18-141-49_ext.xml.mzn_AND_NODATA,1,3.655172,0.273585,7.110632,2.62062,6.91092,0.21816,3.91523,0.700266
normalized-bqwh-18-141-25_ext.xml.mzn_AND_NODATA,1,3.448795,0.289956,6.692771,2.647885,6.487952,0.228384,3.968373,0.753375
normalized-bqwh-18-141-89_ext.xml.mzn_AND_NODATA,1,3.711765,0.269414,7.216176,2.68219,7.008824,0.21355,4.426471,0.828608
normalized-bqwh-18-141-64_ext.xml.mzn_AND_NODATA,1,3.604412,0.277438,7.004412,2.639377,6.8,0.21991,4.016176,0.741508
normalized-bibd-7-91-39-3-13_glb.xml.mzn_AND_NODATA,1,0.796703,1.255172,3.5,4.393103,94.5,1,2,0.8125
normalized-bqwh-18-141-88_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,8.228445,13.702128,0,11.524823,3.8487
normalized-bqwh-18-141-82_ext.xml.mzn_AND_NODATA,1,3.427286,0.291776,6.644678,2.644725,6.434783,0.230096,3.898051,0.728632
normalized-bqwh-18-141-84_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908,8.55617,13.702128,0,12.609929,4.205674
normalized-bqwh-18-141-59_glb.xml.mzn_AND_NODATA,1,1.198582,0.83432,2.943262,8.421425,13.702128,0,11.695035,3.914894
normalized-bqwh-18-141-94_glb.xml.mzn_AND_NODATA,1,1.219858,0.819767,2.964539,7.895567,13.702128,0,10.007092,3.353428
normalized-bqwh-18-141-46_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723,8.453435,13.702128,0,11.943262,3.989362
normalized-bqwh-18-141-94_ext.xml.mzn_AND_NODATA,1,3.758621,0.266055,7.321839,2.550971,7.126437,0.212156,3.622126,0.645642
normalized-abb313GPIA-7.xml.mzn_AND_NODATA,1,34.268465,0.029181,68.53693,5.61471,68.53693,1,7,0.112805
normalized-bqwh-18-141-43_ext.xml.mzn_AND_NODATA,1,3.74392,0.2671,7.290415,2.666578,7.09299,0.213221,4.248927,0.765284
normalized-C2-2-15.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.038183,14.488017,0.772727,2.960784,0.960631
normalized-bqwh-18-141-39_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,8.150072,13.702128,0,11.41844,3.812057
normalized-C3-1-30.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251,11.247229,14.638596,0.77551,3.439766,0.97283
normalized-bibd-9-84-28-3-7_glb.xml.mzn_AND_NODATA,1,0.834127,1.198858,3.6,4.31589,87.8,1,2,0.84
normalized-C1-2-21.xml.mzn_AND_NODATA,1,1.17594,0.850384,5.317293,9.393646,13.855639,0.76087,2.993985,0.948189
normalized-bqwh-18-141-47_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816,7.924959,13.702128,0,10.539007,3.518913
normalized-bqwh-18-141-32_glb.xml.mzn_AND_NODATA,1,1.212766,0.824561,2.957447,8.769082,13.702128,0,12.886525,4.310875
normalized-BlackHole-4-4-e-0_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652,0.053478,3,0.284872
normalized-chnl10-11-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.190909,5.238095,2,10.47619,19,1,2,1
normalized-chnl10-15-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.166667,6,2,12,23,1,2,1
normalized-bibd-12-88-22-3-4_glb.xml.mzn_AND_NODATA,1,0.870338,1.148979,3.692308,4.242384,92.076923,1,2,0.869822
normalized-bqwh-18-141-60_ext.xml.mzn_AND_NODATA,1,3.575,0.27972,6.951471,2.640306,6.752941,0.221719,4.007353,0.735458
normalized-bqwh-18-141-88_ext.xml.mzn_AND_NODATA,1,3.68331,0.271495,7.168331,2.619049,6.970043,0.216886,3.915835,0.695481
normalized-C2-2-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.103117,14.488017,0.772727,2.97894,0.961002
normalized-bqwh-18-141-61_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908,8.380001,13.702128,0,12.042553,4.015366
normalized-chnl-15-16.xml.mzn_AND_NODATA,1,0.129167,7.741935,2,15.483871,29,1,2,1
normalized-chnl15-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.106667,9.375,2,18.75,38,1,2,1
normalized-bibd-9-96-32-3-8_glb.xml.mzn_AND_NODATA,1,0.832639,1.201001,3.6,4.323603,99.8,1,2,0.84
normalized-C2-1-15.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.038183,14.488017,0.772727,2.960784,0.960631
normalized-C2-1-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.103117,14.488017,0.772727,2.97894,0.961002
normalized-blast-floppy1-8.xml.mzn_AND_NODATA,1,1.086235,0.920611,9.049198,8.330789,34.864566,1,2,0.374011
normalized-C4-2-60.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.27431,15.197861,0.785714,3.144781,0.979861
normalized-bqwh-18-141-43_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723,8.787228,13.702128,0,13.148936,4.387707
normalized-abb313GPIA-5.xml.mzn_AND_NODATA,1,34.268465,0.029181,68.53693,4.643856,68.53693,1,5,0.080575
normalized-chnl15-16-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.129167,7.741935,2,15.483871,29,1,2,1
normalized-C4-1-60.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.27431,15.197861,0.785714,3.144781,0.979861
normalized-C3-3-30.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251,11.247229,14.638596,0.77551,3.439766,0.97283
normalized-cc-7-7-2.xml.mzn_AND_NODATA,1,1.32,0.757576,5.04,3.818182,16.56,0.727273,2,0.790238
normalized-bqwh-18-141-97_ext.xml.mzn_AND_NODATA,1,3.413476,0.292956,6.617152,2.658913,6.407351,0.229699,4.009188,0.773137
normalized-chnl10-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.15,6.666667,2,13.333333,28,1,2,1
normalized-bqwh-18-141-73_ext.xml.mzn_AND_NODATA,1,3.631579,0.275362,7.061404,2.601366,6.859649,0.218599,3.824561,0.690192
normalized-chnl-20-25.xml.mzn_AND_NODATA,1,0.09,11.111111,2,22.222222,43,1,2,1
normalized-C4-1-61.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.29237,15.197861,0.785714,3.154486,0.979961
normalized-C4-3-61.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.29237,15.197861,0.785714,3.154486,0.979961
normalized-cc-7-7-3.xml.mzn_AND_NODATA,1,1.32,0.757576,5.04,4.669036,16.56,0.727273,2.04,0.791071
normalized-C3-3-31.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251,11.281504,14.638596,0.77551,3.45614,0.973128
normalized-chnl-15-25.xml.mzn_AND_NODATA,1,0.106667,9.375,2,18.75,38,1,2,1
normalized-C2-3-15.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.038183,14.488017,0.772727,2.960784,0.960631
normalized-chnl-10-20.xml.mzn_AND_NODATA,1,0.15,6.666667,2,13.333333,28,1,2,1
normalized-cc-8-8-3.xml.mzn_AND_NODATA,1,1.346154,0.742857,5.169231,4.682346,17.123077,0.72,2.030769,0.809158
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,1.381188,0.724014,5.346535,4.701237,17.910891,0.709677,2.019802,0.838224
normalized-bqwh-18-141-85_ext.xml.mzn_AND_NODATA,1,3.313756,0.301772,6.412674,2.675564,6.197836,0.236007,4.037094,0.782208
normalized-bibd-11-110-30-3-6_glb.xml.mzn_AND_NODATA,1,0.857576,1.166078,3.666667,4.275618,114,1,2,0.861111
normalized-C3-2-30.xml.mzn_AND_NODATA,1,1.20503,0.829855,5.581192,11.268963,14.68234,0.776316,3.394204,0.972759
normalized-chnl-30-40.xml.mzn_AND_NODATA,1,0.058333,17.142857,2,34.285714,68,1,2,1
normalized-bibd-7-84-36-3-12_glb.xml.mzn_AND_NODATA,1,0.797619,1.253731,3.5,4.38806,87.5,1,2,0.8125
normalized-chnl-20-30.xml.mzn_AND_NODATA,1,0.083333,12,2,24,48,1,2,1
normalized-C4-2-61.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296,12.29237,15.197861,0.785714,3.154486,0.979961
normalized-chnl-10-11.xml.mzn_AND_NODATA,1,0.190909,5.238095,2,10.47619,19,1,2,1
normalized-chnl35-36-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.056349,17.746479,2,35.492958,69,1,2,1
normalized-bqwh-18-141-87_ext.xml.mzn_AND_NODATA,1,3.713663,0.269276,7.225291,2.649629,7.023256,0.21409,4.175872,0.759482
normalized-chnl20-21-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.097619,10.243902,2,20.487805,39,1,2,1
normalized-chnl-20-21.xml.mzn_AND_NODATA,1,0.097619,10.243902,2,20.487805,39,1,2,1
normalized-cc-9-9-2.xml.mzn_AND_NODATA,1,1.365854,0.732143,5.268293,3.857143,17.560976,0.714286,2,0.824458
normalized-bqwh-18-141-84_ext.xml.mzn_AND_NODATA,1,3.516369,0.284384,6.824405,2.682695,6.616071,0.224714,4.22619,0.795115
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,1.365854,0.732143,5.268293,4.692804,17.560976,0.714286,2.02439,0.824763
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,0.065591,15.245902,2,30.491803,59,1,2,1
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,0.053571,18.666667,2,37.333333,73,1,2,1
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.053571,18.666667,2,37.333333,73,1,2,1
normalized-C3-2-31.xml.mzn_AND_NODATA,1,1.20503,0.829855,5.581192,11.303316,14.68234,0.776316,3.41006,0.973037
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.058333,17.142857,2,34.285714,68,1,2,1
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.050794,19.6875,2,39.375,78,1,2,1
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,0.949134,1.053592,3.818182,4.022805,32.454545,1,2,0.917355
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.04939,20.246914,2,40.493827,79,1,2,1
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908,8.498102,13.702128,0,12.304965,4.105201
normalized-C1-3-21.xml.mzn_AND_NODATA,1,1.171717,0.853448,5.279461,9.342626,13.737374,0.758621,3.047138,0.947685
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,3.578475,0.279449,6.952167,2.623776,6.747384,0.220551,3.944694,0.739612
normalized-circ-6-3.xml.mzn_AND_NODATA,1,8.566667,0.116732,40.533333,4.731518,50.977778,1,2,0.068836
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,1.667432,0.599725,3.954065,2.356749,5.186036,1,1.861277,0.48848
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.047222,21.176471,2,42.352941,83,1,2,1
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.116667,8.571429,2,17.142857,33,1,2,1
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,3.665211,0.272836,7.126638,2.652532,6.922853,0.216839,4.114993,0.751281
normalized-costasArray-18.xml.mzn_AND_NODATA,1,1.886905,0.529968,4.595238,11.517013,15.095238,0.476341,33.178571,10.52451
normalized-costasArray-19.xml.mzn_AND_NODATA,1,1.893048,0.528249,4.614973,11.724775,15.775401,0.477401,35.171123,11.182412
normalized-costasArray-20.xml.mzn_AND_NODATA,1,1.898551,0.526718,4.63285,11.921725,16.454106,0.478372,37.164251,11.841088
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,0.056349,17.746479,2,35.492958,69,1,2,1
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,0.050794,19.6875,2,39.375,78,1,2,1
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,5.618406,0.177986,11.236813,2.568654,11.236813,0.157012,2.942761,0.599672
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.09,11.111111,2,22.222222,43,1,2,1
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,0.166667,6,2,12,23,1,2,1
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,0.116667,8.571429,2,17.142857,33,1,2,1
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,0.844697,1.183857,3.636364,4.304933,123.909091,1,2,0.85124
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,0.039608,25.247525,2,50.49505,99,1,2,1
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,5.719037,0.174855,11.438073,2.561975,11.438073,0.1538,2.963303,0.588265
normalized-david-10.xml.mzn_AND_NODATA,1,4.666667,0.214286,9.333333,6.643856,9.333333,1,10,2.619526
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,18.645683,0.053632,37.291365,5.61471,37.291365,1,7,0.259468
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,0.966154,1.035032,3.846154,3.980892,29.538462,1,2,0.928994
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.038182,26.190476,2,52.380952,103,1,2,1
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,5.697489,0.175516,11.394977,2.563385,11.394977,0.154478,2.958904,0.585529
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652,2.182847,33.014652,0.053478,3,0.284872
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.939394,0,2,1
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.065591,15.245902,2,30.491803,59,1,2,1
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.083333,12,2,24,48,1,2,1
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.936508,0,2,1
normalized-color.xml.mzn_AND_NODATA,1,24.916,0.040135,49.832,4.643856,49.832,1,5,0.102177
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.952381,0,2,1
normalized-costasArray-16.xml.mzn_AND_NODATA,1,1.87218,0.534137,4.548872,11.063947,13.729323,0.473896,29.195489,9.211529
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,0.036667,27.272727,2,54.545455,108,1,2,1
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.954023,0,2,1
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.973333,0,2,1
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.039608,25.247525,2,50.49505,99,1,2,1
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.522947,5.56,0.685315,12.64,1.453411
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,5.487459,0.182234,10.974918,2.577713,10.974918,0.161367,2.916031,0.612877
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.50388,5.56,0.685315,12.55,1.448816
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.933333,0,2,1
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,0.04939,20.246914,2,40.493827,79,1,2,1
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.948718,0,2,1
normalized-costasArray-17.xml.mzn_AND_NODATA,1,1.88,0.531915,4.573333,11.297217,14.413333,0.475177,31.186667,9.8675
normalized-circ-8-3.xml.mzn_AND_NODATA,1,12.184524,0.082071,72.845238,5.978505,88.595238,1,2,0.044295
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.944444,0,2,1
normalized-C2-3-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245,10.103117,14.488017,0.772727,2.97894,0.961002
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.061905,16.153846,2,32.307692,63,1,2,1
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,3.621302,0.276144,7.039941,2.6563,6.837278,0.218546,4.149408,0.772839
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.528314,5.56,0.685315,12.67,1.454942
normalized-data-6-3.xml.mzn_AND_NODATA,1,8.566667,0.116732,40.533333,4.731518,50.977778,1,2,0.068836
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.840189,5.56,0.685315,14.53,1.5499
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.950617,0,2,1
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2,3,3.955556,0,2,1
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.847411,5.56,0.685315,14.57,1.551942
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.735772,5.56,0.685315,13.87,1.516205
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,0.047222,21.176471,2,42.352941,83,1,2,1
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76,10.514898,5.56,0.685315,12.6,1.451368
