@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC

@DATA
SAT_Competition2011/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,0.0896,0.8492,4.8554,0.1567,0.0352,0.8254,0.0322,269998,0.0023,0.015,0.0013,0.002,1,0.9566,0,0.0001,1,0.1556,0.0004,0.0004,1,0.0122,1373.16,0.4906,0.7657,0.6022,0.0035,0.0002,8694,0,0.0016,0.6
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-400.cnf,1,2.8031,0.3834,2.8308,7.5232,0.163,0.4444,0.2155,141426,0.1403,0.2055,0.0002,0.0004,0.4804,0.4898,0,0,1,0,0.0001,0.0001,1,0.0618,2759.3,0.1824,0.7081,1.2217,0.0004,0.0001,30477,0,0.0005,0.372
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,1,3.169,4.4161,3.1268,69.0141,0.2535,2.883,0.063,101640,0.3397,0.169,0.076,0.0926,0.4995,4.5264,0.0001,0.0003,0.9328,0,0.0006,0.0006,0.9993,0.071,109.5,0.8491,0.8398,1.3418,0.0187,0.0003,6404,0,0.0176,0.9554
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,4.037,2.1893,4.6271,0.5216,0.2954,1.6158,0.0402,289635,0.3978,0.1985,0.0057,0.0162,0.4999,1.7912,0,0.0002,0.9612,0,0.0003,0.0003,1,0.0477,10188.9,0.9496,0.9129,0.6874,0.0112,0.0002,11639,0,0.0113,0.985
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,1.7922,2.1859,2.9998,1.6489,0.1608,1.7668,0.1415,122585,0.1107,0.1402,0.0023,0.0069,0.2916,1.3881,0,0.0001,0.72,0,0.0002,0.0002,0.9948,0.0691,1640,0.1245,0.5075,1.404,0.0039,0.0001,17342,0,0.0021,0.7826
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,2.3483,1.7564,2.5211,1.5656,0.2415,1.5579,0.1817,55718,0.1974,0.2402,0.0019,0.0053,0.2404,1.9377,0.0001,0.0001,0.8904,0,0.0004,0.0004,0.9848,0.1022,314.697,0.1577,0.7261,1.37,0.0071,0.0002,10123,0,0.0033,0.5418
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,1.7163,1.308,5.1632,0.004,0.0361,0.9599,0.0349,742878,0.0223,0.1005,0.0006,0.0011,0.2793,2.322,0,0,0.5,0,0.0001,0.0001,1,0.0244,681.667,0.1002,0.1821,0.5907,0.0007,0.0001,25957,0,0.0002,0.341
SAT_RACE2008/babic-dspam-vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-26r-k45.cnf,1,3.4492,2.889,3.3368,1.5249,0.2391,1.9552,0.0986,901822,0.2369,0.0773,0.002,0.0021,0.4749,4.1127,0,0,0.9749,0.0002,0,0,0.9999,0.038,8716.67,0.8207,0.7819,1.2223,0.0043,0,88904,0,0.0006,0.8951
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_12_UNKNOWN.cnf,1,2.2046,1.0769,3.8425,0.5751,0.3064,0.968,0.0102,117566,0.2424,0.0251,0.0064,0.0125,0.2005,0.825,0.0001,0.0023,0.8908,0.0028,0.0035,0.0035,0.9888,0.0066,741.583,0.3974,0.9242,0.4552,0.0056,0.0017,1205,0.0001,0.0299,0.7247
SAT_RACE2008/ibm-2004-29-k25.cnf,1,3.3525,0.8601,3.386,1.2454,0.1604,0.7651,0.1482,52579,0.1929,0.0927,0.0018,0.0044,0.2987,0.7422,0.0001,0.0002,0.6923,0,0.0004,0.0004,0.9896,0.0348,435.884,0.5349,0.7359,1.4571,0.0032,0.0003,7791,0,0.0023,0.8073
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-03.cnf,1,3.4323,2.3322,3.2312,12.3283,0.2476,1.9696,0.1869,23783,0.2564,0.2878,0.0484,0.0631,0.9992,3.2754,0,0.0004,1,0,0.0008,0.0008,1,0.1201,122.951,0.4925,0.6806,1.5955,0.0558,0.0005,4444,0,0.0432,0.7621
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,3.1127,0.5379,2.8292,2.0774,0.1573,0.5205,0.1666,357793,0.2452,0.032,0.0001,0.0001,0.2026,0.5231,0,0,0.8095,0,0,0,0.9905,0.0151,1555,0.635,0.8998,1.0226,0.0001,0,59617,0,0.0002,0.805
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top22.cnf,1,2.1335,1.8918,2.1631,1.7349,0.1809,1.58,0.1961,104196,0.1582,0.1749,0.0015,0.0043,0.2397,1.7732,0.0001,0.0001,0.8723,0,0.0002,0.0002,0.9907,0.0813,927.643,0.5377,0.8328,1.1507,0.0035,0.0001,20430,0,0.0021,0.5718
SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-50-h49-unsat.cnf,1,4.1327,2.1775,5.697,29.2074,0.3201,0.9341,0.0267,769676,0.4212,0.4508,0.0055,0.0057,0.5,2.5157,0,0.0004,0.9423,0,0.0004,0.0004,1,0.1419,969.5,0.8996,0.6377,2.3533,0.0023,0.0001,20526,0,0.0049,0.9766
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,3.2353,2.1803,3.3715,0.0446,0.3145,1.1339,0.0499,2494752,0.4943,0.4978,0.0009,0.0009,0.5,2.5403,0,0,1,0,0,0,1,0.1654,224,0.9512,0.9761,0.1953,0.0009,0,124468,0,0.0154,0.9994
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,1.1936,1.5687,1.9084,1.4845,0.0665,3.2162,0.1905,200032,0.0405,0.0608,0.01,0.011,0.3002,2.6539,0,0,0.8462,0,0.0001,0.0001,0.9984,0.039,2766.4,0.1282,0.5909,1.0535,0.0105,0.0001,38102,0,0.0003,0.3601
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7_i.cnf,1,3.3927,1.1242,3.5237,4.5535,0.1738,0.9875,0.1475,15894,0.2062,0.1513,0.0097,0.0187,0.4353,1.1749,0.0003,0.0007,0.8909,0,0.0017,0.0017,1,0.072,100.684,0.5947,0.5576,1.7118,0.0127,0.0009,2345,0,0.0145,0.7854
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,2.8613,1.3211,3.0606,5.4583,0.1564,1.2342,0.128,166748,0.1897,0.1485,0.0011,0.0022,0.4729,1.6293,0,0.0001,0.9437,0,0.0002,0.0002,1,0.0749,1152.73,0.6486,0.4535,1.6954,0.0022,0.0001,21350,0,0.0009,0.7704
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-15.cnf,1,1.9442,0.7131,2.357,2.3864,0.1129,1.2355,0.1831,34035,0.0735,0.074,0.0079,0.0112,0.2875,1.0258,0.0001,0.0003,0.7143,0,0.0005,0.0005,0.9697,0.0377,452.767,0.2087,0.6128,1.2175,0.0074,0.0003,6232,0,0.0059,0.3782
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L100_coli.sat.cnf,1,2.4475,2.3738,2.4733,5.5013,0.1599,2.8925,0.0959,506124,0.3796,0.1019,0.0012,0.0016,1,2.1941,0,0,1,0,0.0001,0.0001,1,0.0613,1869.5,0.6323,0.7891,1.1431,0.0031,0,48547,0,0.0004,0.6915
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf,1,2.4951,1.2604,2.5028,2.1649,0.1617,0.735,0.157,192101,0.185,0.249,0.0011,0.0011,0.5198,1.6043,0,0.0001,1,0,0.0001,0.0001,1,0.0776,151.214,0.915,0.9791,0.2193,0.0019,0.0001,30161,0,0.0021,0.9362
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1033.cnf,1,1.6293,3.4168,1.7813,2.8017,0.0829,2.1869,0.2176,143494,0.091,0.0793,0.0039,0.0272,1,2.2459,0,0,1,0,0.0001,0.0001,1,0.061,2675.5,0.156,0.8861,0.7984,0.0066,0.0001,31223,0,0.0023,0.1919
SAT_RACE2008/mizh-md5-48-2.cnf,1,0.9713,0.6084,2.3624,1.5069,0.0385,0.4882,0.1696,157313,0.0205,0.0485,0.0002,0.0005,0.1579,0.5909,0,0.0001,0.3333,0,0.0001,0.0001,0.6755,0.0312,2308.22,0.0103,0.5407,0.9018,0.0002,0.0001,26683,0,0.0002,0.0878
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-md5-47-03.cnf,1,0.9811,0.604,2.3705,1.5106,0.0385,0.4858,0.1699,153779,0.0207,0.0485,0.0002,0.0005,0.1579,0.5862,0,0.0001,0.3333,0,0.0001,0.0001,0.6755,0.0312,2427.5,0.0107,0.5427,0.9025,0.0002,0.0001,26131,0,0.0002,0.0896
SAT-Race-2010-CNF/software-verification/babic/dspam_dump_vc972.cnf,1,0.9825,1.7456,1.0642,0.8076,0.0289,1.6251,0.2225,682329,0.0823,0.0619,0.0009,0.0023,0.4034,1.7757,0,0,1,0,0,0,1,0.0521,19220,0.1552,0.9771,0.2317,0.0008,0,151831,0,0.0004,0.1922
SAT_RACE2008/manol-pipe-f7nidw.cnf,1,2.8031,1.5803,2.9467,5.7814,0.1536,1.4497,0.1255,364855,0.1888,0.1515,0.001,0.0018,0.4512,1.9724,0,0,0.9416,0,0.0001,0.0001,1,0.0758,4011.75,0.6556,0.4591,1.6816,0.0015,0,45777,0,0.0008,0.77
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12070.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc909.cnf,1,1.6402,5.4321,1.8742,2.5842,0.0879,2.8785,0.2108,148639,0.0899,0.1095,0.0161,0.0562,1,3.7653,0,0,1,0,0.0001,0.0001,1,0.0657,2597.57,0.156,0.8473,0.9191,0.0195,0.0001,31328,0,0.0022,0.1919
SAT_RACE2006/SAT-Race_TS_1/narai-vpn-10s.cnf,1,2.0392,21.041,1.5685,2.6391,0.1631,5.7812,0.1954,3193437,0.3423,0.5,0.0038,0.0127,0.5,12.5048,0,0,0.9995,0,0,0,1,0.3134,188928,0.6149,0.7765,1.2829,0.0089,0,624037,0,0.0008,0.7506
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,3.1934,2.2849,2.996,3.218,0.1293,1.6796,0.1666,99876,0.1837,0.1372,0.0016,0.0048,0.4333,2.1075,0.0001,0.0001,0.7143,0,0.0002,0.0002,0.9972,0.0751,830.8,0.4468,0.5634,1.689,0.0032,0.0001,16635,0,0.0007,0.6155
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,3.111,1.2586,3.2813,0.1213,0.3087,0.9885,0.0606,932723,0.436,0.4295,0.0008,0.0008,0.4918,1.4882,0,0,0.9459,0,0,0,1,0.0865,8563.5,0.9015,0.9665,0.2302,0.0008,0,56496,0,0.0096,0.9624
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf,1,2.2022,1.4899,2.09,1.0804,0.0961,1.679,0.2217,24515,0.1333,0.0478,0.0093,0.0197,0.3705,1.7125,0.0002,0.0002,0.9273,0,0.0005,0.0005,0.9026,0.0338,319.613,0.2205,0.8044,1.1605,0.0172,0.0004,5436,0,0.0116,0.3399
SAT-Race-2010-CNF/mixed/diagnosis/UCG-20-10p1.cnf,1,2.9439,0.7411,3.0927,0.8793,0.1483,0.6533,0.1442,956610,0.2256,0.0476,0,0.0001,0.092,0.8457,0,0,0.84,0,0,0,1,0.0191,13880,0.7772,0.8694,1.093,0.0001,0,137954,0,0.0001,0.8826
SAT_Competition2011/SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2008/velev-vliw-uns-2.0-iq1.cnf,1,3.9885,3.2113,4.2835,0.4568,0.2492,2.4185,0.0692,244145,0.2912,0.2028,0.0179,0.0345,0.4654,2.6766,0,0.0001,0.9861,0,0.0002,0.0002,0.9998,0.0514,3267,0.8912,0.9168,0.7494,0.0392,0.0001,16889,0,0.0043,0.9524
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-03.cnf,1,4.0378,3.3795,5.2312,0.7119,0.3272,2.3481,0.0178,4556085,0.5142,0.3607,0.0011,0.0043,0.5,2.4635,0,0,0.985,0,0,0,1,0.0967,57242,0.9995,0.9407,0.74,0.0033,0,81147,0,0.0043,1
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_12_UNKNOWN.cnf,1,2.275,1.1242,3.876,0.5751,0.3078,0.9609,0.0094,127840,0.2482,0.0267,0.0063,0.0123,0.2003,0.863,0.0001,0.0023,0.8937,0.0036,0.0036,0.0036,0.988,0.0068,96,0.4761,0.9241,0.4548,0.005,0.0017,1205,0,0.0299,0.7349
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,2.8303,1.7985,2.9222,5.5414,0.1523,1.6184,0.1236,456317,0.1969,0.1481,0.0016,0.0034,0.435,2.1584,0,0,0.9699,0,0.0001,0.0001,1,0.0721,2248.5,0.6814,0.483,1.7163,0.0019,0,56393,0,0.0007,0.8418
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h27-unknown.cnf,1,4.2382,1.8731,5.473,10.4181,0.2985,1.5958,0.0313,267244,0.3644,0.4493,0.0076,0.0082,0.5,2.5162,0,0.0004,0.9824,0,0.0007,0.0007,1,0.1632,536.3,0.8295,0.7264,1.7495,0.0059,0.0002,8357,0,0.0482,0.9448
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.8221,0.5124,2.5577,1.4334,0.0382,0.5197,0.171,120346,0.0189,0.0447,0.0002,0.0005,0.2106,0.5015,0,0.0001,0.4,0,0.0002,0.0002,0.7618,0.0308,2084.33,0.0044,0.5286,0.9174,0.0002,0.0001,20577,0,0.0002,0.061
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,3.69,1.1688,3.6679,2.2757,0.164,0.9826,0.1352,432357,0.225,0.0839,0.0003,0.0007,0.34,1.2369,0,0,0.7297,0.0002,0.0001,0.0001,0.9956,0.0311,2881.5,0.6648,0.6574,1.643,0.0007,0,58468,0,0.0004,0.8312
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,1.47,0.9161,1.5153,0.8373,0.0676,0.9752,0.243,19097,0.0877,0.0466,0.0034,0.0072,0.2787,1.0609,0.0003,0.0003,0.6,0,0.0006,0.0006,0.7477,0.0347,239.83,0.0917,0.8666,0.9636,0.0054,0.0004,4641,0.0001,0.0078,0.1392
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,3.2103,3.6815,3.376,5.9733,0.2239,2.3891,0.1458,1954958,0.229,0.3072,0.0008,0.0026,0.5,2.7486,0,0,0.9899,0,0,0,1,0.0879,50564,0.9971,0.7758,1.4866,0.003,0,284996,0,0.0034,1
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,2.8392,0.5254,2.5717,0.9628,0.163,0.4971,0.1758,730398,0.2634,0.029,0,0.0001,0.1387,0.5214,0,0,0.8095,0,0,0,0.9599,0.0158,10557,0.7674,0.869,1.0368,0.0001,0,128393,0,0.0001,0.8448
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,3.997,2.6266,4.7182,0.5503,0.3097,1.7735,0.0332,514785,0.4314,0.4154,0.0028,0.0118,0.5,2.0275,0,0.0001,0.9552,0,0.0002,0.0002,1,0.1218,1390.33,0.9916,0.9161,0.6464,0.008,0.0001,17101,0,0.0089,0.9998
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf,1,0.9854,0.9066,2.8721,0.17,0.018,0.641,0.0819,29288,0.0096,0.1393,0.0007,0.0061,0.1504,0.7859,0.0002,0.0002,0.1,0,0.0023,0.0023,0.1877,0.0687,138.789,0.0022,0.1617,1.6398,0.0011,0.0008,2400,0.0001,0.0033,0.0362
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,3.001,10.3165,2.976,2.7759,0.1209,8.9522,0.1524,885495,0.1626,0.1556,0.0109,0.0144,0.3151,13.7478,0,0,0.9989,0,0,0,0.9996,0.0902,39298,0.4495,0.5858,1.4231,0.0117,0,134938,0,0.0001,0.5997
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,2.6279,1.9578,2.7076,5.3176,0.1488,1.7623,0.1249,504250,0.1719,0.1476,0.0037,0.0074,0.4429,2.3958,0,0,0.9477,0,0.0001,0.0001,1,0.0759,2351,0.6603,0.4488,1.6383,0.0042,0,62957,0,0.0007,0.8234
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,2.8471,0.5647,2.5876,0.9649,0.1639,0.5259,0.1714,980858,0.2618,0.0291,0,0,0.138,0.5529,0,0,0.8261,0,0,0,0.962,0.0156,27372,0.7631,0.8738,1.0397,0,0,168138,0,0.0001,0.8451
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-28-s100.cnf,1,2.3336,0.7964,2.4452,1.2435,0.1507,0.7602,0.2407,59532,0.1796,0.0555,0.0015,0.0019,0.1714,0.9287,0.0001,0.0001,0.7778,0,0.0002,0.0002,0.9673,0.033,1068.58,0.851,0.9402,0.9854,0.002,0.0001,14331,0.0001,0.0023,0.9009
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.0896,0.8492,4.8554,0.1567,0.0352,0.8254,0.0322,269998,0.0023,0.0148,0.0013,0.002,1,0.9566,0,0.0001,1,0.1408,0.0004,0.0004,1,0.0123,1114.35,0.4921,0.7657,0.6022,0.0035,0.0002,8694,0,0.0016,0.6023
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-5p0.cnf,1,2.8687,0.7119,2.9249,0.8984,0.1466,0.6332,0.1568,546568,0.2298,0.0536,0.0001,0.0001,0.1581,0.844,0,0,0.7895,0,0,0,0.9845,0.0194,7024.5,0.7404,0.8554,1.0898,0.0001,0,85693,0,0.0001,0.8452
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,4.249,4.946,4.8945,0.1435,0.2785,2.9842,0.0233,1317234,0.5096,0.3415,0.0074,0.0132,1,4.4253,0,0.0001,1,0,0.0001,0.0001,1,0.069,5216,0.9992,0.9566,0.3747,0.0105,0.0001,30665,0,0.0058,1
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,3.0893,0.6031,2.8707,1.9313,0.1592,0.5744,0.1577,604754,0.2447,0.0313,0,0.0001,0.1967,0.5686,0,0,0.8333,0,0,0,0.978,0.0149,3371,0.6262,0.9069,1.02,0.0001,0,95380,0,0.0001,0.8116
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,1.2131,3.6425,1.6143,0.1593,0.2278,1.2561,0.023,391407,0.3724,0.0299,0.0162,0.0163,0.2693,4.0995,0.0001,0.0007,0.9965,0.0032,0.0008,0.0008,0.9998,0.0103,945,0.8757,0.1107,2.2076,0.0013,0.0002,8988,0,0.0059,0.9186
SAT_RACE2008/schup-l2s-bc56s-1-k391.cnf,1,2.5283,1.1941,2.9253,2.6981,0.1818,1.2543,0.1867,813247,0.1798,0.252,0.0002,0.0003,0.3176,1.2468,0,0,0.8864,0,0,0,1,0.1023,12829,0.1648,0.8345,1.1519,0.0006,0,151801,0,0.0024,0.5453
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,2.3826,0.7969,2.4796,1.2804,0.1543,0.7595,0.2406,57628,0.1842,0.0561,0.0015,0.0018,0.1713,0.9334,0.0001,0.0001,0.7778,0,0.0002,0.0002,0.9719,0.033,961.843,0.8516,0.9386,0.9909,0.0021,0.0001,13864,0.0001,0.0024,0.9007
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,0.9795,0.6042,2.37,1.5081,0.0385,0.4859,0.17,153907,0.0207,0.0486,0.0002,0.0005,0.1579,0.5864,0,0.0001,0.3333,0,0.0001,0.0001,0.6755,0.0312,2541.7,0.0106,0.5428,0.9027,0.0002,0.0001,26157,0,0.0002,0.0886
SAT_RACE2008/babic-dspam-vc1080.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,0.9825,1.7456,1.0642,0.8076,0.0289,1.6251,0.2225,682329,0.0823,0.0634,0.0009,0.0023,0.4034,1.7757,0,0,1,0,0,0,1,0.0543,19448,0.1515,0.9771,0.2317,0.0008,0,151831,0,0.0004,0.195
SAT_RACE2006/SAT-Race_TS_1/velev-fvp-sat-3.0-07.cnf,1,3.9796,1.1802,5.0022,0.1674,0.2971,1.8787,0.0308,998048,0.3856,0.4959,0.0012,0.0022,0.5,1.2442,0,0.0001,0.9394,0.0014,0.0001,0.0001,1,0.1745,3274.5,0.8079,0.9743,0.8854,0.0107,0.0001,30712,0,0.0046,0.9971
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6ni_s.cnf,1,2.9328,1.3464,3.0873,5.0368,0.1569,1.2914,0.1301,100154,0.1808,0.1459,0.003,0.0066,0.4939,1.6689,0,0.0001,0.9437,0,0.0003,0.0003,1,0.0793,519.76,0.6148,0.4553,1.6657,0.0067,0.0002,13032,0,0.0013,0.7381
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,2.8563,0.4687,2.5645,1.0588,0.1616,0.4661,0.1814,628528,0.2668,0.0304,0,0.0001,0.1302,0.4743,0,0,0.7778,0,0,0,0.9456,0.0161,6185,0.7477,0.8676,1.0251,0.0001,0,113985,0,0.0001,0.8383
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-15-u.cnf,1,2.8925,0.4866,2.5651,1.0622,0.1624,0.4772,0.1789,590731,0.2652,0.0319,0,0.0001,0.1412,0.4875,0,0,0.7895,0,0,0,0.9365,0.0164,2813,0.742,0.8708,1.0274,0.0001,0,105677,0,0.0001,0.8344
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,1.9997,0.2677,2.4408,0.4768,0.0886,0.5124,0.2409,2507,0.0749,0.0777,0.0072,0.0096,0.3211,0.5301,0.002,0.0021,0.5,0,0.005,0.005,0.8235,0.0512,34.7731,0.1728,0.8799,0.9207,0.0104,0.0033,604,0.0008,0.0315,0.3028
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-22.cnf,1,1.6455,1.2728,2.6941,8.085,0.1052,1.2705,0.1443,98894,0.061,0.084,0.0008,0.0022,0.26,1.0073,0,0.0001,0.9403,0,0.0003,0.0003,0.9845,0.037,1045.61,0.0635,0.5433,1.1992,0.0014,0.0001,14271,0,0.0046,0.2249
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,1,1.2856,4.5219,1.297,0.4847,0.2287,0.773,0.1447,7333644,0.339,0.4052,0.0004,0.0004,0.616,5.4251,0,0,1,0,0,0,1,0.1553,1307240,0.9466,0.99,0.0732,0.0005,0,1060927,0,0.0009,0.9848
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,4.2559,1.8967,5.719,12.0039,0.3112,1.6996,0.0242,481437,0.4033,0.4538,0.0053,0.0056,0.5,2.5695,0,0.0003,0.9909,0,0.0005,0.0005,1,0.1511,832.75,0.8566,0.7614,1.6192,0.0044,0.0002,11671,0,0.0506,0.9516
