@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC

@DATA
bqwh-15-106-17_ext.xml.minion.converted.minion.gz,1,0.813643,83,0.075472,0.113208,17.575472,11.207547,594,61.327817
bqwh-15-106-18_glb.xml.minion.conv.minion,1,0.419818,116,0.113208,0.113208,7.349057,12.150943,0,142.58794
bqwh-15-106-19_ext.xml.minion.converted.minion.gz,1,0.812998,87,0.075472,0.103774,17.575472,10.962264,581,60.783931
bqwh-15-106-19_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-1_ext.xml.minion.converted.minion.gz,1,0.812797,89,0.075472,0.103774,17.471698,10.886792,577,61.340392
bqwh-15-106-1_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-20_glb.xml.minion.conv.minion,1,0.385393,109,0.113208,0.113208,8.084906,12.150943,0,132.758519
bqwh-15-106-21_ext.xml.minion.converted.minion.gz,1,0.815304,98,0.075472,0.103774,16.330189,10.622642,563,65.333904
bqwh-15-106-21_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-22_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-23_ext.xml.minion.converted.minion.gz,1,0.815014,96,0.075472,0.103774,16.726415,10.90566,578,64.461088
bqwh-15-106-23_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-24_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-25_ext.xml.minion.converted.minion.gz,1,0.814489,88,0.084906,0.108491,17.273585,11.226415,595,62.927994
bqwh-15-106-25_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-26_glb.xml.minion.conv.minion,1,0.37128,106,0.113208,0.113208,8.424528,12.150943,0,129.616034
bqwh-15-106-27_ext.xml.minion.converted.minion.gz,1,0.814425,90,0.075472,0.103774,17.018868,10.830189,574,63.557724
bqwh-15-106-28_glb.xml.minion.conv.minion,1,0.378533,105,0.113208,0.113208,8.245283,12.150943,0,128.962428
bqwh-15-106-29_ext.xml.minion.converted.minion.gz,1,0.815775,96,0.075472,0.113208,16.575472,11.056604,586,66.438941
bqwh-15-106-29_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-2_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-30_glb.xml.minion.conv.minion,1,0.346085,97,0.113208,0.113208,9.09434,12.150943,0,117.002558
bqwh-15-106-31_ext.xml.minion.converted.minion.gz,1,0.815127,88,0.075472,0.113208,17.141509,11.358491,602,65.488066
bqwh-15-106-31_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-32_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-33_ext.xml.minion.converted.minion.gz,1,0.815699,96,0.075472,0.103774,16.575472,10.943396,580,65.994902
bqwh-15-106-33_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-34_glb.xml.minion.conv.minion,1,0.378161,105,0.113208,0.113208,8.254717,12.150943,0,128.292929
bqwh-15-106-35_ext.xml.minion.converted.minion.gz,1,0.810194,82,0.084906,0.113208,19.311321,11.773585,624,56.435699
bqwh-15-106-35_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-36_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-37_ext.xml.minion.converted.minion.gz,1,0.81485,98,0.075472,0.103774,16.5,10.603774,562,65.90396
bqwh-15-106-37_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-38_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-39_ext.xml.minion.converted.minion.gz,1,0.812582,86,0.084906,0.113208,18.283019,11.490566,609,59.732129
bqwh-15-106-39_glb.xml.minion.conv.minion,1,0.357077,105,0.113208,0.113208,8.792453,12.150943,0,121.081333
bqwh-15-106-3_ext.xml.minion.converted.minion.gz,1,0.814517,89,0.075472,0.113208,17.301887,11.283019,598,63.354369
bqwh-15-106-3_glb.xml.minion.conv.minion,1,0.388101,108,0.113208,0.113208,8.018868,12.150943,0,132.255988
bqwh-15-106-40_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-41_ext.xml.minion.converted.minion.gz,1,0.814238,88,0.075472,0.103774,16.981132,10.849057,575,63.652245
bqwh-15-106-41_glb.xml.minion.conv.minion,1,0.383365,108,0.113208,0.113208,8.132075,12.150943,0,132.211765
bqwh-15-106-42_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-43_ext.xml.minion.converted.minion.gz,1,0.814929,89,0.075472,0.103774,17.018868,11.056604,586,64.313629
bqwh-15-106-43_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-44_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-45_ext.xml.minion.converted.minion.gz,1,0.812863,87,0.09434,0.113208,18.283019,11.566038,613,60.005283
bqwh-15-106-45_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-46_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-47_ext.xml.minion.converted.minion.gz,1,0.815404,96,0.075472,0.103774,16.556604,11.018868,584,66.33988
bqwh-15-106-47_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-48_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-49_ext.xml.minion.converted.minion.gz,1,0.814767,88,0.084906,0.113208,17.330189,11.150943,591,64.196629
bqwh-15-106-49_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-4_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-50_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-51_ext.xml.minion.converted.minion.gz,1,0.814144,87,0.084906,0.113208,17.613208,11.415094,605,61.92393
bqwh-15-106-51_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-53_ext.xml.minion.converted.minion.gz,1,0.815134,90,0.084906,0.113208,16.867925,11.245283,596,66.484899
bqwh-15-106-53_glb.xml.minion.conv.minion,1,0.40632,112,0.113208,0.113208,7.622642,12.150943,0,140.988818
bqwh-15-106-54_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-55_ext.xml.minion.converted.minion.gz,1,0.813846,86,0.084906,0.113208,17.764151,11.433962,606,61.070478
bqwh-15-106-55_glb.xml.minion.conv.minion,1,0.375078,104,0.113208,0.113208,8.330189,12.150943,0,127.155492
bqwh-15-106-56_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-57_ext.xml.minion.converted.minion.gz,1,0.809256,83,0.084906,0.113208,18.754717,11.169811,592,58.313754
bqwh-15-106-57_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-58_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-59_ext.xml.minion.converted.minion.gz,1,0.81274,87,0.084906,0.113208,18.160377,11.433962,606,60.006065
bqwh-15-106-59_glb.xml.minion.conv.minion,1,0.359391,98,0.113208,0.113208,8.726415,12.150943,0,122.05249
bqwh-15-106-5_ext.xml.minion.converted.minion.gz,1,0.812902,84,0.084906,0.113208,17.830189,11.075472,587,61.76132
bqwh-15-106-5_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-60_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-61_ext.xml.minion.converted.minion.gz,1,0.808669,82,0.084906,0.113208,19.09434,11.320755,600,57.674157
bqwh-15-106-61_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-62_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-63_ext.xml.minion.converted.minion.gz,1,0.814503,89,0.075472,0.113208,17.226415,11.075472,587,64.626312
bqwh-15-106-63_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-65_ext.xml.minion.converted.minion.gz,1,0.8151,89,0.075472,0.103774,17.04717,11,583,64.436275
bqwh-15-106-65_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-66_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-67_ext.xml.minion.converted.minion.gz,1,0.815013,98,0.075472,0.113208,16.830189,11.037736,585,65.522936
bqwh-15-106-67_glb.xml.minion.conv.minion,1,0.398353,121,0.113208,0.113208,7.792453,12.150943,0,139.931677
bqwh-15-106-68_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-69_ext.xml.minion.converted.minion.gz,1,0.811536,87,0.09434,0.113208,18.566038,11.471698,608,58.970588
bqwh-15-106-69_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-6_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-70_glb.xml.minion.conv.minion,1,0.403611,108,0.113208,0.113208,7.679245,12.150943,0,137.696203
bqwh-15-106-71_ext.xml.minion.converted.minion.gz,1,0.81488,98,0.084906,0.113208,17.150943,11.54717,612,65.413765
bqwh-15-106-71_glb.xml.minion.conv.minion,1,0.407097,109,0.113208,0.113208,7.603774,12.150943,0,137.113782
bqwh-15-106-72_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-73_ext.xml.minion.converted.minion.gz,1,0.814376,89,0.075472,0.103774,16.95283,10.867925,576,63.563473
bqwh-15-106-73_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-74_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-75_ext.xml.minion.converted.minion.gz,1,0.812895,84,0.084906,0.113208,18.330189,11.622642,616,59.77468
bqwh-15-106-75_glb.xml.minion.conv.minion,1,0.359923,102,0.113208,0.113208,8.707547,12.150943,0,122.022942
bqwh-15-106-76_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-77_ext.xml.minion.converted.minion.gz,1,0.814681,106,0.075472,0.113208,15.688679,11.188679,593,72.496262
bqwh-15-106-77_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-78_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-79_ext.xml.minion.converted.minion.gz,1,0.815261,89,0.075472,0.113208,17.084906,11.113208,589,65.546645
bqwh-15-106-79_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-7_ext.xml.minion.converted.minion.gz,1,0.815281,96,0.075472,0.103774,16.632075,10.981132,582,64.8442
bqwh-15-106-7_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-80_glb.xml.minion.conv.minion,1,0.363999,102,0.113208,0.113208,8.613208,12.150943,0,123.253078
bqwh-15-106-81_ext.xml.minion.converted.minion.gz,1,0.814812,88,0.075472,0.103774,17.207547,11.150943,591,64.563666
bqwh-15-106-81_glb.xml.minion.conv.minion,1,0.386553,106,0.113208,0.113208,8.056604,12.150943,0,131.735119
bqwh-15-106-83_ext.xml.minion.converted.minion.gz,1,0.814694,90,0.084906,0.113208,17.283019,11.377358,603,64.053702
bqwh-15-106-83_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-84_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-85_ext.xml.minion.converted.minion.gz,1,0.814083,88,0.075472,0.113208,17.349057,11.132075,590,62.892714
bqwh-15-106-85_glb.xml.minion.conv.minion,1,0.379847,106,0.113208,0.113208,8.216981,12.150943,0,127.597968
bqwh-15-106-86_glb.xml.minion.conv.minion,1,0.356301,98,0.113208,0.113208,8.811321,12.150943,0,119.974734
bqwh-15-106-87_ext.xml.minion.converted.minion.gz,1,0.8119,88,0.075472,0.103774,17.754717,10.924528,579,60.975441
bqwh-15-106-87_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-88_glb.xml.minion.conv.minion,1,0.363693,104,0.113208,0.113208,8.613208,12.150943,0,123.402189
bqwh-15-106-89_ext.xml.minion.converted.minion.gz,1,0.813596,89,0.075472,0.113208,17.735849,11.320755,600,61.907812
bqwh-15-106-89_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-8_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-90_glb.xml.minion.conv.minion,1,0.40998,121,0.113208,0.113208,7.54717,12.150943,0,142.173139
bqwh-15-106-91_ext.xml.minion.converted.minion.gz,1,0.814791,89,0.084906,0.113208,17.283019,11.54717,612,64.530328
bqwh-15-106-92_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-93_ext.xml.minion.converted.minion.gz,1,0.814891,89,0.084906,0.113208,17.141509,11.377358,603,63.787479
bqwh-15-106-93_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-94_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-95_ext.xml.minion.converted.minion.gz,1,0.813834,88,0.084906,0.113208,17.698113,11.283019,598,62.465571
bqwh-15-106-95_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-96_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-97_ext.xml.minion.converted.minion.gz,1,0.815252,89,0.084906,0.113208,17.028302,11.339623,601,65.448505
bqwh-15-106-97_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?
bqwh-15-106-98_glb.xml.minion.conv.minion,1,0.395184,109,0.113208,0.113208,7.867925,12.150943,0,135.251534
bqwh-15-106-99_ext.xml.minion.converted.minion.gz,1,0.81421,88,0.084906,0.113208,17.877358,11.754717,623,62.045597
bqwh-15-106-99_glb.xml.minion.conv.minion,1,0.383685,106,0.113208,0.113208,8.122642,12.150943,0,129.459499
bqwh-15-106-9_ext.xml.minion.converted.minion.gz,1,0.81121,86,0.075472,0.113208,18.301887,11.207547,594,59.372957
bqwh-15-106-9_glb.xml.minion.conv.minion,1,0.346198,104,0.113208,0.113208,9.09434,12.150943,0,119.025575
bqwh-18-141-11_ext.xml.minion.converted.minion.gz,1,0.812194,83,0.06383,0.092199,19.574468,12.425532,876,56.078556
bqwh-18-141-13_ext.xml.minion.converted.minion.gz,1,0.80696,72,0.06383,0.092199,20.617021,12.12766,855,52.869396
bqwh-18-141-15_ext.xml.minion.converted.minion.gz,1,0.812807,84,0.070922,0.092199,19.319149,12.510638,882,56.864821
bqwh-18-141-17_ext.xml.minion.converted.minion.gz,1,0.811174,80,0.06383,0.092199,19.546099,12.085106,852,56.422269
bqwh-18-141-19_ext.xml.minion.converted.minion.gz,1,0.810794,78,0.06383,0.092199,20.198582,12.58156,887,53.885773
bqwh-18-141-1_ext.xml.minion.converted.minion.gz,1,0.810048,80,0.06383,0.092199,20.276596,12.468085,879,54.079798
bqwh-18-141-21_ext.xml.minion.converted.minion.gz,1,0.810983,79,0.06383,0.092199,20.120567,12.567376,886,54.39877
bqwh-18-141-23_ext.xml.minion.converted.minion.gz,1,0.808218,76,0.06383,0.092199,21.021277,12.609929,889,52.668434
bqwh-18-141-25_ext.xml.minion.converted.minion.gz,1,0.810969,80,0.070922,0.092199,20.141844,12.58156,887,54.65489
bqwh-18-141-27_ext.xml.minion.converted.minion.gz,1,0.805939,78,0.06383,0.092199,20.560284,11.943262,842,52.553719
bqwh-18-141-29_ext.xml.minion.converted.minion.gz,1,0.807976,72,0.06383,0.092199,21.014184,12.595745,888,51.333494
bqwh-18-141-31_ext.xml.minion.converted.minion.gz,1,0.809203,78,0.070922,0.092199,21.156028,12.93617,912,52.468856
bqwh-18-141-33_ext.xml.minion.converted.minion.gz,1,0.809707,79,0.06383,0.092199,20.113475,12.241135,863,54.232641
bqwh-18-141-35_ext.xml.minion.converted.minion.gz,1,0.808979,79,0.070922,0.092199,20.375887,12.326241,869,53.473553
bqwh-18-141-37_ext.xml.minion.converted.minion.gz,1,0.810168,78,0.06383,0.092199,20.319149,12.524823,883,54.052977
bqwh-18-141-39_ext.xml.minion.converted.minion.gz,1,0.810278,76,0.06383,0.092199,20.021277,12.326241,869,54.631013
bqwh-18-141-3_ext.xml.minion.converted.minion.gz,1,0.812732,84,0.06383,0.092199,19.312057,12.468085,879,57.58731
bqwh-18-141-41_ext.xml.minion.converted.minion.gz,1,0.812054,83,0.06383,0.092199,19.390071,12.283688,866,56.418094
bqwh-18-141-43_ext.xml.minion.converted.minion.gz,1,0.805684,72,0.070922,0.099291,22.241135,13.049645,920,49.093412
bqwh-18-141-45_ext.xml.minion.converted.minion.gz,1,0.806965,72,0.070922,0.092199,21.198582,12.553191,885,51.284221
bqwh-18-141-47_ext.xml.minion.converted.minion.gz,1,0.812852,83,0.070922,0.092199,19.475177,12.695035,895,57.378174
bqwh-18-141-49_ext.xml.minion.converted.minion.gz,1,0.811058,72,0.06383,0.092199,20.056738,12.539007,884,54.016975
bqwh-18-141-51_ext.xml.minion.converted.minion.gz,1,0.811842,79,0.070922,0.092199,20.276596,12.964539,914,55.030848
bqwh-18-141-53_ext.xml.minion.converted.minion.gz,1,0.812705,83,0.070922,0.092199,19.652482,12.794326,902,56.529695
bqwh-18-141-55_ext.xml.minion.converted.minion.gz,1,0.810598,80,0.06383,0.085106,19.64539,12.113475,854,55.76096
bqwh-18-141-57_ext.xml.minion.converted.minion.gz,1,0.809942,79,0.06383,0.092199,19.468085,11.815603,833,55.452406
bqwh-18-141-59_ext.xml.minion.converted.minion.gz,1,0.80936,79,0.06383,0.092199,20.177305,12.255319,864,53.597678
bqwh-18-141-5_ext.xml.minion.converted.minion.gz,1,0.807664,76,0.06383,0.092199,20.539007,12.184397,859,52.654885
bqwh-18-141-61_ext.xml.minion.converted.minion.gz,1,0.808954,79,0.070922,0.092199,20.957447,12.737589,898,52.591152
bqwh-18-141-63_ext.xml.minion.converted.minion.gz,1,0.811899,82,0.06383,0.092199,19.836879,12.609929,889,55.959644
bqwh-18-141-65_ext.xml.minion.converted.minion.gz,1,0.808523,78,0.06383,0.085106,19.808511,11.815603,833,54.57602
bqwh-18-141-67_ext.xml.minion.converted.minion.gz,1,0.805582,72,0.06383,0.092199,20.87234,12.099291,853,51.785167
bqwh-18-141-69_ext.xml.minion.converted.minion.gz,1,0.811703,81,0.06383,0.085106,19.198582,12.028369,848,56.959118
bqwh-18-141-71_ext.xml.minion.converted.minion.gz,1,0.809756,80,0.06383,0.092199,20.35461,12.425532,876,53.910231
bqwh-18-141-73_ext.xml.minion.converted.minion.gz,1,0.812458,80,0.070922,0.092199,19.687943,12.695035,895,56.349814
bqwh-18-141-75_ext.xml.minion.converted.minion.gz,1,0.811828,83,0.070922,0.092199,19.865248,12.553191,885,55.746347
bqwh-18-141-77_ext.xml.minion.converted.minion.gz,1,0.805749,72,0.070922,0.092199,22.070922,12.907801,910,50.218892
bqwh-18-141-79_ext.xml.minion.converted.minion.gz,1,0.809533,79,0.06383,0.092199,19.780142,12,846,54.802882
bqwh-18-141-7_ext.xml.minion.converted.minion.gz,1,0.808704,76,0.06383,0.092199,20.326241,12.241135,863,53.458812
bqwh-18-141-81_ext.xml.minion.converted.minion.gz,1,0.808819,79,0.06383,0.085106,20.255319,12.212766,861,53.62406
bqwh-18-141-83_ext.xml.minion.converted.minion.gz,1,0.807392,76,0.056738,0.085106,20.021277,11.758865,829,54.041123
bqwh-18-141-85_ext.xml.minion.converted.minion.gz,1,0.810376,79,0.06383,0.092199,20.170213,12.411348,875,54.936516
bqwh-18-141-87_ext.xml.minion.converted.minion.gz,1,0.807029,72,0.070922,0.092199,21.453901,12.737589,898,50.791725
bqwh-18-141-89_ext.xml.minion.converted.minion.gz,1,0.801317,67,0.06383,0.092199,22.475177,12.595745,888,48.82683
bqwh-18-141-91_ext.xml.minion.converted.minion.gz,1,0.80932,79,0.06383,0.092199,20.248227,12.297872,867,53.222837
bqwh-18-141-93_ext.xml.minion.converted.minion.gz,1,0.806506,72,0.06383,0.092199,20.843972,12.241135,863,51.790944
bqwh-18-141-95_ext.xml.minion.converted.minion.gz,1,0.809138,79,0.070922,0.092199,21.021277,12.822695,904,52.49466
bqwh-18-141-97_ext.xml.minion.converted.minion.gz,1,0.810656,80,0.06383,0.092199,20.049645,12.382979,873,55.090072
bqwh-18-141-99_ext.xml.minion.converted.minion.gz,1,0.810071,79,0.070922,0.092199,20.595745,12.70922,896,53.943227
bqwh-18-141-9_ext.xml.minion.converted.minion.gz,1,0.811143,79,0.06383,0.092199,19.992908,12.510638,882,55.19205
composed-25-10-20-0_ext.xml.minion.gz,1,0.835394,492,0.133333,0.085714,11.809524,11.809524,620,241.248387
composed-25-10-20-1_ext.xml.minion.gz,1,0.835394,492,0.12381,0.085714,11.809524,11.809524,620,241.772581
composed-25-10-20-2_ext.xml.minion.gz,1,0.835394,492,0.114286,0.085714,11.809524,11.809524,620,241.520968
composed-25-10-20-3_ext.xml.minion.gz,1,0.835394,494,0.12381,0.085714,11.809524,11.809524,620,241.883871
composed-25-10-20-4_ext.xml.minion.gz,1,0.835394,492,0.114286,0.085714,11.809524,11.809524,620,241.951613
composed-25-10-20-5_ext.xml.minion.gz,1,0.835394,492,0.114286,0.085714,11.809524,11.809524,620,242.387097
composed-25-10-20-6_ext.xml.minion.gz,1,0.835394,493,0.114286,0.085714,11.809524,11.809524,620,242.762903
composed-25-10-20-7_ext.xml.minion.gz,1,0.835394,492,0.12381,0.085714,11.809524,11.809524,620,242.282258
composed-25-10-20-8_ext.xml.minion.gz,1,0.835394,493,0.114286,0.085714,11.809524,11.809524,620,241.682258
composed-25-10-20-9_ext.xml.minion.gz,1,0.835394,492,0.12381,0.085714,11.809524,11.809524,620,242.05
composed-25-1-2-0_ext.xml.minion.gz,1,0.749308,161,0.424242,0.454545,13.575758,13.575758,224,197.767857
composed-25-1-2-1_ext.xml.minion.gz,1,0.749308,160,0.393939,0.424242,13.575758,13.575758,224,198.607143
composed-25-1-2-2_ext.xml.minion.gz,1,0.749308,161,0.363636,0.454545,13.575758,13.575758,224,197.723214
composed-25-1-2-3_ext.xml.minion.gz,1,0.749308,160,0.393939,0.454545,13.575758,13.575758,224,198.214286
composed-25-1-2-4_ext.xml.minion.gz,1,0.749308,161,0.363636,0.454545,13.575758,13.575758,224,199.044643
composed-25-1-25-0_ext.xml.minion.gz,1,0.742906,160,0.424242,0.484848,14.969697,14.969697,247,184.016194
composed-25-1-25-1_ext.xml.minion.gz,1,0.742906,159,0.393939,0.454545,14.969697,14.969697,247,184.461538
composed-25-1-25-2_ext.xml.minion.gz,1,0.742906,159,0.363636,0.484848,14.969697,14.969697,247,184.149798
composed-25-1-25-3_ext.xml.minion.gz,1,0.742906,159,0.393939,0.484848,14.969697,14.969697,247,184.412955
composed-25-1-25-4_ext.xml.minion.gz,1,0.742906,159,0.363636,0.484848,14.969697,14.969697,247,185.299595
composed-25-1-25-5_ext.xml.minion.gz,1,0.742906,160,0.363636,0.484848,14.969697,14.969697,247,184.740891
composed-25-1-25-6_ext.xml.minion.gz,1,0.742906,160,0.363636,0.484848,14.969697,14.969697,247,185.161943
composed-25-1-25-7_ext.xml.minion.gz,1,0.742906,160,0.393939,0.484848,14.969697,14.969697,247,185.242915
composed-25-1-25-8_ext.xml.minion.gz,1,0.742906,160,0.363636,0.484848,14.969697,14.969697,247,184.356275
composed-25-1-25-9_ext.xml.minion.gz,1,0.742906,158,0.393939,0.515152,14.969697,14.969697,247,184.692308
composed-25-1-2-5_ext.xml.minion.gz,1,0.749308,161,0.363636,0.454545,13.575758,13.575758,224,198.607143
composed-25-1-2-6_ext.xml.minion.gz,1,0.749308,161,0.363636,0.454545,13.575758,13.575758,224,199.098214
composed-25-1-2-7_ext.xml.minion.gz,1,0.749308,161,0.393939,0.484848,13.575758,13.575758,224,198.90625
composed-25-1-2-8_ext.xml.minion.gz,1,0.749308,161,0.363636,0.484848,13.575758,13.575758,224,198.1875
composed-25-1-2-9_ext.xml.minion.gz,1,0.749308,159,0.393939,0.484848,13.575758,13.575758,224,198.473214
composed-25-1-40-0_ext.xml.minion.gz,1,0.73923,159,0.424242,0.515152,15.878788,15.878788,262,176.133588
composed-25-1-40-1_ext.xml.minion.gz,1,0.73923,158,0.393939,0.484848,15.878788,15.878788,262,176.965649
composed-25-1-40-2_ext.xml.minion.gz,1,0.73923,158,0.363636,0.484848,15.878788,15.878788,262,176.541985
composed-25-1-40-3_ext.xml.minion.gz,1,0.73923,159,0.393939,0.515152,15.878788,15.878788,262,176.816794
composed-25-1-40-4_ext.xml.minion.gz,1,0.73923,159,0.363636,0.515152,15.878788,15.878788,262,177.557252
composed-25-1-40-5_ext.xml.minion.gz,1,0.73923,159,0.363636,0.484848,15.878788,15.878788,262,177.125954
composed-25-1-40-6_ext.xml.minion.gz,1,0.73923,159,0.363636,0.515152,15.878788,15.878788,262,177.301527
composed-25-1-40-7_ext.xml.minion.gz,1,0.73923,159,0.393939,0.515152,15.878788,15.878788,262,177.458015
composed-25-1-40-8_ext.xml.minion.gz,1,0.73923,159,0.363636,0.515152,15.878788,15.878788,262,176.553435
composed-25-1-40-9_ext.xml.minion.gz,1,0.73923,157,0.393939,0.515152,15.878788,15.878788,262,176.977099
composed-25-1-80-0_ext.xml.minion.gz,1,0.730939,157,0.424242,0.575758,18.30303,18.30303,302,159.291391
composed-25-1-80-1_ext.xml.minion.gz,1,0.730939,156,0.424242,0.545455,18.30303,18.30303,302,160.122517
composed-25-1-80-2_ext.xml.minion.gz,1,0.730939,156,0.424242,0.575758,18.30303,18.30303,302,159.731788
composed-25-1-80-3_ext.xml.minion.gz,1,0.730939,156,0.454545,0.575758,18.30303,18.30303,302,160.07947
composed-25-1-80-4_ext.xml.minion.gz,1,0.730939,157,0.393939,0.545455,18.30303,18.30303,302,160.725166
composed-25-1-80-5_ext.xml.minion.gz,1,0.730939,157,0.393939,0.545455,18.30303,18.30303,302,159.990066
composed-25-1-80-6_ext.xml.minion.gz,1,0.730939,157,0.424242,0.545455,18.30303,18.30303,302,160.764901
composed-25-1-80-7_ext.xml.minion.gz,1,0.730939,158,0.424242,0.575758,18.30303,18.30303,302,160.480132
composed-25-1-80-8_ext.xml.minion.gz,1,0.730939,157,0.393939,0.575758,18.30303,18.30303,302,159.857616
composed-25-1-80-9_ext.xml.minion.gz,1,0.730939,155,0.393939,0.575758,18.30303,18.30303,302,160.086093
composed-75-1-2-0_ext.xml.minion.gz,1,0.713651,158,0.13253,0.180723,15.036145,15.036145,624,166.641026
