@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1295462378-089.cnf,1,0.0389,0.0389,16.4436,0.0389,0.0389,30,35,16.9709,180,30,29.7648,25,29.971,25,36,0.0117,0.0352,0.1517,0.6311,4186,0.0001,4143.75,180,0.0024,3998,0.7295,3972,0.0001,0.1445,3972,4419,0.0435,0.0001,4419,1.3475,0.0118,0.0001,0.0117,0.0037,1.6255,0.0001,0,0.0002,4419,54.9991,0.0311,4.2388,15300,54.9991,15300,2,0.0432,0.0239,0.68,0.4217,3.0743,0.2011,2,0.0673,54.1639,54.9991,0.0164,53.7805,0.0016
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S819692891-023.cnf,1,0.0933,0.0933,9.3947,0.0933,0.0933,13,16,8.972,75,13,12.9642,10,12.9799,10,16,0.0111,0.0863,0.1972,0.6731,4398,0.0001,4430.8,75,0.0053,4359,0.7559,4346,0,0.2,4346,4533,0.1061,0,4518,1.7949,0.0112,0.0001,0.0111,0.007,2.0479,0.0001,0,0.0001,4533,27.3622,0.0328,3.779,6675,27.3622,6675,2,0.0179,0.0252,0.6862,0.4114,2.9485,0.2628,2,0.1203,27.0189,27.3331,0.0144,26.9987,0.0036
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S516218553-20-SAT.cnf,1,0.0032,0.0032,26.034,0.0021,0.0064,205,218,20.2177,990,205,204.688,192,204.819,191,218,0.0062,0.0006,0.057,0.2859,3363,0.1094,3141.7143,935,0.0016,3006,0.5107,1805,0.0668,0.0512,1805,3741,0.0094,0.0369,3643,0.2298,0.2652,0.1225,0.019,0.0048,0.8067,0.1674,0.3136,0.2286,3741,40.717,0.2397,2.5715,3526,40.717,3582,4.4593,0.1916,0.1783,0.6453,0.322,2.26,0.534,5,0.0385,37.6061,39.7848,0.0526,37.6799,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S419666888-007.cnf,1,0.008,0.008,13.6748,0.0078,0.0131,85,94,11.193,400,85,84.9997,76,84.8677,77,93,0.0158,0.003,0.0793,0.3402,3943,0.0805,3940,383,0.0039,3901,0.5858,3854,0.0479,0.078,3854,4008,0.0149,0.0298,3980,0.3911,0.2281,0.0917,0.0292,0.0089,0.9796,0.1242,0.2745,0.1669,4008,26.7879,0.242,2.6916,1679,26.7879,1700,4,0.0123,0.1803,0.5925,0.3758,2.3426,0.3483,4,0.0411,23.986,26.475,0.064,24.4973,0.0006
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,0.0051,0.0051,20.6966,0.0051,0.0085,131,141,16.557,600,130,130.4,120,130.384,119,141,0.0102,0.002,0.0678,0.3114,3767,0.0746,3773.5,589,0.0025,3754,0.5378,3641,0.0462,0.0644,3641,3886,0.0106,0.0247,3849,0.3047,0.2314,0.0865,0.0204,0.0059,0.8961,0.1176,0.2685,0.1623,3886,38.0003,0.2156,2.6447,2545,38.0003,2556,4,0.0182,0.1702,0.5876,0.3661,2.3081,0.2739,4,0.0368,32.1636,37.2601,0.0848,32.9793,0.0004
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,0.0001,0.0001,946.5,0.0001,0.0002,6362,6370,2758.71,30000,6397.5,5436.86,6334,6397.5,0,6334,0.0002,0,0.014,0.2275,4,0.0801,4.7482,29275,0.0001,3,0.2858,2,0.0479,0.4411,1,8,0.0003,0.0285,6,0.1268,0.2338,0.0932,0.0007,0.0002,0.6556,0.1249,0.292,0.176,11,209,0.229,2.7091,125223,121.5,126000,5.7857,0.4631,0.1726,0.5876,0.441,2.329,0.198,6,0.0214,78.4,96.6667,0.3354,82.6888,0
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,0.04,0.04,9.7014,0.04,0.04,25,30,8.6685,125,25,25.0874,20,25.0527,20,30,0.0452,0.0323,0.1528,0.5541,4198,0.0017,4234.1429,125,0.0078,4185,0.6906,4099,0.0011,0.1536,4099,4367,0.0492,0.0007,4365,1.0829,0.047,0.002,0.0466,0.012,1.543,0.0027,0.0191,0.0038,4367,30.7177,0.093,3.4852,2662,30.7177,2662,2.9355,0.0216,0.0697,0.6439,0.4277,2.7887,0.2972,3,0.072,27.9255,29.0103,0.0486,28.1514,0.0041
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf,1,0.0044,0.0044,22.5126,0.0044,0.0073,152,164,17.6738,700,152,152.195,141,152.384,140,164,0.0087,0.0017,0.0632,0.3056,3659,0.0756,3636,688,0.0021,3599,0.5615,3558,0.0425,0.0658,3558,3684,0.0091,0.0263,3680,0.2838,0.2314,0.0897,0.0178,0.0057,0.8779,0.1263,0.2877,0.1732,3684,42.7725,0.2243,2.7038,2973,42.7725,2982,4.0029,0.0121,0.1744,0.5839,0.3864,2.3332,0.4156,5,0.3949,35.6602,39.8978,0.0828,36.4054,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,0.0051,0.0051,25.5682,0.0051,0.0085,129,140,20.5025,600,129,129.468,119,129.25,119,140,0.0101,0.0012,0.0637,0.3015,3840,0.0667,3828.1429,589,0.0025,3751,0.5076,3718,0.038,0.0633,3718,3985,0.0118,0.0217,3889,0.3006,0.2314,0.0843,0.0232,0.0067,0.9143,0.1117,0.2809,0.1718,3985,35.387,0.2138,2.7029,2545,35.387,2556,4.0187,0.0223,0.1611,0.5804,0.3762,2.3286,0.2055,5,0.0333,30.5273,34.5511,0.0891,31.0528,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1112524719-021.cnf,1,0.0071,0.0071,15.3033,0.007,0.0141,94,104,12.6312,440,94,94.2871,85,94.3491,85,104,0.0141,0.0027,0.0777,0.3211,3947,0.0819,3940.625,427,0.0036,3908,0.5723,3873,0.0443,0.0776,3873,4026,0.0188,0.0235,3990,0.3575,0.2299,0.0926,0.0366,0.0102,0.9458,0.1244,0.3046,0.1821,4026,25.7599,0.2256,2.7597,1857,25.7599,1870,4,0.0126,0.167,0.5889,0.3908,2.351,0.303,4,0.0402,24.1505,25.041,0.0334,24.1911,0.0005
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S650356257-052.cnf,1,0.0003,0.0003,432.5,0.0003,0.0004,2531,2584,234.739,12000,2552.5,2539.22,2470,2364.21,2504,2579,0.0005,0,0.2882,0.2401,13,0.0789,14.1395,11682,0.0001,11,0.3107,9,0.0469,0.0134,6,20,0.0008,0.0278,17,0.1378,0.2335,0.0924,0.0016,0.0005,0.6497,0.1246,0.2958,0.1758,32,99,0.2282,2.727,50039,70.7778,50400,5.0346,0.3259,0.1719,0.5881,2.6366,2.325,1.0258,6,0.1914,57.4,65,0.1715,58.1435,0
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,0.005,0.005,53.7224,0.005,0.005,191,207,44.5358,1000,191,191.279,177,191.7,178,207,0.0165,0.0033,0.061,0.474,41,0.0023,42.4123,1000,0.0009,35,0.5845,32,0.0015,0.0868,27,57,0.0069,0.001,45,0.3618,0.05,0.0029,0.0216,0.0018,1.0547,0.0036,0.085,0.0051,80,72.4333,0.0829,3.703,20000,63.54,20000,3,0.2506,0.0621,0.6505,0.5657,2.884,0.1669,3,0.0275,57.0244,60.2143,0.0938,57.1003,0.0003
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1556473581-06.cnf,1,0.0083,0.0083,34.0797,0.0083,0.0083,115,127,28.0362,600,115,115.132,105,115.258,104,126,0.0243,0.0058,0.074,0.4945,88,0.0023,93.2973,600,0.0016,81,0.6248,73,0.0015,0.0773,59,112,0.0109,0.001,100,0.4533,0.05,0.0028,0.0296,0.0028,1.1445,0.0035,0.0727,0.0049,188,54.6351,0.0792,3.6557,12000,51.6047,12000,3,0.249,0.0608,0.6498,0.4262,2.9355,0.1893,3,0.0345,47.4557,49.5149,0.0622,47.3918,0.0006
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1,0.028,0.028,21.7953,0.028,0.028,42,49,22.0776,250,41,41.6614,35,41.2177,35,48,0.0117,0.0246,0.1279,0.6192,198,0.0001,228.8947,250,0.0017,179,0.7054,164,0.0001,0.1349,135,251,0.0313,0.0001,231,1.1558,0.0118,0.0001,0.0117,0.0024,1.5302,0.0001,0,0.0002,889,60.5242,0.0334,4.3256,21250,51.8478,21250,2,0.5489,0.0253,0.6802,0.4258,3.0249,0.1838,2,0.0564,48.5285,49.9957,0.0553,48.907,0.001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,0.0056,0.0056,24.0121,0.0056,0.0074,118,129,19.2121,550,118,118.42,108,118.127,108,128,0.011,0.0021,0.0703,0.3076,3843,0.0704,3869.1429,539,0.0027,3793,0.5231,3779,0.0401,0.0663,3779,4039,0.0125,0.0227,3951,0.3185,0.2315,0.0839,0.0253,0.0064,0.9291,0.1131,0.2902,0.1679,4039,32.9948,0.2135,2.7088,2328,32.9948,2343,4.0037,0.0229,0.1727,0.5835,0.37,2.3081,0.2475,5,0.0557,28.9828,31.7656,0.0645,29.8472,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S321371087-018.cnf,1,0.0068,0.0068,13.1467,0.0067,0.0089,100,109,11.0115,460,100,99.778,91,99.8806,90,110,0.0134,0.0021,0.075,0.3299,3864,0.0827,3886.75,448,0.0033,3801,0.5718,3784,0.0498,0.0773,3784,4138,0.0159,0.0286,3952,0.3569,0.2305,0.0937,0.0319,0.0067,0.9367,0.1265,0.2746,0.1766,4138,31.2547,0.2339,2.6498,1944,31.2547,1955,4,0.0285,0.1759,0.5904,0.3838,2.2625,0.3479,4,0.0375,26.9309,29.1938,0.0823,26.9642,0.0005
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1,0.028,0.028,21.7645,0.028,0.028,41,48,22.3873,250,41,41.4119,35,41.0161,35,48,0.0117,0.0249,0.1248,0.621,215,0.0001,243.6563,250,0.0018,192,0.7211,173,0.0001,0.1376,138,271,0.0307,0.0001,249,1.1995,0.0118,0.0001,0.0117,0.0025,1.5345,0.0001,0,0.0002,879,60.7759,0.0319,4.3052,21250,51.4703,21250,2,0.5389,0.0239,0.6774,0.4476,3.1734,0.1819,2,0.055,48.9554,50.4589,0.0617,49.1892,0.0011
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1137823545-077.cnf,1,0.0057,0.0057,19.1984,0.0057,0.0095,117,127,15.3372,540,116,116.618,106,116.392,107,127,0.0113,0.0022,0.0702,0.3143,3891,0.079,3871.5,529,0.0029,3795,0.5556,3757,0.0485,0.0666,3757,3998,0.0153,0.027,3964,0.3248,0.2316,0.0925,0.0285,0.0079,0.9262,0.1236,0.2851,0.1757,3998,34.456,0.239,2.6913,2284,34.456,2295,4.0038,0.0214,0.1761,0.589,0.366,2.3133,0.3265,5,0.1088,29.2184,30.834,0.0717,29.6025,0.0004
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S622482268-08-UNKNOWN.cnf,1,0.0027,0.0027,34.7205,0.0018,0.0045,238,253,26.6429,1170,239,237.967,224,238.521,223,253,0.0053,0.0005,0.0478,0.2662,963,0.1072,1229.6,1099,0.0014,892,0.4882,810,0.0598,0.0493,758,2792,0.007,0.0344,1355,0.2021,0.2645,0.1204,0.0152,0.0048,0.7726,0.1657,0.3327,0.221,2921,44.2421,0.2442,2.6527,4155,42.5666,4234,4.7386,0.5127,0.194,0.6475,0.3003,2.273,0.2392,5,0.0273,28.7061,31.6199,0.1622,30.6485,0
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,0.0002,0.0002,1004.33,0.0002,0.0004,3187,3255,264,15000,3189,3198.19,0,2841.11,3126,3244,0.0004,0,0.3754,0.2271,10,0.0802,10.2255,14668,0.0001,8,0.2763,7,0.0474,0.0153,5,15,0.0005,0.0285,12,0.1032,0.2342,0.093,0.0011,0.0003,0.9252,0.1254,0.2906,0.1755,28,119.2,0.2279,2.7041,62631,78.1429,63000,5.014,0.3546,0.1712,0.5858,1.0724,2.3247,1.8424,6,0.9559,60.6154,72.1667,0.2129,61.4837,0
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf,1,0.002,0.002,33.5139,0.0014,0.0055,311,328,26.9339,1665,311,311.154,295,311.145,296,328,0.004,0.0002,0.0427,0.2483,1689,0.1386,1720.8462,1452,0.001,1391,0.4799,1331,0.0824,0.0412,1188,2188,0.0055,0.048,1994,0.1649,0.2971,0.1519,0.0106,0.0035,0.6972,0.2077,0.3726,0.2666,2198,40.8458,0.2626,2.5861,4888,40.154,5177,5.0145,0.2004,0.1948,0.6999,0.3077,2.1709,0.2717,6,0.0223,33.0757,34.3599,0.1098,33.2674,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S688769362-007.cnf,1,0.0056,0.0056,19.7035,0.0055,0.0092,119,130,16.1215,560,120,119.422,109,119.573,109,130,0.0112,0.0021,0.07,0.3121,3843,0.0734,3840.625,542,0.0027,3800,0.5584,3686,0.0442,0.0685,3686,3948,0.0127,0.0265,3944,0.326,0.2301,0.0889,0.0242,0.0072,0.9204,0.1191,0.2856,0.1702,3948,34.6383,0.2217,2.6965,2356,34.6383,2380,4.0037,0.0212,0.1732,0.5916,0.3682,2.3071,0.2648,5,0.0386,29.2564,33.4848,0.0791,30.1669,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1036996799-006.cnf,1,0.0082,0.0082,12.3751,0.0081,0.0136,82,91,10.0821,380,82,82.6059,74,82.5433,74,91,0.0162,0.0037,0.0818,0.3415,3960,0.0778,3943.625,369,0.0041,3886,0.6262,3865,0.0471,0.0814,3865,4057,0.0156,0.0268,4027,0.3914,0.2296,0.0888,0.0305,0.01,0.9696,0.1195,0.2675,0.1622,4057,26.6424,0.2299,2.6537,1607,26.6424,1615,4,0.017,0.1676,0.5836,0.3841,2.3379,0.3455,4,0.0429,23.6568,26.1666,0.0641,23.9264,0.0006
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1804335510-002.cnf,1,0.0081,0.0081,12.837,0.008,0.0134,83,92,10.7822,380,83,83.2452,75,83.0862,75,92,0.0158,0.0019,0.0822,0.3339,3937,0.0827,3954.125,373,0.0039,3878,0.5691,3789,0.0446,0.0803,3789,4180,0.0181,0.0247,4115,0.3928,0.2327,0.0923,0.0331,0.01,0.9703,0.1206,0.2835,0.1738,4180,25.5907,0.2274,2.6833,1603,25.5907,1615,4,0.0309,0.181,0.5791,0.4025,2.266,0.3172,4,0.0413,22.4257,23.3835,0.0561,22.6141,0.0006
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1388268034-092.cnf,1,0.0045,0.0045,61.2559,0.0045,0.0045,210,225,49.3402,1100,210,210.352,195,210.691,196,226,0.0152,0.0031,0.0569,0.4724,36,0.0023,38.1846,1100,0.0008,32,0.5725,28,0.0015,0.0555,23,50,0.006,0.001,42,0.33,0.05,0.0027,0.0193,0.0015,1.0218,0.0035,0.0869,0.005,91,81.3429,0.0777,3.7004,22000,67.6571,22000,3,0.2725,0.0597,0.647,0.395,2.8783,0.1461,3,0.0256,60.9375,63.7692,0.0991,60.1845,0.0002
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S187076430-06.cnf,1,0.0437,0.0437,14.9294,0.0437,0.0437,26,32,15.0191,160,26,26.5309,21,26.4366,21,32,0.0117,0.0393,0.1523,0.6389,4251,0.0001,4187.75,160,0.0027,4080,0.7369,4032,0.0001,0.1531,4032,4388,0.049,0.0001,4388,1.3793,0.0118,0.0001,0.0117,0.004,1.6519,0.0001,0,0.0002,4388,49.9838,0.0311,4.1944,13600,49.9838,13600,2,0.0338,0.0236,0.6787,0.4139,3.0272,0.2813,2,0.0731,49.0618,49.9838,0.0199,48.6146,0.0018
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1223878722-065.cnf,1,0.1077,0.1077,8.4612,0.1077,0.1077,11,14,7.9626,65,11,11.3157,8,11.271,8,14,0.0111,0.0978,0.2149,0.6866,4442,0.0001,4470.6667,65,0.0068,4432,0.7638,4417,0,0.209,4417,4590,0.1184,0,4506,1.8509,0.0112,0.0001,0.0111,0.009,2.1037,0.0001,0,0.0001,4590,24.459,0.0285,3.7877,5785,24.459,5785,2,0.0135,0.0233,0.6929,0.4175,2.9001,0.2767,2,0.1051,24.2144,24.3602,0.0081,24.1835,0.0041
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S116991008-16.SAT.shuffled.cnf,1,0.0385,0.0385,10.7459,0.0385,0.0385,26,31,9.8506,130,26,25.9668,21,25.8344,21,31,0.045,0.0267,0.1508,0.5494,4187,0.0015,4221.625,130,0.0077,4171,0.6946,4116,0.001,0.1522,4116,4437,0.0466,0.0006,4353,1.0807,0.0469,0.0019,0.0466,0.0134,1.511,0.0023,0.0206,0.0037,4437,30.8393,0.0821,3.5037,2769,30.8393,2769,2.9922,0.0253,0.059,0.6418,0.4301,2.9344,0.2751,3,0.072,28.6214,29.5169,0.0334,28.7835,0.0036
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S326477539-068.cnf,1,0.0081,0.0081,12.6361,0.008,0.0107,83,92,10.5131,380,83,82.7771,74,82.7028,74,91,0.0158,0.0031,0.0812,0.3391,0,0.0806,0,374,0.0038,0,0.6139,0,0.0477,0.0799,0,0,0.0206,0.0295,0,0.3901,0.2338,0.0965,0.0387,0.0094,0.9715,0.1276,0.2752,0.1864,0,0,0.2326,2.6145,1600,0,1615,4,0,0.1813,0.5809,0.3912,2.329,0.3262,4,0.0403,0,0,0,0,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,0.0004,0.0004,277,0.0004,0.0006,1712,1738,121.789,8000,1710,1711.66,1659,1652.1,1688,1747,0.0008,0.0001,0.1865,0.2447,23,0.0806,24.9076,7809,0.0002,19,0.3198,16,0.0477,0.0125,12,34,0.001,0.0287,30,0.0756,0.2337,0.0936,0.0021,0.0006,0.6545,0.1258,0.2967,0.1771,54,76.9333,0.2285,2.7205,33418,59.9787,33600,5.0036,0.3222,0.1717,0.5858,0.3424,2.3441,1.4459,6,0.3415,49.2083,55.0769,0.1472,50.3385,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1771223975-021.cnf,1,0.0455,0.0455,9.1162,0.0455,0.0455,22,27,8.1174,110,22,22.1211,18,22.1134,18,27,0.0455,0.0324,0.1612,0.5609,4227,0.0015,4262.75,110,0.009,4214,0.7256,4139,0.001,0.1599,4139,4421,0.0576,0.0008,4391,1.1411,0.0469,0.0019,0.0465,0.0132,1.5668,0.0024,0.0158,0.0031,4421,27.665,0.086,3.4566,2343,27.665,2343,2.8899,0.0216,0.0628,0.6488,0.426,2.7739,0.311,3,0.081,25.4502,26.1478,0.0411,25.4895,0.0047
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1,0.0003,0.0003,253.6,0.0003,0.0005,2122.5,2163,167.269,10000,2123.5,2126.19,2074,2123.6,2084,2152,0.0006,0,0.0124,0.2398,17,0.0805,17.6359,9738,0.0002,14,0.3213,11,0.0482,0.0162,8,26,0.0008,0.028,21,0.1202,0.2335,0.0937,0.0018,0.0005,0.5713,0.1269,0.2945,0.1774,42,86.4,0.2289,2.7183,41704,66.15,42000,5.1091,0.338,0.1728,0.5878,2.3114,2.3276,0.1265,6,0.0089,52.6429,60.1622,0.1728,53.6791,0
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,0.0005,0.0005,158.736,0.0005,0.0009,1275.5,1305,99.4483,6000,1265,1275.76,1238,1269,1242,1296,0.0011,0.0001,0.0187,0.247,32,0.0805,33.7514,5839,0.0003,27,0.3436,24,0.0478,0.0234,18,45,0.0013,0.0292,40,0.0886,0.2335,0.0931,0.0026,0.0008,0.594,0.1237,0.2917,0.1758,64,61.8636,0.2273,2.7072,25009,51.4545,25200,5.0013,0.2737,0.1732,0.5878,0.2516,2.317,0.1177,6,0.0109,45.5143,48.4333,0.1132,45.3728,0
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1,0.0048,0.0048,22.002,0.0047,0.0079,140,152,17.4839,650,140,140.279,129,140.311,129,152,0.0095,0.0015,0.0629,0.3086,3760,0.0777,3774.375,635,0.0023,3735,0.5384,3666,0.0465,0.0617,3666,3947,0.0109,0.0273,3835,0.2961,0.2304,0.0897,0.0203,0.0058,0.8915,0.117,0.284,0.1691,3947,39.2316,0.2319,2.6864,2756,39.2316,2769,4.0079,0.021,0.1734,0.588,0.3689,2.2818,0.2475,5,0.0311,33.6065,37.4362,0.0687,34.4643,0.0004
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1933199449-033.cnf,1,0.0008,0.0008,109.254,0.0008,0.0015,848.5,876,67.3684,4000,849,850.421,823,842.864,828,877,0.0016,0.0002,0.0959,0.2581,56,0.0816,58.625,3890,0.0004,49,0.3719,40,0.0497,0.0248,32,74,0.002,0.0298,64,0.1119,0.2332,0.0941,0.0042,0.0013,0.6506,0.1255,0.2903,0.1743,154,48.549,0.2328,2.7054,16681,44.1731,16800,4.9988,0.3102,0.1722,0.5892,0.2773,2.3171,0.7292,5,0.1084,38.8409,41.8947,0.091,39.3422,0
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,0.0175,0.0175,33.0777,0.0175,0.0175,65,75,33.3432,400,66,65.4719,57,66.1529,57,74,0.0117,0.0155,0.0993,0.6038,80,0.0001,83.5,400,0.0011,70,0.7034,64,0.0001,0.1038,54,102,0.0201,0.0001,86,0.9563,0.0118,0.0001,0.0117,0.0016,1.413,0.0001,0.0006,0.0002,162,66.4595,0.0331,4.3486,34000,64.1786,34000,2.0702,0.2534,0.0237,0.679,0.4278,3.1802,0.1555,3,0.0445,59.2024,61.6512,0.0592,59.1003,0.0006
