@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_lex_proportion NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_lex_count NUMERIC
@ATTRIBUTE stats_or_atleastk_count NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_or_atleastk_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_binary_proportion NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC

@DATA
3-insertions-5-5.xml.watchless.minion.gz,1,0.221368,184,0.006401,0.01138,13.790896,13.790896,0,184,0.199858,5,1406,184,1406,1406,0,5,9695,0.009809,0.199858,5,0.001422,0.001422,184,0.007218,21,17,0.018979,184,5,0.003556,10.148279,23,16,184,281,0.009816,16,5,23,0.148324,9,281,20,5,5,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
3-insertions-5-6.xml.watchless.minion.gz,1,0.221368,169,0.006401,0.01138,13.790896,13.790896,0,169,0.199858,6,1406,169,1406,1406,0,6,9695,0.009809,0.199858,6,0.001422,0.001422,169,0.007218,18,14,0.017432,169,6,0.003556,10.148279,19,16,169,281,0.009816,13,6,20,0.153623,9,281,16.666667,6,5,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-fullins-3-6.xml.watchless.minion.gz,1,0.289676,169,0.061404,0.061404,9.491228,9.491228,0,169,0.201754,6,114,169,114,114,0.044685,6,541,0.083256,0.201754,6,0.017544,0.017544,169,0.043477,18,14,0.312384,169,6,0.035088,4.956381,19,7,169,23,0.083993,13,6,20,0.153623,7,23,16.666667,6,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-fullins-3-7.xml.watchless.minion.gz,1,0.289676,154,0.061404,0.061404,9.491228,9.491228,0,154,0.201754,7,114,154,114,114,0.044685,7,541,0.083256,0.201754,7,0.017544,0.017544,154,0.043477,13,13,0.284658,154,7,0.035088,4.956381,16,7,154,23,0.083993,12,7,19,0.15748,7,23,14.285714,7,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-fullins-4-6.xml.watchless.minion.gz,1,0.170563,169,0.018841,0.021739,19.275362,19.275362,0,169,0.172464,6,690,169,690,690,0.011068,6,6650,0.027935,0.172464,6,0.002899,0.002899,169,0.019555,18,14,0.025414,169,6,0.008696,13.493191,19,15,169,119,0.027976,13,6,20,0.153623,13,119,16.666667,6,6,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-fullins-4-7.xml.watchless.minion.gz,1,0.170563,154,0.018841,0.021739,19.275362,19.275362,0,154,0.172464,7,690,154,690,690,0.011068,7,6650,0.027935,0.172464,7,0.002899,0.002899,154,0.019555,13,13,0.023158,154,7,0.008696,13.493191,16,15,154,119,0.027976,12,7,19,0.15748,13,119,14.285714,7,6,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-fullins-4-8.xml.watchless.minion.gz,1,0.170563,136,0.018841,0.021739,19.275362,19.275362,0,136,0.172464,8,690,136,690,690,0.011068,8,6650,0.027935,0.172464,8,0.002899,0.002899,136,0.019555,13,9,0.020451,136,8,0.008696,13.493191,20,15,136,119,0.027976,6,8,20,0.401995,13,119,12.5,8,6,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-fullins-5-5.xml.watchless.minion.gz,1,0.27407,184,0.00603,0.007477,37.291365,37.291365,0,184,0.167631,5,4146,184,4146,4146,0.003157,5,77305,0.008995,0.167631,5,0.000482,0.000482,184,0.008725,21,17,0.00238,184,5,0.00193,36.175725,23,31,184,695,0.008997,16,5,23,0.148324,25,695,20,5,8,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-fullins-5-6.xml.watchless.minion.gz,1,0.27407,169,0.00603,0.007477,37.291365,37.291365,0,169,0.167631,6,4146,169,4146,4146,0.003157,6,77305,0.008995,0.167631,6,0.000482,0.000482,169,0.008725,18,14,0.002186,169,6,0.00193,36.175725,19,31,169,695,0.008997,13,6,20,0.153623,25,695,16.666667,6,8,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-fullins-5-7.xml.watchless.minion.gz,1,0.27407,154,0.00603,0.007477,37.291365,37.291365,0,154,0.167631,7,4146,154,4146,4146,0.003157,7,77305,0.008995,0.167631,7,0.000482,0.000482,154,0.008725,13,13,0.001992,154,7,0.00193,36.175725,16,31,154,695,0.008997,12,7,19,0.15748,25,695,14.285714,7,8,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-fullins-5-8.xml.watchless.minion.gz,1,0.27407,136,0.00603,0.007477,37.291365,37.291365,0,136,0.167631,8,4146,136,4146,4146,0.003157,8,77305,0.008995,0.167631,8,0.000482,0.000482,136,0.008725,13,9,0.001759,136,8,0.00193,36.175725,20,31,136,695,0.008997,6,8,20,0.401995,25,695,12.5,8,8,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-insertions-3-3.xml.watchless.minion.gz,1,0.450984,324,0.037975,0.050633,3.949367,3.949367,0,324,0.164557,3,79,324,79,79,0,3,156,0.049992,0.164557,3,0.025316,0.025316,324,0.013793,33,32,2.076923,324,3,0.037975,1.089637,35,4,324,13,0.050633,32,3,35,0.037417,3,13,33.333333,3,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-insertions-3-4.xml.watchless.minion.gz,1,0.450984,263,0.037975,0.050633,3.949367,3.949367,0,263,0.164557,4,79,263,79,79,0,4,156,0.049992,0.164557,4,0.025316,0.025316,263,0.013793,27,26,1.685897,263,4,0.037975,1.089637,27,4,263,13,0.050633,20,4,27,0.116619,3,13,25,4,3,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-insertions-4-3.xml.watchless.minion.gz,1,0.331519,324,0.010526,0.016842,7.557895,7.557895,0,324,0.166316,3,475,324,475,475,0,3,1795,0.015911,0.166316,3,0.004211,0.004211,324,0.008453,33,32,0.180501,324,3,0.008421,4.015013,35,8,324,79,0.015945,32,3,35,0.037417,5,79,33.333333,3,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-insertions-4-4.xml.watchless.minion.gz,1,0.331519,263,0.010526,0.016842,7.557895,7.557895,0,263,0.166316,4,475,263,475,475,0,4,1795,0.015911,0.166316,4,0.004211,0.004211,263,0.008453,27,26,0.146518,263,4,0.008421,4.015013,27,8,263,79,0.015945,20,4,27,0.116619,5,79,25,4,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
4-insertions-4-5.xml.watchless.minion.gz,1,0.331519,184,0.010526,0.016842,7.557895,7.557895,0,184,0.166316,5,475,184,475,475,0,5,1795,0.015911,0.166316,5,0.004211,0.004211,184,0.008453,21,17,0.102507,184,5,0.008421,4.015013,23,8,184,79,0.015945,16,5,23,0.148324,5,79,20,5,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
5-fullins-3-6.xml.watchless.minion.gz,1,0.274114,169,0.051948,0.045455,10.285714,10.285714,0,169,0.175325,6,154,169,154,154,0.039801,6,792,0.06679,0.175325,6,0.012987,0.012987,169,0.038464,18,14,0.213384,169,6,0.025974,5.923445,19,7,169,27,0.067227,13,6,20,0.153623,8,27,16.666667,6,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
5-fullins-3-7.xml.watchless.minion.gz,1,0.274114,154,0.051948,0.045455,10.285714,10.285714,0,154,0.175325,7,154,154,154,154,0.039801,7,792,0.06679,0.175325,7,0.012987,0.012987,154,0.038464,13,13,0.194444,154,7,0.025974,5.923445,16,7,154,27,0.067227,12,7,19,0.15748,8,27,14.285714,7,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
5-fullins-3-8.xml.watchless.minion.gz,1,0.274114,136,0.051948,0.045455,10.285714,10.285714,0,136,0.175325,8,154,136,154,154,0.039801,8,792,0.06679,0.175325,8,0.012987,0.012987,136,0.038464,13,9,0.171717,136,8,0.025974,5.923445,20,7,136,27,0.067227,6,8,20,0.401995,8,27,12.5,8,4,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
5-fullins-4-6.xml.watchless.minion.gz,1,0.158896,169,0.013825,0.013825,21.004608,21.004608,0,169,0.147465,6,1085,169,1085,1085,0.008712,6,11395,0.019359,0.147465,6,0.001843,0.001843,169,0.014867,18,14,0.014831,169,6,0.00553,16.13043,19,15,169,160,0.019377,13,6,20,0.153623,15,160,16.666667,6,6,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
5-fullins-4-7.xml.watchless.minion.gz,1,0.158896,154,0.013825,0.013825,21.004608,21.004608,0,154,0.147465,7,1085,154,1085,1085,0.008712,7,11395,0.019359,0.147465,7,0.001843,0.001843,154,0.014867,13,13,0.013515,154,7,0.00553,16.13043,16,15,154,160,0.019377,12,7,19,0.15748,15,160,14.285714,7,6,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
5-fullins-4-8.xml.watchless.minion.gz,1,0.158896,136,0.013825,0.013825,21.004608,21.004608,0,136,0.147465,8,1085,136,1085,1085,0.008712,8,11395,0.019359,0.147465,8,0.001843,0.001843,136,0.014867,13,9,0.011935,136,8,0.00553,16.13043,20,15,136,160,0.019377,6,8,20,0.401995,15,160,12.5,8,6,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
5-fullins-4-9.xml.watchless.minion.gz,1,0.158896,96,0.013825,0.013825,21.004608,21.004608,0,96,0.147465,9,1085,96,1085,1085,0.008712,9,11395,0.019359,0.147465,9,0.001843,0.001843,96,0.014867,11,10,0.008425,96,9,0.00553,16.13043,13,15,96,160,0.019377,7,9,15,0.237908,15,160,11.111111,9,6,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
abb313GPIA-10.xml.watchless.minion.gz,1,1.089224,104,0.043674,0.041105,83.994862,68.53693,0,104,0.076429,10,1557,104,1557,1557,0.440231,10,65390,0.044019,0.096981,10,0.001285,0.001285,104,0.012787,11,8,0.00159,104,10,0,19.908705,12,64,104,151,0.044047,7,10,13,0.2,68,119,10,10,0,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
abb313GPIA-5.xml.watchless.minion.gz,1,1.089224,184,0.043674,0.041105,83.994862,68.53693,0,184,0.076429,5,1557,184,1557,1557,0.440231,5,65390,0.044019,0.096981,5,0.001285,0.001285,184,0.012787,21,17,0.002814,184,5,0,19.908705,23,64,184,151,0.044047,16,5,23,0.148324,68,119,20,5,0,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
abb313GPIA-7.xml.watchless.minion.gz,1,1.089224,154,0.043674,0.041105,83.994862,68.53693,0,154,0.076429,7,1557,154,1557,1557,0.440231,7,65390,0.044019,0.096981,7,0.001285,0.001285,154,0.012787,13,13,0.002355,154,7,0,19.908705,16,64,154,151,0.044047,12,7,19,0.15748,68,119,14.285714,7,0,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
abb313GPIA-8.xml.watchless.minion.gz,1,1.089224,136,0.043674,0.041105,83.994862,68.53693,0,136,0.076429,8,1557,136,1557,1557,0.440231,8,65390,0.044019,0.096981,8,0.001285,0.001285,136,0.012787,13,9,0.00208,136,8,0,19.908705,20,64,136,151,0.044047,6,8,20,0.401995,68,119,12.5,8,0,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
abb313GPIA-9.xml.watchless.minion.gz,1,1.089224,96,0.043674,0.041105,83.994862,68.53693,0,96,0.076429,9,1557,96,1557,1557,0.440231,9,65390,0.044019,0.096981,9,0.001285,0.001285,96,0.012787,11,10,0.001468,96,9,0,19.908705,13,64,96,151,0.044047,7,9,15,0.237908,68,119,11.111111,9,0,0,0,0,2,2,0,2,0,0,2,0,0,2,0,0,0,1,0,0
aim-100-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,0.796046,136,0.05,0.07,4.61,7.12,154,131.24026,0.11,2,100,121,100,100,0.300758,2,154,0.0712,0.14,2,0.029935,0.029935,114,0.016204,13,11.25,0.852209,121,2,0.05,1.62037,14.75,7,273,14,0.071919,6.833333,2,21.25,0.223015,5,11,13.132506,2,5,100,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,0.795805,128,0.05,0.07,4.67,7.1,156,127.647436,0.09,2,100,114,100,100,0.291397,2,156,0.071,0.11,2,0.029936,0.029936,114,0.013229,12.8,11,0.818253,121,2,0.04,1.322876,14.75,7,260,11,0.071717,7.333333,2,22,0.226717,5,9,12.961821,2,4,100,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,0.795776,128,0.05,0.07,4.68,7.34,156,126.884615,0.09,2,100,114,100,100,0.292261,2,156,0.0734,0.12,2,0.03,0.03,114,0.015951,13,11,0.813363,121,2,0.05,1.595118,14.75,7,257,12,0.074141,6.833333,2,23,0.220589,5,9,12.936726,2,5,100,1,1,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,0.795656,128,0.05,0.07,4.71,7.26,157,125.949045,0.11,2,100,114,100,100,0.283001,2,157,0.0726,0.13,2,0.03,0.03,114,0.01671,13,11.25,0.802223,121,2,0.04,1.671048,14.75,7,273,13,0.073333,6.333333,2,20.25,0.192016,5,11,12.887589,2,4,0,0,1,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,0.795656,136,0.06,0.08,4.71,8.2,157,127.726115,0.13,2,100,114,100,100,0.256906,2,157,0.082,0.13,2,0.03,0.03,114,0.019079,13,11,0.813542,121,2,0.04,1.907878,14.75,8,273,13,0.082828,6.333333,2,20.25,0.219612,6,13,12.882089,2,4,0,0,1,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,0.796552,136,0.05,0.08,4.48,7.8,150,136.14,0.13,2,100,121,100,100,0.244708,2,150,0.078,0.15,2,0.029867,0.029867,114,0.019131,13.222222,11.25,0.9076,121,2,0.04,1.913113,16,8,273,15,0.078788,7.5,2,26,0.269996,5,13,13.83125,2,4,0,0,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,0.796287,136,0.05,0.08,4.55,7.96,152,130.105263,0.1,2,100,121,100,100,0.262989,2,152,0.0796,0.12,2,0.029934,0.029934,114,0.017025,13,11,0.855956,121,2,0.04,1.702469,14.8,8,273,12,0.080404,6.833333,2,23,0.256622,5,10,13.173119,2,4,0,0,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,0.79571,136,0.06,0.08,4.69,8.12,157,130.146497,0.12,2,100,121,100,100,0.233664,2,157,0.0812,0.14,2,0.029873,0.029873,114,0.018126,13,11,0.828959,121,2,0.05,1.812622,14.75,8,266,14,0.08202,6.833333,2,22,0.223952,6,12,12.959446,2,5,0,0,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,0.791291,128,0.07,0.09,5.81,8.96,194,127.85567,0.11,2,100,121,100,100,0.256198,2,194,0.0896,0.11,2,0.029948,0.029948,114,0.011307,13,11.833333,0.65905,121,2,0.06,1.130664,14.166667,9,257,11,0.090505,10,2,18.4,0.127183,7,11,13.069333,2,6,0,0,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,0.790977,136,0.07,0.09,5.89,9.28,197,129.040609,0.12,2,100,121,100,100,0.266276,2,197,0.0928,0.12,2,0.029898,0.029898,114,0.011232,13,11.833333,0.655028,121,2,0.07,1.12321,14.166667,9,260,12,0.093737,9.5,2,20.2,0.134034,7,12,12.953833,2,7,0,0,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,0.791635,136,0.06,0.09,5.72,8.9,191,132.303665,0.1,2,100,121,100,100,0.240865,2,191,0.089,0.12,2,0.029948,0.029948,114,0.01253,13,11.833333,0.692689,121,2,0.06,1.252996,14.2,9,273,12,0.089899,9.5,2,19.8,0.150434,6,10,13.306,2,6,100,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,0.79115,136,0.07,0.09,5.85,9.22,195,127.6,0.12,2,100,121,100,100,0.266799,2,195,0.0922,0.12,2,0.03,0.03,114,0.012048,12.833333,11.666667,0.654359,121,2,0.06,1.204824,14.166667,9,259,12,0.093131,9.5,2,20.25,0.145307,7,12,12.853667,2,6,0,0,1,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,0.791037,136,0.07,0.105,5.88,10.34,196,128.943878,0.12,2,100,121,100,100,0.203524,2,196,0.1034,0.12,2,0.03,0.03,114,0.012347,12.833333,11.666667,0.657877,121,2,0.07,1.234666,14.166667,10.5,257,12,0.104444,9.5,2,18.4,0.144368,7,12,12.880333,2,7,0,0,1,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,0.791492,136,0.07,0.1,5.76,10.14,192,128.71875,0.11,2,100,114,100,100,0.210251,2,192,0.1014,0.12,2,0.03,0.03,114,0.012571,13,11.833333,0.67041,121,2,0.07,1.25714,14.166667,10,273,12,0.102424,9.5,2,22,0.158616,7,11,13.13225,2,7,0,0,1,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,0.791431,136,0.08,0.1,5.77,9.88,193,128.911917,0.12,2,100,114,100,100,0.213915,2,193,0.0988,0.12,2,0.029896,0.029896,114,0.01227,12.833333,11.666667,0.667937,121,2,0.07,1.227029,14.166667,10,266,12,0.099798,8.2,2,19.8,0.151082,8,12,12.87625,2,7,0,0,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,0.791607,136,0.07,0.1,5.73,9.98,191,130.308901,0.11,2,100,114,100,100,0.208253,2,191,0.0998,0.12,2,0.03,0.03,114,0.01183,13,11.833333,0.682246,121,2,0.06,1.183047,14.2,10,264,12,0.100808,10,2,18.4,0.138862,7,11,13.137917,2,6,0,0,1,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,0.780003,136,0.11,0.15,9.59,14.94,320,132.43125,0.17,2,100,121,100,100,0.223638,2,320,0.1494,0.19,2,0.029969,0.029969,114,0.015989,13.3,12.1,0.413848,121,2,0.11,1.598875,14.4,15,260,19,0.150909,9.181818,2,18.875,0.127071,11,17,13.338859,2,11,100,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,0.780308,136,0.12,0.15,9.45,15,316,136.14557,0.18,2,100,121,100,100,0.22448,2,316,0.15,0.19,2,0.029905,0.029905,114,0.017263,13.3,12.3,0.43084,121,2,0.11,1.726268,14.4,15,273,19,0.151515,9.181818,2,20.571429,0.136864,12,18,13.526177,2,11,0,0,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,0.780538,136,0.11,0.15,9.36,14.76,312,135.653846,0.18,2,100,114,100,100,0.229624,2,312,0.1476,0.19,2,0.03,0.03,114,0.019551,13.555556,12.2,0.434788,121,2,0.08,1.955096,14.875,15,273,19,0.149091,10.181818,2,19,0.142061,11,18,13.67394,2,8,0,0,1,3,3,0,3,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,0.780208,136,0.12,0.15,9.5,14.9,317,133.725552,0.17,2,100,114,100,100,0.224893,2,317,0.149,0.19,2,0.029968,0.029968,114,0.014177,13.555556,12.2,0.421847,121,2,0.1,1.417745,14.4,15,266,19,0.150505,9.181818,2,21.5,0.131283,12,17,13.468298,2,10,0,0,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,0.769331,136,0.2,0.24,16.74,24.14,559,135.445438,0.26,2,100,121,100,100,0.276498,2,559,0.2414,0.29,2,0.029946,0.029946,114,0.023496,13.375,12.647059,0.2423,121,2,0.18,2.349553,14.375,24,273,29,0.243838,10.5,2,18.4,0.094056,20,26,13.446267,2,18,100,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,0.769318,136,0.19,0.24,16.76,23.98,559,134.50805,0.25,2,100,121,100,100,0.275169,2,559,0.2398,0.28,2,0.029982,0.029982,114,0.023874,13.375,12.588235,0.240623,121,2,0.17,2.387384,14.294118,24,273,28,0.242222,10.777778,2,17.928571,0.092733,19,25,13.468633,2,17,100,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,0.769267,136,0.2,0.25,16.81,24.66,561,133.966132,0.28,2,100,121,100,100,0.270754,2,561,0.2466,0.3,2,0.029964,0.029964,114,0.020602,13.4375,12.705882,0.238799,121,2,0.2,2.060194,14.133333,25,273,30,0.249091,10.588235,2,16.357143,0.08614,20,28,13.445787,2,20,100,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-100-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,0.769022,136,0.2,0.24,17.06,24.1,570,132.085965,0.26,2,100,121,100,100,0.271467,2,570,0.241,0.3,2,0.02993,0.02993,114,0.023043,13.058824,12.235294,0.23173,121,2,0.19,2.304344,13.882353,24,273,30,0.243434,10.777778,2,16.5625,0.09179,20,26,13.173005,2,19,100,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-200-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,0.795331,128,0.025,0.035,4.72,7.4,315,126.387302,0.055,2,200,121,200,200,0.265766,2,315,0.037,0.065,2,0.014984,0.014984,114,0.008139,13,10.5,0.40123,121,2,0.02,1.627882,14.75,7,257,13,0.037186,6.333333,2,21.4,0.216182,5,11,12.775321,2,4,200,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-200-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,0.795271,136,0.025,0.035,4.735,7.39,316,126.990506,0.065,2,200,114,200,200,0.274864,2,316,0.03695,0.07,2,0.014984,0.014984,114,0.008672,13,11,0.401869,121,2,0.02,1.73433,14.75,7,259,14,0.037136,6.333333,2,21.4,0.203972,5,13,12.777976,2,4,200,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-200-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,0.79557,136,0.025,0.035,4.66,7.36,311,128.553055,0.055,2,200,121,200,200,0.264593,2,311,0.0368,0.065,2,0.014984,0.014984,114,0.007906,13,11,0.413354,121,2,0.02,1.581265,14.75,7,273,13,0.036985,6.833333,2,27,0.23119,5,11,13.044914,2,4,200,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
aim-200-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,0.795191,136,0.025,0.035,4.75,7.39,318,127.578616,0.06,2,200,121,200,200,0.270617,2,318,0.03695,0.075,2,0.014937,0.014937,114,0.008074,13,10.5,0.401191,121,2,0.02,1.614899,14.75,7,257,15,0.037136,6.333333,2,24.2,0.229897,5,12,12.82675,2,4,200,1,1,3,3,0,2,0,0,3,0,0,3,0,0,0,0,0,0
