@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,?
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-pbl-00080.sat05-1325.reshuffled-07.cnf,1,0.1312,0.4894,0.0446,0.4996,0,0.1544,0.4293,10.1159,0.2934,0.2856,7.662,0.4675,0.361,0.7167,?,0.2485
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-21_401.cnf,1,0,0.1024,0.0782,0,1,0.6474,0,36.5443,0.0291,0.6648,22.4421,0,0,0.7265,?,1.0967
SAT_Competition2007/crafted/Medium/contest05/others/gensys-ukn002.sat05-2744.reshuffled-07.cnf,1,0.2515,0.2528,0.1137,1,0,0.5,0.4998,14.7314,0.5561,0.6638,0.8446,0.4999,0.4984,0.7998,?,0.4218
SAT_Competition2007/crafted/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,0.0222,1.149,0.3528,0.264,0,0.0014,0.1431,18.4045,0.0016,0.0087,1.2211,0.1785,0.1152,0.3663,?,0.116
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0,0.0001,0.8333,0.2296,1,0.5831,0.2295,27.7831,0.0179,0.5832,1.1946,0.2295,0.2295,0.5832,0.3252,0.4472
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0,0.727,0.0106,0.496,0,0.005,0.494,16.5315,0.1071,0.0256,1.3212,0.4945,0.4938,0.1323,?,0.016
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.0182,0.0152,0.6424,0.2198,0,0.8041,0.1925,29.0587,0.0333,0.806,2.9668,0.2006,0.185,0.8242,0.3794,0.9539
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0,0,0.4893,0.042,0.3333,0,0.042,32.469,0.0107,0,1.1605,0.042,0.042,0,0.0718,0
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.1313,2.4373,0.3662,0.3135,0,0.0001,0.0293,16.9175,0.0808,0.0007,1.2878,0.0484,0.0239,0.0265,0.2662,0.2693
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0,0,0.488,0.042,0.3333,0,0.042,28.7972,0.012,0,1.1817,0.042,0.042,0,0.0531,0
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.5242,0.8553,0.6326,0.9037,0,0.0409,0.3064,14.0461,0.2187,0.0979,1.5339,0.3415,0.2437,0.4433,?,1.0135
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0206,0.0998,0.4436,0.0174,0.1429,0.5431,0.0009,30.0677,0.0093,0.5731,3.2797,0.0076,0.0001,0.66,0.3198,0.2487
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,0.0205,0.1203,0.8423,0.0186,0.3333,0.5231,0.001,30.2186,0.0136,0.5709,3.4215,0.0083,0.0001,0.6666,0.3248,0.2484
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0,0,0.2911,0.3832,0,0,0.3831,22.5259,0.0286,0,1.1076,0.3832,0.3831,0,0,0
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0.234,0.265,0.1305,1,0,0.5,0.4997,15.168,0.6255,0.6249,0.9178,0.4999,0.4979,0.7998,?,0.4298
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0206,0.0998,0.4436,0.0174,0.1429,0.5431,0.0009,30.0677,0.0093,0.5731,3.3304,0.0076,0.0001,0.66,0.3198,0.2487
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,0.7753,1.0318,0.4051,1,0,0.0001,0.0904,14.4375,0.0657,0.0013,11.347,0.1569,0,0.8573,?,0.3454
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0.0132,0.0153,0.7195,0,0,0.8699,0,54.5587,0.0071,0.8797,36.2933,0,0,0.8993,?,1.8913
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0,0.6782,0.0164,0,1,0.0097,0,17.3258,0.2638,0.0868,4.6116,0,0,0.415,?,0.0856
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0,0.4844,0.0104,0.4961,0,0.0064,0.4941,15.9336,0.0983,0.0972,1.2754,0.4947,0.4936,0.1236,?,0.0162
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0.0114,0.0834,0.9548,0,0.8182,0.7268,0,58.0489,0.0023,0.8001,45.3942,0,0,0.8882,?,1.8771
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.2073,0.706,0.669,0.4369,0,0.0306,0.0763,0,0.048,0.1611,1.253,0.1687,0.0233,0.6039,0.4642,0.3114
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.0048,0.0737,0.504,0.1424,0,0.2579,0.1109,32.8345,0.0159,0.258,0.8565,0.1109,0.1109,0.258,0.1018,0.0133
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0,0,0.4783,0.042,0.3333,0,0.042,27.4371,0.013,0,1.1923,0.042,0.042,0,0.0354,0
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.0202,0.1033,0.4178,0.015,0.1429,0.5382,0.0009,23.1129,0.0146,0.5711,3.4949,0.0078,0.0001,0.6616,0.3462,0.2504
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0.012,0.0173,0.7289,0,0,0.8587,0,58.1121,0.0062,0.8655,38.9673,0,0,0.8872,?,1.891
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,0,1.6635,0.5,0.3245,1,0.0011,0.3217,16.0966,0.0508,0.0033,0.8256,0.3225,0.314,0.0685,0.086,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0.0156,0.019,0.933,0,0.8462,0.7867,0,54.2475,0.0055,0.7959,27.0111,0,0,0.8161,?,1.4728
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,0.0023,0.5707,0.5106,0.2235,0,0.0756,0.0389,28.8724,0.0089,0.2131,0.9761,0.0654,0.0197,0.5791,0.224,0.053
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0365,0.0642,0.5161,0.0755,0,0.7658,0.0613,23.3893,0.0383,0.7684,9.111,0.0656,0.0071,0.792,?,0.7614
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0,0,0.5,0.5,1,0,0.5,0,0.1818,0,12.7085,0.5,0.4996,0,?,0
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.0812,0.6238,0.4777,0.9364,0,0.0775,0.1071,23.8517,0.0092,0.1848,0.7904,0.1729,0.0541,0.5581,0.3406,0.1208
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0.0363,0.0003,0.729,0.0143,0,0.9233,0.0139,68.195,0.0035,0.9234,14.5256,0.0141,0.0137,0.9238,?,1.7386
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,0.0395,0.3394,0.2022,0.0001,0,0.037,0,27.8536,0.0219,0.0453,3.1694,0,0,0.075,?,0.1939
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.1566,0.1957,0.6068,0.282,0,0.6464,0.0002,17.8061,0.0021,0.9217,8.1627,0.0097,0.0001,0.9959,?,0.4041
SAT_Competition2009/CRAFTED/modcircuits/owp_4vars_5gates.cnf,1,1.4921,0.932,0.4795,1,0,0.0394,0.1456,13.2289,0.0973,0.0888,7.4601,0.357,0.0036,0.8272,?,0.2986
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l5.sat05-522.reshuffled-07.cnf,1,0.0241,2.4564,0.382,0.2519,0,0,0.13,33.7403,0.0319,0,0.4243,0.137,0.06,0,?,0.1705
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-139-100.cnf,1,0,1.6501,0.5,0.3253,1,0.001,0.3226,18.4258,0.0308,0.0027,0.7439,0.3244,0.3163,0.057,0.0718,0
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,0.1099,0.0026,0.7042,0.0452,0,0.8351,0.0433,26.9732,0.0275,0.8361,5.5119,0.0445,0.042,0.8394,0.315,0.9233
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0,0.1685,0.5887,0.367,0,0.6682,0.1553,26.75,0.0021,0.7215,3.7088,0.206,0.0612,0.9208,?,1.4235
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-145-100.cnf,1,0,1.673,0.5,0.3255,1,0.0009,0.3231,17.7711,0.03,0.0028,0.7449,0.3245,0.3169,0.0218,0.0709,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes2.cnf,1,0.0112,0.1762,0.956,0.0224,0.8571,0.6985,0,61.2745,0.0021,0.85,48.3221,0,0,0.9354,?,1.9057
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.0051,0.5608,0.5262,0.298,0,0.1135,0.0788,30.5214,0.0099,0.2135,0.8943,0.1212,0.0509,0.5834,0.2433,0.0527
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,0,1.682,0.5,0.3256,0.3333,0.0012,0.3231,20.7423,0.0285,0.0033,0.7248,0.3246,0.317,0.0314,0.0692,0
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1,0.1566,1.0803,0.4333,0.3125,0,0.0088,0.0676,20.4905,0.0157,0.0206,0.6009,0.0709,0.0459,0.3223,0.5031,0.7111
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,5.0495,2.679,0.3091,0.4665,0,0,0.4604,6.4703,0.0048,0,0.5523,0.4604,0.4604,0.0012,0.6793,0.0262
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,0.0718,0.5227,0.8151,0.364,0,0.0609,0.0281,11.4021,0.0081,0.3459,2.556,0.0654,0.0042,0.858,?,0.3437
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,0.1321,0.2049,0.1264,0.9999,0,0.6068,0.4959,15.2283,0.0203,0.6665,0.6348,0.499,0.4766,0.8264,?,0.3783
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0.006,0.0997,0.9818,0.0244,0.9394,0.8088,0,85.3636,0.0021,0.8903,72.1061,0,0,0.9482,?,2.4442
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_10gates_u2_autoenc.cnf,1,0.5475,0.9586,0.3415,0.0659,0,0.0135,0.0018,11.3588,0.0482,0.0172,12.7924,0.0064,0,0.8346,?,0.3932
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.1021,0.5835,0.7811,0.3675,0,0.081,0.0356,15.5509,0.0141,0.1931,1.8864,0.0693,0.0083,0.8276,?,0.3171
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,0.0434,0,0.9823,0.063,1,0.9375,0.0629,0,0.0048,0.9375,12.55,0.0629,0.0629,0.9376,?,2.2849
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,0,0.0237,0.0476,0.0008,1,0.0792,0.0008,17.3431,0.3228,0.08,3.682,0.0008,0.0008,0.0837,?,0.1466
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_11gates_b2_restricted.cnf,1,17.0731,1.8321,0.3877,1,0,0.0016,0.0007,16.2329,0.0373,0.0019,4.1037,0.0011,0.0005,0.0649,?,0.4679
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0,0,0.5071,0.0421,0.3333,0,0.042,24.195,0.0143,0,1.2184,0.042,0.042,0,0.0723,0
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,0.0222,1.1224,0.3528,0.1045,0,0.0079,0.0759,15.5812,0.0016,0.0094,1.0855,0.0805,0.0619,0.3296,?,0.116
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,0.1397,2.503,0.3411,0.3031,0,0.0003,0.029,23.0199,0.1014,0.0008,1.3077,0.0488,0.0242,0.0194,0.2581,0.2899
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_l1.used-as.sat04-893.sat05-4187.reshuffled-07.cnf,1,0.0072,0.4011,0.5846,0.5,0,0.0693,0.0039,0,0.0004,0.8261,86.6058,0.0686,0,0.9995,?,0.7665
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4271,0.2205,0.3278,0.9773,0,0.4999,0.0597,33.6588,0.0279,0.734,5.1171,0.4976,0.0314,0.9062,1.257,0.4771
SAT_Competition2007/crafted/Hard/contest02/hgen2-v500-s1216665065.sat05-467.reshuffled-07.cnf,1,0,0.9563,0.5023,0.0975,0.3333,0.0099,0.0784,35.5037,0.0069,0.0228,0.7597,0.0846,0.0692,0.1543,0.0444,0
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0,0.0001,0.9647,0.1491,1,0.9062,0.1491,0,0.0029,0.9062,5.0044,0.1491,0.149,0.9063,?,2.575
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0.0177,0.0198,0.926,0,0.8333,0.7713,0,45.4611,0.0069,0.7805,24.2027,0,0,0.8022,?,1.3894
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,0.0258,0.2677,0.6515,0.5,0,0.4973,0.0552,0,0.0007,0.7947,60.4707,0.1604,0.0059,0.9876,?,0.821
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,1,0.0227,0.0238,0.9284,0,0.75,0.772,0,42.3524,0.0068,0.7832,24.1769,0,0,0.8079,?,1.3794
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,0,1.509,0.2555,0.1662,0,0.0007,0.1022,4.7211,0.0237,0.0062,1.5827,0.1113,0.0911,0.0277,0.1611,0.1227
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-02-S818962541.sat05-492.reshuffled-07.cnf,1,0.1313,2.462,0.3333,0.2672,0,0.0001,0.0293,24.1812,0.0808,0.0008,1.2823,0.0483,0.0246,0.0237,0.2768,0.2703
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1,0.0187,0.03,0.9871,0.0007,0.8462,0.8666,0,59.4328,0.0071,0.8899,26.1947,0.0001,0,0.9226,?,1.6828
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,0.1573,1.2075,0.4239,0.3135,0,0.0056,0.067,20.2555,0.0124,0.0125,0.5297,0.0697,0.0454,0.104,0.5373,0.7512
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0,0.3157,0.7658,0.2867,0,0.2806,0.0002,29.6649,0.0041,0.7769,3.7403,0.0062,0.0001,0.9704,?,0.7533
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0,0,0.8953,0.2447,1,0.8159,0.2446,77.4231,0.0199,0.8159,2.4227,0.2446,0.2446,0.8159,0.296,1.377
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.1141,1.3532,0.3644,0.096,0,0,0.0665,36.6705,0.0071,0.0068,0.4454,0.0697,0.0548,0.1257,0.4223,0.141
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf,1,0.0157,0.0382,0.9669,0.0001,0.8667,0.8245,0,52.37,0.0065,0.854,31.1948,0,0,0.8901,?,1.5366
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,0.012,0.0201,0.6839,0.0001,0,0.8556,0,57.7585,0.0057,0.8668,38.5129,0,0,0.8928,?,1.8499
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,0.0238,0.0253,0.9315,0,0.7143,0.7737,0,45.7404,0.0065,0.7871,23.9199,0,0,0.8143,?,1.3762
SAT_Competition2011/SAT05/crafted/roussel05/visbmc-PHNF/phnf-size10-exclusive-philo.used-as.sat04-988.shuffled-as.sat05-4195.cnf,1,0.0259,0.2687,0.6449,0.5,0,0.4955,0.0568,0,0.0013,0.791,26.2397,0.1627,0.0073,0.9863,?,0.8257
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.1062,0.6159,0.3576,0.1076,0,0.1563,0.028,29.5374,0.045,0.1712,0.8127,0.0904,0.0243,0.8947,?,0.2366
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1,0,0.0905,0.077,0,1,0.6664,0,48.8276,0.0237,0.6772,27.86,0,0,0.7323,?,1.1742
SAT_Competition2009/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0194,0.0238,0.9725,0.0005,0.875,0.8652,0,48.1419,0.0086,0.879,24.6951,0.0001,0,0.904,?,1.7007
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0.0049,0.1398,0.9787,0.0063,0.9259,0.7108,0,71.067,0.002,0.863,98.1917,0,0,0.9513,?,2.3189
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,0.1276,2.5038,0.3776,0.2764,0,0.0004,0.0288,24.5282,0.069,0.0012,1.2018,0.0487,0.0239,0.0302,0.2569,0.2655
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,0,1.7615,0.5072,0.325,0.3333,0.001,0.3227,19.0545,0.0435,0.0033,0.7665,0.3241,0.3201,0.0234,0.0801,0
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,0.1281,0.6369,0.751,0.369,0,0.0593,0.0449,18.7463,0.0197,0.1571,1.5953,0.077,0.0096,0.7855,0.7357,0.3028
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,0.001,0.0386,0.5021,0.1199,0.3333,0.258,0.1109,29.0293,0.0052,0.258,0.5956,0.1109,0.1109,0.258,0.1017,0.0076
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0,0,0.9235,0.2043,1,0.8576,0.2043,132.982,0.0105,0.8576,3.1281,0.2043,0.2043,0.8576,0.2613,1.663
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.5099,0,0,0.499,0,52.1064,0.0015,0.499,15.9036,0,0,0.499,?,0.3133
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,0,0.2412,0.8851,0.1819,0,0.5391,0.0179,19.3216,0.0043,0.7768,5.8801,0.0493,0,0.9657,0.8718,0.5464
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,0.0128,0.082,0.9523,0,0.8,0.7211,0,53.2021,0.0026,0.791,41.5259,0,0,0.8821,?,1.8079
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n170-s56409011-unsat.cnf,1,0,1.7821,0.4888,0.3257,0.3333,0.0008,0.3236,21.4828,0.0253,0.0026,0.6869,0.325,0.3217,0.0179,0.0654,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-200-100.cnf,1,0,0.0001,0.8333,0.2296,1,0.5831,0.2295,34.088,0.0125,0.5831,1.1004,0.2295,0.2295,0.5832,0.3252,0.4472
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,0,0,0.5,0.5,1,0,0.4771,54.375,0.0004,0,0.7841,0.4873,0.4662,0,?,0
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,0.0234,0.023,0.9304,0,0.7143,0.7756,0,41.8429,0.0079,0.7873,24.2903,0,0,0.811,?,1.3769
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-115-100.cnf,1,0,1.5284,0.5,0.3245,1,0.0017,0.3213,15.5514,0.0369,0.0039,0.8197,0.3226,0.3155,0.0585,0.078,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0.018,0.0189,0.9397,0,0.75,0.8001,0,45.5537,0.0047,0.8092,30.593,0,0,0.8293,?,1.5475
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x40.cnf,1,0.0202,0.0002,0.7538,0,1,0.425,0,24.1433,0.0082,0.4251,11.7538,0,0,0.4252,?,0.5846
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.623,0.2017,0.4253,0.9994,0,0.599,0.4841,31.5492,0.0366,0.7197,3.8274,0.4983,0.0078,0.8436,0.8773,0.7021
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,0,0,0.4944,0.042,0.3333,0,0.042,31.1524,0.0111,0,1.1605,0.042,0.042,0,0.0506,0
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.2142,0.2286,0.1334,1,0,0.5322,0.4996,14.0413,0.6301,0.6638,0.8734,0.4999,0.4934,0.7999,?,0.4347
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,0.0205,0.1023,0.4345,0.0161,0.1429,0.5408,0.0009,32.2728,0.0118,0.5747,3.2658,0.0077,0.0001,0.6629,0.3453,0.2497
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,0.0099,0.0888,0.9506,0,0.8824,0.7106,0,62.4177,0.0024,0.7882,46.2233,0,0,0.8798,?,1.8118
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.2142,0.2286,0.1334,1,0,0.5322,0.4996,14.0413,0.6301,0.6638,0.8966,0.4999,0.4934,0.7999,?,0.4347
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-250-100.cnf,1,0,0.0001,0.8333,0.2296,1,0.5831,0.2295,37.3892,0.01,0.5831,1.051,0.2295,0.2295,0.5832,0.3252,0.4472
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-01-S2069048075.sat05-488.reshuffled-07.cnf,1,0.002,0.5903,0.4961,0.2992,0,0.0856,0.0342,28.6595,0.0094,0.2001,0.9795,0.0612,0.0189,0.559,0.227,0.042
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_3_6_fbc.cnf,1,0,0.3084,0.8168,0.2833,0,0.3113,0.0117,28.4736,0.0068,0.7518,3.7689,0.0903,0.0002,0.9562,1.1677,0.5927
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen7-n390-02-S178568232.sat05-479.reshuffled-07.cnf,1,0,0,0.5,0.0404,0.3333,0,0.0369,30.1181,0.0093,0,0.9807,0.0384,0.0223,0,0.0725,0
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.2099,0.2301,0.1132,1,0,0.5529,0.4995,13.2415,0.6068,0.6651,0.7928,0.4999,0.4923,0.7998,?,0.4169
