@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c8n.cnf,1,3.047,1.4488,3.1903,5.2373,0.1543,1.3257,0.1334
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-27.cnf,1,2.5713,3.1498,2.5751,1.1404,0.1284,2.7875,0.1818
SAT_RACE2008/ibm-2002-22r-k75.cnf,1,3.6848,1.1991,3.667,2.1144,0.1665,0.98,0.1378
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-10-15-u.cnf,1,3.0716,0.4986,2.7717,2.5299,0.1605,0.505,0.1643
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl064.cnf,1,1.6859,1.714,1.7269,1.7422,0.0528,1.3908,0.1964
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,3.0563,0.4883,2.7334,2.0124,0.1596,0.4815,0.1707
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-03.cnf,1,4.251,6.9937,5.3961,0.1143,0.276,4.3846,0.0121
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_3b_unknown.cnf,1,1.5295,1.9375,4.146,0.0808,0.0473,1.3475,0.0685
SAT-Race-2010-CNF/mixed/anbulagan/total-10-19-s.cnf,1,3.1155,0.6189,2.9215,2.5311,0.1603,0.6173,0.1489
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-11-s.cnf,1,3.0524,0.4247,2.7018,2.5607,0.158,0.4448,0.1742
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_02_1-k100.cnf,1,2.9996,0.8486,3.2225,1.9052,0.1535,0.7525,0.1664
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.used-as.sat04-718.cnf,1,4.2501,8.0329,4.51,0.2245,0.2614,5.2993,0.0434
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-19-s100.cnf,1,2.3542,0.7993,2.4609,1.2975,0.1523,0.7591,0.2408
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-15-u.cnf,1,3.0563,0.4883,2.7334,2.0124,0.1596,0.4815,0.1707
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top28.cnf,1,2.0616,2.138,2.0765,1.7103,0.1831,1.7341,0.1966
SAT-Race-2010-CNF/hardware-verification/ibm/SAT_dat.k50.cnf,1,3.4368,1.0048,3.521,1.9146,0.1559,0.8244,0.1486
SAT_RACE2008/ibm-2002-25r-k10.cnf,1,3.5614,1.8206,3.8027,2.9072,0.1677,1.1873,0.1123
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-3.cnf,1,0.846,0.5098,2.5696,1.4489,0.0385,0.5183,0.172
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.030-NOTKNOWN.cnf,1,2.0274,0.9312,2.0673,0.842,0.2521,0.4307,0.0737
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-10.cnf,1,1.0562,0.5847,2.3498,1.4382,0.0427,0.4548,0.1746
SAT_Competition2011/SAT02/industrial/goldberg/fpga_routing/vda_gr_rcs_w9.shuffled.cnf,1,0.1101,0.7872,4.4833,0.133,0.0716,0.7554,0.044
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-uns-1.1-03.cnf,1,3.7609,1.4201,4.0745,0.4312,0.2187,1.0754,0.074
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-25.cnf,1,2.5841,1.5349,2.5898,1.329,0.127,1.6051,0.1736
SAT_RACE2008/schup-l2s-abp4-1-k31.cnf,1,2.8668,0.6535,3.0161,2.1691,0.1434,0.8051,0.2074
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-x1mul.cnf,1,1.7756,4.2715,1.4701,0.0178,0.0709,2.5109,0.156
SAT_Competition2007/industrial/industrial/grieu/vmpc_31.cnf,1,0.3038,0.004,0.6461,0,0.0015,0.0776,0.0065
SAT-Race-2010-CNF/mixed/bioinf/q_query_2_L324_coli.cnf,1,3.1177,1.9876,2.9846,11.0285,0.2184,4.1093,0.0896
SAT_RACE2008/anbul-part-10-15-s.cnf,1,2.898,0.5067,2.5698,1.092,0.1634,0.4918,0.176
SAT_RACE2006/SAT-Race_TS_2/grieu-vmpc-s05-05s.cnf,1,0.0335,0.0054,0.7452,0,0.002,0.0846,0.0081
SAT_RACE2008/goldb-heqc-frg1mul.cnf,1,1.779,3.34,1.4396,0.0028,0.0603,1.8563,0.1566
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_12_UNSAT.cnf,1,2.3232,1.1546,4.1527,0.5952,0.2945,0.9972,0.0065
SAT_RACE2006/SAT-Race-Benchmarks/velev-vliw-sat-4.0-b1.cnf,1,4.1266,13.3791,4.3563,0.078,0.2697,1.3043,0.0364
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h19-sat.cnf,1,3.7986,4.1274,4.1473,7.3823,0.249,2.3254,0.0718
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,2.8965,0.7117,3.0005,0.9512,0.1478,0.6325,0.1536
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom12.cnf,1,2.4469,1.5582,2.6127,1.5726,0.2404,1.3957,0.1834
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_10_UNSAT.cnf,1,2.5484,1.1382,4.3409,0.6735,0.2836,0.944,0.0066
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-o-uns-1.1-6.cnf,1,4.037,2.1893,4.6271,0.5216,0.2954,1.6158,0.0402
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-06.cnf,1,2.1343,1.0505,2.1498,3.161,0.2139,1.053,0.2382
SAT_RACE2006/SAT-Race-Benchmarks/vange-col-abb313GPIA-9-c.cnf,1,1.3217,0.2994,4.9256,0.0026,0.2887,0.2878,0.013
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7idw.cnf,1,2.9399,1.5137,3.0906,4.6573,0.1522,1.4112,0.1368
SAT-Race-2010-CNF/software-verification/nec/hard-15-U-8013.cnf,1,3.2814,2.6806,3.2306,4.2642,0.1894,2.7342,0.1507
SAT_RACE2008/palac-uts-l06-ipc5-h34.cnf,1,4.2552,1.9658,5.6983,13.0859,0.3089,1.6941,0.0254
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/velev/2dlx_ca_bp_f_liveness.cnf,1,4.0238,9.1027,4.077,0.0753,0.2372,1.8279,0.0439
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6id.cnf,1,3.0004,1.3487,3.176,4.7434,0.156,1.2747,0.1376
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04-valves.cnf,1,2.4811,1.2466,2.9131,2.8417,0.1812,1.4186,0.1838
SAT_RACE2008/simon-s03-w08-15.cnf,1,3.2044,0.9872,3.2434,1.4706,0.1287,0.9028,0.1764
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-09.cnf,1,2.5241,2.6456,2.9669,0.7863,0.189,2.1268,0.1648
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1104.cnf,1,1.0399,1.8428,1.1258,0.8022,0.0316,1.6687,0.2231
SAT_RACE2008/mizh-sha0-36-1.cnf,1,0.823,0.5122,2.5579,1.4379,0.0383,0.5196,0.1709
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.9089,1.6616,2.7394,1.0195,0.0757,2.6315,0.1979
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,3.1708,0.8418,3.358,1.6566,0.1525,0.7714,0.1596
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,2.8961,1.3293,3.1213,4.9632,0.1535,1.2498,0.1317
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,3.1284,0.6067,2.8992,2.0235,0.1566,0.578,0.1589
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,1.47,0.9161,1.5153,0.8373,0.0676,0.9752,0.243
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.3172,1.8004,2.4201,2.7128,0.1834,1.9878,0.1826
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,3.9569,2.1049,4.5317,0.505,0.2784,1.4503,0.0455
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,2.8841,0.712,2.9482,0.9577,0.1476,0.6365,0.1556
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.3678,0.8314,2.0594,1.497,0.0635,1.6177,0.1926
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,2.8798,0.5059,2.5571,1.0566,0.1632,0.4896,0.1766
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0,0,0,0.1,0,0.1844,0.1653
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,2.9565,0.7413,3.1284,0.8797,0.1492,0.649,0.1437
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,1.2897,3.9475,1.6859,0.1995,0.2174,1.2183,0.0187
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,2.8343,2.4669,0.1606,0.5453,0.1587
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,2.1353,1.1751,2.4922,0.9256,0.0893,1.1866,0.216
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,2.8597,1.324,3.0601,5.4037,0.1562,1.2382,0.1285
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,3.7165,5.4196,4.169,0.2445,0.2958,2.9422,0.0442
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,0.9795,0.6042,2.37,1.5081,0.0385,0.4859,0.17
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,3.3025,0.8363,3.1391,4.8499,0.156,0.7689,0.2017
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,0.8222,0.5122,2.5571,1.4339,0.0382,0.5196,0.171
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,2.7665,2.0604,2.877,5.094,0.1473,1.8014,0.1292
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,2.7152,1.548,2.9175,5.0535,0.1496,1.4393,0.1295
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,3.0659,0.4221,2.7034,2.1698,0.1557,0.4366,0.181
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,1.9719,1.9974,2.743,10.0823,0.2553,1.4871,0.0774
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,2.8945,2.0191,2.9907,5.0047,0.1496,1.7639,0.1318
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,3.2567,0.6511,3.2991,2.4155,0.164,0.589,0.1222
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,2.0042,5.0083,1.896,0.0349,0.0907,3.6897,0.1578
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,2.5024,1.1094,4.0915,0.6534,0.2902,0.9091,0.0096
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,2.8827,2.0163,2.9961,4.9941,0.1496,1.7597,0.1323
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,2.8706,1.593,3.0083,5.0305,0.1537,1.5149,0.1299
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.6587,1.7504,2.4639,1.0198,0.0677,2.1613,0.21
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,3.0789,0.4496,2.7397,2.6721,0.1591,0.4655,0.1693
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,2.8898,0.7099,2.9663,0.9581,0.1493,0.6264,0.155
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,4.2629,6.4535,4.4716,0.2484,0.2634,4.3478,0.0476
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,4.0364,3.9504,4.305,0.3455,0.2563,2.8409,0.0633
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,4.0345,2.8046,4,0.2705,0.215,1.7213,0.0747
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,2.9096,0.6388,3.0055,3.3196,0.1005,0.5836,0.2048
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,3.1963,1.208,3.3576,5.6275,0.1524,1.1052,0.1342
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.0562,0.5847,2.3498,1.4382,0.0427,0.4548,0.1746
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,0.8461,0.5099,2.571,1.4463,0.0385,0.5185,0.172
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,1.9511,4.4595,1.7801,0.0227,0.0815,2.8156,0.1575
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,2.8812,0.704,2.9408,1.0126,0.1491,0.6172,0.1653
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,2.4576,0.7818,2.4353,0.6358,0.16,0.8378,0.2046
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,4.2557,1.8771,5.7205,11.542,0.3113,1.7006,0.0239
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,2.3663,0.7968,2.4641,1.3993,0.1526,0.7548,0.2411
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.8464,0.5096,2.5705,1.4495,0.0385,0.5184,0.1719
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,2.5999,0.9233,2.5722,3.5422,0.1054,0.7244,0.1742
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,2.778,2.0667,2.8913,5.2396,0.1471,1.8009,0.1293
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,1.0465,3.9846,1.5524,0.1631,0.228,1.3547,0.0061
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,2.0475,0.2991,2.4287,0.4541,0.0901,0.5956,0.241
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,3.3902,1.3093,3.4592,2.3973,0.1587,1.1323,0.1487
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,3.5669,2.3518,3.5938,1.5224,0.2154,2.2518,0.1057
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.1594,1.4108,3.1772,3.3957,0.3005,2.0633,0.1984
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,4.0561,3.3662,5.2242,0.7096,0.3271,2.3469,0.0179
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,3.0549,0.4656,2.7393,2.0603,0.1591,0.4659,0.1731
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,2.5706,2.1683,2.629,6.1884,0.1695,2.6236,0.0955
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,2.9966,3.7393,3.2165,10.5093,0.2092,1.8353,0.1278
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,2.3597,0.7978,2.4649,1.2843,0.1525,0.7594,0.2408
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,3.4071,1.3624,3.491,1.9631,0.1524,1.138,0.1507
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,1.3709,0.8271,2.0524,0.9072,0.0597,1.6583,0.21
SAT_RACE2008/manol-pipe-g10nid.cnf,1,2.7281,1.5324,2.9134,5.0919,0.151,1.4281,0.1291
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.0554,0.585,2.3502,1.4365,0.0425,0.4547,0.1747
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,3.7437,2.4068,3.7497,0.1079,0.1637,0.7896,0.0865
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,1.6324,1.6346,1.4163,0.9439,0.0648,2.0415,0.2308
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,4.2266,6.6361,5.2325,0.122,0.2828,4.0607,0.0143
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0.0178,0.0045,0.6849,0,0.0017,0.0751,0.0073
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,1.6669,2.2066,2.9341,1.3636,0.1557,1.8137,0.1373
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,2.3592,0.8045,2.4618,1.3431,0.152,0.7567,0.2406
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.7903,0.5336,2.1533,1.6509,0.0957,1.074,0.1833
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,3.1926,0.8401,3.3333,1.6651,0.1542,0.7621,0.16
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,3.1,0.5463,2.8343,2.4669,0.1606,0.5453,0.1587
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,2.794,1.9909,2.8564,5.3172,0.1482,1.7676,0.1259
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,3.6383,1.2253,3.6424,2.2941,0.1582,1.0238,0.1345
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,2.8329,0.7118,2.9561,0.891,0.1468,0.635,0.1553
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,3.0907,0.5808,2.8452,1.9387,0.1592,0.5551,0.1603
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,3.8107,4.1373,4.1513,7.3461,0.2514,2.3329,0.0714
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,2.8848,0.4219,2.5265,1.1328,0.1602,0.4483,0.1882
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,2.2925,0.7965,2.3029,0.5114,0.1573,0.8775,0.2097
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,2.7419,1.5285,2.9248,5.3701,0.1566,1.4052,0.1264
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,1.0513,0.5858,2.3501,1.439,0.042,0.4565,0.1744
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,2.965,1.3082,3.1766,4.8993,0.1562,1.2674,0.1321
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.5733,0.3379,1.5342,1.6646,0.0966,1.3051,0.2156
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,3.1155,2.6418,3.5634,144.8012,0.279,1.6773,0.036
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,2.3742,1.6931,2.5486,1.5671,0.2407,1.5061,0.1822
SAT_RACE2008/manol-pipe-f9b.cnf,1,2.9372,1.7003,3.0342,5.3772,0.1487,1.5415,0.1291
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,2.3888,2.133,2.9101,8.1153,0.2442,1.5312,0.0927
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,4.1025,1.8238,5.1711,17.8331,0.2891,0.8316,0.0422
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,2.9386,0.7083,2.9889,0.902,0.1447,0.6334,0.1567
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,2.2168,4.4289,2.1434,0.0067,0.072,2.8301,0.1565
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,2.9581,1.7134,3.0637,5.3427,0.1506,1.5489,0.1301
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,3.0844,0.402,2.6803,2.5848,0.1576,0.4294,0.1778
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,2.4871,1.0593,4.0743,0.6534,0.2899,0.9157,0.0105
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,2.2492,1.0469,2.6262,0.8361,0.1146,1.4748,0.1964
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,1.7756,4.2715,1.4701,0.0178,0.0709,2.5109,0.156
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,1.7802,0.2389,1.7997,1709.2885,0.1926,0.0714,0.0968
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,2.666,2.063,2.7203,6.607,0.1749,2.4732,0.0952
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,2.621,1.9589,2.7094,5.3039,0.1479,1.7683,0.1251
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,1.0521,0.5861,2.3512,1.4379,0.0419,0.4566,0.1745
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,2.8433,0.7167,2.89,0.8959,0.1468,0.6331,0.1571
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,1.9619,13.1175,1.5274,2.2683,0.1586,4.2919,0.2057
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,3.001,10.3165,2.976,2.7759,0.1209,8.9522,0.1524
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,1.3606,0.598,2.5435,0.49,0.0554,0.5388,0.1779
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,1.0256,0.874,2.8258,0.0609,0.0186,0.61,0.0799
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,3.1086,0.4931,2.7792,2.2512,0.1578,0.49,0.1704
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,3.3079,0.8434,3.1504,4.9773,0.1578,0.7684,0.1995
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0.0178,0.0045,0.6849,0,0.0017,0.0751,0.0073
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,2.3275,1.8178,2.497,1.5603,0.2424,1.6081,0.1814
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,2.225,1.4132,2.2526,0.6166,0.1645,0.6914,0.1508
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,1.633,0.3436,1.6058,1.6853,0.0978,1.2953,0.2161
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,0.8469,0.5097,2.571,1.4471,0.0385,0.5183,0.172
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,1.5411,2.2199,2.8519,1.1242,0.1509,1.8494,0.1339
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,1.7796,1.8993,1.9226,0.4244,0.3246,0.7131,0.0581
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,2.8874,0.4687,2.586,1.1247,0.1619,0.469,0.1804
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,4.2176,2.2682,5.7083,11.3104,0.3374,1.9615,0.0171
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,3.3519,1.0855,3.4899,4.3631,0.2186,0.7705,0.1476
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,4.0084,2.2027,3.9501,0.3709,0.2222,1.5913,0.0808
