@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,0.166667
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,0.116667
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,0.844697
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,0.039608
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,5.719037
normalized-david-10.xml.mzn_AND_NODATA,1,4.666667
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,18.645683
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,0.966154
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.038182
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,5.697489
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,16.507326
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.065591
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.083333
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-color.xml.mzn_AND_NODATA,1,24.916
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-costasArray-16.xml.mzn_AND_NODATA,1,1.87218
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,0.036667
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.039608
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,1.43
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,5.487459
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,1.43
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,0.04939
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-costasArray-17.xml.mzn_AND_NODATA,1,1.88
normalized-circ-8-3.xml.mzn_AND_NODATA,1,12.184524
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-C2-3-16.xml.mzn_AND_NODATA,1,1.198257
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.061905
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,3.621302
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,1.43
normalized-data-6-3.xml.mzn_AND_NODATA,1,8.566667
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,1.43
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,1.43
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,1.43
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,0.047222
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,1.43
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,1.43
normalized-david-9.xml.mzn_AND_NODATA,1,4.666667
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,5.74
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,1.43
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,0.838889
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,1.43
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,1.381188
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,0.045
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,3.611437
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,1.234043
normalized-C3-1-31.xml.mzn_AND_NODATA,1,1.203509
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,1.43
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,1.43
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,0.038182
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,1.43
normalized-costasArray-15.xml.mzn_AND_NODATA,1,1.863248
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,1.43
normalized-david-8.xml.mzn_AND_NODATA,1,4.666667
normalized-elf-rf7.xml.mzn_AND_NODATA,1,2.489458
normalized-C4-3-60.xml.mzn_AND_NODATA,1,1.222816
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,1.43
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,0.880952
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,0.061905
normalized-f1000.xml.mzn_AND_NODATA,1,2.625
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,2.515813
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,1.43
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,1.43
normalized-C5-1-90.xml.mzn_AND_NODATA,1,1.231565
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,1.43
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,0.666667
normalized-data-8-3.xml.mzn_AND_NODATA,1,12.184524
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,0.957895
normalized-C5-2-90.xml.mzn_AND_NODATA,1,1.231565
normalized-f600.xml.mzn_AND_NODATA,1,2.625
normalized-C1-1-21.xml.mzn_AND_NODATA,1,1.171717
normalized-f2000.xml.mzn_AND_NODATA,1,2.625
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.036667
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,3.422727
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,1.222271
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,1.222271
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,0.896667
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,1.2221
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,2.823529
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,5.634009
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,1.222271
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,1.221499
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,1.403448
normalized-C5-3-91.xml.mzn_AND_NODATA,1,1.231565
normalized-C5-2-91.xml.mzn_AND_NODATA,1,1.231565
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,1.217531
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,2.748968
normalized-C5-1-91.xml.mzn_AND_NODATA,1,1.231565
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,1.219779
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,1.212996
normalized-circ-10-3.xml.mzn_AND_NODATA,1,15.951852
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,1.403448
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,2.822776
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,1.221671
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,0.897619
normalized-C5-3-90.xml.mzn_AND_NODATA,1,1.231565
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,1.346154
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,2.931633
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,1.220984
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,1.2221
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,0.959487
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,2.853055
normalized-elf-rf8.xml.mzn_AND_NODATA,1,2.739891
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,1.214755
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,0.877747
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,1.222707
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,1.222649
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,1.222074
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,1.221729
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,1.222707
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,1.222419
normalized-data-10-3.xml.mzn_AND_NODATA,1,15.951852
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,1.220228
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,1.218838
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,1.222707
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,0.922807
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,1.221383
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,1.216081
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,1.22223
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,1.221917
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,1.221603
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,1.220348
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,1.220976
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,1.219561
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,1.222021
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,1.22223
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,1.221917
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,1.221708
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,0.902206
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,0.86655
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,1.215642
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,1.221557
normalized-C6-3-121.xml.mzn_AND_NODATA,1,1.236053
normalized-C6-2-121.xml.mzn_AND_NODATA,1,1.236053
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,1.22244
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,1.22244
normalized-C6-1-121.xml.mzn_AND_NODATA,1,1.236053
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,1.22244
normalized-C6-1-120.xml.mzn_AND_NODATA,1,1.236053
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,0.971774
normalized-C6-3-120.xml.mzn_AND_NODATA,1,1.236053
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,1.222039
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,1.22228
normalized-C6-2-120.xml.mzn_AND_NODATA,1,1.236053
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,1.219541
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,1.22244
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,1.22051
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,1.22244
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,1.217101
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,4.799263
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,1.222254
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,1.222254
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,4.799263
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,4.799263
normalized-fapp05-0350-3.xml.mzn_AND_NODATA,1,1.222179
normalized-fapp05-0350-2.xml.mzn_AND_NODATA,1,1.222254
normalized-bmc-ibm-03-02.xml.mzn_AND_NODATA,1,4.799263
normalized-fapp05-0350-7.xml.mzn_AND_NODATA,1,1.221878
normalized-fapp05-0350-8.xml.mzn_AND_NODATA,1,1.221275
normalized-fapp05-0350-9.xml.mzn_AND_NODATA,1,1.220141
normalized-fapp05-0350-4.xml.mzn_AND_NODATA,1,1.222179
normalized-fapp05-0350-5.xml.mzn_AND_NODATA,1,1.222179
normalized-fapp05-0350-6.xml.mzn_AND_NODATA,1,1.222104
normalized-driverlogw-08c-sat_ext.xml.mzn_AND_NODATA,1,16.427635
normalized-driverlogw-08cc-sat_ext.xml.mzn_AND_NODATA,1,16.427635
normalized-blast-tlan3.xml.mzn_AND_NODATA,1,2.549188
normalized-cc-15-15-3.xml.mzn_AND_NODATA,1,1.424779
normalized-cc-15-15-2.xml.mzn_AND_NODATA,1,1.424779
normalized-fapp06-0500-10.xml.mzn_AND_NODATA,1,1.216583
normalized-fapp06-0500-0.xml.mzn_AND_NODATA,1,1.221965
normalized-fapp06-0500-2.xml.mzn_AND_NODATA,1,1.221965
normalized-fapp06-0500-1.xml.mzn_AND_NODATA,1,1.221965
normalized-fapp06-0500-4.xml.mzn_AND_NODATA,1,1.221965
normalized-fapp06-0500-9.xml.mzn_AND_NODATA,1,1.21908
normalized-fapp06-0500-5.xml.mzn_AND_NODATA,1,1.221858
normalized-fapp06-0500-3.xml.mzn_AND_NODATA,1,1.221965
normalized-fapp06-0500-8.xml.mzn_AND_NODATA,1,1.220161
normalized-fapp06-0500-7.xml.mzn_AND_NODATA,1,1.221024
normalized-fapp06-0500-6.xml.mzn_AND_NODATA,1,1.221454
normalized-elf-rf9-ucl.xml.mzn_AND_NODATA,1,2.852922
normalized-elf-rf9.xml.mzn_AND_NODATA,1,2.852825
normalized-BlackHole-4-7-h-0_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml.mzn_AND_NODATA,1,2.703948
normalized-BlackHole-4-7-e-4_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-h-7_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-h-3_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-h-2_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-e-0_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-e-1_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-fapp08-0700-10.xml.mzn_AND_NODATA,1,1.215614
normalized-fapp16-0260-0.xml.mzn_AND_NODATA,1,1.222632
normalized-BlackHole-4-7-e-9_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-fapp16-0260-10.xml.mzn_AND_NODATA,1,1.221645
normalized-fapp16-0260-1.xml.mzn_AND_NODATA,1,1.222632
normalized-fapp16-0260-2.xml.mzn_AND_NODATA,1,1.222632
normalized-BlackHole-4-7-h-1_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-e-3_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-h-5_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-h-9_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-h-6_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-h-8_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-e-5_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-e-2_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-e-6_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-BlackHole-4-7-e-8_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-fapp18-0350-9.xml.mzn_AND_NODATA,1,1.227758
normalized-BlackHole-4-7-h-4_ext.xml.mzn_AND_NODATA,1,31.297048
normalized-fapp08-0700-2.xml.mzn_AND_NODATA,1,1.222039
normalized-fapp18-0350-10.xml.mzn_AND_NODATA,1,1.227549
normalized-fapp16-0260-3.xml.mzn_AND_NODATA,1,1.222632
normalized-fapp16-0260-4.xml.mzn_AND_NODATA,1,1.222632
normalized-fapp16-0260-5.xml.mzn_AND_NODATA,1,1.222543
normalized-fapp16-0260-6.xml.mzn_AND_NODATA,1,1.222543
normalized-fapp16-0260-7.xml.mzn_AND_NODATA,1,1.222453
normalized-fapp16-0260-8.xml.mzn_AND_NODATA,1,1.222453
normalized-fapp17-0300-0.xml.mzn_AND_NODATA,1,1.222242
normalized-fapp16-0260-9.xml.mzn_AND_NODATA,1,1.222273
normalized-ehi-85-297-26_ext.xml.mzn_AND_NODATA,1,21.448653
normalized-cache-inv12-ucl.xml.mzn_AND_NODATA,1,2.967442
normalized-fapp17-0300-1.xml.mzn_AND_NODATA,1,1.222242
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,1.222039
normalized-fapp21-0500-10.xml.mzn_AND_NODATA,1,1.220925
normalized-fapp18-0350-8.xml.mzn_AND_NODATA,1,1.22781
normalized-fapp21-0500-0.xml.mzn_AND_NODATA,1,1.2216
normalized-fapp21-0500-1.xml.mzn_AND_NODATA,1,1.2216
normalized-fapp21-0500-2.xml.mzn_AND_NODATA,1,1.2216
normalized-ehi-85-297-4_ext.xml.mzn_AND_NODATA,1,21.552609
normalized-fapp17-0300-10.xml.mzn_AND_NODATA,1,1.221789
normalized-ehi-85-297-30_ext.xml.mzn_AND_NODATA,1,21.843855
normalized-fapp17-0300-2.xml.mzn_AND_NODATA,1,1.222242
normalized-fapp17-0300-3.xml.mzn_AND_NODATA,1,1.222242
normalized-ehi-85-297-33_ext.xml.mzn_AND_NODATA,1,21.958333
normalized-fapp17-0300-5.xml.mzn_AND_NODATA,1,1.222151
normalized-fapp17-0300-4.xml.mzn_AND_NODATA,1,1.222242
normalized-ehi-85-297-3_ext.xml.mzn_AND_NODATA,1,21.654882
normalized-fapp17-0300-6.xml.mzn_AND_NODATA,1,1.222151
normalized-fapp17-0300-8.xml.mzn_AND_NODATA,1,1.22197
normalized-fapp21-0500-3.xml.mzn_AND_NODATA,1,1.2216
normalized-fapp21-0500-5.xml.mzn_AND_NODATA,1,1.221539
normalized-fapp17-0300-7.xml.mzn_AND_NODATA,1,1.22206
normalized-fapp21-0500-6.xml.mzn_AND_NODATA,1,1.221539
normalized-fapp21-0500-7.xml.mzn_AND_NODATA,1,1.221539
normalized-fapp21-0500-8.xml.mzn_AND_NODATA,1,1.221416
normalized-fapp17-0300-9.xml.mzn_AND_NODATA,1,1.221879
normalized-fapp21-0500-4.xml.mzn_AND_NODATA,1,1.2216
normalized-fapp21-0500-9.xml.mzn_AND_NODATA,1,1.221293
normalized-fapp08-0700-0.xml.mzn_AND_NODATA,1,1.222039
normalized-fapp08-0700-6.xml.mzn_AND_NODATA,1,1.221719
normalized-ehi-85-297-97_ext.xml.mzn_AND_NODATA,1,21.513468
normalized-fapp08-0700-4.xml.mzn_AND_NODATA,1,1.222039
normalized-fapp20-0420-1.xml.mzn_AND_NODATA,1,1.2213
normalized-fapp20-0420-2.xml.mzn_AND_NODATA,1,1.2213
normalized-fapp08-0700-5.xml.mzn_AND_NODATA,1,1.221941
normalized-fapp20-0420-3.xml.mzn_AND_NODATA,1,1.2213
normalized-fapp20-0420-10.xml.mzn_AND_NODATA,1,1.220131
normalized-fapp20-0420-5.xml.mzn_AND_NODATA,1,1.2213
normalized-fapp20-0420-4.xml.mzn_AND_NODATA,1,1.2213
normalized-fapp20-0420-0.xml.mzn_AND_NODATA,1,1.2213
normalized-fapp08-0700-8.xml.mzn_AND_NODATA,1,1.220486
normalized-fapp08-0700-1.xml.mzn_AND_NODATA,1,1.222039
normalized-fapp08-0700-7.xml.mzn_AND_NODATA,1,1.221572
normalized-fapp08-0700-9.xml.mzn_AND_NODATA,1,1.219051
normalized-fapp31-0400-10.xml.mzn_AND_NODATA,1,1.219532
normalized-fapp31-0400-0.xml.mzn_AND_NODATA,1,1.221406
normalized-fapp31-0400-4.xml.mzn_AND_NODATA,1,1.220236
normalized-fapp31-0400-1.xml.mzn_AND_NODATA,1,1.221406
normalized-fapp19-0350-0.xml.mzn_AND_NODATA,1,1.22289
normalized-fapp19-0350-10.xml.mzn_AND_NODATA,1,1.221269
normalized-fapp19-0350-1.xml.mzn_AND_NODATA,1,1.22289
normalized-fapp20-0420-6.xml.mzn_AND_NODATA,1,1.221227
normalized-fapp19-0350-7.xml.mzn_AND_NODATA,1,1.221991
normalized-fapp31-0400-6.xml.mzn_AND_NODATA,1,1.219767
normalized-ehi-85-297-16_ext.xml.mzn_AND_NODATA,1,21.924242
normalized-ehi-85-297-55_ext.xml.mzn_AND_NODATA,1,21.979377
normalized-fapp31-0400-7.xml.mzn_AND_NODATA,1,1.21965
normalized-fapp20-0420-8.xml.mzn_AND_NODATA,1,1.221081
normalized-fapp19-0350-4.xml.mzn_AND_NODATA,1,1.222651
normalized-fapp20-0420-9.xml.mzn_AND_NODATA,1,1.220789
normalized-fapp19-0350-8.xml.mzn_AND_NODATA,1,1.22175
normalized-ehi-85-297-69_ext.xml.mzn_AND_NODATA,1,22.334596
normalized-fapp19-0350-2.xml.mzn_AND_NODATA,1,1.22289
normalized-fapp19-0350-9.xml.mzn_AND_NODATA,1,1.22169
normalized-fapp19-0350-5.xml.mzn_AND_NODATA,1,1.222471
normalized-fapp19-0350-3.xml.mzn_AND_NODATA,1,1.222771
normalized-fapp31-0400-5.xml.mzn_AND_NODATA,1,1.219943
normalized-fapp20-0420-7.xml.mzn_AND_NODATA,1,1.221227
normalized-fapp31-0400-8.xml.mzn_AND_NODATA,1,1.219532
normalized-fapp31-0400-9.xml.mzn_AND_NODATA,1,1.219532
normalized-fapp31-0400-2.xml.mzn_AND_NODATA,1,1.221113
normalized-fapp31-0400-3.xml.mzn_AND_NODATA,1,1.220587
normalized-fapp19-0350-6.xml.mzn_AND_NODATA,1,1.222291
normalized-ehi-90-315-63_ext.xml.mzn_AND_NODATA,1,21.469841
normalized-ehi-90-315-61_ext.xml.mzn_AND_NODATA,1,21.645635
normalized-ehi-90-315-57_ext.xml.mzn_AND_NODATA,1,21.680159
normalized-ehi-90-315-20_ext.xml.mzn_AND_NODATA,1,22.354365
normalized-fapp07-0600-10.xml.mzn_AND_NODATA,1,1.215408
normalized-ehi-90-315-30_ext.xml.mzn_AND_NODATA,1,22.148413
normalized-fapp07-0600-1.xml.mzn_AND_NODATA,1,1.222362
normalized-fapp07-0600-9.xml.mzn_AND_NODATA,1,1.218831
normalized-fapp07-0600-0.xml.mzn_AND_NODATA,1,1.222362
normalized-fapp07-0600-5.xml.mzn_AND_NODATA,1,1.222205
normalized-fapp07-0600-7.xml.mzn_AND_NODATA,1,1.221736
normalized-fapp07-0600-2.xml.mzn_AND_NODATA,1,1.222362
normalized-fapp07-0600-3.xml.mzn_AND_NODATA,1,1.222362
normalized-fapp07-0600-4.xml.mzn_AND_NODATA,1,1.222323
normalized-fapp07-0600-6.xml.mzn_AND_NODATA,1,1.221893
normalized-fapp09-0800-10.xml.mzn_AND_NODATA,1,1.215376
normalized-fapp07-0600-8.xml.mzn_AND_NODATA,1,1.220953
normalized-fapp09-0800-8.xml.mzn_AND_NODATA,1,1.220461
normalized-fapp09-0800-0.xml.mzn_AND_NODATA,1,1.222141
normalized-fischer-2-6-fair.xml.mzn_AND_NODATA,1,0.946935
normalized-fischer-3-4-fair.xml.mzn_AND_NODATA,1,0.947531
normalized-fapp09-0800-7.xml.mzn_AND_NODATA,1,1.221205
normalized-fischer-4-3-fair.xml.mzn_AND_NODATA,1,0.947788
normalized-fischer-2-7-fair.xml.mzn_AND_NODATA,1,0.947072
normalized-fischer-10-2-fair.xml.mzn_AND_NODATA,1,0.949349
normalized-fischer-3-5-fair.xml.mzn_AND_NODATA,1,0.947788
normalized-fapp09-0800-3.xml.mzn_AND_NODATA,1,1.222141
normalized-fapp09-0800-1.xml.mzn_AND_NODATA,1,1.222141
normalized-fapp09-0800-2.xml.mzn_AND_NODATA,1,1.222141
normalized-fischer-4-4-fair.xml.mzn_AND_NODATA,1,0.948181
normalized-fischer-4-5-fair.xml.mzn_AND_NODATA,1,0.948427
normalized-fapp09-0800-9.xml.mzn_AND_NODATA,1,1.218852
normalized-fischer-3-7-fair.xml.mzn_AND_NODATA,1,0.948093
normalized-fischer-5-3-fair.xml.mzn_AND_NODATA,1,0.948283
normalized-fischer-6-2-fair.xml.mzn_AND_NODATA,1,0.948015
normalized-fischer-5-4-fair.xml.mzn_AND_NODATA,1,0.948661
normalized-fischer-3-8-fair.xml.mzn_AND_NODATA,1,0.94819
normalized-fischer-6-3-fair.xml.mzn_AND_NODATA,1,0.94869
normalized-fischer-11-2-fair.xml.mzn_AND_NODATA,1,0.949635
normalized-fischer-4-6-fair.xml.mzn_AND_NODATA,1,0.948595
normalized-fapp09-0800-6.xml.mzn_AND_NODATA,1,1.221868
normalized-fischer-7-2-fair.xml.mzn_AND_NODATA,1,0.948391
normalized-fapp33-0650-10.xml.mzn_AND_NODATA,1,1.221156
normalized-fischer-5-5-fair.xml.mzn_AND_NODATA,1,0.948898
normalized-fischer-4-7-fair.xml.mzn_AND_NODATA,1,0.948718
normalized-fapp33-0650-1.xml.mzn_AND_NODATA,1,1.222636
normalized-fischer-10-3-fair.xml.mzn_AND_NODATA,1,0.94994
normalized-fapp33-0650-2.xml.mzn_AND_NODATA,1,1.222636
normalized-fapp33-0650-0.xml.mzn_AND_NODATA,1,1.222641
normalized-ehi-90-315-95_ext.xml.mzn_AND_NODATA,1,21.85873
normalized-fapp09-0800-5.xml.mzn_AND_NODATA,1,1.222024
normalized-fapp33-0650-3.xml.mzn_AND_NODATA,1,1.222595
normalized-fapp09-0800-4.xml.mzn_AND_NODATA,1,1.222063
normalized-fischer-6-4-fair.xml.mzn_AND_NODATA,1,0.949054
normalized-fpga10-8-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.883333
normalized-fpga-10-8.xml.mzn_AND_NODATA,1,0.883333
normalized-fpga11-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.854545
normalized-fpga-11-10.xml.mzn_AND_NODATA,1,0.854545
normalized-fpga-11-9.xml.mzn_AND_NODATA,1,0.85906
normalized-fpga12-10-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.844444
normalized-fischer-8-2-fair.xml.mzn_AND_NODATA,1,0.948733
normalized-fpga-12-10.xml.mzn_AND_NODATA,1,0.844444
normalized-fischer-5-6-fair.xml.mzn_AND_NODATA,1,0.94906
normalized-fpga13-11-sat-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.827907
normalized-fpga-13-11.xml.mzn_AND_NODATA,1,0.827907
normalized-fischer-11-3-fair.xml.mzn_AND_NODATA,1,0.950207
normalized-fapp32-0550-1.xml.mzn_AND_NODATA,1,1.222727
normalized-fapp32-0550-10.xml.mzn_AND_NODATA,1,1.222299
normalized-fischer-4-8-fair.xml.mzn_AND_NODATA,1,0.948811
