@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.InfoGainAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 3'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC

@DATA
normalized-C1-2-21.xml.mzn_AND_NODATA,1,1.17594,0.850384,5.317293
normalized-bqwh-18-141-47_glb.xml.mzn_AND_NODATA,1,1.241135,0.805714,2.985816
normalized-bqwh-18-141-32_glb.xml.mzn_AND_NODATA,1,1.212766,0.824561,2.957447
normalized-BlackHole-4-4-e-0_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652
normalized-chnl10-11-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.190909,5.238095,2
normalized-chnl10-15-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.166667,6,2
normalized-bibd-12-88-22-3-4_glb.xml.mzn_AND_NODATA,1,0.870338,1.148979,3.692308
normalized-bqwh-18-141-60_ext.xml.mzn_AND_NODATA,1,3.575,0.27972,6.951471
normalized-bqwh-18-141-88_ext.xml.mzn_AND_NODATA,1,3.68331,0.271495,7.168331
normalized-C2-2-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245
normalized-bqwh-18-141-61_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908
normalized-chnl-15-16.xml.mzn_AND_NODATA,1,0.129167,7.741935,2
normalized-chnl15-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.106667,9.375,2
normalized-bibd-9-96-32-3-8_glb.xml.mzn_AND_NODATA,1,0.832639,1.201001,3.6
normalized-C2-1-15.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245
normalized-C2-1-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245
normalized-blast-floppy1-8.xml.mzn_AND_NODATA,1,1.086235,0.920611,9.049198
normalized-C4-2-60.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296
normalized-bqwh-18-141-43_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723
normalized-abb313GPIA-5.xml.mzn_AND_NODATA,1,34.268465,0.029181,68.53693
normalized-chnl15-16-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.129167,7.741935,2
normalized-C4-1-60.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296
normalized-C3-3-30.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251
normalized-cc-7-7-2.xml.mzn_AND_NODATA,1,1.32,0.757576,5.04
normalized-bqwh-18-141-97_ext.xml.mzn_AND_NODATA,1,3.413476,0.292956,6.617152
normalized-chnl10-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.15,6.666667,2
normalized-bqwh-18-141-73_ext.xml.mzn_AND_NODATA,1,3.631579,0.275362,7.061404
normalized-chnl-20-25.xml.mzn_AND_NODATA,1,0.09,11.111111,2
normalized-C4-1-61.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296
normalized-C4-3-61.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296
normalized-cc-7-7-3.xml.mzn_AND_NODATA,1,1.32,0.757576,5.04
normalized-C3-3-31.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251
normalized-chnl-15-25.xml.mzn_AND_NODATA,1,0.106667,9.375,2
normalized-C2-3-15.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245
normalized-chnl-10-20.xml.mzn_AND_NODATA,1,0.15,6.666667,2
normalized-cc-8-8-3.xml.mzn_AND_NODATA,1,1.346154,0.742857,5.169231
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,1.381188,0.724014,5.346535
normalized-bqwh-18-141-85_ext.xml.mzn_AND_NODATA,1,3.313756,0.301772,6.412674
normalized-bibd-11-110-30-3-6_glb.xml.mzn_AND_NODATA,1,0.857576,1.166078,3.666667
normalized-C3-2-30.xml.mzn_AND_NODATA,1,1.20503,0.829855,5.581192
normalized-chnl-30-40.xml.mzn_AND_NODATA,1,0.058333,17.142857,2
normalized-bibd-7-84-36-3-12_glb.xml.mzn_AND_NODATA,1,0.797619,1.253731,3.5
normalized-chnl-20-30.xml.mzn_AND_NODATA,1,0.083333,12,2
normalized-C4-2-61.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296
normalized-chnl-10-11.xml.mzn_AND_NODATA,1,0.190909,5.238095,2
normalized-chnl35-36-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.056349,17.746479,2
normalized-bqwh-18-141-87_ext.xml.mzn_AND_NODATA,1,3.713663,0.269276,7.225291
normalized-chnl20-21-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.097619,10.243902,2
normalized-chnl-20-21.xml.mzn_AND_NODATA,1,0.097619,10.243902,2
normalized-cc-9-9-2.xml.mzn_AND_NODATA,1,1.365854,0.732143,5.268293
normalized-bqwh-18-141-84_ext.xml.mzn_AND_NODATA,1,3.516369,0.284384,6.824405
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,1.365854,0.732143,5.268293
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,0.065591,15.245902,2
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,0.053571,18.666667,2
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.053571,18.666667,2
normalized-C3-2-31.xml.mzn_AND_NODATA,1,1.20503,0.829855,5.581192
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.058333,17.142857,2
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.050794,19.6875,2
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,0.949134,1.053592,3.818182
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.04939,20.246914,2
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,1.248227,0.801136,2.992908
normalized-C1-3-21.xml.mzn_AND_NODATA,1,1.171717,0.853448,5.279461
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,3.578475,0.279449,6.952167
normalized-circ-6-3.xml.mzn_AND_NODATA,1,8.566667,0.116732,40.533333
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,1.667432,0.599725,3.954065
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.047222,21.176471,2
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.116667,8.571429,2
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,3.665211,0.272836,7.126638
normalized-costasArray-18.xml.mzn_AND_NODATA,1,1.886905,0.529968,4.595238
normalized-costasArray-19.xml.mzn_AND_NODATA,1,1.893048,0.528249,4.614973
normalized-costasArray-20.xml.mzn_AND_NODATA,1,1.898551,0.526718,4.63285
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,0.056349,17.746479,2
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,0.050794,19.6875,2
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,5.618406,0.177986,11.236813
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.09,11.111111,2
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,0.166667,6,2
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,0.116667,8.571429,2
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,0.844697,1.183857,3.636364
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,0.039608,25.247525,2
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,5.719037,0.174855,11.438073
normalized-david-10.xml.mzn_AND_NODATA,1,4.666667,0.214286,9.333333
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,18.645683,0.053632,37.291365
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,0.966154,1.035032,3.846154
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.038182,26.190476,2
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,5.697489,0.175516,11.394977
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,16.507326,0.060579,33.014652
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.065591,15.245902,2
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.083333,12,2
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-color.xml.mzn_AND_NODATA,1,24.916,0.040135,49.832
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-costasArray-16.xml.mzn_AND_NODATA,1,1.87218,0.534137,4.548872
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,0.036667,27.272727,2
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.039608,25.247525,2
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,5.487459,0.182234,10.974918
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,0.04939,20.246914,2
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-costasArray-17.xml.mzn_AND_NODATA,1,1.88,0.531915,4.573333
normalized-circ-8-3.xml.mzn_AND_NODATA,1,12.184524,0.082071,72.845238
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-C2-3-16.xml.mzn_AND_NODATA,1,1.198257,0.834545,5.519245
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.061905,16.153846,2
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,3.621302,0.276144,7.039941
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-data-6-3.xml.mzn_AND_NODATA,1,8.566667,0.116732,40.533333
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,0.047222,21.176471,2
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-david-9.xml.mzn_AND_NODATA,1,4.666667,0.214286,9.333333
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,5.74,0.174216,11.48
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,0.838889,1.192053,3.6
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,1.381188,0.724014,5.346535
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,0.045,22.222222,2
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,3.611437,0.276898,7.02346
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,1.234043,0.810345,2.978723
normalized-C3-1-31.xml.mzn_AND_NODATA,1,1.203509,0.830904,5.567251
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,0.038182,26.190476,2
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-costasArray-15.xml.mzn_AND_NODATA,1,1.863248,0.536697,4.521368
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-david-8.xml.mzn_AND_NODATA,1,4.666667,0.214286,9.333333
normalized-elf-rf7.xml.mzn_AND_NODATA,1,2.489458,0.401694,6.766566
normalized-C4-3-60.xml.mzn_AND_NODATA,1,1.222816,0.817784,5.745296
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,0.880952,1.135135,3.714286
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,0.061905,16.153846,2
normalized-f1000.xml.mzn_AND_NODATA,1,2.625,0.380952,7.375
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,2.515813,0.397486,6.823042
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-C5-1-90.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,1.43,0.699301,3.76
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,0.666667,1.5,2
normalized-data-8-3.xml.mzn_AND_NODATA,1,12.184524,0.082071,72.845238
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,0.957895,1.043956,3.8
normalized-C5-2-90.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757
normalized-f600.xml.mzn_AND_NODATA,1,2.625,0.380952,7.375
normalized-C1-1-21.xml.mzn_AND_NODATA,1,1.171717,0.853448,5.279461
normalized-f2000.xml.mzn_AND_NODATA,1,2.625,0.380952,7.375
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,0.036667,27.272727,2
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,3.422727,0.292165,6.640909
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,1.222271,0.818149,2.738628
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,1.222271,0.818149,2.738628
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,0.896667,1.115242,3.75
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,1.2221,0.818264,2.73835
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,2.823529,0.354167,7.566333
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,5.634009,0.177494,11.268018
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,1.222271,0.818149,2.738628
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,1.221499,0.818666,2.737376
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,1.403448,0.712531,5.462069
normalized-C5-3-91.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757
normalized-C5-2-91.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,1.217531,0.821334,2.73094
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,2.748968,0.363773,7.392969
normalized-C5-1-91.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,1.219779,0.819821,2.734586
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,1.212996,0.824405,2.723584
normalized-circ-10-3.xml.mzn_AND_NODATA,1,15.951852,0.062689,115.688889
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,1.403448,0.712531,5.462069
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,2.822776,0.354261,7.516363
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,1.221671,0.818551,2.737654
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,0.897619,1.114058,3.75
normalized-C5-3-90.xml.mzn_AND_NODATA,1,1.231565,0.811975,5.826757
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,1.346154,0.742857,5.169231
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,2.931633,0.341107,7.030323
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,1.220984,0.819011,2.73654
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,1.2221,0.818264,2.73835
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,0.959487,1.042223,3.846154
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,2.853055,0.350501,7.43045
normalized-elf-rf8.xml.mzn_AND_NODATA,1,2.739891,0.364978,7.373329
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,1.214755,0.823211,2.731855
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,0.877747,1.13928,3.714286
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,1.222707,0.817858,2.744697
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,1.222649,0.817896,2.744604
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,1.222074,0.818281,2.743675
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,1.221729,0.818512,2.743117
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,1.222707,0.817858,2.744697
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,1.222419,0.81805,2.744232
normalized-data-10-3.xml.mzn_AND_NODATA,1,15.951852,0.062689,115.688889
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,1.220228,0.819519,2.740694
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,1.218838,0.820453,2.738449
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,1.222707,0.817858,2.744697
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,0.922807,1.08365,3.8
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,1.221383,0.818744,2.742559
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,1.216081,0.822314,2.731351
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,1.22223,0.818177,2.741302
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,1.221917,0.818386,2.740795
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,1.221603,0.818596,2.740288
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,1.220348,0.819438,2.738257
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,1.220976,0.819017,2.739273
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,1.219561,0.819967,2.736984
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,1.222021,0.818317,2.740964
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,1.22223,0.818177,2.741302
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,1.221917,0.818386,2.740795
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,1.221708,0.818526,2.740458
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,0.902206,1.108394,3.764706
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,0.86655,1.154001,3.692308
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,1.215642,0.82261,2.739085
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,1.221557,0.818628,2.748593
normalized-C6-3-121.xml.mzn_AND_NODATA,1,1.236053,0.809027,5.868739
normalized-C6-2-121.xml.mzn_AND_NODATA,1,1.236053,0.809027,5.868739
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,1.22244,0.818036,2.750013
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,1.22244,0.818036,2.750013
normalized-C6-1-121.xml.mzn_AND_NODATA,1,1.236053,0.809027,5.868739
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,1.22244,0.818036,2.750013
normalized-C6-1-120.xml.mzn_AND_NODATA,1,1.236053,0.809027,5.868739
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,0.971774,1.029046,3.875
normalized-C6-3-120.xml.mzn_AND_NODATA,1,1.236053,0.809027,5.868739
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,1.222039,0.818305,2.749368
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,1.22228,0.818143,2.749755
normalized-C6-2-120.xml.mzn_AND_NODATA,1,1.236053,0.809027,5.868739
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,1.219541,0.81998,2.745353
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,1.22244,0.818036,2.750013
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,1.22051,0.81933,2.74691
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,1.22244,0.818036,2.750013
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,1.217101,0.821624,2.738904
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,4.799263,0.208365,12.589484
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,1.222254,0.81816,2.747205
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,1.222254,0.81816,2.747205
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,4.799263,0.208365,12.589484
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,4.799263,0.208365,12.589484
normalized-fapp05-0350-3.xml.mzn_AND_NODATA,1,1.222179,0.818211,2.747084
normalized-fapp05-0350-2.xml.mzn_AND_NODATA,1,1.222254,0.81816,2.747205
normalized-bmc-ibm-03-02.xml.mzn_AND_NODATA,1,4.799263,0.208365,12.589484
normalized-fapp05-0350-7.xml.mzn_AND_NODATA,1,1.221878,0.818412,2.746598
normalized-fapp05-0350-8.xml.mzn_AND_NODATA,1,1.221275,0.818817,2.745626
normalized-fapp05-0350-9.xml.mzn_AND_NODATA,1,1.220141,0.819578,2.7438
normalized-fapp05-0350-4.xml.mzn_AND_NODATA,1,1.222179,0.818211,2.747084
normalized-fapp05-0350-5.xml.mzn_AND_NODATA,1,1.222179,0.818211,2.747084
normalized-fapp05-0350-6.xml.mzn_AND_NODATA,1,1.222104,0.818261,2.746962
normalized-driverlogw-08c-sat_ext.xml.mzn_AND_NODATA,1,16.427635,0.060873,32.85527
normalized-driverlogw-08cc-sat_ext.xml.mzn_AND_NODATA,1,16.427635,0.060873,32.85527
normalized-blast-tlan3.xml.mzn_AND_NODATA,1,2.549188,0.392282,11.738317
normalized-cc-15-15-3.xml.mzn_AND_NODATA,1,1.424779,0.701863,5.575221
normalized-cc-15-15-2.xml.mzn_AND_NODATA,1,1.424779,0.701863,5.575221
normalized-fapp06-0500-10.xml.mzn_AND_NODATA,1,1.216583,0.821975,2.737737
normalized-fapp06-0500-0.xml.mzn_AND_NODATA,1,1.221965,0.818354,2.746409
normalized-fapp06-0500-2.xml.mzn_AND_NODATA,1,1.221965,0.818354,2.746409
normalized-fapp06-0500-1.xml.mzn_AND_NODATA,1,1.221965,0.818354,2.746409
normalized-fapp06-0500-4.xml.mzn_AND_NODATA,1,1.221965,0.818354,2.746409
normalized-fapp06-0500-9.xml.mzn_AND_NODATA,1,1.21908,0.820291,2.741761
normalized-fapp06-0500-5.xml.mzn_AND_NODATA,1,1.221858,0.818426,2.746236
normalized-fapp06-0500-3.xml.mzn_AND_NODATA,1,1.221965,0.818354,2.746409
normalized-fapp06-0500-8.xml.mzn_AND_NODATA,1,1.220161,0.819564,2.743503
normalized-fapp06-0500-7.xml.mzn_AND_NODATA,1,1.221024,0.818985,2.744893
normalized-fapp06-0500-6.xml.mzn_AND_NODATA,1,1.221454,0.818696,2.745586
normalized-elf-rf9-ucl.xml.mzn_AND_NODATA,1,2.852922,0.350518,7.528589
normalized-elf-rf9.xml.mzn_AND_NODATA,1,2.852825,0.35053,7.528442
normalized-BlackHole-4-7-h-0_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml.mzn_AND_NODATA,1,2.703948,0.36983,7.630658
normalized-BlackHole-4-7-e-4_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-h-7_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-h-3_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-h-2_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-e-0_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-e-1_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-fapp08-0700-10.xml.mzn_AND_NODATA,1,1.215614,0.82263,2.726728
normalized-fapp16-0260-0.xml.mzn_AND_NODATA,1,1.222632,0.817907,2.751888
normalized-BlackHole-4-7-e-9_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-fapp16-0260-10.xml.mzn_AND_NODATA,1,1.221645,0.818568,2.750303
normalized-fapp16-0260-1.xml.mzn_AND_NODATA,1,1.222632,0.817907,2.751888
normalized-fapp16-0260-2.xml.mzn_AND_NODATA,1,1.222632,0.817907,2.751888
normalized-BlackHole-4-7-h-1_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-e-3_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-h-5_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-h-9_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-h-6_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-h-8_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-e-5_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-e-2_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-e-6_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-BlackHole-4-7-e-8_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-fapp18-0350-9.xml.mzn_AND_NODATA,1,1.227758,0.814493,2.749696
normalized-BlackHole-4-7-h-4_ext.xml.mzn_AND_NODATA,1,31.297048,0.031952,62.594096
normalized-fapp08-0700-2.xml.mzn_AND_NODATA,1,1.222039,0.818304,2.737158
