@RELATION 'FEATURE_VALUES-SAT11-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.SymmetricalUncertAttributeEval-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N -1'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE SP_bias_min NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_min NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_min NUMERIC
@ATTRIBUTE UNARY NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE cl_size_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE DIAMETER_entropy NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cl_num_min NUMERIC

@DATA
./SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0323,0.7581,0.509,0.5928,0.9662,0.0001,0.9973,0.0323,0.509,0.0172,0,0.0007,6.6574,0.0004,0.3333,48.3735,0.0351,0.509,33.1743,28.1668,38.1818,0.5088,38.1818,6.5448,10602,38.1818,11058,0.509,38.1818,28.1668,28.1668,0.0633,0.0002,2,0.0087,0.0087,0.0322,2,0.0322,456,0,0,2,0.9992,52.3259,?,?,?,0.0172,0.0087,0.0014,0.0172,83.8283,0.011,0,0.011,0.0951,0,0.011,0.5091,0,0.144,0.0323,0.043,0.9992,0,342,0.0014,1,1,0,0.0058,0.6867,74,94,1,0.0172,0,84,0,0.1327,0.1509,3771,3322,3771,3322,3771,0.0064,0.0064,0.0064,0.0064,0.509,0.0064,0.0064,0.0064,0.0064,3771,83.9632,94,?,?,?,0.0322,74,0.5091,?,?,3546.5,?,0,0.0928,0,84,?,3322
./SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.272,0.6326,0.0979,1.0135,0.1085,0.8553,0.5299,0.5824,0.0409,0.2187,2.1674,18.511,1.5156,16.2543,1.4943,0.3569,0.0253,0.3044,15.947,14.4882,17.9193,0.001,17.615,0.4049,6940,16.9671,10578,0.2272,17.9193,11.4377,11.4377,0.1411,0.3744,3.8986,0,0.2,0.0001,3,0.0038,2856,0.2323,3.524,4,0.9309,0.1618,?,?,?,0.0001,0.002,0.0183,0.0034,214.148,0.2363,2.0374,1,0.0451,4.1046,0,1,1.6262,0.3441,0.165,0.5242,0.9334,0.6266,1145,0.0154,0.5839,0,0,0.0017,1.5594,202,226,1,0.0034,1.6272,214,2.0222,0.2593,0.1307,2974,2546,3009,2045,3069,0.2437,0.3415,0.3064,0.0865,0.4433,0.2742,0,0.9037,0.3701,3069,213.683,226,?,?,?,0.0522,201,0.7024,?,?,2743.6667,?,0.3281,0.0537,0.0774,214,?,2045
./SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,0,0.1925,0.0077,0.0467,0.5555,0.8514,0.7388,0.0003,0.0036,0.0294,1.0364,9.0018,1.3049,10.306,0,0.2783,0.0294,0.0249,36.0782,35.2683,37.6111,0.0005,37.2436,0.8235,2924,35.5214,2924,0.0191,37.6111,35.0743,35.0743,0.0271,0.1059,3,0.0021,0.0079,0.0455,3,0.0502,170,0.0094,0.0121,3,0.8577,0.2737,0.0932,0.0735,0.0702,0.0277,0.0056,0.0653,0.0291,31.7495,0.0079,1.2942,0.0488,0.1328,0.1899,0,0.1322,2.5089,0.4397,0.0581,0,0.848,0.6696,170,0.063,0.3779,0,0,0.0176,0.2162,26,37,1,0.0291,1.043,32,0.0257,0.2378,0.0259,4077,3993,4158,3901,4277,0.0032,0.0037,0.0034,0.0029,0.034,0.0035,0.0026,0.0043,0.0039,4277,31.4754,37,0.0723,0.041,0.048,0.0534,26,0.0522,2.6021,0.0756,4075.5714,0.0556,0,0.1347,0,31,0.9351,3901
./SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0.9356,0.9356,0.8716,1.8405,0.9239,0,0.9393,0.9356,0.8716,0.0078,0,3.0186,3.4461,3.6968,0,5.1193,0.0625,0.8716,171.3169,171.3169,171.3169,0.8716,171.3169,2.6771,3976,171.3169,3976,0.8716,171.3169,171.3169,171.3169,0,0.0002,3,0.0038,0.0038,0.0855,3,0.0868,496,0,0,3,0.9928,6.5197,0.0606,0.117,0.0151,0.0078,0.0038,0.0195,0.0078,208.511,0.0323,0,0.0323,0.0592,0,0.0323,0.8717,0,0.2809,0.1247,0,0.9956,0,496,0.1437,1,1,0,0.004,0.2389,194,223,1,0.0078,0,209,0.0159,0.1259,0,4872,4872,4872,4872,4872,0.1897,0.1898,0.1897,0.1897,0.8716,0.1897,0.1897,0.1898,0.1898,4872,208.578,223,0.057,0.008,1.7748,0.0893,194,0.8717,0.2389,0.2426,4872,0.0043,0,0.0558,0,209,0.2389,4872
./SAT11/crafted/mosoi/289/289-unsat-9x32.cnf,1,0.012,0.753,0.3985,0.5831,0.7197,0.001,0.813,0.012,0.3984,0.0069,0,48.0057,12.7416,48.1882,0.3333,0.0128,0.0139,0.3987,29.2769,27.5736,33.3538,0.3978,30.2759,11.9033,72288,28.7786,73440,0.3987,35.202,26.693,25.6814,1.0986,0.0066,2,0.0035,0.0035,0.0119,2,0.0119,1152,0,0,2,0.9975,0.0016,?,?,?,0.0069,0.0035,0.001,0.0069,225.069,0.004,0,0.004,0.0624,0,0.004,0.4008,0,0.1798,0.012,0.0159,0.9975,0,864,0.001,1,1,0,0.0023,0.6204,206,240,1,0.0069,0,226,0,0.1385,0.0886,540,486,658,456,3568,0,0,0,0,0.3989,0,0,0,0,4143,224.016,242,?,?,?,0.0119,205,0.399,?,?,1090.9231,?,0,0.0647,0,225,?,452
./SAT11/crafted/skvortsov/battleship/battleship-15-29-sat.cnf,1,0.9312,0.9312,0.865,1.7716,0.9209,0,0.9367,0.9312,0.865,0.0089,0,1.955,3.2788,2.8741,0,2.8354,0.0667,0.865,161.406,158.0854,164.7266,0.865,164.7266,2.5804,3270,164.7266,3270,0.865,164.7266,158.0854,158.0854,0.0055,0.0001,3,0.0043,0.0043,0.0893,3,0.0908,435,0,0,3,0.9926,0.4844,0.0645,0.1242,0.0171,0.0089,0.0043,0.0278,0.0089,180.876,0.0345,0,0.0345,0.0593,0,0.0345,0.8651,0,0.2639,0.133,0,0.9911,0,435,0.0025,1,1,0,0.0046,0.2505,167,194,1,0.0089,0,181,0.0185,0.1244,0.0206,4887,4834,4887,4834,4887,0.1968,0.1969,0.1968,0.1968,0.8651,0.1968,0.1968,0.1969,0.1969,4887,180.86,194,0.0604,0.0092,1.7035,0.0936,167,0.8651,0.2505,0.2497,4860.5,0.0049,0,0.0602,0,181,0.2505,4834
./SAT11/crafted/spence/sgen/sgen3-n140-s18527668-sat.cnf,1,0.8333,0.6756,0.5831,0.4472,0.6989,0.0001,0.8357,0.8333,0.5831,0.0179,0,3.0262,1.1919,5.2772,0,0.2679,0.0357,0.5832,27.8586,27.1177,29.8271,0.5831,28.8378,0.6773,336,27.7551,336,0.5832,29.8271,25.7552,25.7552,0.0083,0.0001,4.0432,0,0.0149,0.0327,4,0.0355,140,0,0,5,0.9362,0.2802,0.4,0.0595,0.0198,0.0179,0.01,0.0358,0.0179,36.6362,0.3333,0,0.3333,0.145,0.3118,0.3333,0.5833,1.2016,0.3604,0.4167,0,0.9046,0.9534,140,0.0353,0.494,0,0,0.0143,0.4506,30,44,1,0.0179,1.1056,37,0.0235,0.2078,0.0503,4608,4586,4667,4581,4668,0.2295,0.2295,0.2295,0.2295,0.5832,0.2295,0.2294,0.2295,0.2295,4668,36.6634,44,0.3492,0.0119,0.8944,0.0357,30,0.5832,0.4506,0.3252,4622,0.0952,0.1779,0.1455,0.0503,37,0.4506,4581
./SAT11/crafted/spence/sgen/sgen3-n220-s24359701-sat.cnf,1,0.8333,0.6117,0.5832,0.4472,0.6645,0.0001,0.8368,0.8333,0.5831,0.0114,0,4.3764,1.0796,7.6201,0,0.221,0.0227,0.5832,36.9574,34.9356,40.8083,0.5831,39.8425,0.556,528,37.4866,528,0.5832,40.8083,32.4793,32.4793,0.0094,0.0001,4.6849,0,0.0114,0.0208,4,0.0226,220,0,0,5,0.9303,0.2379,0.4,0.0379,0.0126,0.0114,0.0061,0.0284,0.0114,56.9257,0.3333,0,0.3333,0.1175,0.4266,0.3333,0.5833,1.5657,0.3479,0.4167,0,0.9018,0.9821,220,0.028,0.478,0,0,0.0091,0.4506,48,66,1,0.0114,1.1161,57,0.0174,0.199,0.0767,4466,4442,4516,4435,4551,0.2295,0.2295,0.2295,0.2295,0.5832,0.2295,0.2294,0.2295,0.2295,4551,56.948,66,0.3492,0.0076,0.8944,0.0227,48,0.5832,0.4506,0.3252,4477.5,0.0952,0.6231,0.1192,0.0992,57,0.4506,4435
./SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,0.0698,0.7674,0.619,0.6106,0.9992,0,0.9999,0.0698,0.619,0.0353,0,0,3.8406,0,0.3333,0,0.0741,0.619,35.2217,35.2217,35.2217,0.619,35.2217,3.8581,2322,35.2217,2538,0.619,35.2217,35.2217,35.2217,0,0,2,0.0181,0.0181,0.0693,2,0.0693,216,0,0,2,1,0,0.0488,0.1796,0.0835,0.0353,0.0181,0.0006,0.0353,37.1248,0.0244,0,0.0244,0.141,0,0.0244,0.6191,0,0.1693,0.0698,0.093,1,0,162,0.0006,1,1,0,0.0123,0.7761,30,44,1,0.0353,0,37,0,0.1653,0,4272,4272,4272,4272,4272,0.3429,0.3429,0.3429,0.3429,0.6191,0.3429,0.3429,0.343,0.3429,4272,37.0983,44,0.0148,0.0172,0.645,0.0693,31,0.6191,0.7761,0.6898,4272,0.0048,0,0.1384,0,37,0.7761,4272
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m62-q1327.5-n60-p15-s1351253.cnf,1,0.9798,0.9798,0.9857,2.6652,0.879,0.0687,0.9283,0.9798,0.9684,0.0012,3.4131,88.3333,109.81,46903.8,0.0179,2.4459,0.0363,0.9812,117.6758,113.8333,125.2308,0.0111,124.2857,163.344,1117340,118.125,1120760,0.9965,125.2308,109.913,109.913,0.5298,1.8952,2,0.0003,0.0008,0.003,2,0.003,3420,0.0803,0.1708,2,0.8332,0.0704,?,?,?,0.0005,0.0006,0.4899,0.0009,1641.33,0.2434,6.3406,0.4527,0.0224,0.1982,0.0453,1,6.1267,0.0212,0.003,0.0031,1,0.005,3360,0,0.9993,0.9286,0,0.0006,0.1482,1597,1648,1,0.0009,0.1037,1632.5,0,0.506,0.0472,23,8,24,3,26,0.0002,0.0196,0.0049,0,0.9998,0.0158,0,0.5,0.0436,26,1364.67,1664,?,?,?,0.003,0,1,?,?,16.3333,?,0,0.4903,0,1629,?,3
./SAT11/crafted/mosoi/289/289-unsat-17x27.cnf,1,0.0072,0.7518,0.3304,0.5808,0.6172,0.1569,0.6698,0.0072,0.318,0.0043,0,228.306,17.0365,227.9,0.3333,0.0138,0.0087,0.3519,29.6448,28.3309,33.2924,0.0044,30.5943,14.6792,192321,28.8911,194157,0.3569,34.3424,27.8295,27.3184,1.0947,12.0454,2,0.0022,0.0022,0.0072,2,0.0072,1836,0,0,2,0.996,0.0277,?,?,?,0.0043,0.0022,0.0009,0.0043,363.49,0.0024,0,0.0024,0.0496,0,0.0024,0.4705,0,0.2662,0.0072,0.0095,0.9962,0,1377,0.0009,1,1,0,0.0015,0.6008,337,379,1,0.0043,0,366,0,0.1482,0.0706,607,459,766,411,3402,0,0,0,0,0.3837,0,0,0,0,3761,359.625,378,?,?,?,0.0072,341,0.4021,?,?,1044.1667,?,0,0.0378,0,359.5,?,354
./SAT05/crafted/sorge05/QG6/dead-dnd002.shuffled-as.sat05-2713.cnf,1,0.1019,0.1419,0.6105,0.4536,0.4355,0.232,0.8731,0.1759,0.5112,0.7095,2.6907,14.9506,1.0203,7.6118,0.0807,0.3084,0.0129,0.685,20.8584,19.5208,23.1241,0,22.1421,0.3467,5851,20.8992,7095,0.7482,24.7946,18.064,17.9361,0.4776,0.4237,3.9475,0,0.0109,0.0012,3,0.0076,1339,0.1725,4.3842,4,0.928,0.185,?,?,?,0.0002,0.0003,0.0229,0.0072,66.6331,0.5333,3.0496,1,0.1024,2.5423,0,1,1.287,1.4049,0.2118,0.2126,0.9601,0.9222,1239,0.0202,0.294,0,0,0.0016,2.6115,58,76,1,0.0072,2.9316,67,1.4947,0.3952,0.0918,1711,1323,2653,641,2822,0.4971,0.4999,0.4997,0.0443,0.7998,0.4212,0.0015,1,0.5,2997,66.5043,75,?,?,?,0.2051,58,0.8331,?,?,1802.75,?,0.2058,0.1026,0.0565,66,?,256
./SAT11/crafted/skvortsov/battleship/battleship-10-18-sat.cnf,1,0.8901,0.8901,0.8154,1.3315,0.8977,0,0.9216,0.8901,0.8154,0.0209,0,0.9264,2.4348,1.9359,0,0.411,0.1,0.8154,73.7962,73.476,74.6267,0.8154,74.6267,1.8782,910,74.4183,910,0.8154,74.6267,72.6638,72.6638,0.0092,0.0001,3,0.0099,0.0099,0.1308,3,0.1332,180,0,0,3,0.9879,0.5729,0.0952,0.178,0.0391,0.0209,0.0099,0.0069,0.0209,68.6825,0.0526,0,0.0526,0.0974,0,0.0526,0.8155,0,0.2558,0.1978,0,0.9829,0,180,0.0068,1,1,0,0.0111,0.3463,60,77,1,0.0209,0,69,0.0274,0.1342,0.0106,4833,4824,4913,4792,4913,0.2435,0.2435,0.2435,0.2435,0.8155,0.2435,0.2435,0.2435,0.2435,4913,68.7056,77,0.0861,0.022,1.2473,0.1396,60,0.8155,0.3463,0.3013,4840.5,0.0123,0,0.0992,0,69,0.3463,4792
./SAT09/CRAFTED/rbsat/random/forced/rbsat-v1150c84314gyes1.cnf,1,0.9349,0.9349,0.7982,1.4631,0.7691,0.0195,0.9403,0.9349,0.7887,0.0057,2.9075,27.0723,26.8379,14.6154,0.05,0.2714,0.0433,0.8092,55.2168,50.6621,60.5563,0.7637,60.5159,31.7733,60200,58.1453,61409,0.8088,72.5273,44.1493,43.7621,0.5934,8.7813,3.0031,0.0011,0.0033,0.0019,3,0.0041,945,0.0451,0.1759,4,0.9987,0.159,?,?,?,0.002,0.0021,0.0005,0.0036,408.119,0.1933,4.8,0.3475,0.0352,0.1696,0.083,0.8632,4.3346,0.0959,0.015,0.0201,0.9996,0.0236,900,0.0003,0.9939,0.8,0,0.0022,0.2605,389,426,1,0.0036,0.2431,409,0.2047,0.1355,0.1476,688,433,915,288,1097,0,0,0,0,0.8206,0,0,0,0,1779,406.447,428,?,?,?,0.0071,390,0.8289,?,?,696.3333,?,0.0212,0.0794,0.0186,408,?,179
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1,0.0025,0.077,0.6772,1.1742,0.7047,0.0905,0.8067,0.923,0.6664,0.0237,3.343,22.3921,27.5149,13.9332,0,0.2622,0.0906,0.7189,61.0966,63.1615,66.8157,0.6559,66.8157,31.9825,34661,65.5817,34661,0.7006,66.8157,48.8276,48.8276,0.3349,2.4937,2.0949,0.0006,0.01,0.0072,2,0.0073,254,0.1568,0.2498,3,0.9957,0.2442,?,?,?,0.0079,0.007,0.002,0.0178,102.048,0.252,5.2336,0.84,0.0875,0.3602,0.1254,0.9837,4.9551,0.2084,0.0073,0,0.9979,0,254,0.0016,1,1,0,0.0079,0.2904,90,113,1,0.0178,0,102,0.0016,0.206,0.1179,2390,2214,3892,1592,3892,0,0,0,0,0.7323,0,0,0,0,3892,102.135,114,?,?,?,0.0073,91,0.7864,?,?,2522,?,0.3136,0.0961,0.1399,102,?,1592
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-010-008.shuffled-as.sat05-1171.cnf,1,0.7667,0.5667,0.7767,0.8056,0.8549,0.0186,0.8887,0.7667,0.7475,0.05,0,2,2.5407,2.0303,0.1429,0.0847,0.2,0.7754,21.4178,21.3014,22.5212,0.7474,22.5212,2.57,360,21.9578,370,0.7787,22.5212,19.891,19.891,0.0143,0.0469,3,0.0056,0.025,0.0667,3,0.0988,80,0,0,3,0.9945,0,0.2281,0.3306,0.0862,0.05,0.0162,0.0085,0.05,25.8068,0,0,0,0.16,0.3923,0,0.7905,1.6874,0.1199,0.1944,0.0278,0.9942,1.1471,70,0.0087,0.4016,0,0,0.0286,0.6033,21,31,1,0.05,1.0941,26,0.1864,0.1289,0.0458,4845,4818,4879,4697,4879,0.1874,0.1955,0.1954,0.1872,0.7886,0.1968,0.1871,0.2141,0.2138,4879,25.7807,31,0.17,0.0472,0.7944,0.1361,20,0.7904,0.9303,0.3876,4809.75,0.0402,0,0.1603,0,26,1.6811,4697
./SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-24_567.cnf,1,0.0088,0.0707,0.6877,1.2004,0.6764,0.0871,0.799,0.9293,0.6777,0.0211,3.5107,27.7181,30.3236,30.3522,0,8.0151,0.0845,0.7269,49.459,48.0582,50.8598,0.6535,50.8598,34.8292,42826,50.8598,42826,0.7083,50.8598,48.0582,48.0582,0.0699,2.5462,2.1802,0.0005,0.0089,0.0066,2,0.0066,284,0.1568,0.2426,3,0.9939,0.2079,?,?,?,0.0071,0.0059,0.0468,0.0157,115.899,0.274,5.3432,0.8497,0.0815,0.3562,0.1276,0.9843,5.1021,0.213,0.0066,0,0.9979,0,284,0.0016,1,1,0,0.007,0.3102,104,128,1,0.0157,0,116,0.0016,0.2006,0.0283,4538,3945,4538,3945,4538,0,0,0,0,0.7404,0,0,0,0,4538,115.198,127,?,?,?,0.0066,104,0.7937,?,?,4241.5,?,0.4717,0.0944,0.1763,115,?,3945
./SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,0.9519,0.9519,0.7968,1.8071,0.7614,0.0842,0.9161,0.9519,0.7188,0.0025,2.7203,53.5417,42.2852,84.3548,0.0345,3.8541,0.0281,0.8302,61.9266,57.2606,70.3521,0.59,66.6143,51.2404,212532,60.5939,215164,0.8511,72.0897,56.8601,53.9396,0.3756,6.4664,3,0.0006,0.0015,0.001,3,0.002,2100,0.0376,0.1934,3,1.0006,0.1022,?,?,?,0.001,0.0009,0.0069,0.0017,947.229,0.1659,5.4935,0.3068,0.0248,0.181,0.0836,0.9236,4.9264,0.0519,0.0096,0.0124,0.9999,0.0143,2030,0.0001,0.9968,0.8333,0,0.001,0.2047,916,973,1,0.0017,0.1932,947.5,0.198,0.1432,0.0916,202,143,261,79,290,0,0,0,0,0.8802,0,0,0,0,308,919.323,971,?,?,?,0.0033,916,0.902,?,?,193.4167,?,0,0.187,0,951,?,70
./SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.0286,0.7571,0.4948,0.591,0.9854,0.0001,0.9992,0.0286,0.4948,0.014,0,0,7.5948,0.1225,0.3333,41.6053,0.0286,0.4948,0,0,0,0.4947,0,7.5611,14700,0,15260,0.4948,0,0,0,0,0.0002,2,0.0071,0.0071,0.0285,2,0.0285,560,0,0,2,0.9999,0,?,?,?,0.014,0.0071,0.0097,0.014,101.505,0.0097,0,0.0097,0.0846,0,0.0097,0.4951,0,0.1302,0.0286,0.0381,0.9997,0,420,0.0007,1,1,0,0.0048,0.676,90,112,1,0.014,0,102,0,0.1292,0,0,0,0,0,0,0.003,0.003,0.003,0.003,0.4948,0.003,0.003,0.003,0.003,0,101.308,112,?,?,?,0.0285,90,0.4948,?,?,0,?,0,0.0884,0,101,?,0
./SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p15-s54275047.cnf,1,0.9757,0.9757,0.853,2.2071,0.8734,0.1304,0.9316,0.9757,0.6901,0.0025,3.2939,38.5806,75.7992,972.808,0.0258,4.9271,0.0529,0.8717,90.5923,77.9244,109.6438,0.3773,103,74.1157,270701,88.75,272291,0.9182,111.75,76.8407,74.4813,1.2938,6.3269,2,0.0005,0.0017,0.0057,2,0.0057,1590,0.0721,0.154,2,1.022,0.0859,?,?,?,0.0009,0.0013,0.1107,0.0019,737.742,0.3082,5.5258,0.6061,0.0312,0.1771,0.1498,0.9996,5.3021,0.165,0.0057,0.0059,0.9999,0.0074,1550,0,0.9989,0.9091,0,0.0013,0.163,705,763,1,0.0019,0.1228,737,0,0.2692,0.1373,22,15,507,8,565,0,0,0,0,0.9469,0.0001,0,0.006,0,758,721.5,768,?,?,?,0.0057,719,0.9597,?,?,205.2727,?,0,0.2062,0,750,?,5
./SAT05/crafted/sabharwal05/counting/php/unsat/easier/php-045-035.shuffled-as.sat05-1181.cnf,1,0.9438,0.6999,0.9385,2.0058,0.9385,0.0013,0.9499,0.9438,0.9375,0.0025,0,12.9289,10.9682,45.5792,0.0294,11.6045,0.0444,0.9392,205.6862,205.6862,205.6862,0.9352,205.6862,11.1755,34650,205.6862,34695,0.9394,205.6862,205.6862,205.6862,0,0.0188,3,0.0004,0.0013,0.0035,3,0.006,1575,0,0,3,0.9952,3.3981,?,?,?,0.0025,0.0009,0.0676,0.0025,718.338,0,0,0,0.072,0.3552,0,0.9406,2.6417,0.0322,0.0442,0.0013,1.0002,1.0205,1530,0.006,0.4836,0,0,0.0013,0.2212,694,746,1,0.0025,0.9743,721,0.2649,0.0773,0,4873,4873,4873,4873,4873,0.0886,0.0912,0.0899,0.0884,0.9403,0.0902,0.0884,0.0957,0.0926,4873,717.059,744,?,?,?,0.0109,694,0.9404,?,?,4873,?,0,0.0731,0,722,?,4873
