@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE v_min_deg_vars NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gc_table NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE gc_bool_lin NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE gc_disjoint NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE d_ratio_float_vars NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE c_bounds_r NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE s_set_search NUMERIC
@ATTRIBUTE c_priority NUMERIC
@ATTRIBUTE d_float_cons NUMERIC
@ATTRIBUTE d_float_vars NUMERIC
@ATTRIBUTE c_bounds_d NUMERIC
@ATTRIBUTE d_ratio_float_cons NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE s_other_val NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE s_input_order NUMERIC
@ATTRIBUTE gc_sort NUMERIC
@ATTRIBUTE gc_precede NUMERIC
@ATTRIBUTE gc_set_weights NUMERIC
@ATTRIBUTE gc_schedule NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE o_de NUMERIC

@DATA
normalized-langford-4-30.xml.mzn_AND_NODATA,1,0.016598,60.25,120.5,119,1,7230,120,13.813781,0.995868,14400,120,13.813781,1,828.826871,0,7230,6.906891,0,7230,14550,829.54523,27387.502967,0,49936.819006,14460,0,0,1,119.504132,0,99873.638012,0,0,120,4.07,0,0,0,0,0,0.004149,0.004149,0,0,1,120,0,2,119,1,6.85,6.906891,0,120,1,0.73,121,0,0.991736,0,119,-1,238.979253,0.002964,1.501444,-1,240,1732,0,1631.87,0,-1,0,11798419,2,120,0.49972,23205,0,11596,238,42,13.813781,6.906891,0,120,1,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-fischer-11-7-fair.xml.mzn_AND_NODATA,1,1.051589,0.950942,2.691999,5.006938,0.913591,19285,22198,14.06588,3385.269964,151140225,6808.731642,42.863354,-0.837085,134357.614124,2.520633,21109,4.792721,1.352827,31368.6573,61503,26750.048917,61938.891109,1.324883,101169.538461,59757,0.15641,1.507298,0.84359,75146222.665189,1.713973,296916.653584,3472,1.323486,18726,85.27,1.804292,0.958112,0.086409,4975,4975,1.31994,1.326667,0.930924,1824,2164.692044,-1,11.004498,2.830878,251,5048,466.15,14.287785,0.132418,20001,10000.5,378.54,126,0.570648,0.015873,0.655693,3,-1,-1,-1,-1,-1,-1,54353,2,176.19,0.150824,-1,0,2344381,3,0,0.475,3520,0,1672,-1,209,2,1,0,2,5,0,0,0,0,0,-1,-1,2,3346,0,0,0,-1,-1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,-1
normalized-lei450-25b-10.xml.mzn_AND_NODATA,1,0.05446,18.362222,36.724444,36.724444,1,8263,450,6.643856,0.501825,4500,10,6.643856,6.139074,1494.867643,0,8263,3.321928,0,8263,16526,2192.000122,22574.688248,0,27449.091848,16526,0,6.139074,1,225.821083,1.09945,54898.183696,0,0.574517,450,4.1,0,0,0,0,0,0.574517,1.247801,0,0,12.817778,450,4.227827,2,111,31,7.05,3.321928,0,10,5,0.89,111,0.440547,0.09009,0,2,-1,95.692122,0.328611,6.998532,-1,211,3140,0,130.439,0,-1,0,1077815,2,2,0.499817,19125,0,9559,6,25,6.643856,3.321928,0,10,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-15d-14.xml.mzn_AND_NODATA,1,0.026866,37.222222,74.444444,74.444444,1,16750,450,7.61471,0.207946,6300,14,7.61471,6.262603,1713.309715,0,16750,3.807355,0,16750,33500,2768.681382,49057.216828,0,63773.194944,33500,0,6.262603,1,93.575787,0.102158,127546.389889,0,0.28495,450,4.17,0,0.000001,0,0,0,0.28495,0.387773,0.000001,0,19.88,450,3.860197,2,138,31,8.42,3.807355,0,14,0.777778,2.18,138,0.181637,0.101449,0,18,-1,-1,-1,-1,-1,-1,6724,0,69.7805,0,-1,0,1168823,2,18,0.499075,10267,0,5124,-1,35,7.61471,3.807355,0,14,11,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-js-taillard-20-95-4.xml.mzn_AND_NODATA,1,0.679117,1.4725,3.895,5.795,0.677419,7980,8000,15.480545,2.733043,584290,73.03625,22.125439,0.309847,11789.518714,8.814919,11780,5.380316,0.636761,16225.715005,39140,9727.310203,39333.128932,4.241531,63380.127086,31160,0.95,0.309847,0.05,21864.347436,0.4018,182360.824551,7600,2.102383,400,9.44,1.119597,0.601029,0.322581,7600,7600,2.120767,2.765611,0.571152,3800,2.95,400,0.286397,2.645161,59,3,16.93,10.555532,0.180883,1516,38.871795,5.3,40,0.07388,1,0.938315,3,-1,-1,-1,-1,-1,-1,4748,0,1464.87,0,-1,0,13214637,3,2,0.497875,12708,0,6327,-1,241,2,1,0,2,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-15c-12.xml.mzn_AND_NODATA,1,0.026978,37.066667,74.133333,74.133333,1,16680,450,7.169925,0.178271,5400,12,7.169925,6.268289,1613.233125,0,16680,3.584963,0,16680,33360,2766.386746,47403.85991,0,59797.174512,33360,0,6.268289,1,80.222002,0.041126,119594.349024,0,0.286454,450,4.17,0,0.000001,0,0,0,0.286454,0.361811,0.000001,0,19.228889,450,3.948123,2,139,32,8.47,3.584963,0,12,0.666667,2.23,139,0.207172,0.086331,0,18,-1,-1,-1,-1,-1,-1,6020,0,53.9526,0,-1,0,899930,2,18,0.499528,9541,0,4766,-1,26,7.169925,3.584963,0,12,11,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-15b-12.xml.mzn_AND_NODATA,1,0.055086,18.153333,36.306667,36.306667,1,8169,450,7.169925,0.511532,5400,12,7.169925,5.911809,1613.233125,0,8169,3.584963,0,8169,16338,2242.890852,23215.955132,0,29285.558668,16338,0,5.911809,1,230.189287,0.999653,58571.117337,0,0.450384,450,4.11,0,-1,0,0,0,0.450384,1.745478,-1,0,6.126667,450,3.528177,2,94,22,7.09,3.584963,0,12,12,0.91,94,0.657752,0.12766,0,1,-1,85.342637,0.275425,6.581251,-1,179,3845,0,130.628,0,-1,0,1067104,2,1,0.499742,19378,0,9684,9,29,7.169925,3.584963,0,12,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-25b-15.xml.mzn_AND_NODATA,1,0.05446,18.362222,36.724444,36.724444,1,8263,450,7.813781,0.752737,6750,15,7.813781,6.139074,1758.100768,0,8263,3.906891,0,8263,16526,2192.000122,24508.230336,0,32282.636992,16526,0,6.139074,1,338.731625,1.560488,64565.273983,0,0.574517,450,4.11,0,-1,0,0,0,0.574517,1.247801,-1,0,12.817778,450,4.227827,2,111,31,7.05,3.906891,0,15,7.5,0.89,111,0.440547,0.135135,0,2,-1,95.692122,0.328611,6.998532,-1,211,3460,0,109.02,0,-1,0,900836,2,2,0.49972,19649,0,9819,6,30,7.813781,3.906891,0,15,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-15d-08.xml.mzn_AND_NODATA,1,0.026866,37.222222,74.444444,74.444444,1,16750,450,6,0.118826,3600,8,6,6.262603,1350,0,16750,3,0,16750,33500,2768.681382,43298.121887,0,50250,33500,0,6.262603,1,53.471878,0,100500,0,0.28495,450,4.17,0,0,0,0,0,0.28495,0.387773,0,0,19.88,450,3.860197,2,138,31,8.43,3,0,8,0.444444,2.19,138,0.181637,0.057971,0,18,-1,-1,-1,-1,-1,-1,6788,0,55.6478,0,-1,0,932100,2,18,0.499635,9593,0,4793,-1,22,6,3,0,8,11,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-25b-23.xml.mzn_AND_NODATA,1,0.05446,18.362222,36.724444,36.724444,1,8263,450,9.047124,1.154197,10350,23,9.047124,6.139074,2035.60288,0,8263,4.523562,0,8263,16526,2192.000122,26255.345627,0,37378.192443,16526,0,6.139074,1,519.388492,1.812556,74756.384886,0,0.574517,450,4.1,0,0.000001,0,0,0,0.574517,1.247801,0.000001,0,12.817778,450,4.227827,2,111,31,7.07,4.523562,0,23,11.5,0.91,111,0.440547,0.207207,0,2,-1,95.692122,0.328611,6.998532,-1,211,4422,0,151.402,0,-1,0,1251034,2,2,0.499234,20894,0,10431,6,50,9.047124,4.523562,0,23,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-la04x3-570.xml.mzn_AND_NODATA,1,0.974194,1.02649,2.980132,30.794702,0.967742,150,151,24.501616,194.801545,79681,527.688742,272.416741,0.774606,1357.490299,5.721354,155,8.16374,4.71081,174.534453,470,225.102391,636.825439,0.104914,1265.379771,450,0,0.732398,1,29415.033333,4.134262,3797.750488,0,0.013117,151,0.01,0.879408,1.846219,0,0,0,0.75228,0.247744,0.218746,0,5.807947,151,1.6094,2.903226,31,8,2.08,9.142026,1.704026,571,285.5,0.04,30,0.139717,0.033333,0.205593,30,0.43108,10.645161,1.255384,1.581413,0.534366,60,530,0,2036.72,0,0.708836,0.032258,254590,30,2,0.498859,13142,5,6556,3,329,8.885696,4.442848,0,1,5,0,0,0,0,0,0,0,2,0,0,5,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lemma-24-3.xml.mzn_AND_NODATA,1,0.732673,1.364865,4.094595,8.189189,0.673267,272,296,3.787672,0.790015,616,2.081081,4.169925,1.394185,310.0391,0.911553,404,1.262557,0.405977,640.32485,1080,452.587794,769.540881,0.131162,510.0732,1212,0.918919,1.394185,0.081081,233.844532,0.405977,1530.2196,272,1.352753,24,0.04,0,0.144869,0.326733,272,272,1.352753,0.318931,0.144869,132,3.641892,24,1.841839,3,46,8,2.11,1.389975,0,3,1,0.04,23,0.315197,0.130435,0,4,0.501317,31.762376,0.590267,2.679775,0.150604,46,518,0,24196.1,0,0.791066,0,9775224,3,2,0.499979,265977,0,132983,3,42,3,1,0,2,2,0,0,0,0,0,0,1,3,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-geo50-20-d4-75-43_ext.xml.mzn_AND_NODATA,1,0.023728,42.144762,84.289524,84.289524,0.022598,1000,1050,2.075068,0.071268,3000,2.857143,5.321928,6.444323,1216.096405,0.155788,44252,1.037534,0.276195,44252,89504,6609.729292,45663.949018,1.341641,45912.964047,88504,0.952381,6.444323,0.047619,74.831893,0.276195,91825.928095,1000,0.325906,50,4.47,0.155788,0.237918,0.977402,1000,1000,0.325906,2.915775,0.237918,43252,15.006667,50,3.536111,2,147,35,312.7,2.660964,0,20,1,305.98,147,0.304113,0.013605,0,20,-1,-1,-1,-1,-1,-1,9605,0,394.284,0,-1,0,17447877,2,20,0.499266,7495,0,3742,-1,34,2,1,0,2,7,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-25a-22.xml.mzn_AND_NODATA,1,0.054479,18.355556,36.711111,36.711111,1,8260,450,8.918863,1.281485,9900,22,8.918863,6.149313,2006.744228,0,8260,4.459432,0,8260,16520,2157.276435,26075.662293,0,36834.90517,16520,0,6.149313,1,576.66835,1.925979,73669.81034,0,0.626732,450,4.12,0,0,0,0,0,0.626732,1.343043,0,0,5.56,450,2.980588,2,128,13,7.08,4.459432,0,22,11,0.9,128,0.385458,0.171875,0,2,-1,100.261985,0.341589,7.116335,-1,232,4870,0,68.8274,0,-1,0,568514,2,2,0.498982,23091,0,11522,4,65,8.918863,4.459432,0,22,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-25a-20.xml.mzn_AND_NODATA,1,0.054479,18.355556,36.711111,36.711111,1,8260,450,8.643856,1.164987,9000,20,8.643856,6.149313,1944.867643,0,8260,4.321928,0,8260,16520,2157.276435,25702.436077,0,35699.126064,16520,0,6.149313,1,524.243955,1.912781,71398.252128,0,0.626732,450,4.11,0,0,0,0,0,0.626732,1.343043,0,0,5.56,450,2.980588,2,128,13,7.07,4.321928,0,20,10,0.9,128,0.385458,0.15625,0,2,-1,100.261985,0.341589,7.116335,-1,232,4550,0,90.2377,0,-1,0,745363,2,2,0.499013,22803,0,11379,4,63,8.643856,4.321928,0,20,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-langford-2-50.xml.mzn_AND_NODATA,1,0.02,50,100,99,1,5000,100,13.287712,1,10000,100,13.287712,0,664.385619,0,5000,6.643856,0,5000,10050,664.385619,18660.104228,0,33219.280949,10000,0,0,1,100,0,66438.561898,0,0,100,4.05,0,0,0,0,0,0,0,0,0,1,100,0,2,99,1,6.55,6.643856,0,100,1,0.47,100,0,1,0,99,-1,197.98,0.000707,0.141441,-1,198,2375,0,2670.79,0,-1,0,13353968,2,100,0.499903,221081,0,110519,197,72,13.287712,6.643856,0,100,1,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-25b-20.xml.mzn_AND_NODATA,1,0.05446,18.362222,36.724444,36.724444,1,8263,450,8.643856,1.003649,9000,20,8.643856,6.139074,1944.867643,0,8263,4.321928,0,8263,16526,2192.000122,25711.771102,0,35712.091848,16526,0,6.139074,1,451.642167,1.787466,71424.183696,0,0.574517,450,4.1,0,0,0,0,0,0.574517,1.247801,0,0,12.817778,450,4.227827,2,111,31,7.07,4.321928,0,20,10,0.9,111,0.440547,0.18018,0,2,-1,95.692122,0.328611,6.998532,-1,211,3845,0,72.4625,0,-1,0,598758,2,2,0.499327,21547,0,10759,6,46,8.643856,4.321928,0,20,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-magicSquare-12_glb.xml.mzn_AND_NODATA,1,5.333333,0.1875,3.166667,143,0.962963,26,144,121.092067,46,20736,144,1032.4692,0.650022,1032.4692,0.228538,27,7.169925,0,100.37895,79,238.1955,177.111817,0,193.587975,456,0,0,1,6624,0.650022,3269.485801,0,0,144,0.02,0,1.476032,0,0,0,0.117688,0.09722,0,0,1,144,0,16.888889,143,1,2.09,7.169925,1.476032,144,48,0.04,4,0,36,0.228538,143,0.385055,16.148148,0.201339,0.605291,0.170513,26,931,0,82813.6,0,0.503258,0.037037,2235967,144,3,0.499759,108024,1,53986,15,288,86.0391,7.169925,0,144,1,0,0,0,0,0,0,0,12,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-25a-23.xml.mzn_AND_NODATA,1,0.054479,18.355556,36.711111,36.711111,1,8260,450,9.047124,1.339735,10350,23,9.047124,6.149313,2035.60288,0,8260,4.523562,0,8260,16520,2157.276435,26245.81325,0,37364.621757,16520,0,6.149313,1,602.880548,1.961494,74729.243514,0,0.626732,450,4.1,0,0.000001,0,0,0,0.626732,1.343043,0.000001,0,5.56,450,2.980588,2,128,13,7.07,4.523562,0,23,11.5,0.9,128,0.385458,0.179688,0,2,-1,100.261985,0.341589,7.116335,-1,232,5255,0,76.9303,0,-1,0,635444,2,2,0.498953,22914,0,11433,4,66,9.047124,4.523562,0,23,2,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-magicSquare-14_glb.xml.mzn_AND_NODATA,1,6.322581,0.158163,3.142857,195,0.967742,30,196,151.311654,63,38416,196,1492.483129,0.591673,1492.483129,0.205593,31,7.61471,0,121.835358,91,322.2737,212.627819,0,236.056005,616,0,0,1,12348,0.591673,4690.661264,0,0,196,0.03,0,1.618271,0,0,0,0.11134,0.090722,0,0,1,196,0,19.870968,195,1,2.11,7.61471,1.618271,196,65.333333,0.04,4,0,49,0.205593,195,0.346503,18.193548,0.200582,0.547553,0.202889,30,1108,0,58860.5,0,0.458686,0.032258,1824676,196,3,0.499586,83421,1,41676,17,299,106.605938,7.61471,0,196,1,0,0,0,0,0,0,0,14,0,1,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lemma-20-9-mod.xml.mzn_AND_NODATA,1,0.107527,9.3,18.6,18.6,1,186,20,6.33985,0.484211,180,9,6.33985,0.970951,63.3985,0,186,3.169925,0,186,372,84.33453,495.58746,0,589.60605,372,0,0.970951,1,9.684211,0.970951,1179.212101,0,0.026339,20,0.01,0,0,0,0,0,0.026339,0.026625,0,0,1.4,20,0.970951,2,19,2,2.06,3.169925,0,9,0.5,0.02,19,0.349927,0.473684,0,18,0.514167,35.225806,0.018678,1.404075,0.00192,36,132,0,48936.5,0,0,0,9102198,2,18,0.499995,618934,0,309464,34,35,6.33985,3.169925,0,9,1,0,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-lei450-15d-12.xml.mzn_AND_NODATA,1,0.026866,37.222222,74.444444,74.444444,1,16750,450,7.169925,0.17824,5400,12,7.169925,6.262603,1613.233125,0,16750,3.584963,0,16750,33500,2768.681382,47602.796972,0,60048.121887,33500,0,6.262603,1,80.207818,0.073334,120096.243774,0,0.28495,450,4.17,0,0.000001,0,0,0,0.28495,0.387773,0.000001,0,19.88,450,3.860197,2,138,31,8.44,3.584963,0,12,0.666667,2.19,138,0.181637,0.086957,0,18,-1,-1,-1,-1,-1,-1,11206,0,112.789,0,-1,0,1889213,2,18,0.498902,10020,0,4999,-1,47,7.169925,3.584963,0,12,11,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-geo50-20-d4-75-46_ext.xml.mzn_AND_NODATA,1,0.023736,42.130476,84.260952,84.260952,0.022606,1000,1050,2.075094,0.072125,3000,2.857143,5.321928,6.617035,1216.096405,0.15583,44237,1.037547,0.276195,44237,89474,6588.02791,45648.949018,1.341641,45897.964047,88474,0.952381,6.617035,0.047619,75.730916,0.276195,91795.928095,1000,0.360604,50,4.47,0.15583,0.237955,0.977394,1000,1000,0.360604,2.880015,0.237955,43237,15.575238,50,3.554696,2,155,28,306.08,2.660964,0,20,1,299.36,155,0.272271,0.012903,0,20,-1,-1,-1,-1,-1,-1,7172,0,434.702,0,-1,0,19229924,2,20,0.499299,10705,0,5345,-1,34,2,1,0,2,7,0,0,0,0,0,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
normalized-frb45-21-1_ext.xml.mzn_AND_NODATA,1,0.019465,51.374747,102.749495,102.749495,0.01858,945,990,2.063029,0.064123,2835,2.863636,5.392317,6.300464,1142.654284,0.133392,50861,1.031515,0.266765,50861,102667,6535.928863,52213.205626,1.382047,52463.869982,101722,0.954545,6.300464,0.045455,63.481654,0.266765,104927.739965,945,0.265396,45,4.54,0.133392,0.222045,0.98142,945,945,0.265396,3.18554,0.222045,49916,12.780808,45,3.28965,2,169,20,391.12,2.696159,0,21,1,384.32,169,0.25782,0.011834,0,21,-1,-1,-1,-1,-1,-1,7365,0,418.615,0,-1,0,21291188,2,21,0.499679,12466,0,6229,-1,31,2,1,0,2,4,0,0,0,0.00002,1,0,-1,2,0,0,0,0,0,1,0,0,0,0,0,0,-1,0,0,-1,0,0,0,0,0,-1,-1,-1,-1,-1,0,0,0,0,-1,-1,0
