@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC

@DATA
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_2.dzn,1,1.524927,0.655769,2.52451,1479.463301,1.655496,7201,0,120,0.016664,1.017107,116.206221,0,61,40.98403,-1,0.206733,144020007201,-1,3.067645,24.253497,-1,40.151563,0.278617,24.253497,0.990993,24.253497,20000001,0.278617,0,5000000.25,0.21052,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_3.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_1.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_6.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1
mznc12-problems/radiation/radiation.mzn_AND_mznc12-problems/radiation/m07_07_20.dzn,1,0.7322,1.365747,2.363443,46.735812,3.227866,941,0.031727,49,0.054198,0.70336,13.61424,0.91887,8,7.683316,3.31787,6.43157,69006,0.947801,0.568145,8.581783,0.375438,19.073743,1.621799,5.99884,0.659221,12.273213,7500,1.597494,351,5.555556,0.312619,0.423112
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_5.dzn,1,1.537332,0.650478,2.532958,994.393366,1.647633,3201,0,80,0.024992,1.009594,76.686348,0,41,27.418307,0,0.209279,64020003201,3.142244,2.485303,24.253497,0.919039,39.960852,0.375178,24.253497,0.971461,24.253497,20000001,0.375178,0,5000000.25,0.213116,0.394795
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_7.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_9.dzn,1,1.524927,0.655769,2.524649,1479.463301,1.655587,7201,0,120,0.016664,1.016934,116.205944,0,61,40.983475,-1,0.206779,144020007201,-1,3.067442,24.253497,-1,40.153772,0.27865,24.253497,0.991673,24.253497,20000001,0.27865,0,5000000.25,0.21061,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_4.dzn,1,1.524927,0.655769,2.524649,1479.463301,1.655587,7201,0,120,0.016664,1.017134,116.205944,0,61,40.986807,-1,0.206779,144020007201,-1,3.067572,24.253497,-1,40.153772,0.27865,24.253497,0.991673,24.253497,20000001,0.27865,0,5000000.25,0.21061,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_8.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_4.dzn,1,1.537332,0.650478,2.535145,994.393366,1.649055,3201,0,80,0.024992,1.011327,2.371759,0,41,27.532646,0,0.20999,64020003201,3.151253,2.488419,24.253497,0.919039,39.995352,0.375153,24.253497,0.981251,24.253497,20000001,0.375153,0,5000000.25,0.214471,0.394455
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_6.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_10.dzn,1,1.537332,0.650478,2.536082,994.393366,1.649665,3201,0,80,0.024992,1.009842,76.185879,0,41,27.606998,0,0.210294,64020003201,3.153105,2.490966,24.253497,0.919039,40.010137,0.3754,24.253497,0.98535,24.253497,20000001,0.3754,0,5000000.25,0.215046,0.394309
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_2.dzn,1,1.537332,0.650478,2.535145,994.393366,1.649055,3201,0,80,0.024992,1.009378,76.185879,0,41,27.547017,0,0.20999,64020003201,3.148827,2.48911,24.253497,0.919039,39.995352,0.3754,24.253497,0.981251,24.253497,20000001,0.3754,0,5000000.25,0.214471,0.394455
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_5.dzn,1,1.524927,0.655769,2.524649,1479.463301,1.655587,7201,0,120,0.016664,1.016998,116.205944,0,61,40.996528,-1,0.206779,144020007201,-1,3.067951,24.253497,-1,40.153772,0.27865,24.253497,0.991673,24.253497,20000001,0.27865,0,5000000.25,0.21061,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_60_10.dzn,1,1.524927,0.655769,2.524649,1479.463301,1.655587,7201,0,120,0.016664,1.017001,116.205944,0,61,40.995973,-1,0.206779,144020007201,-1,3.067929,24.253497,-1,40.153772,0.27865,24.253497,0.991673,24.253497,20000001,0.27865,0,5000000.25,0.21061,-1
mznc12-problems/ship-schedule/ship-schedule.cp.mzn_AND_mznc12-problems/ship-schedule/8ShipsUnconst.dzn,1,1.128882,0.885832,3.016186,153.074127,2.671834,2499,0.640198,787,0.080425,2.106632,9.303288,0.791017,24,8.523217,51.038807,65.941,1759231,-1,0.837558,17.008236,-1,4.711354,2.333965,1.852848,0.545561,1,850001,1.197685,5,0.012821,3.978886,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_20_9.dzn,1,1.574282,0.63521,2.573034,509.323431,1.634417,801,0,40,0.049938,0.988801,36.126092,0,21,14.332085,0,0.22329,16020000801,2.223857,1.737772,24.253497,0.921176,39.640331,0.60143,24.253497,0.982931,24.253497,20000001,0.60143,0,5000000.25,0.228951,0.388646
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_6.dzn,1,1.537332,0.650478,2.535458,994.393366,1.649258,3201,0,80,0.024992,1.010036,76.186504,0,41,27.566386,0,0.210092,64020003201,3.151151,2.489699,24.253497,0.919039,40.00028,0.375326,24.253497,0.982624,24.253497,20000001,0.375326,0,5000000.25,0.214663,0.394406
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_7.dzn,1,1.537332,0.650478,2.532958,994.393366,1.647633,3201,0,80,0.024992,1.009736,76.188379,0,41,27.432677,0,0.209279,64020003201,3.143472,2.485996,24.253497,0.919039,39.960852,0.375119,24.253497,0.971461,24.253497,20000001,0.375119,0,5000000.25,0.213116,0.394795
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_8.dzn,1,1.537332,0.650478,2.532958,994.393366,1.647633,3201,0,80,0.024992,1.009216,76.188379,0,41,27.449547,0,0.209279,64020003201,3.143928,2.486809,24.253497,0.919039,39.960852,0.375104,24.253497,0.971461,24.253497,20000001,0.375104,0,5000000.25,0.213116,0.394795
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_9.dzn,1,1.53702,0.65061,2.534833,994.393366,1.649187,3201,0,80,0.024992,1.009551,76.186504,0,41,27.562012,0,0.209889,64020003201,3.14987,2.489878,24.253497,0.918904,39.998551,0.375393,24.253497,0.979872,24.253497,20000001,0.375393,0,5000000.25,0.214278,0.394503
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_1.dzn,1,1.537332,0.650478,2.53577,994.393366,1.649461,3201,0,80,0.024992,1.010237,76.187129,0,41,27.605748,0,0.210193,64020003201,3.154128,2.491247,24.253497,0.919039,40.005209,0.375252,24.253497,0.98399,24.253497,20000001,0.375252,0,5000000.25,0.214854,0.394358
mznc12-problems/radiation/radiation.mzn_AND_mznc12-problems/radiation/m18_12_05.dzn,1,0.701254,1.426017,2.345603,158.541622,3.344871,11247,0.016054,324,0.028986,0.984763,20.83071,0.913845,19,12.9992,12.459324,23.861845,5491789,-1,0.978422,12.866631,-1,28.841731,1.363241,8.732013,0.682042,17.686371,645450,1.361303,3901,16.25,0.316986,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_40_3.dzn,1,1.537332,0.650478,2.533583,994.393366,1.648039,3201,0,80,0.024992,1.010217,2.371759,0,41,27.445798,0,0.209483,64020003201,3.144568,2.485946,24.253497,0.919039,39.970709,0.37502,24.253497,0.974292,24.253497,20000001,0.37502,0,5000000.25,0.213505,0.394698
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_10.dzn,1,1.518709,0.658454,2.518475,1964.533236,1.658299,12801,0,160,0.012499,1.020505,156.21678,0,81,54.311069,-1,0.204975,256020012801,-1,3.550683,24.253497,-1,40.219561,0.223793,24.253497,0.993191,24.253497,20000001,0.223793,0,5000000.25,0.208034,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_1.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_3.dzn,1,1.518709,0.658454,2.518553,1964.533236,1.658351,12801,0,160,0.012499,1.020535,156.216624,0,81,54.323881,-1,0.205001,256020012801,-1,3.550999,24.253497,-1,40.220808,0.223812,24.253497,0.993607,24.253497,20000001,0.223812,0,5000000.25,0.208085,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_2.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_2.dzn,1,1.524927,0.655769,2.522983,1479.463301,1.654494,7201,0,120,0.016664,1.01704,2.333009,0,61,40.83044,-1,0.206229,144020007201,-1,3.063641,24.253497,-1,40.127268,0.278439,24.253497,0.983386,24.253497,20000001,0.278439,0,5000000.25,0.209533,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_5.dzn,1,1.524927,0.655769,2.523538,1479.463301,1.654858,7201,0,120,0.016664,1.01679,116.206777,0,61,40.880156,-1,0.206413,144020007201,-1,3.064859,24.253497,-1,40.136103,0.27855,24.253497,0.986178,24.253497,20000001,0.27855,0,5000000.25,0.209893,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_7.dzn,1,1.524927,0.655769,2.523677,1479.463301,1.654949,7201,0,120,0.016664,1.016995,116.207055,0,61,40.899042,-1,0.206458,144020007201,-1,3.065415,24.253497,-1,40.138311,0.27855,24.253497,0.986871,24.253497,20000001,0.27855,0,5000000.25,0.209983,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_8.dzn,1,1.518709,0.658454,2.518475,1964.533236,1.658299,12801,0,160,0.012499,1.020703,2.300914,0,81,54.309507,-1,0.204975,256020012801,-1,3.55063,24.253497,-1,40.219561,0.223793,24.253497,0.993191,24.253497,20000001,0.223793,0,5000000.25,0.208034,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_8.dzn,1,1.524927,0.655769,2.523261,1479.463301,1.654676,7201,0,120,0.016664,1.01707,116.207332,0,61,40.852937,-1,0.206321,144020007201,-1,3.064158,24.253497,-1,40.131685,0.278517,24.253497,0.984786,24.253497,20000001,0.278517,0,5000000.25,0.209713,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_9.dzn,1,1.524927,0.655769,2.522705,1479.463301,1.654312,7201,0,120,0.016664,1.01732,116.208443,0,61,40.813776,-1,0.206138,144020007201,-1,3.063351,24.253497,-1,40.122851,0.278418,24.253497,0.981979,24.253497,20000001,0.278418,0,5000000.25,0.209352,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_10.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_1.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_10.dzn,1,1.524927,0.655769,2.522983,1479.463301,1.654494,7201,0,120,0.016664,1.016993,116.207888,0,61,40.849326,-1,0.206229,144020007201,-1,3.064379,24.253497,-1,40.127268,0.278484,24.253497,0.983386,24.253497,20000001,0.278484,0,5000000.25,0.209533,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_1.dzn,1,1.524927,0.655769,2.522983,1479.463301,1.654494,7201,0,120,0.016664,1.017223,116.208166,0,61,40.853215,-1,0.206229,144020007201,-1,3.064531,24.253497,-1,40.127268,0.278391,24.253497,0.983386,24.253497,20000001,0.278391,0,5000000.25,0.209533,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_4.dzn,1,1.524927,0.655769,2.523261,1479.463301,1.654676,7201,0,120,0.016664,1.01693,116.207332,0,61,40.853215,-1,0.206321,144020007201,-1,3.064168,24.253497,-1,40.131685,0.27855,24.253497,0.984786,24.253497,20000001,0.27855,0,5000000.25,0.209713,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_4.dzn,1,1.518709,0.658454,2.518553,1964.533236,1.658351,12801,0,160,0.012499,1.020581,156.216624,0,81,54.321537,-1,0.205001,256020012801,-1,3.55092,24.253497,-1,40.220808,0.223812,24.253497,0.993607,24.253497,20000001,0.223812,0,5000000.25,0.208085,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_3.dzn,1,1.524927,0.655769,2.523261,1479.463301,1.654676,7201,0,120,0.016664,1.017096,116.20761,0,61,40.863491,-1,0.206321,144020007201,-1,3.06457,24.253497,-1,40.131685,0.278451,24.253497,0.984786,24.253497,20000001,0.278451,0,5000000.25,0.209713,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_5.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_60_6.dzn,1,1.524927,0.655769,2.522983,1479.463301,1.654494,7201,0,120,0.016664,1.017285,116.208443,0,61,40.866546,-1,0.206229,144020007201,-1,3.065052,24.253497,-1,40.127268,0.278418,24.253497,0.983386,24.253497,20000001,0.278418,0,5000000.25,0.209533,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_7.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_4.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_3.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_7.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_6.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_6.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_1.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_5.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_7.dzn,1,1.518709,0.658454,2.518475,1964.533236,1.658299,12801,0,160,0.012499,1.020392,156.216624,0,81,54.308726,-1,0.204975,256020012801,-1,3.550604,24.253497,-1,40.219561,0.223812,24.253497,0.993191,24.253497,20000001,0.223812,0,5000000.25,0.208034,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_10.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_1.dzn,1,1.518709,0.658454,2.518006,1964.533236,1.657991,12801,0,160,0.012499,1.020246,156.217092,0,81,54.259667,-1,0.20482,256020012801,-1,3.549647,24.253497,-1,40.212076,0.223154,24.253497,0.990683,24.253497,20000001,0.223154,0,5000000.25,0.207723,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_3.dzn,1,1.518709,0.658454,2.517616,1964.533236,1.657734,12801,0,160,0.012499,1.020415,156.217561,0,81,54.20264,-1,0.20469,256020012801,-1,3.548303,24.253497,-1,40.205838,0.223718,24.253497,0.988573,24.253497,20000001,0.223718,0,5000000.25,0.207464,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_8.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_40_9.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_6.dzn,1,1.574282,0.63521,2.573034,509.323431,1.634417,801,0,40,0.049938,0.988801,36.126092,0,21,14.332085,0,0.22329,16020000801,2.223857,1.737772,24.253497,0.921176,39.640331,0.60143,24.253497,0.982931,24.253497,20000001,0.60143,0,5000000.25,0.228951,0.388646
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_7.dzn,1,1.574282,0.63521,2.573034,509.323431,1.634417,801,0,40,0.049938,0.988801,36.126092,0,21,14.332085,0,0.22329,16020000801,2.223857,1.737772,24.253497,0.921176,39.640331,0.60143,24.253497,0.982931,24.253497,20000001,0.60143,0,5000000.25,0.228951,0.388646
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_20_9.dzn,1,1.574282,0.63521,2.573034,509.323431,1.634417,801,0,40,0.049938,0.988801,36.126092,0,21,14.332085,0,0.22329,16020000801,2.223857,1.737772,24.253497,0.921176,39.640331,0.60143,24.253497,0.982931,24.253497,20000001,0.60143,0,5000000.25,0.228951,0.388646
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_60_2.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_8.dzn,1,1.518709,0.658454,2.51746,1964.533236,1.657631,12801,0,160,0.012499,1.020521,156.217405,0,81,54.166706,-1,0.204638,256020012801,-1,3.547322,24.253497,-1,40.203343,0.223756,24.253497,0.987723,24.253497,20000001,0.223756,0,5000000.25,0.20736,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_80_9.dzn,1,1.518709,0.658454,2.518553,1964.533236,1.658351,12801,0,160,0.012499,1.020429,156.216624,0,81,54.320912,-1,0.205001,256020012801,-1,3.550899,24.253497,-1,40.220808,0.223812,24.253497,0.993607,24.253497,20000001,0.223812,0,5000000.25,0.208085,-1
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_80_5.dzn,1,1.518709,0.658454,2.517694,1964.533236,1.657785,12801,0,160,0.012499,1.020371,156.217561,0,81,54.235763,-1,0.204716,256020012801,-1,3.549305,24.253497,-1,40.207085,0.223699,24.253497,0.988996,24.253497,20000001,0.223699,0,5000000.25,0.207516,-1
