@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.33119,0.571449,151.767263,0.749936,54651,2.186445,59731,21403.148718,0.397848,59341,0.544301,165014,0.071521,0.030703,0.143042,384398
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.304681,0.572441,22.413333,0.746906,755,2.19209,1755,198.27027,0.408608,1681,0.577855,2478,0.04318,0.018951,0.08636,5646
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.319697,0.571921,34.571429,0.748494,2493,2.18851,3983,712.612613,0.402345,3872,0.561845,7798,0.059374,0.025734,0.118748,17992
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.329499,0.571571,94.138462,0.749563,21285,2.17595,24735,8431.861004,0.396171,24476,0.54502,64598,0.075033,0.032258,0.150067,150256
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.323965,0.569685,32.3875,0.755357,3677,2.207048,5341,1025.584906,0.405179,5182,0.561257,11350,0.058414,0.025136,0.116828,26376
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,1,0.330306,0.570869,82.009404,0.751715,23171,2.19541,26479,8048.301887,0.40019,26161,0.548516,70150,0.067441,0.028941,0.134882,163470
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,1,0.333328,0.571425,2735.666667,0.750011,22843,2.066599,25045,345.54717,0.371421,24621,0.523128,68530,0.133358,0.057154,0.266715,159902
BLOCKS3i.5.3-shuffled,1,0.45332,0.606983,141,0.647492,1311,3.0861,286,120,0.377414,282,0.604859,2892,0.049447,0.010584,0.082988,9165
BLOCKS3ii.5.2-shuffled,1,0.388992,0.636961,139,0.569954,1053,2.663835,282,120,0.343846,278,0.632921,2707,0.052826,0.013018,0.088659,7451
BLOCKS3iii.5-shuffled,1,0.140599,0.703248,126,0.421973,258,2.217984,256,120,0.263573,252,0.691548,1835,0.077929,0.022506,0.13079,4310
BLOCKS4ii.7.2-shuffled,1,0.292749,0.69301,454,0.442981,4405,2.495248,915,856,0.263554,908,0.667655,15047,0.117033,0.030462,0.199109,40542
BLOCKS4iii.7-shuffled,1,0.092011,0.765071,424,0.307068,1040,2.12855,855,856,0.169839,848,0.725362,11303,0.155799,0.045648,0.265062,27055
blocks_enc_2_b3_ser--opt-9_-shuffled,1,0.301922,0.698101,222,0.432458,1461,2.711097,448,312,0.275704,444,0.685007,4839,0.074396,0.01921,0.128952,13743
blocks_enc_2_b4_ser--opt-26_-shuffled,1,0.197129,0.763818,1518,0.309212,11262,2.497742,3043,2920,0.197337,3036,0.737525,57130,0.103973,0.027989,0.17889,152916
c1_BMC_p1_k2048-shuffled,1,0.248582,0.512647,1101387,0.950659,1375872,2.233156,2202778,185856,0.472755,2202774,0.498051,5534890,0.033579,0.014598,0.067158,12731986
c1_BMC_p2_k1024-shuffled,1,0.261124,0.512122,556139,0.95266,734400,2.229424,1112282,185856,0.459896,1112278,0.484141,2812458,0.066083,0.027982,0.132166,6641874
c1_BMC_p2_k128-shuffled,1,0.402277,0.507665,79047,0.969804,173112,2.187424,158098,185856,0.350787,158094,0.366126,430330,0.431892,0.141548,0.863784,1313026
c1_BMC_p2_k8-shuffled,1,0.634657,0.503841,14328,0.984751,56487,2.113253,28659,92928,0.283333,28656,0.291047,89004,0.783066,0.212825,1.566132,327480
c2_Debug_s5_f1_e1_v3-shuffled,1,0.956197,0.507151,21446,0.971799,268504,1.872267,64348,617472,0.115681,64338,0.130003,280804,2.874489,0.377168,5.748978,2140076
c3_BMC_p1_k256-shuffled,1,0.367935,0.487572,24963.5,1.050977,50544,2.216507,49931,44416,0.399501,49927,0.374676,137372,0.323326,0.112926,0.646653,393318
c3_BMC_p2_k1024-shuffled,1,0.279523,0.483398,92043.5,1.068689,135552,2.245338,184091,44416,0.478887,184087,0.445693,484940,0.091591,0.037715,0.183181,1177686
c3_BMC_p2_k2048-shuffled,1,0.262448,0.482413,181483.5,1.072911,248896,2.250906,362971,44416,0.497611,362967,0.462443,948364,0.046834,0.019976,0.093669,2223510
c3_BMC_p2_k512-shuffled,1,0.311498,0.48507,47323.5,1.06156,78880,2.234911,94651,44416,0.447096,94647,0.417253,253228,0.175399,0.067834,0.350798,654774
c3_Debug_s3_f2_e2_v2-shuffled,1,0.912075,0.677261,289060.5,0.476536,2851883,2.903736,578132,8192,0.32027,578121,0.674805,3126807,0.007205,0.002469,0.01441,9124477
C432.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.223767,0.546586,278,0.829539,322,2.257818,568,7.666667,0.446434,556,0.551252,1439,0.015983,0.00698,0.031967,3295
C432.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.223456,0.546226,278.5,0.830744,322,2.25746,569,7.666667,0.446802,557,0.550872,1441,0.015961,0.006972,0.031922,3299
C432.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.219858,0.548469,296,0.823258,341,2.29207,593,8,0.450969,592,0.548832,1551,0.001289,0.000562,0.002579,3559
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.219575,0.548134,296.5,0.824373,341,2.291693,594,8,0.451305,593,0.548496,1553,0.001288,0.000561,0.002576,3563
C499.blif_0.10_0.20_0_0_inp_exact,1,0.327728,0.529218,89.4,0.889582,838,2.337896,906,77.666667,0.46418,894,0.52963,2557,0.015643,0.006603,0.031287,6058
C499.blif_0.10_0.20_0_0_out_exact,1,0.34183,0.529463,413,0.888705,818,2.356038,838,10.666667,0.464925,826,0.531462,2393,0.013372,0.005612,0.026745,5702
C499.blif_0.10_0.20_0_1_out_exact,1,0.34183,0.529288,413,0.889331,818,2.356038,838,10.666667,0.4651,826,0.531284,2393,0.013372,0.005612,0.026745,5702
C499.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.33256,0.530655,446,0.884462,860,2.37471,893,16,0.468694,892,0.530599,2586,0.001547,0.000651,0.003094,6149
C499.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.333592,0.530735,444,0.884178,860,2.375873,889,16,0.468612,888,0.53068,2578,0.001552,0.000652,0.003103,6133
c4_BMC_p1_k1024-shuffled,1,0.299671,0.487941,8390,1.049428,11840,2.275323,16784,2816,0.482581,16780,0.458573,39510,0.071273,0.029478,0.142546,95530
c4_BMC_p1_k2048-shuffled,1,0.286811,0.487389,16614,1.051749,22272,2.280192,33232,2816,0.497198,33228,0.472032,77654,0.036263,0.015413,0.072527,182698
c4_BMC_p1_k512-shuffled,1,0.324102,0.488912,4278,1.04536,6624,2.266073,8560,2816,0.456878,8556,0.434905,20438,0.137783,0.05421,0.275565,51946
c4_BMC_p2_k2048-shuffled,1,0.286811,0.487389,16614,1.051749,22272,2.280192,33232,2816,0.497198,33228,0.472032,77654,0.036263,0.015413,0.072527,182698
c4_Debug_s3_f1_e1_v3-shuffled,1,0.998997,0.508285,25156.5,0.967399,573867,1.629977,50325,1146880,0.051601,50313,0.068187,574443,5.989524,0.440114,11.979048,7817609
c4_Debug_s3_f1_e2_v3-shuffled,1,0.998997,0.508284,25156.5,0.967404,573867,1.629977,50325,1146880,0.051602,50313,0.068186,574443,5.989524,0.440114,11.979048,7817609
c4_Debug_s3_f2_e1_v3-shuffled,1,0.581431,0.725155,27181.5,0.379015,364879,2.490067,54375,16384,0.245252,54363,0.695716,627553,0.078323,0.029593,0.156647,1660953
C5315.blif_0.10_0.20_0_0_inp_exact-shuffled,1,0.211832,0.556652,337.5,0.796455,3090,2.2494,5497,151.587629,0.430983,5400,0.554064,14587,0.028519,0.012365,0.057037,33644
C5315.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.216053,0.557659,2614.5,0.793211,3074,2.25745,5324,16.631579,0.430338,5229,0.55557,14228,0.027762,0.012003,0.055524,32909
C5315.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.211803,0.556645,337.5625,0.796476,3090,2.249366,5498,151.587629,0.430991,5401,0.554057,14589,0.028515,0.012363,0.057029,33648
C5315.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.216022,0.557652,2615,0.793233,3074,2.257414,5325,16.631579,0.430347,5230,0.555562,14230,0.027758,0.012001,0.055517,32913
C5315.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.214314,0.557518,2802.5,0.793665,3264,2.308536,5607,4,0.442425,5605,0.55766,15230,0.000131,0.000057,0.000263,35163
C5315.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.21437,0.557531,2801.5,0.793622,3264,2.308617,5605,4,0.442412,5603,0.557673,15226,0.000131,0.000057,0.000263,35155
C5315.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.214314,0.557489,2802.5,0.793756,3264,2.308536,5607,4,0.442454,5605,0.557631,15230,0.000131,0.000057,0.000263,35163
c5_BMC_p1_k32-shuffled,1,0.566464,0.507652,16467.5,0.969852,56882,2.232373,32939,66688,0.30583,32935,0.321173,100416,0.664117,0.186518,1.328235,357542
C6288.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.336524,0.569414,2285,0.756192,4571,2.32629,4636,5.090909,0.427942,4570,0.574955,13583,0.006184,0.002644,0.012368,31766
C6288.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.335352,0.569252,2337,0.756691,4652,2.331099,4708,5.176471,0.429391,4674,0.572026,13872,0.003172,0.001357,0.006344,32425
C6288.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.335303,0.569213,2337.5,0.756812,4652,2.331051,4709,5.176471,0.42943,4675,0.571986,13874,0.003171,0.001357,0.006343,32429
C6288.blif_0.10_1.00_0_1_out_exact-shuffled,1,0.33644,0.569396,2310.5,0.756247,4621,2.332144,4655,5.176471,0.429234,4621,0.572206,13735,0.003203,0.00137,0.006407,32120
c6_BMC_p1_k1024-shuffled,1,0.283393,0.514498,67844,0.943641,102080,2.270595,135692,11520,0.471802,135688,0.500814,360206,0.031982,0.013699,0.063963,840922
c6_BMC_p1_k256-shuffled,1,0.316645,0.512922,17468,0.949615,29840,2.258558,34940,11520,0.43824,34936,0.464137,94238,0.122244,0.048838,0.244487,235882
c6_BMC_p2_k128-shuffled,1,0.356642,0.511285,9072,0.955855,17800,2.244079,18148,11520,0.403408,18144,0.426072,49910,0.230815,0.085307,0.461631,135042
c6_BMC_p2_k2048-shuffled,1,0.277549,0.514799,135012,0.942504,198400,2.272711,270028,11520,0.478209,270024,0.507815,714830,0.016116,0.006992,0.032231,1647642
c6_BMC_p2_k64-shuffled,1,0.424566,0.509005,4874,0.964618,11780,2.219491,9752,11520,0.35486,9748,0.373023,27746,0.415195,0.136135,0.83039,84622
C880.blif_0.10_0.20_0_0_inp_exact,1,0.248109,0.551508,93.636364,0.81321,656,2.274206,1046,44.25,0.444042,1030,0.555556,2644,0.010212,0.00445,0.020424,6067
C880.blif_0.10_0.20_0_0_out_exact,1,0.256844,0.552976,479.5,0.808396,638,2.288647,973,6.285714,0.443184,959,0.557153,2484,0.008857,0.00384,0.017713,5729
C880.blif_0.10_0.20_0_1_inp_exact,1,0.248109,0.551343,93.636364,0.813752,656,2.274206,1046,44.25,0.444206,1030,0.555388,2644,0.010212,0.00445,0.020424,6067
C880.blif_0.10_0.20_0_1_out_exact,1,0.256844,0.552976,479.5,0.808396,638,2.288647,973,6.285714,0.443184,959,0.557153,2484,0.008857,0.00384,0.017713,5729
C880.blif_0.10_1.00_0_0_inp_exact,1,0.254789,0.552689,504.5,0.809337,665,2.283142,1022,7.384615,0.443316,1009,0.555763,2610,0.009195,0.003995,0.018391,6007
C880.blif_0.10_1.00_0_0_out_exact,1,0.259419,0.553495,490,0.806699,661,2.288462,993,7.384615,0.442422,980,0.556701,2548,0.009419,0.004082,0.018838,5879
C880.blif_0.10_1.00_0_1_out_exact-shuffled,1,0.259419,0.553325,490,0.807255,661,2.288462,993,7.384615,0.442592,980,0.556529,2548,0.009419,0.004082,0.018838,5879
CHAIN23v.24-shuffled,1,0.107613,0.743712,1633.5,0.344607,2116,2.204597,3290,16,0.254175,3267,0.746819,19663,0.004679,0.002113,0.009358,43533
cmu.dme1.B-f2,1,0.333203,0.571333,469,0.750293,854,2.012095,1046,15.222222,0.359926,938,0.56046,2563,0.160359,0.068741,0.320718,5979
cmu.dme1.B-f3,1,0.33326,0.571375,816.5,0.750165,1513,2.104405,1795,12.814815,0.379626,1633,0.574197,4540,0.114317,0.048999,0.228634,10592
cmu.dme1.B-f4-shuffled,1,0.333284,0.571392,1209,0.750111,2247,2.147137,2634,11.611111,0.388748,2418,0.579014,6742,0.092999,0.03986,0.185998,15730
cmu.dme2.B-f2,1,0.333234,0.571355,601.5,0.750224,1115,2.051405,1313,17.127273,0.368306,1203,0.557744,3346,0.140765,0.060338,0.28153,7806
cmu.periodic.N-d2-shuffled,1,0.33331,0.571412,2475,0.750052,4854,2.156767,5014,80.3125,0.390771,4950,0.540493,14563,0.088237,0.037817,0.176475,33979
cmu.periodic.N-d4-shuffled,1,0.333323,0.571421,5629,0.750023,11098,2.115903,11386,113.09375,0.381994,11258,0.530804,33295,0.108695,0.046584,0.21739,77687
cmu.periodic.N-f4-shuffled,1,0.333324,0.571422,6009,0.750021,11858,2.114378,12146,121.6875,0.381667,12018,0.530096,35575,0.109459,0.046912,0.218918,83007
comp.blif_0.10_0.20_0_0_inp_exact-shuffled,1,0.269555,0.516146,76.5,0.937438,224,2.326113,310,21,0.479241,306,0.518219,831,0.01083,0.004613,0.021661,1951
comp.blif_0.10_1.00_0_0_inp_exact-shuffled,1,0.275534,0.51712,152.5,0.933788,232,2.356295,306,4,0.482377,305,0.51831,842,0.001188,0.000504,0.002375,1986
connect_5x4_3_R-shuffled,1,0.981203,0.366656,453.090909,1.727349,15295,3.487105,5034,264.56,0.620638,4984,0.361174,15588,0.045291,0.00907,0.077624,55567
connect_5x4_4_W-shuffled,1,0.97723,0.374149,391.272727,1.672735,12575,3.431147,4354,265.04,0.610223,4304,0.367212,12868,0.055098,0.011153,0.09442,45367
connect_6x5_4_D-shuffled,1,0.985032,0.376675,617.875,1.654808,32509,3.502409,9976,464,0.610381,9886,0.370884,33003,0.046359,0.009137,0.079084,118200
connect_6x5_5_R-shuffled,1,0.981946,0.378828,546.625,1.639719,26869,3.441509,8836,464,0.605363,8746,0.371452,27363,0.055915,0.011159,0.095384,96780
connect_7x6_4_R-shuffled,1,0.989133,0.378211,900.954545,1.644024,70175,3.544301,19968,748.517007,0.610279,19821,0.372897,70946,0.041609,0.008059,0.070744,256473
connect_7x6_6_W-shuffled,1,0.985066,0.382138,725.318182,1.616857,50855,3.448476,16104,748.816327,0.601714,15957,0.374246,51626,0.057258,0.011308,0.097354,183057
connect_8x7_3_D-shuffled,1,0.992032,0.366493,1375.586207,1.728562,141441,3.566445,40116,1131,0.623546,39892,0.361583,142577,0.036135,0.006929,0.061272,517229
connect_8x7_7_D-shuffled,1,0.987274,0.384616,927.586207,1.599993,88129,3.453056,27124,1131,0.59913,26900,0.376418,89265,0.057716,0.011307,0.097866,316973
connect_9x8_3_R-shuffled,1,0.993396,0.36651,1795.72973,1.728439,240831,3.57817,66766,1628.493827,0.623914,66442,0.361633,242432,0.03483,0.006632,0.058953,881755
connect_9x8_6_D-shuffled,1,0.991929,0.392242,1363.72973,1.549446,196767,3.565046,50782,1628.493827,0.596054,50458,0.386603,198368,0.042567,0.008106,0.072048,721483
connect_9x8_8_D-shuffled,1,0.988921,0.386529,1153.567568,1.58713,142911,3.456758,43006,1628.493827,0.597038,42682,0.377995,144512,0.058431,0.011381,0.098898,513835
Core1108_tbm_02.tex.moduleQ3.2S.000007,1,0.719164,0.654185,143.1,0.52862,3580,2.388108,1631,97.25,0.242222,1431,0.656572,4978,0.30233,0.078125,0.530333,14528
Core1108_tbm_02.tex.moduleQ3.2S.000015,1,0.720612,0.654968,142.6,0.526792,3580,2.389895,1621,100.25641,0.24195,1426,0.655571,4968,0.300926,0.07826,0.529388,14503
Core1108_tbm_02.tex.moduleQ3.2S.000026,1,0.713432,0.652106,145.1,0.533494,3580,2.381028,1656,97.560976,0.243301,1451,0.654513,5018,0.304902,0.078616,0.534077,14628
Core1108_tbm_02.tex.moduleQ3.2S.000056,1,0.719887,0.654861,142.6,0.527041,3580,2.388498,1621,99.615385,0.242128,1426,0.655119,4973,0.300623,0.07855,0.529861,14513
Core1108_tbm_02.tex.moduleQ3.2S.000077,1,0.719164,0.654185,143.1,0.52862,3580,2.388108,1631,97.25,0.242222,1431,0.656572,4978,0.30233,0.078125,0.530333,14528
Core1108_tbm_02.tex.moduleQ3.2S.000095,1,0.716287,0.653313,144.1,0.530659,3580,2.384554,1641,99.25,0.242763,1441,0.654544,4998,0.303121,0.078543,0.532213,14578
Core1108_tbm_02.tex.moduleQ3.2S.000098,1,0.714856,0.652537,144.6,0.53248,3580,2.382788,1651,97.073171,0.243032,1446,0.655523,5008,0.304513,0.078409,0.533147,14603
Core1108_tbm_02.tex.moduleQ3.2S.000099,1,0.717004,0.653643,143.6,0.529888,3580,2.384939,1636,98.625,0.24267,1436,0.655105,4993,0.302423,0.078624,0.531744,14563
Core1108_tbm_02.tex.moduleQ3.2S.000108,1,0.717004,0.653643,143.6,0.529888,3580,2.384939,1636,98.625,0.24267,1436,0.655105,4993,0.302423,0.078624,0.531744,14563
Core1108_tbm_03.tex.module.000003,1,0.562066,0.588453,67.3,0.69937,1132,2.072493,893,62.045455,0.254414,673,0.640255,2014,0.441907,0.105932,0.739821,5664
Core1108_tbm_03.tex.module.000019,1,0.573348,0.587103,61.3,0.703278,1024,2.057671,833,53.977273,0.262103,613,0.634688,1786,0.425532,0.12004,0.764278,5040
Core1108_tbm_03.tex.module.000021,1,0.574958,0.585288,61.3,0.70856,1024,2.06064,833,53.863636,0.26163,613,0.63595,1781,0.432341,0.117296,0.763616,5030
Core1108_tbm_03.tex.module.000023,1,0.573348,0.584127,61.3,0.711957,1024,2.057671,833,54.204545,0.262103,613,0.634688,1786,0.433931,0.117063,0.764278,5040
Core1108_tbm_03.tex.module.000031,1,0.566999,0.582318,62.3,0.717274,1024,2.051495,843,55.113636,0.263458,623,0.628448,1806,0.434662,0.117878,0.766888,5090
Core1108_tbm_03.tex.module.000034,1,0.567991,0.583763,61.8,0.713023,1015,2.052602,838,54.545455,0.263398,618,0.630084,1787,0.43089,0.119095,0.766648,5038
Core1108_tbm_03.tex.module.000037,1,0.571098,0.583367,59.4,0.714185,988,2.053179,809,53.953488,0.263007,594,0.632714,1730,0.433526,0.118804,0.768786,4882
Core1108_tbm_03.tex.module.000038,1,0.57218,0.583851,58.9,0.712766,979,2.054354,804,53.139535,0.261905,589,0.635881,1711,0.435418,0.118012,0.768556,4830
Core1108_tbm_03.tex.module.000039,1,0.57218,0.583851,58.9,0.712766,979,2.054354,804,53.139535,0.261905,589,0.635881,1711,0.435418,0.118012,0.768556,4830
Core1108_tbm_03.tex.module.000048,1,0.573286,0.584554,58.4,0.710705,970,2.055556,799,53.023256,0.262662,584,0.636542,1692,0.431442,0.119297,0.768322,4778
Core1108_tbm_03.tex.module.000056,1,0.57797,0.583151,56.4,0.714822,934,2.048267,774,51.190476,0.265864,564,0.629114,1616,0.42698,0.124726,0.779703,4570
Core1108_tbm_03.tex.module.000057,1,0.579211,0.58278,55,0.715913,925,2.049468,755,51.585366,0.266711,550,0.628331,1597,0.425798,0.125055,0.779587,4518
Core1108_tbm_03.tex.module.000058,1,0.580482,0.5824,53.6,0.717032,916,2.047529,741,50.853659,0.267577,536,0.630249,1578,0.424588,0.126511,0.782636,4466
Core1108_tbm_03.tex.module.000064,1,0.581783,0.582012,53.1,0.718178,907,2.045542,736,50.121951,0.268464,531,0.629287,1559,0.423348,0.128002,0.78576,4414
Core1108_tbm_03.tex.module.000065,1,0.583117,0.581614,52.6,0.719354,898,2.043506,726,50.875,0.269372,526,0.623982,1540,0.422078,0.129528,0.788961,4362
Core1108_tbm_03.tex.module.000090,1,0.588798,0.581608,47.9,0.719371,862,2.041667,664,51.756757,0.267935,479,0.626035,1464,0.426913,0.129995,0.795765,4154
Core1108_tbm_03.tex.module.000092,1,0.590311,0.583374,46.5,0.714166,853,2.039446,650,50.945946,0.266699,465,0.631452,1445,0.425606,0.131643,0.799308,4102
Core1108_tbm_03.tex.moduleQ3.2S.000002,1,0.714777,0.633607,135.6,0.578266,3115,2.403626,1576,82.045455,0.263619,1356,0.645115,4358,0.301744,0.078546,0.532354,12795
Core1108_tbm_03.tex.moduleQ3.2S.000003,1,0.713141,0.632761,136.1,0.580375,3115,2.401557,1586,80.888889,0.263885,1361,0.646016,4368,0.303342,0.078393,0.533425,12820
Core1108_tbm_03.tex.moduleQ3.2S.000009,1,0.711512,0.632308,136.6,0.581507,3115,2.399497,1591,81.555556,0.264149,1366,0.644877,4378,0.303792,0.07863,0.534491,12845
Core1108_tbm_03.tex.moduleQ3.2S.000011,1,0.713958,0.633503,135.6,0.578526,3115,2.402017,1576,81.931818,0.263803,1356,0.644611,4363,0.301398,0.078875,0.53289,12805
Core1108_tbm_03.tex.moduleQ3.2S.000018,1,0.714777,0.633607,135.6,0.578266,3115,2.403626,1576,82.045455,0.263619,1356,0.645115,4358,0.301744,0.078546,0.532354,12795
Core1108_tbm_03.tex.moduleQ3.2S.000048,1,0.711512,0.632308,136.6,0.581507,3115,2.399497,1591,81.555556,0.264149,1366,0.644877,4378,0.303792,0.07863,0.534491,12845
Core1108_tbm_09.tex.module.000008,1,0.526392,0.602804,111.2,0.658915,1825,2.06086,1362,95.5,0.225857,1112,0.632124,3467,0.475916,0.086708,0.716758,9630
Core1108_tbm_09.tex.module.000009,1,0.526392,0.602804,111.2,0.658915,1825,2.06086,1362,95.3,0.225857,1112,0.632124,3467,0.475916,0.086708,0.716758,9630
Core1108_tbm_09.tex.module.000010,1,0.526392,0.602804,111.2,0.658915,1825,2.06086,1362,95.5,0.225857,1112,0.632124,3467,0.475916,0.086708,0.716758,9630
Core1108_tbm_09.tex.module.000028,1,0.538028,0.600076,94.7,0.666456,1528,2.047183,1197,77,0.233131,947,0.633912,2840,0.464789,0.09856,0.739437,7914
Core1108_tbm_09.tex.module.000033,1,0.542151,0.599114,90.2,0.669132,1447,2.044211,1152,71.8,0.235697,902,0.634807,2669,0.460847,0.102068,0.745598,7446
Core1108_tbm_09.tex.moduleQ3.10S.000001,1,0.746193,0.681842,292.9,0.466615,7644,2.551933,3179,130,0.235517,2929,0.680423,10244,0.244533,0.054929,0.407068,30312
Core1108_tbm_09.tex.moduleQ3.2S.000003,1,0.747653,0.682473,291.9,0.465259,7644,2.553991,3164,131.428571,0.235246,2919,0.680297,10224,0.243545,0.054854,0.405908,30262
Core1108_tbm_09.tex.moduleQ3.2S.000005,1,0.746193,0.681842,292.9,0.466615,7644,2.551933,3179,130,0.235517,2929,0.680423,10244,0.244533,0.054929,0.407068,30312
Core1108_tbm_09.tex.moduleQ3.2S.000007,1,0.746193,0.682232,291.9,0.465777,7644,2.550957,3164,132.244898,0.235595,2919,0.679399,10244,0.243069,0.055442,0.407068,30302
Core1108_tbm_09.tex.moduleQ3.2S.000010,1,0.744014,0.680982,294.4,0.468468,7644,2.548861,3199,129.215686,0.235923,2944,0.68007,10274,0.245766,0.055122,0.408799,30387
Core1108_tbm_09.tex.moduleQ3.2S.000011,1,0.746193,0.681842,292.9,0.466615,7644,2.551933,3179,130,0.235517,2929,0.680423,10244,0.244533,0.054929,0.407068,30312
Core1108_tbm_09.tex.moduleQ3.9S.000001,1,0.746193,0.681842,292.9,0.466615,7644,2.551933,3179,130,0.235517,2929,0.680423,10244,0.244533,0.054929,0.407068,30312
Core1108_tbm_21.tex.module.000008,1,0.559962,0.599697,66.7,0.667509,1186,2.050519,867,70.375,0.236106,667,0.643796,2118,0.46034,0.104412,0.753069,5938
Core1108_tbm_21.tex.module.000009,1,0.559962,0.599697,66.7,0.667509,1186,2.050519,867,70.625,0.236106,667,0.643796,2118,0.46034,0.104412,0.753069,5938
Core1108_tbm_21.tex.module.000010,1,0.559962,0.599697,66.7,0.667509,1186,2.050519,867,70.125,0.236106,667,0.643796,2118,0.46034,0.104412,0.753069,5938
Core1108_tbm_21.tex.module.000014,1,0.56754,0.598355,62.2,0.67125,1105,2.044171,822,64,0.239854,622,0.644585,1947,0.454545,0.110603,0.76528,5470
Core1108_tbm_21.tex.module.000017,1,0.56754,0.598355,62.2,0.67125,1105,2.044171,822,65,0.239854,622,0.644585,1947,0.454545,0.110603,0.76528,5470
Core1108_tbm_21.tex.module.000023,1,0.576577,0.596761,57.7,0.675712,1024,2.039414,777,58.25,0.244302,577,0.646119,1776,0.447635,0.116953,0.777027,5002
Core1108_tbm_21.tex.module.000026,1,0.576577,0.593762,57.7,0.684175,1024,2.039414,772,59.487179,0.244302,577,0.641962,1776,0.456081,0.113954,0.777027,5002
Core1108_tbm_21.tex.module.000027,1,0.576577,0.593762,57.7,0.684175,1024,2.039414,777,58.25,0.244302,577,0.646119,1776,0.456081,0.113954,0.777027,5002
Core1108_tbm_21.tex.module.000030,1,0.570156,0.591845,58.7,0.689632,1024,2.033408,787,59.25,0.245843,587,0.639573,1796,0.45657,0.114806,0.77951,5052
Core1108_tbm_21.tex.module.000091,1,0.60873,0.589364,38,0.696744,781,2.005456,540,50.46875,0.254386,380,0.640798,1283,0.444271,0.138432,0.83788,3648
Core1108_tbm_21.tex.moduleQ3.2S.000002,1,0.701583,0.648345,126.5,0.54239,3014,2.339153,1470,91.341463,0.239955,1265,0.659563,4296,0.323557,0.080762,0.557495,12444
Core1108_tbm_21.tex.moduleQ3.2S.000007,1,0.708177,0.650762,124.5,0.536661,3014,2.347039,1445,90.625,0.238658,1245,0.662217,4256,0.320724,0.080201,0.553336,12344
