@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_size_min NUMERIC
@ATTRIBUTE SP_bias_q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC

@DATA
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_4_keyfind_1.cnf,1,0.515,0.6051,0.4036,0.135,0.4731,0.2023,1.3961,0.8682,0.2829,0.4648,0.0683,2.6419,0.0161,0.068,0.1317,0.0541,7.5624,9,6,0.0501,0.0252,0.0083,0.1635,0.2773,0.0721,0.172,1.3317,0.1112,0.0165,0.6657,0.25,0.2247,0.2931,0.3961,0.1023,0.0027,912,1.7705,0.0114,3488,0.0188,27.1097,94,0.0044,23.8311,102,23.8311,0.0001,94,1.9881,0.0059,0.0059,0.0033,2976,93.9399,0.003,0.005,0.2395,0.1764,93.7369,102,30.6519,86,29.3142
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.170-NOTKNOWN.cnf,1,0.2666,0.5036,0.9607,0.5,0.9978,0.0571,0.6491,0.1789,1.9072,0.7893,0.326,1.7591,0.9607,0.0354,0.0733,0.0142,140,140,140,0.4263,0.9835,0.0024,3.3352,0.6947,0.9612,0.2984,0.1007,0.0575,0.0087,1.1995,0.9938,0.9945,2.1746,0.999,0.9919,0.962,693135,1.6649,0.0004,12437620,0.0104,0,0,0.0004,0,0,0,0.9481,0,1.686,0,0,0,9579475,0,0.0001,0.0006,0.1729,0,0,0,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-15-s.cnf,1,1.092,0.9944,0.7393,0.1588,0.8754,0.176,1.3813,1.0292,0.5067,0.3878,0.1634,2.5698,0.5987,0.0158,0.0301,0.0156,16,16,16,0.2637,0.7566,0.0001,0.4802,0.4918,0.5821,0.7083,0.5447,0.0225,0,0.8092,0.8,0.885,0.5009,0.9626,0.8425,0.2749,261020,2.898,0.0001,1211106,0.0064,0,44497,0,0,44497,0,0.0707,0,2.3488,0,0,0,708950,0,0,0.0001,0.2672,0,44497,0,0,0,0
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_r_uc_sat.cnf,1,0.0308,2.124,0.2316,0.5,0.3436,0.1019,0.6002,0.8757,0.8793,0.0881,0.0605,4.0874,0.1396,0.2415,0.3457,0.2835,21,21,21,0.0726,0.5335,0.0002,0.207,0.942,0.5081,0.0033,0.4912,0.3295,0.0519,0.455,0.5,0.8319,0.7653,1,0.6818,0.3233,467551,2.7564,0.0001,4467733,0.1744,0,0,0,0,0,0,0.1399,0,1.8461,0,0,0,4453032,0,0,0.0001,0.0777,0,0,0,0,0,0
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.9554,0.9814,0.7314,0.1312,0.8711,0.1739,1.3793,1.0378,0.5444,0.3892,0.1635,2.5548,0.5856,0.0159,0.0298,0.0165,15.8333,16,15,0.2625,0.7541,0.0001,0.4831,0.5111,0.5673,0.6035,0.5735,0.0254,0,0.8057,0.8182,0.8804,0.5372,0.9464,0.8379,0.2063,252328,2.821,0.0001,1189896,0.0051,0,46034,0,0,46034,0,0.0719,0,2.2918,0,0,0,742042,0,0,0.0001,0.1765,0,46034,0,0,0,0
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-11-u.cnf,1,2.1871,1.0463,0.7631,0.2037,0.8874,0.1843,1.3814,1.006,0.4013,0.3767,0.1552,2.6926,0.6356,0.0158,0.0323,0.0141,13.4655,14,13,0.2522,0.6706,0.0004,0.4555,0.4251,0.5492,1.6066,0.5442,0.0262,0.0001,0.8471,0.7333,0.8596,0.4279,0.9902,0.8056,0.2641,108786,3.0944,0.0002,482639,0.0037,3.2097,11430,0.0002,3.2097,11463,3.2097,0.067,5702.5,2.4032,0.0001,0.0001,0.0001,185161,5702.5,0.0001,0.0002,0.189,1.4069,11431.2,0,25.3062,0,31.3406
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-9007.cnf,1,6.9416,0.7266,0.4556,0.5,0.6942,0.1531,1.85,1.6907,3.4805,0.5243,0.1921,3.2201,0.4006,0.2014,0.4009,0.2375,7,7,7,0.2178,0.7295,0.0096,2.6773,3.268,0.6373,2.6273,0.5481,0.3404,0,0.8178,0.9858,1,2.7759,1,0.9999,0.3187,535401,3.2658,0.0049,1597483,0.0002,0,19578,0.0018,0,19578,0,0.1305,0,2.686,0.0001,0.0001,0,440409,0,0.0001,0.0052,0.083,0,13126.3,0,0,0,0
SAT_RACE2006/SAT-Race_TS_1/velev-vliw-sat-2.0-04.cnf,1,0.1772,0.9241,0.9746,0.5,0.9692,0.025,0.9209,0.9077,3.6567,0.2175,0.2414,4.8329,0.4047,0.1099,0.5,0.0123,4,4,4,0.3373,0.9811,0.0008,1.4774,3.4105,0.8303,0.0089,0.3091,0.1385,0,1.515,0.9618,1,3.7814,1,0.9995,0.5838,235277,4.0219,0.0062,8063780,0.0002,0,0,0.0059,0,0,0,0.489,0,4.6801,0,0,0,7992369,0,0,0.0062,0.1742,0,0,0,0,0,0
SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,1.5064,0.4117,0.5294,0.1579,0.5407,0.1696,1.0047,0.9018,0.6085,0.4056,0.0385,2.3627,0.0718,0.0312,0.0485,0.0291,12.8919,13,12,0.0205,0.0104,0.0002,0.1822,0.4883,0.082,0.7748,1.7491,0.0407,0.0001,0.5777,0.3333,0.3671,0.5909,0.6755,0.0878,0.0001,66892,0.9718,0.0005,279258,0.0231,5.9728,5302,0.0002,5.7405,5325,5.3143,0,5235,2.0658,0.0001,0.0001,0.0001,157349,5235,0,0.0002,0.0322,0,5307,5235,6.7521,5235,7.2926
SAT_RACE2008/post-c32s-gcdm16-22.cnf,1,8.085,0.5895,0.3976,0.26,0.5433,0.1443,1.5499,1.1992,1.2728,0.3964,0.1052,2.6941,0.0742,0.037,0.084,0.0326,19.248,25,14,0.061,0.0635,0.0046,0.5453,1.2705,0.1968,2.9107,1.3432,0.0403,0.0151,0.7004,0.9403,0.7079,1.0073,0.9845,0.2249,0.02,129652,1.6455,0.0022,386749,0.0216,25.1412,3230,0.0008,16.1505,3274,14.143,0.0068,3230,1.9019,0.0003,0.0003,0.0001,98894,2768.14,0.0002,0.0014,0.0745,1.1596,3138.32,3257,34.5507,0,36.8136
SAT_RACE2008/post-c32s-ss-8.cnf,1,2.9061,0.7935,0.5865,0.217,0.8711,0.2086,1.3213,1.0619,1.065,0.444,0.124,2.1911,0.4161,0.0658,0.1335,0.0496,7.7668,9,7,0.19,0.6957,0.0073,1.6766,0.8326,0.5567,1.2495,0.4995,0.1328,0.0101,0.8274,0.9592,0.7511,1.2377,0.9901,0.7286,0.5636,53752,1.76,0.003,148393,0.0134,13,4479.5,0.002,11.0909,4506,10.4973,0,4449,1.9672,0.0002,0.0002,0.0001,65966,3956,0.0007,0.0089,0.1027,1.1383,4295.46,4512,14.7213,0,14.6122
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_kkb_unknown.cnf,1,0.0891,2.8746,0.1254,0.3768,0.1929,0.0454,0.4423,0.627,1.515,0.0543,0.0506,4.8535,0.0716,0.0436,0.1562,0.0047,6.2737,8,5,0.0314,0.1663,0.0003,0.157,1.116,0.2471,0.0059,0.9661,0.066,0,1.5233,0.5556,0.5533,2.39,1,0.4163,0.043,34510,1.8364,0.0011,701694,0,0,9597.5,0.0006,0,9605,0,0.0137,4801.5,2.3594,0.0001,0.0001,0.0001,697544,4801.5,0.0001,0.0008,0.2476,1.3808,7241.5,0,0,0,0
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l48_lambda.cnf,1,3.1589,0.66,0.5371,1,0.7589,0.1138,1.3954,1.2942,1.4973,0.4971,0.1635,3.0333,0.1814,0.0629,0.126,0.0556,5.4373,6,2,0.3658,0.6832,0.0012,0.3787,1.9526,0.6122,1.3836,0.3336,0.1186,0.0002,0.9877,1,0.8211,1.2379,1,0.7361,0.4997,34656,3.1041,0.0041,174528,0.0154,18.2076,1936,0.0039,16.8196,1969,14.2485,0.2765,1936,2.7857,0.0004,0.0004,0.0002,73221,1870.03,0.0004,0.0116,0.0712,0.9109,1897.55,1974,19.5412,1873,19.6591
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-g10bidw.cnf,1,5.0535,0.7173,0.4731,0.4628,0.4602,0.1295,1.7932,1.6396,1.548,0.3744,0.1496,2.9175,0.1344,0.0744,0.1496,0.0705,7.6563,8,7,0.1729,0.6495,0.0009,0.3873,1.4393,0.5996,1.3278,0.4125,0.1174,0.0004,0.8306,0.9732,0.8688,1.923,1,0.7691,0.5015,237485,2.7152,0.0031,705220,0.0214,10.9394,10613.5,0.0014,10.2857,10622,6.2692,0.1582,10648,2.5433,0.0001,0.0001,0.0001,302951,10648,0.0001,0.002,0.0281,0,10587.8,10648,14.506,10648,13.471
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7bidw_i.cnf,1,4.8307,0.7062,0.4543,0.443,0.4693,0.1328,1.7619,1.6207,1.5143,0.3748,0.1516,3.0647,0.1229,0.0786,0.1473,0.0738,7.4831,9,7,0.1711,0.6206,0.0016,0.385,1.4341,0.5643,1.2922,0.4458,0.1195,0.0006,0.8212,0.9487,0.8512,1.8133,1,0.7406,0.4333,131004,2.9052,0.0086,387841,0.024,10.56,6129,0.0041,9.6053,6140,9.0179,0.1264,6120,2.6282,0.0002,0.0002,0.0001,169202,4608.25,0.0001,0.0065,0.0333,0.9254,6121.42,6180,11.1777,0,11.5327
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_24.cnf,1,0,0.5487,0.9993,0,0.9993,0.0085,0.677,0.6749,0.0058,0.5937,0.0021,0.7668,0.3914,0,0,0,3,3,3,0.5229,0.6934,0.0417,0.2856,0.086,0.6935,0,0.0033,0,0,0,0.5333,0.6986,0.0058,0.704,0.6934,0.6934,576,0.3614,0.0046,67872,0,32.3581,273.5,0.0045,32.0585,291,32.0585,0.6895,272.5,0.7668,0.0046,0.0046,0.0035,67872,272.927,0.0025,0.0026,0.7709,0.1613,273.11,290,36.9191,256,35.1342
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-01.cnf,1,0.1466,0.9923,0.6226,0.0827,0.8234,0.1484,1.3864,0.9445,1.552,0.4665,0.1231,2.6774,0.7751,0.0178,0.0259,0.0189,5.8902,6,5,0.1386,0.8851,0.0114,1.0211,0.5487,0.7969,0.0399,0.3063,0.0222,0.0041,0.5655,0.7273,0.9369,1.6283,0.9762,0.9142,0.8106,2424,2.4435,0.016,14812,0.0127,31.8939,915,0.0072,31.2013,941,30.632,0.6308,915.5,2.2187,0.0015,0.0015,0.0009,14244,913.86,0.0022,0.0099,0.5193,1.1106,912.97,946,38.2983,890,37.5103
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-25-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_08_UNSAT.cnf,1,0.675,0.5657,0.8911,0.1719,0.8911,0.0114,0.6857,0.5773,1.086,0.4564,0.2792,4.1294,0.028,0.0054,0.0232,0,3.7557,5,3,0.2882,0.5448,0.0315,0.9288,0.9001,0.544,0.013,0.4333,0.0003,0,3.1047,0.9284,0.9397,0.8587,0.9638,0.592,0.4774,1278,2.6677,0.0189,68055,0,85.9658,285.5,0.0096,85.9658,304,85.9658,0.1397,286,4.0078,0.0056,0.0056,0.0026,67183,284.053,0.0024,0.0068,0.523,0.2577,272.05,299,85.9658,267,85.9658
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-1_31_2-k25.cnf,1,2.6433,1.1117,0.6426,0.3221,0.6952,0.1562,1.8346,1.5217,0.9423,0.3278,0.1366,3.4864,0.5517,0.0331,0.0849,0.0184,17.8783,23,13,0.1777,0.6283,0.0014,0.5977,0.7595,0.561,1.3674,0.5044,0.0451,0.0009,1.1671,0.6923,0.8824,0.8578,0.9835,0.8108,0.2984,31125,3.3454,0.0042,129472,0.0059,14.537,2751,0.002,13.2788,2797,11.0396,0.1137,2749,2.9209,0.0004,0.0004,0.0002,54690,2633.68,0.0004,0.0039,0.1333,0.9182,2754.12,2790,19.0966,2717,19.8307
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_f_unknown.cnf,1,0.0534,2.8706,0.121,0.3432,0.1885,0.0416,0.4411,0.6182,1.4593,0.0539,0.0395,4.9338,0.0669,0.0397,0.1493,0.0029,5.5526,6,5,0.0227,0.1451,0.0003,0.154,1.0746,0.2324,0.003,0.986,0.062,0,1.5928,0.5,0.513,2.4028,1,0.4137,0.0391,33320,1.6787,0.0011,763101,0,0,9791,0.0006,0,9791,0,0.0131,9844,2.4163,0.0001,0.0001,0.0001,760817,9844,0.0001,0.0007,0.2399,0,6572.33,9844,0,9844,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c6nidw_i.cnf,1,4.7944,0.7078,0.4583,0.439,0.4697,0.1341,1.7915,1.6385,1.3359,0.3755,0.1548,3.1408,0.127,0.079,0.1482,0.0736,7.4968,9,7,0.1757,0.6132,0.002,0.3926,1.2956,0.5529,1.2967,0.4576,0.1206,0.0004,0.8465,0.9658,0.8481,1.5948,1,0.7318,0.4146,95863,2.9405,0.0067,283363,0.0227,10.6993,4449,0.0027,9.9501,4570,9.2138,0.1105,4395,2.6479,0.0002,0.0002,0.0001,123377,3681.67,0.0002,0.007,0.0395,1.0492,4215.47,4417,11.6881,0,11.5787
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-17-s.cnf,1,1.9531,1.0178,0.7373,0.2021,0.9035,0.1628,1.3521,1.021,0.5586,0.3624,0.1595,2.8214,0.5669,0.0148,0.0317,0.013,15,15,15,0.2463,0.6454,0.0001,0.4267,0.5364,0.5245,1.262,0.6002,0.0251,0,0.8696,0.8182,0.8627,0.5332,0.9499,0.8105,0.203,265408,3.0643,0.0001,1248556,0.0017,2,15399,0.0001,1.9744,0,1.9744,0.0513,0,2.5261,0,0,0,551972,0,0,0.0001,0.1134,0,15399,0,2.1923,0,2.9509
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-f10ni.cnf,1,5.5414,0.7279,0.5068,0.435,0.483,0.1236,1.8652,1.7163,1.7985,0.3647,0.1523,2.9222,0.1298,0.0721,0.1481,0.066,8.6176,10,7,0.1969,0.6814,0.0007,0.4106,1.6184,0.6164,1.4117,0.4497,0.1191,0.0009,0.8171,0.9699,0.9245,2.1584,1,0.8418,0.5122,368888,2.8303,0.0034,1100500,0.0164,11.8754,15457,0.0016,11.2253,15450,11.2253,0.1059,0,2.4976,0.0001,0.0001,0,456317,0,0.0001,0.0019,0.0328,0,15457,0,23.4576,0,17.5379
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp2-tseitin.cnf,1,3.0739,0.7719,0.6098,0.9998,0.7678,0.2187,1.5615,1.3846,1.9496,0.415,0.136,2.8718,0.1966,0.1651,0.3185,0.1963,8.3636,9,7,0.1862,0.2098,0.005,1.1914,1.0773,0.352,1.4621,0.8604,0.2452,0.0037,0.8264,1,0.963,1.5718,1,0.4758,0.1552,71285,2.8716,0.0197,196970,0.0276,0,4253.5,0.0127,0,4304,0,0.0673,4274.5,2.4085,0.0002,0.0002,0.0001,80000,3753.88,0.0003,0.0045,0.0599,2.2398,4097.27,4310,0,0,0
SAT_RACE2008/velev-vliw-uns-4.0-9-i1.cnf,1,0.1264,0.752,0.9461,0.5,0.953,0.0429,1.3269,0.9783,7.5865,0.5373,0.2587,4.3628,0.6001,0.0854,0.3485,0.0024,4.25,5,4,0.4607,0.9969,0.0265,2.9522,1.3152,0.8642,0.0118,0.2737,0.0912,0,1.7769,1,1,5.2458,1,0.9999,0.835,154309,4.0488,0.0187,3230738,0,0,0,0.0094,0,0,0,0.4894,0,4.2384,0,0,0,3193200,0,0.0003,0.0103,0.4196,0,0,0,0,0,0
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067,0.7554,0.1341,0.8637,0.1882,1.3876,1.0079,0.4219,0.3982,0.1602,2.5265,0.6423,0.0169,0.0327,0.0165,15.3636,16,15,0.2707,0.7517,0.0001,0.503,0.4483,0.5849,0.7867,0.5226,0.0283,0.0001,0.8597,0.7333,0.879,0.4355,0.9361,0.834,0.2855,164158,2.8848,0.0001,730719,0.004,9.5321,27112.5,0.0001,9.5321,26973,9.5321,0.0919,0,2.2272,0,0,0,408968,0,0,0.0001,0.242,0,27112.5,0,29.9974,0,19.7648
SAT_RACE2008/post-cbmc-aes-d-r2.cnf,1,55.6739,0.7297,0.0627,0.5,0.0352,0.0192,1.9686,1.0838,2.0992,0.31,0.1396,3.9039,0.0114,0.2,0.4164,0.1667,9.8105,12,8,0.0949,0.0659,0.013,0.1708,0.923,0.1755,5.2796,1.3411,0.3517,0.0064,0.7763,0.8,0.5134,1.6196,0.9966,0.2531,0.0199,279119,2.6334,0.017,1607567,0.0526,8.259,945,0.0007,8.2579,973,8.2044,0.0004,948,3.0882,0.0014,0.0014,0.0004,255997,945.174,0.0001,0.0012,0.0446,0.0524,912.481,970,8.4379,907,8.3974
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_11_UNSAT.cnf,1,0.6139,0.5701,0.9173,0.1933,0.9173,0.0067,0.6531,0.4562,1.1579,0.4652,0.2849,4.1497,0.0167,0.0052,0.0175,0,4,4,4,0.2881,0.5652,0.023,1.1667,0.9829,0.5503,0.0059,0.4694,0.0004,0,3.2101,0.9392,0.9433,0.9143,0.9718,0.7069,0.4554,2316,2.6131,0.0114,216962,0,56.8654,522.5,0.0058,56.8654,529,56.8654,0.0781,537,4.0604,0.0031,0.0031,0.0014,215680,415.5,0.0012,0.0038,0.525,0.8237,396.25,541,58.7071,0,57.7862
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/32/aes_32_5_keyfind_1.cnf,1,0.4801,0.5919,0.4053,0.135,0.4674,0.2012,1.383,0.863,0.2778,0.4671,0.0678,2.6242,0.0149,0.0682,0.1317,0.0566,8.2616,10,6,0.0496,0.0252,0.0066,0.1624,0.2757,0.0719,0.1505,1.3328,0.1115,0.0164,0.6715,0.25,0.2247,0.2743,0.3961,0.1024,0.0027,1116,1.7617,0.0091,4312,0.0186,22.0616,116,0.0035,21.9368,125,21.9368,0,116,1.9276,0.0047,0.0047,0.0027,3748,115.975,0.0024,0.004,0.2151,0.1226,116.038,125,40.0373,107,38.1191
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h29-unknown.cnf,1,11.0477,1.699,0.8265,0.5,0.7843,0.0234,1.4036,1.4949,1.8552,0.201,0.312,5.724,0.7171,0.1515,0.4541,0.0607,12.9767,13,12,0.4002,0.8752,0.0557,3.0987,1.6992,0.6995,0.5167,0.4664,0.3136,0.0001,1.1456,0.9909,0.9823,2.5013,1,0.9552,0.4544,127838,4.2573,0.0055,687058,0.0078,0,3540,0.0052,0,3562,0,0.1271,3530,4.4425,0.0005,0.0005,0.0002,453005,2843.8,0.0005,0.0047,0.371,1.5097,3208.36,3568,0,0,0
SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775,0.241,1.1951,0.9511,0.2991,0.3448,0.0901,2.4287,0.217,0.0486,0.072,0.0455,8.9931,10,7,0.0776,0.1759,0.0215,0.3811,0.5956,0.2379,0.1845,0.8037,0.0561,0.0052,0.9361,0.5,0.5429,0.5948,0.8527,0.3456,0.0982,1694,2.0475,0.0052,5726,0.0293,30.5347,244,0.005,27.7021,258,25.9799,0.0412,243,1.9744,0.0026,0.0026,0.0017,4834,243.005,0.0019,0.0072,0.2279,0.2265,243.943,257,36.8055,229,38.9847
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-17-u.cnf,1,0.9945,0.9844,0.734,0.1344,0.8711,0.1752,1.3819,1.0364,0.5262,0.39,0.1632,2.5867,0.5908,0.0157,0.0292,0.0156,17.1111,18,17,0.2635,0.7644,0.0001,0.4839,0.4989,0.5859,0.6339,0.5426,0.0221,0,0.7948,0.8095,0.8868,0.5202,0.9626,0.845,0.2863,298516,2.8612,0,1396189,0.0075,0,53163,0,0,53163,0,0.0719,0,2.2962,0,0,0,854488,0,0,0,0.1908,0,53163,0,0,0,0
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,2.1871,1.0463,0.7631,0.2037,0.8874,0.1843,1.3814,1.006,0.4013,0.3767,0.1552,2.6926,0.6356,0.0158,0.0323,0.0141,13.4479,14,13,0.2522,0.6706,0.0004,0.4555,0.4251,0.5492,1.6066,0.5442,0.0262,0.0001,0.8471,0.7333,0.8596,0.4279,0.9902,0.8056,0.2641,108786,3.0944,0.0002,482639,0.0037,3.2097,11443.5,0.0002,3.2097,11475,3.2097,0.067,5714.5,2.4032,0.0001,0.0001,0.0001,185161,5714.5,0.0001,0.0002,0.1904,1.4067,11426.8,0,25.3062,0,31.3406
SAT_Competition2011/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,0.1567,1.0326,0.5948,1,0.7657,0.0322,1.2198,0.6022,0.8492,0.4471,0.0352,4.8554,0.7657,0.0122,0.015,0,5.6667,7,5,0.0023,0.4906,0.0016,0.8023,0.8254,0.4935,0.0052,0.2947,0.0002,0,4.4037,1,0.6922,0.9566,1,0.6,0.3815,10056,0.0896,0.002,271393,0,47.3698,3183,0.0013,47.3698,3233,47.3698,0.2995,3188.5,4.5933,0.0004,0.0004,0.0002,269998,2869,0.0007,0.0035,0.2755,2.3453,3026.32,3223,47.3698,0,47.3698
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-400.cnf,1,7.5232,0.7893,0.4966,0.4804,0.7081,0.2155,1.4823,1.2217,0.3834,0.4599,0.163,2.8308,0.2358,0.0618,0.2055,0.0375,83.6404,113,59,0.1403,0.1824,0.0005,0.4564,0.4444,0.2672,4.0055,0.875,0.0674,0.0037,1.2427,1,0.648,0.4898,1,0.372,0.092,259762,2.8031,0.0004,707913,0.0119,6.9331,6777.5,0.0002,6.6302,6893,6.0587,0.0297,6739,2.4745,0.0001,0.0001,0.0001,141426,6739,0.0001,0.0004,0.033,0.8978,6133.5,6678,8.1439,6678,8.4783
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,1,69.0141,0.5235,0.8552,0.4995,0.8398,0.063,1.3928,1.3418,4.4161,0.6938,0.2535,3.1268,0.5524,0.071,0.169,0.0364,4.9326,5,4,0.3397,0.8491,0.0176,1.9187,2.883,0.7563,10.1228,0.3812,0.1064,0,1.3407,0.9328,0.9899,4.5264,0.9993,0.9554,0.6875,448370,3.169,0.0926,1130525,0.0018,42.9939,1522.5,0.076,34.1613,1555,27.087,0.1111,1517,3.0191,0.0006,0.0006,0.0003,101640,1518.68,0.0007,0.0187,0.3346,2.0747,1479.66,1551,56.1712,1489,61.9708
