@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC

@DATA
nmr_12_5_4.minion,1,0.983333,0.489077,0.983333,0.983333,30.515556
nmr_12_5_5.minion,1,0.983333,0.489077,0.983333,0.983333,21.798519
nmr_12_6_3.minion,1,0.986111,0.4697,0.986111,0.986111,43.410537
nmr_12_6_4.minion,1,0.986111,0.4697,0.986111,0.986111,27.327038
nmr_12_6_5.minion,1,0.986111,0.4697,0.986111,0.986111,19.020875
nmr_12_7_3.minion,1,0.988095,0.455955,0.988095,0.988095,41.568781
nmr_12_7_4.minion,1,0.988095,0.455955,0.988095,0.988095,25.707056
nmr_12_7_5.minion,1,0.988095,0.455955,0.988095,0.988095,16.750535
nmr_12_8_3.minion,1,0.989583,0.445698,0.989583,0.989583,40.614684
nmr_12_8_4.minion,1,0.989583,0.445698,0.989583,0.989583,24.549303
nmr_12_8_5.minion,1,0.989583,0.445698,0.989583,0.989583,15.600214
nmr_12_9_3.minion,1,0.990741,0.43775,0.990741,0.990741,39.685177
nmr_12_9_4.minion,1,0.990741,0.43775,0.990741,0.990741,23.800835
nmr_12_9_5.minion,1,0.990741,0.43775,0.990741,0.990741,14.863883
nmr_5_10_3.minion,1,0.98,0.509441,0.98,0.98,49.339093
nmr_5_10_4.minion,1,0.98,0.509441,0.98,0.98,33.412527
nmr_5_10_5.minion,1,0.98,0.509441,0.98,0.98,24.544276
nmr_5_11_3.minion,1,0.981818,0.498429,0.981818,0.981818,47.893617
nmr_5_11_4.minion,1,0.981818,0.498429,0.981818,0.981818,31.829787
nmr_5_11_5.minion,1,0.981818,0.498429,0.981818,0.981818,23.138298
nmr_5_12_3.minion,1,0.983333,0.489077,0.983333,0.983333,46.595556
nmr_5_12_4.minion,1,0.983333,0.489077,0.983333,0.983333,30.515556
nmr_5_12_5.minion,1,0.983333,0.489077,0.983333,0.983333,21.798519
nmr_5_5_3.minion,1,0.96,0.616459,0.96,0.96,71.555556
nmr_5_5_4.minion,1,0.96,0.616459,0.96,0.96,55.111111
nmr_5_5_5.minion,1,0.96,0.616459,0.96,0.96,46.777778
nmr_5_6_3.minion,1,0.966667,0.583537,0.966667,0.966667,62.792453
nmr_5_6_4.minion,1,0.966667,0.583537,0.966667,0.966667,46.377358
nmr_5_6_5.minion,1,0.966667,0.583537,0.966667,0.966667,38.993711
nmr_5_7_3.minion,1,0.971429,0.558378,0.971429,0.971429,57.363636
nmr_5_7_4.minion,1,0.971429,0.558378,0.971429,0.971429,41.490909
nmr_5_7_5.minion,1,0.971429,0.558378,0.971429,0.971429,32.609091
nmr_5_8_3.minion,1,0.975,0.538572,0.975,0.975,54.213058
nmr_5_8_4.minion,1,0.975,0.538572,0.975,0.975,37.890034
nmr_5_8_5.minion,1,0.975,0.538572,0.975,0.975,29.024055
nmr_5_9_3.minion,1,0.977778,0.522594,0.977778,0.977778,51.290323
nmr_5_9_4.minion,1,0.977778,0.522594,0.977778,0.977778,35.408602
nmr_5_9_5.minion,1,0.977778,0.522594,0.977778,0.977778,26.569892
nmr_6_10_3.minion,1,0.983333,0.48725,0.983333,0.983333,45.441219
nmr_6_10_4.minion,1,0.983333,0.48725,0.983333,0.983333,29.483309
nmr_6_10_5.minion,1,0.983333,0.48725,0.983333,0.983333,21.139332
nmr_6_11_3.minion,1,0.984848,0.477733,0.984848,0.984848,44.375
nmr_6_11_4.minion,1,0.984848,0.477733,0.984848,0.984848,28.303571
nmr_6_11_5.minion,1,0.984848,0.477733,0.984848,0.984848,20.059524
nmr_6_12_3.minion,1,0.986111,0.4697,0.986111,0.986111,43.410537
nmr_6_12_4.minion,1,0.986111,0.4697,0.986111,0.986111,27.327038
nmr_6_12_5.minion,1,0.986111,0.4697,0.986111,0.986111,19.020875
nmr_6_5_3.minion,1,0.966667,0.583537,0.966667,0.966667,62.792453
nmr_6_5_4.minion,1,0.966667,0.583537,0.966667,0.966667,46.377358
nmr_6_5_5.minion,1,0.966667,0.583537,0.966667,0.966667,38.993711
nmr_6_6_3.minion,1,0.972222,0.553051,0.972222,0.972222,55.787234
nmr_6_6_4.minion,1,0.972222,0.553051,0.972222,0.972222,39.404255
nmr_6_6_5.minion,1,0.972222,0.553051,0.972222,0.972222,32.659574
nmr_6_7_3.minion,1,0.97619,0.530345,0.97619,0.97619,51.53681
nmr_6_7_4.minion,1,0.97619,0.530345,0.97619,0.97619,35.616564
nmr_6_7_5.minion,1,0.97619,0.530345,0.97619,0.97619,27.484663
nmr_6_8_3.minion,1,0.979167,0.51274,0.979167,0.979167,49.148148
nmr_6_8_4.minion,1,0.979167,0.51274,0.979167,0.979167,32.851852
nmr_6_8_5.minion,1,0.979167,0.51274,0.979167,0.979167,24.641204
nmr_6_9_3.minion,1,0.981481,0.498702,0.981481,0.981481,46.904159
nmr_6_9_4.minion,1,0.981481,0.498702,0.981481,0.981481,30.981917
nmr_6_9_5.minion,1,0.981481,0.498702,0.981481,0.981481,22.721519
nmr_7_10_3.minion,1,0.985714,0.471348,0.985714,0.985714,43.165625
nmr_7_10_4.minion,1,0.985714,0.471348,0.985714,0.985714,27.453125
nmr_7_10_5.minion,1,0.985714,0.471348,0.985714,0.985714,18.35625
nmr_7_11_3.minion,1,0.987013,0.462985,0.987013,0.987013,42.329633
nmr_7_11_4.minion,1,0.987013,0.462985,0.987013,0.987013,26.497011
nmr_7_11_5.minion,1,0.987013,0.462985,0.987013,0.987013,17.544833
nmr_7_12_3.minion,1,0.988095,0.455955,0.988095,0.988095,41.568781
nmr_7_12_4.minion,1,0.988095,0.455955,0.988095,0.988095,25.707056
nmr_7_12_5.minion,1,0.988095,0.455955,0.988095,0.988095,16.750535
nmr_7_5_3.minion,1,0.971429,0.558378,0.971429,0.971429,57.363636
nmr_7_5_4.minion,1,0.971429,0.558378,0.971429,0.971429,41.490909
nmr_7_5_5.minion,1,0.971429,0.558378,0.971429,0.971429,32.609091
nmr_7_6_3.minion,1,0.97619,0.530345,0.97619,0.97619,51.53681
nmr_7_6_4.minion,1,0.97619,0.530345,0.97619,0.97619,35.616564
nmr_7_6_5.minion,1,0.97619,0.530345,0.97619,0.97619,27.484663
nmr_7_7_3.minion,1,0.979592,0.50972,0.979592,0.979592,48.05298
nmr_7_7_4.minion,1,0.979592,0.50972,0.979592,0.979592,32.476821
nmr_7_7_5.minion,1,0.979592,0.50972,0.979592,0.979592,23.291391
nmr_7_8_3.minion,1,0.982143,0.493942,0.982143,0.982143,46.141431
nmr_7_8_4.minion,1,0.982143,0.493942,0.982143,0.982143,30.198003
nmr_7_8_5.minion,1,0.982143,0.493942,0.982143,0.982143,21.056572
nmr_7_9_3.minion,1,0.984127,0.481463,0.984127,0.984127,44.327273
nmr_7_9_4.minion,1,0.984127,0.481463,0.984127,0.984127,28.672727
nmr_7_9_5.minion,1,0.984127,0.481463,0.984127,0.984127,19.576623
nmr_8_10_3.minion,1,0.9875,0.459393,0.9875,0.9875,41.966301
nmr_8_10_4.minion,1,0.9875,0.459393,0.9875,0.9875,25.995298
nmr_8_10_5.minion,1,0.9875,0.459393,0.9875,0.9875,16.925549
nmr_8_11_3.minion,1,0.988636,0.451942,0.988636,0.988636,41.259473
nmr_8_11_4.minion,1,0.988636,0.451942,0.988636,0.988636,25.202954
nmr_8_11_5.minion,1,0.988636,0.451942,0.988636,0.988636,16.258831
nmr_8_12_3.minion,1,0.989583,0.445698,0.989583,0.989583,40.614684
nmr_8_12_4.minion,1,0.989583,0.445698,0.989583,0.989583,24.549303
nmr_8_12_5.minion,1,0.989583,0.445698,0.989583,0.989583,15.600214
nmr_8_5_3.minion,1,0.975,0.538572,0.975,0.975,54.213058
nmr_8_5_4.minion,1,0.975,0.538572,0.975,0.975,37.890034
nmr_8_5_5.minion,1,0.975,0.538572,0.975,0.975,29.024055
nmr_8_6_3.minion,1,0.979167,0.51274,0.979167,0.979167,49.148148
nmr_8_6_4.minion,1,0.979167,0.51274,0.979167,0.979167,32.851852
nmr_8_6_5.minion,1,0.979167,0.51274,0.979167,0.979167,24.641204
nmr_8_7_3.minion,1,0.982143,0.493942,0.982143,0.982143,46.141431
nmr_8_7_4.minion,1,0.982143,0.493942,0.982143,0.982143,30.198003
nmr_8_7_5.minion,1,0.982143,0.493942,0.982143,0.982143,21.056572
nmr_8_8_3.minion,1,0.984375,0.479654,0.984375,0.984375,44.508772
nmr_8_8_4.minion,1,0.984375,0.479654,0.984375,0.984375,28.280702
nmr_8_8_5.minion,1,0.984375,0.479654,0.984375,0.984375,19.175439
nmr_8_9_3.minion,1,0.986111,0.46844,0.986111,0.986111,42.954057
nmr_8_9_4.minion,1,0.986111,0.46844,0.986111,0.986111,27.009775
nmr_8_9_5.minion,1,0.986111,0.46844,0.986111,0.986111,17.942326
nmr_9_10_3.minion,1,0.988889,0.450078,0.988889,0.988889,40.807575
nmr_9_10_4.minion,1,0.988889,0.450078,0.988889,0.988889,25.041539
nmr_9_10_5.minion,1,0.988889,0.450078,0.988889,0.988889,16.000611
nmr_9_11_3.minion,1,0.989899,0.443363,0.989899,0.989899,40.222222
nmr_9_11_4.minion,1,0.989899,0.443363,0.989899,0.989899,24.361361
nmr_9_11_5.minion,1,0.989899,0.443363,0.989899,0.989899,15.43043
nmr_9_12_3.minion,1,0.990741,0.43775,0.990741,0.990741,39.685177
nmr_9_12_4.minion,1,0.990741,0.43775,0.990741,0.990741,23.800835
nmr_9_12_5.minion,1,0.990741,0.43775,0.990741,0.990741,14.863883
nmr_9_5_3.minion,1,0.977778,0.522594,0.977778,0.977778,51.290323
nmr_9_5_4.minion,1,0.977778,0.522594,0.977778,0.977778,35.408602
nmr_9_5_5.minion,1,0.977778,0.522594,0.977778,0.977778,26.569892
nmr_9_6_3.minion,1,0.981481,0.498702,0.981481,0.981481,46.904159
nmr_9_6_4.minion,1,0.981481,0.498702,0.981481,0.981481,30.981917
nmr_9_6_5.minion,1,0.981481,0.498702,0.981481,0.981481,22.721519
nmr_9_7_3.minion,1,0.984127,0.481463,0.984127,0.984127,44.327273
nmr_9_7_4.minion,1,0.984127,0.481463,0.984127,0.984127,28.672727
nmr_9_7_5.minion,1,0.984127,0.481463,0.984127,0.984127,19.576623
nmr_9_8_3.minion,1,0.986111,0.46844,0.986111,0.986111,42.954057
nmr_9_8_4.minion,1,0.986111,0.46844,0.986111,0.986111,27.009775
nmr_9_8_5.minion,1,0.986111,0.46844,0.986111,0.986111,17.942326
nmr_9_9_3.minion,1,0.987654,0.458255,0.987654,0.987654,41.634146
nmr_9_9_4.minion,1,0.987654,0.458255,0.987654,0.987654,25.914634
nmr_9_9_5.minion,1,0.987654,0.458255,0.987654,0.987654,16.878049
ortholatin-10.xml.minion,1,0.33,0.847717,0.336667,0.066667,995.460993
ortholatin-15.xml.conv.minion,1,0.331852,0.839391,0.334815,0.044444,994.493007
ortholatin-20.xml.conv.minion,1,0.3325,0.834484,0.334167,0.033333,998.336798
ortholatin-2.xml.minion,1,0.333333,0.861023,0.416667,0.333333,613.230769
ortholatin-5.xml.minion,1,0.32,0.863059,0.346667,0.133333,964.021739
ortholatin-6.xml.minion,1,0.324074,0.859328,0.342593,0.111111,973.04918
ortholatin-7.xml.minion,1,0.326531,0.85587,0.340136,0.095238,986.269231
ortholatin-8.xml.minion,1,0.328125,0.852793,0.338542,0.083333,989.443299
ortholatin-9.xml.minion,1,0.329218,0.850089,0.337449,0.074074,989.855932
peg10.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg11.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg12.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg13.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg14.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg15.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg16.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg17.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg18.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg19.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg1.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg20.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg21.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg22.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg23.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg24.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg25.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg26.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg27.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg28.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg29.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg2.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg30.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg31.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg32.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg33.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg3.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg4.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg5.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg6.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg7.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg8.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
peg9.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368,545.227273
pigeons-10_ext.xml.minion,1,0.9,0.390533,0.9,0.9,1000
pigeons-10.xml.minion.conv.minion,1,0.9,0.322066,0.9,0.9,96
pigeons-11_ext.xml.minion,1,0.909091,0.367347,0.909091,0.909091,1000
pigeons-11.xml.minion.conv.minion,1,0.909091,0.298953,0.909091,0.909091,104
pigeons-12_ext.xml.minion,1,0.916667,0.346667,0.916667,0.916667,1000
pigeons-12.xml.minion.conv.minion,1,0.916667,0.278801,0.916667,0.916667,99
pigeons-13_ext.xml.minion,1,0.923077,0.328125,0.923077,0.923077,1000
pigeons-13.xml.minion.conv.minion,1,0.923077,0.261106,0.923077,0.923077,97
pigeons-14_ext.xml.minion,1,0.928571,0.311419,0.928571,0.928571,1000
pigeons-14.xml.minion.conv.minion,1,0.928571,0.245461,0.928571,0.928571,87
pigeons-15_ext.xml.minion,1,0.933333,0.296296,0.933333,0.933333,1000
pigeons-15.xml.minion.conv.minion,1,0.933333,0.231542,0.933333,0.933333,88
pigeons-16.xml.minion.conv.minion,1,0.9375,0.219085,0.9375,0.9375,72
pigeons-18_ext.xml.minion,1,0.944444,0.258503,0.944444,0.944444,1000
pigeons-18.xml.minion.conv.minion,1,0.944444,0.197742,0.944444,0.944444,55
pigeons-20_ext.xml.minion,1,0.95,0.238185,0.95,0.95,1000
pigeons-20.xml.minion.conv.minion,1,0.95,0.18014,0.95,0.95,56
pigeons-25_ext.xml.minion,1,0.96,0.19898,0.96,0.96,1000
pigeons-25.xml.minion.conv.minion,1,0.96,0.147258,0.96,0.96,50
pigeons-30_ext.xml.minion,1,0.966667,0.170799,0.966667,0.966667,1000
pigeons-30.xml.minion.conv.minion,1,0.966667,0.124473,0.966667,0.966667,32
pigeons-35_ext.xml.minion,1,0.971429,0.149584,0.971429,0.971429,1000
pigeons-35.xml.minion.conv.minion,1,0.971429,0.10777,0.971429,0.971429,25
pigeons-40_ext.xml.minion,1,0.975,0.133045,0.975,0.975,1000
pigeons-40.xml.minion.conv.minion,1,0.975,0.095009,0.975,0.975,29
pigeons-45_ext.xml.minion,1,0.977778,0.119792,0.977778,0.977778,1000
pigeons-45.xml.minion.conv.minion,1,0.977778,0.084944,0.977778,0.977778,24
pigeons-50_ext.xml.minion,1,0.98,0.108936,0.98,0.98,1000
pigeons-50.xml.minion.conv.minion,1,0.98,0.076804,0.98,0.98,24
pigeons-5_ext.xml.minion,1,0.8,0.5625,0.8,0.8,1000
pigeons-5.xml.minion.conv.minion,1,0.8,0.507812,0.8,0.8,263
pigeons-6_ext.xml.minion,1,0.833333,0.518519,0.833333,0.833333,1000
pigeons-6.xml.minion.conv.minion,1,0.833333,0.458678,0.833333,0.833333,184
pigeons-7_ext.xml.minion,1,0.857143,0.48,0.857143,0.857143,1000
pigeons-7.xml.minion.conv.minion,1,0.857143,0.416171,0.857143,0.857143,169
pigeons-8_ext.xml.minion,1,0.875,0.446281,0.875,0.875,1000
pigeons-8.xml.minion.conv.minion,1,0.875,0.379839,0.875,0.875,154
pigeons-9_ext.xml.minion,1,0.888889,0.416667,0.888889,0.888889,1000
pigeons-9.xml.minion.conv.minion,1,0.888889,0.348771,0.888889,0.888889,136
pret-150-25_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667,499.02
pret-150-40_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667,499.62
pret-150-60_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667,500.42
pret-150-75_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667,500.98
pret-60-25_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667,499.05
pret-60-40_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667,499.65
pret-60-60_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667,500.45
pret-60-75_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667,500.95
qcp-10-67-0_ext.xml.minion.gz,1,0.13,0.69168,0.17,0.18,101.203163
qcp-10-67-1_ext.xml.minion.gz,1,0.13,0.691679,0.18,0.18,102.243309
qcp-10-67-2_ext.xml.minion.gz,1,0.13,0.69168,0.18,0.18,101.53163
qcp-10-67-3_ext.xml.minion.gz,1,0.13,0.69168,0.18,0.18,101.716545
qcp-10-67-4_ext.xml.minion.gz,1,0.13,0.691679,0.18,0.18,101.856448
qcp-10-67-5_ext.xml.minion.gz,1,0.13,0.691682,0.18,0.18,101.553528
qcp-10-67-6_ext.xml.minion.gz,1,0.13,0.691677,0.17,0.18,101.506083
qcp-10-67-7_ext.xml.minion.gz,1,0.13,0.691678,0.17,0.18,102.088808
qcp-10-67-8_ext.xml.minion.gz,1,0.13,0.691679,0.18,0.18,102.215328
qcp-10-67-9_ext.xml.minion.gz,1,0.13,0.691678,0.18,0.18,101.613139
qcp-15-120-0_ext.xml.minion.gz,1,0.071111,0.685493,0.124444,0.124444,68.822549
qcp-15-120-1_ext.xml.minion.gz,1,0.071111,0.685494,0.124444,0.124444,68.277491
qcp-15-120-2_ext.xml.minion.gz,1,0.071111,0.685486,0.12,0.124444,68.724603
qcp-15-120-3_ext.xml.minion.gz,1,0.071111,0.685487,0.124444,0.124444,68.152778
qcp-15-120-4_ext.xml.minion.gz,1,0.071111,0.685494,0.12,0.124444,68.086939
qcp-15-120-5_ext.xml.minion.gz,1,0.071111,0.685494,0.12,0.124444,68.232235
qcp-15-120-6_ext.xml.minion.gz,1,0.071111,0.685494,0.124444,0.124444,68.521636
qcp-15-120-7_ext.xml.minion.gz,1,0.071111,0.685487,0.124444,0.124444,68.760317
qcp-15-120-8_ext.xml.minion.gz,1,0.071111,0.685494,0.12,0.124444,68.436681
qcp-15-120-9_ext.xml.minion.gz,1,0.071111,0.685494,0.124444,0.124444,68.286622
qcp-20-187-0_ext.xml.minion.gz,1,0.0475,0.682059,0.0925,0.05,49.809025
qcp-20-187-1_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,49.783574
qcp-20-187-2_ext.xml.minion.gz,1,0.0475,0.682059,0.0925,0.05,49.995668
qcp-20-187-3_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,50.100181
qcp-20-187-4_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,50.038989
qcp-20-187-5_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,49.913357
qcp-20-187-6_ext.xml.minion.gz,1,0.045,0.682059,0.095,0.05,49.89657
qcp-20-187-7_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05,50.044946
qcp-20-187-8_ext.xml.minion.gz,1,0.0475,0.682059,0.0925,0.05,49.968051
qcp-20-187-9_ext.xml.minion.gz,1,0.0475,0.682059,0.09,0.05,49.981588
qcp-25-264-0_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.561526
qcp-25-264-1_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.713469
qcp-25-264-2_ext.xml.minion.gz,1,0.0336,0.679893,0.0752,0.0352,39.822619
qcp-25-264-3_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.756951
qcp-25-264-4_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.803392
qcp-25-264-5_ext.xml.minion.gz,1,0.0336,0.679893,0.0752,0.0352,39.757247
qcp-25-264-6_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.707454
qcp-25-264-7_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352,39.753402
qcp-25-264-8_ext.xml.minion.gz,1,0.0336,0.679893,0.0736,0.0352,39.896766
qcp-25-264-9_ext.xml.minion.gz,1,0.0336,0.679893,0.0752,0.0352,39.665253
queens-100.xml.minion.conv.minion,1,0.0099,-6.387046,0.0099,0.0003,397.150586
queens-10.xml.minion.conv.minion,1,0.09,0.932711,0.09,0.03,412.786667
queens-120.xml.minion.conv.minion,1,0.008264,-0.476389,0.008264,0.000208,396.855938
queens-12.xml.minion.conv.minion,1,0.076389,0.932239,0.076389,0.020833,391.778788
queens-150.xml.minion.conv.minion,1,0.006622,0.818298,0.006622,0.000133,400.335606
queens-15.xml.minion.conv.minion,1,0.062222,0.931778,0.062222,0.013333,401.40381
queens-20.xml.minion.conv.minion,1,0.0475,0.931329,0.0475,0.0075,399.017895
queens-30.xml.minion.conv.minion,1,0.032222,0.930893,0.032222,0.003333,391.794023
queens-4.xml.minion.conv.minion,1,0.1875,0.937387,0.1875,0.1875,418.9
queens-50.xml.minion.conv.minion,1,0.0196,0.930552,0.0196,0.0012,403.147265
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,0.48,0.697597,0.48,0.48,324
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,0.48,0.697597,0.48,0.48,263
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,0.48,0.697597,0.48,0.48,184
queens-80.xml.minion.conv.minion,1,0.012344,0.63449,0.012344,0.000469,400.749177
queens-8.xml.minion.conv.minion,1,0.109375,0.933441,0.109375,0.046875,420.235714
qwh-10-57-0_ext.xml.minion.gz,1,0.11,0.693868,0.18,0.18,101.585979
qwh-10-57-1_ext.xml.minion.gz,1,0.11,0.693867,0.18,0.18,101.152116
qwh-10-57-2_ext.xml.minion.gz,1,0.11,0.693869,0.17,0.18,101.712963
qwh-10-57-3_ext.xml.minion.gz,1,0.11,0.69387,0.18,0.18,101.321429
qwh-10-57-4_ext.xml.minion.gz,1,0.11,0.693864,0.18,0.18,100.794974
qwh-10-57-5_ext.xml.minion.gz,1,0.11,0.693868,0.18,0.18,101.414021
qwh-10-57-6_ext.xml.minion.gz,1,0.11,0.693866,0.18,0.18,101.116402
qwh-10-57-7_ext.xml.minion.gz,1,0.11,0.693869,0.17,0.18,101.387566
qwh-10-57-8_ext.xml.minion.gz,1,0.11,0.693864,0.17,0.18,101.28836
qwh-10-57-9_ext.xml.minion.gz,1,0.11,0.693859,0.18,0.18,101.616402
qwh-15-106-0_ext.xml.minion.gz,1,0.062222,0.687034,0.124444,0.066667,68.025387
qwh-15-106-1_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667,67.536575
qwh-15-106-2_ext.xml.minion.gz,1,0.062222,0.687034,0.12,0.066667,67.930723
qwh-15-106-3_ext.xml.minion.gz,1,0.062222,0.687033,0.12,0.066667,68.148451
qwh-15-106-4_ext.xml.minion.gz,1,0.062222,0.687034,0.124444,0.066667,67.994406
qwh-15-106-5_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667,67.895439
qwh-15-106-6_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667,67.931153
qwh-15-106-7_ext.xml.minion.gz,1,0.062222,0.687033,0.115556,0.066667,68.361876
qwh-15-106-8_ext.xml.minion.gz,1,0.062222,0.687034,0.12,0.066667,68.414372
qwh-15-106-9_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667,68.331756
qwh-20-166-0_ext.xml.minion.gz,1,0.0425,0.683377,0.095,0.0425,50.107423
qwh-20-166-1_ext.xml.minion.gz,1,0.0425,0.683378,0.09,0.0425,50.071877
qwh-20-166-2_ext.xml.minion.gz,1,0.0425,0.683377,0.0925,0.0425,50.048311
qwh-20-166-3_ext.xml.minion.gz,1,0.0425,0.683378,0.095,0.0425,49.937745
qwh-20-166-4_ext.xml.minion.gz,1,0.0425,0.683377,0.09,0.0425,50.041241
qwh-20-166-5_ext.xml.minion.gz,1,0.0425,0.683377,0.09,0.0425,49.910644
qwh-20-166-6_ext.xml.minion.gz,1,0.0425,0.683378,0.095,0.0425,50.205027
qwh-20-166-7_ext.xml.minion.gz,1,0.0425,0.683377,0.0925,0.0425,50.033975
qwh-20-166-8_ext.xml.minion.gz,1,0.0425,0.683377,0.095,0.0425,50.122545
qwh-20-166-9_ext.xml.minion.gz,1,0.0425,0.683378,0.0925,0.0425,49.956795
qwh-25-235-0_ext.xml.minion.gz,1,0.0304,0.681061,0.0752,0.0304,39.769247
qwh-25-235-1_ext.xml.minion.gz,1,0.0304,0.681061,0.072,0.0304,39.840753
qwh-25-235-2_ext.xml.minion.gz,1,0.0304,0.68106,0.0768,0.0304,39.76129
qwh-25-235-3_ext.xml.minion.gz,1,0.0304,0.68106,0.0752,0.0304,39.801075
qwh-25-235-4_ext.xml.minion.gz,1,0.0304,0.681061,0.072,0.0304,39.588065
qwh-25-235-5_ext.xml.minion.gz,1,0.0304,0.681061,0.0768,0.0304,39.80172
qwh-25-235-6_ext.xml.minion.gz,1,0.0304,0.68106,0.0752,0.0304,39.837849
qwh-25-235-7_ext.xml.minion.gz,1,0.0304,0.681061,0.0752,0.0304,39.849892
qwh-25-235-8_ext.xml.minion.gz,1,0.0304,0.681061,0.0752,0.0304,39.732796
qwh-25-235-9_ext.xml.minion.gz,1,0.0304,0.681061,0.072,0.0304,39.608065
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,0.4,0.715938,0.6,0.516667,283.169565
