@RELATION 'FEATURE_VALUES_COP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 128'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE c_max_dom_cons NUMERIC
@ATTRIBUTE c_avg_deg_cons NUMERIC
@ATTRIBUTE d_int_vars NUMERIC
@ATTRIBUTE c_cv_domdeg_cons NUMERIC
@ATTRIBUTE v_num_consts NUMERIC
@ATTRIBUTE v_ratio_bounded NUMERIC
@ATTRIBUTE gr_cv_deg_vg NUMERIC
@ATTRIBUTE gr_avg_diam_vg NUMERIC
@ATTRIBUTE v_ent_dom_vars NUMERIC
@ATTRIBUTE c_max_deg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC
@ATTRIBUTE v_cv_dom_vars NUMERIC
@ATTRIBUTE v_cv_domdeg_vars NUMERIC
@ATTRIBUTE v_sum_dom_vars NUMERIC
@ATTRIBUTE gr_cv_deg_cg NUMERIC
@ATTRIBUTE c_cv_deg_cons NUMERIC
@ATTRIBUTE c_max_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_clust_cg NUMERIC
@ATTRIBUTE c_avg_dom_cons NUMERIC
@ATTRIBUTE c_ent_dom_cons NUMERIC
@ATTRIBUTE c_avg_domdeg_cons NUMERIC
@ATTRIBUTE v_ent_deg_vars NUMERIC
@ATTRIBUTE c_min_dom_cons NUMERIC
@ATTRIBUTE v_max_domdeg_vars NUMERIC
@ATTRIBUTE c_ent_deg_cons NUMERIC
@ATTRIBUTE s_labeled_vars NUMERIC
@ATTRIBUTE v_min_domdeg_vars NUMERIC
@ATTRIBUTE v_cv_deg_vars NUMERIC
@ATTRIBUTE o_deg_avg NUMERIC
@ATTRIBUTE v_sum_deg_vars NUMERIC
@ATTRIBUTE v_sum_domdeg_vars NUMERIC
@ATTRIBUTE v_num_vars NUMERIC
@ATTRIBUTE d_int_cons NUMERIC
@ATTRIBUTE gr_max_diam_vg NUMERIC
@ATTRIBUTE v_logprod_dom_vars NUMERIC
@ATTRIBUTE dy_tot_time NUMERIC
@ATTRIBUTE v_max_dom_vars NUMERIC
@ATTRIBUTE c_cv_dom_cons NUMERIC
@ATTRIBUTE gr_ent_deg_vg NUMERIC
@ATTRIBUTE dy_static_time NUMERIC
@ATTRIBUTE c_min_domdeg_cons NUMERIC
@ATTRIBUTE gr_ent_diam_vg NUMERIC
@ATTRIBUTE d_ratio_int_cons NUMERIC
@ATTRIBUTE v_ent_domdeg_vars NUMERIC
@ATTRIBUTE gr_cv_diam_vg NUMERIC
@ATTRIBUTE v_avg_dom_vars NUMERIC
@ATTRIBUTE v_avg_domdeg_vars NUMERIC
@ATTRIBUTE v_logprod_deg_vars NUMERIC
@ATTRIBUTE gr_ent_deg_cg NUMERIC
@ATTRIBUTE gr_cv_clust_cg NUMERIC
@ATTRIBUTE c_sum_ari_cons NUMERIC
@ATTRIBUTE c_num_cons NUMERIC
@ATTRIBUTE gr_avg_clust_cg NUMERIC
@ATTRIBUTE gr_max_deg_vg NUMERIC
@ATTRIBUTE c_sum_dom_cons NUMERIC
@ATTRIBUTE c_logprod_deg_cons NUMERIC
@ATTRIBUTE c_sum_domdeg_cons NUMERIC
@ATTRIBUTE gr_avg_deg_cg NUMERIC
@ATTRIBUTE dy_fzn_time NUMERIC
@ATTRIBUTE o_deg_std NUMERIC
@ATTRIBUTE gr_min_deg_vg NUMERIC
@ATTRIBUTE v_min_dom_vars NUMERIC
@ATTRIBUTE c_logprod_dom_cons NUMERIC
@ATTRIBUTE gr_max_deg_cg NUMERIC
@ATTRIBUTE v_max_deg_vars NUMERIC
@ATTRIBUTE v_def_vars NUMERIC
@ATTRIBUTE v_intro_vars NUMERIC
@ATTRIBUTE gc_ratio_globs NUMERIC
@ATTRIBUTE gr_min_diam_vg NUMERIC
@ATTRIBUTE o_deg_cons NUMERIC
@ATTRIBUTE o_dom_avg NUMERIC
@ATTRIBUTE o_dom_deg NUMERIC
@ATTRIBUTE o_dom_std NUMERIC
@ATTRIBUTE dy_fails NUMERIC
@ATTRIBUTE dy_peak NUMERIC
@ATTRIBUTE dy_nodes NUMERIC
@ATTRIBUTE gr_min_deg_cg NUMERIC
@ATTRIBUTE dy_depth NUMERIC
@ATTRIBUTE o_dom NUMERIC
@ATTRIBUTE o_de NUMERIC
@ATTRIBUTE gc_global_cons NUMERIC
@ATTRIBUTE o_di_de NUMERIC
@ATTRIBUTE o_de_di NUMERIC
@ATTRIBUTE dy_sols NUMERIC
@ATTRIBUTE c_min_deg_cons NUMERIC
@ATTRIBUTE gc_cumulative NUMERIC
@ATTRIBUTE s_int_search NUMERIC
@ATTRIBUTE dy_ratio_nodes NUMERIC
@ATTRIBUTE c_ent_domdeg_cons NUMERIC
@ATTRIBUTE dy_ratio_props NUMERIC
@ATTRIBUTE o_deg NUMERIC
@ATTRIBUTE s_other_var NUMERIC
@ATTRIBUTE gr_max_clust_cg NUMERIC
@ATTRIBUTE s_indomain_min NUMERIC
@ATTRIBUTE o_di NUMERIC
@ATTRIBUTE dy_props NUMERIC
@ATTRIBUTE gr_min_clust_cg NUMERIC
@ATTRIBUTE v_num_aliases NUMERIC
@ATTRIBUTE d_ratio_bool_cons NUMERIC
@ATTRIBUTE d_ratio_bool_vars NUMERIC
@ATTRIBUTE d_ratio_int_vars NUMERIC
@ATTRIBUTE d_bool_cons NUMERIC
@ATTRIBUTE d_ratio_array_cons NUMERIC
@ATTRIBUTE c_domain NUMERIC
@ATTRIBUTE d_array_cons NUMERIC
@ATTRIBUTE d_bool_vars NUMERIC
@ATTRIBUTE d_ratio_set_cons NUMERIC
@ATTRIBUTE d_set_cons NUMERIC
@ATTRIBUTE s_first_fail NUMERIC
@ATTRIBUTE s_goal NUMERIC
@ATTRIBUTE gc_at_least_most NUMERIC
@ATTRIBUTE gc_count NUMERIC
@ATTRIBUTE s_bool_search NUMERIC
@ATTRIBUTE d_ratio_set_vars NUMERIC
@ATTRIBUTE d_set_vars NUMERIC
@ATTRIBUTE c_bounds_z NUMERIC
@ATTRIBUTE gc_diffn NUMERIC
@ATTRIBUTE s_indomain_max NUMERIC
@ATTRIBUTE gc_all_diff NUMERIC
@ATTRIBUTE gc_inverse NUMERIC
@ATTRIBUTE gc_circuit NUMERIC
@ATTRIBUTE gc_member NUMERIC
@ATTRIBUTE gc_regular NUMERIC
@ATTRIBUTE gc_range NUMERIC
@ATTRIBUTE gc_precede NUMERIC

@DATA
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_1.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163,8121,26420001321,3201,4921,153,77635.443053,3.27,20000001,2.492787,3.618806,1.1,24.253497,1.780811,1,1.147392,0.975041,20000001,8253671.140581,4192.541501,1.397661,1.400088,10003,4921,0.336013,80,196962.646996,647.351263,119351.45744,2.731152,0.13,-2.809768,0,20000001,23284.546001,120,4,1,1,0,0,0.000203,1,20000001,0,25882,6220,51878,1,128,20000001,40,0,0.025,40,0,1,0,0,0.498901,0,3494.15,1,0,1,0,1,548581,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_40_3.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163,8121,26420001321,3201,4921,153,77635.443053,3.29,20000001,2.492787,3.618806,1.11,24.253497,1.780811,1,1.147392,0.975041,20000001,8253671.140581,4192.541501,1.397661,1.400088,10003,4921,0.336013,80,196962.646996,647.351263,119351.45744,2.731152,0.13,-2.809768,0,20000001,23284.546001,120,4,1,1,0,0,0.000203,1,20000001,0,22416,3783,44877,1,69,20000001,40,0,0.025,40,0,1,0,0,0.499499,0,3716.21,1,0,1,0,1,557431,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_3.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1,18181,59620002981,7201,10981,233,174649.429998,9.56,20000001,3.067899,3.88378,7.17,24.253497,1.705955,1,1.107451,0.983347,20000001,8279406.052076,9390.767253,-1,-1,22203,10981,-1,120,440952.824164,1100.393196,266327.647662,-1,0.31,-1,0,20000001,51614.320327,-1,4,1,1,0,0,-1,-1,-1,-1,9925,12110,19963,-1,163,-1,-1,0,-1,-1,0,1,0,0,0.49717,0,1403.41,-1,0,-1,0,-1,332607,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_2.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163,8121,26420001321,3201,4921,153,77635.443053,3.28,20000001,2.492787,3.618806,1.1,24.253497,1.780811,1,1.147392,0.975041,20000001,8253671.140581,4192.541501,1.397661,1.400088,10003,4921,0.336013,80,196962.646996,647.351263,119351.45744,2.731152,0.12,-2.809768,0,20000001,23284.546001,120,4,1,1,0,0,0.000203,1,20000001,0,25542,5900,51198,1,127,20000001,40,0,0.025,40,0,1,0,0,0.498887,0,3765.61,1,0,1,0,1,591201,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_10.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1,32241,106153338641,12801,19441,313,310469.011722,25.09,20000001,3.551198,4.076475,22.36,24.253497,1.664493,1,1.085538,0.987506,20000001,8292581.723381,16656.963005,-1,-1,39203,19441,-1,160,781956.988277,1591.987137,471512.230051,-1,0.63,-1,0,20000001,91022.936719,-1,4,1,1,0,0,-1,-1,-1,-1,6157,29396,12539,-1,244,-1,-1,0,-1,-1,0,1,0,0,0.491028,0,773.902,-1,0,-1,0,-1,245327,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_10/Class10_100_3.dzn,1,1.514974,0.660077,2.514874,2449.60317,1.660011,20001,0.000001,200,0.01,1.022539,196.223139,0,101,67.665017,-1,0.203961,400020020001,-1,3.976265,24.253497,-1,40.261077,0.188149,24.253497,0.99481,24.253497,20000001,0.188149,0,5000000.25,0.206532,-1,50300,166021674967.750016,20001,30301,393,485094.188224,62.14,20000001,3.976265,4.228471,58.89,24.253497,1.638119,1,1.071244,0.990003,20000001,8300668.714952,25990.71372,-1,-1,61003,30301,-1,200,1219950.885838,2112.288933,734905.204608,-1,1.12,-1,0,20000001,141500.551023,-1,4,1,1,0,0,-1,-1,-1,-1,1970,49366,4182,-1,276,-1,-1,0,-1,-1,0,1,0,0,0.471066,0,322.767,-1,0,-1,0,-1,126202,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_3.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163,8121,26420001321,3201,4921,153,77635.443053,3.28,20000001,2.492787,3.618806,1.11,24.253497,1.780811,1,1.147392,0.975041,20000001,8253671.140581,4192.541501,1.397661,1.400088,10003,4921,0.336013,80,196962.646996,647.351263,119351.45744,2.731152,0.12,-2.809768,0,20000001,23284.546001,120,4,1,1,0,0,0.000203,1,20000001,0,24236,5451,48563,1,118,20000001,40,0,0.025,40,0,1,0,0,0.499063,0,3813.08,1,0,1,0,1,598654,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_4.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1,32241,106153338641,12801,19441,313,310469.011722,25.11,20000001,3.551198,4.076475,22.37,24.253497,1.664493,1,1.085538,0.987506,20000001,8292581.723381,16656.963005,-1,-1,39203,19441,-1,160,781956.988277,1591.987137,471512.230051,-1,0.63,-1,0,20000001,91022.936719,-1,4,1,1,0,0,-1,-1,-1,-1,6173,29268,12578,-1,244,-1,-1,0,-1,-1,0,1,0,0,0.490778,0,850.401,-1,0,-1,0,-1,269577,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_3.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1,32241,106153338641,12801,19441,313,310469.011722,25.01,20000001,3.551198,4.076475,22.27,24.253497,1.664493,1,1.085538,0.987506,20000001,8292581.723381,16656.963005,-1,-1,39203,19441,-1,160,781956.988277,1591.987137,471512.230051,-1,0.63,-1,0,20000001,91022.936719,-1,4,1,1,0,0,-1,-1,-1,-1,6083,30036,12396,-1,245,-1,-1,0,-1,-1,0,1,0,0,0.490723,0,822.054,-1,0,-1,0,-1,260591,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_6.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1,32241,106153338641,12801,19441,313,310469.011722,25.19,20000001,3.551198,4.076475,22.46,24.253497,1.664493,1,1.085538,0.987506,20000001,8292581.723381,16656.963005,-1,-1,39203,19441,-1,160,781956.988277,1591.987137,471512.230051,-1,0.63,-1,0,20000001,91022.936719,-1,4,1,1,0,0,-1,-1,-1,-1,6086,29972,12407,-1,245,-1,-1,0,-1,-1,0,1,0,0,0.49053,0,868.868,-1,0,-1,0,-1,275431,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_7.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163,8121,26420001321,3201,4921,153,77635.443053,3.28,20000001,2.492787,3.618806,1.1,24.253497,1.780811,1,1.147392,0.975041,20000001,8253671.140581,4192.541501,1.397661,1.400088,10003,4921,0.336013,80,196962.646996,647.351263,119351.45744,2.731152,0.13,-2.809768,0,20000001,23284.546001,120,4,1,1,0,0,0.000203,1,20000001,0,25103,5963,50314,1,119,20000001,40,0,0.025,40,0,1,0,0,0.498927,0,3592.84,1,0,1,0,1,564076,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_1.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1,18181,59620002981,7201,10981,233,174649.429998,9.56,20000001,3.067899,3.88378,7.17,24.253497,1.705955,1,1.107451,0.983347,20000001,8279406.052076,9390.767253,-1,-1,22203,10981,-1,120,440952.824164,1100.393196,266327.647662,-1,0.31,-1,0,20000001,51614.320327,-1,4,1,1,0,0,-1,-1,-1,-1,10109,14992,20385,-1,200,-1,-1,0,-1,-1,0,1,0,0,0.495904,0,1490.27,-1,0,-1,0,-1,348724,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_7.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1,32241,106153338641,12801,19441,313,310469.011722,25.32,20000001,3.551198,4.076475,22.59,24.253497,1.664493,1,1.085538,0.987506,20000001,8292581.723381,16656.963005,-1,-1,39203,19441,-1,160,781956.988277,1591.987137,471512.230051,-1,0.63,-1,0,20000001,91022.936719,-1,4,1,1,0,0,-1,-1,-1,-1,6012,29332,12255,-1,242,-1,-1,0,-1,-1,0,1,0,0,0.490575,0,828.962,-1,0,-1,0,-1,262781,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_8.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163,8121,26420001321,3201,4921,153,77635.443053,3.29,20000001,2.492787,3.618806,1.11,24.253497,1.780811,1,1.147392,0.975041,20000001,8253671.140581,4192.541501,1.397661,1.400088,10003,4921,0.336013,80,196962.646996,647.351263,119351.45744,2.731152,0.13,-2.809768,0,20000001,23284.546001,120,4,1,1,0,0,0.000203,1,20000001,0,19184,5707,38441,1,116,20000001,40,0,0.025,40,0,1,0,0,0.49905,0,7299.22,1,0,1,0,1,1145977,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_9.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163,8121,26420001321,3201,4921,153,77635.443053,3.29,20000001,2.492787,3.618806,1.11,24.253497,1.780811,1,1.147392,0.975041,20000001,8253671.140581,4192.541501,1.397661,1.400088,10003,4921,0.336013,80,196962.646996,647.351263,119351.45744,2.731152,0.13,-2.809768,0,20000001,23284.546001,120,4,1,1,0,0,0.000203,1,20000001,0,25486,6028,51077,1,128,20000001,40,0,0.025,40,0,1,0,0,0.498972,0,3704.79,1,0,1,0,1,581652,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_8.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1,32241,106153338641,12801,19441,313,310469.011722,25.03,20000001,3.551198,4.076475,22.3,24.253497,1.664493,1,1.085538,0.987506,20000001,8292581.723381,16656.963005,-1,-1,39203,19441,-1,160,781956.988277,1591.987137,471512.230051,-1,0.62,-1,0,20000001,91022.936719,-1,4,1,1,0,0,-1,-1,-1,-1,5985,29268,12195,-1,242,-1,-1,0,-1,-1,0,1,0,0,0.490775,0,781.896,-1,0,-1,0,-1,247861,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_3/Class3_60_4.dzn,1,1.524927,0.655769,2.524788,1479.463301,1.655678,7201,0,120,0.016664,1.016998,116.205666,0,61,40.999861,-1,0.206824,144020007201,-1,3.067899,24.253497,-1,40.155981,0.278683,24.253497,0.992352,24.253497,20000001,0.278683,0,5000000.25,0.210699,-1,18181,59620002981,7201,10981,233,174649.429998,9.5,20000001,3.067899,3.88378,7.13,24.253497,1.705955,1,1.107451,0.983347,20000001,8279406.052076,9390.767253,-1,-1,22203,10981,-1,120,440952.824164,1100.393196,266327.647662,-1,0.31,-1,0,20000001,51614.320327,-1,4,1,1,0,0,-1,-1,-1,-1,10366,18005,20929,-1,259,-1,-1,0,-1,-1,0,1,0,0,0.495294,0,1522.41,-1,0,-1,0,-1,353198,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_1.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1,32241,106153338641,12801,19441,313,310469.011722,25.08,20000001,3.551198,4.076475,22.34,24.253497,1.664493,1,1.085538,0.987506,20000001,8292581.723381,16656.963005,-1,-1,39203,19441,-1,160,781956.988277,1591.987137,471512.230051,-1,0.63,-1,0,20000001,91022.936719,-1,4,1,1,0,0,-1,-1,-1,-1,6106,29972,12439,-1,244,-1,-1,0,-1,-1,0,1,0,0,0.490875,0,905.795,-1,0,-1,0,-1,287137,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_1/Class1_100_2.dzn,1,1.514974,0.660077,2.513674,2449.60317,1.659219,20001,0.000001,200,0.01,1.022408,196.723814,0,101,67.473526,-1,0.20356,400020020001,-1,3.972472,24.253497,-1,40.241867,0.188041,24.253497,0.987935,24.253497,20000001,0.188041,0,5000000.25,0.205722,-1,50276,166061674969.750016,20001,30301,394,485094.188224,62.01,20000001,3.972472,4.229206,58.75,24.253497,1.64278,1,1.06437,0.990004,20000001,8302668.615057,25980.75282,-1,-1,61003,30301,-1,200,1219368.801916,2111.524459,734905.204608,-1,1.1,-1,0,20000001,141499.786548,-1,4,1,1,0,0,-1,-1,-1,-1,2142,46293,4542,-1,271,-1,-1,0,-1,-1,0,1,0,0,0.471598,0,296.877,-1,0,-1,0,-1,103907,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_2/Class2_80_2.dzn,1,1.518709,0.658454,2.518631,1964.533236,1.658402,12801,0,160,0.012499,1.020466,156.216467,0,81,54.333255,-1,0.205027,256020012801,-1,3.551198,24.253497,-1,40.222056,0.223831,24.253497,0.994021,24.253497,20000001,0.223831,0,5000000.25,0.208137,-1,32241,106153338641,12801,19441,313,310469.011722,25.24,20000001,3.551198,4.076475,22.5,24.253497,1.664493,1,1.085538,0.987506,20000001,8292581.723381,16656.963005,-1,-1,39203,19441,-1,160,781956.988277,1591.987137,471512.230051,-1,0.63,-1,0,20000001,91022.936719,-1,4,1,1,0,0,-1,-1,-1,-1,5880,29332,11990,-1,242,-1,-1,0,-1,-1,0,1,0,0,0.490409,0,716.139,-1,0,-1,0,-1,227016,-1,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
benchmarks/2DBinPacking/2DLevelPacking.mzn_AND_benchmarks/2DBinPacking/class_4/Class4_40_5.dzn,1,1.537332,0.650478,2.53702,994.393366,1.650274,3201,0,80,0.024992,1.010018,76.18463,0,41,27.666354,0,0.210598,64020003201,3.156528,2.492787,24.253497,0.919039,40.024923,0.375549,24.253497,0.989393,24.253497,20000001,0.375549,0,5000000.25,0.215618,0.394163,8121,26420001321,3201,4921,153,77635.443053,3.27,20000001,2.492787,3.618806,1.1,24.253497,1.780811,1,1.147392,0.975041,20000001,8253671.140581,4192.541501,1.397661,1.400088,10003,4921,0.336013,80,196962.646996,647.351263,119351.45744,2.731152,0.12,-2.809768,0,20000001,23284.546001,120,4,1,1,0,0,0.000203,1,20000001,0,17309,4297,34678,1,96,20000001,40,0,0.025,40,0,1,0,0,0.499135,0,8622.56,1,0,1,0,1,1353742,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
