@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC
@ATTRIBUTE v_avg_deg_vars NUMERIC
@ATTRIBUTE gr_avg_deg_vg NUMERIC

@DATA
normalized-4-fullins-5-6.xml.mzn_AND_NODATA,1,0.053632,18.645683,37.291365,37.291365
normalized-block.xml.mzn_AND_NODATA,1,0.752959,1.328093,3.006696,4.235808
normalized-bibd-8-98-49-4-21_glb.xml.mzn_AND_NODATA,1,1.225851,0.81576,3.555556,101.666667
normalized-bqwh-18-141-98_ext.xml.mzn_AND_NODATA,1,0.290917,3.437406,6.665158,6.455505
normalized-bqwh-18-141-69_ext.xml.mzn_AND_NODATA,1,0.304924,3.279503,6.346273,6.13354
normalized-bqwh-18-141-97_glb.xml.mzn_AND_NODATA,1,0.815029,1.22695,2.971631,13.702128
normalized-bqwh-18-141-20_ext.xml.mzn_AND_NODATA,1,0.261013,3.831224,7.464135,7.265823
normalized-bqwh-18-141-62_ext.xml.mzn_AND_NODATA,1,0.27757,3.602699,7.002999,6.8006
normalized-bqwh-18-141-49_ext.xml.mzn_AND_NODATA,1,0.273585,3.655172,7.110632,6.91092
normalized-bqwh-18-141-25_ext.xml.mzn_AND_NODATA,1,0.289956,3.448795,6.692771,6.487952
normalized-bqwh-18-141-89_ext.xml.mzn_AND_NODATA,1,0.269414,3.711765,7.216176,7.008824
normalized-bqwh-18-141-64_ext.xml.mzn_AND_NODATA,1,0.277438,3.604412,7.004412,6.8
normalized-bibd-7-91-39-3-13_glb.xml.mzn_AND_NODATA,1,1.255172,0.796703,3.5,94.5
normalized-bqwh-18-141-88_glb.xml.mzn_AND_NODATA,1,0.805714,1.241135,2.985816,13.702128
normalized-bqwh-18-141-82_ext.xml.mzn_AND_NODATA,1,0.291776,3.427286,6.644678,6.434783
normalized-bqwh-18-141-84_glb.xml.mzn_AND_NODATA,1,0.801136,1.248227,2.992908,13.702128
normalized-bqwh-18-141-59_glb.xml.mzn_AND_NODATA,1,0.83432,1.198582,2.943262,13.702128
normalized-bqwh-18-141-94_glb.xml.mzn_AND_NODATA,1,0.819767,1.219858,2.964539,13.702128
normalized-bqwh-18-141-46_glb.xml.mzn_AND_NODATA,1,0.810345,1.234043,2.978723,13.702128
normalized-bqwh-18-141-94_ext.xml.mzn_AND_NODATA,1,0.266055,3.758621,7.321839,7.126437
normalized-abb313GPIA-7.xml.mzn_AND_NODATA,1,0.029181,34.268465,68.53693,68.53693
normalized-bqwh-18-141-43_ext.xml.mzn_AND_NODATA,1,0.2671,3.74392,7.290415,7.09299
normalized-C2-2-15.xml.mzn_AND_NODATA,1,0.834545,1.198257,5.519245,14.488017
normalized-bqwh-18-141-39_glb.xml.mzn_AND_NODATA,1,0.805714,1.241135,2.985816,13.702128
normalized-C3-1-30.xml.mzn_AND_NODATA,1,0.830904,1.203509,5.567251,14.638596
normalized-bibd-9-84-28-3-7_glb.xml.mzn_AND_NODATA,1,1.198858,0.834127,3.6,87.8
normalized-C1-2-21.xml.mzn_AND_NODATA,1,0.850384,1.17594,5.317293,13.855639
normalized-bqwh-18-141-47_glb.xml.mzn_AND_NODATA,1,0.805714,1.241135,2.985816,13.702128
normalized-bqwh-18-141-32_glb.xml.mzn_AND_NODATA,1,0.824561,1.212766,2.957447,13.702128
normalized-BlackHole-4-4-e-0_ext.xml.mzn_AND_NODATA,1,0.060579,16.507326,33.014652,33.014652
normalized-chnl10-11-pb-cnf-cr.xml.mzn_AND_NODATA,1,5.238095,0.190909,2,19
normalized-chnl10-15-pb-cnf-cr.xml.mzn_AND_NODATA,1,6,0.166667,2,23
normalized-bibd-12-88-22-3-4_glb.xml.mzn_AND_NODATA,1,1.148979,0.870338,3.692308,92.076923
normalized-bqwh-18-141-60_ext.xml.mzn_AND_NODATA,1,0.27972,3.575,6.951471,6.752941
normalized-bqwh-18-141-88_ext.xml.mzn_AND_NODATA,1,0.271495,3.68331,7.168331,6.970043
normalized-C2-2-16.xml.mzn_AND_NODATA,1,0.834545,1.198257,5.519245,14.488017
normalized-bqwh-18-141-61_glb.xml.mzn_AND_NODATA,1,0.801136,1.248227,2.992908,13.702128
normalized-chnl-15-16.xml.mzn_AND_NODATA,1,7.741935,0.129167,2,29
normalized-chnl15-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,9.375,0.106667,2,38
normalized-bibd-9-96-32-3-8_glb.xml.mzn_AND_NODATA,1,1.201001,0.832639,3.6,99.8
normalized-C2-1-15.xml.mzn_AND_NODATA,1,0.834545,1.198257,5.519245,14.488017
normalized-C2-1-16.xml.mzn_AND_NODATA,1,0.834545,1.198257,5.519245,14.488017
normalized-blast-floppy1-8.xml.mzn_AND_NODATA,1,0.920611,1.086235,9.049198,34.864566
normalized-C4-2-60.xml.mzn_AND_NODATA,1,0.817784,1.222816,5.745296,15.197861
normalized-bqwh-18-141-43_glb.xml.mzn_AND_NODATA,1,0.810345,1.234043,2.978723,13.702128
normalized-abb313GPIA-5.xml.mzn_AND_NODATA,1,0.029181,34.268465,68.53693,68.53693
normalized-chnl15-16-pb-cnf-cr.xml.mzn_AND_NODATA,1,7.741935,0.129167,2,29
normalized-C4-1-60.xml.mzn_AND_NODATA,1,0.817784,1.222816,5.745296,15.197861
normalized-C3-3-30.xml.mzn_AND_NODATA,1,0.830904,1.203509,5.567251,14.638596
normalized-cc-7-7-2.xml.mzn_AND_NODATA,1,0.757576,1.32,5.04,16.56
normalized-bqwh-18-141-97_ext.xml.mzn_AND_NODATA,1,0.292956,3.413476,6.617152,6.407351
normalized-chnl10-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,6.666667,0.15,2,28
normalized-bqwh-18-141-73_ext.xml.mzn_AND_NODATA,1,0.275362,3.631579,7.061404,6.859649
normalized-chnl-20-25.xml.mzn_AND_NODATA,1,11.111111,0.09,2,43
normalized-C4-1-61.xml.mzn_AND_NODATA,1,0.817784,1.222816,5.745296,15.197861
normalized-C4-3-61.xml.mzn_AND_NODATA,1,0.817784,1.222816,5.745296,15.197861
normalized-cc-7-7-3.xml.mzn_AND_NODATA,1,0.757576,1.32,5.04,16.56
normalized-C3-3-31.xml.mzn_AND_NODATA,1,0.830904,1.203509,5.567251,14.638596
normalized-chnl-15-25.xml.mzn_AND_NODATA,1,9.375,0.106667,2,38
normalized-C2-3-15.xml.mzn_AND_NODATA,1,0.834545,1.198257,5.519245,14.488017
normalized-chnl-10-20.xml.mzn_AND_NODATA,1,6.666667,0.15,2,28
normalized-cc-8-8-3.xml.mzn_AND_NODATA,1,0.742857,1.346154,5.169231,17.123077
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,0.724014,1.381188,5.346535,17.910891
normalized-bqwh-18-141-85_ext.xml.mzn_AND_NODATA,1,0.301772,3.313756,6.412674,6.197836
normalized-bibd-11-110-30-3-6_glb.xml.mzn_AND_NODATA,1,1.166078,0.857576,3.666667,114
normalized-C3-2-30.xml.mzn_AND_NODATA,1,0.829855,1.20503,5.581192,14.68234
normalized-chnl-30-40.xml.mzn_AND_NODATA,1,17.142857,0.058333,2,68
normalized-bibd-7-84-36-3-12_glb.xml.mzn_AND_NODATA,1,1.253731,0.797619,3.5,87.5
normalized-chnl-20-30.xml.mzn_AND_NODATA,1,12,0.083333,2,48
normalized-C4-2-61.xml.mzn_AND_NODATA,1,0.817784,1.222816,5.745296,15.197861
normalized-chnl-10-11.xml.mzn_AND_NODATA,1,5.238095,0.190909,2,19
normalized-chnl35-36-pb-cnf-cr.xml.mzn_AND_NODATA,1,17.746479,0.056349,2,69
normalized-bqwh-18-141-87_ext.xml.mzn_AND_NODATA,1,0.269276,3.713663,7.225291,7.023256
normalized-chnl20-21-pb-cnf-cr.xml.mzn_AND_NODATA,1,10.243902,0.097619,2,39
normalized-chnl-20-21.xml.mzn_AND_NODATA,1,10.243902,0.097619,2,39
normalized-cc-9-9-2.xml.mzn_AND_NODATA,1,0.732143,1.365854,5.268293,17.560976
normalized-bqwh-18-141-84_ext.xml.mzn_AND_NODATA,1,0.284384,3.516369,6.824405,6.616071
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,0.732143,1.365854,5.268293,17.560976
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,15.245902,0.065591,2,59
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,18.666667,0.053571,2,73
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,18.666667,0.053571,2,73
normalized-C3-2-31.xml.mzn_AND_NODATA,1,0.829855,1.20503,5.581192,14.68234
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,17.142857,0.058333,2,68
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,19.6875,0.050794,2,78
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,1.053592,0.949134,3.818182,32.454545
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,20.246914,0.04939,2,79
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,0.801136,1.248227,2.992908,13.702128
normalized-C1-3-21.xml.mzn_AND_NODATA,1,0.853448,1.171717,5.279461,13.737374
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,0.279449,3.578475,6.952167,6.747384
normalized-circ-6-3.xml.mzn_AND_NODATA,1,0.116732,8.566667,40.533333,50.977778
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,0.599725,1.667432,3.954065,5.186036
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,21.176471,0.047222,2,83
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,8.571429,0.116667,2,33
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,0.272836,3.665211,7.126638,6.922853
normalized-costasArray-18.xml.mzn_AND_NODATA,1,0.529968,1.886905,4.595238,15.095238
normalized-costasArray-19.xml.mzn_AND_NODATA,1,0.528249,1.893048,4.614973,15.775401
normalized-costasArray-20.xml.mzn_AND_NODATA,1,0.526718,1.898551,4.63285,16.454106
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,17.746479,0.056349,2,69
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,19.6875,0.050794,2,78
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,0.177986,5.618406,11.236813,11.236813
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,11.111111,0.09,2,43
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,6,0.166667,2,23
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,8.571429,0.116667,2,33
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,1.183857,0.844697,3.636364,123.909091
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,25.247525,0.039608,2,99
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,0.174855,5.719037,11.438073,11.438073
normalized-david-10.xml.mzn_AND_NODATA,1,0.214286,4.666667,9.333333,9.333333
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,0.053632,18.645683,37.291365,37.291365
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,1.035032,0.966154,3.846154,29.538462
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,26.190476,0.038182,2,103
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,0.175516,5.697489,11.394977,11.394977
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,0.060579,16.507326,33.014652,33.014652
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.939394
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,15.245902,0.065591,2,59
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,12,0.083333,2,48
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.936508
normalized-color.xml.mzn_AND_NODATA,1,0.040135,24.916,49.832,49.832
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.952381
normalized-costasArray-16.xml.mzn_AND_NODATA,1,0.534137,1.87218,4.548872,13.729323
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,27.272727,0.036667,2,108
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.954023
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.973333
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,25.247525,0.039608,2,99
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,0.182234,5.487459,10.974918,10.974918
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.933333
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,20.246914,0.04939,2,79
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.948718
normalized-costasArray-17.xml.mzn_AND_NODATA,1,0.531915,1.88,4.573333,14.413333
normalized-circ-8-3.xml.mzn_AND_NODATA,1,0.082071,12.184524,72.845238,88.595238
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.944444
normalized-C2-3-16.xml.mzn_AND_NODATA,1,0.834545,1.198257,5.519245,14.488017
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,16.153846,0.061905,2,63
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,0.276144,3.621302,7.039941,6.837278
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-data-6-3.xml.mzn_AND_NODATA,1,0.116732,8.566667,40.533333,50.977778
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.950617
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.955556
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,21.176471,0.047222,2,83
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-david-9.xml.mzn_AND_NODATA,1,0.214286,4.666667,9.333333,9.333333
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,0.174216,5.74,11.48,11.48
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.942029
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,1.192053,0.838889,3.6,63.8
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.946667
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,0.724014,1.381188,5.346535,17.910891
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,22.222222,0.045,2,88
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,0.276898,3.611437,7.02346,6.824047
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,0.810345,1.234043,2.978723,13.702128
normalized-C3-1-31.xml.mzn_AND_NODATA,1,0.830904,1.203509,5.567251,14.638596
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,26.190476,0.038182,2,103
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-costasArray-15.xml.mzn_AND_NODATA,1,0.536697,1.863248,4.521368,13.042735
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-david-8.xml.mzn_AND_NODATA,1,0.214286,4.666667,9.333333,9.333333
normalized-elf-rf7.xml.mzn_AND_NODATA,1,0.401694,2.489458,6.766566,7.180723
normalized-C4-3-60.xml.mzn_AND_NODATA,1,0.817784,1.222816,5.745296,15.197861
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,1.135135,0.880952,3.714286,82.142857
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,16.153846,0.061905,2,63
normalized-f1000.xml.mzn_AND_NODATA,1,0.380952,2.625,7.375,13.715
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,0.397486,2.515813,6.823042,7.209337
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-C5-1-90.xml.mzn_AND_NODATA,1,0.811975,1.231565,5.826757,15.45415
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,0.699301,1.43,3.76,5.56
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,1.5,0.666667,2,3.986667
normalized-data-8-3.xml.mzn_AND_NODATA,1,0.082071,12.184524,72.845238,88.595238
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,1.043956,0.957895,3.8,23.4
normalized-C5-2-90.xml.mzn_AND_NODATA,1,0.811975,1.231565,5.826757,15.45415
normalized-f600.xml.mzn_AND_NODATA,1,0.380952,2.625,7.375,13.673333
normalized-C1-1-21.xml.mzn_AND_NODATA,1,0.853448,1.171717,5.279461,13.737374
normalized-f2000.xml.mzn_AND_NODATA,1,0.380952,2.625,7.375,13.731
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,27.272727,0.036667,2,108
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,0.292165,3.422727,6.640909,6.436364
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,0.818149,1.222271,2.738628,3.483644
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,0.818149,1.222271,2.738628,3.483644
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,1.115242,0.896667,3.75,79.25
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,0.818264,1.2221,2.73835,3.48353
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,0.354167,2.823529,7.566333,7.811327
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,0.177494,5.634009,11.268018,11.268018
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,0.818149,1.222271,2.738628,3.483644
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,0.818666,1.221499,2.737376,3.483131
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,0.712531,1.403448,5.462069,18.434483
normalized-C5-3-91.xml.mzn_AND_NODATA,1,0.811975,1.231565,5.826757,15.45415
normalized-C5-2-91.xml.mzn_AND_NODATA,1,0.811975,1.231565,5.826757,15.45415
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,0.821334,1.217531,2.73094,3.480496
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,0.363773,2.748968,7.392969,7.648787
normalized-C5-1-91.xml.mzn_AND_NODATA,1,0.811975,1.231565,5.826757,15.45415
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,0.819821,1.219779,2.734586,3.481989
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,0.824405,1.212996,2.723584,3.477486
normalized-circ-10-3.xml.mzn_AND_NODATA,1,0.062689,15.951852,115.688889,136.755556
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,0.712531,1.403448,5.462069,18.434483
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,0.354261,2.822776,7.516363,7.711006
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,0.818551,1.221671,2.737654,3.483245
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,1.114058,0.897619,3.75,74.25
normalized-C5-3-90.xml.mzn_AND_NODATA,1,0.811975,1.231565,5.826757,15.45415
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,0.742857,1.346154,5.169231,17.123077
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,0.341107,2.931633,7.030323,6.255343
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,0.819011,1.220984,2.73654,3.482789
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,0.818264,1.2221,2.73835,3.48353
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,1.042223,0.959487,3.846154,34.538462
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,0.350501,2.853055,7.43045,7.425257
normalized-elf-rf8.xml.mzn_AND_NODATA,1,0.364978,2.739891,7.373329,7.638554
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,0.823211,1.214755,2.731855,3.489994
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,1.13928,0.877747,3.714286,108.142857
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,0.817858,1.222707,2.744697,3.495159
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,0.817896,1.222649,2.744604,3.495121
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,0.818281,1.222074,2.743675,3.494748
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,0.818512,1.221729,2.743117,3.494523
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,0.817858,1.222707,2.744697,3.495159
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,0.81805,1.222419,2.744232,3.494972
normalized-data-10-3.xml.mzn_AND_NODATA,1,0.062689,15.951852,115.688889,136.755556
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,0.819519,1.220228,2.740694,3.493549
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,0.820453,1.218838,2.738449,3.492646
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,0.817858,1.222707,2.744697,3.495159
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,1.08365,0.922807,3.8,61.4
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,0.818744,1.221383,2.742559,3.494299
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,0.822314,1.216081,2.731351,3.483784
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,0.818177,1.22223,2.741302,3.487833
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,0.818386,1.221917,2.740795,3.487627
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,0.818596,1.221603,2.740288,3.48742
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,0.819438,1.220348,2.738257,3.486594
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,0.819017,1.220976,2.739273,3.487007
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,0.819967,1.219561,2.736984,3.486076
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,0.818317,1.222021,2.740964,3.487695
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,0.818177,1.22223,2.741302,3.487833
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,0.818386,1.221917,2.740795,3.487627
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,0.818526,1.221708,2.740458,3.487489
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,1.108394,0.902206,3.764706,84.294118
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,1.154001,0.86655,3.692308,136.076923
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,0.82261,1.215642,2.739085,3.502003
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,0.818628,1.221557,2.748593,3.505758
normalized-C6-3-121.xml.mzn_AND_NODATA,1,0.809027,1.236053,5.868739,15.586325
normalized-C6-2-121.xml.mzn_AND_NODATA,1,0.809027,1.236053,5.868739,15.586325
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,0.818036,1.22244,2.750013,3.506319
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,0.818036,1.22244,2.750013,3.506319
normalized-C6-1-121.xml.mzn_AND_NODATA,1,0.809027,1.236053,5.868739,15.586325
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,0.818036,1.22244,2.750013,3.506319
normalized-C6-1-120.xml.mzn_AND_NODATA,1,0.809027,1.236053,5.868739,15.586325
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,1.029046,0.971774,3.875,35.625
normalized-C6-3-120.xml.mzn_AND_NODATA,1,0.809027,1.236053,5.868739,15.586325
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,0.818305,1.222039,2.749368,3.506065
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,0.818143,1.22228,2.749755,3.506217
normalized-C6-2-120.xml.mzn_AND_NODATA,1,0.809027,1.236053,5.868739,15.586325
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,0.81998,1.219541,2.745353,3.504479
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,0.818036,1.22244,2.750013,3.506319
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,0.81933,1.22051,2.74691,3.505094
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,0.818036,1.22244,2.750013,3.506319
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,0.821624,1.217101,2.738904,3.498076
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,0.208365,4.799263,12.589484,12.619558
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,0.81816,1.222254,2.747205,3.501379
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,0.81816,1.222254,2.747205,3.501379
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,0.208365,4.799263,12.589484,12.619558
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,0.208365,4.799263,12.589484,12.619558
normalized-fapp05-0350-3.xml.mzn_AND_NODATA,1,0.818211,1.222179,2.747084,3.501331
normalized-fapp05-0350-2.xml.mzn_AND_NODATA,1,0.81816,1.222254,2.747205,3.501379
normalized-bmc-ibm-03-02.xml.mzn_AND_NODATA,1,0.208365,4.799263,12.589484,12.619558
normalized-fapp05-0350-7.xml.mzn_AND_NODATA,1,0.818412,1.221878,2.746598,3.501138
