@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC

@DATA
aim-50-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,0.24,0.780861,0.3,0.28,136.141026,9.36,121,156,0.2808,0.344264,136,114,50,0.06,0.06,0.286531
aim-50-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,0.22,0.780167,0.34,0.28,133.881988,9.66,121,161,0.2832,0.343478,136,114,50,0.06,0.06,0.28898
aim-50-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,0.22,0.780167,0.32,0.28,130.869565,9.66,114,161,0.2864,0.316866,128,114,50,0.06,0.06,0.292245
aim-50-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,0.22,0.780504,0.3,0.26,134.855346,9.5,121,159,0.272,0.335023,136,114,50,0.059748,0.059748,0.277551
aim-50-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,0.36,0.768922,0.46,0.44,129.013793,17.38,114,290,0.4448,0.466783,136,114,50,0.059931,0.059931,0.453878
aim-50-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,0.34,0.769284,0.48,0.44,133.098592,16.98,121,284,0.432,0.451878,136,114,50,0.059789,0.059789,0.440816
aim-50-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,0.34,0.770237,0.44,0.42,139.238806,16.04,121,268,0.4192,0.430054,136,114,50,0.059851,0.059851,0.427755
aim-50-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,0.36,0.769912,0.46,0.44,137.996337,16.36,121,273,0.4328,0.453989,136,114,50,0.059927,0.059927,0.441633
ash331GPIA-3.xml.watchless.minion.gz,1,0.018127,0.236166,0.022659,0.019637,324,12.643505,324,0,0.019081,0.040998,324,324,662,0.003021,0.003021,0.01911
ash331GPIA-4.xml.watchless.minion.gz,1,0.018127,0.236166,0.022659,0.019637,263,12.643505,263,0,0.019081,0.040998,263,263,662,0.003021,0.003021,0.01911
ash608GPIA-3.xml.watchless.minion.gz,1,0.009868,0.232574,0.009868,0.010691,324,12.901316,324,0,0.01061,0.036705,324,324,1216,0.001645,0.001645,0.010618
ash608GPIA-4.xml.watchless.minion.gz,1,0.009868,0.232574,0.009868,0.010691,263,12.901316,263,0,0.01061,0.036705,263,263,1216,0.001645,0.001645,0.010618
ash958GPIA-3.xml.watchless.minion.gz,1,0.006785,0.230512,0.007829,0.006785,324,13.05428,324,0,0.006813,0.037053,324,324,1916,0.001044,0.001044,0.006817
ash958GPIA-4.xml.watchless.minion.gz,1,0.006785,0.230512,0.007829,0.006785,263,13.05428,263,0,0.006813,0.037053,263,263,1916,0.001044,0.001044,0.006817
bf-0432-007_ext.xml.minion.converted.minion.gz,1,0.006186,0.839212,0.01134,0.006186,266.301081,4.782474,237,1942,0.006007,0.290862,260,38,970,0.002461,0.002461,0.006013
bf-1355-075_ext.xml.minion.converted.minion.gz,1,0.0044,0.816032,0.006051,0.00165,182.930698,3.026403,121,2047,0.002225,0.566259,250,66,1818,0.001477,0.001477,0.002226
bf-1355-638_ext.xml.minion.converted.minion.gz,1,0.007519,0.773016,0.009398,0.003759,219.436578,1.503759,253,339,0.004431,0.232331,253,38,532,0.004436,0.004436,0.004439
bf-2670-001_ext.xml.minion.converted.minion.gz,1,0.003215,0.861272,0.006431,0.001608,353.213442,2.471865,136,1354,0.002218,0.202673,487,26,1244,0.001826,0.001826,0.00222
BlackHole-4-13-e-0_ext.xml.minion.converted.minion.gz,1,0.254808,0.704805,0.490385,0.129808,75.241878,40.543269,28,4216,0.194896,0.434877,45,17,208,0.009614,0.009614,0.195838
BlackHole-4-13-e-1_ext.xml.minion.converted.minion.gz,1,0.254808,0.704805,0.490385,0.129808,75.241878,40.543269,28,4216,0.194896,0.434877,45,17,208,0.009614,0.009614,0.195838
BlackHole-4-13-e-2_ext.xml.minion.converted.minion.gz,1,0.254808,0.704805,0.490385,0.129808,75.241878,40.543269,28,4216,0.194896,0.434877,45,17,208,0.009614,0.009614,0.195838
BlackHole-4-13-e-3_ext.xml.minion.converted.minion.gz,1,0.254808,0.704805,0.490385,0.129808,75.241878,40.543269,28,4216,0.194896,0.434877,45,17,208,0.009614,0.009614,0.195838
BlackHole-4-13-m-0_ext.xml.minion.converted.minion.gz,1,0.254808,0.704805,0.490385,0.129808,75.241878,40.543269,28,4216,0.194896,0.434877,45,17,208,0.009614,0.009614,0.195838
BlackHole-4-13-m-1_ext.xml.minion.converted.minion.gz,1,0.254808,0.704805,0.490385,0.129808,75.241878,40.543269,28,4216,0.194896,0.434877,45,17,208,0.009614,0.009614,0.195838
BlackHole-4-13-m-2_ext.xml.minion.converted.minion.gz,1,0.254808,0.704805,0.490385,0.129808,75.241878,40.543269,28,4216,0.194896,0.434877,45,17,208,0.009614,0.009614,0.195838
BlackHole-4-4-e-0_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-0_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-1_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-1_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-2_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-2_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-3_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-3_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-4_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-4_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-5_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-5_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-6_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-6_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-7_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-7_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-8_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-8_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-9_ext.xml.minion.converted.minion.gz,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-4-e-9_ext.xml.minion.conv.minion,1,0.265625,0.765547,0.46875,0.140625,177.902552,13.453125,69,430,0.209961,0.428978,119,58,64,0.031214,0.031214,0.213294
BlackHole-4-7-e-0_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-e-1_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-e-2_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-e-3_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-e-4_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-e-5_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-e-6_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-e-7_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-e-8_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-e-9_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-0_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-1_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-2_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-3_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-4_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-5_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-6_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-7_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-8_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
BlackHole-4-7-h-9_ext.xml.minion.converted.minion.gz,1,0.258929,0.731359,0.482143,0.133929,106.211737,22.508929,39,1260,0.200893,0.432617,53,27,112,0.01785,0.01785,0.202703
bqwh-15-106-0_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-10_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-11_ext.xml.minion.converted.minion.gz,1,0.084906,0.813791,0.113208,0.113208,71.660813,15.924528,30,606,0.107868,0.431746,105,2,106,0.014718,0.014718,0.108895
bqwh-15-106-11_glb.xml.minion.conv.minion,1,0.113208,0.468439,0.113208,0.113208,160.278656,6.490566,88,0,0.114632,0.455535,145,57,106,0.012827,0.012827,0.115723
bqwh-15-106-13_ext.xml.minion.converted.minion.gz,1,0.075472,0.816022,0.113208,0.103774,68.234416,16.169811,24,575,0.10235,0.415549,96,2,106,0.014196,0.014196,0.103324
bqwh-15-106-13_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-14_glb.xml.minion.conv.minion,1,0.103774,0.44468,0.122642,0.113208,147.649635,6.886792,78,0,0.11481,0.456206,135,57,106,0.012567,0.012567,0.115903
bqwh-15-106-15_ext.xml.minion.converted.minion.gz,1,0.075472,0.81385,0.113208,0.113208,62.3593,17.433962,21,590,0.10502,0.418575,88,2,106,0.013858,0.013858,0.10602
bqwh-15-106-15_glb.xml.minion.conv.minion,1,0.113208,0.376238,0.113208,0.113208,128.534384,8.301887,75,0,0.114632,0.455535,104,57,106,0.011894,0.011894,0.115723
bqwh-15-106-17_ext.xml.minion.converted.minion.gz,1,0.075472,0.813643,0.122642,0.113208,61.327817,17.575472,22,594,0.105732,0.427939,83,2,106,0.01385,0.01385,0.106739
bqwh-15-106-18_glb.xml.minion.conv.minion,1,0.113208,0.419818,0.113208,0.113208,142.58794,7.349057,80,0,0.114632,0.455535,116,58,106,0.01231,0.01231,0.115723
bqwh-15-106-19_ext.xml.minion.converted.minion.gz,1,0.075472,0.812998,0.103774,0.103774,60.783931,17.575472,20,581,0.103418,0.416137,87,2,106,0.013709,0.013709,0.104403
bqwh-15-106-19_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-1_ext.xml.minion.converted.minion.gz,1,0.075472,0.812797,0.113208,0.103774,61.340392,17.471698,20,577,0.102706,0.416096,89,1,106,0.013703,0.013703,0.103684
bqwh-15-106-1_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-20_glb.xml.minion.conv.minion,1,0.113208,0.385393,0.113208,0.113208,132.758519,8.084906,78,0,0.114632,0.455601,109,57,106,0.011978,0.011978,0.115723
bqwh-15-106-21_ext.xml.minion.converted.minion.gz,1,0.075472,0.815304,0.103774,0.103774,65.333904,16.330189,22,563,0.100214,0.410245,98,3,106,0.013981,0.013981,0.101168
bqwh-15-106-21_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-22_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-23_ext.xml.minion.converted.minion.gz,1,0.075472,0.815014,0.113208,0.103774,64.461088,16.726415,22,578,0.102884,0.4176,96,1,106,0.013997,0.013997,0.103863
bqwh-15-106-23_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-24_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-25_ext.xml.minion.converted.minion.gz,1,0.084906,0.814489,0.132075,0.108491,62.927994,17.273585,21,595,0.10591,0.423463,88,2,106,0.013975,0.013975,0.106918
bqwh-15-106-25_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-26_glb.xml.minion.conv.minion,1,0.113208,0.37128,0.122642,0.113208,129.616034,8.424528,77,0,0.114632,0.455535,106,57,106,0.011849,0.011849,0.115723
bqwh-15-106-27_ext.xml.minion.converted.minion.gz,1,0.075472,0.814425,0.113208,0.103774,63.557724,17.018868,19,574,0.102172,0.412876,90,2,106,0.013836,0.013836,0.103145
bqwh-15-106-28_glb.xml.minion.conv.minion,1,0.113208,0.378533,0.113208,0.113208,128.962428,8.245283,77,0,0.114632,0.455535,105,57,106,0.011915,0.011915,0.115723
bqwh-15-106-29_ext.xml.minion.converted.minion.gz,1,0.075472,0.815775,0.113208,0.113208,66.438941,16.575472,24,586,0.104308,0.42709,96,2,106,0.014155,0.014155,0.105301
bqwh-15-106-29_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-2_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-30_glb.xml.minion.conv.minion,1,0.113208,0.346085,0.122642,0.113208,117.002558,9.09434,69,0,0.114632,0.455601,97,57,106,0.01163,0.01163,0.115723
bqwh-15-106-31_ext.xml.minion.converted.minion.gz,1,0.075472,0.815127,0.122642,0.113208,65.488066,17.141509,25,602,0.107156,0.430103,88,3,106,0.014108,0.014108,0.108176
bqwh-15-106-31_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-32_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-33_ext.xml.minion.converted.minion.gz,1,0.075472,0.815699,0.113208,0.103774,65.994902,16.575472,23,580,0.10324,0.421113,96,1,106,0.014083,0.014083,0.104223
bqwh-15-106-33_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-34_glb.xml.minion.conv.minion,1,0.113208,0.378161,0.113208,0.113208,128.292929,8.254717,72,0,0.114632,0.455535,105,57,106,0.011912,0.011912,0.115723
bqwh-15-106-35_ext.xml.minion.converted.minion.gz,1,0.084906,0.810194,0.122642,0.113208,56.435699,19.311321,19,624,0.111072,0.444315,82,3,106,0.013571,0.013571,0.112129
bqwh-15-106-35_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-36_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-37_ext.xml.minion.converted.minion.gz,1,0.075472,0.81485,0.103774,0.103774,65.90396,16.5,21,562,0.100036,0.405607,98,2,106,0.013901,0.013901,0.100988
bqwh-15-106-37_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-38_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-39_ext.xml.minion.converted.minion.gz,1,0.084906,0.812582,0.113208,0.113208,59.732129,18.283019,18,609,0.108402,0.436741,86,1,106,0.013757,0.013757,0.109434
bqwh-15-106-39_glb.xml.minion.conv.minion,1,0.113208,0.357077,0.113208,0.113208,121.081333,8.792453,68,0,0.114632,0.455535,105,57,106,0.011723,0.011723,0.115723
bqwh-15-106-3_ext.xml.minion.converted.minion.gz,1,0.075472,0.814517,0.113208,0.113208,63.354369,17.301887,24,598,0.106444,0.428388,89,1,106,0.013998,0.013998,0.107457
bqwh-15-106-3_glb.xml.minion.conv.minion,1,0.113208,0.388101,0.113208,0.113208,132.255988,8.018868,78,0,0.114632,0.455601,108,57,106,0.012004,0.012004,0.115723
bqwh-15-106-40_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-41_ext.xml.minion.converted.minion.gz,1,0.075472,0.814238,0.113208,0.103774,63.652245,16.981132,22,575,0.10235,0.409754,88,3,106,0.013862,0.013862,0.103324
bqwh-15-106-41_glb.xml.minion.conv.minion,1,0.113208,0.383365,0.113208,0.113208,132.211765,8.132075,72,0,0.114632,0.455535,108,57,106,0.011959,0.011959,0.115723
bqwh-15-106-42_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-43_ext.xml.minion.converted.minion.gz,1,0.075472,0.814929,0.113208,0.103774,64.313629,17.018868,23,586,0.104308,0.419717,89,2,106,0.013973,0.013973,0.105301
bqwh-15-106-43_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-44_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-45_ext.xml.minion.converted.minion.gz,1,0.09434,0.812863,0.113208,0.113208,60.005283,18.283019,22,613,0.109114,0.445996,87,2,106,0.013799,0.013799,0.110153
bqwh-15-106-45_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-46_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-47_ext.xml.minion.converted.minion.gz,1,0.075472,0.815404,0.113208,0.103774,66.33988,16.556604,25,584,0.103952,0.42258,96,3,106,0.014139,0.014139,0.104942
bqwh-15-106-47_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-48_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-49_ext.xml.minion.converted.minion.gz,1,0.084906,0.814767,0.113208,0.113208,64.196629,17.330189,21,591,0.105198,0.425322,88,1,106,0.013909,0.013909,0.106199
bqwh-15-106-49_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-4_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-50_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-51_ext.xml.minion.converted.minion.gz,1,0.084906,0.814144,0.122642,0.113208,61.92393,17.613208,22,605,0.10769,0.435756,87,2,106,0.013957,0.013957,0.108715
bqwh-15-106-51_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-53_ext.xml.minion.converted.minion.gz,1,0.084906,0.815134,0.113208,0.113208,66.484899,16.867925,24,596,0.106088,0.428081,90,2,106,0.014151,0.014151,0.107098
bqwh-15-106-53_glb.xml.minion.conv.minion,1,0.113208,0.40632,0.113208,0.113208,140.988818,7.622642,81,0,0.114632,0.455535,112,58,106,0.012177,0.012177,0.115723
bqwh-15-106-54_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-55_ext.xml.minion.converted.minion.gz,1,0.084906,0.813846,0.113208,0.113208,61.070478,17.764151,20,606,0.107868,0.430498,86,2,106,0.013911,0.013911,0.108895
bqwh-15-106-55_glb.xml.minion.conv.minion,1,0.113208,0.375078,0.113208,0.113208,127.155492,8.330189,72,0,0.114632,0.455535,104,57,106,0.011883,0.011883,0.115723
bqwh-15-106-56_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-57_ext.xml.minion.converted.minion.gz,1,0.084906,0.809256,0.122642,0.113208,58.313754,18.754717,18,592,0.105376,0.42915,83,1,106,0.013435,0.013435,0.106379
bqwh-15-106-57_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-58_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-59_ext.xml.minion.converted.minion.gz,1,0.084906,0.81274,0.113208,0.113208,60.006065,18.160377,21,606,0.107868,0.430434,87,0,106,0.013768,0.013768,0.108895
bqwh-15-106-59_glb.xml.minion.conv.minion,1,0.113208,0.359391,0.113208,0.113208,122.05249,8.726415,72,0,0.114632,0.455535,98,57,106,0.011745,0.011745,0.115723
bqwh-15-106-5_ext.xml.minion.converted.minion.gz,1,0.084906,0.812902,0.122642,0.113208,61.76132,17.830189,20,587,0.104486,0.431513,84,3,106,0.013684,0.013684,0.105481
bqwh-15-106-5_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-60_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-61_ext.xml.minion.converted.minion.gz,1,0.084906,0.808669,0.113208,0.113208,57.674157,19.09434,18,600,0.1068,0.429157,82,1,106,0.013409,0.013409,0.107817
bqwh-15-106-61_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-62_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-63_ext.xml.minion.converted.minion.gz,1,0.075472,0.814503,0.103774,0.113208,64.626312,17.226415,21,587,0.104486,0.421897,89,2,106,0.013903,0.013903,0.105481
bqwh-15-106-63_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-65_ext.xml.minion.converted.minion.gz,1,0.075472,0.8151,0.113208,0.103774,64.436275,17.04717,22,583,0.103774,0.43177,89,0,106,0.013927,0.013927,0.104762
bqwh-15-106-65_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-66_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bqwh-15-106-67_ext.xml.minion.converted.minion.gz,1,0.075472,0.815013,0.113208,0.113208,65.522936,16.830189,22,585,0.10413,0.414869,98,1,106,0.014037,0.014037,0.105121
bqwh-15-106-67_glb.xml.minion.conv.minion,1,0.113208,0.398353,0.113208,0.113208,139.931677,7.792453,78,0,0.114632,0.455535,121,57,106,0.0121,0.0121,0.115723
