@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC

@DATA
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.1631,0.1448,0.9671,0.5,0.0308
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,2.3973,1.0443,0.609,0.4517,0.7025
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,1.5224,1.2618,0.7267,0.4973,0.7438
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.3957,0.6983,0.6074,0.2538,0.7937
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0.7096,0.3855,0.9403,0.5,0.9405
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,2.0603,1.0386,0.753,0.2001,0.8985
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,6.1884,0.6357,0.4693,1,0.7693
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,10.5093,0.783,0.4457,0.4999,0.7877
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,1.2843,1.5427,0.8917,0.1731,0.9391
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,1.9631,1.0624,0.6136,0.4959,0.6992
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,0.9072,0.6392,0.6128,0.223,0.6595
SAT_RACE2008/manol-pipe-g10nid.cnf,1,5.0919,0.7239,0.4708,0.4632,0.4528
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.4365,0.4545,0.5127,0.2402,0.5562
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,0.1079,1.1287,0.9145,0.4289,0.9146
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0.9439,0.8403,0.5018,0.2258,0.8594
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0.122,0.2426,0.9716,1,0.9716
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0,0.548,0.9995,0,0.9995
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,1.3636,0.7733,0.5925,0.2916,0.4883
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,1.3431,1.5572,0.8965,0.1711,0.94
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.6509,0.6166,0.6087,0.2681,0.576
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,1.6651,1.1078,0.6353,0.4373,0.6722
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2029,0.9247
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,5.3172,0.6889,0.4647,0.4599,0.4652
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,2.2941,1.0274,0.6052,0.3464,0.6657
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.891,0.9253,0.7076,0.1537,0.8586
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,1.9387,1.0128,0.7341,0.1925,0.905
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,7.3461,0.9328,0.6547,0.3646,0.5859
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067,0.7554,0.1349,0.8637
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,0.5114,1.1135,0.7486,0.0786,0.889
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,5.3701,0.7139,0.4753,0.4548,0.4442
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,1.439,0.4538,0.5123,0.2368,0.5549
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,4.8993,0.708,0.4571,0.4439,0.4656
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.6646,0.8913,0.5946,0.2826,0.7375
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,144.8012,0.2704,0.9383,0.4915,0.9372
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,1.5671,0.6813,0.3855,0.2404,0.7275
SAT_RACE2008/manol-pipe-f9b.cnf,1,5.3772,0.7437,0.5296,0.4599,0.5104
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,8.1153,0.5182,0.4333,0.4732,0.4966
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,17.8331,0.937,0.6622,0.2889,0.6413
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.902,0.9167,0.7034,0.1509,0.8542
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,0.0067,0.7327,0.2522,0.3031,0.6928
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,5.3427,0.7461,0.5312,0.4584,0.5157
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,2.5848,1.0735,0.7718,0.2005,0.9124
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,0.6534,0.5559,0.9108,0.1684,0.9108
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0.8361,0.7595,0.558,0.2361,0.6965
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,0.0178,0.7345,0.2463,0.3023,0.6934
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,1709.2885,0.0678,0.9249,0.4992,0.8982
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,6.607,0.6399,0.4776,1,0.7578
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,5.3039,0.7034,0.4661,0.4429,0.4502
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,1.4379,0.4541,0.5122,0.2315,0.555
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.8959,0.9265,0.7123,0.1649,0.857
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,2.2683,1.0673,0.883,0.5,0.7814
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,2.7759,0.552,0.4893,0.3151,0.5858
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0.49,0.7612,0.2896,0.1441,0.3915
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,0.0609,0.7225,0.1217,0.1507,0.1652
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,4.9773,0.7933,0.5539,1,0.7008
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0,0.548,0.9995,0,0.9995
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,1.5603,0.6792,0.3829,0.2404,0.7246
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,0.6166,1.2721,0.9794,0.5342,0.9859
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,1.6853,0.8865,0.5989,0.2846,0.7422
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,1.4471,0.4374,0.5303,0.2106,0.5337
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,1.1242,0.7578,0.5903,0.2916,0.473
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.4244,0.5086,0.9602,0.5,0.9977
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,1.1247,1.0001,0.7454,0.1348,0.872
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,11.3104,1.9768,0.8591,0.5,0.8155
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,4.3631,0.5676,0.4667,0.4533,0.5389
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.1227,1.0137,0.9289,0.4575,0.9506
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,2.5053,0.7882,0.5288,0.3276,0.7774
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0,0.5471,0.9997,0,0.9997
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,5.5414,0.7279,0.5068,0.435,0.483
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,4.8055,0.7762,0.521,0.456,0.5356
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862,0.509,0.2424,0.5657
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,1.5106,0.4127,0.5294,0.1579,0.5427
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,2.6502,1.0652,0.7573,0.2058,0.9193
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,12.3547,1.5326,0.7969,0.5,0.7509
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,2.8433,0.7494,0.5529,0.3335,0.5641
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.1278,0.1487,0.9583,0.5,0.0336
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,5.3071,0.7011,0.4692,0.4428,0.4583
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,2.6502,1.0652,0.7573,0.2057,0.9193
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067,0.7554,0.1341,0.8637
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454,0.5127,0.2404,0.5559
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,1.2373,1.5304,0.889,0.1716,0.9393
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,2.7808,0.554,0.4882,0.1807,0.586
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,2.6706,1.07,0.7616,0.2057,0.9171
SAT_RACE2008/aloul-chnl11-13.cnf,1,0.1,0,0.9091,0.2033,0.9091
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,2.7387,1.0582,0.7497,0.1922,0.9282
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.1674,0.6168,0.9764,0.5,0.9744
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,2.2681,1.0819,0.8946,0.5,0.7837
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,4.7941,0.7092,0.4607,0.4419,0.4693
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1302,0.8676
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.9029,0.6566,0.6121,0.233,0.6731
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,4.5535,0.7522,0.5427,0.4353,0.5576
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895,0.3972,0.2556,0.543
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,3.1085,0.7532,0.6102,0.9999,0.7606
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,1.3303,1.2614,0.9732,0.5283,0.9826
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,1.451,0.4372,0.5303,0.2106,0.5333
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,2.3419,1.0617,0.8648,0.2179,0.7693
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454,0.5127,0.2404,0.5559
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,1.104,0.9334,0.7243,0.1681,0.8543
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,4.6715,0.7438,0.5203,0.4284,0.5418
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0.2245,0.5136,0.9362,1,0.9417
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,4.8831,0.728,0.5218,0.4319,0.5574
SAT_RACE2008/fuhs-aprove-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0.2606,0.5306,0.9266,1,0.9342
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,4.0305,0.7887,0.5197,0.1444,0.7802
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0.0173,0.7453,0.4607,0.3013,0.6934
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.9932,0.9075,0.4905,0.286,0.6835
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,4.7691,0.5864,0.49,0.4404,0.5715
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.1111,1.0497,0.6348,0.08,0.8086
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,1.5204,0.6774,0.3812,0.2404,0.7204
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,2.0686,1.0209,0.7372,0.2025,0.9019
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.3808,0.6682,0.5619,1,0.7513
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,4.9156,0.7179,0.4607,0.4582,0.4469
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0.0067,0.7327,0.2522,0.3031,0.6928
SAT_RACE2008/grieu-vmpc-31.cnf,1,0,0.5476,0.9996,0,0.9996
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0.2206,0.5109,0.9389,1,0.9438
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.0057,0.7312,0.2566,0.3006,0.6927
SAT-Race-2010-CNF/software-verification/nec/hard-10-U-15228.cnf,1,3.3007,0.7566,0.5072,0.4993,0.8163
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-19-u.cnf,1,2.0314,1.0164,0.7342,0.1896,0.903
SAT-Race-2010-CNF/hardware-verification/manolios/c6n.cnf,1,5.1268,0.752,0.5147,0.4585,0.519
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-30-step11.cnf,1,0.0194,1.0851,0.9692,0.5,0.9748
SAT_Competition2011/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_15_SAT.cnf,1,0.5311,0.5316,0.9384,0.2181,0.9384
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,9.787,0.7696,0.556,0.372,0.6572
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-oun-1.0-04.cnf,1,0.0983,0.4396,0.9753,0.5,0.9757
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.8505,1.0647,0.6184,0.2337,0.7126
SAT_RACE2008/een-pico-prop05-75.cnf,1,2.6465,0.822,0.5642,0.6975,0.6999
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom23.cnf,1,1.5302,0.6771,0.3807,0.2404,0.7206
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1312,0.869
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor032.cnf,1,1.7915,0.7644,0.5052,0.4432,0.8059
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top23.cnf,1,1.7313,0.6681,0.4237,0.2429,0.8334
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,2.5779,1.0316,0.7339,0.1987,0.9297
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l38_lambda.cnf,1,3.3575,0.6674,0.5595,1,0.752
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,1.338,1.053,0.6528,0.386,0.7334
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-i10mul.cnf,1,0.0509,0.728,0.2571,0.3043,0.6991
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841
SAT-Race-2010-CNF/mixed/bioinf/q_query_3_l44_lambda.cnf,1,3.2319,0.6628,0.5456,1,0.7563
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h26-unsat.cnf,1,10.0059,1.4699,0.7843,0.5,0.7386
SAT_RACE2008/mizh-sha0-36-3.cnf,1,1.4352,0.4343,0.529,0.2106,0.5284
SAT_Competition2007/industrial/industrial/grieu/vmpc_29.cnf,1,0,0.5479,0.9995,0,0.9995
SAT-Race-2010-CNF/software-verification/bitverif/maxxor128.cnf,1,1.7535,0.7742,0.5192,0.4589,0.8274
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,2.649,1.067,0.7595,0.2049,0.9253
SAT_Competition2011/SAT02/industrial/goldberg/rand_net/rand_net70-60-10.shuffled.cnf,1,0.6179,0.868,0.6047,0.2921,0.8745
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_3_keyfind_1.cnf,1,0.17,0.7311,0.2519,0.1448,0.4137
SAT_RACE2008/een-tip-sat-texas-tp-5e.cnf,1,389.9783,0.9037,0.6526,0.7397,0.8053
SAT_RACE2006/SAT-Race_TS_2/narai-vpn-sat05-07.cnf,1,2.2683,1.0673,0.883,0.5,0.7814
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.9649,0.9786,0.7289,0.138,0.8738
SAT_RACE2008/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-20.cnf,1,3.4383,0.7674,0.5164,0.2321,0.5398
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/schup-l2s-abp4-1-k31.cnf,1,2.1691,0.7834,0.5331,0.2415,0.8133
SAT_Competition2011/SAT04/industrial/vangelder/cnf-color/abb313GPIA-9-c.used-as.sat04-317.cnf,1,0.0026,0.8021,0.0104,1,0.0098
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l48_lambda.cnf,1,3.1589,0.66,0.5371,1,0.7589
SAT_Competition2011/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1294,0.8676
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-25-s100.cnf,1,1.2368,1.5294,0.8885,0.1716,0.9388
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,2.2757,0.9999,0.5996,0.34,0.6574
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l42_lambda.cnf,1,3.2719,0.6645,0.55,1,0.7548
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtvisns2p3-tseitin.cnf,1,4.6381,0.6918,0.4961,1,0.571
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/minandmaxor/minandmaxor128.cnf,1,2.2389,0.7192,0.5362,0.453,0.7788
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.13.unsat.cnf,1,0.4523,0.8324,0.5031,0.3217,0.8857
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-5.cnf,1,1.5062,0.4132,0.5294,0.1579,0.5427
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-t5.B.cnf,1,4.7892,0.7987,0.5486,1,0.6968
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-12.cnf,1,1.5011,0.7492,0.5535,0.3034,0.7625
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_2_L324_coli.cnf,1,11.0285,0.675,0.5727,1,0.6124
SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,5.9733,0.7687,0.4577,0.5,0.7758
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pathways-17-step20.cnf,1,0.3296,0.9718,0.9006,0.4859,0.9602
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_4_keyfind_1.cnf,1,0.13,0.7273,0.2465,0.1448,0.4164
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_16_UNKNOWN.cnf,1,0.5641,0.5564,0.9416,0.1794,0.9416
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.6461,1.2271,0.9897,0.616,0.9897
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.1435,0.3128,0.9564,1,0.9566
SAT_RACE2006/SAT-Race-Benchmarks/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-11-s.cnf,1,2.0373,1.0414,0.7597,0.2006,0.8904
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_bug8.cnf,1,0.1149,0.2672,0.9761,0.5,0.9762
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-frg2mul.cnf,1,0.0461,0.7305,0.2526,0.3029,0.6974
SAT-Race-2010-CNF/software-verification/nec/hard-14-U-15228.cnf,1,3.2059,0.7566,0.5069,0.4987,0.8167
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-20.cnf,1,1.4905,0.681,0.5439,0.2521,0.7546
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-13-u.cnf,1,1.0645,0.9986,0.7475,0.1295,0.8651
