@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC

@DATA
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S379804333-028-UNKNOWN.cnf,1,125227,126000,29267,0.0001,0.0001,0.0001,6347,6412,0.0003,6405.5,0.0006,0,6347,6388.4,0.0002,0.2125,6336,6405.5,0.0002,29999,0.164,1425,3,64.25,98.5,6388,168,676.6,79,5.9432,0.0067,5.5636,8,0.0002,0,83.1979,1,0.0001,121,2,1.0017,0.1021,5,0.0004,51.75,11,0.2939,0,0.0924,0.0002,0.0791,0.0473,3.3606,0.8126,15,0.1746,0.0279,0.0056,0.1247,0.3333,0.0129,5,0.2256,0.2933
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S899463426-096.UNKNOWN.cnf,1,2970,2982,688,0.0044,0.0044,0.0044,163,163,0.0135,151.459,0.0266,0.0034,140,151.259,0.0073,0.3005,139,151,0.0087,700,0.2785,27.2708,3629,34.5611,38.9151,151,40.5037,21.256,34.9964,3689.7143,0.0611,4.0116,3734,0.0067,0.0024,36.0361,3577,0.0022,40.5037,3577,0.8813,0.1055,3699,0.0185,33.2303,3826,0.4964,0.0017,0.0838,0.0051,0.0689,0.04,3.2962,0.33,3826,0.1653,0.0247,0.0291,0.1183,0.3056,0.0592,4,0.2224,0.2842
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S222128792-011.SATISFIABLE.cnf,1,1908,1917,439,0.0069,0.0069,0.0068,107,107,0.0152,97.6287,0.0288,0.0031,88,97.5881,0.0114,0.3257,88,98,0.0136,450,0.3609,15.5148,3805,25.1837,27.3746,97.5,29.0817,12.6888,25.3925,3891.4286,0.0755,4,3980,0.0106,0.0031,26.2126,3774,0.0034,29.0817,3774,0.9521,0.1082,3893,0.0231,24.795,4003,0.5864,0.0016,0.0893,0.0073,0.0722,0.0463,3.3777,0.418,4003,0.1745,0.0271,0.0363,0.1152,0.2857,0.0757,4,0.2284,0.2906
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2088689288-085.SATISFIABLE.cnf,1,1907,1917,439,0.0069,0.0069,0.0068,107,107,0.0168,97.7286,0.0336,0.0058,88,97.8403,0.0114,0.3271,88,98,0.0136,450,0.367,14.2136,3845,24.8321,29.6933,98,30.9341,11.8271,25.5448,3908.7143,0.0791,4,4036,0.0105,0.0031,26.7516,3743,0.0033,30.9341,3743,0.9558,0.1084,3875,0.0252,24.3399,4050,0.5683,0.0031,0.0937,0.01,0.0836,0.0443,3.336,0.3099,4050,0.1771,0.0261,0.1552,0.1283,0.2857,0.077,4,0.2448,0.2979
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S92008434-079-UNKNOWN.cnf,1,104349,105000,24381,0.0001,0.0001,0.0001,5319,5354,0.0004,5315.33,0.0008,0,5299,5328.33,0.0002,0.2386,5260,5319,0.0003,25000,0.1271,992.333,4,63.5,92,5339,161.25,506.833,79.8333,6.7813,0.0076,5.375,9,0.0002,0,81.0534,2,0.0001,111.7143,3,0.8153,0.102,6,0.0005,49.9091,11,0.2656,0,0.0928,0.0002,0.079,0.0467,3.3681,0.8468,22,0.1773,0.0281,0.0062,0.1248,0.4,0.0028,5,0.228,0.295
SAT11/random/large/unif-k5-r20-v1500-c30000-S1305346115-067-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,307,304,0.0045,287.095,0.0148,0.0085,268,284.396,0.0033,0.4711,268,289,0.0117,1500,0.2863,80.7,21,60.0417,71.12,286.5,93.2,64.4104,66.2632,25.181,0.0996,3,29,?,?,65.762,15,0.0006,76.0588,18,0.9644,?,24,?,55.7391,34,0.5764,0.0023,0.0028,0.0011,0.0023,0.0015,3.0321,0.0139,43,0.0051,0.001,0.0573,0.0035,?,0.086,3,0.0809,0.0878
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1258495116-025.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0496,24.8409,0.0466,0.0421,20,24.8983,0.04,0.5522,20,25,0.0452,125,1.0878,10.4917,4163,27.3432,28.6993,25,29.7435,9.4589,28.1858,4224.1429,0.152,2.9677,4336,0.0965,0.0778,28.0695,4132,0.0072,29.7435,4132,1.548,0.0944,4192,0.1183,26.915,4362,0.7065,0.0316,0.0018,0.0124,0.0016,0.0011,2.9309,0.0054,4362,0.003,0.0007,0.0708,0.0023,0.1149,0.1518,2,0.0821,0.0169
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S445191369-092.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0808,15.197,0.0463,0.0451,12,15.1587,0.0667,0.5869,12,15,0.0463,75,1.3218,7.3937,4335,18.5709,19.2159,15,19.7982,6.4198,19.1001,4394.5714,0.1897,2.1081,4483,0.1575,0.1271,19.0161,4321,0.0119,19.7982,4321,1.7352,0.1509,4358,0.1841,18.5133,4504,0.7174,0.0551,0.0018,0.0182,0.0016,0.001,2.7542,0.0048,4504,0.0033,0.0006,0.0913,0.0022,0.177,0.1875,2,0.0815,0.0056
SAT11/random/large/unif-k7-r85-v250-c21250-S1116436500-050-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,48,48,0.0317,41.5316,0.0117,0.0117,35,41,0.028,0.6217,35,41,0.0117,250,1.2054,21.6302,178,47.0904,49.8137,41,60.0109,22.1167,48.0049,223.9286,0.132,2,214,?,?,48.6555,142,0.0017,51.1828,158,1.5412,?,199,?,46.4354,240,0.7144,0.0248,0.0001,0.0025,0.0001,0.0001,2.1427,0.0003,921,0.0002,0.0001,0.086,0.0001,?,0.1258,2,0.0333,0
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S109959541-056-UNKNOWN.cnf,1,104285,105000,24383,0.0001,0.0001,0.0001,5247,5336,0.0004,5268,0.0008,0,5224,5314.5,0.0003,0.2235,5280,5247,0.0003,24999,0.1453,749.333,4,55.3333,89.2,5300.5,132.3333,541,72.875,6.3725,0.0071,5.3924,8,0.0002,0,74.6257,1,0.0001,103.4,3,0.661,0.1019,6,0.0005,47.7143,10,0.2793,0,0.0918,0.0002,0.0781,0.0463,3.3555,0.7596,16,0.1753,0.0274,0.0074,0.1238,0.3333,0.0109,5,0.2253,0.2962
SAT11/random/large/unif-k5-r20-v750-c15000-S64285713-004-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,156,155,0.0086,143.194,0.0251,0.0159,131,142.95,0.0067,0.485,130,143,0.0207,750,0.3979,42.0714,54,47.25,52.7209,143,59.7333,34.8528,50.9516,64.4494,0.0692,3,68,0.0166,0.0128,50.5573,45,0.0012,55.8182,49,1.0949,0.0228,60,0.0206,45.5441,86,0.5935,0.0048,0.0027,0.0021,0.0022,0.0015,2.9831,0.0127,124,0.0047,0.001,0.0304,0.0034,0.0359,0.079,3,0.0786,0.0763
SAT11/random/medium/unif-k7-r89-v80-c7120-S1639347701-083.SATISFIABLE.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0931,13.7451,0.0111,0.0111,10,13.835,0.0875,0.6706,10,14,0.0111,80,1.7599,9.6793,4377,28.4063,28.69,14,28.88,9.4727,28.4205,4413.6,0.1989,2,4472,?,?,28.4903,4338,0.0054,28.88,4338,1.9544,?,4406,?,28.0547,4475,0.7556,0.0808,0.0001,0.0069,0.0001,0,2.1127,0.0001,4475,0.0001,0,0.0917,0.0001,?,0.1982,2,0.0334,0
SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1071,12.1619,0.0111,0.0111,9,12.0252,0.1,0.6786,9,12,0.0111,70,1.8019,8.8384,4410,25.5571,25.8362,12,26.0076,8.571,25.8168,4454.4,0.2096,2,4480,?,?,25.6623,4360,0.0063,26.0076,4360,2.0613,?,4445,?,25.0936,4577,0.7675,0.0912,0.0001,0.0091,0.0001,0,2.0075,0.0002,4577,0.0001,0,0.1049,0.0001,?,0.2082,2,0.0309,0
SAT11/random/large/unif-k5-r20-v750-c15000-S957625236-045-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,156,156,0.0087,143.701,0.0258,0.0155,132,143.345,0.0067,0.4836,130,144,0.0207,750,0.4171,41.4089,55,48.28,54.1982,144,60.1032,33.9111,51.0213,65.2614,0.0679,3,69,0.0166,0.0129,51.0479,44,0.0012,55.8542,49,1.0988,0.0228,62,0.0207,46.3077,84,0.5894,0.0045,0.0028,0.0021,0.0023,0.0016,3.0219,0.0149,127,0.0054,0.001,0.0295,0.0034,0.0356,0.0786,3,0.0828,0.0788
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S901912629-090-UNKNOWN.cnf,1,20886,21000,4874,0.0006,0.0006,0.0006,1085,1102,0.0016,1062.74,0.0034,0.0002,1035,1064,0.0012,0.2484,1023,1061,0.0013,5000,0.098,141.585,38,38.925,44.9429,1064,52.7363,90.2,41.7018,47.7909,0.0271,5,54,0.0009,0.0003,42.0619,26,0.0003,48.0588,33,0.6072,0.1025,44,0.0028,36.4615,66,0.3548,0.0001,0.0915,0.0009,0.0805,0.0462,3.363,0.5417,103,0.171,0.0273,0.012,0.1228,0.2857,0.0217,5,0.2282,0.2914
SAT11/random/large/unif-k5-r20-v1250-c25000-S313445894-099-UNKNOWN.cnf,1,25000,25000,1250,0.004,0.004,0.004,256,253,0.0054,238.557,0.0178,0.0092,222,239.385,0.004,0.47,225,240,0.0137,1250,0.3021,68.7036,27,57.3824,67.8571,239,76.9545,53.1366,61.2308,32.011,0.05,3,35,?,?,62.5204,18,0.0007,72.5574,24,1.034,?,31,?,53.8095,41,0.5794,0.0024,0.0028,0.0015,0.0023,0.0015,3.0354,0.0232,71,0.0051,0.001,0.0239,0.0035,?,0.0832,3,0.0817,0.0877
SAT11/random/large/unif-k7-r85-v250-c21250-S381985918-018-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,49,49,0.031,41.4695,0.0117,0.0117,35,41.3307,0.028,0.6215,34,41,0.0117,250,1.197,21.7964,187,48.1209,50.7773,41,58.9761,21.9315,49.4682,239.3929,0.1344,2,245,?,?,49.6914,151,0.0017,53.3141,173,1.5386,?,198,?,46.3158,313,0.7165,0.0244,0.0001,0.0027,0.0001,0.0001,2.1271,0.0003,794,0.0002,0.0001,0.056,0.0001,?,0.138,2,0.0333,0
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S380157195-014.SATISFIABLE.cnf,1,1901,1917,434,0.007,0.007,0.0069,105,106,0.0153,96.0299,0.0279,0.0053,87,96.2443,0.0115,0.327,87,96,0.0139,450,0.3625,15.6735,3842,25.0392,29.5908,96,30.0567,12.8297,25.4252,3925.5714,0.0759,4,4021,0.0107,0.0026,26.4906,3827,0.0034,30.0567,3827,0.9572,0.1064,3920,0.0231,23.7679,4052,0.5746,0.0026,0.0882,0.0089,0.0777,0.0455,3.3103,0.3206,4052,0.1611,0.025,0.0348,0.1173,0.3333,0.075,4,0.2297,0.2829
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1110880865-004.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,41,0.0365,34.7645,0.0456,0.0392,29,34.8097,0.0286,0.5324,29,35,0.0425,175,0.9292,13.2272,3994,34.5153,37.7006,35,39.0749,11.9206,35.031,4103.1429,0.1312,3,4239,0.0698,0.0542,35.9378,3988,0.0051,39.0749,3988,1.4357,0.0707,4037,0.0856,33.5832,4391,0.6748,0.0217,0.0019,0.008,0.0017,0.0009,2.9649,0.0091,4391,0.0034,0.0006,0.0603,0.0025,0.0898,0.1314,3,0.0852,0.032
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1336161514-068.UNKNOWN.cnf,1,2130,2130,100,0.05,0.05,0.05,24,25,0.0596,20.0789,0.0465,0.0437,16,20.0454,0.05,0.568,16,20,0.0459,100,1.1989,8.7535,4239,22.8011,23.8163,20,25.2968,7.846,23.3401,4283.1429,0.1687,2.6566,4316,0.12,0.0972,23.5531,4222,0.0093,25.2968,4222,1.6039,0.1152,4258,0.139,22.7919,4430,0.7245,0.039,0.0017,0.015,0.0014,0.0009,2.7837,0.006,4430,0.003,0.0007,0.0798,0.0023,0.1356,0.1638,2,0.0707,0.0122
SAT11/random/medium/unif-k7-r89-v60-c5340-S1831136826-075.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,13,0.1262,10.4062,0.011,0.011,8,10.4551,0.1167,0.6903,8,10,0.011,60,1.9006,7.8964,4485,22.5398,22.7132,10,23.0966,7.6137,22.5671,4503.4,0.2183,2,4502,?,?,22.6427,4418,0.0074,23.0966,4418,2.0809,?,4493,?,22.2968,4619,0.7728,0.1058,0.0001,0.0101,0.0001,0,1.9044,0.0001,4619,0.0001,0,0.1078,0.0001,?,0.2187,2,0.0278,0
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1114532273-035.SATISFIABLE.cnf,1,2323,2343,538,0.0056,0.0056,0.0056,129,129,0.0116,119.094,0.0232,0.0022,109,119.005,0.0074,0.3148,109,119,0.0111,550,0.3204,19.0946,3773,28.8798,32.4091,119,32.6095,15.4512,29.4887,3809.5714,0.0676,4.0037,3887,0.0085,0.003,30.1399,3634,0.0027,32.6095,3634,0.9176,0.1076,3838,0.0172,28.1707,3906,0.537,0.0013,0.0917,0.0069,0.0752,0.0457,3.3012,0.5045,3906,0.1784,0.025,0.0327,0.1282,0.25,0.0683,4,0.2268,0.293
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1592669696-022.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,41,0.0346,34.508,0.0453,0.0373,29,34.5415,0.0286,0.5333,29,34,0.0426,175,0.9443,14.0357,4038,34.2444,36.8459,34,36.9425,12.8424,35.5456,4099.5714,0.1337,3,4237,0.0698,0.0529,35.4899,4032,0.0053,36.9425,4032,1.4399,0.0705,4045,0.0869,33.9285,4258,0.6859,0.0196,0.0019,0.008,0.0014,0.001,2.9166,0.0134,4258,0.004,0.0006,0.0829,0.0023,0.0944,0.1357,3,0.0814,0.0316
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S224791863-033.UNKNOWN.cnf,1,2544,2556,588,0.0051,0.0051,0.0051,142,141,0.0106,130.664,0.0216,0.0039,120,130.429,0.0085,0.311,120,130,0.0102,600,0.3001,21.6727,3770,30.5134,34.998,131,36.1614,16.7594,31.568,3815.4286,0.0653,4,3907,0.0078,0.0028,32.1957,3686,0.0025,36.1614,3686,0.8982,0.1054,3810,0.0153,29.7649,3915,0.5186,0.002,0.0844,0.0055,0.0715,0.0424,3.2971,0.321,3915,0.1625,0.0247,0.0323,0.1143,0.25,0.0689,4,0.2204,0.2686
SAT11/random/medium/unif-k7-r89-v80-c7120-S474185167-033.SATISFIABLE.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0958,13.7232,0.0111,0.0111,10,13.6838,0.0875,0.6703,10,14,0.0111,80,1.7922,9.8338,4358,28.3487,28.6203,14,29.3166,9.7005,28.372,4416.4,0.2003,2,4456,?,?,28.5736,4338,0.0055,29.3166,4338,1.9939,?,4385,?,28.2105,4545,0.7484,0.0781,0.0001,0.0074,0.0001,0,2.0649,0.0002,4545,0.0001,0,0.0928,0.0001,?,0.1933,2,0.0304,0
SAT11/random/medium/unif-k7-r89-v70-c6230-S2045410966-069.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1103,12.1403,0.0111,0.0111,9,12.0567,0.1,0.6795,9,12,0.0111,70,1.7996,8.815,4384,25.6296,25.6641,12,26.182,8.5197,25.6631,4433.2,0.2076,2,4512,?,?,25.7436,4355,0.0061,26.182,4355,2.0518,?,4393,?,25.5792,4522,0.7608,0.0888,0.0001,0.008,0.0001,0,2.096,0.0002,4522,0.0001,0,0.0997,0.0001,?,0.2058,2,0.0331,0
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1339958817-007.UNKNOWN.cnf,1,2546,2556,589,0.0051,0.0051,0.0051,140,140,0.0122,129.178,0.0224,0.0039,119,129.622,0.0085,0.3068,119,129,0.0101,600,0.2983,24.6545,3710,29.9869,36.8109,130,37.217,19.2836,30.3663,3779.4286,0.068,4,3902,0.0077,0.0031,32.3752,3670,0.0025,37.217,3670,0.8944,0.1067,3723,0.0185,28.9764,3959,0.5365,0.002,0.0822,0.0055,0.0678,0.042,3.3286,0.3463,3959,0.1549,0.0228,0.0337,0.1097,0.2667,0.0651,4,0.2156,0.2692
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1744841484-003.SATISFIABLE.cnf,1,2969,2982,686,0.0044,0.0044,0.0044,163,163,0.0101,151.66,0.0199,0.002,140,151.452,0.0073,0.3053,140,152,0.0088,700,0.2793,22.2332,3563,34.025,38.2725,151,42.4387,17.8645,34.4658,3648.7143,0.0616,4.0248,3714,0.0067,0.0024,36.1473,3435,0.0022,42.4387,3435,0.8796,0.105,3695,0.0135,33.9806,3765,0.5178,0.001,0.0943,0.0064,0.078,0.0469,3.3124,0.5595,3765,0.1814,0.0279,0.0284,0.1245,0.25,0.0596,4,0.2338,0.2975
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1386494586-003-UNKNOWN.cnf,1,62563,63000,14604,0.0002,0.0002,0.0002,3226,3243,0.0006,2794.88,0.0012,0.0001,0,3200.64,0.0003,0.2336,3162,3173,0.0004,15000,0.0794,640.625,8,50.5714,67.6875,3193,105.0909,257.182,57.625,12.217,0.0112,5.0263,15,0.0003,0.0001,59.6007,4,0.0001,78.1429,7,0.7861,0.1019,11,0.0008,43.125,19,0.2891,0,0.0918,0.0003,0.0787,0.0467,3.3728,0.8181,33,0.1741,0.0275,0.0065,0.1231,0.3333,0.4043,5,0.2271,0.2937
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S690749326-001.UNKNOWN.cnf,1,1694,1704,390,0.0078,0.0078,0.0077,95,95,0.0159,86.1355,0.0319,0.0059,77,86.0802,0.0128,0.3315,77,86,0.0153,400,0.3744,15.5977,3870,23.1007,25.0661,86,25.4919,12.6254,24.1292,3916.5714,0.0818,4,3960,0.0118,0.0053,23.8191,3862,0.0039,25.4919,3862,0.9562,0.1075,3918,0.0266,21.327,3964,0.6311,0.0035,0.0848,0.0094,0.0731,0.041,3.3417,0.3092,3964,0.1606,0.0264,0.0511,0.116,0.2424,0.0803,4,0.219,0.2769
SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,40000,40000,2000,0.0025,0.0025,0.0025,403,401,0.0034,379.756,0.0122,0.0063,364,382.2,0.0025,0.4634,362,381,0.0091,2000,0.2254,111.21,15,66.4706,78.875,381,109.1875,79.9176,71.5625,18.2727,0.0399,3,20,?,?,73.3461,9,0.0005,87.8462,13,0.9712,?,18,?,60.4545,24,0.5527,0.0017,0.0028,0.0008,0.0024,0.0015,3.0618,0.0164,36,0.0051,0.001,0.0185,0.0035,?,0.0996,3,0.0828,0.0905
SAT11/random/medium/unif-k7-r89-v90-c8010-S1475406203-080.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0871,15.3228,0.0111,0.0111,12,15.3914,0.0778,0.6623,12,15,0.0111,90,1.692,10.6857,4295,31.2588,32.0622,15,32.0622,10.455,31.3308,4381.25,0.1895,2,4499,?,?,31.3211,4280,0.005,32.0622,4280,1.9196,?,4451,?,30.6324,4499,0.7588,0.072,0.0001,0.0066,0.0001,0,2.0938,0.0001,4499,0.0001,0,0.0871,0.0001,?,0.1913,2,0.0332,0
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,2330,2343,536,0.0057,0.0057,0.0056,129,128,0.012,118.109,0.0232,0.0043,108,117.815,0.0093,0.3062,108,118,0.0112,550,0.3174,19.7899,3723,27.3653,32.593,118,33.0964,16.2036,27.8994,3850.5714,0.0675,4,4016,0.0088,0.003,29.303,3715,0.0028,33.0964,3715,0.9132,0.105,3852,0.0193,26.8871,4037,0.5169,0.0021,0.0908,0.0069,0.0743,0.0439,3.3499,0.444,4037,0.1694,0.0238,0.0333,0.1218,0.25,0.0689,4,0.2225,0.3135
SAT11/random/medium/unif-k7-r89-v70-c6230-S1960545292-083.UNKNOWN.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1133,12.0776,0.0111,0.0111,9,12.1497,0.1,0.6802,9,12,0.0111,70,1.8176,8.7236,4390,25.6508,25.872,12,26.0301,8.4507,25.7323,4441.8,0.207,2,4476,?,?,25.759,4360,0.0065,26.0301,4360,2.0343,?,4401,?,25.5096,4582,0.7563,0.091,0.0001,0.0091,0.0001,0,2.126,0.0002,4582,0.0001,0,0.0994,0.0001,?,0.208,2,0.033,0
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,2758,2769,639,0.0047,0.0047,0.0047,152,152,0.0105,140.704,0.0196,0.0036,130,140.519,0.0078,0.3019,129,141,0.0094,650,0.2888,24.7669,3682,32.5426,37.7324,141,38.9903,19.3754,33.0278,3738.5714,0.0619,4.0031,3835,0.0072,0.0025,34.1957,3603,0.0023,38.9903,3603,0.8879,0.106,3684,0.0145,30.6554,3943,0.5166,0.0018,0.0865,0.0058,0.0721,0.0429,3.2986,0.3644,3943,0.1713,0.0239,0.0311,0.114,0.25,0.0614,4,0.218,0.2729
SAT11/random/medium/unif-k7-r89-v60-c5340-S385597856-055.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,14,0.126,10.4927,0.011,0.011,8,10.5034,0.1167,0.6925,8,10,0.011,60,1.8627,7.7583,4484,22.6794,22.796,10,23.2204,7.2822,22.6887,4521.4,0.2176,2,4544,?,?,22.7553,4464,0.0077,23.2204,4464,2.1107,?,4510,?,22.3918,4605,0.7737,0.1062,0.0001,0.0105,0.0001,0,2.0866,0.0001,4605,0.0001,0,0.1079,0.0001,?,0.2193,2,0.0341,0
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S890760919-021.SATISFIABLE.cnf,1,3393,3408,785,0.0039,0.0039,0.0038,187,185,0.0085,174.318,0.0165,0.0029,162,173.654,0.0051,0.2994,162,174,0.0077,800,0.2657,24.8952,922,29.0426,38.1813,174,40.5682,19.8817,33.7156,1845.9286,0.0552,4.0191,2962,0.0058,0.0021,33.708,786,0.0019,40.4099,822,0.8646,0.1063,1716,0.0136,28.4388,3186,0.5045,0.0015,0.0932,0.0047,0.0793,0.0463,3.3717,0.3464,3582,0.1758,0.0285,0.0265,0.1259,0.25,0.0612,4,0.2308,0.2866
SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,57,0.026,49.5494,0.0117,0.0117,42,49.3486,0.0233,0.614,42,50,0.0117,300,1.0752,26.0178,126,50.4254,53.3431,49,60.0224,26.1501,52.3613,146.3438,0.1297,2,148,?,?,52.079,99,0.0015,54.2644,113,1.5108,?,137,?,48.9403,184,0.7164,0.0209,0.0001,0.0023,0.0001,0.0001,2.1202,0.0002,313,0.0002,0.0001,0.0595,0.0001,?,0.1206,2,0.0324,0
SAT11/random/large/unif-k5-r20-v1500-c30000-S64154096-097-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,306,304,0.0046,288.781,0.0157,0.0085,272,285.092,0.0033,0.4682,271,289,0.0117,1500,0.2808,78.2587,21,61,71.8125,286,89.1111,63.0916,65.913,24.7168,0.0988,3,27,?,?,66.3107,15,0.0006,75.3793,19,0.9681,?,24,?,54.08,32,0.5897,0.0023,0.0028,0.0012,0.0024,0.0015,3.0361,0.0122,58,0.005,0.001,0.0572,0.0035,?,0.0466,3,0.0804,0.0887
