@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,5.5414,0.7279,0.5068,0.435,0.483,0.1236,1.8652,1.7163,1.7985,0.3647,0.1523,2.9222,0.1298,0.0721,0.1481,0.066
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h27-unknown.cnf,1,10.4181,1.4194,0.7734,0.5,0.7264,0.0313,1.6811,1.7495,1.8731,0.2514,0.2985,5.473,0.6339,0.1632,0.4493,0.0865
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,1.4334,0.4341,0.5289,0.2106,0.5286,0.171,1.0359,0.9174,0.5124,0.4093,0.0382,2.5577,0.0807,0.0308,0.0447,0.0262
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,2.2757,0.9999,0.5996,0.34,0.6574,0.1352,1.9733,1.643,1.1688,0.3724,0.164,3.6679,0.5208,0.0311,0.0839,0.0157
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.8373,0.8011,0.4947,0.2787,0.8666,0.243,1.1679,0.9636,0.9161,0.3653,0.0676,1.5153,0.316,0.0347,0.0466,0.0255
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,5.9733,0.7687,0.4577,0.5,0.7758,0.1458,1.7401,1.4866,3.6815,0.5,0.2239,3.376,0.4402,0.0879,0.3072,0.0033
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1387,0.869,0.1758,1.3819,1.0368,0.5254,0.3911,0.163,2.5717,0.5913,0.0158,0.029,0.0159
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,0.5503,0.4187,0.9143,0.5,0.9161,0.0332,0.9113,0.6464,2.6266,0.8327,0.3097,4.7182,0.8955,0.1218,0.4154,0.0112
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf,1,0.17,0.7268,0.1288,0.1504,0.1617,0.0819,2.1853,1.6398,0.9066,0.3534,0.018,2.8721,0.0219,0.0687,0.1393,0.036
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,2.7759,0.552,0.4893,0.3151,0.5858,0.1524,1.4746,1.4231,10.3165,0.3745,0.1209,2.976,0.1646,0.0902,0.1556,0.0889
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,5.3176,0.7028,0.4657,0.4429,0.4488,0.1249,1.7943,1.6383,1.9578,0.3788,0.1488,2.7076,0.1256,0.0759,0.1476,0.0793
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.9649,0.9786,0.7289,0.138,0.8738,0.1714,1.3768,1.0397,0.5647,0.3875,0.1639,2.5876,0.5778,0.0156,0.0291,0.0156
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-28-s100.cnf,1,1.2435,1.5315,0.8891,0.1714,0.9402,0.2407,1.1395,0.9854,0.7964,0.1933,0.1507,2.4452,0.6551,0.033,0.0555,0.031
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.1567,1.0326,0.5948,1,0.7657,0.0322,1.2198,0.6022,0.8492,0.4471,0.0352,4.8554,0.7657,0.0123,0.0148,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-5p0.cnf,1,0.8984,0.9243,0.7103,0.1581,0.8554,0.1568,1.4364,1.0898,0.7119,0.4127,0.1466,2.9249,0.5621,0.0194,0.0536,0.0053
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,0.1435,0.3128,0.9564,1,0.9566,0.0233,0.6014,0.3747,4.946,0.9028,0.2785,4.8945,0.9501,0.069,0.3415,0.001
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,1.9313,1.0086,0.7309,0.1967,0.9069,0.1577,1.3408,1.02,0.6031,0.3597,0.1592,2.8707,0.5507,0.0149,0.0313,0.0149
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,0.1593,0.2748,0.9498,0.2693,0.1107,0.023,0.4001,2.2076,3.6425,0.9202,0.2278,1.6143,0.0591,0.0103,0.0299,0.0007
SAT_RACE2008/schup-l2s-bc56s-1-k391.cnf,1,2.6981,0.7488,0.5509,0.3176,0.8345,0.1867,1.3321,1.1519,1.1941,0.414,0.1818,2.9253,0.2019,0.1023,0.252,0.0603
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,1.2804,1.5399,0.8909,0.1713,0.9386,0.2406,1.1426,0.9909,0.7969,0.1919,0.1543,2.4796,0.6586,0.033,0.0561,0.0311
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062,0.9027,0.6042,0.4053,0.0385,2.37,0.0723,0.0312,0.0486,0.0291
SAT_RACE2008/babic-dspam-vc1080.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,0.8076,0.5886,0.3023,0.4034,0.9771,0.2225,0.6449,0.2317,1.7456,0.4308,0.0289,1.0642,0.0228,0.0543,0.0634,0.0568
SAT_RACE2006/SAT-Race_TS_1/velev-fvp-sat-3.0-07.cnf,1,0.1674,0.6168,0.9764,0.5,0.9743,0.0308,1.0885,0.8854,1.1802,0.5889,0.2971,5.0022,0.4972,0.1745,0.4959,0.1745
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6ni_s.cnf,1,5.0368,0.7059,0.4539,0.4939,0.4553,0.1301,1.8343,1.6657,1.3464,0.3701,0.1569,3.0873,0.119,0.0793,0.1459,0.0787
SAT_Competition2007/industrial/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1302,0.8676,0.1814,1.3871,1.0251,0.4687,0.3934,0.1616,2.5645,0.6156,0.0161,0.0304,0.0167
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-15-u.cnf,1,1.0622,0.9946,0.7414,0.1412,0.8708,0.1789,1.3841,1.0274,0.4866,0.391,0.1624,2.5651,0.6071,0.0164,0.0319,0.0161
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.9.unsat.cnf,1,0.4768,0.8269,0.4886,0.3211,0.8799,0.2409,1.1684,0.9207,0.2677,0.3491,0.0886,2.4408,0.2014,0.0512,0.0777,0.0445
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-22.cnf,1,8.085,0.5895,0.3976,0.26,0.5433,0.1443,1.5499,1.1992,1.2728,0.3964,0.1052,2.6941,0.0742,0.037,0.084,0.0326
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-35nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.050-SAT.cnf,1,0.4847,1.228,0.9899,0.616,0.99,0.1447,0.736,0.0732,4.5219,0.3975,0.2287,1.297,0.9899,0.1553,0.4052,0.071
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h31-unknown.cnf,1,12.0039,1.581,0.8062,0.5,0.7614,0.0242,1.5168,1.6192,1.8967,0.2227,0.3112,5.719,0.6848,0.1511,0.4538,0.0637
SAT_Competition2007/industrial/industrial/palacios/medium/cube-9-h11-sat.cnf,1,2.7848,0.5638,0.4853,0.187,0.5844,0.1511,1.492,1.4274,7.2867,0.3766,0.1266,3.0387,0.1678,0.0748,0.1356,0.0708
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxor/maxxor064.cnf,1,1.7657,0.7707,0.5142,0.447,0.8199,0.2143,1.4165,1.2467,1.6733,0.4424,0.1798,2.2062,0.2608,0.0609,0.134,0.0308
SAT_RACE2006/SAT-Race_TS_1/goldb-heqc-desmul.cnf,1,0.0349,0.7281,0.2613,0.3045,0.6957,0.1578,1.2679,1.0556,5.0083,0.5025,0.0907,1.896,0.2282,0.0507,0.0982,0.0418
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate128.cnf,1,0.8011,0.7987,0.4988,0.2788,0.8801,0.2434,1.1433,0.9439,1.8172,0.362,0.0613,1.3619,0.3196,0.033,0.0466,0.0255
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.0-01.cnf,1,0.1143,0.2668,0.976,0.5,0.9761,0.0121,0.5294,0.3937,6.9937,0.9186,0.276,5.3958,0.9264,0.0465,0.2273,0
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/medium/emptyroom-4-h21-unsat.cnf,1,2.933,0.5479,0.4853,0.1811,0.5821,0.1488,1.4412,1.3766,3.5766,0.3757,0.1239,2.9171,0.1619,0.0676,0.1325,0.0744
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-03.cnf,1,1.388,0.5859,0.5369,0.2659,0.5653,0.1746,1.3002,1.1176,0.7872,0.3854,0.0986,2.8519,0.1305,0.0578,0.1322,0.0402
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6b.cnf,1,5.534,0.7696,0.535,0.4472,0.5288,0.135,1.8599,1.7093,1.2087,0.3624,0.1549,3.3624,0.156,0.0723,0.151,0.0533
SAT_RACE2006/SAT-Race_TS_1/simon-mixed-s02bis-05.cnf,1,0.151,1.0135,0.6219,0.0732,0.8207,0.148,1.3838,0.9593,1.5385,0.4568,0.1209,2.7096,0.7723,0.0163,0.0241,0.0144
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.020-NOTKNOWN.cnf,1,1.0682,1.2016,0.9904,0.6587,0.9906,0.1424,0.7405,0.0741,4.7326,0.4079,0.2279,1.3857,0.9903,0.155,0.4075,0.0715
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand128.cnf,1,2.778,0.7377,0.4965,0.4513,0.7481,0.1801,1.6028,1.4772,2.6054,0.4773,0.181,2.2436,0.2934,0.0573,0.118,0.0338
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.10.unsat.cnf,1,0.4638,0.8264,0.4922,0.3213,0.8826,0.2403,1.1785,0.9266,0.2801,0.3513,0.0884,2.4359,0.2035,0.0504,0.0759,0.0439
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.025-NOTKNOWN.cnf,1,2.152,1.2703,0.9674,0.5198,0.9795,0.1547,0.8415,0.2144,1.2516,0.3787,0.1659,2.5168,0.9709,0.0775,0.2491,0.0072
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/maxor/maxor128.cnf,1,1.7447,0.7789,0.5216,0.4592,0.826,0.214,1.3966,1.221,2.378,0.4387,0.1814,2.1095,0.2671,0.0606,0.1325,0.0305
SAT-Race-2010-CNF/software-verification/post/zfcp.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h32-unknown.cnf,1,12.3547,1.5326,0.7969,0.5,0.7509,0.0247,1.5662,1.6739,1.922,0.2325,0.3096,5.71,0.6703,0.1508,0.4507,0.0652
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug4_q0.used-as.sat04-723.cnf,1,0.7066,0.385,0.9403,0.5,0.9405,0.0178,0.895,0.74,3.3769,0.8349,0.3273,5.2302,0.8292,0.0967,0.3616,0.0003
SAT_Competition2007/industrial/industrial/palacios/hard/safe-50-h49-unsat.cnf,1,29.2074,0.9472,0.657,0.5,0.6377,0.0267,2.117,2.3533,2.1775,0.3814,0.3201,5.697,0.3787,0.1419,0.4508,0.0184
SAT_RACE2006/SAT-Race_TS_2/schup-l2s-s04s2-09.cnf,1,2.1745,0.7792,0.5202,0.2407,0.811,0.2059,1.4974,1.2756,0.6374,0.4745,0.1421,3.0616,0.2969,0.0555,0.2048,0.0345
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl128.cnf,1,1.7414,0.9581,0.543,0.2858,0.6726,0.196,1.4219,1.2524,2.4539,0.3734,0.0513,1.6617,0.3258,0.0254,0.0524,0.0181
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug6.cnf,1,0.078,0.6954,0.9568,0.5,0.9588,0.0364,1.2843,0.9333,13.3817,0.5833,0.2698,4.3557,0.6355,0.0571,0.2409,0.0012
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/sokoban-sequential-p145-microban-sequential.080-SAT.cnf,1,0.3931,0.6823,0.9589,0.1855,0.9647,0.0714,0.8567,0.2576,0.9367,0.6739,0.2546,1.7335,0.9589,0.001,0.0012,0
SAT_RACE2008/anbul-part-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1302,0.8676,0.1814,1.3871,1.0251,0.4687,0.3934,0.1616,2.5645,0.6156,0.0161,0.0304,0.0167
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f7idw.cnf,1,5.3701,0.7139,0.4753,0.4531,0.4442,0.1264,1.8279,1.6713,1.5285,0.3733,0.1566,2.9248,0.1291,0.0767,0.1514,0.0761
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-9.cnf,1,0.1111,0.2924,0.9563,1,0.9567,0.0193,0.5625,0.3769,5.6053,0.9126,0.2855,5.0256,0.9475,0.0523,0.2684,0.0002
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-37-1.150-SAT.cnf,1,0.3178,0.4991,0.9614,0.5,0.9979,0.0563,0.6433,0.1767,1.9243,0.7923,0.3269,1.7974,0.9614,0.0352,0.0731,0.0141
SAT_RACE2006/SAT-Race-Benchmarks/schup-l2s-guid-1-k56.cnf,1,2.1198,0.8761,0.5508,0.4378,0.7505,0.2058,1.5853,1.3799,0.9431,0.3769,0.1368,2.949,0.3093,0.0618,0.1526,0.0394
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT-Race-2010-CNF/hardware-verification/velev/12pipe_q0_k.cnf,1,0.7335,0.3239,0.9336,0.5,0.9339,0.0193,0.6842,0.4957,3.6777,0.8915,0.3429,5.0901,0.9229,0.0979,0.36,0.0006
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom22.cnf,1,1.535,0.677,0.3806,0.2404,0.7209,0.1804,1.5194,1.3396,2.1507,0.4244,0.2453,2.3844,0.1209,0.1085,0.2402,0.0735
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-17-u.cnf,1,2.6804,1.0499,0.745,0.1923,0.9277,0.1586,1.3052,0.9716,0.5536,0.3463,0.1585,2.8662,0.5673,0.0138,0.0304,0.0117
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L150_coli.sat.cnf,1,4.321,0.6164,0.4301,1,0.8256,0.0969,1.2508,0.9998,2.8549,0.5095,0.1402,2.1708,0.0831,0.0724,0.1088,0.0958
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-ss-8.cnf,1,2.9061,0.7935,0.5865,0.2171,0.8711,0.2086,1.3213,1.0619,1.065,0.444,0.124,2.1911,0.4161,0.0658,0.1335,0.0496
SAT_Competition2011/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,4.7941,0.7092,0.4607,0.4419,0.4693,0.1341,1.7937,1.6396,1.3375,0.3757,0.1541,3.1481,0.1273,0.0795,0.1489,0.0744
SAT_Competition2007/industrial/industrial/fuhs/hard/AProVE07-08.cnf,1,0.8361,0.7595,0.558,0.2361,0.6965,0.1964,1.4766,1.2304,1.0469,0.3652,0.1146,2.6262,0.2268,0.0541,0.1319,0.0459
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-2_14-k45.cnf,1,1.3457,1.0528,0.6405,0.3871,0.7267,0.1647,1.813,1.5572,0.9652,0.3454,0.1546,3.1511,0.4974,0.0549,0.1357,0.0315
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray08_32.cnf,1,0.9846,0.9056,0.4886,0.2859,0.6847,0.2237,1.3458,1.1146,0.1652,0.3619,0.0647,1.7506,0.3404,0.0239,0.0436,0.0157
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-15-u.cnf,1,1.0979,0.9968,0.7423,0.1439,0.8731,0.1783,1.3836,1.0265,0.4872,0.3897,0.1626,2.5792,0.6067,0.016,0.0309,0.0164
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtviseisenberg1-tseitin.cnf,1,3.0841,0.7078,0.4489,0.2116,0.6665,0.1738,1.7997,1.5375,1.4458,0.5142,0.1406,2.8469,0.2785,0.0552,0.1466,0.0325
SAT_RACE2008/ibm-2002-22r-k60.cnf,1,2.2394,1.0433,0.6104,0.4599,0.703,0.1491,1.8343,1.5621,1.3254,0.3414,0.1574,3.4353,0.5034,0.0369,0.0923,0.022
SAT_Competition2011/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0.5216,0.4716,0.9116,0.4999,0.9129,0.0402,1.0185,0.6874,2.1893,0.7982,0.2954,4.6271,0.8894,0.0477,0.1985,0.0004
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F22.cnf,1,0.1857,0.1733,0.9749,0.5,0.0449,0.0091,0.2057,2.2041,4.0332,0.9664,0.2282,1.6086,0.0236,0.0951,0.2302,0.052
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,1.0142,0.9124,0.4943,0.286,0.6795,0.2222,1.3728,1.1452,0.1969,0.3603,0.084,1.8073,0.3412,0.0258,0.0446,0.0145
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,3.3276,0.5176,0.5361,0.1622,0.797,0.1752,0.9448,1.0757,1.179,0.3234,0.0801,2.5562,0.1273,0.0267,0.0474,0.0264
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-04.cnf,1,7.2167,0.8424,0.3727,0.2768,0.3796,0.1109,2.1208,1.9222,5.8534,0.2884,0.1615,3.038,0.1758,0.0447,0.1027,0.0272
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,3.426,0.7365,0.5608,0.3167,0.8413,0.1847,1.3062,1.1228,1.2442,0.4103,0.1795,2.9194,0.1924,0.1013,0.252,0.0545
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-15.cnf,1,1.4415,0.4531,0.5126,0.2405,0.5552,0.1745,1.0566,0.8803,0.5839,0.4093,0.0433,2.349,0.0611,0.0313,0.0567,0.0292
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-cha05-113.cnf,1,4.7794,0.7247,0.5224,0.4342,0.5608,0.1416,1.6693,1.5725,1.3972,0.3555,0.157,3.283,0.1245,0.0696,0.1512,0.0551
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-5-17-u.cnf,1,1.9615,1.0218,0.7406,0.2021,0.9015,0.1656,1.3577,1.0211,0.5351,0.3641,0.1596,2.793,0.5753,0.0149,0.0317,0.0131
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.10.unsat.cnf,1,0.4638,0.8264,0.4922,0.3213,0.8826,0.2403,1.1785,0.9266,0.2801,0.3513,0.0884,2.4359,0.2035,0.0504,0.0759,0.0439
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0,0.5473,0.9996,0,0.9996,0.006,0.6745,0.6733,0.0034,0.5955,0.0013,0.6027,0.3937,0,0,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/ndhf_xits_13_UNSAT.cnf,1,0.6078,0.5649,0.9291,0.1871,0.9291,0.0063,0.616,0.41,1.1334,0.4543,0.2938,4.1952,0.0157,0.0048,0.0079,0
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-sat-1.0-b7.cnf,1,0.1143,0.2668,0.976,0.5,0.9761,0.0121,0.5294,0.3937,6.9937,0.9186,0.276,5.3959,0.9264,0.0465,0.2273,0
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq3.cnf,1,0.2918,0.5535,0.9184,1,0.928,0.0579,1.0876,0.6672,4.4743,0.7453,0.2643,4.365,0.89,0.1265,0.4075,0.0456
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-01.cnf,1,12.1118,0.9147,0.513,1,0.6914,0.1894,1.8179,1.6664,1.246,0.3532,0.2131,3.3171,0.3302,0.0964,0.2042,0.0626
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,5.3039,0.7034,0.4661,0.4429,0.4502,0.1251,1.7966,1.6393,1.9589,0.3783,0.1479,2.7094,0.1265,0.0758,0.1476,0.0793
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-sha0-35-03.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172,1.0398,0.9209,0.5098,0.4084,0.0385,2.5696,0.0826,0.0308,0.0447,0.0264
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,1.3431,1.5565,0.8961,0.1739,0.9396,0.2405,1.1292,0.9808,0.8045,0.188,0.1522,2.4667,0.6633,0.0331,0.0559,0.0314
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.045-NOTKNOWN.cnf,1,0.9942,1.2724,0.9764,0.5294,0.9843,0.1518,0.7919,0.1583,1.3736,0.3795,0.1648,2.3471,0.9787,0.0971,0.3037,0.0162
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-c7nidw.cnf,1,5.0305,0.7099,0.4641,0.4633,0.4658,0.1299,1.7837,1.652,1.593,0.3732,0.1537,3.0083,0.1271,0.0782,0.1485,0.0745
SAT-Race-2010-CNF/hardware-verification/ibm/2004_rb10Sd.k85.cnf,1,1.9454,1.0716,0.6123,0.4229,0.7018,0.1513,1.8363,1.5865,1.3351,0.3271,0.1487,3.4745,0.5003,0.0405,0.1053,0.0245
SAT_Competition2007/industrial/industrial/grieu/vmpc_24.cnf,1,0,0.5487,0.9993,0,0.9993,0.0085,0.677,0.6749,0.0058,0.5937,0.0021,0.7668,0.3914,0,0,0
SAT-Race-2010-CNF/mixed/palacios/sortnet-8-ipc5-h19-sat.cnf,1,7.3823,0.9215,0.6514,0.3646,0.5813,0.0718,1.9957,1.9839,4.1274,0.3373,0.249,4.1473,0.401,0.0404,0.1091,0.0233
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-13-u.cnf,1,1.1309,1.0025,0.7486,0.1383,0.8695,0.1828,1.3866,1.0186,0.4517,0.3933,0.161,2.5823,0.6234,0.0164,0.0316,0.0162
SAT-Race-2010-CNF/hardware-verification/manolios/c8n_i.cnf,1,4.7403,0.7349,0.5351,0.4343,0.5676,0.1417,1.7034,1.6186,1.3257,0.3536,0.159,3.3982,0.1293,0.0684,0.1526,0.0512
SAT-Race-2010-CNF/hardware-verification/velev/1dlx_c_iq60_a.cnf,1,0.3551,0.5468,0.9141,0.5,0.9106,0.0503,1.1132,0.7386,5.21,0.7451,0.2785,3.5214,0.8664,0.0422,0.1777,0
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-16.cnf,1,0.9694,0.7008,0.5386,0.2927,0.7275,0.2115,1.258,1.0416,1.0031,0.3588,0.086,2.5299,0.1658,0.0515,0.1092,0.0389
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-12.cnf,1,1.4405,0.4535,0.5125,0.2404,0.5555,0.1745,1.057,0.8806,0.5841,0.4092,0.0429,2.3497,0.0613,0.0313,0.0566,0.0293
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-TPP-21-step11.cnf,1,0.0252,1.1142,0.9546,0.4302,0.9642,0.1248,0.9367,0.2774,0.8485,0.4368,0.3145,2.5695,0.9544,0.0687,0.3083,0.0033
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p0.cnf,1,1.1123,0.9302,0.7246,0.1629,0.85,0.1647,1.4502,1.0735,0.7045,0.4266,0.1492,2.9644,0.6039,0.0193,0.053,0.0053
SAT_Competition2011/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w9.shuffled.cnf,1,0.1385,1.026,0.595,1,0.7903,0.0327,1.3268,0.5611,0.8492,0.4516,0.0364,4.8658,0.7903,0.0149,0.0241,0
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-15-s.cnf,1,2.007,1.0273,0.7442,0.1995,0.901,0.1677,1.3602,1.0189,0.5124,0.3648,0.1595,2.7798,0.5832,0.0149,0.0319,0.0126
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-three-cities-sequential-14nodes-1000size-4degree-100mindistance-4trucks-14packages-2008seed.030-NOTKNOWN.cnf,1,0.7286,1.205,0.9909,0.6587,0.9911,0.1425,0.7353,0.0684,4.8319,0.4067,0.2287,1.3173,0.9909,0.1561,0.4052,0.0748
