@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC
@ATTRIBUTE stats_table_count NUMERIC
@ATTRIBUTE normalised_mean_degree NUMERIC
@ATTRIBUTE clustering_coefficient NUMERIC
@ATTRIBUTE stats_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_0 NUMERIC
@ATTRIBUTE stats_var_discrete NUMERIC
@ATTRIBUTE stats_cts_per_var_mean_normalised NUMERIC
@ATTRIBUTE stats_arity_mean_normalised NUMERIC
@ATTRIBUTE stats_edge_density NUMERIC
@ATTRIBUTE stats_varcount NUMERIC
@ATTRIBUTE stats_branchingvars NUMERIC
@ATTRIBUTE stats_tightness_50 NUMERIC
@ATTRIBUTE mean_degree NUMERIC
@ATTRIBUTE stats_dom_50 NUMERIC
@ATTRIBUTE stats_conscount NUMERIC
@ATTRIBUTE stats_dom_mean NUMERIC
@ATTRIBUTE normalised_maximum_degree NUMERIC
@ATTRIBUTE normalised_minimum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_mean NUMERIC
@ATTRIBUTE stats_dom_25 NUMERIC
@ATTRIBUTE stats_literal_tightness_25 NUMERIC
@ATTRIBUTE stats_dom_100 NUMERIC
@ATTRIBUTE stats_tightness_100 NUMERIC
@ATTRIBUTE stats_literal_tightness_50 NUMERIC
@ATTRIBUTE normalised_standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_75 NUMERIC
@ATTRIBUTE stats_tightness_mean_normalised NUMERIC
@ATTRIBUTE stats_dom_75 NUMERIC
@ATTRIBUTE stats_dom_0 NUMERIC
@ATTRIBUTE median_degree NUMERIC
@ATTRIBUTE maximum_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_0 NUMERIC
@ATTRIBUTE stats_literal_tightness_100 NUMERIC
@ATTRIBUTE width_of_graph NUMERIC
@ATTRIBUTE standard_deviation_of_node_degree NUMERIC
@ATTRIBUTE stats_literal_tightness_coeff_of_variation NUMERIC
@ATTRIBUTE width_of_ordering NUMERIC
@ATTRIBUTE SAC_literals NUMERIC
@ATTRIBUTE minimum_degree NUMERIC
@ATTRIBUTE normalised_SAC_literals NUMERIC
@ATTRIBUTE stats_arity_mean NUMERIC
@ATTRIBUTE stats_unary_proportion NUMERIC
@ATTRIBUTE stats_table_proportion NUMERIC
@ATTRIBUTE stats_dom_not2_2_ratio NUMERIC
@ATTRIBUTE stats_unary_count NUMERIC
@ATTRIBUTE stats_arity_25 NUMERIC
@ATTRIBUTE stats_arity_0 NUMERIC
@ATTRIBUTE stats_sums_proportion NUMERIC
@ATTRIBUTE stats_alldiff_proportion NUMERIC
@ATTRIBUTE stats_sums_count NUMERIC
@ATTRIBUTE stats_arity_100 NUMERIC
@ATTRIBUTE stats_var_bool NUMERIC
@ATTRIBUTE stats_arity_50 NUMERIC
@ATTRIBUTE stats_alldiff_count NUMERIC
@ATTRIBUTE stats_arity_75 NUMERIC
@ATTRIBUTE stats_occurrence_count NUMERIC
@ATTRIBUTE stats_occurrence_proportion NUMERIC

@DATA
3-insertions-5-5.xml.watchless.minion.gz,1,0.006401,0.221368,0.199858,0.01138,184,13.790896,184,0,0.009809,0,184,184,1406,0.001422,0.001422,0.009816,1406,1406,184,13.790896,5,9695,5,0.199858,0.003556,20,5,17,5,184,21,0.007218,23,0.018979,5,5,16,281,16,23,9,10.148279,0.148324,281,0,5,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
3-insertions-5-6.xml.watchless.minion.gz,1,0.006401,0.221368,0.199858,0.01138,169,13.790896,169,0,0.009809,0,169,169,1406,0.001422,0.001422,0.009816,1406,1406,169,13.790896,6,9695,6,0.199858,0.003556,16.666667,6,14,6,169,18,0.007218,19,0.017432,6,6,16,281,13,20,9,10.148279,0.153623,281,0,5,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-fullins-3-6.xml.watchless.minion.gz,1,0.061404,0.289676,0.201754,0.061404,169,9.491228,169,0,0.083256,0.044685,169,169,114,0.017544,0.017544,0.083993,114,114,169,9.491228,6,541,6,0.201754,0.035088,16.666667,6,14,6,169,18,0.043477,19,0.312384,6,6,7,23,13,20,7,4.956381,0.153623,23,0,4,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-fullins-3-7.xml.watchless.minion.gz,1,0.061404,0.289676,0.201754,0.061404,154,9.491228,154,0,0.083256,0.044685,154,154,114,0.017544,0.017544,0.083993,114,114,154,9.491228,7,541,7,0.201754,0.035088,14.285714,7,13,7,154,13,0.043477,16,0.284658,7,7,7,23,12,19,7,4.956381,0.15748,23,0,4,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-fullins-4-6.xml.watchless.minion.gz,1,0.018841,0.170563,0.172464,0.021739,169,19.275362,169,0,0.027935,0.011068,169,169,690,0.002899,0.002899,0.027976,690,690,169,19.275362,6,6650,6,0.172464,0.008696,16.666667,6,14,6,169,18,0.019555,19,0.025414,6,6,15,119,13,20,13,13.493191,0.153623,119,0,6,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-fullins-4-7.xml.watchless.minion.gz,1,0.018841,0.170563,0.172464,0.021739,154,19.275362,154,0,0.027935,0.011068,154,154,690,0.002899,0.002899,0.027976,690,690,154,19.275362,7,6650,7,0.172464,0.008696,14.285714,7,13,7,154,13,0.019555,16,0.023158,7,7,15,119,12,19,13,13.493191,0.15748,119,0,6,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-fullins-4-8.xml.watchless.minion.gz,1,0.018841,0.170563,0.172464,0.021739,136,19.275362,136,0,0.027935,0.011068,136,136,690,0.002899,0.002899,0.027976,690,690,136,19.275362,8,6650,8,0.172464,0.008696,12.5,8,9,8,136,13,0.019555,20,0.020451,8,8,15,119,6,20,13,13.493191,0.401995,119,0,6,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-fullins-5-5.xml.watchless.minion.gz,1,0.00603,0.27407,0.167631,0.007477,184,37.291365,184,0,0.008995,0.003157,184,184,4146,0.000482,0.000482,0.008997,4146,4146,184,37.291365,5,77305,5,0.167631,0.00193,20,5,17,5,184,21,0.008725,23,0.00238,5,5,31,695,16,23,25,36.175725,0.148324,695,0,8,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-fullins-5-6.xml.watchless.minion.gz,1,0.00603,0.27407,0.167631,0.007477,169,37.291365,169,0,0.008995,0.003157,169,169,4146,0.000482,0.000482,0.008997,4146,4146,169,37.291365,6,77305,6,0.167631,0.00193,16.666667,6,14,6,169,18,0.008725,19,0.002186,6,6,31,695,13,20,25,36.175725,0.153623,695,0,8,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-fullins-5-7.xml.watchless.minion.gz,1,0.00603,0.27407,0.167631,0.007477,154,37.291365,154,0,0.008995,0.003157,154,154,4146,0.000482,0.000482,0.008997,4146,4146,154,37.291365,7,77305,7,0.167631,0.00193,14.285714,7,13,7,154,13,0.008725,16,0.001992,7,7,31,695,12,19,25,36.175725,0.15748,695,0,8,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-fullins-5-8.xml.watchless.minion.gz,1,0.00603,0.27407,0.167631,0.007477,136,37.291365,136,0,0.008995,0.003157,136,136,4146,0.000482,0.000482,0.008997,4146,4146,136,37.291365,8,77305,8,0.167631,0.00193,12.5,8,9,8,136,13,0.008725,20,0.001759,8,8,31,695,6,20,25,36.175725,0.401995,695,0,8,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-insertions-3-3.xml.watchless.minion.gz,1,0.037975,0.450984,0.164557,0.050633,324,3.949367,324,0,0.049992,0,324,324,79,0.025316,0.025316,0.050633,79,79,324,3.949367,3,156,3,0.164557,0.037975,33.333333,3,32,3,324,33,0.013793,35,2.076923,3,3,4,13,32,35,3,1.089637,0.037417,13,0,3,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-insertions-3-4.xml.watchless.minion.gz,1,0.037975,0.450984,0.164557,0.050633,263,3.949367,263,0,0.049992,0,263,263,79,0.025316,0.025316,0.050633,79,79,263,3.949367,4,156,4,0.164557,0.037975,25,4,26,4,263,27,0.013793,27,1.685897,4,4,4,13,20,27,3,1.089637,0.116619,13,0,3,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-insertions-4-3.xml.watchless.minion.gz,1,0.010526,0.331519,0.166316,0.016842,324,7.557895,324,0,0.015911,0,324,324,475,0.004211,0.004211,0.015945,475,475,324,7.557895,3,1795,3,0.166316,0.008421,33.333333,3,32,3,324,33,0.008453,35,0.180501,3,3,8,79,32,35,5,4.015013,0.037417,79,0,4,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-insertions-4-4.xml.watchless.minion.gz,1,0.010526,0.331519,0.166316,0.016842,263,7.557895,263,0,0.015911,0,263,263,475,0.004211,0.004211,0.015945,475,475,263,7.557895,4,1795,4,0.166316,0.008421,25,4,26,4,263,27,0.008453,27,0.146518,4,4,8,79,20,27,5,4.015013,0.116619,79,0,4,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
4-insertions-4-5.xml.watchless.minion.gz,1,0.010526,0.331519,0.166316,0.016842,184,7.557895,184,0,0.015911,0,184,184,475,0.004211,0.004211,0.015945,475,475,184,7.557895,5,1795,5,0.166316,0.008421,20,5,17,5,184,21,0.008453,23,0.102507,5,5,8,79,16,23,5,4.015013,0.148324,79,0,4,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
5-fullins-3-6.xml.watchless.minion.gz,1,0.051948,0.274114,0.175325,0.045455,169,10.285714,169,0,0.06679,0.039801,169,169,154,0.012987,0.012987,0.067227,154,154,169,10.285714,6,792,6,0.175325,0.025974,16.666667,6,14,6,169,18,0.038464,19,0.213384,6,6,7,27,13,20,8,5.923445,0.153623,27,0,4,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
5-fullins-3-7.xml.watchless.minion.gz,1,0.051948,0.274114,0.175325,0.045455,154,10.285714,154,0,0.06679,0.039801,154,154,154,0.012987,0.012987,0.067227,154,154,154,10.285714,7,792,7,0.175325,0.025974,14.285714,7,13,7,154,13,0.038464,16,0.194444,7,7,7,27,12,19,8,5.923445,0.15748,27,0,4,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
5-fullins-3-8.xml.watchless.minion.gz,1,0.051948,0.274114,0.175325,0.045455,136,10.285714,136,0,0.06679,0.039801,136,136,154,0.012987,0.012987,0.067227,154,154,136,10.285714,8,792,8,0.175325,0.025974,12.5,8,9,8,136,13,0.038464,20,0.171717,8,8,7,27,6,20,8,5.923445,0.401995,27,0,4,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
5-fullins-4-6.xml.watchless.minion.gz,1,0.013825,0.158896,0.147465,0.013825,169,21.004608,169,0,0.019359,0.008712,169,169,1085,0.001843,0.001843,0.019377,1085,1085,169,21.004608,6,11395,6,0.147465,0.00553,16.666667,6,14,6,169,18,0.014867,19,0.014831,6,6,15,160,13,20,15,16.13043,0.153623,160,0,6,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
5-fullins-4-7.xml.watchless.minion.gz,1,0.013825,0.158896,0.147465,0.013825,154,21.004608,154,0,0.019359,0.008712,154,154,1085,0.001843,0.001843,0.019377,1085,1085,154,21.004608,7,11395,7,0.147465,0.00553,14.285714,7,13,7,154,13,0.014867,16,0.013515,7,7,15,160,12,19,15,16.13043,0.15748,160,0,6,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
5-fullins-4-8.xml.watchless.minion.gz,1,0.013825,0.158896,0.147465,0.013825,136,21.004608,136,0,0.019359,0.008712,136,136,1085,0.001843,0.001843,0.019377,1085,1085,136,21.004608,8,11395,8,0.147465,0.00553,12.5,8,9,8,136,13,0.014867,20,0.011935,8,8,15,160,6,20,15,16.13043,0.401995,160,0,6,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
5-fullins-4-9.xml.watchless.minion.gz,1,0.013825,0.158896,0.147465,0.013825,96,21.004608,96,0,0.019359,0.008712,96,96,1085,0.001843,0.001843,0.019377,1085,1085,96,21.004608,9,11395,9,0.147465,0.00553,11.111111,9,10,9,96,11,0.014867,13,0.008425,9,9,15,160,7,15,15,16.13043,0.237908,160,0,6,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
abb313GPIA-10.xml.watchless.minion.gz,1,0.043674,1.089224,0.076429,0.041105,104,83.994862,104,0,0.044019,0.440231,104,104,1557,0.001285,0.001285,0.044047,1557,1557,104,68.53693,10,65390,10,0.096981,0,10,10,8,10,104,11,0.012787,12,0.00159,10,10,64,151,7,13,68,19.908705,0.2,119,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
abb313GPIA-5.xml.watchless.minion.gz,1,0.043674,1.089224,0.076429,0.041105,184,83.994862,184,0,0.044019,0.440231,184,184,1557,0.001285,0.001285,0.044047,1557,1557,184,68.53693,5,65390,5,0.096981,0,20,5,17,5,184,21,0.012787,23,0.002814,5,5,64,151,16,23,68,19.908705,0.148324,119,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
abb313GPIA-7.xml.watchless.minion.gz,1,0.043674,1.089224,0.076429,0.041105,154,83.994862,154,0,0.044019,0.440231,154,154,1557,0.001285,0.001285,0.044047,1557,1557,154,68.53693,7,65390,7,0.096981,0,14.285714,7,13,7,154,13,0.012787,16,0.002355,7,7,64,151,12,19,68,19.908705,0.15748,119,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
abb313GPIA-8.xml.watchless.minion.gz,1,0.043674,1.089224,0.076429,0.041105,136,83.994862,136,0,0.044019,0.440231,136,136,1557,0.001285,0.001285,0.044047,1557,1557,136,68.53693,8,65390,8,0.096981,0,12.5,8,9,8,136,13,0.012787,20,0.00208,8,8,64,151,6,20,68,19.908705,0.401995,119,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
abb313GPIA-9.xml.watchless.minion.gz,1,0.043674,1.089224,0.076429,0.041105,96,83.994862,96,0,0.044019,0.440231,96,96,1557,0.001285,0.001285,0.044047,1557,1557,96,68.53693,9,65390,9,0.096981,0,11.111111,9,10,9,96,11,0.012787,13,0.001468,9,9,64,151,7,15,68,19.908705,0.237908,119,0,0,0,2,0,0,0,0,2,2,0,0,0,2,0,2,0,2,0,0
aim-100-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,0.05,0.796046,0.11,0.07,131.24026,4.61,121,154,0.0712,0.300758,136,114,100,0.029935,0.029935,0.071919,100,100,121,7.12,2,154,2,0.14,0.05,13.132506,2,11.25,2,273,13,0.016204,14.75,0.852209,2,2,7,14,6.833333,21.25,5,1.62037,0.223015,11,100,5,1,2.993506,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,0.05,0.795805,0.09,0.07,127.647436,4.67,114,156,0.071,0.291397,128,114,100,0.029936,0.029936,0.071717,100,100,121,7.1,2,156,2,0.11,0.04,12.961821,2,11,2,260,12.8,0.013229,14.75,0.818253,2,2,7,11,7.333333,22,5,1.322876,0.226717,9,100,4,1,2.99359,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,0.05,0.795776,0.09,0.07,126.884615,4.68,114,156,0.0734,0.292261,128,114,100,0.03,0.03,0.074141,100,100,121,7.34,2,156,2,0.12,0.05,12.936726,2,11,2,257,13,0.015951,14.75,0.813363,2,2,7,12,6.833333,23,5,1.595118,0.220589,9,100,5,1,3,0,1,0,0,3,3,0,0,0,3,0,3,0,3,0,0
aim-100-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,0.05,0.795656,0.11,0.07,125.949045,4.71,114,157,0.0726,0.283001,128,114,100,0.03,0.03,0.073333,100,100,121,7.26,2,157,2,0.13,0.04,12.887589,2,11.25,2,273,13,0.01671,14.75,0.802223,2,2,7,13,6.333333,20.25,5,1.671048,0.192016,11,0,4,0,3,0,1,0,0,3,3,0,0,0,3,0,3,0,3,0,0
aim-100-1-6-unsat-1_ext.xml.minion.converted.minion.gz,1,0.06,0.795656,0.13,0.08,127.726115,4.71,114,157,0.082,0.256906,136,114,100,0.03,0.03,0.082828,100,100,121,8.2,2,157,2,0.13,0.04,12.882089,2,11,2,273,13,0.019079,14.75,0.813542,2,2,8,13,6.333333,20.25,6,1.907878,0.219612,13,0,4,0,3,0,1,0,0,3,3,0,0,0,3,0,3,0,3,0,0
aim-100-1-6-unsat-2_ext.xml.minion.converted.minion.gz,1,0.05,0.796552,0.13,0.08,136.14,4.48,121,150,0.078,0.244708,136,114,100,0.029867,0.029867,0.078788,100,100,121,7.8,2,150,2,0.15,0.04,13.83125,2,11.25,2,273,13.222222,0.019131,16,0.9076,2,2,8,15,7.5,26,5,1.913113,0.269996,13,0,4,0,2.986667,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-1-6-unsat-3_ext.xml.minion.converted.minion.gz,1,0.05,0.796287,0.1,0.08,130.105263,4.55,121,152,0.0796,0.262989,136,114,100,0.029934,0.029934,0.080404,100,100,121,7.96,2,152,2,0.12,0.04,13.173119,2,11,2,273,13,0.017025,14.8,0.855956,2,2,8,12,6.833333,23,5,1.702469,0.256622,10,0,4,0,2.993421,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-1-6-unsat-4_ext.xml.minion.converted.minion.gz,1,0.06,0.79571,0.12,0.08,130.146497,4.69,121,157,0.0812,0.233664,136,114,100,0.029873,0.029873,0.08202,100,100,121,8.12,2,157,2,0.14,0.05,12.959446,2,11,2,266,13,0.018126,14.75,0.828959,2,2,8,14,6.833333,22,6,1.812622,0.223952,12,0,5,0,2.987261,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-2-0-sat-1_ext.xml.minion.converted.minion.gz,1,0.07,0.791291,0.11,0.09,127.85567,5.81,121,194,0.0896,0.256198,128,114,100,0.029948,0.029948,0.090505,100,100,121,8.96,2,194,2,0.11,0.06,13.069333,2,11.833333,2,257,13,0.011307,14.166667,0.65905,2,2,9,11,10,18.4,7,1.130664,0.127183,11,0,6,0,2.994845,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-2-0-sat-2_ext.xml.minion.converted.minion.gz,1,0.07,0.790977,0.12,0.09,129.040609,5.89,121,197,0.0928,0.266276,136,114,100,0.029898,0.029898,0.093737,100,100,121,9.28,2,197,2,0.12,0.07,12.953833,2,11.833333,2,260,13,0.011232,14.166667,0.655028,2,2,9,12,9.5,20.2,7,1.12321,0.134034,12,0,7,0,2.989848,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-2-0-sat-3_ext.xml.minion.converted.minion.gz,1,0.06,0.791635,0.1,0.09,132.303665,5.72,121,191,0.089,0.240865,136,114,100,0.029948,0.029948,0.089899,100,100,121,8.9,2,191,2,0.12,0.06,13.306,2,11.833333,2,273,13,0.01253,14.2,0.692689,2,2,9,12,9.5,19.8,6,1.252996,0.150434,10,100,6,1,2.994764,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-2-0-sat-4_ext.xml.minion.converted.minion.gz,1,0.07,0.79115,0.12,0.09,127.6,5.85,121,195,0.0922,0.266799,136,114,100,0.03,0.03,0.093131,100,100,121,9.22,2,195,2,0.12,0.06,12.853667,2,11.666667,2,259,12.833333,0.012048,14.166667,0.654359,2,2,9,12,9.5,20.25,7,1.204824,0.145307,12,0,6,0,3,0,1,0,0,3,3,0,0,0,3,0,3,0,3,0,0
aim-100-2-0-unsat-1_ext.xml.minion.converted.minion.gz,1,0.07,0.791037,0.12,0.105,128.943878,5.88,121,196,0.1034,0.203524,136,114,100,0.03,0.03,0.104444,100,100,121,10.34,2,196,2,0.12,0.07,12.880333,2,11.666667,2,257,12.833333,0.012347,14.166667,0.657877,2,2,10.5,12,9.5,18.4,7,1.234666,0.144368,12,0,7,0,3,0,1,0,0,3,3,0,0,0,3,0,3,0,3,0,0
aim-100-2-0-unsat-2_ext.xml.minion.converted.minion.gz,1,0.07,0.791492,0.11,0.1,128.71875,5.76,114,192,0.1014,0.210251,136,114,100,0.03,0.03,0.102424,100,100,121,10.14,2,192,2,0.12,0.07,13.13225,2,11.833333,2,273,13,0.012571,14.166667,0.67041,2,2,10,12,9.5,22,7,1.25714,0.158616,11,0,7,0,3,0,1,0,0,3,3,0,0,0,3,0,3,0,3,0,0
aim-100-2-0-unsat-3_ext.xml.minion.converted.minion.gz,1,0.08,0.791431,0.12,0.1,128.911917,5.77,114,193,0.0988,0.213915,136,114,100,0.029896,0.029896,0.099798,100,100,121,9.88,2,193,2,0.12,0.07,12.87625,2,11.666667,2,266,12.833333,0.01227,14.166667,0.667937,2,2,10,12,8.2,19.8,8,1.227029,0.151082,12,0,7,0,2.989637,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-2-0-unsat-4_ext.xml.minion.converted.minion.gz,1,0.07,0.791607,0.11,0.1,130.308901,5.73,114,191,0.0998,0.208253,136,114,100,0.03,0.03,0.100808,100,100,121,9.98,2,191,2,0.12,0.06,13.137917,2,11.833333,2,264,13,0.01183,14.2,0.682246,2,2,10,12,10,18.4,7,1.183047,0.138862,11,0,6,0,3,0,1,0,0,3,3,0,0,0,3,0,3,0,3,0,0
aim-100-3-4-sat-1_ext.xml.minion.converted.minion.gz,1,0.11,0.780003,0.17,0.15,132.43125,9.59,121,320,0.1494,0.223638,136,114,100,0.029969,0.029969,0.150909,100,100,121,14.94,2,320,2,0.19,0.11,13.338859,2,12.1,2,260,13.3,0.015989,14.4,0.413848,2,2,15,19,9.181818,18.875,11,1.598875,0.127071,17,100,11,1,2.996875,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-3-4-sat-2_ext.xml.minion.converted.minion.gz,1,0.12,0.780308,0.18,0.15,136.14557,9.45,121,316,0.15,0.22448,136,114,100,0.029905,0.029905,0.151515,100,100,121,15,2,316,2,0.19,0.11,13.526177,2,12.3,2,273,13.3,0.017263,14.4,0.43084,2,2,15,19,9.181818,20.571429,12,1.726268,0.136864,18,0,11,0,2.990506,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-3-4-sat-3_ext.xml.minion.converted.minion.gz,1,0.11,0.780538,0.18,0.15,135.653846,9.36,114,312,0.1476,0.229624,136,114,100,0.03,0.03,0.149091,100,100,121,14.76,2,312,2,0.19,0.08,13.67394,2,12.2,2,273,13.555556,0.019551,14.875,0.434788,2,2,15,19,10.181818,19,11,1.955096,0.142061,18,0,8,0,3,0,1,0,0,3,3,0,0,0,3,0,3,0,3,0,0
aim-100-3-4-sat-4_ext.xml.minion.converted.minion.gz,1,0.12,0.780208,0.17,0.15,133.725552,9.5,114,317,0.149,0.224893,136,114,100,0.029968,0.029968,0.150505,100,100,121,14.9,2,317,2,0.19,0.1,13.468298,2,12.2,2,266,13.555556,0.014177,14.4,0.421847,2,2,15,19,9.181818,21.5,12,1.417745,0.131283,17,0,10,0,2.996845,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-6-0-sat-1_ext.xml.minion.converted.minion.gz,1,0.2,0.769331,0.26,0.24,135.445438,16.74,121,559,0.2414,0.276498,136,114,100,0.029946,0.029946,0.243838,100,100,121,24.14,2,559,2,0.29,0.18,13.446267,2,12.647059,2,273,13.375,0.023496,14.375,0.2423,2,2,24,29,10.5,18.4,20,2.349553,0.094056,26,100,18,1,2.994633,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-6-0-sat-2_ext.xml.minion.converted.minion.gz,1,0.19,0.769318,0.25,0.24,134.50805,16.76,121,559,0.2398,0.275169,136,114,100,0.029982,0.029982,0.242222,100,100,121,23.98,2,559,2,0.28,0.17,13.468633,2,12.588235,2,273,13.375,0.023874,14.294118,0.240623,2,2,24,28,10.777778,17.928571,19,2.387384,0.092733,25,100,17,1,2.998211,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-6-0-sat-3_ext.xml.minion.converted.minion.gz,1,0.2,0.769267,0.28,0.25,133.966132,16.81,121,561,0.2466,0.270754,136,114,100,0.029964,0.029964,0.249091,100,100,121,24.66,2,561,2,0.3,0.2,13.445787,2,12.705882,2,273,13.4375,0.020602,14.133333,0.238799,2,2,25,30,10.588235,16.357143,20,2.060194,0.08614,28,100,20,1,2.996435,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-100-6-0-sat-4_ext.xml.minion.converted.minion.gz,1,0.2,0.769022,0.26,0.24,132.085965,17.06,121,570,0.241,0.271467,136,114,100,0.02993,0.02993,0.243434,100,100,121,24.1,2,570,2,0.3,0.19,13.173005,2,12.235294,2,273,13.058824,0.023043,13.882353,0.23173,2,2,24,30,10.777778,16.5625,20,2.304344,0.09179,26,100,19,1,2.992982,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-200-1-6-sat-1_ext.xml.minion.converted.minion.gz,1,0.025,0.795331,0.055,0.035,126.387302,4.72,121,315,0.037,0.265766,128,114,200,0.014984,0.014984,0.037186,200,200,121,7.4,2,315,2,0.065,0.02,12.775321,2,10.5,2,257,13,0.008139,14.75,0.40123,2,2,7,13,6.333333,21.4,5,1.627882,0.216182,11,200,4,1,2.996825,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-200-1-6-sat-2_ext.xml.minion.converted.minion.gz,1,0.025,0.795271,0.065,0.035,126.990506,4.735,114,316,0.03695,0.274864,136,114,200,0.014984,0.014984,0.037136,200,200,121,7.39,2,316,2,0.07,0.02,12.777976,2,11,2,259,13,0.008672,14.75,0.401869,2,2,7,14,6.333333,21.4,5,1.73433,0.203972,13,200,4,1,2.996835,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-200-1-6-sat-3_ext.xml.minion.converted.minion.gz,1,0.025,0.79557,0.055,0.035,128.553055,4.66,121,311,0.0368,0.264593,136,114,200,0.014984,0.014984,0.036985,200,200,121,7.36,2,311,2,0.065,0.02,13.044914,2,11,2,273,13,0.007906,14.75,0.413354,2,2,7,13,6.833333,27,5,1.581265,0.23119,11,200,4,1,2.996785,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
aim-200-1-6-sat-4_ext.xml.minion.converted.minion.gz,1,0.025,0.795191,0.06,0.035,127.578616,4.75,121,318,0.03695,0.270617,136,114,200,0.014937,0.014937,0.037136,200,200,121,7.39,2,318,2,0.075,0.02,12.82675,2,10.5,2,257,13,0.008074,14.75,0.401191,2,2,7,15,6.333333,24.2,5,1.614899,0.229897,12,200,4,1,2.987421,0,1,0,0,3,2,0,0,0,3,0,3,0,3,0,0
