@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC
@ATTRIBUTE LITEP_LIT NUMERIC
@ATTRIBUTE EXIST_VARS NUMERIC
@ATTRIBUTE OCCEN_OCC NUMERIC
@ATTRIBUTE CLAUSES NUMERIC
@ATTRIBUTE FORALL_POS_LITS_PER_CLAUSE NUMERIC
@ATTRIBUTE LITFN_LIT NUMERIC
@ATTRIBUTE FORALL_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE LITERALS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE FORALL_VARS NUMERIC
@ATTRIBUTE NEG_HORN_CLAUSE NUMERIC
@ATTRIBUTE OCCEN_OCCE NUMERIC
@ATTRIBUTE LITEN_LITE NUMERIC
@ATTRIBUTE W_OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE POS_HORN NUMERIC
@ATTRIBUTE OCCE_OCC NUMERIC
@ATTRIBUTE WOCCEP_WOCC NUMERIC
@ATTRIBUTE WOCCN_WOCC NUMERIC
@ATTRIBUTE WOCCEP_WOCCE NUMERIC
@ATTRIBUTE LITEN_LITN NUMERIC
@ATTRIBUTE OCCS_POS_NO_PER_VAR NUMERIC
@ATTRIBUTE BINARY_CLAUSES NUMERIC
@ATTRIBUTE WOCCEP_WOCCP NUMERIC
@ATTRIBUTE NEG_HORN NUMERIC

@DATA
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-005-shuffled,1,0.328103,0.571528,70.040816,0.749694,11313,2.200348,13923,3531.220513,0.401925,13728,0.552723,34480,0.061688,0.026547,0.123376,80122,1765.610256,195,0.505452,0.575539,0.575539,757.517705,25851,0.960356,0.405516,0.586671,0.410926,0.953551,2.465704,23016,0.981097,17428
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.320904,0.571996,37.767857,0.748263,2797,2.200321,4341,778.162162,0.404452,4230,0.562837,8716,0.054383,0.023552,0.108765,20126,389.081081,111,0.526159,0.575555,0.575555,344.604469,6553,0.977902,0.412357,0.586242,0.411647,0.958826,1.984335,5816,0.996613,4586
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.327708,0.57169,69.247312,0.749201,10505,2.192725,13065,3486.4,0.400398,12880,0.551587,32056,0.064824,0.027913,0.129648,74446,1743.2,185,0.51017,0.575928,0.575928,716.804899,24069,0.957736,0.405371,0.586116,0.411357,0.951175,2.440566,21380,0.979433,16354
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.330348,0.571568,120.185185,0.749572,31907,2.188702,35991,11917.283784,0.39861,35695,0.54624,96586,0.06941,0.029821,0.138819,224806,5958.641892,296,0.503655,0.576108,0.576108,1277.699369,72483,0.948155,0.402091,0.585311,0.411886,0.947826,2.676058,64406,0.96962,48646
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.331071,0.571535,154.892183,0.749675,52735,2.187449,57835,20483.578378,0.39809,57465,0.544644,159286,0.070741,0.030375,0.141481,370966,10241.789189,370,0.501827,0.576162,0.576162,1650.198772,119519,0.945298,0.401122,0.584965,0.412139,0.946854,2.748267,106210,0.966478,79934
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.330516,0.571752,147.007782,0.749009,33825,2.212761,38037,10404.328125,0.403688,37781,0.5509,102340,0.057153,0.02456,0.114305,238152,5202.164063,256,0.503088,0.575459,0.575459,1105.701475,76800,0.957323,0.404089,0.585506,0.412189,0.957044,2.681284,68162,0.974896,51486
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.313494,0.567702,20.06422,0.761487,1143,2.222161,2295,352.148148,0.412616,2187,0.575083,3646,0.045529,0.019682,0.091059,8434,176.074074,108,0.53401,0.570476,0.570476,264.77037,2714,1.008074,0.422183,0.584687,0.413052,0.96533,1.588671,2502,1.016543,1947
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.324537,0.569792,34.067485,0.755027,3997,2.213219,5715,1106.790123,0.406281,5553,0.561789,12316,0.055619,0.023928,0.111237,28628,553.395062,162,0.513884,0.5733,0.5733,536.501662,9204,0.979922,0.412236,0.587385,0.410454,0.958006,2.155031,8318,0.999081,6329
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.331656,0.571119,141.184805,0.750948,64129,2.198521,69243,23122.312757,0.400332,68757,0.546406,193360,0.066565,0.028548,0.13313,450848,11561.156379,486,0.499798,0.575426,0.575426,2190.229958,144924,0.949568,0.402151,0.585308,0.411987,0.950013,2.792484,129230,0.969758,96641
biu.mv.xl_ao.bb-b003-p020-IPF03-c03.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-005-shuffled,1,0.333319,0.571418,1513.166667,0.750032,7924,2.102006,9349,102.740741,0.379023,9079,0.537379,23773,0.115635,0.049559,0.231271,55469,51.37037,270,0.503302,0.579276,0.579276,22.610333,17857,0.927673,0.398862,0.585457,0.409626,0.91327,2.542839,15848,0.962172,11965
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf00.01X-QBF.BB1-01X.BB2-01X.BB3-01X.with-IOC.unfold-010-shuffled,1,0.294955,0.594019,7183,0.683448,2923,2.179818,7183,0,0.405981,7183,0.594019,9910,0,0,0,21602,0,0,0.599495,0.594019,0.594019,1.220938,7796,1,0.405981,0.594019,0.405981,1,1.220938,5846,1,5941
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-002-shuffled,1,0.302049,0.580409,38.302326,0.722922,737,2.2,1689,114.095238,0.410088,1647,0.585465,2440,0.021311,0.009503,0.042623,5472,57.047619,42,0.57623,0.581967,0.581967,94.581409,1880,1.00601,0.422199,0.58203,0.416928,0.983627,1.359384,1558,1.01012,1406
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-009-shuffled,1,0.328287,0.572847,138.389474,0.745666,22269,2.173129,26483,8890.539683,0.395758,26294,0.545345,67834,0.072795,0.031395,0.145591,157288,4445.269841,189,0.508388,0.577728,0.577728,779.972058,51067,0.943947,0.401154,0.584823,0.412213,0.945195,2.536948,44916,0.966222,34486
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-003-shuffled,1,0.312658,0.577039,45.268657,0.732984,1729,2.168174,3099,483.939394,0.399587,3033,0.565713,5530,0.053165,0.023374,0.106329,12578,241.969697,66,0.54358,0.580817,0.580817,184.492417,4211,0.973995,0.413439,0.583739,0.414267,0.959493,1.716683,3590,0.993221,3006
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.302202,0.583333,57.413793,0.714286,741,2.200653,1693,85.142857,0.409722,1665,0.586082,2452,0.015498,0.006944,0.030995,5472,42.571429,28,0.583605,0.584507,0.584507,63.396338,1901,1.002694,0.419914,0.582393,0.416836,0.988095,1.346722,1538,1.005524,1431
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-005-shuffled,1,0.32693,0.572063,68.761364,0.74806,9717,2.191306,12277,3168.914286,0.400305,12102,0.552303,29722,0.064094,0.027633,0.128188,68940,1584.457143,175,0.51154,0.576278,0.576278,668.221634,22353,0.958396,0.405746,0.586046,0.411477,0.951696,2.40303,19784,0.980173,15204
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.318761,0.572678,35.678899,0.746182,2501,2.184553,3997,736.222222,0.401694,3889,0.562242,7846,0.059011,0.025628,0.118022,18066,368.111111,108,0.528422,0.576604,0.576604,330.099825,5917,0.975091,0.413394,0.58528,0.412534,0.955248,1.931449,5218,0.996802,4146
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.308946,0.566842,16.878261,0.76416,967,2.202556,2055,341.649123,0.410185,1941,0.575812,3130,0.053035,0.022973,0.10607,7226,170.824561,114,0.542173,0.570061,0.570061,275.577616,2337,1.010089,0.42764,0.581699,0.415881,0.959473,1.523114,2162,1.022326,1697
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.322417,0.569396,28.069767,0.756245,3377,2.186939,4999,1127.298246,0.401455,4828,0.559383,10474,0.067691,0.029148,0.135383,24324,563.649123,171,0.516708,0.573692,0.573692,557.402881,7839,0.975057,0.413817,0.586019,0.411445,0.948809,2.095219,7096,0.999603,5412
biu.mv.xl_ao.bb-b003-p020-MIF02-c01.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-007-shuffled,1,0.333326,0.571423,2118.5,0.750016,15468,2.029803,17347,247.859649,0.36354,16948,0.518308,46405,0.151751,0.065037,0.303502,108277,123.929825,399,0.501541,0.582103,0.582103,32.774947,34830,0.890407,0.38808,0.584729,0.408674,0.886184,2.675102,30936,0.934522,23274
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-003-shuffled,1,0.313278,0.578143,62.346939,0.729675,1661,2.195775,3103,310,0.405248,3055,0.570357,5302,0.037722,0.016609,0.075443,12042,155,48,0.523387,0.580828,0.580828,120.507896,4028,0.981973,0.409469,0.588681,0.409844,0.971273,1.637125,3418,0.995503,2775
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-006-shuffled,1,0.325854,0.573903,123.907216,0.742455,9251,2.209863,12115,2438,0.404385,12019,0.556602,28390,0.050159,0.021712,0.100317,65586,1219,96,0.505741,0.577258,0.577258,351.508213,21383,0.964217,0.405191,0.586661,0.411324,0.962168,2.306727,18694,0.980288,14358
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf01.01X-QBF.BB1-Zi.BB2-01X.BB3-01X.with-IOC.unfold-008-shuffled,1,0.328148,0.573141,167.403101,0.744772,17911,2.211755,21723,5120,0.404089,21595,0.553633,54582,0.052765,0.02277,0.105529,126482,2560,128,0.50273,0.576631,0.576631,510.846844,41053,0.960117,0.404261,0.585893,0.411954,0.960271,2.485384,36078,0.976224,27440
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf02.01X-QBF.BB1-01X.BB2-Zi.BB3-01X.with-IOC.unfold-009-shuffled,1,0.327513,0.573516,172.669291,0.74363,17913,2.195378,22055,5878.888889,0.400717,21929,0.550897,54694,0.059641,0.025767,0.119282,126598,2939.444444,126,0.505357,0.577511,0.577511,497.800499,41223,0.953917,0.402771,0.585549,0.41199,0.955073,2.448062,36078,0.971818,27640
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-004-shuffled,1,0.324962,0.572552,61.677686,0.746566,5499,2.210968,7583,1384.133333,0.405179,7463,0.559132,16922,0.051531,0.022269,0.103061,39158,692.066667,120,0.50721,0.575934,0.575934,408.47712,12724,0.970826,0.407292,0.58811,0.4099,0.961106,2.207306,11238,0.988837,8583
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf03.01X-QBF.BB1-Zi.BB2-Zi.BB3-01X.with-IOC.unfold-007-shuffled,1,0.329675,0.571921,121.985782,0.748495,22317,2.210683,25949,6725.847619,0.403515,25739,0.551822,67694,0.05711,0.024564,0.11422,157382,3362.92381,210,0.500827,0.575636,0.575636,868.451732,50824,0.958629,0.404055,0.586249,0.411454,0.957049,2.596324,45054,0.976565,33903
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.319996,0.574543,55.043011,0.740514,3399,2.168518,5211,1092.608696,0.397426,5119,0.556335,10622,0.064395,0.02803,0.128789,24402,546.304348,92,0.522971,0.57897,0.57897,291.889848,8020,0.960904,0.407854,0.585655,0.411933,0.951213,1.992324,6982,0.984335,5555
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf04.01X-QBF.BB1-01X.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.328967,0.572444,133.822511,0.746897,26643,2.149821,31143,12629.408696,0.390571,30913,0.539443,80990,0.085862,0.036985,0.171725,188022,6314.704348,230,0.505087,0.57823,0.57823,968.098128,60868,0.93292,0.398319,0.584612,0.41186,0.935391,2.581318,53746,0.958909,40907
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-004-shuffled,1,0.325951,0.571493,51.866242,0.749803,6255,2.198749,8299,1859.948718,0.402363,8143,0.555796,19190,0.060657,0.026144,0.121313,44522,929.974359,156,0.508233,0.575437,0.575437,560.084589,14386,0.965867,0.407799,0.586975,0.410723,0.954252,2.298831,12822,0.987348,9753
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.329985,0.57146,101.072993,0.749903,24405,2.189973,27967,8843.091575,0.399032,27694,0.547295,73958,0.068674,0.029508,0.137348,172124,4421.545788,273,0.501852,0.575942,0.575942,1153.958701,55453,0.95026,0.402748,0.585687,0.411572,0.948364,2.637466,49356,0.972087,37116
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-008-shuffled,1,0.330511,0.571455,117.888179,0.749918,33143,2.188496,37211,12407.948718,0.398528,36899,0.546017,100278,0.069886,0.030016,0.139771,233474,6203.974359,312,0.500977,0.576019,0.576019,1350.826207,75190,0.947916,0.401984,0.585422,0.411761,0.947474,2.688829,66910,0.969622,50237
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-009-shuffled,1,0.330896,0.571452,134.795455,0.749928,43225,2.187354,47799,16594.393162,0.398147,47448,0.545053,130630,0.070803,0.030401,0.141606,304232,8297.196581,351,0.500329,0.576078,0.576078,1547.336492,97951,0.946146,0.401407,0.585208,0.411915,0.9468,2.72763,87152,0.96773,65358
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf05.01X-QBF.BB1-Zi.BB2-01X.BB3-Zi.with-IOC.unfold-010-shuffled,1,0.33119,0.571449,151.767263,0.749936,54651,2.186445,59731,21403.148718,0.397848,59341,0.544301,165014,0.071521,0.030703,0.143042,384398,10701.574359,390,0.49983,0.576124,0.576124,1743.577573,123736,0.944764,0.400955,0.585033,0.412042,0.946272,2.757931,110082,0.966234,82479
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-002-shuffled,1,0.304681,0.572441,22.413333,0.746906,755,2.19209,1755,198.27027,0.408608,1681,0.577855,2478,0.04318,0.018951,0.08636,5646,99.135135,74,0.547215,0.575295,0.575295,158.433618,1869,1.00445,0.422778,0.584075,0.414039,0.966894,1.375499,1658,1.016476,1356
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.319697,0.571921,34.571429,0.748494,2493,2.18851,3983,712.612613,0.402345,3872,0.561845,7798,0.059374,0.025734,0.118748,17992,356.306306,111,0.52257,0.575823,0.575823,333.468993,5862,0.975725,0.412673,0.586515,0.411301,0.955005,1.933718,5208,0.998037,4075
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf06.01X-QBF.BB1-01X.BB2-Zi.BB3-Zi.with-IOC.unfold-007-shuffled,1,0.329499,0.571571,94.138462,0.749563,21285,2.17595,24735,8431.861004,0.396171,24476,0.54502,64598,0.075033,0.032258,0.150067,150256,4215.930502,259,0.504025,0.576507,0.576507,1083.520154,48482,0.945383,0.401882,0.585436,0.411577,0.943562,2.602547,43088,0.969408,32559
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-003-shuffled,1,0.323965,0.569685,32.3875,0.755357,3677,2.207048,5341,1025.584906,0.405179,5182,0.561257,11350,0.058414,0.025136,0.116828,26376,512.792453,159,0.510661,0.573373,0.573373,516.190788,8481,0.978868,0.412397,0.587686,0.410122,0.955876,2.12507,7672,1.000202,5796
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.conf07.01X-QBF.BB1-Zi.BB2-Zi.BB3-Zi.with-IOC.unfold-006-shuffled,1,0.330306,0.570869,82.009404,0.751715,23171,2.19541,26479,8048.301887,0.40019,26161,0.548516,70150,0.067441,0.028941,0.134882,163470,4024.150943,318,0.501297,0.575223,0.575223,1339.293591,52551,0.95357,0.40379,0.586125,0.411224,0.949303,2.649269,46978,0.975632,35166
biu.mv.xl_ao.bb-b003-p020-MIF04-c05.blif-biu.inv.prop.bb-bmc.with-IOC.unfold-008-shuffled,1,0.333328,0.571425,2735.666667,0.750011,22843,2.066599,25045,345.54717,0.371421,24621,0.523128,68530,0.133358,0.057154,0.266715,159902,172.773585,424,0.499912,0.580643,0.580643,37.9669,51396,0.900945,0.389829,0.584782,0.409423,0.89998,2.736275,45686,0.938854,34259
BLOCKS3i.5.3-shuffled,1,0.45332,0.606983,141,0.647492,1311,3.0861,286,120,0.377414,282,0.604859,2892,0.049447,0.010584,0.082988,9165,71.5,4,0.44018,0.612437,0.612437,30.98951,1989,0.987626,0.37055,0.622449,0.372994,0.982563,12.594406,1578,0.981458,1273
BLOCKS3ii.5.2-shuffled,1,0.388992,0.636961,139,0.569954,1053,2.663835,282,120,0.343846,278,0.632921,2707,0.052826,0.013018,0.088659,7451,71.5,4,0.494644,0.644709,0.644709,24.695035,2044,0.981715,0.328823,0.661958,0.331892,0.979562,9.592199,1651,0.972729,1339
BLOCKS3iii.5-shuffled,1,0.140599,0.703248,126,0.421973,258,2.217984,256,120,0.263573,252,0.691548,1835,0.077929,0.022506,0.13079,4310,71.5,4,0.413624,0.720885,0.720885,13.867188,1679,0.959305,0.267361,0.713756,0.27378,0.967997,4.996094,1575,0.934031,759
BLOCKS4ii.7.2-shuffled,1,0.292749,0.69301,454,0.442981,4405,2.495248,915,856,0.263554,908,0.667655,15047,0.117033,0.030462,0.199109,40542,503.142857,7,0.354157,0.715416,0.715416,34.265574,12262,0.933241,0.249751,0.720795,0.261811,0.956044,13.602186,10638,0.894509,5329
BLOCKS4iii.7-shuffled,1,0.092011,0.765071,424,0.307068,1040,2.12855,855,856,0.169839,848,0.725362,11303,0.155799,0.045648,0.265062,27055,503.142857,7,0.251172,0.809011,0.809011,19.568421,10635,0.896603,0.172923,0.782762,0.185977,0.940335,7.433918,10260,0.79601,2839
blocks_enc_2_b3_ser--opt-9_-shuffled,1,0.301922,0.698101,222,0.432458,1461,2.711097,448,312,0.275704,444,0.685007,4839,0.074396,0.01921,0.128952,13743,180,4,0.466005,0.711182,0.711182,23.845982,4472,0.963195,0.318801,0.661212,0.328975,0.972483,9.261161,3375,0.941005,2255
blocks_enc_2_b4_ser--opt-26_-shuffled,1,0.197129,0.763818,1518,0.309212,11262,2.497742,3043,2920,0.197337,3036,0.737525,57130,0.103973,0.027989,0.17889,152916,1697.142857,7,0.309172,0.788529,0.788529,29.962537,54618,0.935317,0.26273,0.698604,0.28112,0.963356,11.868551,45864,0.871708,17663
c1_BMC_p1_k2048-shuffled,1,0.248582,0.512647,1101387,0.950659,1375872,2.233156,2202778,185856,0.472755,2202774,0.498051,5534890,0.033579,0.014598,0.067158,12731986,92928,4,0.790047,0.513028,0.513028,8.324089,4602842,0.970807,0.47729,0.512835,0.486907,0.971525,2.816883,4146984,0.97973,4372826
c1_BMC_p2_k1024-shuffled,1,0.261124,0.512122,556139,0.95266,734400,2.229424,1112282,185856,0.459896,1112278,0.484141,2812458,0.066083,0.027982,0.132166,6641874,92928,4,0.77792,0.51284,0.51284,8.489294,2302874,0.944038,0.468339,0.512471,0.487031,0.94536,2.913312,2072040,0.960638,2187866
c1_BMC_p2_k128-shuffled,1,0.402277,0.507665,79047,0.969804,173112,2.187424,158098,185856,0.350787,158094,0.366126,430330,0.431892,0.141548,0.863784,1313026,92928,4,0.641429,0.510691,0.510691,10.503365,290402,0.716922,0.381156,0.508929,0.488555,0.721178,4.088913,256464,0.776172,276026
c1_BMC_p2_k8-shuffled,1,0.634657,0.503841,14328,0.984751,56487,2.113253,28659,92928,0.283333,28656,0.291047,89004,0.783066,0.212825,1.566132,327480,46464,3,0.448856,0.506688,0.506688,12.955232,41747,0.57441,0.309174,0.505031,0.491993,0.577595,5.669493,32421,0.624633,39950
c2_Debug_s5_f1_e1_v3-shuffled,1,0.956197,0.507151,21446,0.971799,268504,1.872267,64348,617472,0.115681,64338,0.130003,280804,2.874489,0.377168,5.748978,2140076,308736,10,0.101979,0.529109,0.529109,63.733605,38731,0.245702,0.121353,0.509154,0.464925,0.256301,16.391092,11895,0.247231,28636
c3_BMC_p1_k256-shuffled,1,0.367935,0.487572,24963.5,1.050977,50544,2.216507,49931,44416,0.399501,49927,0.374676,137372,0.323326,0.112926,0.646653,393318,22208,4,0.634249,0.483947,0.483947,10.77517,73224,0.774209,0.429176,0.48599,0.516874,0.76839,4.03651,83882,0.834956,87128
c3_BMC_p2_k1024-shuffled,1,0.279523,0.483398,92043.5,1.068689,135552,2.245338,184091,44416,0.478887,184087,0.445693,484940,0.091591,0.037715,0.183181,1177686,22208,4,0.714365,0.482044,0.482044,9.552661,290808,0.924591,0.491135,0.482747,0.518204,0.92198,3.30486,337610,0.949507,346424
c3_BMC_p2_k2048-shuffled,1,0.262448,0.482413,181483.5,1.072911,248896,2.250906,362971,44416,0.497611,362967,0.462443,948364,0.046834,0.019976,0.093669,2223510,22208,4,0.729838,0.481682,0.481682,9.328434,580920,0.960059,0.504362,0.482055,0.518446,0.958592,3.170664,675914,0.973775,692152
c3_BMC_p2_k512-shuffled,1,0.311498,0.48507,47323.5,1.06156,78880,2.234911,94651,44416,0.447096,94647,0.417253,253228,0.175399,0.067834,0.350798,654774,22208,4,0.68539,0.482726,0.482726,9.982599,145752,0.864368,0.467523,0.483983,0.517738,0.860156,3.562171,168458,0.906023,173560
c3_Debug_s3_f2_e2_v2-shuffled,1,0.912075,0.677261,289060.5,0.476536,2851883,2.903736,578132,8192,0.32027,578121,0.674805,3126807,0.007205,0.002469,0.01441,9124477,4096,11,0.025715,0.67814,0.67814,10.307226,3118513,0.995081,0.273501,0.72442,0.27464,0.996354,5.093693,274726,0.992458,80407
C432.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.223767,0.546586,278,0.829539,322,2.257818,568,7.666667,0.446434,556,0.551252,1439,0.015983,0.00698,0.031967,3295,3.833333,12,0.638638,0.547245,0.547245,7.325704,1057,1.007321,0.45481,0.549821,0.449678,0.987229,2.630282,1117,1.010289,919
C432.blif_0.10_0.20_0_1_out_exact-shuffled,1,0.223456,0.546226,278.5,0.830744,322,2.25746,569,7.666667,0.446802,557,0.550872,1441,0.015961,0.006972,0.031922,3299,3.833333,12,0.639139,0.54688,0.54688,7.328647,1058,1.0073,0.455197,0.549433,0.450071,0.987236,2.630931,1119,1.010275,921
C432.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.219858,0.548469,296,0.823258,341,2.29207,593,8,0.450969,592,0.548832,1551,0.001289,0.000562,0.002579,3559,4,1,0.640232,0.548523,0.548523,7.583474,1146,1.000563,0.448758,0.5516,0.448358,0.998975,2.709949,1210,1.000798,993
C432.blif_0.10_1.00_0_1_inp_exact-shuffled,1,0.219575,0.548134,296.5,0.824373,341,2.291693,594,8,0.451305,593,0.548496,1553,0.001288,0.000561,0.002576,3563,4,1,0.641339,0.548188,0.548188,8.124579,1147,1.000562,0.452217,0.54817,0.451794,0.998976,2.710438,1212,1.000856,996
C499.blif_0.10_0.20_0_0_inp_exact,1,0.327728,0.529218,89.4,0.889582,838,2.337896,906,77.666667,0.46418,894,0.52963,2557,0.015643,0.006603,0.031287,6058,38.833333,12,0.754791,0.529609,0.529609,59.174393,1780,1.00004,0.472658,0.529513,0.470244,0.987523,3.147903,1719,1.004614,1930
