@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,2769,2758,0.0047,639,0.0094,0.0047,0.0047,141,0.0023,151,129,129,140.598,650,25.0459,0.0078
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,105000,104378,0.0001,24426,0.0003,0.0001,0.0001,5345,0.0001,5391,5301,5281,5323.33,25000,737.667,0.0002
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.0093,25,16,16,20.1533,100,8.6734,0.05
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S251246256-047.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,153,0.0012,166,140,140,152.627,800,43.5185,0.0063
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,18000,18000,0.0056,900,0.0179,0.0056,0.0056,172,0.0011,186,159,159,173.323,900,47.5786,0.0056
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.0049,19,12,11,15.3742,90,10.5296,0.0778
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,40000,40000,0.0025,2000,0.0091,0.0025,0.0025,382,0.0005,403,363,361,382.791,2000,103.829,0.0025
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,2982,2960,0.0044,686,0.0087,0.0044,0.0044,152,0.0022,164,140,140,151.406,700,24.3939,0.0058
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,153,0.0012,165,141,139,153.889,800,44.2246,0.0063
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,12000,12000,0.0083,600,0.0243,0.0083,0.0083,115,0.0015,125,104,105,114.511,600,34.5167,0.0083
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,1785,1769,0.0074,403,0.015,0.0076,0.0076,90,0.0038,99,81,81,89.8252,420,13.3515,0.0124
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,18000,18000,0.0056,900,0.0179,0.0056,0.0056,171,0.001,186,159,158,172.469,900,49.4173,0.0056
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1854213938-15.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,36,0.002,43,30,30,36.2086,220,19.549,0.0318
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,12750,12750,0.0467,150,0.0117,0.0467,0.0467,25,0.0028,30,20,20,24.923,150,14.0635,0.0467
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S769702923-04.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,152,0.0012,165,139,138,152.106,800,46.7301,0.0063
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1733990810-090.cnf,1,1955,1949,0.0066,454,0.013,0.0066,0.0066,102,0.0033,112,92,92,101.839,460,12.8464,0.0088
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.009,25,16,16,19.9844,100,9.0282,0.05
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1106616038-10.cnf,1,79800,79252,0.0002,18540,0.0003,0.0002,0.0002,4074,0.0001,4144,0,3978,3260,19000,924.4,0.0003
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S998136463-10.cnf,1,20400,20400,0.0292,240,0.0117,0.0292,0.0292,40,0.0017,46,33,33,39.5,240,21.0425,0.0292
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,49,0.0015,57,42,42,49.3314,300,25.7178,0.0233
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,4895,4895,0.1273,55,0.011,0.1273,0.1273,10,0.0078,12,7,7,9.6915,55,7.5094,0.1273
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S644655157-049.cnf,1,2556,2556,0.0417,120,0.0454,0.0417,0.0417,24,0.0076,29,19,19,23.8989,120,10.3785,0.0417
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S318878687-017.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,36,0.0018,43,30,30,36.2136,220,19.5297,0.0318
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,25200,25007,0.0005,5841,0.0011,0.0005,0.0005,1274,0.0003,1302,1239,1239,1256.31,6000,197.271,0.001
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1924010222-09.UNSAT.shuffled.cnf,1,2556,2547,0.0051,590,0.0101,0.0051,0.0051,130,0.0026,141,120,119,130.377,600,24.0395,0.0085
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1456895752-14.SAT.shuffled.cnf,1,1704,1704,0.0625,80,0.0461,0.0625,0.0625,16,0.0114,20,13,13,16.2613,80,7.1947,0.0625
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S977705304-066-UNKNOWN.cnf,1,42000,41695,0.0003,9749,0.0006,0.0003,0.0003,2123,0.0002,2154,2108,2083,2132.82,10000,310.353,0.0006
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S1818639567-059.cnf,1,11900,11900,0.05,140,0.0117,0.05,0.05,23,0.003,28,19,19,23.3961,140,13.0022,0.05
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2028777924-038.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0062,15,9,9,12.0306,70,8.8775,0.1
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1796956909-029.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0067,14,8,8,11.3192,65,8.2709,0.1077
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1279315365-067.cnf,1,75600,75053,0.0002,17540,0.0004,0.0002,0.0002,3814,0.0001,3892,0,3772,3323.43,18000,1625.71,0.0003
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S2051531193-03.cnf,1,29400,29191,0.0004,6816,0.0009,0.0004,0.0004,1481,0.0002,1536,1454,1444,1486.37,7000,200.289,0.0007
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,42000,41695,0.0003,9734,0.0006,0.0003,0.0003,2120,0.0002,2170,2089,2098,2131.74,10000,280.421,0.0006
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S353643296-086.cnf,1,2125,2113,0.0061,488,0.0123,0.0062,0.0062,107,0.0031,117,98,98,107.709,500,17.6553,0.0102
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1119314619-090.cnf,1,25200,25047,0.0005,5861,0.001,0.0005,0.0005,1280,0.0003,1307,1243,1243,1250.27,6000,187.294,0.001
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S941604910-059-UNKNOWN.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,192,0.0009,206,177,179,191,1000,55.2051,0.005
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S64788608-008-UNKNOWN.cnf,1,168000,166897,0.0001,39032,0.0002,0.0001,0.0001,8561,0,8564,8536,8492,8536,40000,1041,0.0002
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1332146811-066.cnf,1,75600,75070,0.0002,17537,0.0004,0.0002,0.0002,3802.5,0.0001,3852,3747,3778,3783.17,18000,492.667,0.0003
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1426208256-08.cnf,1,11900,11900,0.05,140,0.0117,0.05,0.05,23,0.0032,28,19,18,23.0023,140,13.5123,0.05
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1920526651-049.SATISFIABLE.cnf,1,2769,2747,0.0048,626,0.0097,0.0049,0.0049,139,0.0023,150,128,128,138.91,650,20.5312,0.008
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,3727,3727,0.0286,175,0.0426,0.0286,0.0286,34.5,0.0053,41,29,29,34.7398,175,14.4042,0.0286
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S2129616968-04.cnf,1,12000,12000,0.0083,600,0.0243,0.0083,0.0083,115,0.0016,127,103,104,114.783,600,33.6531,0.0083
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1813726766-14.SAT.shuffled.cnf,1,2343,2343,0.0455,110,0.0457,0.0455,0.0455,22,0.0087,27,17,18,21.9458,110,9.6844,0.0455
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S308012126-046.cnf,1,2130,2130,0.05,100,0.0458,0.05,0.05,20,0.0096,25,16,16,20.0209,100,8.8232,0.05
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S1089058690-02.SAT.shuffled.cnf,1,2769,2756,0.0047,636,0.0094,0.0048,0.0048,141,0.0023,153,130,130,140.91,650,21.2962,0.0079
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S1159550149-077.cnf,1,1917,1917,0.0556,90,0.0461,0.0556,0.0556,18,0.0109,22,14,14,18.1654,90,8.2603,0.0556
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,191,0.0009,205,174,178,189.446,1000,54.3957,0.005
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2053050899-08.cnf,1,13600,13600,0.0437,160,0.0117,0.0437,0.0437,26,0.0028,32,22,22,26.5476,160,14.8869,0.0437
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S906725726-060.SATISFIABLE.cnf,1,1597,1597,0.0667,75,0.0462,0.0667,0.0667,15,0.0132,19,12,12,15.2412,75,7.4953,0.0667
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1307117813-09.UNSAT.shuffled.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0061,16,10,10,12.977,75,9.2554,0.0933
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1579607106-017.SATISFIABLE.cnf,1,3195,3195,0.0333,150,0.044,0.0333,0.0333,30,0.0067,36,25,25,29.8334,150,11.8003,0.0333
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1534329206-02.SAT.shuffled.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0057,16,10,10,12.9836,75,9.2856,0.0933
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S271997978-024.SATISFIABLE.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.0046,19,12,12,15.3813,90,10.5369,0.0778
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S379672572-039.SATISFIABLE.cnf,1,2556,2545,0.0051,589,0.0101,0.0051,0.0051,131,0.0025,141,121,121,131.069,600,19.9502,0.0068
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S592344929-16-SAT.cnf,1,3582,3451,0.0022,923,0.0064,0.0032,0.0032,200,0.0016,213,187,187,199.79,990,24.0021,0.0065
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S2051339669-029.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,36,0.002,43,30,30,36.2167,220,19.5282,0.0318
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1411264373-05.UNSAT.shuffled.cnf,1,2343,2343,0.0455,110,0.0455,0.0455,0.0455,22,0.0082,27,18,18,22.03,110,9.4775,0.0455
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S1171422074-087.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0064,14,8,8,11.2356,65,8.5739,0.1077
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S722433227-030.cnf,1,1530,1525,0.0085,353,0.0167,0.0086,0.0086,79,0.0043,87,71,70,78.912,360,12.9009,0.0113
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S656892101-075-UNKNOWN.cnf,1,40000,40000,0.0025,2000,0.0091,0.0025,0.0025,381.5,0.0005,407,361,358,379.655,2000,108.297,0.0025
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1528563858-100.cnf,1,2040,2031,0.0064,471,0.0126,0.0064,0.0064,104,0.0031,114,94,94,103.996,480,18.4072,0.0085
SAT_Competition2007/random/LargeSize/3SAT/v4000/unif-k3-r4.2-v4000-c16800-S313074252-14.cnf,1,16800,16692,0.0008,3904,0.0016,0.0008,0.0008,851,0.0004,874,820,826,841.514,4000,112.207,0.0015
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S744068878-072.cnf,1,1917,1917,0.0556,90,0.046,0.0556,0.0556,18,0.0115,22,14,14,18.1188,90,8.2445,0.0556
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S675112162-053.SATISFIABLE.cnf,1,4450,4450,0.14,50,0.011,0.14,0.14,9,0.0081,12,6,6,8.923,50,6.8056,0.14
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S960198064-030.SATISFIABLE.cnf,1,2343,2337,0.0055,544,0.0109,0.0055,0.0055,121,0.0028,132,110,110,120.911,550,17.1461,0.0074
SAT_Competition2007/random/OnTreshold/5SAT/v100/unif-k5-r21.3-v100-c2130-S1180773190-07.SAT.shuffled.cnf,1,2130,2130,0.05,100,0.0458,0.05,0.05,20,0.0096,24,16,16,19.9513,100,9.1926,0.05
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S20037494-023.SATISFIABLE.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.0091,24,16,16,20.0916,100,9.0936,0.05
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S30721646-064.SATISFIABLE.cnf,1,2769,2752,0.0047,632,0.0096,0.0048,0.0048,139,0.0023,150,129,128,139.327,650,22.4625,0.0079
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S94779963-093-UNKNOWN.cnf,1,34000,34000,0.0175,400,0.0117,0.0175,0.0175,65,0.0011,76,59,57,66.1572,400,34.0352,0.0175
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,2343,2331,0.0056,538,0.0111,0.0056,0.0056,119,0.0027,129,108,108,118.401,550,22.5442,0.0093
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1639151107-094.cnf,1,5340,5340,0.1167,60,0.011,0.1167,0.1167,10,0.0076,13,8,8,10.5249,60,7.8784,0.1167
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S335550727-070-UNKNOWN.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0023,39,27,27,33.1162,200,18.1953,0.035
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S1980187645-03.cnf,1,67200,66827,0.0002,15627,0.0004,0.0002,0.0002,3417.5,0.0001,3477,3318,3335,3405.4,16000,456.8,0.0004
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1490060417-003.cnf,1,25200,25027,0.0005,5850,0.0011,0.0005,0.0005,1280,0.0003,1308,1243,1252,1281.38,6000,159.736,0.001
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S72635791-098-UNKNOWN.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,191,0.0009,206,176,176,189.884,1000,57.122,0.005
SAT_Competition2007/random/OnTreshold/5SAT/v110/unif-k5-r21.3-v110-c2343-S1019153514-04.SAT.shuffled.cnf,1,2343,2343,0.0455,110,0.0455,0.0455,0.0455,22,0.0085,27,18,18,22.0298,110,9.5205,0.0455
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S1737989193-079-UNKNOWN.cnf,1,12750,12750,0.0467,150,0.0117,0.0467,0.0467,25,0.003,30,20,20,24.8368,150,14.0232,0.0467
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1985868475-070.SATISFIABLE.cnf,1,3195,3162,0.0041,731,0.0083,0.0042,0.0042,162,0.002,174,150,149,161.985,750,23.3739,0.0068
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S2126130224-030.cnf,1,67200,66788,0.0002,15602,0.0004,0.0002,0.0002,3385,0.0001,3428,3355,3299,3395.43,16000,410,0.0004
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v200-c17000-S72668411-025-UNKNOWN.cnf,1,17000,17000,0.035,200,0.0117,0.035,0.035,33,0.0023,39,27,27,33.0456,200,18.1231,0.035
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S1449408666-02-SAT.cnf,1,4234,4079,0.0018,1086,0.0054,0.0027,0.0027,235,0.0014,250,221,221,235.054,1170,28.7435,0.0046
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,2769,2752,0.0047,632,0.0096,0.0048,0.0048,140,0.0024,151,128,128,139.595,650,21.0191,0.0095
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S1627256190-14.cnf,1,22000,22000,0.0045,1100,0.0153,0.0045,0.0045,211,0.0009,226,195,195,209.435,1100,59.7414,0.0045
SAT_Competition2007/random/OnTreshold/7SAT/v75/unif-k7-r89-v75-c6675-S1572638390-17.SAT.shuffled.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0056,16,10,10,12.8948,75,9.5347,0.0933
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/70/unif-k7-r89-v70-c6230-S2125310989-062.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0065,15,9,9,12.1973,70,8.6349,0.1
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,7120,7120,0.0875,80,0.0111,0.0875,0.0875,14,0.0057,17,10,10,13.704,80,9.608,0.0875
SAT_Competition2007/random/OnTreshold/7SAT/v65/unif-k7-r89-v65-c5785-S316555917-14.SAT.shuffled.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0067,14,8,8,11.2427,65,8.4915,0.1077
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S434028979-077-UNKNOWN.cnf,1,21000,20886,0.0006,4887,0.0013,0.0006,0.0006,1073.5,0.0003,1098,1042,1042,1061.88,5000,143.658,0.001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1674394075-027.cnf,1,1615,1602,0.0082,368,0.0163,0.0083,0.0083,81,0.004,90,73,73,81.4545,380,12.6126,0.0109
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,105000,104334,0.0001,24393,0.0003,0.0001,0.0001,5309,0.0001,5340,5272,0,5319,25000,672,0.0002
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1084572666-19.SAT.shuffled.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0063,15,9,9,12.0903,70,8.8284,0.1
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1257199575-18.UNSAT.shuffled.cnf,1,2130,2116,0.0062,485,0.0125,0.0063,0.0063,106,0.0032,116,97,97,106.186,500,20.797,0.0103
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1354285755-030.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0059,15,9,9,12.0976,70,8.6367,0.1
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,2769,2752,0.0047,633,0.0095,0.0048,0.0048,139,0.0024,150,127,128,138.741,650,23.7816,0.0079
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S786890012-057.cnf,1,2380,2369,0.0055,549,0.0109,0.0055,0.0055,122,0.0027,132,111,111,121.707,560,17.861,0.0091
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1694067460-072.UNKNOWN.cnf,1,2343,2330,0.0056,536,0.0112,0.0057,0.0057,118,0.0028,128,108,108,118.154,550,19.7923,0.0093
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,1597,1597,0.0667,75,0.0462,0.0667,0.0667,15,0.0127,19,12,12,15.3067,75,7.1424,0.0667
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1767813611-042.cnf,1,2343,2343,0.0455,110,0.0456,0.0455,0.0455,22,0.0084,27,18,18,21.9215,110,9.5241,0.0455
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S49237390-14.cnf,1,79800,79322,0.0002,18537,0.0003,0.0002,0.0002,4045,0.0001,4083,3974,3995,4031.75,19000,458.25,0.0003
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,21000,20883,0.0006,4888,0.0013,0.0006,0.0006,1062,0.0003,1095,1038,1041,1056.09,5000,154.96,0.001
SAT_Competition2007/random/LargeSize/5SAT/v1000/unif-k5-r20-v1000-c20000-S1342589780-15.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,193,0.0009,207,177,178,190.234,1000,55.6859,0.005
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S199880667-010.UNKNOWN.cnf,1,7120,7120,0.0875,80,0.0111,0.0875,0.0875,13,0.0051,17,10,10,13.7791,80,9.8455,0.0875
SAT_Competition2007/random/LargeSize/7SAT/v180/unif-k7-r85-v180-c15300-S333805260-05.cnf,1,15300,15300,0.0389,180,0.0117,0.0389,0.0389,30,0.0024,36,25,24,30.0205,180,16.3031,0.0389
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,3195,3175,0.0041,735,0.0082,0.0041,0.0041,162,0.002,174,150,150,162.302,750,24.5025,0.0054
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S870840347-014.cnf,1,11900,11900,0.05,140,0.0117,0.05,0.05,23,0.0031,28,19,19,23.2564,140,13.3458,0.05
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S890760919-021.SATISFIABLE.cnf,1,3408,3393,0.0038,785,0.0077,0.0039,0.0039,174,0.0019,186,161,162,173.923,800,24.734,0.0051
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1898939887-14.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,37,0.002,43,30,31,36.2179,220,19.5396,0.0318
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v175-c3727-S100095490-071.SATISFIABLE.cnf,1,3727,3727,0.0286,175,0.0425,0.0286,0.0286,34,0.005,40,29,29,34.7097,175,14.0336,0.0286
SAT_Competition2007/random/LargeSize/5SAT/v700/unif-k5-r20-v700-c14000-S1036103820-03.cnf,1,14000,14000,0.0071,700,0.0218,0.0071,0.0071,134,0.0013,147,123,123,134.087,700,39.6391,0.0071
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,2130,2114,0.0061,489,0.0122,0.0062,0.0062,109,0.0032,120,100,100,109.694,500,15.0147,0.0082
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,2343,2343,0.0455,110,0.0456,0.0455,0.0455,22,0.0092,26,18,17,21.9684,110,9.6133,0.0455
