@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_stdev NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE DIAMETER_max NUMERIC
@ATTRIBUTE DIAMETER_min NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE reducedClauses NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC

@DATA
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h29-unknown.cnf,1,11.0477,1.699,0.8265,0.5,0.7843,0.0234,1.4036,1.4949,1.8552,0.201,0.312,5.724,0.7171,0.1515,0.4541,0.0607,12.9767,13,12,0.4002,0.8752,0.0557,3.0987,1.6992,0.6995,0.5167,0.4664,0.3136,0.0001,1.1456,0.9909,0.9823
SAT-Race-2010-CNF/mixed/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775,0.241,1.1951,0.9511,0.2991,0.3448,0.0901,2.4287,0.217,0.0486,0.072,0.0455,8.9931,10,7,0.0776,0.1759,0.0215,0.3811,0.5956,0.2379,0.1845,0.8037,0.0561,0.0052,0.9361,0.5,0.5429
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-10-17-u.cnf,1,0.9945,0.9844,0.734,0.1344,0.8711,0.1752,1.3819,1.0364,0.5262,0.39,0.1632,2.5867,0.5908,0.0157,0.0292,0.0156,17.1111,18,17,0.2635,0.7644,0.0001,0.4839,0.4989,0.5859,0.6339,0.5426,0.0221,0,0.7948,0.8095,0.8868
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/dated-5-11-u.cnf,1,2.1871,1.0463,0.7631,0.2037,0.8874,0.1843,1.3814,1.006,0.4013,0.3767,0.1552,2.6926,0.6356,0.0158,0.0323,0.0141,13.4479,14,13,0.2522,0.6706,0.0004,0.4555,0.4251,0.5492,1.6066,0.5442,0.0262,0.0001,0.8471,0.7333,0.8596
SAT_Competition2011/SAT02/industrial/nam/fpga-routing/k2fix_gr_rcs_w8.shuffled.cnf,1,0.1567,1.0326,0.5948,1,0.7657,0.0322,1.2198,0.6022,0.8492,0.4471,0.0352,4.8554,0.7657,0.0122,0.015,0,5.6667,7,5,0.0023,0.4906,0.0016,0.8023,0.8254,0.4935,0.0052,0.2947,0.0002,0,4.4037,1,0.6922
SAT_RACE2006/SAT-Race-Benchmarks/simon-s03-fifo8-400.cnf,1,7.5232,0.7893,0.4966,0.4804,0.7081,0.2155,1.4823,1.2217,0.3834,0.4599,0.163,2.8308,0.2358,0.0618,0.2055,0.0375,83.6404,113,59,0.1403,0.1824,0.0005,0.4564,0.4444,0.2672,4.0055,0.875,0.0674,0.0037,1.2427,1,0.648
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_008_079_112-tseitin.cnf,1,69.0141,0.5235,0.8552,0.4995,0.8398,0.063,1.3928,1.3418,4.4161,0.6938,0.2535,3.1268,0.5524,0.071,0.169,0.0364,4.9326,5,4,0.3397,0.8491,0.0176,1.9187,2.883,0.7563,10.1228,0.3812,0.1064,0,1.3407,0.9328,0.9899
SAT_Competition2009/APPLICATION/SAT_RACE06/velev-pipe-o-uns-1.1-6.cnf,1,0.5216,0.4716,0.9116,0.4999,0.9129,0.0402,1.0185,0.6874,2.1893,0.7982,0.2954,4.6271,0.8894,0.0477,0.1985,0.0004,4.6897,5,4,0.3978,0.9496,0.0113,1.9549,1.6158,0.7934,0.0497,0.3936,0.031,0,1.9828,0.9612,0.9965
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k80.cnf,1,1.6489,0.7929,0.5954,0.2916,0.5075,0.1415,1.6208,1.404,2.1859,0.4086,0.1608,2.9998,0.3465,0.0691,0.1402,0.0376,84.3187,86,80,0.1107,0.1245,0.0021,0.6477,1.7668,0.3244,0.361,1.1588,0.1377,0.0007,1,0.72,0.9064
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom15.cnf,1,1.5656,0.6797,0.3838,0.2404,0.7261,0.1817,1.532,1.37,1.7564,0.4362,0.2415,2.5211,0.1424,0.1022,0.2402,0.0727,5.595,6,4,0.1974,0.1577,0.0033,0.7069,1.5579,0.267,0.5509,0.8897,0.17,0.0212,0.7338,0.8904,0.5937
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_b_unsat.cnf,1,0.004,2.8639,0.1144,0.2793,0.1821,0.0349,0.4399,0.5907,1.308,0.0538,0.0361,5.1632,0.0599,0.0244,0.1005,0.0006,7,7,7,0.0223,0.1002,0.0002,0.1466,0.9599,0.1995,0,1.1245,0.0192,0,2.0156,0.5,0.4945
SAT_RACE2008/babic-dspam-vc973.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-26r-k45.cnf,1,1.5249,1.4648,0.7788,0.4749,0.7819,0.0986,1.5314,1.2223,2.889,0.251,0.2391,3.3368,0.7174,0.038,0.0773,0.0131,12.6316,13,12,0.2369,0.8207,0.0006,0.8838,1.9552,0.7197,0.3255,0.3478,0.0301,0.0001,2.0133,0.9749,0.9421
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_12_UNKNOWN.cnf,1,0.5751,0.5467,0.9242,0.2005,0.9242,0.0102,0.5883,0.4552,1.0769,0.4294,0.3064,3.8425,0.0237,0.0066,0.0251,0,3.8099,4,3,0.2424,0.3974,0.0299,1.1511,0.968,0.5033,0.0074,0.5802,0.0012,0,2.9468,0.8908,0.9407
SAT_RACE2008/ibm-2004-29-k25.cnf,1,1.2454,1.0767,0.646,0.2987,0.7359,0.1482,1.6896,1.4571,0.8601,0.3503,0.1604,3.386,0.529,0.0348,0.0927,0.0176,20.466,27,15,0.1929,0.5349,0.0023,0.6277,0.7651,0.5042,0.4846,0.6185,0.0441,0.0005,1.3471,0.6923,0.8758
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-03.cnf,1,12.3283,0.7979,0.5194,0.9992,0.6806,0.1869,1.7628,1.5955,2.3322,0.3836,0.2476,3.2312,0.2645,0.1201,0.2878,0.0685,6.4222,8,5,0.2564,0.4925,0.0432,1.0912,1.9696,0.4946,7.6742,0.6,0.1308,0.007,1.3309,1,0.8913
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-17-u.cnf,1,2.0774,1.0243,0.7403,0.2026,0.8998,0.1666,1.3599,1.0226,0.5379,0.3638,0.1573,2.8292,0.5776,0.0151,0.032,0.013,14.7273,15,14,0.2452,0.635,0.0002,0.4291,0.5205,0.5268,1.3917,0.5851,0.0258,0,0.8769,0.8095,0.8577
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-top22.cnf,1,1.7349,0.6693,0.4238,0.2397,0.8328,0.1961,1.268,1.1507,1.8918,0.3926,0.1809,2.1631,0.1551,0.0813,0.1749,0.0638,5.4803,6,4,0.1582,0.5377,0.0021,0.543,1.58,0.3957,0.7049,0.5822,0.0784,0.0246,0.7223,0.8723,0.5853
SAT-Race-2010-CNF/software-verification/nec/hard-11-U-7061.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/hard/safe-50-h49-unsat.cnf,1,29.2074,0.9472,0.657,0.5,0.6377,0.0267,2.117,2.3533,2.1775,0.3814,0.3201,5.697,0.3787,0.1419,0.4508,0.0184,50,50,50,0.4212,0.8996,0.0049,1.4336,0.9341,0.7202,1.7261,0.4555,0.3137,0.0001,1.2934,0.9423,0.9953
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-18-step15.cnf,1,0.0446,0.9351,0.9718,0.5,0.9761,0.0499,0.865,0.1953,2.1803,0.5283,0.3145,3.3715,0.9718,0.1654,0.4978,0.0236,14.8182,18,12,0.4943,0.9512,0.0154,2.9933,1.1339,0.7285,0.0059,0.483,0.4214,0,1.2569,1,1
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,1.4845,0.5303,0.5965,0.3002,0.5909,0.1905,1.1358,1.0535,1.5687,0.3638,0.0665,1.9084,0.1532,0.039,0.0608,0.0259,8.0263,9,7,0.0405,0.1282,0.0003,0.2305,3.2162,0.2,0.5253,0.8024,0.0458,0.0226,0.8789,0.8462,0.3963
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c7_i.cnf,1,4.5535,0.7522,0.5427,0.4353,0.5576,0.1475,1.8346,1.7118,1.1242,0.3701,0.1738,3.5237,0.1608,0.072,0.1513,0.0543,6.2201,7,5,0.2062,0.5947,0.0145,0.5755,0.9875,0.5466,1.4229,0.5136,0.1143,0.0016,1.0057,0.8909,0.8791
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,5.4583,0.7379,0.4807,0.4729,0.4535,0.128,1.847,1.6954,1.3211,0.3681,0.1564,3.0606,0.1365,0.0749,0.1485,0.0689,7.3738,9,6,0.1897,0.6486,0.0009,0.3924,1.2342,0.5901,1.4484,0.4372,0.117,0.0003,0.9103,0.9437,0.8724
SAT_Competition2007/industrial/industrial/fuhs/medium/AProVE07-15.cnf,1,2.3864,0.6555,0.6119,0.2875,0.6128,0.1831,1.2995,1.2175,0.7131,0.3356,0.1129,2.357,0.2219,0.0377,0.074,0.025,8.5137,10,6,0.0735,0.2087,0.0059,0.3027,1.2355,0.263,1.1818,0.8312,0.0442,0.0082,1.0459,0.7143,0.6048
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L100_coli.sat.cnf,1,5.5013,0.6289,0.4554,1,0.7891,0.0959,1.3489,1.1431,2.3738,0.4963,0.1599,2.4733,0.1038,0.0613,0.1019,0.0741,6,6,6,0.3796,0.6323,0.0004,0.4768,2.8925,0.6373,2.0083,0.3025,0.0963,0.0026,0.6434,1,0.9127
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.025-NOTKNOWN.cnf,1,2.1649,1.2592,0.9666,0.5198,0.9791,0.157,0.8474,0.2193,1.2604,0.3827,0.1617,2.5028,0.9701,0.0776,0.249,0.0073,25.913,27,25,0.185,0.915,0.0021,1.9304,0.735,0.6662,1.484,0.5398,0.218,0.0028,1.4889,1,0.9428
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc1033.cnf,1,2.8017,0.658,0.3475,1,0.8861,0.2176,1.0636,0.7984,3.4168,0.4135,0.0829,1.7813,0.0765,0.061,0.0793,0.0505,14.6457,16,13,0.091,0.156,0.0023,0.6914,2.1869,0.1871,1.4256,0.7271,0.0617,0.0317,0.8738,1,0.2384
SAT_RACE2008/mizh-md5-48-2.cnf,1,1.5069,0.4116,0.5293,0.1579,0.5407,0.1696,1.0045,0.9018,0.6084,0.4055,0.0385,2.3624,0.0718,0.0312,0.0485,0.0291,12.7767,13,12,0.0205,0.0103,0.0002,0.1822,0.4882,0.0819,0.7751,1.7499,0.0407,0.0001,0.5779,0.3333,0.3669
SAT_RACE2006/SAT-Race_TS_2/miza-sr06-md5-47-03.cnf,1,1.5106,0.4127,0.5294,0.1579,0.5427,0.1699,1.0057,0.9025,0.604,0.4052,0.0385,2.3705,0.0722,0.0312,0.0485,0.0291,12.7903,14,12,0.0207,0.0107,0.0002,0.1824,0.4858,0.0826,0.7787,1.7381,0.0407,0.0001,0.5794,0.3333,0.3675
SAT-Race-2010-CNF/software-verification/babic/dspam_dump_vc972.cnf,1,0.8076,0.5886,0.3023,0.4034,0.9771,0.2225,0.6449,0.2317,1.7456,0.4308,0.0289,1.0642,0.0228,0.0521,0.0619,0.0547,8.973,9,8,0.0823,0.1552,0.0004,0.1521,1.6251,0.174,0.3311,0.4135,0.0595,0.0386,0.3402,1,0.1923
SAT_RACE2008/manol-pipe-f7nidw.cnf,1,5.7814,0.7214,0.4827,0.4512,0.4591,0.1255,1.8339,1.6816,1.5803,0.3682,0.1536,2.9467,0.1277,0.0758,0.1515,0.0744,7.6341,9,6,0.1888,0.6556,0.0008,0.3969,1.4497,0.6065,1.5311,0.4071,0.1189,0.0005,0.8225,0.9416,0.8747
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12070.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc909.cnf,1,2.5842,0.6702,0.3342,1,0.8473,0.2108,1.1591,0.9191,5.4321,0.4034,0.0879,1.8742,0.0703,0.0657,0.1095,0.0519,14.4187,16,13,0.0899,0.156,0.0022,0.6855,2.8785,0.1869,1.2051,0.7635,0.0617,0.0331,0.9789,1,0.2757
SAT_RACE2006/SAT-Race_TS_1/narai-vpn-10s.cnf,1,2.6391,0.8575,0.5406,0.5,0.7765,0.1954,1.6332,1.2829,21.041,0.4647,0.1631,1.5685,0.4582,0.3134,0.5,0.3285,0,0,0,0.3423,0.6149,0.0008,1.3183,5.7812,0.5768,1.7876,0.3966,0.4656,0.1093,0.4859,0.9995,0.8574
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bjrb07amba2andenv-tseitin.cnf,1,3.218,0.7574,0.4528,0.4333,0.5634,0.1666,1.8983,1.689,2.2849,0.4649,0.1293,2.996,0.2421,0.0751,0.1372,0.074,22.9806,28,16,0.1837,0.4468,0.0007,0.4194,1.6796,0.4442,1.0977,0.5309,0.1098,0.0111,0.6085,0.7143,0.7988
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step15.cnf,1,0.1213,0.9221,0.9636,0.4918,0.9665,0.0606,0.8961,0.2302,1.2586,0.5334,0.3087,3.2813,0.9636,0.0865,0.4295,0,13.6,18,11,0.436,0.9015,0.0096,1.7765,0.9885,0.6803,0.0115,0.5291,0.0373,0,1.9068,0.9459,0.9749
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/icbrt/icbrt1_32.cnf,1,1.0804,0.8167,0.5018,0.3705,0.8044,0.2217,1.3744,1.1605,1.4899,0.3943,0.0961,2.09,0.3324,0.0338,0.0478,0.0251,7.1139,8,6,0.1333,0.2205,0.0116,0.4379,1.679,0.238,0.3801,0.7537,0.0469,0.0134,0.7646,0.9273,0.5278
SAT-Race-2010-CNF/mixed/diagnosis/UCG-20-10p1.cnf,1,0.8793,0.9088,0.6933,0.092,0.8694,0.1442,1.4096,1.093,0.7411,0.4011,0.1483,3.0927,0.515,0.0191,0.0476,0.0094,21,21,21,0.2256,0.7772,0.0001,0.4374,0.6533,0.6207,0.451,0.5156,0.0351,0,0.9937,0.84,0.9354
SAT_Competition2011/SAT07/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_RACE2008/velev-vliw-uns-2.0-iq1.cnf,1,0.4568,0.5863,0.9028,0.4654,0.9168,0.0692,1.1578,0.7494,3.2113,0.7209,0.2492,4.2835,0.8694,0.0514,0.2028,0.0058,4.213,5,3,0.2912,0.8912,0.0043,1.6832,2.4185,0.7629,0.071,0.3733,0.0571,0.0001,1.6895,0.9861,0.9768
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-1.1-03.cnf,1,0.7119,0.385,0.9404,0.5,0.9407,0.0178,0.8953,0.74,3.3795,0.8349,0.3272,5.2312,0.8293,0.0967,0.3607,0.0003,4,4,4,0.5142,0.9995,0.0043,2.8173,2.3481,0.8044,0.0269,0.4202,0.2063,0,1.638,0.985,1
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_12_UNKNOWN.cnf,1,0.5751,0.5722,0.9241,0.2003,0.9241,0.0094,0.6745,0.4548,1.1242,0.4662,0.3078,3.876,0.0219,0.0068,0.0267,0,3.7346,4,3,0.2482,0.4761,0.0299,1.2081,0.9609,0.5103,0.007,0.5654,0.0012,0,2.9316,0.8937,0.9424
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f10ni.cnf,1,5.5414,0.7279,0.5068,0.435,0.483,0.1236,1.8652,1.7163,1.7985,0.3647,0.1523,2.9222,0.1298,0.0721,0.1481,0.066,8.8276,10,8,0.1969,0.6814,0.0007,0.4106,1.6184,0.6164,1.4117,0.4497,0.1191,0.0009,0.8171,0.9699,0.9245
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-ext_con_032_008_0256-tseitin.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l05-ipc5-h27-unknown.cnf,1,10.4181,1.4194,0.7734,0.5,0.7264,0.0313,1.6811,1.7495,1.8731,0.2514,0.2985,5.473,0.6339,0.1632,0.4493,0.0865,12.5974,15,10,0.3644,0.8295,0.0482,2.4534,1.5958,0.6786,0.6446,0.471,0.3135,0.0006,1.039,0.9824,0.9759
SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,1.4334,0.4341,0.5289,0.2106,0.5286,0.171,1.0359,0.9174,0.5124,0.4093,0.0382,2.5577,0.0807,0.0308,0.0447,0.0262,13.2045,14,13,0.0189,0.0044,0.0002,0.1864,0.5197,0.0753,0.7468,1.9015,0.0415,0.0007,0.7281,0.4,0.3649
SAT_Competition2011/SAT_RACE06/ibm-2002-21r-k95.cnf,1,2.2757,0.9999,0.5996,0.34,0.6574,0.1352,1.9733,1.643,1.1688,0.3724,0.164,3.6679,0.5208,0.0311,0.0839,0.0157,95.971,98,94,0.225,0.6648,0.0004,0.6949,0.9826,0.5955,0.8234,0.4763,0.0471,0.0002,1.2435,0.7297,0.9177
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.8373,0.8011,0.4947,0.2787,0.8666,0.243,1.1679,0.9636,0.9161,0.3653,0.0676,1.5153,0.316,0.0347,0.0466,0.0255,15.6079,17,14,0.0877,0.0917,0.0078,0.3086,0.9752,0.1355,0.3345,0.7626,0.0466,0.0117,0.6771,0.6,0.3212
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11803.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT-Race-2010-CNF/software-verification/nec/hard-18-U-10652.cnf,1,5.9733,0.7687,0.4577,0.5,0.7758,0.1458,1.7401,1.4866,3.6815,0.5,0.2239,3.376,0.4402,0.0879,0.3072,0.0033,11,11,11,0.229,0.9971,0.0034,2.9214,2.3891,0.8194,2.0505,0.3898,0.1563,0,1.4628,0.9899,1
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-17-u.cnf,1,0.9628,0.9826,0.7333,0.1387,0.869,0.1758,1.3819,1.0368,0.5254,0.3911,0.163,2.5717,0.5913,0.0158,0.029,0.0159,15.8,16,15,0.2634,0.7674,0.0001,0.4866,0.4971,0.5875,0.6136,0.5404,0.022,0,0.7906,0.8095,0.8864
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.1-7.cnf,1,0.5503,0.4187,0.9143,0.5,0.9161,0.0332,0.9113,0.6464,2.6266,0.8327,0.3097,4.7182,0.8955,0.1218,0.4154,0.0112,4,4,4,0.4314,0.9916,0.0089,2.1364,1.7735,0.7798,0.042,0.4694,0.2764,0,1.4244,0.9552,1
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_3_keyfind_1.cnf,1,0.17,0.7268,0.1288,0.1504,0.1617,0.0819,2.1853,1.6398,0.9066,0.3534,0.018,2.8721,0.0219,0.0687,0.1393,0.036,7.8295,9,7,0.0096,0.0022,0.0033,0.266,0.641,0.0233,0.0391,1.6361,0.1306,0.0024,0.82,0.1,0.0906
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,2.7759,0.552,0.4893,0.3151,0.5858,0.1524,1.4746,1.4231,10.3165,0.3745,0.1209,2.976,0.1646,0.0902,0.1556,0.0889,11.4667,13,10,0.1626,0.4495,0.0001,0.3088,8.9522,0.3962,0.7268,0.592,0.1304,0.0193,0.5612,0.9989,0.678
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c10nid_s.cnf,1,5.3176,0.7028,0.4657,0.4429,0.4488,0.1249,1.7943,1.6383,1.9578,0.3788,0.1488,2.7076,0.1256,0.0759,0.1476,0.0793,7.1579,8,7,0.1719,0.6603,0.0007,0.3766,1.7623,0.6292,1.3489,0.4001,0.1206,0.0013,0.7645,0.9477,0.9071
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-10-19-u.cnf,1,0.9649,0.9786,0.7289,0.138,0.8738,0.1714,1.3768,1.0397,0.5647,0.3875,0.1639,2.5876,0.5778,0.0156,0.0291,0.0156,16.1818,17,16,0.2618,0.7631,0.0001,0.4781,0.5259,0.5825,0.6016,0.5502,0.022,0,0.7989,0.8261,0.8868
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-28-s100.cnf,1,1.2435,1.5315,0.8891,0.1714,0.9402,0.2407,1.1395,0.9854,0.7964,0.1933,0.1507,2.4452,0.6551,0.033,0.0555,0.031,8.0777,9,7,0.1796,0.851,0.0023,1.0687,0.7602,0.7494,0.6258,0.3449,0.0423,0.0139,0.5604,0.7778,0.9251
SAT_RACE2006/SAT-Race-Benchmarks/simon-s02b-k2f-gr-rcs-w8.cnf,1,0.1567,1.0326,0.5948,1,0.7657,0.0322,1.2198,0.6022,0.8492,0.4471,0.0352,4.8554,0.7657,0.0123,0.0148,0,5.7222,7,5,0.0023,0.4921,0.0016,0.8023,0.8254,0.4926,0.0052,0.3017,0.0002,0,4.398,1,0.6926
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-5p0.cnf,1,0.8984,0.9243,0.7103,0.1581,0.8554,0.1568,1.4364,1.0898,0.7119,0.4127,0.1466,2.9249,0.5621,0.0194,0.0536,0.0053,18.0323,19,17,0.2298,0.7404,0.0001,0.4575,0.6332,0.544,0.502,0.6229,0.0352,0,1.1141,0.7895,0.8901
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.0-08.cnf,1,0.1435,0.3128,0.9564,1,0.9566,0.0233,0.6014,0.3747,4.946,0.9028,0.2785,4.8945,0.9501,0.069,0.3415,0.001,4,4,4,0.5096,0.9992,0.0058,2.409,2.9842,0.8972,0.0118,0.2738,0.031,0,1.9965,1,1
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/total-5-19-s.cnf,1,1.9313,1.0086,0.7309,0.1967,0.9069,0.1577,1.3408,1.02,0.6031,0.3597,0.1592,2.8707,0.5507,0.0149,0.0313,0.0149,15.5,16,15,0.2447,0.6262,0.0001,0.4184,0.5744,0.5207,1.2111,0.6057,0.0247,0,0.8317,0.8333,0.8626
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E02F20.cnf,1,0.1593,0.2748,0.9498,0.2693,0.1107,0.023,0.4001,2.2076,3.6425,0.9202,0.2278,1.6143,0.0591,0.0103,0.0299,0.0007,5.3478,6,5,0.3724,0.8757,0.0059,0.5251,1.2561,0.8555,0.0102,0.1438,0.0022,0.0002,2.8582,0.9965,0.9684
SAT_RACE2008/schup-l2s-bc56s-1-k391.cnf,1,2.6981,0.7488,0.5509,0.3176,0.8345,0.1867,1.3321,1.1519,1.1941,0.414,0.1818,2.9253,0.2019,0.1023,0.252,0.0603,8.0968,9,8,0.1798,0.1648,0.0024,1.1396,1.2543,0.2993,1.1875,0.9229,0.1833,0.0048,0.9089,0.8864,0.7619
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-22-s100.cnf,1,1.2804,1.5399,0.8909,0.1713,0.9386,0.2406,1.1426,0.9909,0.7969,0.1919,0.1543,2.4796,0.6586,0.033,0.0561,0.0311,8.4211,10,7,0.1842,0.8516,0.0024,1.0851,0.7595,0.7519,0.6504,0.34,0.0427,0.0132,0.5645,0.7778,0.9253
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17,1.0062,0.9027,0.6042,0.4053,0.0385,2.37,0.0723,0.0312,0.0486,0.0291,12.8047,14,12,0.0207,0.0106,0.0002,0.1825,0.4859,0.0824,0.7771,1.7399,0.0407,0.0001,0.5797,0.3333,0.3672
SAT_RACE2008/babic-dspam-vc1080.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc972.cnf,1,0.8076,0.5886,0.3023,0.4034,0.9771,0.2225,0.6449,0.2317,1.7456,0.4308,0.0289,1.0642,0.0228,0.0543,0.0634,0.0568,8.9444,9,8,0.0823,0.1515,0.0004,0.1521,1.6251,0.173,0.3311,0.4506,0.0633,0.0401,0.3343,1,0.195
SAT_RACE2006/SAT-Race_TS_1/velev-fvp-sat-3.0-07.cnf,1,0.1674,0.6168,0.9764,0.5,0.9743,0.0308,1.0885,0.8854,1.1802,0.5889,0.2971,5.0022,0.4972,0.1745,0.4959,0.1745,4.0952,5,4,0.3856,0.8079,0.0046,1.7139,1.8787,0.7708,0.0143,0.2889,0.2773,0,1.0206,0.9394,1
