@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cl_num_q90 NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC

@DATA
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S9113894-047.SATISFIABLE.cnf,1,0.1689,0.5902,0.0915,0.1211,2130,0.2784,0.2746,0.6875,0.1898,0.2313,0.0819,3823.7,0.05,3818,3803,0.5943,0.2258,0.3458,0.4027,3867,3683,3927,0.4011,2114,500,0.4098,0,0.0225,489,3927,0.973,0.5843
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1492329924-074.cnf,1,0.0033,0.2175,0.0018,0.0025,2343,0.102,0.0153,0.822,0.0676,0.0469,0.0015,4278.3,0.0009,4273,4252,0.7119,0.0752,0.0095,0.1559,4373,4150,4400,0.2331,2343,110,0.1506,0,0,110,4400,0,0.6374
SAT_Competition2009/CRAFTED/edgematching/all/em_7_4_9_all.cnf,1,0.0665,0.975,0.0232,0.0368,40187,0.4995,0.3677,0.9164,0.7881,0.0416,0.013,2642.8,0,3298,2700,0.2341,0.6494,0.0955,0.8459,3355,418,3372,0.446,40187,1677,0.9384,0.7132,0.0024,1673,3372,0.9284,0.3917
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray02_32.cnf,1,0.0446,0.1434,0.0258,0.0387,12563,0.1969,0.4531,1.3728,0.0369,0.2222,0.0145,843.35,0.0095,849,590,0.903,0.065,0.286,0.1193,1073,554,1313,0.3157,9499,4252,0.1234,0.3412,1.0142,2111,1491,0.6795,0.9124
SAT_RACE2008/cmu-bmc-longmult15.cnf,1,0.0474,0.3016,0.0267,0.0419,24351,1.179,0.9753,0.9448,0.1043,0.1752,0.0264,3419.3,0.012,3551,3485,0.8521,0.0884,0.1622,0.2515,3845,2796,3845,1.259,10295,7807,0.1837,0.1273,3.3276,1804,3845,0.797,0.5176
SAT_RACE2008/schup-l2s-motst-2-k315.cnf,1,0.252,0.4605,0.1013,0.1834,1600000,1.2442,1.2043,1.3062,0.1006,0.1847,0.0545,0,0.0333,0,0,0.9095,0.1771,0.3167,0.2965,0,0,0,1.2849,620000,507000,0.1732,0.1924,3.426,115000,0,0.8413,0.7365
SAT_Competition2011/SAT09/APPLICATIONS/crypto/desgen/gss-16-s100.cnf,1,0.0559,0.9011,0.0331,0.0424,93904,0.8045,0.7561,1.1292,0.7562,0.2405,0.0314,0,0.0216,0,0,0.3302,0.1827,0.1739,0.7575,0,0,0,0.9456,55442,31248,0.853,0.6633,1.3431,13336,0,0.9396,1.5565
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1858385213-060.cnf,1,0.0001,0.0979,0.0001,0.0001,5340,0.038,0,1.0119,0.0286,0.0112,0.0001,4480.7,0.0001,4460,4447,0.7213,0.0383,0.0002,0.0764,4515,4439,4572,0.1361,5340,60,0.0776,0,0,60,4572,0,0.6777
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S845438593-067-UNKNOWN.cnf,1,0.1751,0.5674,0.0923,0.124,168000,0.2922,0.2962,0.7206,0.1999,0.2336,0.079,3.479,0.047,3,2,0.5851,0.2264,0.9034,0.3905,5,1,6,0.4002,167000,40000,0.3811,0,0.0263,38975,9,0.9631,0.5881
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S1442480583-017.cnf,1,0.1767,0.5627,0.0917,0.1246,8400,0.2879,0.2883,0.6923,0.1983,0.2348,0.0769,153.11,0.0456,142,131,0.5934,0.2222,0.6266,0.3878,153,121,180,0.3833,8363,2000,0.3804,0,0.0183,1964,419,0.9742,0.5868
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S2035161427-020.cnf,1,0.1737,0.5945,0.0906,0.1219,1955,0.291,0.2883,0.7292,0.2247,0.2302,0.0771,3900.5,0.0464,3898,3870,0.5479,0.2344,0.2818,0.4099,3976,3758,4056,0.4144,1942,460,0.4127,0,0.0291,447,4056,0.9614,0.59
SAT_Competition2009/CRAFTED/sgi/sgi-difficult7.cnf,1,0.0028,0.9132,0.0012,0.0016,28986,0.1473,0,0.0552,0.9037,0.0248,0.0009,0,0.0004,0,0,0.0092,0.3859,0.0055,0.9085,0,0,0,0.1713,28258,728,0.9087,0.9792,0.037,702,0,0.9792,0.007
SAT_RACE2008/goldb-heqc-alu4mul.cnf,1,0.0968,0.7383,0.0489,0.0609,30465,3.6102,2.2483,1.2715,0.483,0.1549,0.0442,674.75,0.0302,720,585,0.3192,0.1546,0.3006,0.6088,799,443,825,3.3286,30392,4736,0.6913,0.2303,0.0057,4709,916,0.6927,0.7312
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p0.cnf,1,0.053,0.8264,0.0193,0.0361,501000,0.7045,0.6419,1.4502,0.2469,0.1646,0.0053,115.17,0.0021,28,15,0.6006,0.2424,0.1629,0.5361,41,7,577,0.8682,300000,104000,0.6598,0.6039,1.1123,49462,577,0.85,0.9302
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,0.1568,0.5478,0.079,0.1065,1065,0.2855,0.2769,0.706,0.195,0.2295,0.0703,4085.3,0.0378,4118,4045,0.5664,0.2085,0.2612,0.3758,4126,3949,4157,0.3872,1059,250,0.3716,0,0.0288,243,4157,0.9603,0.59
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n120-s12930489-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,288,0,0.0315,1.1149,0.5831,0.4167,0.2295,4630,0.2295,4641,4604,0.0001,0.3333,0.2295,0.5832,4647,4568,4714,0.3372,288,120,0.5832,0.8333,0,120,4714,0.8333,0.9858
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_12_2_4_fbc.cnf,1,0.0913,0.9812,0.0161,0.0018,203000,2.1932,0.2362,1.2043,0.976,0.0618,0.001,63.741,0.0006,72,50,0.2281,0.7125,0.1533,0.9104,84,19,91,2.1078,203000,12584,0.9791,0.318,0.004,12534,94,0.8269,0.5356
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/480/unif-k3-r4.25-v480-c2040-S1002348653-090.cnf,1,0.168,0.5738,0.0918,0.1241,2040,0.2862,0.2816,0.6594,0.2106,0.2327,0.0748,3880.7,0.0473,3842,3801,0.5797,0.2272,0.6026,0.4026,4016,3775,4039,0.3967,2033,480,0.3993,0,0.0148,473,4039,0.9784,0.5846
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1104692480-03.SAT.shuffled.cnf,1,0.1751,0.576,0.0911,0.125,2556,0.3072,0.3057,0.761,0.2114,0.2286,0.0794,3742.6,0.0469,3721,3671,0.591,0.2299,0.3618,0.3972,3824,3660,3913,0.4039,2537,600,0.3944,0,0.0345,580,3913,0.9476,0.5964
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1317485140-08.UNSAT.shuffled.cnf,1,0.0029,0.241,0.0018,0.0022,1704,0.0861,0.009,0.8537,0.0818,0.0469,0.0014,4348.4,0.0011,4333,4317,0.6321,0.0811,0.008,0.1673,4412,4271,4458,0.1958,1704,80,0.1692,0,0,80,4458,0,0.6518
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g5.cnf,1,0,0.811,0,0,43649,0.2241,0.2101,0.2608,0.7848,0.0169,0,1655.2,0,636,492,0.0248,0.2071,0,0.7983,3770,406,4030,0.2128,42641,760,0.7982,0.9299,0.0556,720,4030,0.9299,0.027
SAT_Competition2009/CRAFTED/ramseycube/Q3inK10.cnf,1,0.4988,0,0.4988,0.4988,75600,0,0,0,0,0.0006,0.4988,0,0.4988,0,0,0,0,0.4988,0,0,0,0,0,75600,45,0,0,0,45,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-5-17-s.cnf,1,0.0298,0.8379,0.0159,0.0254,1190000,0.5444,0.5111,1.3793,0.2063,0.1739,0.0165,0,0.0051,0,0,0.5735,0.2625,0.1312,0.5673,0,0,0,0.5373,742000,252000,0.7541,0.5856,0.9554,129000,0,0.8711,0.9814
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,0.0039,0.034,0.0035,0.0037,2924,0.0121,0.0257,1.043,0.0077,0.0581,0.0034,4059.6,0.0032,4077,3993,0.8514,0.0079,0.0043,0.0249,4158,3901,4277,0.1899,2924,170,0.0191,0,0,170,4277,0.0003,0.6696
SAT_Competition2009/APPLICATION/SAT07/industrial/grieu/vmpc_34.cnf,1,0,0.6917,0,0,194000,0.0034,0.0747,0.6745,0.6917,0.006,0,1231.3,0,1506,1319,0.0017,0.5274,0,0.6918,1852,248,1852,0.0035,194000,1156,0.6917,0.3937,0,1156,1852,0.9997,0.5473
SAT_Competition2009/CRAFTED/rbsat/crafted/unforced/rbsat-v1375c111739g6.cnf,1,0,0.8377,0,0,112000,0.1472,0.1641,0.2255,0.8197,0.012,0,190.74,0,182,165,0.0162,0.1573,0,0.8286,213,150,233,0.1396,110000,1375,0.829,0.9416,0.0417,1320,321,0.9416,0.0187
SAT_RACE2006/SAT-Race_TS_2/hoons-vbmc-s04-07.cnf,1,0.2403,0.3923,0.153,0.2403,77643,1.552,1.5269,1.4572,0.1542,0.2195,0.1603,2702.5,0.0656,2725,2680,0.7104,0.4118,0.2404,0.2541,2725,2680,2725,2.0137,30568,25900,0.155,0.1826,2.8611,6708,2725,0.8105,0.6908
SAT_RACE2008/ibm-2002-30r-k85.cnf,1,0.1211,0.8409,0.0401,0.0541,890000,0.9596,0.7488,1.5838,0.221,0.1296,0.0146,75,0.0047,75,75,0.5928,0.2324,0.3217,0.5441,75,75,75,1.0149,676000,181000,0.626,0.6204,1.072,87587,75,0.7904,1.3182
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c6n.cnf,1,0.152,0.793,0.0716,0.1126,110000,1.2354,1.1417,1.7799,0.33,0.134,0.0545,620.13,0.013,605,575,0.5306,0.1964,0.4585,0.5568,663,553,703,1.3564,45259,37147,0.6134,0.133,5.1268,6063,825,0.519,0.752
SAT_RACE2006/SAT-Race_TS_2/velev-pipe-sat-1.1-09.cnf,1,0.3607,1,0.0966,0.2062,4690000,3.3786,2.354,0.8933,0.769,0.0178,0.0003,0,0,0,0,0.4213,0.5132,0.5,0.804,0,0,0,2.4764,4570000,139000,0.9995,0.8296,0.7069,81267,0,0.9408,0.3844
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-240-2.shuffled-as.sat05-2519.cnf,1,0.126,0.0276,0.1036,0.1103,2376,0.2691,0.1169,1.617,0.0033,0.1423,0.1002,2444,0.0882,2674,1808,1.5449,0.0202,0.1978,0.0371,3372,1206,3557,0.2099,2376,338,0.0126,0,0,338,3557,0,0.8022
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n160-s40283905-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,384,0,0.0252,1.108,0.5832,0.4167,0.2295,4590.2,0.2295,4595,4593,0.0001,0.3333,0.2295,0.5832,4606,4527,4626,0.3902,384,160,0.5832,0.8333,0,160,4626,0.8333,0.8849
SAT_Competition2007/random/2+p/p0.7/v3500/unif2p-p0.7-v3500-c9345-S1286605994-07-SAT.cnf,1,0.3085,0.6298,0.1812,0.2397,9344,0.4002,0.4341,1.353,0.2178,0.3236,0.1698,1074.8,0.1033,1043,883,0.5954,0.2873,1,0.429,1304,723,1394,0.4872,8066,3500,0.4135,0.2572,0.341,2610,1603,0.821,0.7609
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S418266958-049.cnf,1,0.1623,0.5779,0.0912,0.1253,1700,0.2696,0.264,0.6687,0.2097,0.2326,0.0782,3953,0.048,3899,3868,0.5721,0.2365,0.3361,0.406,4046,3838,4166,0.3662,1694,400,0.3976,0,0.0152,394,4166,0.9752,0.5891
SAT-Race-2010-CNF/software-verification/nec/hard-12-U-7061.cnf,1,0.3043,0.9979,0.1269,0.2568,1290000,2.717,2.3827,1.5021,0.5285,0.1626,0.0694,0,0.0022,0,0,0.447,0.1565,0.5,0.7445,0,0,0,1.7805,470000,426000,0.9433,0.4172,4.575,76414,0,0.8476,0.7429
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-24.cnf,1,0.0926,0.3651,0.0484,0.0581,209000,1.3478,1.8082,1.2531,0.0673,0.2152,0.0407,1224.7,0.0267,1098,1017,0.8034,0.0544,0.2965,0.2067,1559,1017,1559,1.994,154000,61164,0.1393,0.1576,0.8442,33165,1559,0.7392,0.7076
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0.151,0.0479,0.111,0.1201,2176,0.3387,0.1199,1.7119,0.0018,0.1369,0.1044,2867.6,0.0894,3043,2643,1.4477,0.0248,0.2242,0.0384,3424,1082,3766,0.2092,2176,298,0.0171,0,0,298,3766,0,0.8508
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S906020180-093.cnf,1,0.1734,0.5715,0.0911,0.1222,16800,0.2832,0.2864,0.7138,0.2105,0.2336,0.0781,58.299,0.0469,55,49,0.57,0.2268,0.5329,0.3938,64,42,77,0.3949,16687,4000,0.3899,0,0.0262,3898,151,0.9654,0.5864
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0576,0.1034,0.0313,0.0398,225000,0.586,0.4568,1.0578,0.0014,0.1745,0.0293,304.28,0.0227,294,267,1.594,0.0249,0.2389,0.0984,355,224,397,0.5355,162000,69097,0.0144,0.0616,1.4381,28340,426,0.5552,0.454
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.1345,0.9304,0.0399,0.0293,5423,0.5241,0.4914,0.9256,0.727,0.087,0.0126,0,0.0064,0,0,0.2331,0.5433,0.3971,0.7976,0,0,0,0.4105,1690,439,0.8581,0.816,1.9864,147,0,0.8734,0.2793
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0.1731,0.4201,0.0432,0.064,774000,1.5018,1.1167,0.4487,0.0415,0.043,0.005,0,0,0,0,0.9655,0.0301,0.3589,0.2445,0,0,0,2.3847,770000,35819,0.1609,0.0691,0.0814,33122,0,0.1927,2.8407
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1772751287-054.cnf,1,0.0001,0.087,0.0001,0.0001,5340,0.0378,0,1.007,0.0268,0.0112,0.0001,4493.3,0,4508,4433,0.6653,0.0285,0.0001,0.0578,4533,4411,4605,0.1373,5340,60,0.0566,0,0,60,4605,0,0.6738
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.1756,0.5836,0.0928,0.1231,2380,0.2977,0.2932,0.6805,0.2263,0.2321,0.0788,3866.1,0.0483,3853,3840,0.5409,0.2382,0.3539,0.4108,3940,3714,4018,0.4013,2370,560,0.4134,0,0.0182,550,4018,0.9721,0.5845
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.5,0.7998,0.4474,0.4999,8277,4.1778,1.5253,2.9077,0.6657,0.2162,0.4995,1280,0.4909,1238,844,0.2343,0.5456,1,0.7002,1525,488,2179,2.5595,6966,1610,0.749,0.0933,0.0691,1506,3170,0.1058,0.9112
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.3371,0.9548,0.1195,0.1673,156000,2.2842,0.2403,1.0709,0.6291,0.0805,0.0737,85.636,0.0442,93,79,0.3001,0.6609,0.4075,0.7896,99,44,106,2.2415,156000,12584,0.9148,0.1112,0.004,12534,126,0.7743,0.4832
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0,0.8212,0,0,61409,0.2208,0.2234,0.2437,0.7975,0.015,0,2375.5,0,3250,2769,0.0243,0.1978,0,0.8101,3287,196,3287,0.2065,60191,945,0.8081,0.9349,0.05,900,3287,0.9349,0.0237
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0097,0.6615,0.0037,0.0078,8767,0.3858,0.3308,1.0565,0.575,0.0611,0.0009,4611.5,0.0001,4614,4609,0.0986,0.3434,0.015,0.6199,4614,4609,4614,0.514,8592,700,0.6155,0,0.3333,525,4614,0.8449,0.5946
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.4215,0.9641,0.1733,0.3173,3870000,3.3383,0.7623,0.7456,0.5847,0.1467,0.1049,0,0.0558,0,0,0.3328,0.3598,0.5906,0.7892,0,0,0,4.0093,3420000,723000,0.9186,0.9876,0.4432,501000,0,0.988,1.2309
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0.3832,0,0.3831,0.3832,720,0,0.0909,0.9678,0,0.25,0.3831,2751.4,0.3831,2767,2585,0,0,0.3833,0,2927,2275,3230,0.2818,720,180,0,0,0,180,3793,0,0.867
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.1482,0.0358,0.1099,0.1213,2216,0.2983,0.1214,1.6738,0.0031,0.1403,0.1022,2575.2,0.0892,3310,2018,1.4938,0.0234,0.2363,0.0369,3342,839,3771,0.2136,2216,311,0.0124,0,0,311,3771,0,0.8157
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.1743,0.567,0.0922,0.124,79800,0.2897,0.2931,0.708,0.1997,0.2339,0.0792,7.8095,0.0466,7,6,0.5829,0.2274,0.9255,0.3911,9,5,12,0.403,79295,19000,0.3837,0,0.0246,18543,25,0.966,0.587
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.4959,0.9971,0.1745,0.2773,1010000,1.1802,1.8787,1.0885,0.594,0.0308,0.1742,7.3333,0.0006,7,3,0.2889,0.3856,0.5,0.7708,10,3,15,1.2442,998000,35853,0.808,0.4972,0.1674,30712,20,0.9744,0.6168
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.1533,0.5362,0.0813,0.1153,1917,0.2819,0.2783,0.7033,0.1773,0.2309,0.0699,3892.4,0.0406,3907,3831,0.611,0.2081,0.3294,0.3723,3974,3808,4036,0.3999,1897,450,0.3686,0,0.0274,438,4036,0.9657,0.5881
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.0559,0.901,0.033,0.0424,94116,0.8034,0.7572,1.1314,0.7551,0.2406,0.0314,0,0.0216,0,0,0.3319,0.1833,0.1711,0.7564,0,0,0,0.9445,55620,31318,0.8525,0.6627,1.3403,13382,0,0.9395,1.5537
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.3528,0.5993,0.3528,0.3528,1554,0,0,0,0.5993,0.0909,0.3528,0,0.3528,0,0,0,0.0323,0.3528,0.5993,0,0,0,0,1386,168,0.5993,0.0909,0.3333,126,0,0.0909,0
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0.0031,0.2095,0.0018,0.0023,1917,0.0882,0.0101,0.8222,0.0778,0.0469,0.0015,4331.3,0.001,4322,4269,0.7502,0.0779,0.006,0.1592,4439,4232,4501,0.2488,1917,90,0.152,0,0,90,4501,0,0.6476
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.0307,0.7829,0.0137,0.0239,1180000,0.622,0.6174,1.291,0.1939,0.1508,0.0116,0,0.0001,0,0,0.6074,0.2382,0.1987,0.504,0,0,0,0.5613,458000,247000,0.6071,0.542,2.5779,68985,0,0.9297,1.0316
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.9021,0,0,71378,0.1782,0,0.8405,0.8856,0.0123,0,983.57,0,474,408,0.0146,0.3589,0.0001,0.8936,1916,217,2922,0.4383,70478,900,0.8942,0.9738,0.0345,870,2922,0.9738,1.0026
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0.0033,0.2017,0.0017,0.0022,1917,0.0928,0.0111,0.826,0.0554,0.0469,0.0014,4343.9,0.0009,4350,4326,0.7244,0.0688,0.0056,0.1426,4375,4280,4428,0.2088,1917,90,0.1295,0,0,90,4428,0,0.6498
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.4997,0.827,0.4406,0.499,18753,1.2917,1.3969,2.6066,0.667,0.1681,0.4958,1699.6,0.4765,1744,1636,0.2011,0.5979,0.9991,0.7353,1910,1426,1984,2.393,16937,2935,0.7771,0.075,0.0309,2847,2062,0.0933,0.8811
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0447,0.061,0.0308,0.0415,210000,0.5124,0.5197,1.0359,0.0001,0.171,0.0262,261.58,0.0222,241,197,1.9015,0.0189,0.2106,0.0753,310,167,403,0.5014,120000,50073,0.0044,0.0807,1.4334,20577,504,0.5286,0.4341
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.2296,0.5832,0.2295,0.2295,432,0,0.0225,0,0.5831,0.4167,0.2295,4536.5,0.2295,4531,4508,0.0001,0.3333,0.2296,0.5832,4568,4482,4609,0,432,180,0.5832,0.8333,0,180,4609,0.8333,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0,0.8024,0,0,43649,0.1338,0.1627,0.2692,0.7805,0.0168,0,498.73,0,308,257,0.02,0.1731,0,0.7908,433,244,547,0.1321,42889,760,0.7903,0.9258,0.0556,720,3383,0.9258,0.0276
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.3804,0,0.3649,0.3791,232,0.1053,0.069,1.1751,0,0.2586,0.3741,3200.5,0.3677,2987,2773,0,0,0.3813,0,3542,2770,4061,0.4635,232,87,0,0,0.45,60,4193,0.069,0.9751
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0,0.733,0,0,26201,0.2403,0.0021,0,0.6746,0.0085,0,4604.3,0,4632,4538,0.0966,0.283,0,0.717,4643,4538,4643,0.357,26201,222,0.6969,0.0112,0,222,4643,0.9247,0
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.1495,0.7349,0.0785,0.1204,222000,1.2239,1.1611,1.854,0.3843,0.1345,0.0698,271.45,0.018,255,234,0.4793,0.1879,0.4595,0.5454,300,207,352,1.4553,95236,75496,0.6115,0.1379,4.8954,12806,624,0.475,0.734
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.183,0.8569,0.0625,0.0653,258000,1.7537,1.3877,1.5703,0.3469,0.0636,0.0276,1219.2,0.004,1285,1099,0.5242,0.3104,0.3587,0.603,1321,913,1478,2.012,240000,21640,0.7402,0.1575,0.4144,15300,1478,0.6133,0.6201
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.2541,0.7391,0.0868,0.1194,9175,0.9094,0.8088,1.5959,0.1429,0.1384,0.0553,0,0.0116,0,0,0.7063,0.2452,0.361,0.4437,0,0,0,1.0783,7945,1572,0.4511,0.235,0.4291,1100,0,0.6038,0.7461
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0,0.6934,0,0,67872,0.0058,0.086,1.0494,0.6934,0.0085,0,1950,0,1895,1361,0.0033,0.5229,0,0.6935,2594,1361,2594,0.2364,67872,576,0.6934,0.3914,0,576,2594,0.9993,0.771
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07.cnf,1,0.2241,0.7805,0.1215,0.2094,4514,0.7001,0.453,1.393,0.7424,0.0503,0.1408,2218.4,0.0221,1993,1899,0.0402,0.2282,0.2586,0.761,2248,1802,3318,0.7891,4494,246,0.7731,0.063,0.0885,226,4808,0.8291,0.6522
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.2402,0.5279,0.0997,0.168,66333,1.6275,1.4523,1.5391,0.0452,0.1827,0.0722,2807.3,0.0547,2922,2311,0.886,0.1952,0.2404,0.2662,3189,2311,3189,1.7789,42585,19995,0.1584,0.1544,1.5701,7780,3189,0.7291,0.6827
