@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC

@DATA
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295,0.2295,0.9052,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.0144
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_3-log.shuffled-as.sat03-109.cnf,1,0.4945,0.495,1.349,0.245,0.496,?,0.494,0.494,0.8713,0.0026,0.8063,0.0818,?,0.1323,?,2
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.2006,0.2009,1.0987,0.4599,0.2198,0.1858,0.1935,0.1925,0.995,0.1636,1.0372,0.8139,0.3794,0.8242,0.9449,3
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8688,0.25,0.5774,0,0.0718,0,0.0146,6.1398
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n28-01-S136611085.sat05-491.reshuffled-07.cnf,1,0.0484,0.0973,1.6338,0.414,0.3135,0.7746,0.0473,0.0293,0.8578,0.1667,0.7332,0.0271,0.2662,0.0265,0.4993,5.2443
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-250-3.sat05-2220.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8732,0.25,0.5774,0,0.0531,0,0.0102,6.0723
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.3415,0.3701,1.6272,0.5839,0.9037,?,0.2742,0.3064,0.9336,0.165,0.6266,0.3044,?,0.4433,?,3.8986
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0076,0.0097,1.057,0.4797,0.0174,0.4108,0.0037,0.0009,0.977,0.0618,0.5977,0.6201,0.3198,0.66,0.5743,6.1792
SAT_Competition2011/SAT04/handmade/connamacher/connm-d0.02/connm-ue-csp-sat-n800-d0.02-s111845174.used-as.sat04-958.cnf,1,0.0083,0.0103,1.0041,0.6631,0.0186,0.4074,0.0041,0.001,0.9765,0.0615,0.4669,0.6228,0.3248,0.6666,0.5895,5.8962
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-3cage-unsat-10-2.sat05-2567.reshuffled-07.cnf,1,0.3832,0.3832,0.9999,0.3607,0.3832,0.5325,0.3831,0.3831,0.7353,0.25,0.9599,0,0,0,0,7.1583
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd001.sat05-2742.reshuffled-07.cnf,1,0.4999,0.5,3.0218,0.299,1,?,0.4424,0.4997,0.9621,0.2174,0.8977,0.6813,?,0.7998,?,4.0535
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.00-s1756632460.sat05-526.reshuffled-07.cnf,1,0.0076,0.0097,1.057,0.4797,0.0174,0.4108,0.0037,0.0009,0.9763,0.0618,0.5977,0.6201,0.3198,0.66,0.5743,6.1792
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_9gates_u2.cnf,1,0.1569,0.255,2.1011,0.4223,1,?,0.0994,0.0904,0.9996,0.0071,0.6233,0.3975,?,0.8573,?,3.5542
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0,0,0.8556,0.4885,0,?,0,0,0.9966,0.0128,1.0163,0.8886,?,0.8993,?,2
SAT_Competition2009/CRAFTED/ramseycube/Q32inK10.cnf,1,0,0,0,1,0,?,0,0,0.9103,0.0012,0,0.2541,?,0.415,?,2
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_50_30_20_1-log.shuffled-as.sat03-107.cnf,1,0.4947,0.4956,1.3541,0.2464,0.4961,?,0.4942,0.4941,0.8687,0.0026,0.8062,0.095,?,0.1236,?,2
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2400c266431gyes1.cnf,1,0,0,0.184,0.9972,0,?,0,0,0.9999,0.0088,0.013,0.8371,?,0.8882,?,3
SAT_Competition2009/CRAFTED/parity-games/instance_n3_i4_pp_ci_ce.cnf,1,0.1687,0.336,1.6144,0.4246,0.4369,0.5111,0.1065,0.0763,0.9156,0.1845,0.8237,0.3789,0.4642,0.6039,0.6892,5.4097
SAT_Competition2009/CRAFTED/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.1109,0.1109,0.5818,0.5045,0.1424,0.5778,0.1109,0.1109,0.7394,0.3005,0.5791,0.2572,0.1018,0.258,0.0886,7.5532
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-230-2.sat05-2189.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8737,0.25,0.5774,0,0.0354,0,0.0062,6.0306
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest04-connm-ue-csp-sat-n800-d0.04-s362703357.sat05-548.reshuffled-07.cnf,1,0.0078,0.0097,1.0475,0.4768,0.015,0.4012,0.0038,0.0009,0.9767,0.0607,0.597,0.6196,0.3462,0.6616,0.5972,5.8691
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_26_60_1-dir.shuffled-as.sat03-167.cnf,1,0,0,0.8673,0.4865,0,?,0,0,1.003,0.0116,1.0202,0.8777,?,0.8872,?,2.9712
SAT_Competition2007/crafted/spence/hard/s113-100.cnf,1,0.3225,0.3237,0,1,0.3245,0.2,0.3148,0.3217,0.8008,0.4788,0,0.0398,0.086,0.0685,0.114,5.8661
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0,0,0.2474,0.9937,0,?,0,0,0.995,0.0149,0.0239,0.8062,?,0.8161,?,3
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-02-S350203913.sat05-486.reshuffled-07.cnf,1,0.0654,0.106,0.6539,0.4981,0.2235,0.2273,0.049,0.0389,0.838,0.1982,0.5809,0.4013,0.224,0.5791,0.2201,4
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0656,0.0675,1.5309,0.4509,0.0755,?,0.0398,0.0613,0.9981,0.0424,0.7348,0.8039,?,0.792,?,3
SAT_Competition2009/CRAFTED/ramseycube/Q3inK12.cnf,1,0.5,0.5,0,1,0.5,?,0.4992,0.5,0.9312,0.0001,0,0,?,0,?,2
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.1729,0.2451,0.9319,0.483,0.9364,0.4667,0.1295,0.1071,0.8472,0.2406,0.6025,0.3887,0.3406,0.5581,0.306,5.0044
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/fphp/unsat/harder/fphp-030-029.shuffled-as.sat05-1234.cnf,1,0.0141,0.0141,0.8832,0.4855,0.0143,?,0.0139,0.0139,0.9996,0.0351,1.0211,0.9236,?,0.9238,?,3
SAT_Competition2009/CRAFTED/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,0,0,2.1245,0.362,0.0001,?,0,0,0.9578,0.0263,0.7739,0.0628,?,0.075,?,2
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/sat-strips-gripper-12t23.sat05-1144.reshuffled-07.cnf,1,0.0097,0.153,1.1488,0.4629,0.282,?,0.0293,0.0002,0.9924,0.0364,0.9819,0.9007,?,0.9959,?,17.4254
SAT_Competition2009/CRAFTED/modcircuits/owp_4vars_5gates.cnf,1,0.357,0.3684,2.111,0.4328,1,?,0.1866,0.1456,0.9983,0.0173,0.5817,0.402,?,0.8272,?,3.5854
SAT_Competition2007/crafted/Hard/contest04/others/equilarge_l5.sat05-522.reshuffled-07.cnf,1,0.137,0.139,1.3388,0.4115,0.2519,?,0.1037,0.13,0.7429,0.1543,0.8334,0.0825,?,0,?,11.0553
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-139-100.cnf,1,0.3244,0.325,0,1,0.3253,0.2,0.3175,0.3226,0.7984,0.4829,0,0.0327,0.0718,0.057,0.0979,6
SAT_Competition2007/crafted/Medium/contest05/sabharwal/counting-easier-fphp-012-010.sat05-1214.reshuffled-07.cnf,1,0.0445,0.0447,1.0377,0.4536,0.0452,0.1818,0.0432,0.0433,0.9988,0.0989,1.0614,0.8375,0.315,0.8394,1.3496,3
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0.206,0.2437,1.1674,0.5095,0.367,?,0.14,0.1553,1.2988,0.0796,0.5581,0.8011,?,0.9208,?,5.0779
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-145-100.cnf,1,0.3245,0.3249,0,1,0.3255,0.2,0.3178,0.3231,0.7974,0.4833,0,0.0321,0.0709,0.0218,0.0968,6
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes2.cnf,1,0,0,0.1806,0.9974,0.0224,?,0.0001,0,1.0074,0.0085,0.0124,0.8534,?,0.9354,?,3
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/f600.shuffled.cnf,1,0.1212,0.1771,0.6649,0.5006,0.298,0.2778,0.0918,0.0788,0.8447,0.2318,0.5791,0.4124,0.2433,0.5834,0.2305,4
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n150-s89334302-unsat.cnf,1,0.3246,0.3251,0.5658,0.5021,0.3256,0.2,0.3183,0.3231,0.7984,0.4842,0.5773,0.031,0.0692,0.0314,0.0947,6.0132
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv8.sat05-567.reshuffled-07.cnf,1,0.0709,0.1423,1.4236,0.4488,0.3125,0.4967,0.0696,0.0676,0.8209,0.1679,0.7024,0.1281,0.5031,0.3223,0.4832,5.889
SAT_Competition2007/crafted/Medium/contest05/pebbling/unsat-grid-pbl-0080.sat05-1344.reshuffled-07.cnf,1,0.4604,0.465,0.9683,0.3607,0.4665,0.7818,0.4603,0.4604,0.9073,0.5131,0.8907,0.0527,0.6793,0.0012,0.0857,28.3108
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp.cnf,1,0.0654,0.1838,1.5651,0.5367,0.364,?,0.0631,0.0281,0.9558,0.0641,0.6123,0.6048,?,0.858,?,5.9091
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn003.shuffled-as.sat05-3843.cnf,1,0.499,0.4997,2.5972,0.309,0.9999,?,0.4488,0.4959,0.9016,0.173,0.8703,0.7349,?,0.8264,?,4.8973
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p30-s84954709.cnf,1,0,0.0004,0.0801,0.9993,0.0244,?,0.0005,0,0.9999,0.0058,0.0052,0.8972,?,0.9482,?,2
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_10gates_u2_autoenc.cnf,1,0.0064,0.0134,2.086,0.3991,0.0659,?,0.0059,0.0018,0.9954,0.005,0.6142,0.4001,?,0.8346,?,3.2493
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp.cnf,1,0.0693,0.2564,1.6172,0.5223,0.3675,?,0.0706,0.0356,0.9457,0.0857,0.6433,0.5595,?,0.8276,?,6.3155
SAT_Competition2009/CRAFTED/sgi/satsgi-n23himBHm27-p0-q251.cnf,1,0.0629,0.063,0,1,0.063,?,0.0629,0.0629,0.9992,0.0418,0,0.9375,?,0.9376,?,2
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,0.0008,0.0008,0,1,0.0008,?,0.0008,0.0008,0.9168,0.0045,0,0.0817,?,0.0837,?,2
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_11gates_b2_restricted.cnf,1,0.0011,0.0096,1.7338,0.3733,1,?,0.0272,0.0007,0.9732,0.0213,0.8042,0.1265,?,0.0649,?,3.8464
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-210-2.sat05-2159.reshuffled-07.cnf,1,0.042,0.0421,0.5623,0.5,0.0421,0.419,0.042,0.042,0.8754,0.25,0.5774,0,0.0723,0,0.0142,6.0526
SAT_Competition2009/CRAFTED/Hard/contest02/ezfact256_1.sat05-464.reshuffled-07.cnf,1,0.0805,0.0847,1.2909,0.3991,0.1045,?,0.0719,0.0759,0.7243,0.1528,0.8272,0.1245,?,0.3296,?,7.56
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest03-hwb-n26-01-S1957858365.sat05-500.reshuffled-07.cnf,1,0.0488,0.0996,1.7066,0.3941,0.3031,0.684,0.0497,0.029,0.8577,0.1658,0.7856,0.0281,0.2581,0.0194,0.5549,5.1667
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_l1.used-as.sat04-893.sat05-4187.reshuffled-07.cnf,1,0.0686,0.1918,1.2634,0.4486,0.5,?,0.0558,0.0039,0.9992,0.0059,1.0292,0.8081,?,0.9995,?,7
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG7-gensys-icl006.sat05-3132.reshuffled-07.cnf,1,0.4976,0.4995,1.73,0.387,0.9773,0.9635,0.2564,0.0597,0.9903,0.0554,0.9298,0.7786,1.257,0.9062,1.1485,4.1829
SAT_Competition2007/crafted/Hard/contest02/hgen2-v500-s1216665065.sat05-467.reshuffled-07.cnf,1,0.0846,0.0886,0.5537,0.4949,0.0975,0.125,0.0761,0.0784,0.7967,0.2857,0.5772,0.0858,0.0444,0.1543,0.0485,4
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.1491,0.1491,0,1,0.1491,?,0.1491,0.1491,0.997,0.0839,0,0.9062,?,0.9063,?,3
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/unforced/rbsat-v760c43649g9.cnf,1,0,0,0.2696,0.9924,0,?,0,0,0.9995,0.0168,0.0276,0.7912,?,0.8022,?,3
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-all.used-as.sat04-986.sat05-4198.reshuffled-07.cnf,1,0.1604,0.2884,1.2349,0.4657,0.5,?,0.1035,0.0552,1.0139,0.0177,1.0239,0.8372,?,0.9876,?,6
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g1.cnf,1,0,0,0.2663,0.9926,0,?,0,0,0.9994,0.0169,0.0273,0.7956,?,0.8079,?,3.0125
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-220-3.shuffled-as.sat05-2490.cnf,1,0.1113,0.1295,1.5974,0.368,0.1662,0.6373,0.1045,0.1022,0.9643,0.1419,0.8294,0.0403,0.1611,0.0277,0.1896,6.0355
SAT_Competition2007/crafted/Hard/contest03/others/hwb-n28-02-S818962541.sat05-492.reshuffled-07.cnf,1,0.0483,0.0955,1.5333,0.3784,0.2672,0.7984,0.0473,0.0293,0.857,0.1667,0.8426,0.0288,0.2768,0.0237,0.5032,5.1221
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q255-n25-p15-s2076598.cnf,1,0.0001,0.0004,0.0223,0.9998,0.0007,?,0.0001,0,0.9993,0.0178,0.0048,0.9025,?,0.9226,?,2
SAT_Competition2007/crafted/Hard/contest05/others/linvrinv9.sat05-568.reshuffled-07.cnf,1,0.0697,0.1344,1.4049,0.4464,0.3135,0.4967,0.0692,0.067,0.8136,0.1673,0.7084,0.1134,0.5373,0.104,0.4913,5.9183
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_9_3_5_fbc.cnf,1,0.0062,0.2155,1.2568,0.5988,0.2867,?,0.0455,0.0002,0.9869,0.0645,0.5448,0.8157,?,0.9704,?,5.7489
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-19-sat.cnf,1,0.2446,0.2447,0,1,0.2447,0.0952,0.2446,0.2446,0.9835,0.199,0,0.8159,0.296,0.8159,1.291,3
SAT_Competition2007/crafted/Difficult/contest-02-03-04/contest02-ezfact64_10.sat05-449.reshuffled-07.cnf,1,0.0697,0.0698,1.2812,0.3995,0.096,0.6364,0.0598,0.0665,0.7295,0.1601,0.8418,0.1,0.4223,0.1257,0.711,6.8892
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p15-s58217873.cnf,1,0,0,0.1769,0.9973,0.0001,?,0,0,0.9999,0.015,0.0159,0.8682,?,0.8901,?,2.9523
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_29_50_3-dir.shuffled-as.sat03-179.cnf,1,0,0,0.8655,0.4914,0.0001,?,0,0,1,0.0116,1.0092,0.8785,?,0.8928,?,2.9798
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,0,0,0.26,0.9929,0,?,0,0,0.9955,0.0169,0.0268,0.8009,?,0.8143,?,3
SAT_Competition2011/SAT05/crafted/roussel05/visbmc-PHNF/phnf-size10-exclusive-philo.used-as.sat04-988.shuffled-as.sat05-4195.cnf,1,0.1627,0.292,1.2318,0.467,0.5,?,0.1054,0.0568,0.9974,0.0192,1.0213,0.8356,?,0.9863,?,6
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.0904,0.091,1.2377,0.2946,0.1076,?,0.0516,0.028,0.8373,0.1046,0.6818,0.5539,?,0.8947,?,3.9564
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_508.cnf,1,0,0,0,1,0,?,0,0,0.9978,0.0073,0,0.7189,?,0.7323,?,2.0949
SAT_Competition2009/CRAFTED/sgi/new-difficult-23-189-21-75.cnf,1,0.0001,0.0001,0.104,0.9983,0.0005,?,0,0,0.9981,0.0185,0.0122,0.891,?,0.904,?,2
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q742.5-n45-p15-s28972035.cnf,1,0,0,0.0992,0.9991,0.0063,?,0.0001,0,1.0164,0.0048,0.0062,0.8765,?,0.9513,?,2
SAT_Competition2009/CRAFTED/Hard/contest03/others/hwb-n32-01-S1491788039.sat05-497.reshuffled-07.cnf,1,0.0487,0.0843,1.5494,0.4151,0.2764,0.753,0.0485,0.0288,0.8596,0.1726,0.7421,0.0462,0.2569,0.0302,0.5427,5.5488
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n130-s30940966-unsat.cnf,1,0.3241,0.3246,0.5372,0.4855,0.325,0.2,0.3168,0.3227,0.8002,0.4819,0.5763,0.0353,0.0801,0.0234,0.1076,6.0152
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,0.077,0.2617,1.6265,0.5012,0.369,0.5636,0.0792,0.0449,0.934,0.1075,0.6766,0.5088,0.7357,0.7855,1.0519,6.1817
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-14-UNSAT.sat05-3942.reshuffled-07.cnf,1,0.1109,0.1109,0.5554,0.4958,0.1199,0.5778,0.1108,0.1109,0.726,0.3,0.5773,0.2582,0.1017,0.258,0.0879,10.8817
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-14-26-sat.cnf,1,0.2043,0.2043,0,1,0.2043,0.069,0.2043,0.2043,0.9902,0.1421,0,0.8576,0.2613,0.8576,1.5933,3
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0,0.6053,0.5014,0,?,0,0,0.9998,0.023,0.584,0.499,?,0.499,?,3
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_4_9_fbc.cnf,1,0.0493,0.0718,1.0946,0.718,0.1819,0.5,0.0286,0.0179,0.9931,0.058,0.469,0.8259,0.8718,0.9657,0.9027,5.7608
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes2.cnf,1,0,0,0.1919,0.9969,0,?,0,0,0.9998,0.0096,0.0142,0.8304,?,0.8821,?,3
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n170-s56409011-unsat.cnf,1,0.325,0.3253,0.543,0.4888,0.3257,0.2,0.3193,0.3236,0.7961,0.486,0.5767,0.0281,0.0654,0.0179,0.0901,6.2326
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-200-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295,0.2295,0.9013,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.5427
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-5-5_34308.cnf,1,0.4873,0.4939,0,1,0.5,?,0.4762,0.4771,0.8542,0.0484,0,0,?,0,?,4.48
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes6.cnf,1,0,0,0.263,0.9928,0,?,0,0,0.9969,0.0169,0.027,0.7987,?,0.811,?,3.064
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-115-100.cnf,1,0.3226,0.3239,0,1,0.3245,0.2,0.3155,0.3213,0.8017,0.4795,0,0.0377,0.078,0.0585,0.1052,5.8534
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0,0,0.235,0.9948,0,?,0,0,0.9997,0.0133,0.0208,0.8195,?,0.8293,?,3.0077
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x40.cnf,1,0,0,0,1,0,?,0,0,0.9988,0.0152,0,0.4251,?,0.4252,?,2
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.4983,0.4996,2.0719,0.4322,0.9994,0.9777,0.3311,0.4841,0.9866,0.1227,0.9149,0.7544,0.8773,0.8436,0.9086,4.6592
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-270-2.sat05-2249.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4,0.042,0.042,0.8698,0.25,0.5774,0,0.0506,0,0.0098,6.1599
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.4999,0.5,3.0354,0.3142,1,?,0.4447,0.4996,0.954,0.2133,0.8464,0.6978,?,0.7999,?,4.4359
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d0.04-s736572600.sat05-546.reshuffled-07.cnf,1,0.0077,0.01,1.0484,0.4788,0.0161,0.4129,0.0038,0.0009,0.9778,0.0614,0.5954,0.6216,0.3453,0.6629,0.6029,6.1988
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2100c215164gyes4.cnf,1,0,0,0.1971,0.9967,0,?,0,0,1.1509,0.0095,0.0144,0.827,?,0.8798,?,3
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG-gensys-icl003.sat05-2715.reshuffled-07.cnf,1,0.4999,0.5,3.0354,0.3142,1,?,0.4447,0.4996,0.9531,0.2133,0.8464,0.6978,?,0.7999,?,4.4359
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-250-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295,0.2295,0.9008,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.9357
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-01-S2069048075.sat05-488.reshuffled-07.cnf,1,0.0612,0.1009,0.6373,0.5036,0.2992,0.2418,0.0462,0.0342,0.8373,0.1984,0.5796,0.387,0.227,0.559,0.2142,4
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_7_3_6_fbc.cnf,1,0.0903,0.1711,1.2046,0.6458,0.2833,0.5,0.0482,0.0117,0.9832,0.0769,0.5397,0.7898,1.1677,0.9562,0.7461,5.7022
SAT_Competition2009/CRAFTED/Hard/contest03/looksrandom/hgen7-n390-02-S178568232.sat05-479.reshuffled-07.cnf,1,0.0384,0.039,0.5708,0.5052,0.0404,0.1176,0.0294,0.0369,0.8396,0.2265,0.5772,0,0.0725,0,0.0784,4.7841
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.4999,0.5,3.0185,0.299,1,?,0.4549,0.4995,0.9429,0.2249,0.8604,0.7018,?,0.7998,?,4.8162
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hidden-k3-s0-r5-n700-03-S1609878926.sat05-487.reshuffled-07.cnf,1,0.0627,0.1017,0.605,0.4966,0.2785,0.2026,0.0478,0.0356,0.8389,0.199,0.5792,0.3884,0.2248,0.5665,0.2106,4
SAT_Competition2009/CRAFTED/modcircuits/mod4block_2vars_8gates_u2.cnf,1,0.0424,0.1375,2.1453,0.4323,1,?,0.0471,0.0024,0.9989,0.0082,0.597,0.3485,?,0.7525,?,3.4591
SAT_Competition2009/CRAFTED/ramseycube/Q3inK11.cnf,1,0.5,0.5,0,1,0.5,?,0.4997,0.5,0.9589,0.0002,0,0,?,0,?,2
SAT_Competition2007/crafted/spence/hard/s101-100.cnf,1,0.3217,0.3228,0,1,0.3238,0.2,0.3136,0.3204,0.8038,0.4764,0,0.0421,0.0831,0.0608,0.1109,5.76
SAT_Competition2007/crafted/spence/medium/s77-100.cnf,1,0.3196,0.3205,0,1,0.3218,0.2,0.3091,0.3182,0.8095,0.4695,0,0.0507,0.0931,0.0744,0.1215,5
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.4999,0.5,2.9826,0.3063,1,?,0.4456,0.4997,0.9514,0.2035,0.8572,0.6891,?,0.7998,?,4.2586
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-dead-dnd002.sat05-2713.reshuffled-07.cnf,1,0.4999,0.5,2.9945,0.301,0.9999,?,0.4256,0.4997,0.9605,0.2135,0.8888,0.6858,?,0.7999,?,4.0301
