@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC

@DATA
peg10.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg11.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg12.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg13.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg14.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg15.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg16.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg17.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg18.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg19.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg1.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg20.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg21.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg22.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg23.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg24.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg25.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg26.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg27.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg28.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg29.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg2.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg30.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg31.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg32.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg33.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg3.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg4.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg5.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg6.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg7.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg8.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
peg9.minion.converted.minion.gz,1,0.00276,0.812118,0.00276,0.00368
pigeons-10_ext.xml.minion,1,0.9,0.390533,0.9,0.9
pigeons-10.xml.minion.conv.minion,1,0.9,0.322066,0.9,0.9
pigeons-11_ext.xml.minion,1,0.909091,0.367347,0.909091,0.909091
pigeons-11.xml.minion.conv.minion,1,0.909091,0.298953,0.909091,0.909091
pigeons-12_ext.xml.minion,1,0.916667,0.346667,0.916667,0.916667
pigeons-12.xml.minion.conv.minion,1,0.916667,0.278801,0.916667,0.916667
pigeons-13_ext.xml.minion,1,0.923077,0.328125,0.923077,0.923077
pigeons-13.xml.minion.conv.minion,1,0.923077,0.261106,0.923077,0.923077
pigeons-14_ext.xml.minion,1,0.928571,0.311419,0.928571,0.928571
pigeons-14.xml.minion.conv.minion,1,0.928571,0.245461,0.928571,0.928571
pigeons-15_ext.xml.minion,1,0.933333,0.296296,0.933333,0.933333
pigeons-15.xml.minion.conv.minion,1,0.933333,0.231542,0.933333,0.933333
pigeons-16.xml.minion.conv.minion,1,0.9375,0.219085,0.9375,0.9375
pigeons-18_ext.xml.minion,1,0.944444,0.258503,0.944444,0.944444
pigeons-18.xml.minion.conv.minion,1,0.944444,0.197742,0.944444,0.944444
pigeons-20_ext.xml.minion,1,0.95,0.238185,0.95,0.95
pigeons-20.xml.minion.conv.minion,1,0.95,0.18014,0.95,0.95
pigeons-25_ext.xml.minion,1,0.96,0.19898,0.96,0.96
pigeons-25.xml.minion.conv.minion,1,0.96,0.147258,0.96,0.96
pigeons-30_ext.xml.minion,1,0.966667,0.170799,0.966667,0.966667
pigeons-30.xml.minion.conv.minion,1,0.966667,0.124473,0.966667,0.966667
pigeons-35_ext.xml.minion,1,0.971429,0.149584,0.971429,0.971429
pigeons-35.xml.minion.conv.minion,1,0.971429,0.10777,0.971429,0.971429
pigeons-40_ext.xml.minion,1,0.975,0.133045,0.975,0.975
pigeons-40.xml.minion.conv.minion,1,0.975,0.095009,0.975,0.975
pigeons-45_ext.xml.minion,1,0.977778,0.119792,0.977778,0.977778
pigeons-45.xml.minion.conv.minion,1,0.977778,0.084944,0.977778,0.977778
pigeons-50_ext.xml.minion,1,0.98,0.108936,0.98,0.98
pigeons-50.xml.minion.conv.minion,1,0.98,0.076804,0.98,0.98
pigeons-5_ext.xml.minion,1,0.8,0.5625,0.8,0.8
pigeons-5.xml.minion.conv.minion,1,0.8,0.507812,0.8,0.8
pigeons-6_ext.xml.minion,1,0.833333,0.518519,0.833333,0.833333
pigeons-6.xml.minion.conv.minion,1,0.833333,0.458678,0.833333,0.833333
pigeons-7_ext.xml.minion,1,0.857143,0.48,0.857143,0.857143
pigeons-7.xml.minion.conv.minion,1,0.857143,0.416171,0.857143,0.857143
pigeons-8_ext.xml.minion,1,0.875,0.446281,0.875,0.875
pigeons-8.xml.minion.conv.minion,1,0.875,0.379839,0.875,0.875
pigeons-9_ext.xml.minion,1,0.888889,0.416667,0.888889,0.888889
pigeons-9.xml.minion.conv.minion,1,0.888889,0.348771,0.888889,0.888889
pret-150-25_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667
pret-150-40_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667
pret-150-60_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667
pret-150-75_ext.xml.minion.converted.minion.gz,1,0.026667,0.794134,0.026667,0.026667
pret-60-25_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667
pret-60-40_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667
pret-60-60_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667
pret-60-75_ext.xml.minion.converted.minion.gz,1,0.066667,0.795234,0.066667,0.066667
qcp-10-67-0_ext.xml.minion.gz,1,0.13,0.69168,0.17,0.18
qcp-10-67-1_ext.xml.minion.gz,1,0.13,0.691679,0.18,0.18
qcp-10-67-2_ext.xml.minion.gz,1,0.13,0.69168,0.18,0.18
qcp-10-67-3_ext.xml.minion.gz,1,0.13,0.69168,0.18,0.18
qcp-10-67-4_ext.xml.minion.gz,1,0.13,0.691679,0.18,0.18
qcp-10-67-5_ext.xml.minion.gz,1,0.13,0.691682,0.18,0.18
qcp-10-67-6_ext.xml.minion.gz,1,0.13,0.691677,0.17,0.18
qcp-10-67-7_ext.xml.minion.gz,1,0.13,0.691678,0.17,0.18
qcp-10-67-8_ext.xml.minion.gz,1,0.13,0.691679,0.18,0.18
qcp-10-67-9_ext.xml.minion.gz,1,0.13,0.691678,0.18,0.18
qcp-15-120-0_ext.xml.minion.gz,1,0.071111,0.685493,0.124444,0.124444
qcp-15-120-1_ext.xml.minion.gz,1,0.071111,0.685494,0.124444,0.124444
qcp-15-120-2_ext.xml.minion.gz,1,0.071111,0.685486,0.12,0.124444
qcp-15-120-3_ext.xml.minion.gz,1,0.071111,0.685487,0.124444,0.124444
qcp-15-120-4_ext.xml.minion.gz,1,0.071111,0.685494,0.12,0.124444
qcp-15-120-5_ext.xml.minion.gz,1,0.071111,0.685494,0.12,0.124444
qcp-15-120-6_ext.xml.minion.gz,1,0.071111,0.685494,0.124444,0.124444
qcp-15-120-7_ext.xml.minion.gz,1,0.071111,0.685487,0.124444,0.124444
qcp-15-120-8_ext.xml.minion.gz,1,0.071111,0.685494,0.12,0.124444
qcp-15-120-9_ext.xml.minion.gz,1,0.071111,0.685494,0.124444,0.124444
qcp-20-187-0_ext.xml.minion.gz,1,0.0475,0.682059,0.0925,0.05
qcp-20-187-1_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05
qcp-20-187-2_ext.xml.minion.gz,1,0.0475,0.682059,0.0925,0.05
qcp-20-187-3_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05
qcp-20-187-4_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05
qcp-20-187-5_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05
qcp-20-187-6_ext.xml.minion.gz,1,0.045,0.682059,0.095,0.05
qcp-20-187-7_ext.xml.minion.gz,1,0.0475,0.682059,0.095,0.05
qcp-20-187-8_ext.xml.minion.gz,1,0.0475,0.682059,0.0925,0.05
qcp-20-187-9_ext.xml.minion.gz,1,0.0475,0.682059,0.09,0.05
qcp-25-264-0_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352
qcp-25-264-1_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352
qcp-25-264-2_ext.xml.minion.gz,1,0.0336,0.679893,0.0752,0.0352
qcp-25-264-3_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352
qcp-25-264-4_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352
qcp-25-264-5_ext.xml.minion.gz,1,0.0336,0.679893,0.0752,0.0352
qcp-25-264-6_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352
qcp-25-264-7_ext.xml.minion.gz,1,0.0336,0.679893,0.0768,0.0352
qcp-25-264-8_ext.xml.minion.gz,1,0.0336,0.679893,0.0736,0.0352
qcp-25-264-9_ext.xml.minion.gz,1,0.0336,0.679893,0.0752,0.0352
queens-100.xml.minion.conv.minion,1,0.0099,-6.387046,0.0099,0.0003
queens-10.xml.minion.conv.minion,1,0.09,0.932711,0.09,0.03
queens-120.xml.minion.conv.minion,1,0.008264,-0.476389,0.008264,0.000208
queens-12.xml.minion.conv.minion,1,0.076389,0.932239,0.076389,0.020833
queens-150.xml.minion.conv.minion,1,0.006622,0.818298,0.006622,0.000133
queens-15.xml.minion.conv.minion,1,0.062222,0.931778,0.062222,0.013333
queens-20.xml.minion.conv.minion,1,0.0475,0.931329,0.0475,0.0075
queens-30.xml.minion.conv.minion,1,0.032222,0.930893,0.032222,0.003333
queens-4.xml.minion.conv.minion,1,0.1875,0.937387,0.1875,0.1875
queens-50.xml.minion.conv.minion,1,0.0196,0.930552,0.0196,0.0012
queens-5-5-3-ext.xml.minion.converted.minion.gz,1,0.48,0.697597,0.48,0.48
queens-5-5-4-ext.xml.minion.converted.minion.gz,1,0.48,0.697597,0.48,0.48
queens-5-5-5-ext.xml.minion.converted.minion.gz,1,0.48,0.697597,0.48,0.48
queens-80.xml.minion.conv.minion,1,0.012344,0.63449,0.012344,0.000469
queens-8.xml.minion.conv.minion,1,0.109375,0.933441,0.109375,0.046875
qwh-10-57-0_ext.xml.minion.gz,1,0.11,0.693868,0.18,0.18
qwh-10-57-1_ext.xml.minion.gz,1,0.11,0.693867,0.18,0.18
qwh-10-57-2_ext.xml.minion.gz,1,0.11,0.693869,0.17,0.18
qwh-10-57-3_ext.xml.minion.gz,1,0.11,0.69387,0.18,0.18
qwh-10-57-4_ext.xml.minion.gz,1,0.11,0.693864,0.18,0.18
qwh-10-57-5_ext.xml.minion.gz,1,0.11,0.693868,0.18,0.18
qwh-10-57-6_ext.xml.minion.gz,1,0.11,0.693866,0.18,0.18
qwh-10-57-7_ext.xml.minion.gz,1,0.11,0.693869,0.17,0.18
qwh-10-57-8_ext.xml.minion.gz,1,0.11,0.693864,0.17,0.18
qwh-10-57-9_ext.xml.minion.gz,1,0.11,0.693859,0.18,0.18
qwh-15-106-0_ext.xml.minion.gz,1,0.062222,0.687034,0.124444,0.066667
qwh-15-106-1_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667
qwh-15-106-2_ext.xml.minion.gz,1,0.062222,0.687034,0.12,0.066667
qwh-15-106-3_ext.xml.minion.gz,1,0.062222,0.687033,0.12,0.066667
qwh-15-106-4_ext.xml.minion.gz,1,0.062222,0.687034,0.124444,0.066667
qwh-15-106-5_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667
qwh-15-106-6_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667
qwh-15-106-7_ext.xml.minion.gz,1,0.062222,0.687033,0.115556,0.066667
qwh-15-106-8_ext.xml.minion.gz,1,0.062222,0.687034,0.12,0.066667
qwh-15-106-9_ext.xml.minion.gz,1,0.062222,0.687033,0.124444,0.066667
qwh-20-166-0_ext.xml.minion.gz,1,0.0425,0.683377,0.095,0.0425
qwh-20-166-1_ext.xml.minion.gz,1,0.0425,0.683378,0.09,0.0425
qwh-20-166-2_ext.xml.minion.gz,1,0.0425,0.683377,0.0925,0.0425
qwh-20-166-3_ext.xml.minion.gz,1,0.0425,0.683378,0.095,0.0425
qwh-20-166-4_ext.xml.minion.gz,1,0.0425,0.683377,0.09,0.0425
qwh-20-166-5_ext.xml.minion.gz,1,0.0425,0.683377,0.09,0.0425
qwh-20-166-6_ext.xml.minion.gz,1,0.0425,0.683378,0.095,0.0425
qwh-20-166-7_ext.xml.minion.gz,1,0.0425,0.683377,0.0925,0.0425
qwh-20-166-8_ext.xml.minion.gz,1,0.0425,0.683377,0.095,0.0425
qwh-20-166-9_ext.xml.minion.gz,1,0.0425,0.683378,0.0925,0.0425
qwh-25-235-0_ext.xml.minion.gz,1,0.0304,0.681061,0.0752,0.0304
qwh-25-235-1_ext.xml.minion.gz,1,0.0304,0.681061,0.072,0.0304
qwh-25-235-2_ext.xml.minion.gz,1,0.0304,0.68106,0.0768,0.0304
qwh-25-235-3_ext.xml.minion.gz,1,0.0304,0.68106,0.0752,0.0304
qwh-25-235-4_ext.xml.minion.gz,1,0.0304,0.681061,0.072,0.0304
qwh-25-235-5_ext.xml.minion.gz,1,0.0304,0.681061,0.0768,0.0304
qwh-25-235-6_ext.xml.minion.gz,1,0.0304,0.68106,0.0752,0.0304
qwh-25-235-7_ext.xml.minion.gz,1,0.0304,0.681061,0.0752,0.0304
qwh-25-235-8_ext.xml.minion.gz,1,0.0304,0.681061,0.0752,0.0304
qwh-25-235-9_ext.xml.minion.gz,1,0.0304,0.681061,0.072,0.0304
rand-2-30-15-306-230-11_ext.xml.minion.gz,1,0.4,0.715938,0.6,0.516667
rand-2-30-15-306-230-13_ext.xml.minion.gz,1,0.366667,0.734759,0.533333,0.483333
rand-2-30-15-306-230-15_ext.xml.minion.gz,1,0.366667,0.726895,0.5,0.483333
rand-2-30-15-306-230-17_ext.xml.minion.gz,1,0.366667,0.725153,0.533333,0.483333
rand-2-30-15-306-230-19_ext.xml.minion.gz,1,0.366667,0.717282,0.566667,0.5
rand-2-30-15-306-230-1_ext.xml.minion.gz,1,0.366667,0.724257,0.633333,0.5
rand-2-30-15-306-230-21_ext.xml.minion.gz,1,0.366667,0.730754,0.566667,0.466667
rand-2-30-15-306-230-23_ext.xml.minion.gz,1,0.4,0.737113,0.533333,0.5
rand-2-30-15-306-230-25_ext.xml.minion.gz,1,0.366667,0.728071,0.6,0.5
rand-2-30-15-306-230-27_ext.xml.minion.gz,1,0.366667,0.720831,0.566667,0.466667
rand-2-30-15-306-230-29_ext.xml.minion.gz,1,0.366667,0.726665,0.5,0.483333
rand-2-30-15-306-230-31_ext.xml.minion.gz,1,0.366667,0.724927,0.533333,0.516667
rand-2-30-15-306-230-33_ext.xml.minion.gz,1,0.4,0.725763,0.633333,0.5
rand-2-30-15-306-230-35_ext.xml.minion.gz,1,0.366667,0.72382,0.533333,0.5
rand-2-30-15-306-230-37_ext.xml.minion.gz,1,0.366667,0.735281,0.633333,0.5
rand-2-30-15-306-230-39_ext.xml.minion.gz,1,0.366667,0.725153,0.5,0.483333
rand-2-30-15-306-230-3_ext.xml.minion.gz,1,0.366667,0.729527,0.566667,0.483333
rand-2-30-15-306-230-41_ext.xml.minion.gz,1,0.4,0.734253,0.533333,0.5
rand-2-30-15-306-230-43_ext.xml.minion.gz,1,0.4,0.72382,0.533333,0.5
rand-2-30-15-306-230-45_ext.xml.minion.gz,1,0.366667,0.721615,0.566667,0.516667
rand-2-30-15-306-230-47_ext.xml.minion.gz,1,0.4,0.718768,0.6,0.5
rand-2-30-15-306-230-49_ext.xml.minion.gz,1,0.4,0.729527,0.5,0.533333
rand-2-30-15-306-230-6_ext.xml.minion.gz,1,0.366667,0.724702,0.566667,0.516667
rand-2-30-15-306-230-7_ext.xml.minion.gz,1,0.4,0.731654,0.466667,0.5
rand-2-30-15-306-230-9_ext.xml.minion.gz,1,0.366667,0.718967,0.6,0.5
rand-2-30-15-306-230-fcd-11_ext.xml.minion.gz,1,0.4,0.718374,0.6,0.516667
rand-2-30-15-306-230-fcd-13_ext.xml.minion.gz,1,0.366667,0.734759,0.533333,0.483333
rand-2-30-15-306-230-fcd-15_ext.xml.minion.gz,1,0.366667,0.726895,0.5,0.483333
rand-2-30-15-306-230-fcd-17_ext.xml.minion.gz,1,0.366667,0.725153,0.533333,0.483333
rand-2-30-15-306-230-fcd-19_ext.xml.minion.gz,1,0.366667,0.712212,0.566667,0.5
rand-2-30-15-306-230-fcd-21_ext.xml.minion.gz,1,0.366667,0.735562,0.566667,0.466667
rand-2-30-15-306-230-fcd-23_ext.xml.minion.gz,1,0.4,0.734771,0.533333,0.5
rand-2-30-15-306-230-fcd-25_ext.xml.minion.gz,1,0.366667,0.728071,0.6,0.5
rand-2-30-15-306-230-fcd-27_ext.xml.minion.gz,1,0.366667,0.718287,0.566667,0.466667
rand-2-30-15-306-230-fcd-29_ext.xml.minion.gz,1,0.366667,0.726665,0.5,0.483333
rand-2-30-15-306-230-fcd-31_ext.xml.minion.gz,1,0.366667,0.722469,0.533333,0.516667
rand-2-30-15-306-230-fcd-33_ext.xml.minion.gz,1,0.4,0.728114,0.633333,0.5
rand-2-30-15-306-230-fcd-35_ext.xml.minion.gz,1,0.366667,0.72621,0.533333,0.5
rand-2-30-15-306-230-fcd-37_ext.xml.minion.gz,1,0.366667,0.737546,0.633333,0.5
rand-2-30-15-306-230-fcd-39_ext.xml.minion.gz,1,0.366667,0.725153,0.5,0.483333
rand-2-30-15-306-230-fcd-41_ext.xml.minion.gz,1,0.4,0.734253,0.533333,0.5
rand-2-30-15-306-230-fcd-43_ext.xml.minion.gz,1,0.4,0.72382,0.533333,0.5
rand-2-30-15-306-230-fcd-45_ext.xml.minion.gz,1,0.366667,0.721615,0.566667,0.516667
rand-2-30-15-306-230-fcd-47_ext.xml.minion.gz,1,0.4,0.718768,0.6,0.5
rand-2-30-15-306-230-fcd-49_ext.xml.minion.gz,1,0.4,0.729527,0.5,0.533333
rand-23-23-253-131-46021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-23-23-253-131-47021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-23-23-253-131-48021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-23-23-253-131-49021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-23-23-253-131-50021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-23-23-253-131-51021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-23-23-253-131-52021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-23-23-253-131-53021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-23-23-253-131-54021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-23-23-253-131-55021_ext.xml.minion.gz,1,0.956522,0.685923,0.956522,0.956522
rand-2-40-11-414-200-11_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.525
rand-2-40-11-414-200-13_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525
rand-2-40-11-414-200-15_ext.xml.minion.gz,1,0.4,0.686658,0.55,0.5
rand-2-40-11-414-200-17_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.525
rand-2-40-11-414-200-19_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525
rand-2-40-11-414-200-1_ext.xml.minion.gz,1,0.425,0.686658,0.6,0.5
rand-2-40-11-414-200-21_ext.xml.minion.gz,1,0.4,0.686658,0.65,0.525
rand-2-40-11-414-200-23_ext.xml.minion.gz,1,0.4,0.686658,0.75,0.525
rand-2-40-11-414-200-25_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.525
rand-2-40-11-414-200-27_ext.xml.minion.gz,1,0.375,0.686658,0.6,0.5125
rand-2-40-11-414-200-29_ext.xml.minion.gz,1,0.425,0.686658,0.625,0.525
rand-2-40-11-414-200-31_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.5125
rand-2-40-11-414-200-33_ext.xml.minion.gz,1,0.4,0.686658,0.55,0.525
rand-2-40-11-414-200-35_ext.xml.minion.gz,1,0.4,0.686658,0.55,0.525
rand-2-40-11-414-200-37_ext.xml.minion.gz,1,0.375,0.686658,0.6,0.525
rand-2-40-11-414-200-39_ext.xml.minion.gz,1,0.4,0.686658,0.5,0.5
rand-2-40-11-414-200-3_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.5
rand-2-40-11-414-200-41_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525
rand-2-40-11-414-200-43_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525
rand-2-40-11-414-200-45_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.5
rand-2-40-11-414-200-47_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525
rand-2-40-11-414-200-49_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.5
rand-2-40-11-414-200-51_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525
rand-2-40-11-414-200-53_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.5
rand-2-40-11-414-200-55_ext.xml.minion.gz,1,0.375,0.686658,0.525,0.5375
rand-2-40-11-414-200-57_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.525
rand-2-40-11-414-200-59_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.5125
rand-2-40-11-414-200-5_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.525
rand-2-40-11-414-200-61_ext.xml.minion.gz,1,0.375,0.686658,0.475,0.525
rand-2-40-11-414-200-63_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525
rand-2-40-11-414-200-65_ext.xml.minion.gz,1,0.425,0.686658,0.55,0.5125
rand-2-40-11-414-200-67_ext.xml.minion.gz,1,0.4,0.686658,0.625,0.525
rand-2-40-11-414-200-69_ext.xml.minion.gz,1,0.4,0.686658,0.6,0.525
rand-2-40-11-414-200-71_ext.xml.minion.gz,1,0.4,0.686658,0.65,0.5125
rand-2-40-11-414-200-73_ext.xml.minion.gz,1,0.4,0.686658,0.575,0.5
rand-2-40-11-414-200-75_ext.xml.minion.gz,1,0.375,0.686658,0.55,0.5375
rand-2-40-11-414-200-77_ext.xml.minion.gz,1,0.425,0.686658,0.65,0.5
rand-2-40-11-414-200-79_ext.xml.minion.gz,1,0.4,0.686658,0.525,0.525
rand-2-40-11-414-200-9_ext.xml.minion.gz,1,0.375,0.686658,0.625,0.525
rand-2-40-16-250-350-11_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.325
rand-2-40-16-250-350-13_ext.xml.minion.gz,1,0.225,0.697768,0.375,0.3
rand-2-40-16-250-350-15_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325
rand-2-40-16-250-350-17_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325
rand-2-40-16-250-350-19_ext.xml.minion.gz,1,0.225,0.697768,0.475,0.3125
rand-2-40-16-250-350-1_ext.xml.minion.gz,1,0.225,0.697768,0.325,0.3125
rand-2-40-16-250-350-21_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325
rand-2-40-16-250-350-23_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3125
rand-2-40-16-250-350-25_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3
rand-2-40-16-250-350-27_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3125
rand-2-40-16-250-350-29_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325
rand-2-40-16-250-350-31_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325
rand-2-40-16-250-350-33_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325
rand-2-40-16-250-350-35_ext.xml.minion.gz,1,0.225,0.697768,0.375,0.3125
rand-2-40-16-250-350-37_ext.xml.minion.gz,1,0.225,0.697768,0.475,0.325
rand-2-40-16-250-350-39_ext.xml.minion.gz,1,0.2,0.697768,0.325,0.3
rand-2-40-16-250-350-3_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3125
rand-2-40-16-250-350-41_ext.xml.minion.gz,1,0.225,0.697768,0.475,0.3
rand-2-40-16-250-350-43_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.325
rand-2-40-16-250-350-45_ext.xml.minion.gz,1,0.225,0.697768,0.45,0.3125
rand-2-40-16-250-350-47_ext.xml.minion.gz,1,0.225,0.697768,0.375,0.3125
rand-2-40-16-250-350-49_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3
rand-2-40-16-250-350-51_ext.xml.minion.gz,1,0.2,0.697768,0.325,0.3
rand-2-40-16-250-350-53_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.3125
rand-2-40-16-250-350-55_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.3
rand-2-40-16-250-350-57_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3
rand-2-40-16-250-350-59_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.3
rand-2-40-16-250-350-5_ext.xml.minion.gz,1,0.225,0.697768,0.375,0.3
rand-2-40-16-250-350-61_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.3
rand-2-40-16-250-350-63_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325
rand-2-40-16-250-350-65_ext.xml.minion.gz,1,0.225,0.697768,0.35,0.325
rand-2-40-16-250-350-67_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3
rand-2-40-16-250-350-69_ext.xml.minion.gz,1,0.2,0.697768,0.425,0.3
rand-2-40-16-250-350-71_ext.xml.minion.gz,1,0.225,0.697768,0.475,0.3
rand-2-40-16-250-350-73_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3
rand-2-40-16-250-350-75_ext.xml.minion.gz,1,0.225,0.697768,0.45,0.3
rand-2-40-16-250-350-77_ext.xml.minion.gz,1,0.225,0.697768,0.45,0.3
rand-2-40-16-250-350-79_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.325
rand-2-40-16-250-350-7_ext.xml.minion.gz,1,0.225,0.697768,0.4,0.3125
rand-2-40-16-250-350-9_ext.xml.minion.gz,1,0.225,0.697768,0.425,0.3125
rand-2-40-180-84-900-11_ext.xml.minion.gz,1,0.075,0.734779,0.2,0.1
rand-2-40-180-84-900-13_ext.xml.minion.gz,1,0.075,0.734779,0.175,0.1
rand-2-40-180-84-900-15_ext.xml.minion.gz,1,0.1,0.734779,0.125,0.1
rand-2-40-180-84-900-17_ext.xml.minion.gz,1,0.075,0.734779,0.125,0.1
