@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE cl_size_q75 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_max NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1050579435-065.SATISFIABLE.cnf,1,1695,1704,390,0.0078,0.0078,0.0077,95,96,0.0159,86.4966,0.0307,0.0059,78,86.5795,0.0128,0.3328,77,86,0.0153,400,0.3722,14.6622,3895,23.9381,27.1845,87,28.9345,11.7781,24.3153,3942.4286,0.0809,4
SAT11/random/medium/unif-k7-r89-v80-c7120-S1494985128-003.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0955,13.67,0.0111,0.0111,10,13.7078,0.0875,0.6752,10,14,0.0111,80,1.7553,9.6756,4328,28.185,28.3946,14,28.9784,9.4993,28.2442,4386.8,0.2041,2
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S196779284-038.SATISFIABLE.cnf,1,2130,2130,100,0.05,0.05,0.05,25,25,0.0606,20.2748,0.0465,0.0437,16,20.2583,0.05,0.5695,16,20,0.0458,100,1.1925,7.9162,4228,22.6406,23.7566,20,25.3549,6.9566,23.5055,4287.7143,0.1674,2.697
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S204737200-067.SATISFIABLE.cnf,1,2111,2130,481,0.0064,0.0064,0.0062,116,116,0.0185,106.608,0.0369,0.0047,97,106.557,0.0104,0.3285,97,107,0.0127,500,0.3466,16.0746,3845,26.8496,29.6004,106,30.6965,12.9986,28.0243,3878,0.0711,4
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,2742,2769,630,0.0048,0.0048,0.0048,150,150,0.0109,138.712,0.0212,0.0036,127,138.648,0.0079,0.3046,128,139,0.0096,650,0.2891,24.0929,3652,31.7103,36.769,139,36.7992,19.0931,32.2231,3728.2857,0.0617,4.0032
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S8215859-049.SATISFIABLE.cnf,1,3182,3195,736,0.0041,0.0041,0.0041,176,175,0.0101,163.249,0.0195,0.0031,151,162.655,0.0068,0.3003,150,163,0.0082,750,0.2684,24.6381,1015,29.06,36.159,162,45.0194,19.3264,30.2593,1638.5,0.0593,4.0109
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S525571208-063.SATISFIABLE.cnf,1,2752,2769,632,0.0048,0.0048,0.0047,151,152,0.0105,139.951,0.02,0.0036,129,140.283,0.0095,0.3097,129,140,0.0096,650,0.2942,20.8806,3709,32.6969,39.4885,140,40.3241,16.5366,33.7166,3787.2857,0.063,4
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1971541934-090.UNKNOWN.cnf,1,2968,2982,685,0.0044,0.0044,0.0044,162,162,0.0091,150.576,0.0179,0.0034,139,150.77,0.0058,0.3012,139,151,0.0088,700,0.2774,27.9305,3548,33.4204,39.3315,151,39.7428,21.6443,34.8265,3660.8571,0.0593,4.0073
SAT11/random/large/unif-k5-r20-v1500-c30000-S1180959030-088-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,307,307,0.0047,286.632,0.016,0.0073,268,287.744,0.0033,0.4705,271,288,0.0117,1500,0.2992,80.5742,21,60.2609,73.55,289,107.3333,63.4,65.5,25.3017,0.1033,3
SAT11/random/medium/unif-k7-r89-v50-c4450-S879384975-017.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1515,8.8739,0.011,0.011,6,8.9038,0.14,0.705,6,9,0.011,50,1.9502,6.9226,4535,19.6602,19.9094,9,20.218,6.4924,19.7066,4579.2,0.2363,2
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1194590195-083.UNKNOWN.cnf,1,1272,1278,293,0.0103,0.0103,0.0102,73,73,0.0189,65.4046,0.0377,0.0079,58,65.3066,0.0137,0.3455,58,65,0.02,300,0.4401,12.5933,3998,18.8334,20.1418,65,20.805,10.4656,19.2337,4020.8571,0.0918,4
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S1822479556-014.UNKNOWN.cnf,1,1059,1065,242,0.0126,0.0126,0.0124,61,61,0.0246,53.8004,0.0453,0.0019,47,53.7911,0.0165,0.3512,47,54,0.0243,250,0.4928,10.8104,4069,16.4292,16.6258,54,16.8466,9.1371,16.4959,4097.5,0.1003,4.0083
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1990987164-054.UNKNOWN.cnf,1,1267,1278,290,0.0105,0.0105,0.0103,72,72,0.0237,64.1323,0.0442,0.0079,57,64.1649,0.0172,0.3475,57,64,0.0205,300,0.4511,12.0077,3971,19.4465,20.0293,64,20.0929,10.207,19.6571,4022.8571,0.0944,4
SAT11/random/medium/unif-k7-r89-v50-c4450-S1087312438-073.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1544,8.8677,0.011,0.011,6,8.9047,0.14,0.7049,6,9,0.011,50,1.9672,6.887,4552,19.5626,19.737,9,19.906,6.3861,19.7283,4564.8,0.2316,2
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S16302531-099.UNKNOWN.cnf,1,1912,1917,444,0.0068,0.0068,0.0068,108,108,0.0141,98.3777,0.0267,0.0052,89,98.2432,0.009,0.3201,89,98,0.0133,450,0.3488,17.1691,3875,24.3266,29.5185,98,29.8322,13.9752,24.808,3933.4286,0.0767,4
SAT11/random/large/unif-k7-r85-v250-c21250-S894356234-063-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,48,48,0.0312,40.7991,0.0117,0.0117,34,41.3141,0.028,0.6239,35,41,0.0117,250,1.1942,21.9085,177,47.9149,49.7924,41,58.68,22.336,48.5123,224.9655,0.131,2
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S1854039067-041-UNKNOWN.cnf,1,125175,126000,29273,0.0001,0.0001,0.0001,6384,6475,0.0003,6384,0.0006,0,6384,6438.4,0.0002,0.2172,6372,6384,0.0002,30000,0.1999,802,3,61.25,94.3333,6449,191,726.6,75.3333,5.3441,0.0075,5.6207
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S428924146-076.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0833,15.2049,0.0463,0.0451,12,15.1949,0.0667,0.589,12,15,0.0462,75,1.334,7.3695,4358,18.5463,19.115,15,19.8891,6.4394,18.9122,4389.8571,0.1873,2.1757
SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0976,13.7501,0.0111,0.0111,10,13.7918,0.0875,0.6705,10,14,0.0111,80,1.7674,9.6261,4323,28.4539,29.0377,14,29.272,9.4217,28.7461,4407.6,0.1988,2
SAT11/random/medium/unif-k7-r89-v80-c7120-S513640009-027.SATISFIABLE.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0973,13.7333,0.0111,0.0111,10,13.8089,0.0875,0.6722,11,14,0.0111,80,1.7434,9.7041,4358,28.2267,28.4475,14,28.704,9.5472,28.3466,4430.4,0.1959,2
SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1085,12.1622,0.0111,0.0111,9,12.1395,0.1,0.6783,9,12,0.0111,70,1.838,8.8458,4372,25.6189,25.6695,12,25.7735,8.6224,25.6632,4451.8,0.2093,2
SAT11/random/large/unif-k7-r85-v150-c12750-S1290198737-013-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0517,25.1734,0.0117,0.0117,20,24.8333,0.0467,0.6426,20,25,0.0117,150,1.3881,14.2168,4033,45.8837,47.6458,25,47.6458,14.402,47.4671,4160.5,0.1512,2
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S893015585-015.SATISFIABLE.cnf,1,2970,2982,687,0.0044,0.0044,0.0044,164,164,0.0091,151.718,0.0178,0.003,140,151.884,0.0058,0.3021,140,152,0.0088,700,0.2802,24.0714,3662,33.885,37.8388,152,41.2414,18.6769,35.1636,3734.7143,0.0601,4.0087
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S671776549-007.UNKNOWN.cnf,1,1049,1065,240,0.0127,0.0127,0.0125,60,60,0.0248,53.256,0.0467,0.0105,47,53.1393,0.0208,0.358,46,53,0.0245,250,0.4901,10.5867,4060,16.6392,17.5026,53,17.8591,8.7788,16.964,4108.5,0.1009,3.9958
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S594553190-015-UNKNOWN.cnf,1,62579,63000,14630,0.0002,0.0002,0.0002,3245,3220,0.0005,2785.62,0.0012,0,0,3183.64,0.0004,0.2285,3127,3155.5,0.0004,15000,0.1555,576.125,8,55.3333,73.5556,3184,107,312,64.5714,10.972,0.0174,5.2826
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1214523131-078.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0827,15.2253,0.0463,0.0445,12,15.2586,0.0667,0.5877,12,15,0.0462,75,1.3306,7.1388,4358,18.3511,19.1608,15,20.1767,6.1644,18.9595,4384,0.1875,2.2297
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,2757,2769,638,0.0047,0.0047,0.0047,152,152,0.0091,141.115,0.017,0.0022,130,141.129,0.0063,0.3113,130,141,0.0093,650,0.2897,22.2563,3610,32.7772,38.9713,141,39.3439,17.528,33.3249,3701.7143,0.0616,4.0094
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1569819208-064.UNKNOWN.cnf,1,1276,1278,297,0.0101,0.0101,0.0101,74,74,0.0212,66.1755,0.04,0.0078,59,66.2738,0.0135,0.3405,59,66,0.0195,300,0.4395,12.563,4039,18.8384,20.4213,66,20.9887,10.3757,19.4608,4042,0.0898,4
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1868678442-026-UNKNOWN.cnf,1,62573,63000,14620,0.0002,0.0002,0.0002,3247,3228,0.0007,2828.5,0.0015,0,0,3178.82,0.0004,0.2345,3120,3228,0.0004,15000,0.2151,789.875,8,51.6,70.1818,3172,112.4,341,60.875,11.4727,0.0172,5.1658
SAT11/random/large/unif-k7-r85-v200-c17000-S1348818483-020-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,38,0.0389,33.0202,0.0117,0.0117,27,32.9251,0.035,0.6293,28,33,0.0117,200,1.2819,17.8799,3857,56.5709,57.6753,33,57.6753,18.4317,57.5764,3892.25,0.1304,2
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S1201608256-021-UNKNOWN.cnf,1,62572,63000,14596,0.0002,0.0002,0.0002,3227,3190,0.0007,3174.75,0.0015,0.0001,3107,3157.58,0.0004,0.2367,3106,3170,0.0004,15000,0.1243,496.75,8,53.1875,69.3,3154.5,108.25,287.417,60,10.7895,0.0131,5.0856
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1491756361-004.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1146,10.435,0.046,0.046,8,10.4358,0.1,0.6215,8,10,0.046,50,1.5223,5.4193,4530,13.6395,14.0849,10,14.1458,4.6001,14.0435,4546.8333,0.2191,2
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S266251785-083.UNKNOWN.cnf,1,1050,1065,242,0.0126,0.0126,0.0124,61,60,0.0257,53.7518,0.0457,0.0095,47,53.6064,0.0165,0.3578,47,54,0.0242,250,0.491,9.9598,4040,16.3455,17.4825,54,17.8782,8.3857,16.9151,4111.4286,0.0998,4
SAT11/random/medium/unif-k7-r89-v60-c5340-S1982873755-080.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,13,0.1264,10.5357,0.011,0.011,8,10.4924,0.1167,0.691,8,10,0.011,60,1.8871,7.7881,4471,22.6156,22.7562,10,22.8034,7.4503,22.6569,4507.8,0.2164,2
SAT11/random/medium/unif-k7-r89-v60-c5340-S113771637-026.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,13,0.1287,10.4572,0.011,0.011,8,10.4763,0.1167,0.688,8,10,0.011,60,1.883,7.7947,4472,22.8055,23.073,10,23.1743,7.4282,22.8625,4521.2,0.2123,2
SAT11/random/large/unif-k3-r4.2-v40000-c168000-S1368340883-085-UNKNOWN.cnf,1,166883,168000,39005,0.0001,0.0001,0.0001,0,8498,0.0002,4315.5,0.0005,0,0,8475.5,0.0002,0.2301,8428,4315.5,0.0002,40000,0.562,9439,2,67,128.5,8477.5,284.5,1554,91.4,3.7065,0.0048,5.9459
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S566093033-041.UNKNOWN.cnf,1,1272,1278,294,0.0103,0.0103,0.0102,73,73,0.0212,65.44,0.0377,0.0063,58,65.1348,0.0136,0.3319,58,65,0.0199,300,0.443,13.1185,4026,17.3298,18.7509,65,20.7992,11.1273,17.7844,4066.2857,0.0907,4
SAT11/random/large/unif-k7-r85-v400-c34000-S832901479-042-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,75,74,0.0196,66.1917,0.0117,0.0117,58,65.587,0.0175,0.5944,56,66,0.0117,400,0.9352,33.7572,70,55.6344,61.4429,65,67.6301,32.6761,58.519,80.55,0.1083,2.0702
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S107514131-038.SATISFIABLE.cnf,1,2333,2343,540,0.0056,0.0056,0.0056,131,131,0.0124,120.795,0.0231,0.0034,111,120.894,0.0093,0.3187,111,121,0.011,550,0.3204,16.6051,3794,29.5092,34.6375,121,34.9125,13.5607,30.1616,3858.8571,0.0716,4
SAT11/random/medium/unif-k7-r89-v60-c5340-S630613738-050.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,14,0.1266,10.4863,0.011,0.011,8,10.53,0.1167,0.6902,8,10,0.011,60,1.891,7.8784,4467,22.7589,22.8238,10,23.2027,7.498,22.8112,4493.6,0.2174,2
SAT11/random/large/unif-k7-r85-v300-c25500-S69399346-065-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,58,0.0258,49.5859,0.0117,0.0117,42,49.3483,0.0233,0.6123,42,50,0.0117,300,1.118,25.9979,118,50.8392,53.6563,49,57.2759,26.1504,53.2899,144.1515,0.1282,2
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S493397373-056-UNKNOWN.cnf,1,83502,84000,19529,0.0002,0.0002,0.0002,4272,4295,0.0004,4261.75,0.0009,0,4242,4256.75,0.0003,0.2255,4178,4262,0.0003,20000,0.1546,511,6,57.5,83.1667,4272.5,130.75,434.5,66.4167,8.901,0.0119,5.5676
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S464722883-083.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0515,24.7284,0.0466,0.0417,20,24.8304,0.04,0.5516,20,25,0.0451,125,1.0953,11.3635,4136,26.9466,28.3189,25,29.0392,10.301,27.4345,4215.5714,0.154,2.9677
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S87195105-042.SATISFIABLE.cnf,1,1478,1491,337,0.0091,0.0091,0.0089,83,83,0.0169,75.2882,0.0318,0.0068,67,75.2597,0.0148,0.344,67,75,0.0179,350,0.4125,10.7536,3962,21.3221,22.8852,75,23.02,8.8975,21.8014,3995.8571,0.085,4
SAT11/random/medium/unif-k7-r89-v60-c5340-S1445862528-059.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,13,0.1285,10.5455,0.011,0.011,8,10.4787,0.1167,0.6912,8,10,0.011,60,1.8616,7.8786,4448,22.7933,22.9214,10,23.0514,7.4,22.8576,4498.4,0.2199,2
SAT11/random/medium/unif-k7-r89-v60-c5340-S1510638717-051.SATISFIABLE.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,14,14,0.1275,10.5303,0.011,0.011,8,10.504,0.1167,0.6896,8,10,0.011,60,1.8758,7.776,4478,22.7381,23.0343,10,23.1793,7.4179,22.7499,4517,0.2134,2
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,2545,2556,589,0.0051,0.0051,0.0051,140,140,0.0118,129.117,0.0232,0.0024,118,129.274,0.0085,0.3007,119,129,0.0101,600,0.2991,26.1164,3751,29.0458,34.5511,129,35.387,20.55,30.5273,3828.1429,0.0639,4.0187
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1800377425-032.UNKNOWN.cnf,1,2961,2982,678,0.0045,0.0045,0.0044,160,160,0.0122,148.745,0.0236,0.0034,137,148.842,0.0074,0.3099,137,149,0.009,700,0.2879,23.1112,3603,34.3883,40.0778,149,41.6419,18.3146,35.7073,3666,0.0584,4.003
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S89201333-019-UNKNOWN.cnf,1,62642,63000,14672,0.0002,0.0002,0.0002,3232,3221,0.0007,2780.88,0.0014,0.0001,0,2913.42,0.0004,0.2275,3104,3155.5,0.0004,15000,0.2814,1315,8,52.2857,68.4545,3186,98.1429,487.167,60.5294,11.6273,0.3153,5.0481
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1733949620-064.UNKNOWN.cnf,1,1472,1491,336,0.0091,0.0091,0.0089,82,82,0.019,73.9117,0.0374,0.0082,66,73.7664,0.0149,0.3413,66,74,0.0179,350,0.4141,14.3723,3893,20.8228,22.2764,74,23.5907,12.0111,21.5392,3943.5714,0.0878,4
SAT11/random/large/unif-k3-r4.2-v2500-c10500-S49783605-066-UNKNOWN.cnf,1,10419,10500,2421,0.0013,0.0013,0.0012,550,549,0.0035,527.622,0.0069,0.0008,508,529.739,0.0021,0.2676,508,530,0.0026,2500,0.1388,77.245,93,32.7556,35.25,530,40.7167,49.0837,33.6503,115.6154,0.0293,4.8934
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S858279511-076-UNKNOWN.cnf,1,125264,126000,29301,0.0001,0.0001,0.0001,6322,6401,0.0003,6356,0.0006,0,6322,6400,0.0002,0.2357,6343,6356,0.0002,30000,0.1624,892,3,66.75,98,6400,182.6667,680.8,83.8,5.2473,0.0072,5.8276
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,2540,2556,589,0.0051,0.0051,0.0051,142,142,0.011,131.283,0.0213,0.0039,120,131.074,0.0068,0.3091,120,131,0.0101,600,0.3026,19.3645,3758,30.4811,32.4089,131,32.7559,15.8664,31.0838,3799.7143,0.0652,4.0034
SAT11/random/large/unif-k3-r4.2-v10000-c42000-S1256256213-053-UNKNOWN.cnf,1,41695,42000,9734,0.0003,0.0003,0.0003,2139,2164,0.0008,2112.24,0.0017,0,2061,2119.32,0.0006,0.2364,2070,2115,0.0006,10000,0.0776,279.706,14,46.2174,60.0833,2120.5,87.7,156.818,54.1,18.2328,0.0199,5.0944
SAT11/random/medium/unif-k7-r89-v70-c6230-S1516725086-012.UNKNOWN.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1085,12.1034,0.0111,0.0111,9,12.0995,0.1,0.6801,9,12,0.0111,70,1.8257,8.9266,4405,25.5539,25.862,12,25.9134,8.5949,25.6413,4465,0.2075,2
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1224290751-070.UNKNOWN.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0477,24.7375,0.0466,0.0424,20,24.7861,0.04,0.5527,20,25,0.0452,125,1.1046,10.9171,4168,26.9424,28.6682,25,29.4269,9.8355,27.8944,4221.7143,0.1557,2.9758
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,20877,21000,4876,0.0006,0.0006,0.0006,1084,1095,0.0016,1043.89,0.0033,0.0003,1036,1061.6,0.001,0.2497,1022,1059,0.0013,4999,0.0918,178.077,37,39.4516,45.5366,1062,58.0455,94.5373,42.2308,44.6667,0.0241,5
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,3388,3408,781,0.0039,0.0039,0.0038,185,185,0.0089,172.751,0.0174,0.003,160,172.411,0.0064,0.3,160,173,0.0077,800,0.2603,25.3287,883,30.0532,38.583,173,41.7884,19.9446,34.4781,1967.2308,0.0569,4.0179
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S157016908-041.UNKNOWN.cnf,1,2964,2982,683,0.0044,0.0044,0.0044,162,161,0.0094,149.873,0.0192,0.003,139,150.241,0.0073,0.3036,139,150,0.0088,700,0.2747,27.8309,3639,34.3311,37.6752,150,41.65,21.678,34.9095,3737.2857,0.0593,4.0073
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S950666065-093-UNKNOWN.cnf,1,145983,147000,34090,0.0001,0.0001,0.0001,0,7464,0.0003,3684.5,0.0006,0,0,7472.25,0.0002,0.225,7436,3684.5,0.0002,34999,0.1868,3256,3,65.1667,112,7456.5,178.5,850,82.75,4.4624,0.0062,5.7556
SAT11/random/large/unif-k7-r85-v150-c12750-S367425675-085-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0518,24.8051,0.0117,0.0117,20,24.9804,0.0467,0.6426,20,25,0.0117,150,1.4188,14.1992,4111,46.1431,48.1497,25,48.1497,14.2199,47.3248,4229.75,0.1626,2
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1115406553-014.SATISFIABLE.cnf,1,3184,3195,738,0.0041,0.0041,0.0041,175,175,0.0091,162.732,0.0182,0.0031,151,162.597,0.0054,0.2955,151,163,0.0081,750,0.2732,26.0937,3438,36.8206,39.0598,163,43.105,20.8228,37.1051,3502.5,0.0643,4.019
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1235135694-059.UNKNOWN.cnf,1,2752,2769,633,0.0048,0.0048,0.0047,150,149,0.0102,138.868,0.0189,0.0036,128,138.437,0.0079,0.3053,128,139,0.0095,650,0.2906,23.8057,3709,32.2619,36.048,139,37.0249,18.792,33.2214,3755.8571,0.062,4.0063
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S370067727-038.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1202,10.3746,0.046,0.0451,8,10.3585,0.1,0.6166,8,10,0.046,50,1.5053,5.8029,4494,13.5067,13.7078,10,14.0909,5.0139,13.615,4541,0.2155,2.0408
SAT11/random/medium/unif-k7-r89-v90-c8010-S775210372-041.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0849,15.3234,0.0111,0.0111,12,15.3326,0.0778,0.6658,12,15,0.0111,90,1.6887,10.5424,4298,31.09,31.4809,15,32.4942,10.3274,31.3501,4362,0.1911,2
SAT11/random/large/unif-k7-r85-v200-c17000-S970203146-047-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,40,39,0.0385,33.1544,0.0117,0.0117,27,32.6818,0.035,0.6292,27,33,0.0117,200,1.2842,18.1533,3539,56.7299,58.2745,33,58.2745,18.7405,58.1761,3687,0.1497,2
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1139883571-082.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1258,10.4172,0.046,0.0451,8,10.3679,0.1,0.6186,7,10,0.046,50,1.5055,5.6463,4537,13.5265,13.6333,10,13.6863,4.8008,13.583,4548.3333,0.2217,2
SAT11/random/medium/unif-k7-r89-v70-c6230-S2143190124-085.SATISFIABLE.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1088,12.1252,0.0111,0.0111,9,12.1292,0.1,0.6793,9,12,0.0111,70,1.8134,8.7175,4357,25.5954,25.9599,12,26.3264,8.4133,25.7166,4430,0.2029,2
SAT11/random/large/unif-k7-r85-v400-c34000-S943787219-031-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,75,75,0.0201,65.7616,0.0117,0.0117,57,65.7339,0.0175,0.602,57,66,0.0117,400,0.932,33.4834,70,55.4,60.8837,66,63.2344,33.5403,58.6571,84.25,0.1236,2.0301
SAT11/random/large/unif-k7-r85-v200-c17000-S949556727-080-UNKNOWN.cnf,1,17000,17000,200,0.035,0.035,0.035,39,39,0.0391,33.1793,0.0117,0.0117,27,33.1893,0.035,0.6309,28,33,0.0117,200,1.2938,17.8747,3782,57.9082,58.3025,33,58.3025,18.3595,58.0127,3809.25,0.1405,2
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,125223,126000,29275,0.0001,0.0001,0.0001,6325,6405,0.0003,6382.5,0.0007,0,6325,6414.4,0.0002,0.2238,6363,6382.5,0.0002,30000,0.1913,879.5,3,68,97.2,6391,166.5,693.8,80.3333,4.7732,0.012,5.7931
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1762880211-075.UNKNOWN.cnf,1,2125,2130,495,0.0061,0.0061,0.0061,119,119,0.0113,109.205,0.0212,0.0047,99,109.231,0.0081,0.3208,99,109,0.0119,500,0.3343,19.7201,3785,26.5744,30.8888,109,31.3685,15.7864,28.0121,3866.7143,0.0744,4
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S5267991-057-UNKNOWN.cnf,1,104318,105000,24342,0.0001,0.0001,0.0001,5290,5305,0.0004,5302.67,0.0007,0,5262,5280.67,0.0003,0.2388,5216,5290,0.0003,25000,0.1244,858,5,59,90.6667,5287,145.75,510.833,74.1111,6.4592,0.0093,5.5769
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S236776564-037.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0511,24.9214,0.0466,0.0432,20,24.8804,0.04,0.5521,20,25,0.0451,125,1.0882,10.7688,4160,26.8549,28.9496,25,29.0253,9.6576,28.073,4203.1429,0.1559,2.9839
