@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 4'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC

@DATA
FolioSuite/hardwareASP/hard_inst_10_12_3879.gr.gz,1,2.67,2,0.0588,113
FolioSuite/hardwareASP/hard_inst_11_6_12999.gr.gz,1,2.63,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_8_9_21601.gr.gz,1,2.74,2,0.0588,100
FolioSuite/hardwareASP/hard_inst_8_11_14130.gr.gz,1,3.25,2,0.0588,101
FolioSuite/hardwareASP/hard_inst_8_7_11562.gr.gz,1,3.1,2,0.0588,101
FolioSuite/hardwareASP/hard_inst_7_5_1923.gr.gz,1,3.81,0,0,98
FolioSuite/hardwareASP/hard_inst_12_5_4301.gr.gz,1,3.11,2,0.0588,103
FolioSuite/hardwareASP/hard_inst_6_12_26485.gr.gz,1,3.27,0,0,108
FolioSuite/hardwareASP/hard_inst_6_9_32144.gr.gz,1,3.52,2,0.0588,108
FolioSuite/hardwareASP/hard_inst_5_8_13347.gr.gz,1,3.42,3,0.0857,101
FolioSuite/hardwareASP/hard_inst_12_12_17302.gr.gz,1,2.49,2,0.0588,101
FolioSuite/laby/laby_21_21_01.lp.gz,1,7.2,7166,0.9956,523
FolioSuite/laby/laby_13_13_02.lp.gz,1,6.09,650,0.9531,1300
FolioSuite/laby/laby_10_10_13.lp.gz,1,4.64,206,0.8655,760
FolioSuite/laby/laby_12_12_08.lp.gz,1,4.97,355,0.9173,622
FolioSuite/laby/laby_15_15_03.lp.gz,1,5.12,1312,0.9762,6380
FolioSuite/laby/laby_18_18_04.lp.gz,1,5.85,2418,0.9869,1082
FolioSuite/laby/laby_10_10_18.lp.gz,1,?,422,0.9295,1948
FolioSuite/laby/laby_16_16_10.lp.gz,1,3.63,1755,0.9821,3044
FolioSuite/laby/laby_10_10_12.lp.gz,1,3.62,218,0.872,936
FolioSuite/laby/laby_11_11_04.lp.gz,1,5.84,311,0.9067,875
FolioSuite/laby/laby_22_22_03.lp.gz,1,9.29,5819,0.9945,935
FolioSuite/laby/laby_19_19_10.lp.gz,1,5.67,1400,0.9777,577
FolioSuite/laby/laby_21_21_07.lp.gz,1,4.61,4077,0.9922,482
FolioSuite/laby/laby_19_19_02.lp.gz,1,5.37,4273,0.9926,5363
FolioSuite/laby/laby_11_11_16.lp.gz,1,6.14,481,0.9376,1670
FolioSuite/laby/laby_10_10_04.lp.gz,1,4.93,234,0.8797,1433
FolioSuite/laby/laby_18_18_02.lp.gz,1,2.9,3066,0.9897,1926
FolioSuite/laby/laby_14_14_06.lp.gz,1,5.16,542,0.9443,1277
FolioSuite/laby/laby_16_16_09.lp.gz,1,3.12,1122,0.9723,859
FolioSuite/laby/laby_21_21_15.lp.gz,1,7.74,3742,0.9915,1805
FolioSuite/laby/laby_12_12_17.lp.gz,1,5.98,318,0.9086,710
FolioSuite/laby/laby_17_17_16.lp.gz,1,8.26,3055,0.9896,1639
FolioSuite/laby/laby_20_20_20.lp.gz,1,9.42,2263,0.9852,2586
FolioSuite/laby/laby_16_16_07.lp.gz,1,6.84,2090,0.9849,1350
FolioSuite/laby/laby_19_19_15.lp.gz,1,7.09,3099,0.9891,1777
FolioSuite/laby/laby_22_22_08.lp.gz,1,6.27,5148,0.9938,13022
FolioSuite/laby/laby_12_12_12.lp.gz,1,4.38,916,0.9662,652
FolioSuite/laby/laby_10_10_17.lp.gz,1,5.15,274,0.8954,918
FolioSuite/laby/laby_18_18_20.lp.gz,1,5.18,1350,0.9761,590
FolioSuite/laby/laby_15_15_07.lp.gz,1,5.77,1256,0.9752,2456
FolioSuite/laby/laby_10_10_08.lp.gz,1,4.4,262,0.8912,683
FolioSuite/laby/laby_18_18_01.lp.gz,1,5.1,1890,0.9828,1661
FolioSuite/laby/laby_20_20_19.lp.gz,1,6.12,4439,0.9928,2627
FolioSuite/laby/laby_14_14_16.lp.gz,1,3.73,1174,0.9735,1304
FolioSuite/laby/laby_16_16_05.lp.gz,1,10.19,866,0.9644,449
FolioSuite/laby/laby_17_17_18.lp.gz,1,4.72,2927,0.9892,15830
FolioSuite/laby/laby_22_22_13.lp.gz,1,5.71,3913,0.9919,5769
FolioSuite/laby/laby_20_20_07.lp.gz,1,7.17,2265,0.9861,2406
FolioSuite/laby/laby_20_20_18.lp.gz,1,3.95,4101,0.9923,868
FolioSuite/laby/laby_15_15_20.lp.gz,1,?,?,?,?
FolioSuite/laby/laby_17_17_13.lp.gz,1,6.07,2336,0.9865,4337
FolioSuite/laby/laby_14_14_12.lp.gz,1,4.55,697,0.9548,3088
FolioSuite/laby/laby_12_12_10.lp.gz,1,5.17,280,0.8974,3097
FolioSuite/laby/laby_17_17_17.lp.gz,1,3.79,1227,0.9746,777
FolioSuite/laby/laby_11_11_18.lp.gz,1,4.53,391,0.9243,1933
FolioSuite/laby/laby_13_13_15.lp.gz,1,4.94,501,0.94,1666
FolioSuite/laby/laby_21_21_06.lp.gz,1,20.13,4235,0.9923,2433
FolioSuite/laby/laby_18_18_07.lp.gz,1,2.94,3058,0.9896,422
FolioSuite/laby/laby_20_20_04.lp.gz,1,2.99,5607,0.9943,2229
FolioSuite/laby/laby_19_19_19.lp.gz,1,6.4,5120,0.9938,8990
FolioSuite/laby/laby_11_11_17.lp.gz,1,4.32,431,0.9289,1176
FolioSuite/laby/laby_20_20_08.lp.gz,1,4.21,4125,0.9918,5088
FolioSuite/laby/laby_18_18_17.lp.gz,1,4.02,1227,0.9746,634
FolioSuite/laby/laby_19_19_09.lp.gz,1,6.6,2111,0.9851,1015
FolioSuite/laby/laby_11_11_02.lp.gz,1,5.42,282,0.8981,1187
FolioSuite/laby/laby_20_20_11.lp.gz,1,5.84,6162,0.9947,899
FolioSuite/laby/laby_15_15_17.lp.gz,1,6.08,1012,0.9693,655
FolioSuite/laby/laby_15_15_10.lp.gz,1,4.38,1201,0.9733,4254
FolioSuite/laby/laby_11_11_06.lp.gz,1,5.56,513,0.9413,1816
FolioSuite/laby/laby_13_13_10.lp.gz,1,4.63,697,0.9548,670
FolioSuite/laby/laby_16_16_17.lp.gz,1,10.27,2779,0.9883,7259
FolioSuite/laby/laby_21_21_14.lp.gz,1,6.14,5731,0.9944,1793
FolioSuite/laby/laby_19_19_16.lp.gz,1,11.03,2783,0.9876,7606
FolioSuite/laby/laby_20_20_15.lp.gz,1,4.58,6757,0.9951,948
FolioSuite/laby/laby_13_13_06.lp.gz,1,4.93,454,0.9342,864
FolioSuite/laby/laby_10_10_06.lp.gz,1,5.65,218,0.872,1929
FolioSuite/laby/laby_16_16_13.lp.gz,1,5.84,917,0.9663,566
FolioSuite/laby/laby_19_19_11.lp.gz,1,14.06,2073,0.9848,1364
FolioSuite/laby/laby_14_14_14.lp.gz,1,5.39,622,0.9496,793
FolioSuite/laby/laby_18_18_11.lp.gz,1,5.95,2851,0.9889,19504
FolioSuite/laby/laby_15_15_16.lp.gz,1,4.52,535,0.9436,539
FolioSuite/laby/laby_22_22_17.lp.gz,1,3.71,5533,0.9942,4098
FolioSuite/laby/laby_15_15_04.lp.gz,1,4.69,933,0.9658,1031
FolioSuite/laby/laby_13_13_03.lp.gz,1,13.35,977,0.9683,802
FolioSuite/laby/laby_15_15_11.lp.gz,1,5.74,1194,0.9739,1155
FolioSuite/laby/laby_14_14_19.lp.gz,1,6.17,914,0.9662,1071
FolioSuite/laby/laby_20_20_03.lp.gz,1,4.33,5052,0.9937,1610
FolioSuite/laby/laby_19_19_05.lp.gz,1,8.53,3502,0.9909,6396
FolioSuite/laby/laby_12_12_06.lp.gz,1,3.41,414,0.9283,2498
FolioSuite/laby/laby_21_21_13.lp.gz,1,6.71,6217,0.9949,364
FolioSuite/laby/laby_20_20_09.lp.gz,1,7.8,3575,0.9911,17001
FolioSuite/laby/laby_13_13_17.lp.gz,1,?,?,?,?
FolioSuite/laby/laby_19_19_17.lp.gz,1,4.22,4675,0.9932,2599
FolioSuite/laby/laby_17_17_02.lp.gz,1,4.93,1030,0.9699,1820
FolioSuite/laby/laby_18_18_06.lp.gz,1,6.66,3848,0.9918,1925
FolioSuite/laby/laby_14_14_10.lp.gz,1,8.02,634,0.952,1598
FolioSuite/laby/laby_21_21_18.lp.gz,1,3.21,4834,0.9934,5506
FolioSuite/laby/laby_11_11_08.lp.gz,1,3.66,353,0.9169,484
FolioSuite/laby/laby_16_16_12.lp.gz,1,3.96,1799,0.9825,1104
FolioSuite/laby/laby_16_16_14.lp.gz,1,6.31,1010,0.9684,1448
FolioSuite/laby/laby_13_13_19.lp.gz,1,5.21,515,0.9415,630
FolioSuite/laby/laby_21_21_09.lp.gz,1,3.99,3891,0.9918,5793
FolioSuite/laby/laby_22_22_20.lp.gz,1,3.94,2453,0.9871,528
FolioSuite/laby/laby_14_14_05.lp.gz,1,12,621,0.951,757
FolioSuite/laby/laby_19_19_18.lp.gz,1,3.86,3161,0.99,1349
FolioSuite/laby/laby_17_17_01.lp.gz,1,4.35,1135,0.9726,2900
FolioSuite/laby/laby_15_15_08.lp.gz,1,6.53,685,0.9554,798
FolioSuite/laby/laby_10_10_05.lp.gz,1,3.84,331,0.9118,1304
FolioSuite/laby/laby_15_15_05.lp.gz,1,3.59,704,0.9565,386
FolioSuite/laby/laby_14_14_15.lp.gz,1,3.87,628,0.9515,550
FolioSuite/laby/laby_18_18_05.lp.gz,1,4.31,2236,0.9859,1414
FolioSuite/laby/laby_19_19_04.lp.gz,1,8.24,2386,0.9868,1007
FolioSuite/laby/laby_10_10_15.lp.gz,1,5.11,288,0.8972,707
FolioSuite/laby/laby_21_21_11.lp.gz,1,5.42,7204,0.9956,15019
FolioSuite/laby/laby_15_15_18.lp.gz,1,6.12,998,0.9689,852
FolioSuite/laby/laby_17_17_19.lp.gz,1,4.3,1206,0.9742,677
FolioSuite/laby/laby_22_22_19.lp.gz,1,4.9,4534,0.993,2550
FolioSuite/laby/laby_20_20_16.lp.gz,1,6.12,3143,0.9899,2146
FolioSuite/laby/laby_15_15_09.lp.gz,1,3.38,1067,0.9709,1920
FolioSuite/laby/laby_17_17_05.lp.gz,1,5.55,1267,0.9754,510
FolioSuite/laby/laby_22_22_07.lp.gz,1,6.53,7837,0.9959,21426
FolioSuite/laby/laby_22_22_18.lp.gz,1,4.64,5174,0.9933,1358
FolioSuite/laby/laby_17_17_07.lp.gz,1,5.48,1146,0.9728,760
FolioSuite/laby/laby_15_15_15.lp.gz,1,6.58,1163,0.9724,1171
FolioSuite/laby/laby_16_16_15.lp.gz,1,6.33,1601,0.9804,2126
FolioSuite/laby/laby_14_14_08.lp.gz,1,7.03,693,0.9559,26155
FolioSuite/laby/laby_16_16_08.lp.gz,1,6.49,925,0.9656,1333
FolioSuite/laby/laby_18_18_14.lp.gz,1,5.93,1292,0.9758,667
FolioSuite/laby/laby_10_10_16.lp.gz,1,?,?,?,?
FolioSuite/laby/laby_22_22_04.lp.gz,1,6.11,7256,0.9952,14777
FolioSuite/laby/laby_12_12_15.lp.gz,1,3.59,692,0.9558,1006
FolioSuite/laby/laby_12_12_20.lp.gz,1,6.58,438,0.9319,791
FolioSuite/laby/laby_13_13_13.lp.gz,1,5.55,512,0.9412,822
FolioSuite/laby/laby_19_19_14.lp.gz,1,4.12,4715,0.993,3616
FolioSuite/laby/laby_20_20_01.lp.gz,1,4.84,1727,0.9818,655
FolioSuite/laby/laby_16_16_06.lp.gz,1,6.43,2193,0.9852,1515
FolioSuite/laby/laby_12_12_07.lp.gz,1,8.68,422,0.9295,547
FolioSuite/laby/laby_17_17_15.lp.gz,1,5.77,1041,0.9702,555
FolioSuite/laby/laby_12_12_11.lp.gz,1,4.81,643,0.9526,878
FolioSuite/laby/laby_12_12_16.lp.gz,1,5.21,461,0.9332,943
FolioSuite/laby/laby_10_10_20.lp.gz,1,5.61,224,0.875,1576
FolioSuite/laby/laby_13_13_05.lp.gz,1,6.02,419,0.929,595
FolioSuite/laby/laby_18_18_03.lp.gz,1,5.98,2436,0.987,3236
FolioSuite/laby/laby_19_19_13.lp.gz,1,4.05,2032,0.9845,486
FolioSuite/planning/coins/coins13.lp-23-1847.sm.gz,1,5.6,0,0,450
FolioSuite/planning/coins/coins07.lp-21-429.sm.gz,1,4.3,0,0,712
FolioSuite/planning/coins/coins06.lp-17-102.sm.gz,1,4.02,0,0,225
FolioSuite/planning/coins/coins07.lp-19-523.sm.gz,1,3.65,0,0,712
FolioSuite/planning/coins/coins12.lp-25-423.sm.gz,1,3.77,0,0,497
FolioSuite/planning/coins/coins11.lp-23-2361.sm.gz,1,4.13,0,0,1119
FolioSuite/planning/coins/coins07.lp-25-1853.sm.gz,1,4.16,0,0,712
FolioSuite/planning/coins/coins09.lp-20-2239.sm.gz,1,3.74,0,0,277
FolioSuite/planning/coins/coins08.lp-23-848.sm.gz,1,3.58,0,0,361
FolioSuite/planning/coins/coins10.lp-19-827.sm.gz,1,3.45,0,0,247
FolioSuite/planning/coins/coins13.lp-26-20100.sm.gz,1,5.13,0,0,318
FolioSuite/planning/coins/coins10.lp-23-7197.sm.gz,1,4.16,0,0,247
FolioSuite/planning/coins/coins12.lp-27-6063.sm.gz,1,4.39,0,0,497
FolioSuite/planning/coins/coins07.lp-22-7117.sm.gz,1,3.78,0,0,272
FolioSuite/planning/coins/coins07.lp-18-458.sm.gz,1,4.04,0,0,272
FolioSuite/planning/coins/coins08.lp-24-424.sm.gz,1,3.2,0,0,712
FolioSuite/planning/coins/coins14.lp-26-20100.sm.gz,1,5.29,0,0,831
FolioSuite/planning/coins/coins14.lp-21-108.sm.gz,1,4.54,0,0,997
FolioSuite/planning/coins/coins15.lp-22-733.sm.gz,1,4.29,0,0,474
FolioSuite/planning/coins/coins12.lp-29-20025.sm.gz,1,5.3,0,0,497
FolioSuite/planning/coins/coins14.lp-25-15526.sm.gz,1,5.8,0,0,1117
FolioSuite/planning/coins/coins10.lp-20-726.sm.gz,1,4.31,0,0,395
FolioSuite/planning/coins/coins10.lp-24-14145.sm.gz,1,3.85,0,0,395
FolioSuite/planning/coins/coins13.lp-20-169.sm.gz,1,4.93,0,0,318
FolioSuite/planning/coins/coins11.lp-22-391.sm.gz,1,4.63,0,0,1074
FolioSuite/planning/coins/coins11.lp-25-15366.sm.gz,1,4.51,0,0,1209
FolioSuite/planning/coins/coins07.lp-20-2290.sm.gz,1,3.81,0,0,272
FolioSuite/planning/coins/coins09.lp-21-9252.sm.gz,1,3.93,0,0,445
FolioSuite/planning/coins/coins08.lp-25-8121.sm.gz,1,4.29,0,0,361
FolioSuite/planning/coins/coins07.lp-26-1722.sm.gz,1,4.31,0,0,272
FolioSuite/planning/coins/coins06.lp-20-2947.sm.gz,1,4.59,0,0,225
FolioSuite/planning/coins/coins08.lp-18-108.sm.gz,1,3.98,0,0,712
FolioSuite/planning/comm/p05.lp-25-357.sm.gz,1,4.18,0,0,663
FolioSuite/planning/comm/p17.lp-47-3283.sm.gz,1,4.53,0,0,474
FolioSuite/planning/comm/p16.lp-41-197.sm.gz,1,3.45,0,0,300
FolioSuite/planning/comm/p15.lp-38-3780.sm.gz,1,4.09,0,0,447
FolioSuite/planning/comm/p05.lp-30-2175.sm.gz,1,4.26,0,0,895
FolioSuite/planning/comm/p01.lp-55-20100.sm.gz,1,4.68,0,0,1318
FolioSuite/planning/comm/p15.lp-41-8724.sm.gz,1,3.63,0,0,292
FolioSuite/planning/comm/p05.lp-29-2631.sm.gz,1,3.86,0,0,557
FolioSuite/planning/comm/p05.lp-32-501.sm.gz,1,3.91,0,0,920
FolioSuite/planning/comm/p08.lp-29-178.sm.gz,1,3.23,0,0,876
FolioSuite/planning/comm/p19.lp-53-150.sm.gz,1,3.68,0,0,330
FolioSuite/planning/comm/p19.lp-60-20100.sm.gz,1,5.96,0,0,504
FolioSuite/planning/comm/p07.lp-28-437.sm.gz,1,3.44,0,0,1014
FolioSuite/planning/comm/p04.lp-24-293.sm.gz,1,3.16,0,0,666
FolioSuite/planning/comm/p15.lp-40-4750.sm.gz,1,3.82,0,0,447
FolioSuite/planning/comm/p19.lp-56-269.sm.gz,1,3.61,0,0,504
FolioSuite/planning/comm/p08.lp-30-925.sm.gz,1,3.33,0,0,278
FolioSuite/planning/comm/p14.lp-38-2612.sm.gz,1,4.4,0,0,290
FolioSuite/planning/comm/p13.lp-32-105.sm.gz,1,3.77,0,0,497
FolioSuite/planning/comm/p00.lp-50-229.sm.gz,1,4.74,0,0,803
FolioSuite/planning/comm/p14.lp-40-11058.sm.gz,1,3.63,0,0,290
FolioSuite/planning/comm/p10.lp-30-159.sm.gz,1,2.85,0,0,282
FolioSuite/planning/comm/p04.lp-29-1003.sm.gz,1,4.37,0,0,129
FolioSuite/planning/comm/p16.lp-39-156.sm.gz,1,2.85,0,0,300
FolioSuite/planning/comm/p09.lp-29-197.sm.gz,1,2.85,0,0,280
FolioSuite/planning/comm/p04.lp-23-113.sm.gz,1,4.38,0,0,242
FolioSuite/planning/comm/p06.lp-27-510.sm.gz,1,3.73,0,0,758
FolioSuite/planning/comm/p05.lp-31-558.sm.gz,1,3.79,0,0,879
FolioSuite/planning/comm/p14.lp-35-245.sm.gz,1,4.05,0,0,444
FolioSuite/planning/comm/p17.lp-46-522.sm.gz,1,3.2,0,0,310
FolioSuite/planning/comm/p05.lp-34-3915.sm.gz,1,3.23,0,0,462
FolioSuite/planning/comm/p15.lp-42-20100.sm.gz,1,4.93,0,0,447
FolioSuite/planning/comm/p12.lp-31-113.sm.gz,1,4.13,0,0,438
FolioSuite/planning/comm/p16.lp-45-20100.sm.gz,1,4.46,0,0,300
FolioSuite/planning/comm/p09.lp-34-12551.sm.gz,1,3.5,0,0,534
FolioSuite/planning/comm/p10.lp-34-1158.sm.gz,1,4.4,0,0,282
FolioSuite/planning/comm/p12.lp-34-473.sm.gz,1,3.03,0,0,286
FolioSuite/planning/comm/p18.lp-48-176.sm.gz,1,5.45,0,0,760
FolioSuite/planning/comm/p06.lp-28-1317.sm.gz,1,3.67,0,0,274
FolioSuite/planning/comm/p07.lp-31-12002.sm.gz,1,4.41,0,0,276
FolioSuite/planning/comm/p11.lp-33-860.sm.gz,1,3.44,0,0,284
FolioSuite/planning/comm/p13.lp-34-324.sm.gz,1,3.46,0,0,497
FolioSuite/planning/comm/p13.lp-35-1260.sm.gz,1,3.02,0,0,288
FolioSuite/planning/comm/p15.lp-37-485.sm.gz,1,3.1,0,0,292
FolioSuite/planning/comm/p06.lp-30-20100.sm.gz,1,3.49,0,0,274
FolioSuite/planning/comm/p10.lp-36-20100.sm.gz,1,4.59,0,0,282
FolioSuite/planning/comm/p19.lp-55-226.sm.gz,1,3.44,0,0,330
FolioSuite/planning/comm/p08.lp-31-644.sm.gz,1,4.01,0,0,876
FolioSuite/planning/comm/p12.lp-32-264.sm.gz,1,3.12,0,0,286
FolioSuite/planning/comm/p07.lp-32-20100.sm.gz,1,3.11,0,0,1014
FolioSuite/planning/comm/p07.lp-29-1010.sm.gz,1,3.09,0,0,276
FolioSuite/planning/comm/p05.lp-27-512.sm.gz,1,3.44,0,0,124
FolioSuite/planning/comm/p04.lp-25-794.sm.gz,1,3.27,0,0,676
FolioSuite/planning/comm/p11.lp-32-814.sm.gz,1,3.33,0,0,491
FolioSuite/planning/comm/p19.lp-57-3476.sm.gz,1,2.93,0,0,330
FolioSuite/planning/comm/p10.lp-33-1004.sm.gz,1,3.95,0,0,430
FolioSuite/planning/comm/p01.lp-54-12451.sm.gz,1,4.55,0,0,1498
FolioSuite/planning/comm/p12.lp-38-8145.sm.gz,1,4.54,0,0,286
FolioSuite/planning/comm/p04.lp-26-1676.sm.gz,1,3.53,0,0,123
FolioSuite/planning/dispose/p04_08.lp-17-380.sm.gz,1,3.61,0,0,319
FolioSuite/planning/dispose/p02_08.lp-21-20100.sm.gz,1,5.11,0,0,302
FolioSuite/planning/dispose/p02_10.lp-20-1358.sm.gz,1,5.25,0,0,292
FolioSuite/planning/dispose/p02_10.lp-22-1479.sm.gz,1,4.67,0,0,292
FolioSuite/planning/dispose/p03_03.lp-19-10780.sm.gz,1,3.32,0,0,693
FolioSuite/planning/dispose/p02_07.lp-19-11885.sm.gz,1,3.63,0,0,920
FolioSuite/planning/dispose/p04_10.lp-17-739.sm.gz,1,4.54,0,0,290
FolioSuite/planning/dispose/p03_03.lp-15-526.sm.gz,1,4.23,0,0,693
FolioSuite/planning/dispose/p02_06.lp-20-17833.sm.gz,1,4.19,0,0,749
FolioSuite/planning/dispose/p04_06.lp-20-20100.sm.gz,1,4.81,0,0,342
FolioSuite/planning/dispose/p03_04.lp-16-606.sm.gz,1,4.02,0,0,357
FolioSuite/planning/dispose/p04_03.lp-15-516.sm.gz,1,4.75,0,0,400
FolioSuite/planning/dispose/p04_05.lp-19-20100.sm.gz,1,4.86,0,0,310
FolioSuite/planning/dispose/p04_01.lp-19-13841.sm.gz,1,3.68,0,0,994
FolioSuite/planning/dispose/p02_06.lp-16-1163.sm.gz,1,4.63,0,0,398
FolioSuite/planning/dispose/p04_01.lp-16-482.sm.gz,1,4.19,0,0,927
FolioSuite/planning/dispose/p03_08.lp-14-409.sm.gz,1,4.91,0,0,336
FolioSuite/planning/dispose/p02_06.lp-21-20100.sm.gz,1,4.81,0,0,669
FolioSuite/planning/dispose/p03_10.lp-18-15474.sm.gz,1,3.78,0,0,306
FolioSuite/planning/dispose/p04_02.lp-18-20100.sm.gz,1,4.3,0,0,373
FolioSuite/planning/dispose/p03_05.lp-14-168.sm.gz,1,4.29,0,0,306
FolioSuite/planning/dispose/p03_02.lp-15-183.sm.gz,1,4.12,0,0,316
FolioSuite/planning/dispose/p04_04.lp-18-5484.sm.gz,1,6.13,0,0,269
FolioSuite/planning/dispose/p04_07.lp-18-3588.sm.gz,1,3.93,0,0,302
FolioSuite/planning/dispose/p02_06.lp-15-279.sm.gz,1,4.09,0,0,176
FolioSuite/planning/dispose/p03_05.lp-16-480.sm.gz,1,3.95,0,0,306
FolioSuite/planning/dispose/p02_04.lp-20-899.sm.gz,1,3.85,0,0,1279
FolioSuite/planning/dispose/p03_04.lp-17-3896.sm.gz,1,5.61,0,0,284
FolioSuite/planning/dispose/p03_01.lp-15-220.sm.gz,1,3.98,0,0,903
FolioSuite/planning/dispose/p04_07.lp-17-1971.sm.gz,1,4.35,0,0,340
FolioSuite/planning/dispose/p04_01.lp-15-129.sm.gz,1,4.14,0,0,994
FolioSuite/planning/dispose/p04_08.lp-16-919.sm.gz,1,4.85,0,0,352
FolioSuite/planning/dispose/p02_09.lp-19-19193.sm.gz,1,3.99,0,0,407
FolioSuite/planning/dispose/p02_05.lp-24-3447.sm.gz,1,4.79,0,0,344
FolioSuite/planning/dispose/p04_04.lp-19-20100.sm.gz,1,4.04,0,0,354
FolioSuite/planning/dispose/p02_07.lp-18-5600.sm.gz,1,4.37,0,0,1279
FolioSuite/planning/dispose/p04_02.lp-15-115.sm.gz,1,4.74,0,0,506
FolioSuite/planning/dispose/p02_05.lp-16-274.sm.gz,1,4.3,0,0,329
FolioSuite/planning/dispose/p03_03.lp-20-13936.sm.gz,1,4.16,0,0,329
FolioSuite/planning/dispose/p03_04.lp-19-15341.sm.gz,1,4.4,0,0,284
FolioSuite/planning/dispose/p02_05.lp-25-9011.sm.gz,1,4.19,0,0,352
FolioSuite/planning/dispose/p03_03.lp-16-633.sm.gz,1,3.86,0,0,329
FolioSuite/planning/dispose/p04_09.lp-17-409.sm.gz,1,4.31,0,0,346
FolioSuite/planning/dispose/p04_02.lp-17-876.sm.gz,1,4.28,0,0,506
FolioSuite/planning/dispose/p02_05.lp-22-380.sm.gz,1,4.37,0,0,342
FolioSuite/planning/dispose/p04_05.lp-17-1552.sm.gz,1,4.08,0,0,310
FolioSuite/planning/dispose/p03_03.lp-18-1472.sm.gz,1,6.6,0,0,346
FolioSuite/planning/dispose/p02_10.lp-15-172.sm.gz,1,4.32,0,0,176
FolioSuite/planning/dispose/p02_07.lp-17-324.sm.gz,1,5.46,0,0,346
FolioSuite/planning/dispose/p03_03.lp-14-403.sm.gz,1,4.17,0,0,346
FolioSuite/planning/dispose/p05_01.lp-17-5711.sm.gz,1,4.48,0,0,889
FolioSuite/planning/dispose/p04_04.lp-16-531.sm.gz,1,5.46,0,0,269
FolioSuite/planning/dispose/p02_09.lp-18-9569.sm.gz,1,3.48,0,0,368
FolioSuite/planning/dispose/p03_07.lp-18-20100.sm.gz,1,3.8,0,0,346
FolioSuite/planning/dispose/p03_01.lp-16-905.sm.gz,1,4.66,0,0,270
FolioSuite/planning/dispose/p05_01.lp-15-445.sm.gz,1,4.3,0,0,889
FolioSuite/planning/dispose/p03_10.lp-16-4450.sm.gz,1,4.32,0,0,306
FolioSuite/planning/dispose/p03_01.lp-14-182.sm.gz,1,4.08,0,0,913
FolioSuite/planning/dispose/p03_06.lp-17-5563.sm.gz,1,5.94,0,0,346
FolioSuite/planning/dispose/p03_02.lp-18-3426.sm.gz,1,4.03,0,0,400
FolioSuite/planning/dispose/p03_02.lp-19-7213.sm.gz,1,4.49,0,0,316
FolioSuite/planning/dispose/p04_04.lp-17-3609.sm.gz,1,4.21,0,0,354
FolioSuite/planning/dispose/p02_08.lp-15-432.sm.gz,1,4.52,0,0,561
FolioSuite/planning/dispose/p02_07.lp-15-335.sm.gz,1,4.74,0,0,232
FolioSuite/planning/dispose/p02_05.lp-21-1841.sm.gz,1,3.44,0,0,264
FolioSuite/planning/dispose/p02_08.lp-18-7252.sm.gz,1,4.75,0,0,814
FolioSuite/planning/dispose/p02_10.lp-23-1789.sm.gz,1,7.12,0,0,294
FolioSuite/planning/dispose/p03_06.lp-18-6661.sm.gz,1,3.58,0,0,303
FolioSuite/planning/dispose/p02_09.lp-15-323.sm.gz,1,5.06,0,0,555
FolioSuite/planning/dispose/p04_03.lp-17-9681.sm.gz,1,5.71,0,0,400
FolioSuite/planning/dispose/p04_05.lp-16-349.sm.gz,1,4.34,0,0,368
FolioSuite/planning/dispose/p04_03.lp-16-648.sm.gz,1,5,0,0,343
FolioSuite/planning/dispose/p03_09.lp-18-7247.sm.gz,1,3.11,0,0,348
FolioSuite/planning/dispose/p02_07.lp-16-209.sm.gz,1,5.14,0,0,351
FolioSuite/planning/dispose/p03_03.lp-21-20100.sm.gz,1,4.83,0,0,305
FolioSuite/searchTest-plain/stp_sequence3-ss1.lp.gz,1,?,0,0,32
FolioSuite/searchTest-plain/stp_sequence3-ss2.lp.gz,1,?,?,?,?
FolioSuite/searchTest-plain/stp_sequence2-ss2.lp.gz,1,2.31,0,0,8188
FolioSuite/searchTest-plain/stp_sequence4-ss1.lp.gz,1,?,0,0,32
FolioSuite/searchTest-verbose/stv_sequence4-ss1.lp.gz,1,?,0,0,549
FolioSuite/searchTest-verbose/stv_sequence3-ss1.lp.gz,1,?,?,?,?
FolioSuite/searchTest-verbose/stv_sequence2-ss1.lp.gz,1,?,?,?,?
FolioSuite/searchTest-verbose/stv_sequence4-ss2.lp.gz,1,4.77,0,0,4025
FolioSuite/searchTest-verbose/stv_sequence4-ss3.lp.gz,1,1.56,0,0,15347
