@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE gsat_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE SP_bias_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE SP_unconstraint_min NUMERIC
@ATTRIBUTE SP_bias_q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE VCG_CLAUSE_entropy NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_mean NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cluster_coeff_entropy NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE VCG_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE HORNY_VAR_coeff_variation NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE cl_size_q90 NUMERIC

@DATA
SAT_Competition2007/crafted/Medium/contest05/pebbling/sat-pbl-00400.sat05-1322.reshuffled-07.cnf,1,0.4715,0.4842,2.69,0.2918,0.4994,?,0.4079,0.4376,0.9956,0.0182,0.7862,0.545,?,0.7497,?,5.0889,73374,?,?,0.3746,72136,0.0522,?,0.0006,3.0477,0.2259,0.4649,0.6031,53,?,1,0.2956,0.4324,45.5,1,0.9901,0.4802,45.1316,0.0001,0,0.8612,46.1989,39,1.9367,5.1993,0.6177,?,0.2912,242.1695,0.0007,3.1705,53,38,213,?,151,0.24,0.0003,2.6005,308,72,0.0021,45,12.6288
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2100c215164gyes7.cnf,1,0,0,0.1921,0.9969,0,?,0,0,1.0214,0.0096,0.0142,0.8299,?,0.8815,?,3.2522,215164,?,?,0,212478,0.9523,?,0.9523,4.8958,9.1212,0.1979,0.8547,985,?,0.3039,0,6.2124,952,0.9296,0.9993,0.0869,958.065,0.0009,0,0.9057,930.702,916,0.2045,25.4194,0.1681,?,0.7795,163.6818,0.002,558.617,983,939,167,?,153,1.8075,0.0009,0.1807,196,91,0.0032,957,71.6839
SAT_Competition2007/crafted/Medium/contest05/others/QG-gensys-brn008.sat05-2685.reshuffled-07.cnf,1,0.4999,0.5,2.9219,0.2822,1,?,0.4508,0.4996,0.9546,0.2217,0.9249,0.6983,?,0.7998,?,4.5216,7521,?,?,0.4947,6058,0.1118,?,0.0949,1.2842,0.3568,1.5207,0.7471,76,?,1,0.141,0.1795,67,1,0.921,0.2349,67.1919,0.0002,0.059,0.8332,67.2176,59,2.5446,7.5439,0.5361,?,0.4575,1469.6429,0.0076,13.9409,76,59,1360,?,1004,0.4317,0.0003,2.4182,2019,467,0.1941,67,21.6719
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG8-gensys-ukn005.sat05-3584.reshuffled-07.cnf,1,0.5,0.5,1.5704,0.3316,0.5,?,0.2601,0.4948,0.9899,0.0215,0.8393,0.8489,?,0.9951,?,3.9192,56210,?,?,0,49674,0.1554,?,0.1393,2.9699,0.9579,1.04,0.875,231,?,0.9883,0,0.3701,217,0.9952,0.9817,0.2088,215.772,0.0002,0,0.9952,216.003,202,0.7151,6.5672,0.7702,?,0.5896,1172,0.0022,22.6881,231,203,1366,?,758,0.3599,0.0005,1.8399,1506,604,0.0103,216,61.4435
SAT_Competition2011/SAT04/handmade/hirsch03/hgen8-n320-01-S1432474240.shuffled-as.sat03-890.used-as.sat04-841.cnf,1,0.3303,0.359,1.2178,0.4024,0.4643,0.5,0.2986,0.2757,0.9038,0.4434,1.1112,0.5725,0.3882,0.627,0.6292,4.8798,486,0.0605,0.2368,0.2654,415,0.5831,0.0243,0.6675,1.6896,0.1613,0.2734,0.5828,50,2.4272,0.4286,0.2542,0.1793,44,0.7752,0.9205,0.1806,43.6067,0.0193,0.2421,0.6983,43.7008,37,1.0012,2.3678,0.1149,0.0843,0.7837,4312.875,0.0316,1.0314,51,37,4298,2.5868,4278,0.5727,0.0072,0.4711,4425,4186,0.0651,43,34.3443
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0,0,0.272,0.9923,0,?,0,0,1.0027,0.0168,0.0278,0.79,?,0.8021,?,3,43649,?,?,0,42889,0.9252,?,0.9252,3.9124,4.4328,0.1433,0.7899,341,?,0.2911,0,7.8341,323,0.839,0.9991,0.0197,323.003,0.0033,0,0.8103,323.123,308,0.2884,17.4448,0.1699,?,0.8246,771,0.0059,39.3098,340,305,439,?,340,1.3906,0.0026,0.1158,1366,317,0.0089,324,71.827
SAT_Competition2009/CRAFTED/Hard/contest02/hgen2-v500-s1216665065.sat05-467.reshuffled-07.cnf,1,0.0846,0.0886,0.5537,0.4949,0.0975,0.125,0.0761,0.0784,0.7977,0.2857,0.5772,0.0858,0.0444,0.1543,0.0485,4,1750,0.1053,0.1195,0.0692,1750,0.5023,0.009,0,1.7718,0.1454,0.065,0.0491,107,1.0884,0.0909,0.0593,0.2118,98,0.288,0.8211,0.9563,98.44,0.0114,0.044,0.225,98.2202,89,0,21.7414,0.0258,0.0103,0.3811,3718.2222,0.012,16.0699,108,90,3680,0.7694,3571,0,0.003,0.271,3810,3563,0.0137,98,39.1876
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0.3887,0.3904,1.0749,0.2847,0.3907,0.9048,0.3335,0.3853,0.7222,0.3177,0.9523,0.1128,0.1608,0.1855,0.1933,36.9301,2355,0.25,0.479,0.3418,1939,0.2945,0.0176,0.0371,0.62,0.2819,0.3976,0.0374,91,1.6826,0.6667,0.157,0.3238,83,0.8133,0.7208,1.3536,82.7715,0.0031,0.0212,0.2319,82.6054,74,0.4854,7.8462,0.0611,0.0222,0.2289,1208.2727,0.0061,8.4398,91,75,1064,1.7936,870,0.1226,0.0017,0.8985,1269,723,0.0119,83,17.0097
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes1.cnf,1,0,0,0.2678,0.9925,0,?,0,0,0.9995,0.0169,0.0274,0.7956,?,0.808,?,3,43649,?,?,0,42676,0.9284,?,0.9284,4.3132,6.6153,0.1822,0.7944,341,?,0.3733,0,0.1702,324,0.8606,0.9992,0.0247,321.801,0.0027,0,0.8218,324.649,306,0.2807,19.7768,0.198,?,0.7476,2016.2,0.005,23.9907,342,304,1832,?,1174,1.3765,0.0026,0.1754,2361,751,0.0075,322,64.094
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-16-10-11.sat05-1253.reshuffled-07.cnf,1,0.1601,0.1696,1.2234,0.4509,0.1935,?,0.0874,0.0828,0.9983,0.0281,0.6629,0.836,?,0.8369,?,3.0841,15307,?,?,0.0193,15280,0.4642,?,0.0507,4.3357,0.7269,0.5483,0.8256,142,?,0.8333,0.0171,13.2675,128,0.8967,0.9984,0.0312,127.767,0.0026,0.0117,0.881,128.315,114,0.6664,4.6699,0.2336,?,0.5986,1918.2105,0.0075,4.0595,143,113,1873,?,1583,1.001,0.0032,0.8677,2379,949,0.0126,128,52.6014
SAT_Competition2011/SAT05/crafted/jarvisalo05/mod2c-rand3bip-sat/mod2c-rand3bip-sat-230-3.shuffled-as.sat05-2505.cnf,1,0.119,0.1384,1.6431,0.3739,0.1901,0.6517,0.1092,0.1042,0.9642,0.1398,0.7972,0.0395,0.1589,0.0347,0.2462,6.0185,2332,0.3012,0.4522,0.0923,2332,0.2633,0.0216,0,1.802,0.2068,0.114,0.0139,58,2.6739,0.2,0.0863,0.1357,52,0.3273,0.9619,1.5117,51.4623,0.0026,0.0814,0.1666,51.581,45,0.8437,25.2943,0.0228,0.0356,0.2148,2439.6667,0.0037,25.4457,58,45,2695,2.9619,2029,0.1374,0.0035,0.1864,3230,635,0.0047,51,36.0594
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x9.cnf,1,0.3429,0.3429,0,1,0.343,0.0488,0.3429,0.3429,1,0.0698,0,0.619,0.6898,0.6191,0.645,2,2538,0.0048,0.0148,0.3429,2322,0.7674,0.0835,0.0698,0,0,0,0.619,44,0.7761,0.0244,0.3429,0,37,0.6191,1,0,37.1857,0.0693,0.3429,0.6191,37.05,30,0.7761,0,0.0244,0.1796,0.9992,4272,0.0693,0,44,31,4272,0.7761,4272,0.6106,0.0181,0,4272,4272,0.0693,37,35.2217
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s34713902-sat.cnf,1,0.2295,0.2295,1.0976,0.438,0.2295,0.4,0.2295,0.2295,0.9027,0.4167,1.067,0.5832,0.3252,0.5832,0.8944,4.1899,432,0.0952,0.3492,0.2295,432,0.6713,0.0154,0.8333,1.2514,0.0001,0.0192,0.5832,55,0.4506,0.3333,0.2295,0.2591,47,0.5833,0.9327,0.0001,46.7917,0.0255,0.2294,0.5832,46.8625,39,0.4506,6.4392,0.3333,0.0463,0.6791,4535.1667,0.0276,3.6927,55,39,4541,0.4506,4514,0.4472,0.0077,0.3222,4553,4484,0.0278,47,37.3144
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-14x8.cnf,1,0.006,0.006,0,1,0.006,?,0.006,0.006,0.9987,0.0319,0,0.5077,?,0.5077,?,2,10976,?,?,0.006,10528,0.758,?,0.0319,0,0.0007,0,0.5077,93,?,0.0109,0.006,53.1319,83,0.5081,0.999,0.0001,83.4423,0.0318,0.006,0.5078,83.299,73,0.6857,0.0008,0.0109,?,0.956,3501,0.0318,0.1661,93,73,3577,?,3425,0.5926,0.0088,0,3577,3425,0.0318,84,39.1168
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-020-019.shuffled-as.sat05-1190.cnf,1,0.1608,0.1658,1.1095,0.4639,0.1712,0.1066,0.161,0.1608,0.997,0.0997,1.0418,0.8845,0.3027,0.8888,1.4052,3,3630,0.0082,0.0922,0.1562,3610,0.6632,0.0199,0.897,2.1916,0.0269,0.2279,0.8847,171,0.5056,0,0.1561,0.2716,158,0.8891,0.9969,0.0045,158.67,0.0152,0.1561,0.889,158.264,146,0.3424,1.2477,0,0.1845,0.9138,4784,0.0233,1.005,170,147,4838,0.5056,4725,1.4088,0.0037,0.3612,4858,4715,0.0374,159,89.0019
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v2640c305320gyes10.cnf,1,0,0,0.1803,0.9974,0.0023,?,0,0,1.0003,0.0085,0.0124,0.8512,?,0.9364,?,3,305320,?,?,0,302063,0.9561,?,0.9561,4.8883,5.3636,0.179,0.9016,1213,?,0.2778,0,1.2926,1203,0.9979,1.1191,0.1795,1092,0.001,0,0.953,1144.26,1177,0.1905,3806.73,0.1614,?,0.8144,135.4545,0.0016,93,1232,1167,143,?,73,1.9062,0.0007,0.156,162,62,0.0027,1207,82.9213
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v1820c171155gyes6.cnf,1,0,0,0.2053,0.9963,0,?,0,0,0.9998,0.0104,0.0159,0.829,?,0.8548,?,3,171155,?,?,0,169335,0.9477,?,0.9477,4.6803,12.668,0.1827,0.8332,854,?,0.3116,0,0.1311,820.5,0.9143,0.9993,0.0422,806.281,0.0013,0,0.8693,821.538,798,0.2157,23.75,0.157,?,0.8302,346.6,0.0025,46.9875,843,788,331,?,125,1.7405,0.0011,0.1521,363,53,0.0039,817,109.3393
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl004.sat05-2716.reshuffled-07.cnf,1,0.4999,0.5,3.0185,0.299,1,?,0.4549,0.4995,0.9433,0.2249,0.8604,0.7018,?,0.7998,?,4.8162,8025,?,?,0.4923,6633,0.1132,?,0.0811,1.3596,0.3118,1.5349,0.7492,78,?,1,0.1622,0.1746,69,1,0.9102,0.2301,69.1841,0.0002,0.0722,0.8332,69.1036,60,2.5543,8.9659,0.5487,?,0.4357,1286.7778,0.0066,15.0514,78,61,1257,?,765,0.4169,0.0003,2.8836,1822,471,0.179,69,25.84
SAT_Competition2007/crafted/Hard/contest05/QG/QG7a-gensys-icl001.sat05-3822.reshuffled-07.cnf,1,0.4991,0.4997,2.5461,0.3101,0.9999,?,0.4471,0.496,0.9103,0.1672,0.8835,0.7352,?,0.8261,?,4.871,16065,?,?,0.4735,14090,0.1143,?,0.0774,1.6953,0.31,1.3838,0.7496,133,?,1,0.1627,0.1291,122,1,0.8896,0.1909,121.069,0.0001,0.0921,0.8536,121.791,111,2.0397,38.8029,0.6098,?,0.248,1682,0.0035,47.5758,133,110,1761,?,1702,0.38,0.0002,2.2425,1844,1377,0.0192,121,20.2937
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x39.cnf,1,0.3496,0.4057,0,1,0.5,?,0.2646,0.2689,1.0018,0.0039,0,0.6441,?,0.8119,?,2,628173,?,?,0.1988,624897,0.751,?,0.0039,0,0.4418,0,0.6969,667,?,0.0013,0.1033,0.0166,642,0.8992,0.9976,0.3374,643.714,0.0039,0,0.863,587.636,621,0.5858,1110,0.0013,?,0.5141,3767,0.0039,1128.64,669,609,3767,?,3767,0.5792,0.0012,0,3767,3767,0.0039,646,28.9153
SAT_Competition2007/crafted/spence/hard/s97-100.cnf,1,0.3214,0.3224,0,1,0.3232,0.2,0.313,0.3199,0.8028,0.4755,0,0.0432,0.0846,0.0616,0.1125,5.2708,204,0.1538,0.1932,0.3132,204,0.5,0.0463,0,0.203,0.0544,0.0498,0.0153,18,0.4176,0.3333,0.2651,0.2709,14,0.2164,0.8643,1.4321,14.3049,0.0294,0.2634,0.2052,14.2667,11,0,2.6273,0.0344,0.0588,0.8311,4163.8,0.0299,1.0765,18,11,4119,0.4176,4051,0,0.0155,0.2103,4272,4012,0.0343,14,17.3898
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s383740539.sat05-534.reshuffled-07.cnf,1,0.0089,0.0107,1.0488,0.4781,0.0176,0.399,0.0044,0.0012,0.9765,0.0658,0.5945,0.6284,0.3055,0.67,0.5609,6.5124,13833,0.048,0.2029,0.0006,13536,0.4453,0.0057,0,3.6066,1.015,0.2975,0.6257,280,4.6518,0.5,0.0001,0.0973,264,0.8155,0.9666,0.1,262.281,0.0008,0,0.7045,263.595,249,0.4845,49.1182,0.3444,0.029,0.2534,1894,0.0014,63.9048,278,246,1759,3.2297,1506,0.2489,0.0016,0.4752,2349,1366,0.0033,262,50.7695
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest02-Mat26.sat05-457.reshuffled-07.cnf,1,0.0455,0.0647,1.4994,0.4544,0.0651,0.4062,0.032,0.0454,0.837,0.163,0.7255,0.2021,0.3858,0.3509,0.5309,6.2006,2464,0.1059,0.2329,0.012,2208,0.4416,0.0245,0.087,2.5168,0.7102,0.8863,0.1944,74,2.5754,0.0667,0.0056,0.1984,66,0.3515,0.8443,0.7198,66.2436,0.0027,0,0.3515,66.0996,58,1.0891,25.6098,0.035,0.0466,0.4593,3736,0.0053,23.9902,74,59,3740,2.5141,3706,0.2145,0.0039,0.8177,3822,3574,0.0222,66,22.856
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-sat-210-3.sat05-2475.reshuffled-07.cnf,1,0.1201,0.151,1.7119,0.3645,0.2242,0.671,0.111,0.1044,0.963,0.1369,0.8508,0.0385,0.1809,0.0479,0.3183,6.0101,2176,0.3262,0.4631,0.0894,2176,0.2495,0.0245,0,1.863,0.2475,0.1199,0.0171,53,3.0116,0.2,0.0853,0.1411,47,0.2953,0.9619,1.4477,47.0617,0.0028,0.082,0.147,47.0854,41,0.9131,23.1249,0.0248,0.0538,0.2232,2867.5556,0.004,23.2316,53,41,3043,3.0627,2643,0.1543,0.0036,0.2092,3424,1082,0.0051,47,38.4143
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1820c171155gyes3.cnf,1,0,0,0.2012,0.9964,0,?,0,0,0.9998,0.0104,0.0157,0.8314,?,0.8559,?,3.0465,171155,?,?,0,168781,0.9494,?,0.9494,4.72,6.3213,0.1919,0.8351,845,?,0.3043,0,0.1575,814,0.9154,0.9992,0.0409,820.262,0.0011,0,0.8718,805.557,787,0.2129,23.4918,0.174,?,0.7647,192.4444,0.0022,48.6203,848,799,193,?,175,1.7337,0.0011,0.1589,218,124,0.0039,819,59.8901
SAT_Competition2009/CRAFTED/sgi/new-difficult-28-302-26-75.cnf,1,0,0,0.0857,0.9988,0.0004,?,0,0,1.0014,0.0147,0.0092,0.9024,?,0.9129,?,2,48442,?,?,0,47714,0.9769,?,0.9769,3.5071,2.3846,0,0.904,344,?,0.6425,0,11.9928,329,0.9622,0.9974,0.018,325.922,0.0147,0,0.9206,327.73,311,0.1332,33.0156,0.4178,?,0.9167,1876.7143,0.0147,20.8071,347,310,596,?,529,1.9073,0.0028,0.181,3823,503,0.0147,327,96.3718
SAT_Competition2009/CRAFTED/edgematching/compact/em_8_4_5_cmp.cnf,1,0.1709,0.2279,1.1741,0.4042,0.3407,0.5,0.0847,0.0215,0.883,0.1081,0.5383,0.7466,1.5363,0.9638,0.528,5.7665,22340,0.0062,0.0591,0.0122,22340,0.644,0.0052,0.1413,2.6841,1.1594,0.2919,0.8604,847,4.3027,0.8182,0.0053,0.373,803,0.9679,0.8786,0.3639,794.742,0.0003,0.0014,0.9656,797.994,743,1.0969,23.1212,0.5398,0.0322,0.1142,530,0.003,36.7651,847,742,501,1.7837,438,0.6702,0.0008,1.3203,570,339,0.0038,803.5,50.9376
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v2640c305320g2.cnf,1,0,0.0001,0.1807,0.9974,0.0047,?,0,0,1.0094,0.0085,0.0124,0.8522,?,0.9362,?,3,305320,?,?,0,302045,0.9559,?,0.9559,5.0011,5.1671,0.1914,0.9028,1243,?,0.288,0,3.9448,1192,0.9985,0.9995,0.1789,1213,0.0008,0,0.9533,1136.32,1161,0.1908,31.4545,0.1604,?,0.8134,120.6667,0.0016,678.316,1223,1184,127,?,92,1.9067,0.0007,0.175,157,39,0.0029,1210,89.8462
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-12-12-unsat.cnf,1,0.0415,0.0415,0,1,0.0416,0.08,0.0415,0.0415,0.9687,0.1538,0,0.7088,0.3348,0.7088,0.9594,3,936,0.015,0.07,0.0414,936,0.8462,0.0434,0.8462,0,0.001,0,0.7088,59,0.4293,0.0435,0.0414,0.1811,51,0.7089,0.9712,0.0001,50.758,0.0929,0.0414,0.7088,50.7833,43,0.4293,8.2139,0.0435,0.141,0.8028,4900,0.0929,7.7257,59,43,4897,0.4293,4896,1.0197,0.0118,0,4921,4886,0.0929,51,52.3774
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-127-100.cnf,1,0.3237,0.3248,0,1,0.3252,0.2,0.3166,0.3225,0.8008,0.4813,0,0.0354,0.0747,0.0526,0.1013,6,268,0.1538,0.1948,0.3157,268,0.5,0.0348,0,0.164,0.0494,0.044,0.0136,23,0.3506,0.3333,0.3079,0.2979,19,0.2167,0.8487,1.5741,18.7104,0.0224,0.2637,0.0781,18.7051,15,0,2.7939,0.0258,0.0448,0.8077,3975,0.0227,1.0934,23,15,3859,0.3506,3793,0,0.0116,0.1858,4029,3780,0.0261,19,21.4926
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-13_160.cnf,1,0.0001,0.0003,0,1,0.0009,?,0.0001,0,0.9904,0.0219,0,0.6068,?,0.6339,?,2.9874,7308,?,?,0,7308,0.1352,?,0,3.6885,1.9621,0.0721,0.5565,63,?,0.7174,0,0.2783,55,0.953,0.9877,0.1774,54.4265,0.0168,0,0.8099,54.6833,46,0.3961,8.9695,0.2255,?,0.6737,4631,0.0187,10.967,63,46,4635,?,4616,0.7857,0.011,0.3679,4671,4557,0.0218,54,35.5095
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-120-3.sat05-2340.reshuffled-07.cnf,1,0.3832,0.3832,0.9882,0.3656,0.3833,0.5325,0.3831,0.3831,0.7362,0.25,0.9265,0,0,0,0,8.2453,640,0.5325,0.5325,0.3831,640,0.2922,0.0328,0,1.5074,0.0001,0.0909,0,18,0,0,0.3831,0.5409,15,0,0.7776,0,14.5965,0.0078,0.3831,0,14.5684,11,0,5.0196,0,0.0328,0.315,2806.0714,0.0086,3.1834,18,11,2767,0,2634,0,0.0073,0.2626,2988,2439,0.0094,15,26.9715
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.4741,0.4919,2.5647,0.3176,0.4979,?,0.4067,0.4335,0.9902,0.031,0.7124,0.5452,?,0.7594,?,4.0568,9322,?,?,0.372,8550,0.0744,?,0.0009,3.0013,0.2234,0.3985,0.5884,16,?,0.9896,0.2795,1.6489,12,0.9977,0.9901,0.4412,12.242,0.0015,0.0002,0.8231,12.2232,9,1.8677,1.6962,0.6081,?,0.5065,1129.5263,0.0048,1.7708,16,9,957,?,704,0.2214,0.0019,1.9362,1286,564,0.0104,12,19.1136
SAT_Competition2009/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf,1,0.0218,0.0219,0,1,0.0221,?,0.0216,0.0216,0.9987,0.0358,0,0.9295,?,0.9296,?,2,23548,?,?,0.0215,22708,0.9834,?,0.9834,0,0.0081,0,0.9295,400,?,0.3415,0.0214,32.9697,381,0.9297,0.9996,0.0001,380.798,0.0357,0.0213,0.9296,380.259,362,0.0847,0.0013,0.3415,?,1,0,0.0357,5.2557,399,362,0,?,0,2.4435,0.0024,0,0,0,0.0357,381,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,1,0.0256,0.0406,0.9764,0.7784,0.0826,?,0.0169,0.0142,0.9964,0.0356,0.4033,0.8451,?,0.9797,?,5.5011,108164,?,?,0.0031,108164,0.8706,?,0.6731,2.6867,0.9193,0.2745,0.9683,1704,?,0.9429,0.0027,0.1427,1669,0.9816,0.9958,0.325,1666.55,0.0001,0.0018,0.9803,1670.22,1633,0.8881,24.8727,0.8352,?,0.1688,472.8846,0.0008,37.1034,1704,1629,468,?,410,0.6771,0.0005,0.3694,552,339,0.001,1663,35.2018
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes8.cnf,1,0,0,0.2488,0.9937,0,?,0,0,0.9996,0.0149,0.0239,0.8053,?,0.8153,?,3,61409,?,?,0,60464,0.9326,?,0.9326,4.12,3.2224,0.154,0.8052,428,?,0.288,0,0.173,409,0.8432,0.9992,0.0167,407.423,0.0026,0,0.823,408.986,388,0.2638,19.0856,0.1736,?,0.8329,499.9474,0.0046,26.47,430,389,342,?,243,1.4701,0.0021,0.1266,681,208,0.007,410,77.2019
SAT_Competition2007/crafted/spence/medium/s69-100.cnf,1,0.3177,0.3191,0,1,0.3195,0.2,0.307,0.3132,0.8119,0.4662,0,0.0541,0.0973,0.0697,0.1255,5,148,0.1538,0.1906,0.3095,148,0.5,0.0649,0,0.26,0.061,0.0573,0.0151,13,0.5041,0.3333,0.2623,0.2046,10,0.2178,0.887,1.2847,10.5261,0.0405,0.262,0.2072,10.5167,8,0,2.3965,0.0483,0.0811,0.8497,4220.1429,0.0415,1.0437,13,8,4162,0.5041,4088,0,0.0217,0.2417,4445,3931,0.0473,10,13.433
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.4983,0.4996,2.0719,0.4322,0.9994,0.9777,0.3311,0.4841,0.9867,0.1227,0.9149,0.7544,0.8773,0.8436,0.9086,4.6592,13020,0.024,0.2554,0.0078,8022,0.4253,0.0132,0.4326,2.5337,0.7463,0.9544,0.7968,151,4.7601,1,0.0054,0.1836,139,1,0.9822,0.2017,139.388,0.0001,0.0003,0.8583,139.031,128,1.8528,15.6387,0.5256,0.0408,0.3634,3628.2,0.0061,20.4406,151,128,4162,3.4961,2573,0.7021,0.0011,1.3814,4422,2508,0.0425,139,40.5032
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,0,0,0.222,0.9956,0,?,0,0,0.9997,0.012,0.0184,0.8324,?,0.8429,?,3.1818,111739,?,?,0,109969,0.944,?,0.944,4.8362,5.0278,0.2133,0.8326,630,?,0.3757,0,0.1456,610,0.8821,0.9991,0.0187,599.915,0.0016,0,0.8524,609.868,591,0.2317,20.0563,0.1824,?,0.748,391.9286,0.0029,37.4176,626,582,265,?,223,1.6249,0.0014,0.2213,317,182,0.0047,611,75.3514
