@RELATION 'FEATURE_VALUES-SAT12-HAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_mean NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_Mean NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC
@ATTRIBUTE cluster_coeff_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE CG_coeff_variation NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE cluster_coeff_min NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE BINARYp NUMERIC
@ATTRIBUTE HORNY_VAR_entropy NUMERIC
@ATTRIBUTE SP_unconstraint_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE SP_bias_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE CG_entropy NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC

@DATA
SAT_Competition2009/CRAFTED/Medium/contest05/pebbling/unsat-pbl-00090.sat05-1326.reshuffled-07.cnf,1,0.4741,0.4919,2.5647,0.3176,0.4979,?,0.4067,0.4335,0.9902,0.031,0.7124,0.5452,?,0.7594,?,4.0568,9322,?,?,0.372,8550,0.0744,?,0.0009,3.0013,0.2234,0.3985,0.5884,16,?,0.9896,0.2795
SAT_Competition2009/CRAFTED/sgi/satsgi-n28himBHm30-p0-q333.cnf,1,0.0218,0.0219,0,1,0.0221,?,0.0216,0.0216,0.9987,0.0358,0,0.9295,?,0.9296,?,2,23548,?,?,0.0215,22708,0.9834,?,0.9834,0,0.0081,0,0.9295,400,?,0.3415,0.0214
SAT_Competition2009/CRAFTED/edgematching/explicit/em_9_3_5_exp.cnf,1,0.0256,0.0406,0.9764,0.7784,0.0826,?,0.0169,0.0142,0.9964,0.0356,0.4033,0.8451,?,0.9797,?,5.5011,108164,?,?,0.0031,108164,0.8706,?,0.6731,2.6867,0.9193,0.2745,0.9683,1704,?,0.9429,0.0027
SAT_Competition2009/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes8.cnf,1,0,0,0.2488,0.9937,0,?,0,0,0.9996,0.0149,0.0239,0.8053,?,0.8153,?,3,61409,?,?,0,60464,0.9326,?,0.9326,4.12,3.2224,0.154,0.8052,428,?,0.288,0
SAT_Competition2007/crafted/spence/medium/s69-100.cnf,1,0.3177,0.3191,0,1,0.3195,0.2,0.307,0.3132,0.8119,0.4662,0,0.0541,0.0973,0.0697,0.1255,5,148,0.1538,0.1906,0.3095,148,0.5,0.0649,0,0.26,0.061,0.0573,0.0151,13,0.5041,0.3333,0.2623
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-dead-dnd001.sat05-3419.reshuffled-07.cnf,1,0.4983,0.4996,2.0719,0.4322,0.9994,0.9777,0.3311,0.4841,0.9867,0.1227,0.9149,0.7544,0.8773,0.8436,0.9086,4.6592,13020,0.024,0.2554,0.0078,8022,0.4253,0.0132,0.4326,2.5337,0.7463,0.9544,0.7968,151,4.7601,1,0.0054
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v1375c111739gyes10.cnf,1,0,0,0.222,0.9956,0,?,0,0,0.9997,0.012,0.0184,0.8324,?,0.8429,?,3.1818,111739,?,?,0,109969,0.944,?,0.944,4.8362,5.0278,0.2133,0.8326,630,?,0.3757,0
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g8.cnf,1,0,0,0.261,0.9928,0,?,0,0,1.0024,0.0169,0.027,0.7995,?,0.814,?,3.0097,43649,?,?,0,42622,0.9309,?,0.9309,4.3812,3.5867,0.1943,0.7995,340,?,0.3763,0
SAT_Competition2009/CRAFTED/edgematching/explicit/em_8_4_5_exp.cnf,1,0.0289,0.0426,1.0674,0.7423,0.0797,0.5,0.0198,0.0168,0.9944,0.0468,0.4419,0.8185,0.733,0.9734,1.6306,5.7241,51668,0.0021,0.3091,0.004,51668,0.8459,0.001,0.6285,2.6679,0.8989,0.2907,0.949,1035,2.5095,0.9298,0.0025
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-21x40.cnf,1,0.3482,0.4046,0,1,0.5,?,0.2625,0.2671,1.0023,0.0038,0,0.6443,?,0.8139,?,2,661080,?,?,0.1964,657720,0.751,?,0.0038,0,0.4481,0,0.6979,690,?,0.0013,0.0955
SAT_Competition2009/CRAFTED/Hard/contest04/others/CompositeRSA576.sat05-509.reshuffled-07.cnf,1,0.5,0.5,1.3113,0.3999,0.5,?,0.4216,0.5,0.9967,0.1009,0.7211,0.1544,?,0.1429,?,0,1654558,?,?,0.3798,1634359,0.2793,?,0.098,2.3821,0.3057,5.871,0.0476,0,?,0.6055,0.238
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-5x41.cnf,1,0.0001,0.0001,0,1,0.0001,?,0.0001,0.0001,0.9959,0.0184,0,0.4464,?,0.4465,?,2,34235,?,?,0.0001,33415,0.7546,?,0.0184,0,0.0012,0,0.4464,171,?,0.0062,0.0001
SAT_Competition2009/CRAFTED/rbsat/random/unforced/rbsat-v760c43649g4.cnf,1,0,0,0.2611,0.9928,0.0001,?,0,0,0.9995,0.0169,0.027,0.7989,?,0.8121,?,3.0709,43649,?,?,0,42624,0.9304,?,0.9304,4.3112,7.3712,0.1982,0.7979,342,?,0.3832,0
SAT_Competition2007/crafted/Medium/contest05/sabharwal/gt-ordering-unsat-gt-030.sat05-1307.reshuffled-07.cnf,1,0,0,0.6262,0.5002,0,0.0666,0,0,0.998,0.035,0.5881,0.5268,0.0703,0.5268,0.4743,3,24825,0.0348,0.0437,0,24825,0.4998,0.0046,0.0175,3.1481,0.0004,0,0.5267,291,0.0975,0.3256,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0,0,0,1,0,?,0,0,0.997,0.0106,0,0.6849,?,0.7086,?,2.104,16458,?,?,0,16458,0.0913,?,0.0035,4.5601,2.3225,0.0025,0.662,77,?,0.8021,0
SAT_Competition2009/CRAFTED/parity-games/instance_n6_i6_pp_ci_ce.cnf,1,0.0693,0.2554,1.6226,0.5163,0.3602,?,0.0695,0.0352,0.949,0.0847,0.6558,0.5572,?,0.8266,?,6.1183,63935,?,?,0.008,58072,0.7836,?,0.1922,3.1785,1.4004,1.1015,0.667,1410,?,0.9113,0.0002
SAT_Competition2007/crafted/Hard/contest03/looksrandom/hgen7-n390-02-S178568232.sat05-479.reshuffled-07.cnf,1,0.0384,0.039,0.5708,0.5052,0.0404,0.1176,0.0294,0.0369,0.839,0.2265,0.5772,0,0.0725,0,0.0784,4.7841,1722,0.087,0.1053,0.0223,1722,0.5,0.0105,0,0.9839,0.3341,0.1086,0,97,1.715,0,0.0132
SAT_Competition2009/CRAFTED/edgematching/all/em_8_4_5_all.cnf,1,0.0249,0.0425,0.9573,0.7883,0.0826,?,0.0144,0.0003,0.9904,0.0384,0.3974,0.8496,?,0.9771,?,5.7302,62900,?,?,0.0001,62900,0.8734,?,0.6948,2.5919,1.3461,0.3167,0.9747,1068,?,0.9375,0
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_18_80_10-dir.shuffled-as.sat03-140.cnf,1,0,0,0.845,0.4856,0.0001,?,0,0,0.9998,0.0131,1.0233,0.881,?,0.8958,?,3,40510,?,?,0,39970,0.7307,?,0.9642,4.7618,3.9795,0.1712,0.8839,259,?,0.459,0
SAT_Competition2009/CRAFTED/sgi/satsgi-n25himBHm27-p0-q251.cnf,1,0.0408,0.041,0,1,0.0413,?,0.0406,0.0406,1.0003,0.0401,0,0.9324,?,0.9325,?,2,16900,?,?,0.0404,16225,0.9815,?,0.9815,0,0.0073,0,0.9324,319,?,0.3425,0.0402
SAT_Competition2009/CRAFTED/sgi/satsgi-n22himBHm25-p0-q229.cnf,1,0.0623,0.0623,0,1,0.0624,0.0909,0.0623,0.0623,0.9996,0.0446,0,0.9332,0.3401,0.9332,3.479,2,12397,0.0013,0.0689,0.0623,11847,0.9805,0.0051,0.9805,0,0.0006,0,0.9332,259,0.7747,0.3538,0.0622
SAT_Competition2011/SAT09/CRAFTED/modcircuits/mod4block_3vars_7gates.cnf,1,0.4602,0.4621,2.0155,0.4192,1,?,0.2283,0.1594,0.9989,0.0068,0.5631,0.3005,?,0.7681,?,3.3989,118394,?,?,0.0028,53231,0.4588,?,0.0236,3.4291,0.8862,0.6024,0.0764,87,?,1,0
SAT_Competition2007/crafted/Hard/contest03/others/color-11-3.sat05-445.reshuffled-07.cnf,1,0,0,2.1245,0.362,0.0001,?,0,0,0.9555,0.0263,0.7739,0.0628,?,0.075,?,2,9559,?,?,0,9196,0.2022,?,0.0132,3.7668,0.7768,0,0.0623,55,?,0.005,0
SAT_Competition2011/SAT11/crafted/manthey/sudoku-single-hard/sudoku_81x81_unknown.cnf,1,0.0034,0.0037,0,1,0.0042,0.2857,0.0031,0.0031,0.9805,0.064,0,0.8441,0.1872,0.8931,3.0231,6.7397,284829,0.0016,0.2485,0.0027,284829,0.9647,0,0.9658,3.6096,0.1614,0.302,0.8629,6631,0.8395,0.8947,0.0024
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n180-s33098896-unsat.cnf,1,0.3253,0.3257,0.5623,0.5,0.3262,0.2,0.3198,0.3238,0.7955,0.4866,0.5774,0.0271,0.064,0.0171,0.0884,6.3556,372,0.1538,0.1963,0.3217,372,0.5376,0.0248,0,1.6637,0.0418,0.0377,0.0098,30,0.2803,0.3333,0.3162
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.042,0.042,0.5623,0.5,0.042,0.4286,0.042,0.042,0.8742,0.25,0.5774,0,0.0619,0,0.0109,6.0457,880,0.3,0.3076,0.042,880,0.5068,0.017,0,1.2904,0.0001,0.0273,0,57,0.1251,0,0.042
SAT_Competition2009/CRAFTED/edgematching/all/em_12_2_4_all.cnf,1,0.0013,0.0227,0.6581,0.8786,0.0663,?,0.0049,0.0003,0.9994,0.0172,0.2871,0.9254,?,0.99,?,5.25,729136,?,?,0.0002,729048,0.92,?,0.8103,2.9425,1.9119,0.2365,0.9896,5908,?,0.969,0.0001
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-230-100.cnf,1,0.2295,0.2295,0,1,0.2296,0.4,0.2295,0.2295,0.9021,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.8559,552,0.0952,0.3492,0.2295,552,0.8333,0.0121,0.8333,0,0.0001,0.0237,0.5832,68,0.4506,0.3333,0.2295
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-6x34.cnf,1,0.0001,0.0001,0,1,0.0001,?,0.0001,0.0001,0.997,0.0179,0,0.4431,?,0.4432,?,2,35088,?,?,0.0001,34272,0.7545,?,0.0179,0,0.0009,0,0.4431,167,?,0.006,0.0001
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.1492,0.2345,1.2069,0.4161,0.3397,0.5,0.0813,0.0218,0.9318,0.1267,0.6183,0.71,1.3015,0.95,0.5576,5.7022,11563,0.01,0.082,0.0119,11563,0.698,0.0065,0.2051,2.7189,1.1273,0.2919,0.8354,549,4.2546,0.8571,0.0044
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-icl004.sat05-3825.reshuffled-07.cnf,1,0.499,0.4997,2.5306,0.314,0.9999,?,0.4382,0.4958,0.912,0.1631,0.8811,0.7356,?,0.826,?,4.8618,15960,?,?,0.4719,14145,0.1602,?,0.0848,1.8354,0.3296,1.3286,0.7526,132,?,1,0.1257
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-fphp-035-034.sat05-1235.reshuffled-07.cnf,1,0.0099,0.01,0.8447,0.4886,0.01,?,0.0098,0.0099,1,0.0298,1.0166,0.93,?,0.9301,?,3,39900,?,?,0.0098,38710,0.7479,?,0.9698,2.6747,0.0124,0.2714,0.93,565,?,0.32,0.0096
SAT_Competition2011/SAT09/CRAFTED/ramseycube/Q3inK10.cnf,1,0.4988,0.4988,0,1,0.4988,?,0.4988,0.4988,0.9268,0.0006,0,0,?,0,?,2,75600,?,?,0.4988,75600,0.5,?,0,0,0,0,0,4,?,0,0.4988
SAT_Competition2009/CRAFTED/ramseycube/Q3inK09.cnf,1,0.4997,0.4997,0,1,0.4997,?,0.4997,0.4997,0.4909,0.0024,0,0,?,0,?,2,15120,?,?,0.4997,15120,0.5,?,0,0,0,0,0,3,?,0,0.4997
SAT_Competition2009/CRAFTED/Medium/contest05/others/QG7a-gensys-brn004.sat05-3669.reshuffled-07.cnf,1,0.499,0.4997,2.5489,0.3151,0.9999,?,0.4444,0.496,0.9128,0.1663,0.8766,0.7348,?,0.8263,?,4.8809,16016,?,?,0.4733,14063,0.157,?,0.0809,1.8655,0.3142,1.3887,0.7497,134,?,1,0.1552
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.3791,0.3804,1.1751,0.3621,0.3813,0.4737,0.3649,0.3741,0.7857,0.2586,0.9751,0,0.038,0,0.0975,5,232,0.4,0.4296,0.3677,232,0.3017,0.0932,0,1.39,0.0592,0.069,0,9,0.9958,0,0.3231
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-4x35.cnf,1,0.003,0.003,0,1,0.003,?,0.003,0.003,0.9997,0.0286,0,0.4948,?,0.4948,?,2,15260,?,?,0.003,14700,0.7571,?,0.0286,0,0.0002,0,0.4948,112,?,0.0097,0.003
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n120-s55656844-unsat.cnf,1,0.3231,0.3241,0.5534,0.4947,0.3248,0.2,0.3159,0.3223,0.8006,0.4802,0.5772,0.0369,0.0768,0.0581,0.1038,5.9417,252,0.1538,0.1945,0.3157,252,0.5238,0.0371,0,1.6763,0.0503,0.0453,0.0125,21,0.365,0.3333,0.3079
SAT_Competition2011/SAT11/crafted/mosoi/289/289-unsat-7x39.cnf,1,0,0,0,1,0,?,0,0,0.9984,0.013,0,0.4081,?,0.4081,?,2,64155,?,?,0,63063,0.7532,?,0.013,0,0.0008,0,0.4081,224,?,0.0044,0
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i8_pp.cnf,1,0.0684,0.2557,1.5922,0.5316,0.3654,?,0.0671,0.0296,0.9549,0.0736,0.628,0.5973,?,0.8446,?,6.3112,152722,?,?,0.0057,141036,0.7991,?,0.17,3.2779,1.4498,1.313,0.7508,2975,?,0.9505,0.0002
SAT_Competition2007/crafted/Hard/contest05/phnf/phnf-size10-exclusive-philo.used-as.sat04-988.sat05-4195.reshuffled-07.cnf,1,0.1626,0.2899,1.2297,0.467,0.5,?,0.1056,0.0576,0.9975,0.0192,1.0218,0.8362,?,0.9864,?,6.5,1711065,?,?,0.007,1666604,0.6494,?,0.8587,5.0412,1.1702,0.7947,0.9295,13611,?,0.9729,0.0001
SAT_Competition2011/SAT05/crafted/sabharwal05/counting/php/unsat/harder/php-040-039.shuffled-as.sat05-1194.cnf,1,0.1075,0.1077,0.9599,0.4825,0.1115,?,0.1058,0.1057,1.0009,0.05,1.0234,0.9351,?,0.9363,?,3,30460,?,?,0.1041,30420,0.709,?,0.9495,2.5176,0.0182,0.262,0.9351,741,?,0,0.1039
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-103-100.cnf,1,0.3218,0.3227,0,1,0.3236,0.2,0.3141,0.3208,0.804,0.4773,0,0.0413,0.0818,0.0597,0.1094,5.6635,220,0.1538,0.1937,0.3151,220,0.5,0.0428,0,0.1914,0.0523,0.0482,0.0123,19,0.3983,0.3333,0.3069
SAT_Competition2007/crafted/Hard/contest05/others/strips-gripper-12t22.sat05-1151.reshuffled-07.cnf,1,0.0095,0.1537,1.1561,0.4609,0.2776,?,0.0292,0.0003,0.9921,0.0367,0.9849,0.8995,?,0.9959,?,16.7265,87747,?,?,0.0001,75771,0.6207,?,0.6776,4.2283,2.0749,0.4874,0.979,1206,?,1,0
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-260-100.cnf,1,0.2295,0.2296,0,1,0.2296,0.4,0.2295,0.2295,0.9011,0.4167,0,0.5832,0.3252,0.5832,0.8944,4.9614,624,0.0952,0.3492,0.2295,624,0.8333,0.0107,0.8333,0,0.0001,0.0213,0.5832,77,0.4506,0.3333,0.2295
SAT_Competition2009/CRAFTED/edgematching/all/em_7_3_6_all.cnf,1,0.0326,0.0537,0.9623,0.7776,0.0819,0.5,0.0213,0.0248,0.9948,0.0482,0.4178,0.8375,0.9205,0.9702,1.3598,5.7022,30387,0.0022,0.235,0.0001,30387,0.8847,0.0017,0.6971,2.6253,1.0027,0.32,0.9391,638,3.238,0.9298,0.0001
SAT_Competition2009/CRAFTED/Hard/contest05/phnf/phnf-size10-exclusive-equilarge_m3.used-as.sat04-900.sat05-4186.reshuffled-07.cnf,1,0,0,1.2669,0.4482,0.1026,?,0.0004,0,0.9988,0.0083,1.0314,0.2256,?,0.3082,?,9.25,1018562,?,?,0,1008700,0.5837,?,0.7744,5.46,8.4885,0.4369,0.1361,3140,?,0.9119,0
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_170.shuffled.cnf,1,0.0037,0.0039,1.043,0.3779,0.0043,0.0932,0.0035,0.0034,0.8461,0.0581,0.6696,0.0249,0.0756,0.034,0.048,3,2924,0.0556,0.0723,0.0032,2924,0.1925,0.0702,0,2.5089,0.1059,0.0257,0.0191,37,2.6021,0.0488,0.0029
SAT_Competition2007/crafted/Difficult/contest05/others/pmg-12-UNSAT.sat05-3940.reshuffled-07.cnf,1,0.1109,0.1109,0.5818,0.5045,0.1424,0.5778,0.1109,0.1109,0.7389,0.3005,0.5791,0.2572,0.1018,0.258,0.0886,7.5532,632,0.4066,0.4942,0.1109,629,0.504,0.0178,0.0016,1.6536,0.0231,0,0.258,41,0.9875,0.2,0.1108
SAT_Competition2009/CRAFTED/modcircuits/mod3block_4vars_11gates_b2.cnf,1,0.4941,0.4951,1.9955,0.4035,1,?,0.324,0.4918,0.9641,0.0026,0.5833,0.2299,?,0.1131,?,3.7037,720410,?,?,0.111,373673,0.4233,?,0.0107,4.2027,0.6751,0.7713,0.0213,151,?,1,0
SAT_Competition2007/crafted/Hard/contest05/QG/QG7-gensys-icl100.sat05-3226.reshuffled-07.cnf,1,0.4979,0.4994,1.9614,0.3878,0.4999,?,0.3353,0.4867,0.986,0.0791,0.9243,0.7738,?,0.8557,?,4.15,18089,?,?,0.0232,13665,0.3465,?,0.2825,2.5233,0.6559,1.1045,0.7984,154,?,0.8713,0.0115
SAT_Competition2007/crafted/spence/hard/s109-100.cnf,1,0.3222,0.3237,0,1,0.3246,0.2,0.3146,0.3207,0.8016,0.4781,0,0.0401,0.0805,0.0589,0.1079,5.8426,228,0.1538,0.1939,0.3148,228,0.5,0.0412,0,0.1862,0.0517,0.0474,0.0138,19,0.3894,0.3333,0.3073
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_20_360_u.cnf,1,0.3382,0.3383,0.9339,0.2664,0.3576,0.9048,0.3037,0.3375,0.6882,0.286,0.9745,0.0454,0.1007,0.0333,0.1461,133.7513,14950,0.2372,0.5316,0.3358,13484,0.2734,0.0046,0.0168,0.3763,0.3145,0.6981,0.0042,542,1.1012,0.8095,0.1883
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-ukn006.shuffled-as.sat05-3846.cnf,1,0.499,0.4997,2.5935,0.3077,0.9999,?,0.4456,0.496,0.9012,0.1736,0.878,0.7354,?,0.827,?,4.8469,18473,?,?,0.4785,16559,0.1384,?,0.0727,1.6555,0.3066,1.4776,0.7768,145,?,1,0.1415
SAT_Competition2011/SAT02/handmade/simon/satex-challenges/par32-3.shuffled.cnf,1,0.1309,0.1379,1.3808,0.4183,0.1868,0.619,0.089,0.1204,0.7702,0.1692,0.8047,0.0911,0.485,0.0758,0.5632,8.2451,10297,0.0689,0.1983,0.0275,5117,0.4086,0.0353,0.0805,2.0506,0.5739,1.5064,0,152,4.2844,0.4667,0.0224
SAT_Competition2009/CRAFTED/modcircuits/mod3block_2vars_9gates_u2_autoenc.cnf,1,0.0073,0.0153,2.1042,0.4001,0.0733,?,0.0068,0.0021,0.9943,0.0057,0.6051,0.3812,?,0.8249,?,3.2545,92955,?,?,0,57618,0.3438,?,0.0201,3.9033,2.0254,0.3464,0.2968,105,?,0.935,0
SAT_Competition2007/crafted/Medium/contest05/jarvisalo/mod2c-rand3bip-sat-190-3.sat05-2445.reshuffled-07.cnf,1,0.1226,0.1348,1.639,0.3648,0.1642,0.671,0.11,0.1069,0.9632,0.1374,0.7998,0.0435,0.1641,0.0407,0.2349,6.0074,1972,0.3262,0.46,0.0955,1972,0.252,0.026,0,2.0293,0.1698,0.1107,0.0199,49,2.8495,0.2,0.0874
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n32-02-S1478512323.shuffled-as.sat03-1638.cnf,1,0.0485,0.073,1.7012,0.4238,0.2759,0.7706,0.0482,0.0283,0.8583,0.1722,0.7546,0.0448,0.2668,0.0245,0.554,5.4573,1078,0.233,0.3658,0.0246,958,0.3685,0.0392,0.0209,2.1846,1.0878,0.7051,0.0026,35,3.5982,0.7073,0.0145
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes4.cnf,1,0,0,0.2427,0.9939,0,?,0,0,0.9996,0.015,0.0238,0.8095,?,0.8224,?,3.0148,61409,?,?,0,60148,0.9349,?,0.9349,4.5201,4.5025,0.2088,0.8106,430,?,0.3099,0
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n300-s12830984-sat.cnf,1,0.2295,0.2295,1.0972,0.4778,0.2295,0.4,0.2295,0.2295,0.9007,0.4167,0.9873,0.5832,0.3252,0.5832,0.8944,5,720,0.0952,0.3492,0.2295,720,0.6361,0.0093,0.8333,1.4065,0.0001,0.0244,0.5832,88,0.4506,0.3333,0.2295
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m37-q505.75-n35-p30-s59841049.cnf,1,0,0,0.1062,0.9988,0.0001,?,0,0,1.0008,0.0086,0.0079,0.8962,?,0.9138,?,2,148400,?,?,0,147105,0.9742,?,0.9742,4.0895,4.4658,0,0.8992,626,?,0.4354,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-23_507.cnf,1,0,0,0,1,0,?,0,0,0.9976,0.0074,0,0.7211,?,0.7394,?,2.1621,34289,?,?,0,34289,0.073,?,0.0098,4.9453,2.4452,0.0017,0.7013,114,?,0.8657,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_464.cnf,1,0,0,0,1,0,?,0,0,0.9977,0.008,0,0.7112,?,0.7247,?,2.1039,28991,?,?,0,28991,0.08,?,0.0027,4.8262,2.4657,0.0019,0.6928,103,?,0.8275,0
SAT_Competition2007/crafted/spence/medium/s73-100.cnf,1,0.3183,0.3195,0,1,0.3209,0.2,0.3081,0.3176,0.8105,0.4679,0,0.0512,0.0952,0.0711,0.1235,5,156,0.1538,0.1911,0.3114,156,0.5,0.0614,0,0.2497,0.0604,0.056,0.0127,14,0.4896,0.3333,0.2625
SAT_Competition2009/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.2606,0.3593,1.067,0.403,0.4177,?,0.1445,0.0828,1.011,0.0874,0.4888,0.7502,?,0.9472,?,5.0328,99699,?,?,0.0496,99699,0.6159,?,0.1089,2.903,0.8951,0.2631,0.8973,1389,?,0.8919,0.0215
SAT_Competition2009/CRAFTED/sgi/sgi-difficult7.cnf,1,0.0016,0.0028,0.0552,0.9993,0.0055,?,0.0012,0.0009,0.9984,0.0248,0.007,0.9086,?,0.9132,?,2,28986,?,?,0.0004,28258,0.9792,?,0.9792,3.0078,0.8802,0,0.9087,343,?,0.5161,0.0002
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v2100c215164g4.cnf,1,0,0,0.1922,0.9969,0,?,0,0,1.0503,0.0096,0.0142,0.8308,?,0.8837,?,3,215164,?,?,0,212438,0.9523,?,0.9523,5.0572,12.4488,0.1992,0.8529,980,?,0.3161,0
SAT_Competition2009/CRAFTED/Hard/contest05/others/sgp_9-8-8.sat05-2674.reshuffled-07.cnf,1,0.4073,0.5,1.0349,0.4896,0.5,?,0.2207,0.1951,1.0237,0.0341,0.9701,0.4957,?,0.9777,?,16,3086912,?,?,0.0185,2283232,0.6891,?,0.834,2.8094,0.8554,1.061,0.3616,0,?,0.9538,0.0044
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_7_3_6_cmp.cnf,1,0.1492,0.2345,1.2069,0.4161,0.3397,0.5,0.0813,0.0218,0.9319,0.1267,0.6183,0.71,1.3015,0.95,0.5576,5.7022,11563,0.01,0.082,0.0119,11563,0.698,0.0065,0.2051,2.7189,1.1273,0.2919,0.8354,550,4.2546,0.8571,0.0044
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q369.75-n30-p15-s59317012.cnf,1,0,0,0.1689,0.9977,0,?,0,0,0.9998,0.0106,0.0126,0.8708,?,0.8873,?,2.8508,82294,?,?,0,81400,0.962,?,0.962,4.6972,3.6319,0.1096,0.8754,422,?,0.372,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v2640c305320gyes3.cnf,1,0,0.0001,0.1849,0.9973,0.009,?,0.0001,0,0.9999,0.0085,0.0126,0.8501,?,0.9354,?,3,305320,?,?,0,302680,0.9545,?,0.9545,4.8773,6.4525,0.1707,0.8996,1229,?,0.2716,0
SAT_Competition2009/CRAFTED/sgen/unsat/sgen1-unsat-85-100.cnf,1,0.3204,0.3209,0,1,0.3221,0.2,0.3109,0.3188,0.8058,0.4722,0,0.0466,0.0894,0.07,0.1177,5.0595,180,0.1538,0.1923,0.3124,180,0.5,0.0528,0,0.2237,0.0572,0.0527,0.0134,16,0.4506,0.3333,0.2643
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-fphp-035-029.sat05-1221.reshuffled-07.cnf,1,0.0044,0.0044,0.8941,0.4862,0.0044,?,0.0044,0.0044,0.9999,0.0321,1.019,0.9109,?,0.911,?,3,31500,?,?,0.0044,30485,0.7357,?,0.9618,2.7296,0.0011,0.2382,0.9109,478,?,0.2842,0.0044
