@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 32'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,25200,25009,0.0005,5839,0.0011,0.0005,0.0005,1275.5,0.0003,1305,1238,1242,1269,6000,158.736,0.0009,1265,99.4483,0.0002,0.0001,0.247,0.594,1275.76,0.0478,1296,0,5.0013,0.0292,32,0.0187,0.0013,0.0805
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1,2769,2756,0.0047,635,0.0095,0.0048,0.0048,140,0.0023,152,129,129,140.311,650,22.002,0.0079,140,17.4839,0.0029,0.0015,0.3086,0.8915,140.279,0.0465,152,0.0004,4.0079,0.0273,3760,0.0629,0.0109,0.0777
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1933199449-033.cnf,1,16800,16681,0.0008,3890,0.0016,0.0008,0.0008,848.5,0.0004,876,823,828,842.864,4000,109.254,0.0015,849,67.3684,0.0004,0.0002,0.2581,0.6506,850.421,0.0497,877,0,4.9988,0.0298,56,0.0959,0.002,0.0816
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,34000,34000,0.0175,400,0.0117,0.0175,0.0175,65,0.0011,75,57,57,66.1529,400,33.0777,0.0175,66,33.3432,0.0117,0.0155,0.6038,1.413,65.4719,0.0001,74,0.0006,2.0702,0.0001,80,0.0993,0.0201,0.0001
SAT_Competition2007/random/OnTreshold/7SAT/v70/unif-k7-r89-v70-c6230-S1504426817-07.UNSAT.shuffled.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0061,15,9,9,12.1131,70,8.8318,0.1,12,8.501,0.0111,0.0926,0.6788,2.0298,12.1,0,15,0.0039,2,0,4443,0.2058,0.1087,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,2556,2545,0.0051,587,0.0102,0.0052,0.0052,129,0.0025,140,118,119,128.866,600,23.9601,0.0085,129,18.9474,0.0039,0.002,0.3105,0.903,129.004,0.0442,140,0.0004,4,0.0253,3768,0.0693,0.0118,0.0689
SAT_Competition2007/random/OnTreshold/3SAT/v650/unif-k3-r4.261-v650-c2769-S2127524023-19.UNSAT.shuffled.cnf,1,2769,2756,0.0047,636,0.0094,0.0048,0.0048,139,0.0023,151,128,128,139.615,650,25.3073,0.0079,140,19.8507,0.0029,0.0015,0.3022,0.8911,139.454,0.0415,151,0,4.0031,0.0248,3745,0.0663,0.0102,0.0712
SAT_Competition2007/random/OnTreshold/5SAT/v80/unif-k5-r21.3-v80-c1704-S1210495375-04.SAT.shuffled.cnf,1,1704,1704,0.0625,80,0.0462,0.0625,0.0625,16,0.011,20,12,13,16.1955,80,7.6478,0.0625,16,6.7779,0.0452,0.0452,0.5822,1.6843,16.2299,0.0009,20,0.0053,2.2658,0.0005,4374,0.1861,0.0757,0.0016
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/140/unif-k7-r85-v140-c11900-S74035269-088.cnf,1,11900,11900,0.05,140,0.0117,0.05,0.05,23,0.0031,28,19,19,23.3571,140,13.3066,0.05,23,13.2656,0.0117,0.0437,0.6464,1.718,23.4002,0.0001,28,0.0017,2,0.0001,4295,0.1638,0.055,0.0001
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1209647106-12-SAT.cnf,1,4026,3771,0.0018,1105,0.0054,0.0027,0.0027,238,0.0013,253,223,225,238.027,1295,23.5312,0.0063,238,20.4183,0.0005,0.0003,0.2761,0.7239,238.78,0.0852,253,0,4.9357,0.0499,2495,0.0567,0.0074,0.1398
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S883927618-10.cnf,1,12000,12000,0.0083,600,0.0243,0.0083,0.0083,115,0.0016,126,104,105,114.603,600,33.3269,0.0083,115,28.3045,0.0183,0.0059,0.494,1.1374,115.445,0.0016,125,0.0008,3,0.001,89,0.081,0.0107,0.0023
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S956556686-037.cnf,1,15300,15300,0.0389,180,0.0117,0.0389,0.0389,30,0.0024,36,24,24,29.8014,180,16.6381,0.0389,30,16.9196,0.0117,0.0348,0.6309,1.6258,29.9879,0.0001,35,0.0014,2,0.0001,4139,0.1533,0.0429,0.0001
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S1405262666-07.UNSAT.shuffled.cnf,1,2769,2769,0.0385,130,0.0449,0.0385,0.0385,26,0.0076,31,21,21,25.8754,130,10.7706,0.0385,26,9.7574,0.0426,0.0307,0.5503,1.5151,25.8615,0.001,31,0.0033,3,0.0007,4164,0.1502,0.0495,0.0016
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1448866403-060.cnf,1,1530,1522,0.0085,353,0.0167,0.0086,0.0086,78,0.0043,86,70,70,78.019,360,14.1006,0.0142,78,11.6677,0.0066,0.0033,0.3342,0.9914,77.9345,0.0463,86,0.0007,4,0.0248,3945,0.0839,0.0177,0.0782
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S1161147107-031.cnf,1,2210,2199,0.0059,509,0.0117,0.006,0.006,114,0.003,123,103,104,113.203,520,15.6644,0.0098,113,12.7778,0.0045,0.0023,0.3179,0.9207,113.564,0.0456,123,0,4,0.0285,3846,0.0712,0.0118,0.0788
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S1818856267-075.UNKNOWN.cnf,1,7120,7120,0.0875,80,0.0111,0.0875,0.0875,14,0.0056,17,10,10,13.7571,80,9.5942,0.0875,14,9.3559,0.0111,0.082,0.672,1.9744,13.822,0.0001,17,0.0035,2,0,4454,0.1962,0.0976,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S873866006-055.UNKNOWN.cnf,1,3195,3195,0.0333,150,0.0439,0.0333,0.0333,30,0.0059,35,24,25,29.8055,150,12.302,0.0333,30,11.2339,0.041,0.025,0.5421,1.4715,29.8031,0.0009,35,0.0025,3,0.0006,4142,0.1438,0.041,0.0014
SAT_Competition2007/random/OnTreshold/5SAT/v120/unif-k5-r21.3-v120-c2556-S1191693850-19.SAT.shuffled.cnf,1,2556,2556,0.0417,120,0.0452,0.0417,0.0417,24,0.0081,29,19,19,23.9824,120,9.9023,0.0417,24,8.9762,0.0426,0.034,0.5557,1.5567,24.0247,0.0009,29,0.0039,2.9748,0.0006,4194,0.1552,0.0513,0.0016
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1965764400-19.SAT.shuffled.cnf,1,2130,2114,0.0062,484,0.0125,0.0063,0.0063,107,0.0031,117,97,98,107.001,500,15.8344,0.0103,107,12.7071,0.0047,0.0024,0.3274,0.9318,107.186,0.0489,117,0,4,0.0305,3822,0.073,0.0156,0.0792
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1846644927-079.SATISFIABLE.cnf,1,6230,6230,0.1,70,0.0111,0.1,0.1,12,0.0063,15,9,9,12.0692,70,8.8539,0.1,12,8.5122,0.0111,0.0912,0.6804,2.0335,12.0523,0,15,0.003,2,0,4445,0.2061,0.1071,0.0001
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1049921489-034.cnf,1,15300,15300,0.0389,180,0.0117,0.0389,0.0389,30,0.0024,36,25,24,30.2082,180,15.902,0.0389,30,16.4579,0.0117,0.0354,0.6328,1.6206,29.8896,0.0001,36,0.0016,2,0.0001,4223,0.1422,0.0442,0.0001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S942666749-061-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,50,0.0015,57,42,42,49.1749,300,26.2527,0.0233,49,26.5953,0.0117,0.02,0.6084,1.505,49.6233,0.0001,56,0.0009,2,0.0001,136,0.1217,0.0263,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/500/unif-k3-r4.25-v500-c2125-S602463346-055.cnf,1,2125,2113,0.0062,487,0.0124,0.0062,0.0062,108,0.0031,118,98,98,107.975,500,16.2457,0.0082,108,13.1613,0.0047,0.0024,0.3203,0.9178,108.096,0.0482,118,0,4.0041,0.0278,3847,0.073,0.0161,0.0745
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S411047518-16.cnf,1,16000,16000,0.0063,800,0.0196,0.0063,0.0063,153,0.0012,168,140,142,153.463,800,44.9287,0.0063,154,36.0322,0.015,0.0044,0.482,1.0976,154.041,0.0015,168,0.0004,3,0.001,57,0.081,0.0079,0.0023
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S1178729443-051.cnf,1,13600,13600,0.0437,160,0.0117,0.0437,0.0437,26,0.0027,31,21,21,26.6331,160,14.8985,0.0437,27,15.2701,0.0117,0.0397,0.639,1.6517,26.4019,0.0001,32,0.0015,2,0.0001,4057,0.1543,0.0485,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1632870961-099.SATISFIABLE.cnf,1,3195,3195,0.0333,150,0.0439,0.0333,0.0333,30,0.006,35,25,25,29.9195,150,11.9307,0.0333,30,10.8596,0.0401,0.0235,0.5421,1.4788,29.6547,0.001,35,0.0028,3,0.0007,4113,0.1405,0.0401,0.0015
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,2982,2964,0.0044,683,0.0089,0.0044,0.0044,151,0.0022,163,140,140,151.513,700,20.3647,0.0073,152,16.3695,0.004,0.002,0.3116,0.879,151.355,0.0465,163,0.0003,4.0029,0.0279,3560,0.0647,0.0105,0.0825
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S945664020-055-UNKNOWN.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,191,0.001,204,177,175,191.403,1000,54.0394,0.005,191,43.5751,0.0123,0.0037,0.4805,1.0381,190.729,0.0015,206,0.0004,3,0.0011,39,0.0778,0.0069,0.0023
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1835046931-014.cnf,1,16800,16693,0.0008,3902,0.0016,0.0008,0.0008,851,0.0004,887,824,829,853.099,4000,109.189,0.0013,854,71.2547,0.0002,0.0001,0.256,0.6394,854.67,0.0467,880,0,4.9996,0.0281,55,0.0253,0.0019,0.0788
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S679764311-04.cnf,1,13600,13600,0.0437,160,0.0117,0.0437,0.0437,26,0.0028,32,22,21,26.6073,160,14.9354,0.0437,26,15.3153,0.0117,0.0393,0.6387,1.6683,26.4924,0.0001,32,0.0016,2,0.0001,4244,0.1492,0.0484,0.0001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S93401285-051-UNKNOWN.cnf,1,12750,12750,0.0467,150,0.0117,0.0467,0.0467,25,0.0029,30,20,20,24.8596,150,14.1663,0.0467,25,14.3452,0.0117,0.0424,0.643,1.6892,24.6778,0.0001,30,0.0017,2,0.0001,4194,0.1576,0.0515,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S1750991629-037.cnf,1,2380,2372,0.0054,551,0.0108,0.0055,0.0055,121,0.0028,132,111,112,120.918,560,22.2431,0.0091,121,17.4679,0.0038,0.0021,0.3128,0.9122,121.436,0.0425,132,0.0004,4.0055,0.0239,3801,0.0695,0.0118,0.0741
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S727005963-093.SATISFIABLE.cnf,1,2556,2540,0.0051,589,0.0101,0.0051,0.0051,130,0.0026,141,120,120,130.708,600,19.6305,0.0068,131,16.0063,0.0039,0.002,0.3081,0.8969,130.748,0.0445,141,0.0004,4.0034,0.0259,3795,0.0638,0.011,0.0763
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S2100934911-025.cnf,1,25200,25052,0.0005,5862,0.001,0.0005,0.0005,1275,0.0003,1310,1257,1244,1256.84,6000,194.953,0.0009,1283,103.673,0.0002,0.0001,0.2482,0.6519,1275.62,0.0466,1320,0,5,0.0279,36,0.1576,0.0014,0.0773
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v750-c15000-S3662714-068-UNKNOWN.cnf,1,15000,15000,0.0067,750,0.0207,0.0067,0.0067,144,0.0012,157,130,131,143.045,750,43.9566,0.0067,143,37.4472,0.0145,0.0043,0.4847,1.1234,143.586,0.0014,156,0.0005,3,0.001,61,0.0822,0.0093,0.0022
SAT_Competition2007/random/LargeSize/3SAT/v13000/unif-k3-r4.2-v13000-c54600-S1986560013-06.cnf,1,54600,54224,0.0002,12646,0.0005,0.0002,0.0002,2754,0.0001,2801,2713,2714,2510,13000,862,0.0005,2758,216.706,0.0001,0,0.2334,0.9263,2761.35,0.0463,2792,0,5.0182,0.0279,11,0.3318,0.0006,0.0783
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S29470018-050.UNKNOWN.cnf,1,2769,2742,0.0048,630,0.0096,0.0048,0.0048,139,0.0023,150,127,127,138.564,650,24.435,0.0079,139,19.2663,0.0036,0.0018,0.3045,0.8885,138.419,0.0431,150,0.0004,4.0032,0.0259,3703,0.0672,0.0109,0.0721
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1185462553-011.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,153,0.0012,166,141,140,153.566,800,44.6276,0.0063,153,36.8425,0.0146,0.0042,0.4847,1.0858,152.539,0.0015,167,0.0004,3,0.0011,55,0.0791,0.0081,0.0023
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1274825698-06-SAT.cnf,1,2931,2882,0.0026,766,0.0077,0.0039,0.0039,167,0.0019,178,154,154,166.33,810,22.9875,0.0065,167,18.3907,0.0007,0.0003,0.2852,0.8292,166.107,0.0669,178,0,4.481,0.0379,3851,0.0607,0.0111,0.1068
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,34000,34000,0.0175,400,0.0117,0.0175,0.0175,65.5,0.0011,75,57,56,66.2384,400,33.3343,0.0175,67,32.8111,0.0117,0.0156,0.6026,1.42,65.5852,0.0001,75,0.0006,2.0351,0.0001,79,0.1172,0.0193,0.0001
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,2130,2115,0.0061,493,0.012,0.0061,0.0061,110,0.0031,120,100,101,109.889,500,17.2209,0.0081,110,13.8031,0.0047,0.0024,0.3235,0.9261,110.035,0.0463,120,0.0005,4.0041,0.0275,3832,0.0721,0.0132,0.0736
SAT_Competition2007/random/2+p/p0.7/v6500/unif2p-p0.7-v6500-c17355-S365559754-09-UNSAT.cnf,1,17354,14894,0.0004,4746,0.0013,0.0006,0.0006,990.5,0.0003,1016,960,964,989.103,6500,83.2474,0.0021,990,69.8208,0.0001,0.0001,0.1782,0.5387,981.434,0.1016,1013,0,5.9342,0.0578,1221,0.0207,0.0025,0.1686
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,1704,1696,0.0077,392,0.0151,0.0077,0.0077,87,0.0037,97,79,79,87.5237,400,14.2533,0.0102,87,11.7805,0.0035,0.0018,0.3315,0.9565,87.6061,0.0425,97,0,4.0051,0.0249,3905,0.0797,0.0165,0.0736
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S510739670-068.UNKNOWN.cnf,1,2769,2758,0.0047,639,0.0094,0.0047,0.0047,141,0.0023,151,129,129,140.598,650,25.0459,0.0078,141,19.394,0.0036,0.0018,0.301,0.8898,140.577,0.0429,152,0.0004,4.0031,0.0239,3740,0.0658,0.0105,0.0721
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,105000,104378,0.0001,24426,0.0003,0.0001,0.0001,5345,0.0001,5391,5301,5281,5323.33,25000,737.667,0.0002,5331,650.333,0,0,0.2176,0.6642,5338.33,0.0479,5331,0,5.5221,0.0282,6,0.0037,0.0003,0.0805
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/100/unif-k5-r21.3-v100-c2130-S748216286-061.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.0093,25,16,16,20.1533,100,8.6734,0.05,20,7.6824,0.0441,0.0404,0.5664,1.5977,20.1614,0.001,24,0.0047,2.697,0.0006,4281,0.1675,0.0615,0.0015
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S251246256-047.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,153,0.0012,166,140,140,152.627,800,43.5185,0.0063,153,35.8715,0.014,0.0042,0.482,1.0743,153.067,0.0015,166,0.0004,3,0.001,57,0.0775,0.0084,0.0023
SAT_Competition2007/random/LargeSize/5SAT/v900/unif-k5-r20-v900-c18000-S422570514-15.cnf,1,18000,18000,0.0056,900,0.0179,0.0056,0.0056,172,0.0011,186,159,159,173.323,900,47.5786,0.0056,173,37.902,0.0138,0.0041,0.4771,1.0734,172.729,0.0015,187,0.0004,3,0.001,48,0.0636,0.0073,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,8010,8010,0.0778,90,0.0111,0.0778,0.0778,15,0.0049,19,12,11,15.3742,90,10.5296,0.0778,15,10.4552,0.0111,0.0717,0.6636,1.9293,15.2343,0,19,0.003,2,0,4320,0.1914,0.0878,0.0001
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S922811046-076-UNKNOWN.cnf,1,40000,40000,0.0025,2000,0.0091,0.0025,0.0025,382,0.0005,403,363,361,382.791,2000,103.829,0.0025,383,78.8421,0.0063,0.0017,0.4612,0.9359,383.021,0.0015,402,0.0001,3,0.001,18,0.0405,0.0034,0.0024
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S608588601-044.SATISFIABLE.cnf,1,2982,2960,0.0044,686,0.0087,0.0044,0.0044,152,0.0022,164,140,140,151.406,700,24.3939,0.0058,152,19.5965,0.0014,0.0007,0.3043,0.9005,151.452,0.0469,162,0.0003,4.0321,0.0292,3720,0.0623,0.0111,0.0789
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/800/unif-k5-r20-v800-c16000-S1724014998-099.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,153,0.0012,165,141,139,153.889,800,44.2246,0.0063,154,36.8811,0.0149,0.0044,0.4843,1.0864,152.437,0.0015,167,0.0005,3,0.001,55,0.0787,0.0084,0.0023
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S471246417-03.cnf,1,12000,12000,0.0083,600,0.0243,0.0083,0.0083,115,0.0015,125,104,105,114.511,600,34.5167,0.0083,115,29.066,0.0191,0.0063,0.4939,1.1274,114.944,0.0015,125,0.0007,3,0.001,87,0.0748,0.0104,0.0023
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/420/unif-k3-r4.25-v420-c1785-S311671104-045.cnf,1,1785,1769,0.0074,403,0.015,0.0076,0.0076,90,0.0038,99,81,81,89.8252,420,13.3515,0.0124,90,10.8837,0.0062,0.0034,0.3355,0.9553,89.8181,0.0484,99,0.0006,4,0.027,3879,0.0781,0.0181,0.0792
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S661850551-087.cnf,1,18000,18000,0.0056,900,0.0179,0.0056,0.0056,171,0.001,186,159,158,172.469,900,49.4173,0.0056,172,40.1566,0.0135,0.0039,0.4779,1.0611,171.614,0.0015,187,0.0002,3,0.001,47,0.0766,0.0073,0.0024
SAT_Competition2007/random/LargeSize/7SAT/v220/unif-k7-r85-v220-c18700-S1854213938-15.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,36,0.002,43,30,30,36.2086,220,19.549,0.0318,36,19.9178,0.0117,0.0283,0.6272,1.5607,36.1581,0.0001,43,0.0007,2,0.0001,357,0.1336,0.0353,0.0001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,12750,12750,0.0467,150,0.0117,0.0467,0.0467,25,0.0028,30,20,20,24.923,150,14.0635,0.0467,25,14.233,0.0117,0.0405,0.6433,1.6978,24.9962,0.0001,30,0.0017,2,0.0001,4265,0.1583,0.0519,0.0001
SAT_Competition2007/random/LargeSize/5SAT/v800/unif-k5-r20-v800-c16000-S769702923-04.cnf,1,16000,16000,0.0063,800,0.0197,0.0063,0.0063,152,0.0012,165,139,138,152.106,800,46.7301,0.0063,153,38.5152,0.0149,0.0044,0.4814,1.0859,151.93,0.0015,165,0.0004,3,0.001,56,0.0818,0.009,0.0022
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S1733990810-090.cnf,1,1955,1949,0.0066,454,0.013,0.0066,0.0066,102,0.0033,112,92,92,101.839,460,12.8464,0.0088,102,10.9432,0.0046,0.0026,0.323,0.9133,101.82,0.0463,111,0.0005,4,0.0307,3875,0.0735,0.0128,0.0798
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S707565158-096.SATISFIABLE.cnf,1,2130,2130,0.05,100,0.0459,0.05,0.05,20,0.009,25,16,16,19.9844,100,9.0282,0.05,20,8.1599,0.0423,0.0371,0.5664,1.5963,20.1123,0.001,24,0.0052,2.6667,0.0007,4281,0.1672,0.0596,0.0015
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1106616038-10.cnf,1,79800,79252,0.0002,18540,0.0003,0.0002,0.0002,4074,0.0001,4144,0,3978,3260,19000,924.4,0.0003,4056,347,0,0,0.2312,0.8159,4076.4,0.0476,4078,0,5.3667,0.0287,7,0.5591,0.0004,0.0799
SAT_Competition2007/random/LargeSize/7SAT/v240/unif-k7-r85-v240-c20400-S998136463-10.cnf,1,20400,20400,0.0292,240,0.0117,0.0292,0.0292,40,0.0017,46,33,33,39.5,240,21.0425,0.0292,39,21.2913,0.0117,0.0262,0.623,1.5769,39.7905,0.0001,46,0.0011,2,0.0001,230,0.1329,0.0332,0.0001
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v300-c25500-S926861876-013-UNKNOWN.cnf,1,25500,25500,0.0233,300,0.0117,0.0233,0.0233,49,0.0015,57,42,42,49.3314,300,25.7178,0.0233,49,26.0815,0.0117,0.0209,0.6083,1.4965,49.6331,0.0001,57,0.0008,2,0.0001,136,0.1291,0.026,0.0001
SAT_Competition2007/random/OnTreshold/7SAT/v55/unif-k7-r89-v55-c4895-S1214515938-10.SAT.shuffled.cnf,1,4895,4895,0.1273,55,0.011,0.1273,0.1273,10,0.0078,12,7,7,9.6915,55,7.5094,0.1273,10,6.8975,0.011,0.1093,0.696,2.2095,9.654,0,13,0.0059,2,0,4524,0.2253,0.1395,0.0001
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/120/unif-k5-r21.3-v120-c2556-S644655157-049.cnf,1,2556,2556,0.0417,120,0.0454,0.0417,0.0417,24,0.0076,29,19,19,23.8989,120,10.3785,0.0417,24,9.3441,0.0434,0.0317,0.5557,1.5575,23.9378,0.001,29,0.0031,2.9328,0.0007,4161,0.1576,0.0509,0.0013
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/220/unif-k7-r85-v220-c18700-S318878687-017.cnf,1,18700,18700,0.0318,220,0.0117,0.0318,0.0318,36,0.0018,43,30,30,36.2136,220,19.5297,0.0318,36,20.0712,0.0117,0.028,0.6265,1.559,36.4506,0.0001,43,0.001,2,0.0001,344,0.1394,0.035,0.0001
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S1760652419-100.cnf,1,25200,25007,0.0005,5841,0.0011,0.0005,0.0005,1274,0.0003,1302,1239,1239,1256.31,6000,197.271,0.001,1287,97.1091,0.0002,0.0001,0.2459,0.6596,1272.45,0.0483,1310,0,5.0021,0.0279,32,0.1487,0.0013,0.0819
SAT_Competition2007/random/OnTreshold/3SAT/v600/unif-k3-r4.261-v600-c2556-S1924010222-09.UNSAT.shuffled.cnf,1,2556,2547,0.0051,590,0.0101,0.0051,0.0051,130,0.0026,141,120,119,130.377,600,24.0395,0.0085,130,19.056,0.0039,0.002,0.3109,0.9073,130.103,0.0434,141,0.0004,4,0.0241,3817,0.0644,0.011,0.0723
