@RELATION 'feature_values_qbf_2011-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE TERMORE_CLAUSE NUMERIC
@ATTRIBUTE LITN_LIT NUMERIC
@ATTRIBUTE EXIST_VARS_PER_SET NUMERIC
@ATTRIBUTE OCCP_OCCN NUMERIC
@ATTRIBUTE TERNARY_MORE_CLAUSES NUMERIC
@ATTRIBUTE EXIST_LIT_PER_CLAUSE NUMERIC
@ATTRIBUTE TOTAL_VARS NUMERIC
@ATTRIBUTE W_OCCS_FORALL_NO_PER_VAR NUMERIC

@DATA
sortnetsort10.v.stepl.006,1,0.202758,0.627085,872,0.594681,1191,2.363807,1755,102.909091
sortnetsort10.v.stepl.007,1,0.202774,0.627129,1017,0.594569,1389,2.377664,2045,102.909091
sortnetsort10.v.stepl.012-shuffled,1,0.202813,0.627239,1742,0.594289,2379,2.412361,3495,102.909091
sortnetsort5.AE.stepl.003,1,0.220339,0.564408,494,0.771768,221,2.025922,596,6.411765
sortnetsort5.AE.stepl.005,1,0.22042,0.564321,816,0.772041,367,2.025225,986,6.411765
sortnetsort5.AE.stepl.006,1,0.220441,0.564299,977,0.77211,440,2.02505,1181,6.411765
sortnetsort5.AE.stepl.007,1,0.220456,0.564283,1138,0.772159,513,2.024925,1376,6.411765
sortnetsort5.v.stepl.007-shuffled,1,0.244765,0.613015,212,0.631282,339,2.409386,430,45.333333
sortnetsort6.AE.stepl.003,1,0.201654,0.56104,772,0.782405,317,1.990458,937,6.454545
sortnetsort6.AE.stepl.006,1,0.201788,0.560938,1531,0.782729,632,1.989464,1861,6.454545
sortnetsort6.v.stepl.003-shuffled,1,0.230022,0.617354,140,0.619817,213,2.275378,287,56.571429
sortnetsort7.AE.stepl.003,1,0.189868,0.558848,1113,0.789396,431,1.967401,1356,6.481481
sortnetsort7.AE.stepl.005,1,0.189984,0.558774,1845,0.789633,717,1.966614,2250,6.481481
sortnetsort7.AE.stepl.006,1,0.190013,0.558755,2211,0.789693,860,1.966416,2697,6.481481
sortnetsort7.AE.stepl.009,1,0.190062,0.558724,3309,0.789792,1289,1.966087,4038,6.481481
sortnetsort7.v.stepl.004-shuffled,1,0.220011,0.621188,264,0.609819,387,2.324616,536,68
sortnetsort8.AE.stepl.005,1,0.181906,0.557244,2517,0.794546,937,1.950495,3077,6.5
sortnetsort8.AE.stepl.007,1,0.181957,0.557215,3517,0.794639,1311,1.950173,4301,6.5
sortnetsort8.AE.stepl.009,1,0.181985,0.557199,4517,0.79469,1685,1.949995,5525,6.5
sortnetsort8.v.stepl.008-shuffled,1,0.212753,0.623989,710,0.602592,1011,2.396675,1429,79.555556
sortnetsort9.AE.stepl.004,1,0.175991,0.556137,2639,0.798117,950,1.938866,3231,6.513514
sortnetsort9.AE.stepl.005,1,0.176034,0.556114,3294,0.798191,1187,1.938603,4034,6.513514
sortnetsort9.AE.stepl.012,1,0.176136,0.556061,7879,0.798364,2846,1.937987,9655,6.513514
sortnetsort9.v.stepl.006,1,0.207141,0.625687,692,0.598243,963,2.367176,1394,91.2
sortnetsort9.v.stepl.012-shuffled,1,0.207198,0.625868,1382,0.59778,1923,2.416658,2774,91.2
ssa7552-159-00-shuffled,1,0.048866,0.666608,3557.5,0.500131,681,1.467423,8478,12.002935
ssa7552-159-50-shuffled,1,0.057282,0.579085,2880.5,0.726862,682,1.745171,7124,11.016875
ssa7552-159-90-shuffled,1,0.066478,0.580289,2331.5,0.72328,682,1.70426,6026,10.211299
ssa7552-160-50-shuffled,1,0.055914,0.579029,2951.5,0.72703,684,1.744298,7294,11.101366
stmt1_145_146,1,0.294355,0.509306,90,0.963455,73,2.116935,102,5.5
stmt11_643_645,1,0.237844,0.543226,536,0.840856,450,2.252114,585,9.591837
stmt1_20_21,1,0.327957,0.519101,67,0.926407,61,2.145161,76,5.111111
stmt124_966_965,1,0.238528,0.545926,640,0.831749,551,2.189177,703,11.492063
stmt1_30_31,1,0.357143,0.51073,36,0.957983,35,2.132653,40,6
stmt137_903_911,1,0.239204,0.545778,657,0.832248,565,2.183319,724,11.223881
stmt1_392_393,1,0.248734,0.537753,464,0.859591,393,2.171519,510,10.347826
stmt16_0_1,1,0.238281,0.54616,123,0.830966,122,1.900391,152,10.896552
stmt1_629_630,1,0.234643,0.546038,1317,0.831375,1123,2.189929,1454,11.094891
stmt16_47_48,1,0.221758,0.551146,1873,0.814402,1592,2.178298,2126,10.29249
stmt16_818_819,1,0.219512,0.547952,382,0.824976,333,2.109426,445,10.444444
stmt17_143_144,1,0.25183,0.537102,184,0.861842,172,1.959004,220,10
stmt17_18_19,1,0.256822,0.543004,161,0.841608,160,1.955056,194,10.30303
stmt17_63_70,1,0.237013,0.554563,6450,0.80322,6141,2.191779,6784,25.784431
stmt17_63_78,1,0.236143,0.554767,7262,0.802559,6953,2.167606,7654,26.928571
stmt17_82_94,1,0.233907,0.555288,11061,0.800866,10607,2.212627,11569,28.433071
stmt1_787_788,1,0.251028,0.54296,1678,0.841757,1465,2.179404,1834,11.205128
stmt17_99_98,1,0.227767,0.549843,2084,0.818701,1780,2.178119,2354,10.148148
stmt1_811_812,1,0.209091,0.547647,256,0.825993,207,2.209091,290,10.058824
stmt18_258_260,1,0.265052,0.538873,460,0.855726,405,2.156414,498,11.789474
stmt19_125_302,1,0.280858,0.570362,3161,0.753273,3131,2.108988,3396,16.765957
stmt19_133_257,1,0.286261,0.567541,2795,0.761986,2767,2.128802,3005,15.066667
stmt19_137_313,1,0.280639,0.570025,3174,0.754308,3144,2.109256,3409,16.851064
stmt19_142_261,1,0.282256,0.568293,2818,0.759656,2752,2.127897,3028,15.104762
stmt19_177_302,1,0.280587,0.570139,3440,0.753958,3385,2.134532,3675,16.765957
stmt1_919_920,1,0.237296,0.546384,623,0.830213,537,2.185594,686,11.492063
stmt19_214_309,1,0.279854,0.570468,3608,0.752946,3534,2.148796,3843,16.808511
stmt19_217_250,1,0.284545,0.568153,3235,0.76009,3163,2.172094,3445,15.019048
stmt19_2_180,1,0.287852,0.569438,1415,0.756118,1443,2.056653,1572,13.401274
stmt19_261_266,1,0.284808,0.567139,3878,0.763235,3770,2.200801,4088,15.752381
stmt19_2_83,1,0.291124,0.570807,913,0.751906,938,2.030726,1020,14.018692
stmt19_313_318,1,0.277415,0.570964,4640,0.751425,4503,2.207676,4875,17.480851
stmt19_313_412,1,0.275007,0.572518,5207,0.74667,5100,2.18021,5487,19.057143
stmt19_3_177,1,0.286,0.570863,1563,0.751735,1575,2.093699,1720,13.388535
stmt19_3_309,1,0.280055,0.570766,2634,0.752031,2644,2.0483,2869,16.808511
stmt19_3_78,1,0.287944,0.572724,1061,0.746041,1070,2.089074,1168,14
stmt19_3_83,1,0.287785,0.57249,1063,0.746754,1072,2.089128,1170,14.037383
stmt19_66_318,1,0.275852,0.572427,2921,0.746946,2881,2.073439,3156,17.395745
stmt19_66_90,1,0.279905,0.57365,1339,0.743223,1294,2.150119,1444,14.342857
stmt19_67_83,1,0.277705,0.574024,1094,0.742089,1065,2.092308,1201,14.018692
stmt19_79_87,1,0.234455,0.555161,9814,0.80128,9389,2.217775,10264,27.777778
stmt19_83_302,1,0.280296,0.570611,2890,0.752507,2882,2.081599,3125,16.765957
stmt19_83_90,1,0.279656,0.573292,1344,0.744313,1299,2.151991,1449,14.342857
stmt19_90_133,1,0.280203,0.572319,1590,0.747277,1547,2.143452,1722,13.636364
stmt21_127_258,1,0.286336,0.567614,2792,0.76176,2764,2.12825,3002,15.066667
stmt21_134_418,1,0.270206,0.575157,3795,0.738654,3731,2.077853,4076,19.373665
stmt21_143_258,1,0.282323,0.568436,2813,0.759213,2747,2.128571,3023,15.038095
stmt21_252_310,1,0.284022,0.568156,4202,0.760081,4124,2.182576,4437,16.893617
stmt21_267_310,1,0.280815,0.569319,4245,0.756484,4135,2.186621,4480,16.885106
stmt21_310_360,1,0.277344,0.571422,4973,0.75002,4866,2.190026,5233,18.507692
stmt21_4_5,1,0.295656,0.571596,676,0.749487,701,2.008435,762,13.976744
stmt21_70_258,1,0.286366,0.567815,2516,0.761138,2510,2.096977,2726,15.066667
stmt21_71_304,1,0.276159,0.571483,2662,0.749832,2634,2.05043,2897,16.757447
stmt21_71_70,1,0.277996,0.574461,1089,0.740761,1060,2.093365,1196,13.88785
stmt21_79_314,1,0.280225,0.570484,2896,0.752898,2888,2.080633,3131,16.851064
stmt21_79_91,1,0.279767,0.573482,1342,0.743734,1297,2.151208,1447,14.342857
stmt22_179_182,1,0.284715,0.569708,2374,0.755286,2321,2.206207,2531,13.414013
stmt22_6_80,1,0.291317,0.571072,911,0.751092,936,2.030501,1018,13.981308
stmt22_92_259,1,0.282147,0.568574,2540,0.758785,2497,2.097514,2750,15.038095
stmt23_66_76,1,0.23655,0.554672,6856,0.802868,6547,2.178921,7219,26.402204
stmt24_148_149,1,0.295567,0.504149,72,0.983539,60,2.049261,84,5.5
stmt24_292_293,1,0.265565,0.538781,473,0.856042,418,2.150572,516,10.930233
stmt24_765_766,1,0.238819,0.54547,658,0.833282,566,2.180169,728,10.857143
stmt24_7_8,1,0.297297,0.5,12,1,11,1.72973,17,4.4
stmt25_52_53,1,0.221251,0.551175,1779,0.814305,1493,2.198726,2008,10.087336
stmt25_597_598,1,0.252577,0.541221,850,0.847675,735,2.172165,930,10.9
stmt2_649_723,1,0.238758,0.543604,512,0.839574,446,2.095824,579,11.223881
stmt2_649_776,1,0.230736,0.545724,599,0.832429,527,2.05648,691,11.347826
stmt27_149_224,1,0.284034,0.570051,2403,0.754229,2366,2.190276,2581,12.865169
stmt27_296_297,1,0.266049,0.538694,491,0.856341,431,2.158642,534,10.930233
stmt27_93_98,1,0.227023,0.549927,1959,0.818424,1655,2.196571,2200,10.058091
stmt28_68_81,1,0.23546,0.554926,8103,0.802041,7765,2.178088,8524,27.382423
stmt29_21_275,1,0.284816,0.567931,2577,0.760777,2583,2.065277,2796,16.310502
stmt2_976_999,1,0.236701,0.552552,10161,0.809786,8917,2.223482,11304,9.816273
stmt31_100_276,1,0.284494,0.567847,2848,0.761037,2831,2.098282,3067,16.310502
stmt31_22_23,1,0.294118,0.570423,811,0.753086,835,2.019021,904,14.709677
stmt32_122_129,1,0.297468,0.495979,59,1.016216,47,2.082278,66,6.285714
stmt32_153_277,1,0.284398,0.567767,3125,0.761285,3086,2.126809,3344,16.310502
stmt32_228_277,1,0.282569,0.568839,3451,0.757966,3375,2.158322,3670,16.310502
stmt3_639_640,1,0.237991,0.539854,392,0.852353,327,2.179767,434,10.238095
stmt37_941_942,1,0.233213,0.549145,1789,0.821014,1549,2.19738,2002,10.244131
stmt38_943_942,1,0.232862,0.549332,1766,0.820392,1532,2.194862,1979,10.244131
stmt39_34_107,1,0.2893,0.570948,1119,0.751474,1141,2.054513,1237,14.40678
stmt3_969_973,1,0.225888,0.543164,324,0.841064,267,2.192047,362,10.157895
stmt41_235_286,1,0.281347,0.569733,3529,0.755208,3451,2.159873,3750,16.615385
stmt41_262_275,1,0.244481,0.546367,941,0.830272,886,1.991446,1121,10.288889
stmt41_336_385,1,0.274905,0.57264,5308,0.746297,5188,2.200986,5573,18.973585
stmt41_36_37,1,0.291354,0.572174,871,0.747719,893,2.044372,966,14.694737
stmt44_107_108,1,0.31,0.480851,39,1.079646,31,2.05,44,6
stmt44_107_113,1,0.302326,0.490132,48,1.040268,39,2.015504,55,6.285714
stmt44_252_301,1,0.264843,0.539194,449,0.854619,397,2.152101,487,11.789474
stmt44_40_162,1,0.287336,0.570533,1421,0.752747,1443,2.074671,1567,13.849315
stmt44_40_41,1,0.290123,0.57247,921,0.746816,940,2.060185,1018,14.618557
stmt44_554_604,1,0.251345,0.541594,808,0.846401,701,2.169236,883,11.333333
stmt46_163_289,1,0.282206,0.569253,3262,0.756687,3218,2.131018,3486,16.705357
stmt47_239_290,1,0.280688,0.570114,3592,0.754034,3510,2.160896,3816,16.705357
stmt50_167_293,1,0.28143,0.569873,3311,0.754778,3266,2.132184,3536,16.924444
stmt52_117_295,1,0.281454,0.570045,3034,0.754247,3011,2.105534,3259,16.924444
stmt52_295_394,1,0.275966,0.572349,5047,0.747186,4950,2.177733,5317,19.192593
stmt52_54_55,1,0.288928,0.573444,958,0.743849,976,2.071936,1056,14.653061
stmt53_208_245,1,0.281635,0.571693,2715,0.749191,2653,2.214968,2900,12.789189
stmt5_731_730,1,0.236668,0.546094,626,0.831186,537,2.185104,690,11.34375
stmt6_13_14,1,0.381579,0.497268,29,1.010989,29,2.118421,34,4.4
stmt70_191_213,1,0.26571,0.539961,437,0.851986,389,2.157787,472,12.342857
stmt70_495_501,1,0.251634,0.542027,796,0.844926,693,2.172476,868,11.583333
stmt72_696_721,1,0.238425,0.546146,637,0.831013,551,2.178278,704,11.223881
stmt7_33_34,1,0.283615,0.55988,876,0.786096,888,2.013414,917,33.609756
stmt82_224_225,1,0.266284,0.539223,472,0.854519,417,2.155172,512,11.55
stmt85_64_122,1,0.287737,0.571541,1309,0.749654,1321,2.091048,1441,13.575758
stmt86_889_890,1,0.232265,0.547394,742,0.826838,645,2.136838,836,11.170213
stmt9_350_351,1,0.242739,0.540172,415,0.851261,351,2.180498,458,10.325581
stmt9_445_446,1,0.262386,0.534422,604,0.87118,519,2.159252,658,10.481481
szymanski-10-s-shuffled,1,0.599054,0.533411,7529.5,0.874727,11276,1.806885,15759,42.6
szymanski-24-s-shuffled,1,0.608318,0.531156,128279.5,0.882685,194060,1.807314,261599,101.4
T-adeu-0,1,0.216191,0.627156,2315,0.5945,2569,1.709501,4790,136.65
T-adeu-1,1,0.218843,0.625757,2315,0.598065,2569,1.699804,4790,134.85
T-adeu-2,1,0.216191,0.627156,2315,0.5945,2569,1.71556,4790,135.9
T-adeu-3,1,0.218843,0.625757,2315,0.598065,2569,1.699804,4790,134.85
T-adeu-4,1,0.217068,0.626694,2315,0.595674,2569,1.712379,4790,135.3
T-adeu-5,1,0.217068,0.626694,2315,0.595674,2569,1.706295,4790,136.05
T-adeu-6,1,0.216191,0.627156,2315,0.5945,2569,1.71556,4790,135.9
T-adeu-7,1,0.218843,0.625757,2315,0.598065,2569,1.718204,4790,132.6
T-adeu-8,1,0.217952,0.626228,2315,0.596862,2569,1.709171,4790,134.7
T-adeu-9,1,0.218843,0.625757,2315,0.598065,2569,1.712071,4790,133.35
T-edau-0,1,0.216191,0.627156,2315,0.5945,2569,1.709501,4790,136.65
T-edau-1,1,0.218843,0.625757,2315,0.598065,2569,1.699804,4790,134.85
T-edau-2,1,0.216191,0.627156,2315,0.5945,2569,1.71556,4790,135.9
T-edau-3,1,0.218843,0.625757,2315,0.598065,2569,1.699804,4790,134.85
T-edau-4,1,0.217068,0.626694,2315,0.595674,2569,1.712379,4790,135.3
T-edau-5,1,0.217068,0.626694,2315,0.595674,2569,1.706295,4790,136.05
T-edau-6,1,0.216191,0.627156,2315,0.5945,2569,1.71556,4790,135.9
T-edau-7,1,0.218843,0.625757,2315,0.598065,2569,1.718204,4790,132.6
T-edau-8,1,0.217952,0.626228,2315,0.596862,2569,1.709171,4790,134.7
T-edau-9,1,0.218843,0.625757,2315,0.598065,2569,1.712071,4790,133.35
term1.blif_0.10_0.20_0_0_out_exact-shuffled,1,0.253118,0.527428,505,0.895993,893,2.441327,1020,9.2
term1.blif_0.10_0.20_0_1_inp_exact-shuffled,1,0.244486,0.526379,92.083333,0.899772,920,2.424661,1116,54.909091
term1.blif_0.10_1.00_0_0_out_exact-shuffled,1,0.251615,0.527403,555,0.896083,974,2.447946,1111,24
test1_quant2,1,0.628378,0.535206,343.5,0.868441,1209,1.988565,765,31.538462
test1_quant3,1,0.647368,0.533191,441,0.875502,1599,2.022672,960,39.538462
test1_quant_squaring2,1,0.628378,0.535206,343.5,0.868441,1209,1.988565,765,31.538462
test1_quant_squaring3,1,0.659483,0.53192,346,0.879981,1989,1.940981,1194,43.538462
test3_quant2-shuffled,1,0.581649,0.540084,112,0.851563,374,1.995334,244,37.6
test3_quant4,1,0.621885,0.535759,162,0.866512,574,2.040087,344,53.6
test3_quant_squaring4,1,0.643392,0.533501,101,0.87441,774,1.931006,464,61.6
test4_quant2,1,0.544931,0.544384,151,0.836938,473,2.023041,326,37.666667
test4_quant4,1,0.592193,0.539103,211,0.854935,713,2.056478,446,53.666667
test4_quant_squaring2,1,0.544931,0.544384,151,0.836938,473,2.023041,326,37.666667
test4_quant_squaring4,1,0.618831,0.53621,129.5,0.86494,953,1.950649,590,61.666667
test5_quant5-shuffled,1,0.701382,0.527351,168,0.896269,660,2.069075,358,54
test5_quant_squaring5-shuffled,1,0.705631,0.527009,93.6,0.8975,990,1.905203,556,66
texas.ifetch1^4.E-f4-shuffled,1,0.333295,0.5714,1473,0.750087,2888,2.190767,3047,24.435644
texas.ifetch1^9.E-f4-shuffled,1,0.333293,0.571399,1417.5,0.750091,2752,2.159985,2942,26.728972
TOILET10.1.iv.20-shuffled,1,0.20262,0.687381,425,0.454796,727,2.238573,854,200
TOILET16.1.iv.32-shuffled,1,0.171138,0.73164,1064,0.366792,1837,2.20831,2132,512
TOILET7.1.iv.13-shuffled,1,0.226023,0.668761,198,0.495303,337,2.250168,399,98
TOILET7.1.iv.14-shuffled,1,0.224502,0.668876,213.5,0.495046,361,2.254353,430,98
toilet_a_02_01.2-shuffled,1,0.307692,0.604651,8,0.653846,12,1.897436,18,12
toilet_a_02_10.2-shuffled,1,0.073529,0.817768,44,0.222841,30,2.122549,90,12
toilet_a_04_10.2-shuffled,1,0.098434,0.8,68,0.25,88,2.058166,140,120
toilet_a_06_01.4-shuffled,1,0.647149,0.530322,40,0.885648,420,1.485362,86,756
toilet_a_06_10.2-shuffled,1,0.237819,0.689793,92,0.44971,410,1.87819,190,756
toilet_a_08_01.4-shuffled,1,0.862083,0.508023,52,0.968417,2094,1.184026,112,4080
toilet_a_08_10.2-shuffled,1,0.52187,0.568655,116,0.758534,2076,1.543489,240,4080
toilet_a_10_01.11-shuffled,1,0.885894,0.506171,176,0.975618,10450,1.157257,362,20460
toilet_a_10_01.5-shuffled,1,0.946432,0.502566,80,0.989787,10318,1.071088,170,20460
toilet_a_10_10.2-shuffled,1,0.799844,0.517919,140,0.930803,10270,1.225078,290,20460
toilet_c_02_01.2-shuffled,1,0.162162,0.657895,8,0.52,6,1.945946,17,8
toilet_c_04_01.4-shuffled,1,0.248649,0.663462,28,0.507246,46,2.075676,58,32
toilet_c_04_10.2-shuffled,1,0.051765,0.849015,68,0.177835,44,2.112941,138,32
toilet_c_06_01.5-shuffled,1,0.238342,0.664829,50,0.504146,92,2.069948,103,72
toilet_c_06_10.2-shuffled,1,0.049204,0.85486,92,0.169782,68,2.095514,187,72
toilet_c_08_01.13-shuffled,1,0.19165,0.69517,169,0.438498,280,2.149897,341,128
toilet_c_08_01.16-shuffled,1,0.185865,0.695098,208,0.438646,334,2.163606,419,128
toilet_c_08_01.4-shuffled,1,0.260486,0.695971,52,0.436842,118,1.986755,107,128
toilet_c_08_05.10-shuffled,1,0.060166,0.787035,330,0.270591,298,2.209974,663,128
toilet_c_08_05.6-shuffled,1,0.066781,0.791501,198,0.263422,194,2.185886,399,128
toilet_c_08_05.7-shuffled,1,0.064384,0.789884,231,0.266008,220,2.194615,465,128
toilet_c_08_05.8-shuffled,1,0.062611,0.788688,264,0.267929,246,2.201069,531,128
toilet_c_08_05.9-shuffled,1,0.061247,0.787767,297,0.269412,272,2.206035,597,128
toilet_c_08_10.2-shuffled,1,0.04995,0.867769,116,0.152381,100,2.07992,235,128
toilet_c_10_01.11-shuffled,1,0.192077,0.693956,176,0.441014,320,2.113445,356,200
toilet_c_10_01.15-shuffled,1,0.180371,0.699064,240,0.430483,408,2.138373,484,200
toilet_c_10_01.20-shuffled,1,0.172265,0.702703,320,0.423077,518,2.155637,644,200
toilet_c_10_01.4-shuffled,1,0.266453,0.665019,64,0.503717,166,1.955056,132,200
toilet_c_10_05.11-shuffled,1,0.054422,0.796672,440,0.255222,400,2.193878,884,200
toilet_c_10_05.12-shuffled,1,0.053516,0.796676,480,0.255216,430,2.19664,964,200
toilet_c_10_05.7-shuffled,1,0.060738,0.796643,280,0.255268,280,2.17462,564,200
toilet_c_10_05.9-shuffled,1,0.056856,0.79666,360,0.25524,340,2.186455,724,200
toilet_c_10_10.2-shuffled,1,0.051661,0.86,140,0.162791,140,2.066421,284,200
toilet_g_02_01.2-shuffled,1,0.181818,0.590909,5,0.692308,4,1.818182,11,8
toilet_g_04_01.2-shuffled,1,0.461538,0.6,10,0.666667,24,1.692308,22,32
toilet_g_08_01.2-shuffled,1,0.588235,0.6,20,0.666667,80,1.529412,43,128
toilet_g_20_01.2-shuffled,1,0.758621,0.507246,50,0.971429,440,1.310345,105,800
uclid-pipe2,1,0.30388,0.529593,678.5,0.888244,1159,1.973256,1472,28.347826
uclid-pipe3a,1,0.307372,0.529412,677,0.888889,1180,1.99974,1464,24.363636
Umbrella_tbm_05.tex.module.000011,1,0.506556,0.605864,167.6,0.650535,2743,2.075162,1956,136.696429
Umbrella_tbm_05.tex.module.000015,1,0.506906,0.605764,166.1,0.650808,2716,2.076521,1941,135
Umbrella_tbm_05.tex.module.000025,1,0.509171,0.605115,157.1,0.652578,2554,2.075359,1851,126.071429
Umbrella_tbm_05.tex.module.000030,1,0.511308,0.604504,149.6,0.654249,2419,2.071444,1776,118.392857
Umbrella_tbm_05.tex.module.000039,1,0.51424,0.603667,140.6,0.656544,2257,2.064024,1686,109.196429
Umbrella_tbm_05.tex.module.000043,1,0.516462,0.603033,134.6,0.658284,2149,2.062004,1626,103.571429
Umbrella_tbm_05.tex.module.000053,1,0.520293,0.601943,125.6,0.661288,1987,2.05525,1536,93.660714
Umbrella_tbm_05.tex.module.000064,1,0.529449,0.599347,109.1,0.668481,1690,2.037281,1371,77.232143
Umbrella_tbm_05.tex.module.000065,1,0.530463,0.599061,107.6,0.669279,1663,2.038915,1356,76.25
Umbrella_tbm_05.tex.module.000079,1,0.533738,0.598136,103.1,0.671859,1582,2.040823,1311,71.875
Umbrella_tbm_05.tex.module.000088,1,0.532404,0.596476,101.1,0.676514,1528,2.03554,1291,69.464286
Umbrella_tbm_14.tex.moduleQ2.1S.000720,1,0.757921,0.715794,351.125,0.397051,7727,2.596861,3009,126.8
Umbrella_tbm_14.tex.moduleQ2.1S.000749,1,0.757921,0.715794,351.125,0.397051,7727,2.596861,3009,125.84
Umbrella_tbm_14.tex.moduleQ2.1S.000757,1,0.756141,0.715031,352.625,0.398541,7727,2.594285,3029,123
Umbrella_tbm_14.tex.moduleQ2.1S.000773,1,0.757326,0.715584,351.625,0.397461,7727,2.596001,3017,124.470588
Umbrella_tbm_14.tex.moduleQ2.1S.000787,1,0.759112,0.716348,350.125,0.395969,7727,2.598585,2997,128.897959
Umbrella_tbm_14.tex.moduleQ2.1S.000792,1,0.758516,0.716137,350.625,0.39638,7727,2.597723,3005,126.16
Umbrella_tbm_14.tex.moduleQ2.1S.000808,1,0.757921,0.715927,351.125,0.396791,7727,2.596861,3013,123.843137
Umbrella_tbm_14.tex.moduleQ2.1S.000812,1,0.757921,0.715794,351.125,0.397051,7727,2.596861,3009,126.32
Umbrella_tbm_14.tex.moduleQ2.2S.000001,1,0.758516,0.716137,350.625,0.39638,7727,2.597723,3005,126
Umbrella_tbm_14.tex.moduleQ2.2S.000002,1,0.758516,0.716137,350.625,0.39638,7727,2.597723,3005,125.68
Umbrella_tbm_14.tex.moduleQ2.2S.000003,1,0.757921,0.715794,351.125,0.397051,7727,2.596861,3009,126.32
Umbrella_tbm_21.tex.module.000024,1,0.516592,0.60255,124.8,0.659612,2086,2.089896,1493,116.428571
Umbrella_tbm_21.tex.module.000029,1,0.51849,0.601991,120.3,0.661153,2005,2.088441,1448,111.428571
Umbrella_tbm_21.tex.module.000044,1,0.525343,0.599979,106.8,0.666726,1762,2.083184,1313,95.816327
Umbrella_tbm_21.tex.module.000049,1,0.525343,0.599979,106.8,0.666726,1762,2.083184,1313,95.816327
Umbrella_tbm_21.tex.module.000056,1,0.526236,0.599717,105.3,0.667453,1735,2.082499,1298,93.877551
Umbrella_tbm_21.tex.module.000069,1,0.524221,0.597031,104.3,0.674954,1699,2.077445,1288,92.959184
Umbrella_tbm_21.tex.module.000079,1,0.525434,0.598526,101.4,0.670771,1663,2.078989,1254,92.708333
Umbrella_tbm_21.tex.module.000129,1,0.526063,0.598325,100.4,0.671333,1645,2.078989,1244,91.354167
Umbrella_tbm_21.tex.module.000134,1,0.527368,0.597908,98.4,0.672499,1609,2.077352,1224,88.958333
Umbrella_tbm_21.tex.module.000139,1,0.52839,0.597581,96.9,0.673412,1582,2.076486,1209,87.1875
Umbrella_tbm_21.tex.module.000149,1,0.529452,0.597243,95.4,0.674362,1555,2.073885,1194,85.520833
Umbrella_tbm_23.tex.moduleQ1.2S.000001,1,0.758883,0.735109,324.166667,0.360342,5596,2.603472,2083,97.434783
Umbrella_tbm_24.tex.module.000066,1,0.534794,0.590762,67.5,0.692729,830,2.029639,712,49.209302
Umbrella_tbm_24.tex.module.000103,1,0.539737,0.592382,62.25,0.6881,781,2.020041,662,47.609756
Umbrella_tbm_24.tex.module.000131,1,0.543732,0.591454,58,0.690749,746,2.010204,616,48.210526
Umbrella_tbm_24.tex.moduleQ2.1S.000022,1,0.73344,0.702534,264.875,0.423419,5525,2.521041,2315,108.897959
Umbrella_tbm_24.tex.moduleQ2.1S.000136,1,0.73344,0.702534,264.875,0.423419,5525,2.521041,2315,108.897959
Umbrella_tbm_24.tex.moduleQ2.1S.000188,1,0.73344,0.702534,264.875,0.423419,5525,2.521041,2315,108.897959
Umbrella_tbm_25.tex.module.000003,1,0.500622,0.606721,194.1,0.648205,3220,2.1037,2221,166.160714
Umbrella_tbm_25.tex.module.000031,1,0.500622,0.607284,194.1,0.646677,3220,2.1037,2221,165.982143
Umbrella_tbm_25.tex.module.000041,1,0.501358,0.607064,189.6,0.647272,3139,2.10238,2176,161.696429
Umbrella_tbm_25.tex.module.000084,1,0.511756,0.603978,144.6,0.655688,2329,2.084817,1726,115
Umbrella_tbm_25.tex.module.000087,1,0.511756,0.603978,144.6,0.655688,2329,2.084817,1726,115.178571
Umbrella_tbm_25.tex.module.000099,1,0.512883,0.60335,144.6,0.657413,2329,2.087205,1726,114.642857
Umbrella_tbm_25.tex.module.000106,1,0.509517,0.601989,145.6,0.661159,2329,2.082258,1736,115.892857
Umbrella_tbm_25.tex.module.000121,1,0.510749,0.603901,139.8,0.655899,2257,2.080109,1668,116.111111
Umbrella_tbm_25.tex.moduleQ3.2S.000052,1,0.726052,0.719906,369.7,0.38907,10649,2.523011,3982,190.614035
Umbrella_tbm_25.tex.moduleQ3.2S.000063,1,0.727043,0.720399,368.7,0.38812,10649,2.524408,3967,192.589286
Umbrella_tbm_25.tex.moduleQ3.2S.000075,1,0.726052,0.719906,369.7,0.38907,10649,2.523011,3982,190.614035
Umbrella_tbm_25.tex.moduleQ3.2S.000120,1,0.726299,0.720244,368.7,0.388419,10649,2.522848,3972,190.350877
Umbrella_tbm_26.tex.module.000004,1,0.520762,0.602396,118.3,0.660038,1969,2.076964,1428,107.244898
Umbrella_tbm_26.tex.module.000021,1,0.519388,0.601727,118.3,0.661883,1969,2.074123,1428,108.265306
Umbrella_tbm_26.tex.module.000041,1,0.528445,0.599071,101.8,0.669253,1672,2.062895,1263,88.673469
Umbrella_tbm_26.tex.module.000061,1,0.528045,0.595788,98.3,0.67845,1591,2.05078,1228,84.387755
