@RELATION 'FEATURE_VALUES-SAT12-INDU-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 6'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE reducedVars NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_coeff_variation NUMERIC
@ATTRIBUTE horn_clauses_fraction NUMERIC
@ATTRIBUTE SP_unconstraint_max NUMERIC
@ATTRIBUTE TRINARYp NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC

@DATA
SAT_RACE2008/mizh-sha0-36-1.cnf,1,1.4379,0.4338,0.529,0.2106,0.5281,0.1709
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-09.cnf,1,1.0195,0.6408,0.5668,0.275,0.6767,0.1979
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-3_02_3-k95.cnf,1,1.6566,1.1056,0.6369,0.4371,0.6764,0.1596
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-g8bidw.cnf,1,4.9632,0.7273,0.4765,0.4612,0.4728,0.1317
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-19-s.cnf,1,2.0235,1.0129,0.7313,0.1896,0.9049,0.1589
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitsrotate/countbitsrotate032.cnf,1,0.8373,0.8011,0.4947,0.2787,0.8666,0.243
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/maxxororand/maxxororand064.cnf,1,2.7128,0.7369,0.4981,0.4208,0.7464,0.1826
SAT_RACE2006/SAT-Race_TS_1/velev-pipe-uns-1.1-05.cnf,1,0.505,0.4923,0.8986,0.4873,0.8995,0.0455
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-15-10p0.cnf,1,0.9577,0.9273,0.712,0.0936,0.8599,0.1556
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-17.cnf,1,1.497,0.5617,0.5969,0.2819,0.6015,0.1926
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/partial-5-15-s.cnf,1,1.0566,0.9923,0.7386,0.1412,0.8731,0.1766
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer16.shuffled.cnf,1,0.1,1.0441,0.6143,0.2269,0.8258,0.1653
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-20-10p1.cnf,1,0.8797,0.9044,0.6924,0.0818,0.8696,0.1437
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E04F20.cnf,1,0.1995,0.2473,0.9517,0.5,0.0947,0.0187
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2021,0.9247,0.1587
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc11944.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-11.cnf,1,0.9256,0.7506,0.5384,0.3182,0.7765,0.216
SAT-Race-2010-CNF/hardware-verification/manolios/f6bid.cnf,1,5.4037,0.7365,0.4802,0.4672,0.4527,0.1285
SAT_RACE2006/SAT-Race_TS_2/velev-dlx-uns-1.0-05.cnf,1,0.2445,0.5055,0.9282,0.5,0.9298,0.0442
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-47-4.cnf,1,1.5081,0.413,0.5294,0.1579,0.5428,0.17
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-uns-nusmv-t5.B.cnf,1,4.8499,0.7985,0.5484,1,0.697,0.2017
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-36-4.cnf,1,1.4339,0.434,0.529,0.2106,0.5286,0.171
SAT_RACE2008/manol-pipe-c10nid_i.cnf,1,5.094,0.6954,0.454,0.4459,0.4697,0.1292
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10bidw.cnf,1,5.0535,0.7173,0.4731,0.4628,0.4602,0.1295
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-11-s.cnf,1,2.1698,1.0446,0.7593,0.2036,0.8903,0.181
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand128.cnf,1,10.0823,0.5022,0.4298,0.4592,0.4899,0.0774
SAT-Race-2010-CNF/hardware-verification/manolios/c10id_i.cnf,1,5.0047,0.6921,0.4409,0.4438,0.4649,0.1318
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,2.4155,0.959,0.711,0.2565,0.9389,0.1222
SAT_RACE2006/SAT-Race-Benchmarks/goldb-heqc-desmul.cnf,1,0.0349,0.7281,0.2613,0.3045,0.6957,0.1578
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rpoc_xits_10_UNKNOWN.cnf,1,0.6534,0.5745,0.9107,0.1672,0.9107,0.0096
SAT_Competition2011/SAT-Race-2010-CNF/hardware-verification/manolios/c10idw_i.cnf,1,4.9941,0.692,0.4435,0.4444,0.468,0.1323
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c7nidw.cnf,1,5.0305,0.7099,0.4641,0.4633,0.4658,0.1299
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-07.cnf,1,1.0198,0.6562,0.5439,0.3051,0.7046,0.21
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-unsat/total-10-13-u.cnf,1,2.6721,1.072,0.764,0.2051,0.9232,0.1693
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p0.cnf,1,0.9581,0.9243,0.7119,0.095,0.8596,0.155
SAT_Competition2011/SAT04/industrial/velev/vliw_unsat_2.0/9dlx_vliw_at_b_iq6.used-as.sat04-347.cnf,1,0.2484,0.5229,0.9301,1,0.9369,0.0476
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq2.cnf,1,0.3455,0.5724,0.9118,0.4806,0.923,0.0633
SAT_RACE2006/SAT-Race_TS_2/velev-live-2.0-02.cnf,1,0.2705,0.7902,0.8747,0.4734,0.8811,0.0747
SAT_RACE2006/SAT-Race_TS_2/simon-mixed-s02bis-05.cnf,1,3.3196,0.8026,0.5358,0.1965,0.7815,0.2048
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-f6n.cnf,1,5.6275,0.77,0.5398,0.4512,0.5341,0.1342
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-10.cnf,1,1.4382,0.4541,0.5127,0.2403,0.5559,0.1746
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-5.cnf,1,1.4463,0.4375,0.5302,0.2106,0.5338,0.172
SAT_RACE2006/SAT-Race_TS_2/goldb-heqc-i8mul.cnf,1,0.0227,0.7291,0.2603,0.3017,0.6944,0.1575
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-10-10p0.cnf,1,1.0126,0.9281,0.7288,0.0919,0.8451,0.1653
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-15-10p1.cnf,1,0.6358,1.0877,0.7513,0.0942,0.879,0.2046
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h30-unknown.cnf,1,11.542,1.6361,0.816,0.5,0.7724,0.0239
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-14-s100.cnf,1,1.3993,1.5626,0.8972,0.1708,0.9395,0.2411
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,1.4495,0.4372,0.5303,0.2106,0.5335,0.1719
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,3.5422,0.8548,0.5305,0.1473,0.6448,0.1742
SAT_RACE2008/manol-pipe-g10bid_i.cnf,1,5.2396,0.6926,0.455,0.4479,0.4701,0.1293
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00N23.cnf,1,0.1631,0.1448,0.9671,0.5,0.0308,0.0061
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775,0.241
SAT_RACE2008/ibm-2002-11r1-k45.cnf,1,2.3973,1.0443,0.609,0.4517,0.7025,0.1487
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-26-k25.cnf,1,1.5224,1.2618,0.7267,0.4973,0.7438,0.1057
SAT_Competition2011/SAT04/industrial/hoonsang/vis-bmc/dekker.used-as.sat04-989.cnf,1,3.3957,0.6983,0.6074,0.2538,0.7937,0.1984
SAT_Competition2011/SAT04/industrial/velev/pipe-sat-1-1/12pipe_bug6_q0.used-as.sat04-725.cnf,1,0.7096,0.3855,0.9403,0.5,0.9405,0.0179
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-5-13-s.cnf,1,2.0603,1.0386,0.753,0.2001,0.8985,0.1731
SAT_Competition2007/industrial/industrial/babic/hsatv17/hsat_vc12062.cnf,1,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_L80_coli.sat.cnf,1,6.1884,0.6357,0.4693,1,0.7693,0.0955
SAT-Race-2010-CNF/software-verification/nec/hard-2-U-10652.cnf,1,10.5093,0.783,0.4457,0.4999,0.7877,0.1278
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-21-s100.cnf,1,1.2843,1.5427,0.8917,0.1731,0.9391,0.2408
SAT_RACE2008/ibm-2004-1_11-k80.cnf,1,1.9631,1.0624,0.6136,0.4959,0.6992,0.1507
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-07.cnf,1,0.9072,0.6392,0.6128,0.223,0.6595,0.21
SAT_RACE2008/manol-pipe-g10nid.cnf,1,5.0919,0.7239,0.4708,0.4632,0.4528,0.1291
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1093.cnf,1,?,?,?,?,?,?
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-09.cnf,1,1.4365,0.4545,0.5127,0.2402,0.5562,0.1747
SAT_RACE2006/SAT-Race_TS_1/velev-npe-1.0-02.cnf,1,0.1079,1.1287,0.9145,0.4289,0.9146,0.0865
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/smulo/smulo064.cnf,1,0.9439,0.8403,0.5018,0.2258,0.8594,0.2308
SAT-Race-2010-CNF/hardware-verification/velev/11pipe_k.cnf,1,0.122,0.2426,0.9716,1,0.9716,0.0143
SAT_Competition2007/industrial/industrial/grieu/vmpc_28.cnf,1,0,0.548,0.9995,0,0.9995,0.0073
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k45.cnf,1,1.3636,0.7733,0.5925,0.2916,0.4883,0.1373
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-15-s100.cnf,1,1.3431,1.5572,0.8965,0.1711,0.94,0.2406
SAT_Competition2011/SAT07/industrial/fuhs/medium/AProVE07-21.cnf,1,1.6509,0.6166,0.6087,0.2681,0.576,0.1833
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2004-6_02_3-k100.cnf,1,1.6651,1.1078,0.6353,0.4373,0.6722,0.16
SAT_Competition2011/SAT07/industrial/anbulagan/hard-unsat/total-10-17-u.cnf,1,2.4669,1.042,0.7449,0.2029,0.9247,0.1587
SAT-Race-2010-CNF/hardware-verification/manolios/c10ni_s.cnf,1,5.3172,0.6889,0.4647,0.4599,0.4652,0.1259
SAT_RACE2008/ibm-2002-20r-k75.cnf,1,2.2941,1.0274,0.6052,0.3464,0.6657,0.1345
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.891,0.9253,0.7076,0.1537,0.8586,0.1553
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/total-5-19-u.cnf,1,1.9387,1.0128,0.7341,0.1925,0.905,0.1603
SAT_Competition2007/industrial/industrial/babic/xinetd/itox_vc965.cnf,1,?,?,?,?,?,?
SAT_Competition2007/industrial/industrial/palacios/hard/sortnet-8-ipc5-h18-unsat.cnf,1,7.3461,0.9328,0.6547,0.3646,0.5859,0.0714
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067,0.7554,0.1349,0.8637,0.1882
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/ACG-20-5p1.cnf,1,0.5114,1.1135,0.7486,0.0786,0.889,0.2097
SAT_Competition2009/APPLICATION/SAT07/industrial/babic/hsatv17/hsat_vc11813.cnf,1,?,?,?,?,?,?
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f7idw.cnf,1,5.3701,0.7139,0.4753,0.4548,0.4442,0.1264
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-06.cnf,1,1.439,0.4538,0.5123,0.2368,0.5549,0.1744
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6bid_i.cnf,1,4.8993,0.708,0.4571,0.4439,0.4656,0.1321
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitswegner/countbitswegner128.cnf,1,1.6646,0.8913,0.5946,0.2826,0.7375,0.2156
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,144.8012,0.2704,0.9383,0.4915,0.9372,0.036
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E15N15.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom14.cnf,1,1.5671,0.6813,0.3855,0.2404,0.7275,0.1822
SAT_RACE2008/manol-pipe-f9b.cnf,1,5.3772,0.7437,0.5296,0.4599,0.5104,0.1291
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minand/minand128.cnf,1,8.1153,0.5182,0.4333,0.4732,0.4966,0.0927
SAT_Competition2007/industrial/industrial/palacios/hard/safe-30-h29-unsat.cnf,1,17.8331,0.937,0.6622,0.2889,0.6413,0.0422
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UCG-15-5p0.cnf,1,0.902,0.9167,0.7034,0.1509,0.8542,0.1567
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-dalumul.cnf,1,0.0067,0.7327,0.2522,0.3031,0.6928,0.1565
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-f9n.cnf,1,5.3427,0.7461,0.5312,0.4584,0.5157,0.1301
SAT_Competition2007/industrial/industrial/anbulagan/medium-unsat/total-10-11-u.cnf,1,2.5848,1.0735,0.7718,0.2005,0.9124,0.1778
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/satComp09_BioInstances/rbcl_xits_10_UNKNOWN.cnf,1,0.6534,0.5559,0.9108,0.1684,0.9108,0.0105
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/hard/AProVE07-08.cnf,1,0.8361,0.7595,0.558,0.2361,0.6965,0.1964
SAT_RACE2008/goldb-heqc-x1mul.cnf,1,0.0178,0.7345,0.2463,0.3023,0.6934,0.156
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-rfunit_flat-64-tseitin.cnf,1,1709.2885,0.0678,0.9249,0.4992,0.8982,0.0968
SAT_Competition2011/SAT09/APPLICATIONS/bioinfo/q_query_3_L70_coli.sat.cnf,1,6.607,0.6399,0.4776,1,0.7578,0.0952
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,5.3039,0.7034,0.4661,0.4429,0.4502,0.1251
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-05.cnf,1,1.4379,0.4541,0.5122,0.2315,0.555,0.1745
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p0.cnf,1,0.8959,0.9265,0.7123,0.1649,0.857,0.1571
SAT_RACE2006/SAT-Race-Benchmarks/narain-vpn-clauses-6.cnf,1,2.2683,1.0673,0.883,0.5,0.7814,0.2057
SAT_Competition2011/SAT07/industrial/palacios/medium/cube-11-h14-sat.cnf,1,2.7759,0.552,0.4893,0.3151,0.5858,0.1524
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/64/aes_64_1_keyfind_1.cnf,1,0.49,0.7612,0.2896,0.1441,0.3915,0.1779
SAT_Competition2011/SAT11/application/kullmann/AES/Benchmarks/128/aes_128_10_keyfind_1.cnf,1,0.0609,0.7225,0.1217,0.1507,0.1652,0.0799
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031,0.1704
SAT_RACE2006/SAT-Race-Benchmarks/een-tip-sat-nusmv-tt5.B.cnf,1,4.9773,0.7933,0.5539,1,0.7008,0.1995
SAT_RACE2006/SAT-Race-Benchmarks/grieu-vmpc-s05-28.cnf,1,0,0.548,0.9995,0,0.9995,0.0073
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom16.cnf,1,1.5603,0.6792,0.3829,0.2404,0.7246,0.1814
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_3.085-SAT.cnf,1,0.6166,1.2721,0.9794,0.5342,0.9859,0.1508
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-countbits128-tseitin.cnf,1,1.6853,0.8865,0.5989,0.2846,0.7422,0.2161
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_4.cnf,1,1.4471,0.4374,0.5303,0.2106,0.5337,0.172
SAT_Competition2011/SAT07/industrial/IBM_FV_2002_13_rule_1/SAT_dat.k20.cnf,1,1.1242,0.7578,0.5903,0.2916,0.473,0.1339
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/blocks-blocks-36-0.120-NOTKNOWN.cnf,1,0.4244,0.5086,0.9602,0.5,0.9977,0.0581
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/medium-sat/partial-5-13-s.cnf,1,1.1247,1.0001,0.7454,0.1348,0.872,0.1804
SAT_Competition2011/SAT07/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,11.3104,1.9768,0.8591,0.5,0.8155,0.0171
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minor/minor032.cnf,1,4.3631,0.5676,0.4667,0.4533,0.5389,0.1476
SAT_RACE2006/SAT-Race-Benchmarks/velev-engi-uns-1.0-4nd.cnf,1,0.3709,0.8221,0.8232,0.2146,0.841,0.0808
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-rovers-18-step11.cnf,1,0.1227,1.0137,0.9289,0.4575,0.9506,0.0983
SAT_Competition2011/SAT02/industrial/dellacherie/comb/comb1.shuffled.cnf,1,2.5053,0.7882,0.5288,0.3276,0.7774,0.2013
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0,0.5471,0.9997,0,0.9997,0.0056
SAT_Competition2011/SAT07/industrial/jarvisalo/eq.atree.braun.12.unsat.cnf,1,0.4541,0.8349,0.5004,0.3218,0.8775,0.241
SAT_Competition2007/industrial/industrial/manolios/manol-pipe-f10ni.cnf,1,5.5414,0.7279,0.5068,0.435,0.483,0.1236
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-g7n.cnf,1,4.8055,0.7762,0.521,0.456,0.5356,0.1405
SAT_Competition2011/SAT07/industrial/fuhs/hard/AProVE07-01.cnf,1,1.8066,0.6862,0.509,0.2424,0.5657,0.1714
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,1.5106,0.4127,0.5294,0.1579,0.5427,0.1699
SAT_Competition2007/industrial/industrial/anbulagan/medium-sat/dated-10-13-s.cnf,1,2.6502,1.0652,0.7573,0.2058,0.9193,0.1685
SAT-Race-2010-CNF/mixed/palacios/uts-l06-ipc5-h32.cnf,1,12.3547,1.5326,0.7969,0.5,0.7509,0.0247
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/cmu-bmc-barrel6.cnf,1,2.8433,0.7494,0.5529,0.3335,0.5641,0.1325
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E00X23.cnf,1,0.1278,0.1487,0.9583,0.5,0.0336,0.0064
SAT_RACE2008/manol-pipe-c10nidw.cnf,1,5.3071,0.7011,0.4692,0.4428,0.4583,0.1255
SAT-Race-2010-CNF/mixed/anbulagan/dated-10-13-s.cnf,1,2.6502,1.0652,0.7573,0.2057,0.9193,0.1685
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/partial-5-11-u.cnf,1,1.1328,1.0067,0.7554,0.1341,0.8637,0.1882
SAT_Competition2011/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454,0.5127,0.2404,0.5559,0.1746
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-26-s100.cnf,1,1.2373,1.5304,0.889,0.1716,0.9393,0.2404
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,2.7808,0.554,0.4882,0.1807,0.586,0.1522
SAT_Competition2007/industrial/industrial/anbulagan/hard-unsat/dated-10-13-u.cnf,1,2.6706,1.07,0.7616,0.2057,0.9171,0.1717
SAT_RACE2008/aloul-chnl11-13.cnf,1,0.1,0,0.9091,0.2033,0.9091,0.1515
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,2.7387,1.0582,0.7497,0.1922,0.9282,0.1611
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.1674,0.6168,0.9764,0.5,0.9744,0.0308
SAT_RACE2008/narain-vpn-clauses-8.cnf,1,2.2681,1.0819,0.8946,0.5,0.7837,0.2059
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/manol-pipe-c6bidw_i.cnf,1,4.7941,0.7092,0.4607,0.4419,0.4693,0.1341
SAT_Competition2011/SAT07/industrial/palacios/hard/sortnet-7-ipc5-h15-unsat.cnf,1,6.3238,0.9776,0.672,0.3243,0.6095,0.0795
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-sat/partial-10-13-s.cnf,1,1.0588,0.9963,0.7444,0.1302,0.8676,0.1814
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-05.cnf,1,0.9029,0.6566,0.6121,0.233,0.6731,0.2118
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c7_i.cnf,1,4.5535,0.7522,0.5427,0.4353,0.5576,0.1475
SAT_Competition2009/APPLICATION/SAT07/industrial/fuhs/medium/AProVE07-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703,0.1786
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-c32s-gcdm16-23.cnf,1,8.0676,0.5895,0.3972,0.2556,0.543,0.1442
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-bc57sensorsp3-tseitin.cnf,1,3.1085,0.7532,0.6102,0.9999,0.7606,0.2173
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/mizh-sha0-35-3.cnf,1,1.4489,0.4376,0.5302,0.2106,0.5335,0.172
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/openstacks-sequencedstrips-nonadl-nonnegated-os-sequencedstrips-p30_1.035-NOTKNOWN.cnf,1,1.3303,1.2614,0.9732,0.5283,0.9826,0.1548
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_1.cnf,1,1.451,0.4372,0.5303,0.2106,0.5333,0.1719
SAT_Competition2007/industrial/industrial/narain/clauses-4.cnf,1,2.3419,1.0617,0.8648,0.2179,0.7693,0.2115
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/md5gen/gus-md5-11.cnf,1,1.4384,0.454,0.5127,0.2404,0.5559,0.1746
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UR-10-5p1.cnf,1,1.104,0.9334,0.7243,0.1681,0.8543,0.1622
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-c6b_i.cnf,1,4.6715,0.7438,0.5203,0.4284,0.5418,0.1439
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq8.cnf,1,0.2245,0.5136,0.9362,1,0.9417,0.0434
SAT_Competition2007/industrial/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715,0.2423
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.8.unsat.cnf,1,0.4741,0.8391,0.4888,0.3213,0.8715,0.2423
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10b.cnf,1,4.8831,0.728,0.5218,0.4319,0.5574,0.1399
SAT_RACE2008/fuhs-aprove-16.cnf,1,1.9922,0.5305,0.6044,0.2371,0.5703,0.1786
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq5.cnf,1,0.2606,0.5306,0.9266,1,0.9342,0.0503
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,2.2512,1.041,0.7491,0.2023,0.9031,0.1704
SAT_Competition2011/SAT02/industrial/biere/dinphil/dp04u03.shuffled.cnf,1,4.0305,0.7887,0.5197,0.1444,0.7802,0.2084
SAT_Competition2011/SAT03/industrial/goldberg/hard_eq_check/x1mul.miter.shuffled-as.sat03-359.cnf,1,0.0173,0.7453,0.4607,0.3013,0.6934,0.156
SAT_Competition2011/SAT09/APPLICATIONS/bitverif/countbitsarray/countbitsarray04_32.cnf,1,0.9932,0.9075,0.4905,0.286,0.6835,0.2233
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/minxorminand/minxorminand032.cnf,1,4.7691,0.5864,0.49,0.4404,0.5715,0.1345
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/c32sat/post-cbmc-zfcp-2.8-u2-noholes.cnf,1,?,?,?,?,?,?
SAT_Competition2011/SAT02/industrial/aloul/Homer/homer14.shuffled.cnf,1,0.1111,1.0497,0.6348,0.08,0.8086,0.1286
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom25.cnf,1,1.5204,0.6774,0.3812,0.2404,0.7204,0.1803
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-5-17-s.cnf,1,2.0686,1.0209,0.7372,0.2025,0.9019,0.1638
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bioinfo/q_query_3_l37_lambda.cnf,1,3.3808,0.6682,0.5619,1,0.7513,0.1173
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g10id.cnf,1,4.9156,0.7179,0.4607,0.4582,0.4469,0.1309
SAT_RACE2008/goldb-heqc-dalumul.cnf,1,0.0067,0.7327,0.2522,0.3031,0.6928,0.1565
SAT_RACE2008/grieu-vmpc-31.cnf,1,0,0.5476,0.9996,0,0.9996,0.0065
SAT_Competition2009/APPLICATION/SAT07/industrial/vliw_unsat_2.0/9dlx_vliw_at_b_iq9.cnf,1,0.2206,0.5109,0.9389,1,0.9438,0.0418
