@RELATION 'featureValues_ASP_Potassco-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE Running_Avg_LBD-4 NUMERIC
@ATTRIBUTE Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Loop-1 NUMERIC
@ATTRIBUTE Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Conflict_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Literals_in_Loop_Nogoods-1 NUMERIC
@ATTRIBUTE Frac_Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Learnt_from_Conflict-1 NUMERIC
@ATTRIBUTE Other_Constraints NUMERIC
@ATTRIBUTE Avg_LBD_Levels-1 NUMERIC
@ATTRIBUTE Frac_Ternary_Constraints NUMERIC
@ATTRIBUTE Frac_Other_Constraints NUMERIC
@ATTRIBUTE Choices-1 NUMERIC
@ATTRIBUTE Conflicts/Choices-1 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-1 NUMERIC
@ATTRIBUTE Removed_Nogoods-1 NUMERIC
@ATTRIBUTE Learnt_Binary-1 NUMERIC
@ATTRIBUTE Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Learnt_Others-1 NUMERIC
@ATTRIBUTE Running_Avg_LBD-1 NUMERIC
@ATTRIBUTE Choices-2 NUMERIC
@ATTRIBUTE Conflicts/Choices-2 NUMERIC
@ATTRIBUTE Avg_Conflict_Levels-2 NUMERIC
@ATTRIBUTE Avg_LBD_Levels-2 NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-1 NUMERIC
@ATTRIBUTE Longest_Backjumping-1 NUMERIC
@ATTRIBUTE Avg_Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Binary-1 NUMERIC
@ATTRIBUTE Frac_Removed_Nogood-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Ternary-1 NUMERIC
@ATTRIBUTE Skipped_Levels_while_Backjumping-1 NUMERIC
@ATTRIBUTE Frac_Learnt_Others-1 NUMERIC
@ATTRIBUTE Frac_Binary_Constraints NUMERIC
@ATTRIBUTE Ternary_Constraints NUMERIC
@ATTRIBUTE Running_Avg_Conflictlevel-4 NUMERIC
@ATTRIBUTE Free_Problem_Variables NUMERIC
@ATTRIBUTE Constraints NUMERIC
@ATTRIBUTE Constraints/Vars NUMERIC
@ATTRIBUTE Created_Bodies NUMERIC
@ATTRIBUTE Program_Atoms NUMERIC
@ATTRIBUTE SCCS NUMERIC
@ATTRIBUTE Assigned_Problem_Variables NUMERIC
@ATTRIBUTE Problem_Variables NUMERIC
@ATTRIBUTE Binary_Constraints NUMERIC
@ATTRIBUTE Tight NUMERIC
@ATTRIBUTE Frac_Pos_Body NUMERIC
@ATTRIBUTE Frac_Unary_Rules NUMERIC
@ATTRIBUTE Frac_Binary_Rules NUMERIC
@ATTRIBUTE Frac_Ternary_Rules NUMERIC
@ATTRIBUTE Frac_Integrity_Rules NUMERIC
@ATTRIBUTE Nodes_in_Positive_BADG NUMERIC
@ATTRIBUTE Rules NUMERIC
@ATTRIBUTE Normal_Rules NUMERIC
@ATTRIBUTE Cardinality_Rules NUMERIC
@ATTRIBUTE Body-Body_Equivalences NUMERIC
@ATTRIBUTE Other_Equivalences NUMERIC
@ATTRIBUTE Frac_Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Frac_Body-Body_Equivalences NUMERIC
@ATTRIBUTE Frac_Other_Equivalences NUMERIC
@ATTRIBUTE Atom-Atom_Equivalences NUMERIC
@ATTRIBUTE Equivalences NUMERIC
@ATTRIBUTE Frac_Weight_Rules NUMERIC
@ATTRIBUTE Weight_Rules NUMERIC

@DATA
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SchurCompetition/15.17.schur.gz,1,10.81,0,0,621,0,1,0,1,32,226,8.875,0.8836,0.012,59,0.5424,15.5312,0,0,0,32,2.84,119,0.5546,18.6515,10.197,4.97,3,1.375,0,0,0,44,1,0.1044,16611,21.9,559,18799,0.8569,43096,1711,0,21380,21939,1962,1,0.9985,0.0019,0.003,0.0076,0.9935,0,85315,85055,130,136,633,0.1758,0.1458,0.6785,164,933,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SchurCompetition/15.16.schur.gz,1,8.74,0,0,514,0,1,0,1,32,226,9,0.8818,0.0121,59,0.5424,12.8125,0,0,0,32,2.88,118,0.5424,13.875,8.3438,4.1,5,1.5625,0,0,0,50,1,0.106,16440,17.89,556,18643,0.8496,43096,1711,0,21386,21942,1977,1,0.9985,0.0019,0.003,0.0076,0.9935,0,85315,85055,130,131,637,0.176,0.1406,0.6835,164,932,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SocialGolfer/csp010-SocialGolfer_w4_g6_s4.dlv.dat.lp.gz,1,16.89,0,0,731,0,1,0,1,33,1620,18.7273,0.2356,0.0576,145,0.2276,114.2727,0,0,0,33,6.18,271,0.2399,104.1538,17.8769,37.71,1,1,0,0,0,33,1,0.7068,6624,125.93,8304,28116,3.1874,8257,3732,0,517,8821,19872,1,0.9857,0.0042,0.097,0.7875,0.097,0,8411,7571,720,120,948,0.0309,0.1089,0.8603,34,1102,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SocialGolfer/csp010-SocialGolfer_w8_g4_s2.dlv.dat.lp.gz,1,13.03,0,0,454,0,1,0,1,32,444,12.8438,0.2224,0.1102,125,0.256,73.5938,0,0,0,32,4.11,303,0.2178,81.9091,12.2121,23.55,7,1.6875,0,0,0,54,1,0.6673,896,66.63,1376,4028,2.5222,1409,1046,0,221,1597,2688,1,0.937,0.0138,0.1679,0.5875,0.1679,0,1525,1237,192,96,366,0.0415,0.1992,0.7593,20,482,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SocialGolfer/csp010-SocialGolfer_w6_g6_s3.dlv.dat.lp.gz,1,16.81,0,0,687,0,1,0,1,35,1359,16.2,0.2355,0.0581,216,0.162,144.8857,0,0,0,35,5.67,435,0.1586,158.3768,17.1884,50.71,4,1.0857,0,0,0,38,1,0.7064,5508,177.24,7074,23391,3.1122,6733,3236,0,442,7516,16524,1,0.9792,0.0045,0.0886,0.7975,0.0886,0,6907,6259,504,144,770,0.0318,0.1525,0.8157,30,944,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SolitaireBackward2/t31.dat.gz,1,5,0,0,416,0,1,0,1,32,12344,2.9688,0.081,0.6575,59,0.5424,28.9062,0,1,3,28,0.95,184,0.3533,27.3846,5,9.25,2,1.0312,0.0312,0,0.0938,33,0.875,0.2615,1520,19.4,2075,18774,0.6445,30351,5197,0,27055,29130,4910,1,0.4825,0.0509,0.0235,0.1712,0.9434,0,32600,30988,31,990,1322,0.0571,0.4038,0.5392,140,2452,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SolitaireBackward2/t29.dat.gz,1,3.89,0,0,137,0,1,0,1,32,11504,2.9062,0.0817,0.6568,108,0.2963,12,0,6,10,16,0.93,212,0.3019,10.8906,3,3.84,27,2.5,0.1875,0,0.3125,80,0.5,0.2615,1431,16.2,1937,17516,0.6439,28417,4877,0,25265,27202,4581,1,0.483,0.0512,0.0236,0.1713,0.9431,0,30534,29026,29,927,1252,0.0612,0.3994,0.5394,142,2321,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/SolitaireForward/solitare_forward_t24.lp.gz,1,3.62,0,0,111,0,1,0,1,32,3679,3.25,0.0628,0.1394,101,0.3168,59,0,6,11,15,1.04,238,0.2689,45.7812,3.4219,18.88,5,1.3125,0.1875,0,0.3438,42,0.4688,0.7977,1658,30.56,7005,26387,2.5743,9841,8898,0,3245,10250,21050,1,0.7807,0.0048,0.6899,0.2182,0.1477,0,21776,21728,24,1516,24796,0.0065,0.0572,0.9363,171,26483,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/Su-Doku/sudoku378.lp.gz,1,?,0,0,442,0,1,0,1,32,703,3.9062,0.0001,0.0032,64,0.5,9.0312,0,4,2,26,1.25,125,0.52,6.9077,3.6462,2.89,10,1.7188,0.125,0,0.0625,55,0.8125,0.9967,28,?,2696,223000,0.4455,502501,17053,0,497878,500574,222269,1,0.9994,0.0004,0.0012,0.9965,0.9977,0,1003549,1002299,625,4874,24677,0.0141,0.1626,0.8233,423,29974,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TowersOfHanoiCompetition/mgs_towers-hanoi.39_6.gz,1,4.26,0,0,564,0,1,0,1,35,154,12.2286,0.2894,0.0078,186,0.1882,39.2571,0,1,1,33,4.28,535,0.1252,30.8358,7.6866,13.74,31,4.3143,0.0286,0,0.0286,151,0.9429,0.7027,5703,15.13,4621,19703,1.191,15244,7326,0,11922,16543,13846,1,0.8256,0.004,0.1158,0.8676,0.4739,0,18599,18443,78,80,15544,0.0094,0.0051,0.9855,148,15772,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TowersOfHanoiCompetition/mgs_towers-hanoi.36_6.gz,1,2.99,0,0,96,0,1,0,1,32,142,2.0625,0.2894,0.0078,140,0.2286,22.375,0,15,4,13,0.66,382,0.1675,16.8906,2.1094,7.16,29,3.375,0.4688,0,0.125,108,0.4062,0.7027,5255,18.69,4254,18156,1.1917,14077,6771,0,10981,15235,12759,1,0.8257,0.0041,0.1163,0.867,0.4741,0,17180,17036,72,75,14359,0.0099,0.0051,0.9849,145,14579,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TowersOfHanoiCompetition/mgs_towers-hanoi.33_6.gz,1,4.35,0,0,51,0,1,0,1,32,130,1.5312,0.2893,0.0078,137,0.2336,10.375,0,14,1,17,0.49,241,0.2697,12.4462,2.6154,3.32,27,4.2188,0.4375,0,0.0312,135,0.5312,0.7028,4803,25.76,3883,16601,1.192,12910,6216,0,10044,13927,11668,1,0.8258,0.0043,0.1169,0.8663,0.4743,0,15761,15629,66,68,13180,0.0106,0.0051,0.9843,142,13390,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TowersOfHanoiCompetition/mgs_towers-hanoi.41_7.gz,1,4.11,0,0,330,0,1,0,1,33,163,5.1515,0.2897,0.0063,220,0.15,28.6667,0,1,1,31,1.7,382,0.1728,24.7576,4.5,9.46,34,6.3333,0.0303,0,0.0303,209,0.9394,0.704,7484,28.45,6014,25831,1.2112,19607,9359,0,15313,21327,18184,1,0.8249,0.0034,0.1127,0.8736,0.4722,0,23924,23760,82,86,19932,0.0086,0.0043,0.9872,173,20191,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TowersOfHanoiCompetition/mgs_towers-hanoi.16_50.6.gz,1,3.03,0,0,90,0,1,0,1,33,134,2.0606,0.2894,0.0078,155,0.2129,18.8182,0,17,2,14,0.68,282,0.2305,13.8923,2.1538,6.21,30,4.697,0.5152,0,0.0606,155,0.4242,0.7028,4955,11.83,4008,17122,1.1921,13299,6401,0,10355,14363,12033,1,0.8258,0.0043,0.1167,0.8665,0.4743,0,16234,16098,68,71,13571,0.0104,0.0052,0.9845,143,13785,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TravelingSalespersonSuite/tsp_rand_70_300_1155482584_11.gph.gz,1,32.39,0,0,2468,0,1,0,1,33,206,34.697,0.1315,0.0897,89,0.3708,41.3636,0,0,0,33,11.45,249,0.261,66.1692,35.3692,13.65,5,1.4242,0,0,0,47,1,0.7788,302,83.29,1493,2297,1.3472,1546,2985,1,212,1705,1789,0,0.9812,0.5834,0.2196,0.1597,0.0566,662,3725,2986,138,0,3196,0.3297,0,0.6703,1572,4768,0.0003,1
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TravelingSalespersonSuite/tsp_rand_70_300_1155482584_8.gph.gz,1,?,0,0,2113,0,1,0,1,32,204,27.5,0.1314,0.089,84,0.381,45.0625,0,0,0,32,8.8,213,0.3052,58.8308,31.0154,14.42,2,1.1875,0,0,0,38,1,0.7796,301,?,1490,2291,1.3461,1543,2985,1,212,1702,1786,0,0.9812,0.5834,0.2204,0.1595,0.0566,659,3725,2988,136,0,3196,0.3297,0,0.6703,1572,4768,0.0003,1
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TravelingSalespersonSuite/rand_80_340_1159656267_13.gph.gz,1,?,0,0,2564,0,1,0,1,32,239,32.1875,0.1311,0.0916,82,0.3902,47.5625,0,0,0,32,10.3,198,0.3232,48.0938,30.4844,15.22,3,1.25,0,0,0,40,1,0.7773,342,?,1694,2609,1.3476,1757,3385,1,242,1936,2028,0,0.9811,0.583,0.2194,0.1595,0.057,753,4225,3384,160,0,3626,0.3295,0,0.6705,1782,5408,0.0002,1
FolioSuite/ASP-Comp-2007-Lparse/SLparse/TravelingSalespersonSuite/tsp_rand_70_300_1155482584_5.gph.gz,1,24.12,0,0,2006,0,1,0,1,32,209,23.1875,0.1318,0.0912,77,0.4156,41.5,0,0,0,32,7.42,204,0.3137,41.2188,22.7188,13.28,3,1.1875,0,0,0,38,1,0.777,302,40.08,1490,2291,1.3461,1543,2985,1,212,1702,1780,0,0.9812,0.5834,0.2204,0.1584,0.0566,659,3725,2984,140,0,3196,0.3297,0,0.6703,1572,4768,0.0003,1
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightBoundedDominatingSetSuite/rand_200_800_1159728969_10.gph.gz,1,50.15,0,0,2569,0,1,0,1,33,307,38.1818,0.1682,0.2902,79,0.4177,41.4545,0,0,0,33,12.6,193,0.3368,60.3538,44.4,13.68,5,1.1818,0,0,0,39,1,0.5416,178,83.63,679,1058,1.2009,943,3386,0,202,881,573,1,0.9463,0.7472,0.1079,0.0655,0.0539,0,3726,3226,1,1,4001,0.3969,0.0002,0.6029,2634,6636,0.0802,299
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightBoundedDominatingSetSuite/rand_150_600_1159731678_7.gph.gz,1,37.36,0,0,1869,0,1,0,1,32,226,27.3438,0.1611,0.3009,70,0.4571,30.0625,0,0,0,32,8.75,172,0.3721,46.7812,33.0781,9.62,3,1.3125,0,0,0,42,1,0.5379,121,60.13,492,751,1.1661,699,2538,0,152,644,404,1,0.9461,0.7493,0.1081,0.0629,0.0542,0,2784,2413,2,0,2973,0.3999,0,0.6001,1981,4954,0.0787,219
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightedLatinSquareCompetition/505.6.1976043347.dat.data.gz,1,3.09,0,0,221,0,1,0,1,32,222,4.2188,0,1,59,0.5424,16.375,0,0,1,31,1.35,99,0.6465,9.6719,3.375,5.24,9,1.4375,0,0,0.0312,46,0.9688,0,0,5.05,216,222,0.5057,445,770,0,223,439,0,1,0.8917,0.5486,0.1143,0.1083,0.2227,0,997,553,216,0,992,0.2496,0,0.7504,330,1322,0.006,6
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightedLatinSquareCompetition/505.6.1976049584.dat.data.gz,1,3.12,0,0,229,0,1,0,1,34,222,5.7941,0,1,53,0.6415,10.3235,0,0,0,34,1.97,104,0.6346,7.9242,4.7273,3.51,2,1.3235,0,0,0,45,1,0,0,4.45,216,222,0.5057,445,770,0,223,439,0,1,0.8917,0.5486,0.1143,0.1083,0.2227,0,997,553,216,0,992,0.2496,0,0.7504,330,1322,0.006,6
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightedLatinSquareCompetition/505.6.1976048738.dat.data.gz,1,4.06,0,0,270,0,1,0,1,32,222,6.9375,0,1,58,0.5517,25.1875,0,0,0,32,2.22,129,0.4961,20.9375,5.8594,8.06,7,1.1875,0,0,0,38,1,0,0,11.54,216,222,0.5057,445,770,0,223,439,0,1,0.8917,0.5486,0.1143,0.1083,0.2227,0,997,553,216,0,992,0.2496,0,0.7504,330,1322,0.006,6
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightedLatinSquareCompetition/505.6.1976048051.dat.data.gz,1,?,0,0,590,0,1,0,1,32,222,10.625,0,1,66,0.4848,32.9375,0,0,0,32,3.4,113,0.5752,19.1077,7.1538,10.54,2,1.1875,0,0,0,38,1,0,0,?,216,222,0.5057,445,770,0,223,439,0,1,0.8917,0.5486,0.1143,0.1083,0.2227,0,997,553,216,0,992,0.2496,0,0.7504,330,1322,0.006,6
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightedSpanningTree/209_rand_45_138_1119571853_0.gph.gz,1,7.41,0,0,32,0,1,0,1,32,259,1,0.9705,0.0018,437,0.0732,13.6562,0,0,0,32,0.32,949,0.0674,18.1094,2.0312,4.37,15,13.6562,0,0,0,437,1,0.0278,142861,47.03,2224,147211,0.9866,149435,2801,0,146987,149211,4091,1,0.9865,0.0021,0.0039,0.0397,0.9581,0,153589,150213,1234,92,4805,0.0619,0.0176,0.9205,323,5220,0.0002,27
FolioSuite/ASP-Comp-2007-Lparse/SLparse/WeightedSpanningTree/207_rand_35_138_2077119725_0.gph.gz,1,9.72,0,0,32,0,1,0,1,32,220,1,0.9685,0.0025,84,0.381,2.625,0,0,0,32,0.32,176,0.3636,9.125,4.7812,0.84,4,2.625,0,0,0,84,1,0.029,86955,26.73,1366,89780,0.9867,91029,1921,0,89626,90992,2605,1,0.9869,0.0037,0.0019,0.0346,0.9564,0,93722,91448,988,71,3103,0.0898,0.0204,0.8899,313,3487,0.0003,26
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-plain/stp_sequence3-ss2.gz,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-plain/stp_sequence4-ss1.gz,1,?,0,0,32,0,1,0,1,32,68406,1,0.0968,0.0878,49,0.6531,1.5312,0,0,0,32,0.32,136,0.4706,2.8594,1.6875,0.49,5,1.5312,0,0,0,49,1,0.8154,75396,?,125687,779109,4.5835,907187,6873,0,44294,169981,635307,1,0.8316,0.0002,0.0078,0.2025,0.0258,0,1144897,1144897,0,11663,6183,0.0115,0.646,0.3425,207,18053,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-plain/stp_sequence1-ss1.gz,1,?,?,?,?,?,?,?,?,?,229,?,0.211,0.0064,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.7826,7530,?,6573,35689,3.2518,71781,1197,0,4402,10975,27930,1,0.8233,0.0021,0.0105,0.2066,0.0198,0,90456,90456,0,1280,996,0.0767,0.5193,0.4041,189,2465,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-plain/stp_sequence4-ss4.gz,1,4.75,0,0,13620,0,1,0,1,32,68428,6.875,0.0956,0.0865,73,0.4384,9.2812,0,2,1,29,2.2,138,0.4638,10.4375,6.2969,2.97,11,2.1875,0.0625,0,0.0312,70,0.9062,0.8179,75619,9.81,125727,791240,4.6546,907187,6873,0,44263,169990,647193,1,0.8316,0.0002,0.0077,0.2025,0.0258,0,1144894,1144894,0,11660,6189,0.0113,0.6459,0.3428,204,18053,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-verbose/stv_sequence2-ss2.gz,1,2.31,0,0,8188,0,1,0,1,32,7664,9.4062,0.1544,0.0529,47,0.6809,10.5,0,2,0,30,3.01,91,0.7033,6.7969,5.8594,3.36,8,1.2812,0.0625,0,0,41,0.9375,0.7927,22364,3.56,25890,144822,3.8603,226931,2453,0,11626,37516,114794,1,0.8266,0.0007,0.0088,0.2024,0.0195,0,285808,285808,0,3410,2173,0.0336,0.5903,0.3761,194,5777,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-verbose/stv_sequence4-ss1.gz,1,?,0,0,549,0,1,0,1,32,68096,3.0312,0.0959,0.0863,91,0.3516,5.9375,0,8,3,21,0.97,?,?,?,?,1.9,9,2.8438,0.25,0,0.0938,91,0.6562,0.8178,75690,?,125684,789002,4.6417,907187,6873,0,44297,169981,645216,1,0.8316,0.0002,0.0078,0.2025,0.0258,0,1144897,1144897,0,11663,6183,0.0115,0.646,0.3425,207,18053,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-verbose/stv_sequence3-ss3.gz,1,4.93,0,0,11245,0,1,0,1,32,28364,8.8438,0.1173,0.0752,75,0.4267,11.0938,0,3,1,28,2.83,191,0.3351,10.625,6.9844,3.55,8,1.625,0.0938,0,0.0312,52,0.875,0.8075,44268,11.05,62747,377372,4.317,495318,4298,0,24668,87415,304740,1,0.8293,0.0003,0.0081,0.2015,0.0219,0,624285,624285,0,6866,3866,0.0182,0.6281,0.3537,199,10931,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/searchTest-verbose/stv_sequence4-ss2.gz,1,4.77,0,0,4025,0,1,0,1,32,68206,4.3438,0.0959,0.0864,109,0.2936,7.1875,0,0,0,32,1.39,196,0.3265,6.4219,4,2.3,10,3.4062,0,0,0,109,1,0.8177,75657,11.08,125687,789192,4.6427,907187,6873,0,44297,169984,645329,1,0.8316,0.0002,0.0078,0.2025,0.0258,0,1144896,1144896,0,11662,6185,0.0114,0.646,0.3426,206,18053,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test13.gz,1,?,0,0,194,0,1,0,1,32,223,3,0.1083,0.1356,60,0.5333,10.75,0,0,4,28,0.96,?,?,?,?,3.44,10,1.6875,0,0,0.125,54,0.875,0.7561,178,?,417,1644,3.905,9090,2296,0,4,421,1243,1,0.8982,0.0199,0.1323,0.198,0.0812,0,12679,12679,0,623,2422,0.2186,0.1599,0.6215,852,3897,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test16.gz,1,?,0,0,226,0,1,0,1,32,274,2.9688,0.0959,0.1452,71,0.4507,14.3125,0,0,2,30,0.95,146,0.4384,12.9531,3.9062,4.58,13,1.875,0,0,0.0625,60,0.9375,0.7589,181,?,474,1887,3.9477,9096,2296,0,4,478,1432,1,0.8978,0.0196,0.1327,0.1982,0.0814,0,12685,12685,0,614,2533,0.2101,0.1541,0.6358,837,3984,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test19.gz,1,?,0,0,226,0,1,0,1,32,325,3.0312,0.0864,0.1526,83,0.3855,17.3125,0,0,2,30,0.97,170,0.3824,16.7231,4.7692,5.54,16,2.1562,0,0,0.0625,69,0.9375,0.761,184,?,531,2130,3.9813,9102,2296,0,4,535,1621,1,0.8973,0.0194,0.1331,0.1983,0.0816,0,12691,12691,0,605,2644,0.2019,0.1486,0.6495,822,4071,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test22.gz,1,5.36,0,0,226,0,1,0,1,32,376,3.0312,0.0788,0.1584,95,0.3368,20.3125,0,0,2,30,0.97,171,0.3743,20.5938,4.5938,6.5,19,2.4375,0,0,0.0625,78,0.9375,0.7627,187,15.93,588,2373,4.0084,9108,2296,0,4,592,1810,1,0.8969,0.0191,0.1335,0.1985,0.0818,0,12697,12697,0,596,2755,0.1941,0.1433,0.6626,807,4158,0,0
FolioSuite/ASP-Comp-2007-Lparse/SLparse/verifyTest-variableSearchSpace/vtvss_test24.gz,1,7.58,0,0,226,0,1,0,1,32,410,3.0312,0.0746,0.1617,103,0.3107,22.3125,0,0,2,30,0.97,176,0.3636,22.3906,2.9844,7.14,21,2.625,0,0,0.0625,84,0.9375,0.7637,189,17.91,626,2535,4.0238,9112,2296,0,4,630,1936,1,0.8966,0.019,0.1338,0.1986,0.0819,0,12701,12701,0,590,2829,0.189,0.1399,0.671,797,4216,0,0
FolioSuite/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init13.gz,1,4.15,0,0,449,0,1,0,1,32,43271,3.5312,0.004,0.236,137,0.2336,66.5312,0,0,1,31,1.13,315,0.2032,70.5312,3.9219,21.29,5,2.3125,0,0,0.0312,74,0.9688,0.76,730,64.69,44596,183333,4.0441,40568,12024,0,737,45333,139332,1,0.7461,0.0039,0.0171,0.0235,0.0176,0,40741,39997,704,5,4043,0.1636,0.001,0.8353,792,4840,0,0
FolioSuite/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init12.gz,1,3.56,0,0,779,0,1,0,1,32,43472,4.4375,0.0029,0.2368,188,0.1702,61.7188,0,1,1,30,1.42,449,0.1425,53.625,4.125,19.75,58,3.5625,0.0312,0,0.0312,114,0.9375,0.7603,531,28.99,44600,183571,4.049,40568,12024,0,737,45337,139568,1,0.7461,0.0039,0.0171,0.0235,0.0176,0,40741,39997,704,5,4046,0.1635,0.001,0.8354,792,4843,0,0
FolioSuite/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init11.gz,1,6.06,0,0,938,0,1,0,1,32,43271,3.4375,0.004,0.236,102,0.3137,67.4062,0,1,1,30,1.1,288,0.2222,110.3438,4.625,21.57,5,1.2188,0.0312,0,0.0312,39,0.9375,0.76,730,81.74,44596,183333,4.0441,40568,12024,0,737,45333,139332,1,0.7461,0.0039,0.0171,0.0235,0.0176,0,40741,39997,704,5,4043,0.1636,0.001,0.8353,792,4840,0,0
FolioSuite/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init2.gz,1,4.1,0,0,804,0,1,0,1,33,37377,3.6667,0.0033,0.2365,97,0.3402,55.0909,0,0,1,32,1.21,266,0.2444,74.9846,4.0154,18.18,3,1.3636,0,0,0.0303,45,0.9697,0.7601,526,51.94,38420,158011,4.0446,35493,10564,0,647,39067,120108,1,0.7462,0.0043,0.0172,0.0238,0.0176,0,35661,35012,614,5,3586,0.1645,0.0012,0.8343,707,4298,0,0
FolioSuite/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init3.gz,1,3.51,0,0,1101,0,1,0,1,32,37632,3.75,0.0037,0.2363,95,0.3368,57.3125,0,0,1,31,1.2,305,0.2131,84.1692,3.9231,18.34,4,1.25,0,0,0.0312,40,0.9688,0.76,588,50.34,38741,159280,4.0442,35492,10564,0,644,39385,121060,1,0.7462,0.0043,0.0172,0.0241,0.0176,0,35660,35011,614,8,3576,0.1657,0.0019,0.8324,712,4296,0,0
FolioSuite/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init7.gz,1,3.83,0,0,799,0,1,0,1,32,38596,3.6562,0.0032,0.2366,97,0.3299,55.6875,0,3,6,23,1.17,283,0.2261,72.8125,3.7969,17.82,4,1.4062,0.0938,0,0.1875,45,0.7188,0.7602,527,45.02,39656,163123,4.0456,36508,10856,0,665,40321,124000,1,0.7462,0.0042,0.0171,0.0237,0.0176,0,36677,36009,632,5,3678,0.1643,0.0011,0.8346,724,4407,0,0
FolioSuite/ASP-Comp-2009-Lparse/Comp15Puzzle/15-puzzle.init1.gz,1,4.06,0,0,1210,0,1,0,1,32,37176,4,0.0046,0.2356,212,0.1509,68.3438,0,1,1,30,1.28,585,0.1094,65.2969,4.3906,21.87,58,3.0312,0.0312,0,0.0312,97,0.9375,0.7598,725,35.51,38416,157773,4.0389,35493,10564,0,647,39063,119872,1,0.7462,0.0043,0.0172,0.0238,0.0176,0,35661,35012,614,5,3583,0.1646,0.0012,0.8342,707,4295,0,0
