@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 8'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC

@DATA
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,0.0028,0.2211,0.0016,0.0021,1917,0.0836,0.0092,0.8127
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1,0.171,0.9847,0.047,0.0591,347000,2.7444,0.2462,1.1833
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,0.0052,0.2407,0.0027,0.0035,20000,0.102,0.0849,0.8266
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,0.0001,0.1047,0.0001,0.0001,5785,0.0386,0,1.0077
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.115,0.7144,0.0504,0.0835,461000,1.806,1.4777,1.7862
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0044,0.5016,0.0044,0.0044,12051,0,0,0
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0485,0.0878,0.0312,0.0407,279000,0.6085,0.4883,1.0047
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,0.1661,0.5675,0.0879,0.1179,2343,0.2806,0.2773,0.6836
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.5,0.7998,0.4456,0.4999,9177,3.9971,1.51,2.9826
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,1,0.0698,0.0226,0.0484,0.0485,896,0.4774,0.6964,1.6601
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0.2273,1,0.0465,0.0024,8800000,6.9937,4.3846,0.5294
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0.1898,0.8716,0.1897,0.1898,3976,0,0.0159,0
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.0485,0.0878,0.0312,0.0407,279000,0.6084,0.4882,1.0045
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.0526,0.2304,0.0291,0.0456,13652,0.7969,0.753,1.4496
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1,0.1136,0.9279,0.1097,0.1114,17290,0,0.3219,1.0039
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,480,0,0.0246,1.1239
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,1,0.0863,0.9479,0.0328,0.0561,15063,0.8909,0.315,1.2366
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,0.175,0.566,0.0922,0.1244,168000,0.29,0.2933,0.7023
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S502087726-095.cnf,1,0.1598,0.5182,0.0807,0.1092,1615,0.2824,0.2805,0.7267
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.3644,0.3949,0.2734,0.3428,10578,3.4009,1.4628,1.89
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.0447,0.0661,0.0308,0.0411,204000,0.5096,0.5184,1.0393
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S316347254-19-SAT.cnf,1,0.2653,0.6129,0.1484,0.2033,6327,0.3563,0.3783,1.1814
SAT_RACE2008/ibm-2002-18r-k90.cnf,1,0.0871,0.8338,0.0323,0.0496,722000,1.2092,1.0416,1.9424
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,0.0608,0.3601,0.039,0.0458,305000,1.5687,3.2162,1.1358
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0.0001,0.1145,0.0001,0.0001,11900,0.0381,0,0.9988
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0,0.8944,0,0,67279,0.1289,0.1865,0.1561
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0.495,0.1784,0.494,0.4943,36888,0.1413,0,1.3492
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.1399,0.7722,0.0636,0.0782,165000,1.1694,0.8056,1.8608
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,0.1485,0.7703,0.0749,0.117,408000,1.3211,1.2342,1.847
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.2249,0.3366,0.0715,0.0909,1426,0.6113,0.7164,1.5195
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1089166613-072.cnf,1,0.1781,0.5728,0.093,0.1238,50400,0.2906,0.2937,0.713
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.2406,1,0.057,0.0231,13400000,13.374,1.3038,1.2841
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.044,0.9032,0.0179,0.0233,12692,0.4621,0.1981,0.7256
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0,0.7044,0,0,41212,0.2615,0.0714,0
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.3593,0.9472,0.1445,0.2606,99699,2.0847,0.2631,1.067
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.1515,0.77,0.0758,0.1189,924000,1.5803,1.4497,1.8339
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.0446,0.1434,0.0258,0.0387,12563,0.1969,0.4531,1.3728
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.1491,0.9073,0.1417,0.1452,7225,0,0.2658,1.0078
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.4295,0.9623,0.0865,0.0369,1030000,1.259,0.9857,0.896
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.5,0.7999,0.4428,0.4999,7809,4.2179,1.5134,3.0201
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0.0029,0.2189,0.0016,0.0021,1065,0.0819,0,0.8308
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0.0001,0.0828,0.0001,0.0001,4450,0.0376,0,1.0046
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.4488,0.9467,0.151,0.2849,912000,1.9823,1.687,1.695
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.2603,0.6007,0.1471,0.2016,4026,0.3554,0.3801,1.2149
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.1559,0.9982,0.0289,0.0042,317000,0.5681,0.4721,1.1223
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0.0001,0.0898,0.0001,0.0001,5340,0.0415,0,0.9968
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.0621,0.3332,0.0391,0.0488,743000,1.6971,3.0724,1.1591
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,0.1476,0.8213,0.0758,0.1207,1200000,1.9589,1.7683,1.7966
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1120,0,0.0366,0.5623
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.0554,0.838,0.0196,0.0365,501000,0.7125,0.6422,1.4475
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.2296,0.5832,0.2295,0.2295,720,0,0.0228,0
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.1653,0.5569,0.0872,0.1111,1700,0.2744,0.2701,0.6628
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0.1429,0.7439,0.076,0.1202,609000,1.9909,1.7676,1.845
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.0029,0.2424,0.0016,0.002,1065,0.0758,0.004,0.8107
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0,0.8129,0,0,43649,0.1938,0.179,0.2641
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.4997,0.8286,0.4359,0.499,18312,1.2286,1.4789,2.5725
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0.0033,0.2037,0.0017,0.0023,1917,0.0983,0.0112,0.8203
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.0968,0.7383,0.0489,0.0609,30465,3.6102,2.2483,1.2715
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.2636,0.6014,0.1508,0.207,5177,0.3835,0.4118,1.226
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.422,0.9639,0.1567,0.2866,906000,2.2682,1.9615,1.1718
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.1691,0.5773,0.0894,0.1206,3408,0.2861,0.2846,0.7129
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.0241,0.9171,0.0163,0.021,14812,1.5385,0.5504,1.3838
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0.9285,0,0,253000,0.2295,0,0.0977
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.183,0.8569,0.0625,0.0653,258000,1.7537,1.3877,1.5703
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.4557,0,0.4309,0.453,224,0.2328,0.1038,1.3935
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0,0.8021,0,0,43649,0.1143,0.1433,0.272
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0,0.8164,0,0,61409,0.1542,0.1851,0.2452
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0,0.8904,0,0,50773,0.1947,0,0.1337
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.9908,1,0.4023,0.8907,16587,0.9856,0.8789,1.6398
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0.0049,0.2437,0.0027,0.0035,30000,0.0971,0.0858,0.8279
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.1767,0.57,0.0926,0.1244,105000,0.2907,0.2943,0.712
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1109,0.2581,0.1102,0.1109,562,0.0108,0,0.5582
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.4997,0.8287,0.4433,0.499,18046,1.2391,1.3894,2.5821
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,0.1749,0.5677,0.0917,0.1236,42000,0.2867,0.2897,0.7048
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.348,0.6098,0.348,0.348,2016,0,0,0
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.1533,0.9642,0.0363,0.0279,33572,1.2277,0.3176,1.2717
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.0499,0.863,0.0196,0.0373,1020000,0.7117,0.6325,1.4231
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0.3149,0.6799,0.3148,0.3148,105,0,0.0481,0
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S108799362-035.cnf,1,0.0001,0.0991,0.0001,0.0001,5340,0.0325,0,1.0024
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.1625,0.9035,0.0391,0.0336,453000,1.8208,0.8275,2.129
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,0.053,0.6722,0.0529,0.0529,550,0,0,0
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.0002,0.949,0.0002,0,334000,0.192,0,0.0631
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.2296,0.5832,0.2295,0.2295,336,0,0.0382,0
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.2009,0.8242,0.1935,0.2006,672,0,0.231,1.0987
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1120,0,0.0366,0.5623
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S528193823-041.cnf,1,0.0001,0.0905,0.0001,0.0001,5340,0.0339,0,0.9975
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.3701,0.4433,0.2742,0.3415,10578,3.524,2.0222,1.6272
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1695726805-003.cnf,1,0.0001,0.0912,0.0001,0.0001,17000,0.0374,0,0.9907
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0.1556,0.5997,0.0902,0.1304,1530000,10.317,8.9522,1.4746
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S285713182-059.cnf,1,0.0002,0.1014,0.0001,0.0001,13600,0.0393,0,1.0005
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0,0.8993,0,0,46074,0.1382,0,0.8556
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S51132115-023.cnf,1,0.1757,0.567,0.0932,0.1248,67200,0.2904,0.2937,0.7122
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,0.1759,0.5775,0.0911,0.1197,2769,0.271,0.2698,0.6579
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0.0001,0.0963,0.0001,0.0001,7120,0.0382,0,1.0126
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0,0.8161,0,0,61409,0.1514,0.1686,0.2474
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.0481,0.6842,0.0314,0.0351,25116,0.9233,0.7244,1.8563
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0675,0.792,0.0398,0.0656,4549,0.6359,0.4159,1.5309
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.2451,0.5581,0.1295,0.1729,4103,0.4029,0.3972,0.9319
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0.2437,0.9208,0.14,0.206,306000,2.7719,0.2476,1.1674
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S2065372010-022.cnf,1,0.0001,0.1022,0.0001,0.0001,5340,0.0391,0,1.0016
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.1001,0.7435,0.0529,0.0603,77941,1.7705,2.9822,1.2654
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,0.1613,0.576,0.0886,0.12,2130,0.2947,0.288,0.6995
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,0.1816,0.5736,0.0953,0.1269,16800,0.2919,0.2944,0.7078
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,0.1751,0.5719,0.0927,0.1247,210000,0.2894,0.2932,0.7153
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0.0348,0.7388,0.0116,0.0209,1280000,0.6511,0.589,1.2614
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1402156840-093.cnf,1,0.0001,0.0917,0.0001,0.0001,6675,0.0405,0,0.9984
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0.45,0.9492,0.1509,0.2934,837000,1.9419,1.6937,1.6113
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2043900701-05.cnf,1,0.0002,0.1062,0.0001,0.0001,13600,0.0408,0,1.0003
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,0.0008,0.0837,0.0008,0.0008,7938,0,0,0
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.0724,0.3348,0.0492,0.0562,4732,0.2977,0.569,1.1962
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.0545,0.8468,0.0194,0.0352,832000,0.7118,0.635,1.4263
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.1491,0.9063,0.1491,0.1491,16308,0,0.0115,0
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,0.3035,0.6337,0.1803,0.238,12014,0.4241,0.4606,1.3849
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S514014285-17-SAT.cnf,1,0.2672,0.5938,0.1528,0.2067,7478,0.3808,0.4046,1.2354
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0.0001,0.0911,0.0001,0.0001,6230,0.0304,0,1.0026
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1375576340-029.cnf,1,0.157,0.5542,0.0819,0.1079,1700,0.2886,0.284,0.7149
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.1615,0.5549,0.0865,0.1153,2769,0.2966,0.2958,0.7462
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0,0.8293,0,0,84314,0.2037,0.2127,0.235
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,0,0.8143,0,0,43649,0.1962,0.2112,0.26
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S688804305-073.cnf,1,0.1732,0.5593,0.0913,0.1223,33600,0.2883,0.2915,0.7108
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.091,0.8947,0.0516,0.0904,11158,1.8329,1.5609,1.2377
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,0.2617,0.7855,0.0792,0.077,31540,1.1716,1.0357,1.6265
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0.499,0,0,86175,0,0,0.6053
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0,0.7086,0,0,16458,0.2472,0.0025,0
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,0.4093,0.9909,0.115,0.1596,879000,2.6418,1.6773,0.6359
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.1774,0.5816,0.0901,0.1231,1917,0.2855,0.2804,0.7307
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1966306571-20-UNSAT.cnf,1,0.2213,0.5958,0.1168,0.1551,2931,0.3273,0.3383,1.0024
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,0.1476,0.8213,0.0758,0.1207,1200000,1.9589,1.7683,1.7966
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S844931093-069.cnf,1,0.166,0.5827,0.0918,0.1273,2380,0.2694,0.2713,0.6637
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,0.0319,0.8014,0.015,0.0253,697000,0.4931,0.49,1.3593
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1213077873-067.cnf,1,0.1714,0.5385,0.0848,0.1155,2125,0.2975,0.2906,0.703
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0,0.6919,0,0,231000,0.0032,0.0729,0.6743
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,0.1625,0.9035,0.0391,0.0336,453000,1.8208,0.8275,2.129
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,0.005,0.2397,0.0027,0.0035,40000,0.0991,0.0904,0.8321
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,0.2164,0.5785,0.1197,0.1648,2931,0.3376,0.3414,0.9979
SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,0.1489,0.7547,0.0761,0.1184,782000,1.5285,1.4052,1.8279
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0.0485,0.0896,0.0312,0.0407,274000,0.604,0.4858,1.0057
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1370059435-05.UNSAT.shuffled.cnf,1,0.1599,0.5198,0.0835,0.1097,1533,0.2859,0.2736,0.6779
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0.1325,0.5349,0.0747,0.1182,1370000,10.245,8.9129,1.4773
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1773173258-010.cnf,1,0.1751,0.5729,0.0921,0.1242,75600,0.2902,0.2939,0.7058
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,0.0302,0.7811,0.0137,0.0237,895000,0.5301,0.5366,1.3061
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.4959,0.9971,0.1745,0.2773,1010000,1.1802,1.8787,1.0885
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,0.0034,0.2332,0.0018,0.0022,3195,0.0856,0.0251,0.8473
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp.cnf,1,0.2517,0.8406,0.067,0.0684,134000,1.5381,1.2516,1.5921
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp.cnf,1,0.2563,0.741,0.0891,0.1247,9007,0.8902,0.8046,1.5931
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S7007454-009.cnf,1,0.1761,0.5685,0.0932,0.1263,8400,0.2931,0.2955,0.7025
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,1,0,0.8216,0,0,61409,0.1884,0.1989,0.2398
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S2124311399-085.cnf,1,0.005,0.2477,0.0027,0.0035,18000,0.0979,0.0796,0.8325
