@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 5'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC

@DATA
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,0.1485,0.7703,0.0749,0.117,408000
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.2249,0.3366,0.0715,0.0909,1426
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1089166613-072.cnf,1,0.1781,0.5728,0.093,0.1238,50400
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.2406,1,0.057,0.0231,13400000
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.044,0.9032,0.0179,0.0233,12692
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0,0.7044,0,0,41212
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.3593,0.9472,0.1445,0.2606,99699
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.1515,0.77,0.0758,0.1189,924000
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.0446,0.1434,0.0258,0.0387,12563
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.1491,0.9073,0.1417,0.1452,7225
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.4295,0.9623,0.0865,0.0369,1030000
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.5,0.7999,0.4428,0.4999,7809
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0.0029,0.2189,0.0016,0.0021,1065
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0.0001,0.0828,0.0001,0.0001,4450
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.4488,0.9467,0.151,0.2849,912000
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.2603,0.6007,0.1471,0.2016,4026
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.1559,0.9982,0.0289,0.0042,317000
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0.0001,0.0898,0.0001,0.0001,5340
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.0621,0.3332,0.0391,0.0488,743000
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,0.1476,0.8213,0.0758,0.1207,1200000
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1120
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.0554,0.838,0.0196,0.0365,501000
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.2296,0.5832,0.2295,0.2295,720
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.1653,0.5569,0.0872,0.1111,1700
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0.1429,0.7439,0.076,0.1202,609000
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.0029,0.2424,0.0016,0.002,1065
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0,0.8129,0,0,43649
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.4997,0.8286,0.4359,0.499,18312
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0.0033,0.2037,0.0017,0.0023,1917
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.0968,0.7383,0.0489,0.0609,30465
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.2636,0.6014,0.1508,0.207,5177
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.422,0.9639,0.1567,0.2866,906000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.1691,0.5773,0.0894,0.1206,3408
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.0241,0.9171,0.0163,0.021,14812
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0.9285,0,0,253000
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.183,0.8569,0.0625,0.0653,258000
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.4557,0,0.4309,0.453,224
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0,0.8021,0,0,43649
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes7.cnf,1,0,0.8164,0,0,61409
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m27-q225-n25-p30-s70617701.cnf,1,0,0.8904,0,0,50773
SAT_Competition2011/SAT05/crafted/sorge05/QG8/iso-ukn009.shuffled-as.sat05-3632.cnf,1,0.9908,1,0.4023,0.8907,16587
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1500-c30000-S1793954886-065-UNKNOWN.cnf,1,0.0049,0.2437,0.0027,0.0035,30000
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,0.1767,0.57,0.0926,0.1244,105000
SAT_Competition2007/crafted/Medium/contest05/others/pmg-11-UNSAT.sat05-3939.reshuffled-07.cnf,1,0.1109,0.2581,0.1102,0.1109,562
SAT_Competition2007/crafted/Medium/contest05/others/QG7a-gensys-ukn005.sat05-3845.reshuffled-07.cnf,1,0.4997,0.8287,0.4433,0.499,18046
SAT_Competition2007/random/LargeSize/3SAT/v10000/unif-k3-r4.2-v10000-c42000-S1274869912-15.cnf,1,0.1749,0.5677,0.0917,0.1236,42000
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x8.cnf,1,0.348,0.6098,0.348,0.348,2016
SAT_Competition2011/SAT09/CRAFTED/edgematching/fbcolors/em_8_4_5_fbc.cnf,1,0.1533,0.9642,0.0363,0.0279,33572
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-15-10p1.cnf,1,0.0499,0.863,0.0196,0.0373,1020000
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-5-8-unsat.cnf,1,0.3149,0.6799,0.3148,0.3148,105
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S108799362-035.cnf,1,0.0001,0.0991,0.0001,0.0001,5340
SAT_Competition2007/industrial/industrial/palacios/medium/safe-30-h30-sat.cnf,1,0.1625,0.9035,0.0391,0.0336,453000
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-10-10-unsat.cnf,1,0.053,0.6722,0.0529,0.0529,550
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m47-q841.5-n45-p15-s16393788.cnf,1,0.0002,0.949,0.0002,0,334000
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/grid-pebbling-sat-grid-pbl-0300.sat05-1341.sat05-1341.reshuffled-07.cnf,1,?,?,?,?,?
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-140-100.cnf,1,0.2296,0.5832,0.2295,0.2295,336
SAT_Competition2009/CRAFTED/Medium/contest05/sabharwal/counting-easier-php-012-010.sat05-1172.reshuffled-07.cnf,1,0.2009,0.8242,0.1935,0.2006,672
SAT_Competition2009/CRAFTED/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1120
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S528193823-041.cnf,1,0.0001,0.0905,0.0001,0.0001,5340
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_u.cnf,1,0.3701,0.4433,0.2742,0.3415,10578
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/200/unif-k7-r85-v200-c17000-S1695726805-003.cnf,1,0.0001,0.0912,0.0001,0.0001,17000
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h14-sat.cnf,1,0.1556,0.5997,0.0902,0.1304,1530000
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/160/unif-k7-r85-v160-c13600-S285713182-059.cnf,1,0.0002,0.1014,0.0001,0.0001,13600
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_20_60_10-dir.shuffled-as.sat03-144.cnf,1,0,0.8993,0,0,46074
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/16000/unif-k3-r4.2-v16000-c67200-S51132115-023.cnf,1,0.1757,0.567,0.0932,0.1248,67200
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S4140122-004.SATISFIABLE.cnf,1,0.1759,0.5775,0.0911,0.1197,2769
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v80-c7120-S2107193201-069.UNKNOWN.cnf,1,0.0001,0.0963,0.0001,0.0001,7120
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v945c61409gyes1.cnf,1,0,0.8161,0,0,61409
SAT_RACE2006/SAT-Race_TS_1/hoons-vbmc-s04-05.cnf,1,0.0481,0.6842,0.0314,0.0351,25116
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-b-fclqcolor-10-07-09.sat05-1282.reshuffled-07.cnf,1,0.0675,0.792,0.0398,0.0656,4549
SAT_Competition2011/SAT04/handmade/anton/l5k3/lksat-n1100-m4103-k3-l5-s558351420.used-as.sat04-934.cnf,1,0.2451,0.5581,0.1295,0.1729,4103
SAT_Competition2009/CRAFTED/edgematching/compact/em_14_7_3_cmp.cnf,1,0.2437,0.9208,0.14,0.206,306000
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S2065372010-022.cnf,1,0.0001,0.1022,0.0001,0.0001,5340
SAT_Competition2009/APPLICATION/SAT_RACE06/goldb-heqc-i10mul.cnf,1,0.1001,0.7435,0.0529,0.0603,77941
SAT_Competition2007/random/OnTreshold/3SAT/v500/unif-k3-r4.26-v500-c2130-S1490740667-05.SAT.shuffled.cnf,1,0.1613,0.576,0.0886,0.12,2130
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S568017735-066.cnf,1,0.1816,0.5736,0.0953,0.1269,16800
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1401248878-094-UNKNOWN.cnf,1,0.1751,0.5719,0.0927,0.1247,210000
SAT_Competition2011/SAT09/APPLICATIONS/diagnosis/UTI-20-10t1.cnf,1,0.0348,0.7388,0.0116,0.0209,1280000
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S1402156840-093.cnf,1,0.0001,0.0917,0.0001,0.0001,6675
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h33-unknown.cnf,1,0.45,0.9492,0.1509,0.2934,837000
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S2043900701-05.cnf,1,0.0002,0.1062,0.0001,0.0001,13600
SAT_Competition2009/CRAFTED/ramseycube/Q32inK09.cnf,1,0.0008,0.0837,0.0008,0.0008,7938
SAT_Competition2009/APPLICATION/SAT07/industrial/jarvisalo/eq.atree.braun.11.unsat.cnf,1,0.0724,0.3348,0.0492,0.0562,4732
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UTI-15-5p1.cnf,1,0.0545,0.8468,0.0194,0.0352,832000
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-24-57-sat.cnf,1,0.1491,0.9063,0.1491,0.1491,16308
SAT_Competition2007/random/2+p/p0.7/v4500/unif2p-p0.7-v4500-c12015-S1705860047-05-SAT.cnf,1,0.3035,0.6337,0.1803,0.238,12014
SAT_Competition2007/random/2+p/p0.8/v2405/unif2p-p0.8-v2405-c7479-S514014285-17-SAT.cnf,1,0.2672,0.5938,0.1528,0.2067,7478
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S314780693-050.SATISFIABLE.cnf,1,0.0001,0.0911,0.0001,0.0001,6230
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S1375576340-029.cnf,1,0.157,0.5542,0.0819,0.1079,1700
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,0.1615,0.5549,0.0865,0.1153,2769
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/unforced/rbsat-v1150c84314g1.cnf,1,0,0.8293,0,0,84314
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes4.cnf,1,0,0.8143,0,0,43649
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S688804305-073.cnf,1,0.1732,0.5593,0.0913,0.1223,33600
SAT_Competition2011/SAT04/handmade/andrew/composite/Composite-024BitPrimes-1.used-as.sat04-861.cnf,1,0.091,0.8947,0.0516,0.0904,11158
SAT_Competition2009/CRAFTED/parity-games/instance_n5_i6_pp.cnf,1,0.2617,0.7855,0.0792,0.077,31540
SAT_Competition2007/crafted/Difficult/contest05/sabharwal/gt-ordering-unsat-gt-045.sat05-1310.reshuffled-07.cnf,1,0,0.499,0,0,86175
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-19_348.cnf,1,0,0.7086,0,0,16458
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-lfsr_004_127_112-tseitin.cnf,1,0.4093,0.9909,0.115,0.1596,879000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S386464511-018.SATISFIABLE.cnf,1,0.1774,0.5816,0.0901,0.1231,1917
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1966306571-20-UNSAT.cnf,1,0.2213,0.5958,0.1168,0.1551,2931
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c10nidw_s.cnf,1,0.1476,0.8213,0.0758,0.1207,1200000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S844931093-069.cnf,1,0.166,0.5827,0.0918,0.1273,2380
SAT-Race-2010-CNF/mixed/anbulagan/dated-5-15-u.cnf,1,0.0319,0.8014,0.015,0.0253,697000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1213077873-067.cnf,1,0.1714,0.5385,0.0848,0.1155,2125
SAT_Competition2011/SAT05/industrial/grieu05/vmpc/vmpc_36.renamed-as.sat05-1922.cnf,1,0,0.6919,0,0,231000
SAT-Race-2010-CNF/mixed/palacios/safe-30-h30-sat.cnf,1,0.1625,0.9035,0.0391,0.0336,453000
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v2000-c40000-S394483079-002-UNKNOWN.cnf,1,0.005,0.2397,0.0027,0.0035,40000
SAT_Competition2007/random/2+p/p0.9/v810/unif2p-p0.9-v810-c2932-S1557868591-12-SAT.cnf,1,0.2164,0.5785,0.1197,0.1648,2931
SAT_Competition2011/SAT07/industrial/manolios/manol-pipe-f7idw.cnf,1,0.1489,0.7547,0.0761,0.1184,782000
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-47-3.cnf,1,0.0485,0.0896,0.0312,0.0407,274000
SAT_Competition2007/random/OnTreshold/3SAT/v360/unif-k3-r4.26-v360-c1533-S1370059435-05.UNSAT.shuffled.cnf,1,0.1599,0.5198,0.0835,0.1097,1533
SAT_Competition2007/industrial/industrial/palacios/medium/cube-11-h13-unsat.cnf,1,0.1325,0.5349,0.0747,0.1182,1370000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/18000/unif-k3-r4.2-v18000-c75600-S1773173258-010.cnf,1,0.1751,0.5729,0.0921,0.1242,75600
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-15-s.cnf,1,0.0302,0.7811,0.0137,0.0237,895000
SAT_RACE2006/SAT-Race-Benchmarks/velev-fvp-sat-3.0-b18.cnf,1,0.4959,0.9971,0.1745,0.2773,1010000
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,0.0034,0.2332,0.0018,0.0022,3195
SAT_Competition2009/CRAFTED/parity-games/instance_n7_i7_pp.cnf,1,0.2517,0.8406,0.067,0.0684,134000
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp.cnf,1,0.2563,0.741,0.0891,0.1247,9007
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/2000/unif-k3-r4.2-v2000-c8400-S7007454-009.cnf,1,0.1761,0.5685,0.0932,0.1263,8400
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes9.cnf,1,0,0.8216,0,0,61409
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/900/unif-k5-r20-v900-c18000-S2124311399-085.cnf,1,0.005,0.2477,0.0027,0.0035,18000
SAT_RACE2008/fuhs-aprove-16.cnf,1,0.047,0.3617,0.0307,0.0439,182000
SAT_Competition2009/APPLICATION/SAT07/industrial/anbulagan/hard-unsat/dated-5-15-u.cnf,1,0.0319,0.8014,0.015,0.0253,697000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v750-c3195-S1378008329-078.SATISFIABLE.cnf,1,0.1663,0.5653,0.0875,0.1205,3195
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/360/unif-k3-r4.25-v360-c1530-S1711406314-093.cnf,1,0.1839,0.5907,0.0973,0.1344,1530
SAT_Competition2007/crafted/Hard/contest04/connamacher/connm-ue-csp-sat-n1200-d-0.02-s405595518.sat05-531.reshuffled-07.cnf,1,0.0105,0.6674,0.0043,0.0085,13289
SAT_Competition2007/random/LargeSize/3SAT/v7000/unif-k3-r4.2-v7000-c29400-S2118640909-06.cnf,1,0.1754,0.5679,0.093,0.1256,29400
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl006.sat05-2718.reshuffled-07.cnf,1,0.5,0.7999,0.433,0.4999,7617
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-07r-k100.cnf,1,0.2543,0.121,0.1233,0.1942,61378
SAT_Competition2011/SAT_RACE08/cnf/ibm-2004-01-k90.cnf,1,0.0892,0.7817,0.0349,0.0497,276000
SAT_Competition2007/random/LargeSize/3SAT/v16000/unif-k3-r4.2-v16000-c67200-S886048189-14.cnf,1,0.1763,0.5639,0.0923,0.1254,67200
SAT_RACE2008/ibm-2002-24r3-k100.cnf,1,0.1402,0.7783,0.0555,0.084,550000
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1441840675-053.cnf,1,0.0047,0.24,0.0027,0.0034,22000
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/10000/unif-k3-r4.2-v10000-c42000-S1618450766-063.cnf,1,0.1763,0.5667,0.0921,0.124,42000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1090604743-089.UNKNOWN.cnf,1,0.1809,0.5964,0.0904,0.1257,1491
SAT_Competition2009/CRAFTED/Difficult/contest05/sabharwal/counting-harder-php-018-017.sat05-1189.reshuffled-07.cnf,1,0.1761,0.8789,0.1705,0.176,2619
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/total-10-13-s.cnf,1,0.03,0.7902,0.0136,0.0235,1030000
SAT_Competition2007/random/LargeSize/5SAT/v1100/unif-k5-r20-v1100-c22000-S260814579-03.cnf,1,0.0049,0.2401,0.0027,0.0034,22000
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-160-100.cnf,1,0.2296,0.5832,0.2295,0.2295,384
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/65/unif-k7-r89-v65-c5785-S254828838-055.cnf,1,0.0001,0.0848,0.0001,0.0001,5785
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S1807135406-059.cnf,1,0.1676,0.5687,0.0859,0.1133,1615
SAT_RACE2006/SAT-Race-Benchmarks/ibm-2002-21r-k95.cnf,1,0.0839,0.8312,0.0311,0.0471,788000
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/70/unif-k7-r89-v70-c6230-S1723021362-073.cnf,1,0.0001,0.0951,0.0001,0.0001,6230
SAT_Competition2011/SAT05/crafted/markstrom05/eulcbip/eulcbip-7-UNSAT.shuffled-as.sat05-3936.cnf,1,0.2679,0,0.2648,0.2677,672
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1791291573-05.cnf,1,0.0048,0.2415,0.0027,0.0036,12000
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v300-c1278-S768688898-014.UNKNOWN.cnf,1,0.1634,0.5877,0.0874,0.1252,1278
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v5000-c21000-S72547786-008-UNKNOWN.cnf,1,0.1711,0.5613,0.0902,0.1214,21000
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-uns-1.0-8.cnf,1,0.3415,1,0.069,0.031,1330000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/520/unif-k3-r4.25-v520-c2210-S621134782-041.cnf,1,0.1756,0.5836,0.0909,0.1184,2210
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-bobsmhdlc2-tseitin.cnf,1,0.1227,0.4969,0.0508,0.0647,130000
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S1916972979-060.cnf,1,0.003,0.2141,0.0017,0.0019,1917
SAT_Competition2009/APPLICATION/SAT07/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.4488,0.9467,0.151,0.2849,912000
SAT_Competition2011/SAT02/handmade/pehoushek/plainoldcnf/5cnf_4300_4300_110.shuffled.cnf,1,0.0037,0.0345,0.0032,0.0035,1892
SAT_RACE2008/ibm-2002-29r-k75.cnf,1,0.0826,0.8297,0.0311,0.0371,335000
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n240-s78945233-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,576
SAT_Competition2011/SAT04/handmade/kexu/frb-0.8/frb59-26-2.used-as.sat04-892.cnf,1,0,0.8497,0,0,132000
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k45-pdtvisns3p02-tseitin.cnf,1,0.112,0.5864,0.0523,0.0786,488000
SAT_Competition2007/industrial/industrial/crypto/mizh-sha0-35-4.cnf,1,0.0447,0.0666,0.0308,0.0411,204000
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1760258375-046.UNKNOWN.cnf,1,0.0034,0.2074,0.0017,0.0022,2130
SAT_Competition2009/CRAFTED/edgematching/all/em_7_3_6_all.cnf,1,0.0537,0.9702,0.0213,0.0326,30387
SAT_Competition2009/CRAFTED/sgi/new-difficult-20-152-18-95.cnf,1,0.0007,0.9082,0.0003,0.0004,15466
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1388268034-092.cnf,1,0.005,0.2432,0.0027,0.0035,22000
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/500/unif-k3-r4.25-v500-c2125-S1826325374-100.cnf,1,0.1806,0.5708,0.0908,0.1218,2125
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-icl001.sat05-2695.reshuffled-07.cnf,1,0.5,0.7998,0.4485,0.4999,8013
SAT_RACE2006/SAT-Race-Benchmarks/velev-live-uns-2.0-ebuf.cnf,1,0.0557,0.9529,0.0183,0.0116,161000
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S709305826-098-UNKNOWN.cnf,1,0.176,0.5695,0.093,0.125,168000
SAT_Competition2007/industrial/industrial/crypto/mizh-md5-48-5.cnf,1,0.0483,0.0878,0.0312,0.0407,279000
SAT_Competition2011/SAT04/handmade/connamacher/connm-d-0.02/connm-ue-csp-sat-n1200-d-0.02-s405595518.used-as.sat04-950.cnf,1,0.0109,0.6735,0.0044,0.0088,13289
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v70-c6230-S1335110382-066.SATISFIABLE.cnf,1,0.0001,0.0856,0.0001,0.0001,6230
SAT_RACE2006/SAT-Race-Benchmarks/manol-pipe-c7b_i.cnf,1,0.1528,0.792,0.072,0.1104,77473
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/700/unif-k5-r20-v700-c14000-S1313163883-027.cnf,1,0.005,0.2557,0.0027,0.0034,14000
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-6x19.cnf,1,0.0064,0.5091,0.0064,0.0064,11058
SAT_Competition2011/SAT_RACE08/Q1/SAT_dat.k85.cnf,1,0.1211,0.8409,0.0401,0.0541,890000
SAT_RACE2008/simon-s02-f2clk-50.cnf,1,0.0907,0.4827,0.0403,0.0506,101000
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-rand3bip-sat-220-1.sat05-2173.reshuffled-07.cnf,1,0.042,0,0.042,0.042,880
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/E03N17.cnf,1,0.0516,0.8583,0.0149,0.0099,93544
