@RELATION 'Feature_CSP_2010-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 7'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE normalised_width_of_graph NUMERIC
@ATTRIBUTE stats_Local_Variance NUMERIC
@ATTRIBUTE normalised_width_of_ordering NUMERIC
@ATTRIBUTE normalised_median_degree NUMERIC
@ATTRIBUTE stats_tightness_mean NUMERIC
@ATTRIBUTE stats_cts_per_var_mean NUMERIC
@ATTRIBUTE stats_tightness_25 NUMERIC

@DATA
bqwh-15-106-21_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-22_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-23_ext.xml.minion.converted.minion.gz,1,0.075472,0.815014,0.113208,0.103774,64.461088,16.726415,22
bqwh-15-106-23_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-24_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-25_ext.xml.minion.converted.minion.gz,1,0.084906,0.814489,0.132075,0.108491,62.927994,17.273585,21
bqwh-15-106-25_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-26_glb.xml.minion.conv.minion,1,0.113208,0.37128,0.122642,0.113208,129.616034,8.424528,77
bqwh-15-106-27_ext.xml.minion.converted.minion.gz,1,0.075472,0.814425,0.113208,0.103774,63.557724,17.018868,19
bqwh-15-106-28_glb.xml.minion.conv.minion,1,0.113208,0.378533,0.113208,0.113208,128.962428,8.245283,77
bqwh-15-106-29_ext.xml.minion.converted.minion.gz,1,0.075472,0.815775,0.113208,0.113208,66.438941,16.575472,24
bqwh-15-106-29_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-2_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-30_glb.xml.minion.conv.minion,1,0.113208,0.346085,0.122642,0.113208,117.002558,9.09434,69
bqwh-15-106-31_ext.xml.minion.converted.minion.gz,1,0.075472,0.815127,0.122642,0.113208,65.488066,17.141509,25
bqwh-15-106-31_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-32_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-33_ext.xml.minion.converted.minion.gz,1,0.075472,0.815699,0.113208,0.103774,65.994902,16.575472,23
bqwh-15-106-33_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-34_glb.xml.minion.conv.minion,1,0.113208,0.378161,0.113208,0.113208,128.292929,8.254717,72
bqwh-15-106-35_ext.xml.minion.converted.minion.gz,1,0.084906,0.810194,0.122642,0.113208,56.435699,19.311321,19
bqwh-15-106-35_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-36_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-37_ext.xml.minion.converted.minion.gz,1,0.075472,0.81485,0.103774,0.103774,65.90396,16.5,21
bqwh-15-106-37_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-38_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-39_ext.xml.minion.converted.minion.gz,1,0.084906,0.812582,0.113208,0.113208,59.732129,18.283019,18
bqwh-15-106-39_glb.xml.minion.conv.minion,1,0.113208,0.357077,0.113208,0.113208,121.081333,8.792453,68
bqwh-15-106-3_ext.xml.minion.converted.minion.gz,1,0.075472,0.814517,0.113208,0.113208,63.354369,17.301887,24
bqwh-15-106-3_glb.xml.minion.conv.minion,1,0.113208,0.388101,0.113208,0.113208,132.255988,8.018868,78
bqwh-15-106-40_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-41_ext.xml.minion.converted.minion.gz,1,0.075472,0.814238,0.113208,0.103774,63.652245,16.981132,22
bqwh-15-106-41_glb.xml.minion.conv.minion,1,0.113208,0.383365,0.113208,0.113208,132.211765,8.132075,72
bqwh-15-106-42_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-43_ext.xml.minion.converted.minion.gz,1,0.075472,0.814929,0.113208,0.103774,64.313629,17.018868,23
bqwh-15-106-43_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-44_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-45_ext.xml.minion.converted.minion.gz,1,0.09434,0.812863,0.113208,0.113208,60.005283,18.283019,22
bqwh-15-106-45_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-46_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-47_ext.xml.minion.converted.minion.gz,1,0.075472,0.815404,0.113208,0.103774,66.33988,16.556604,25
bqwh-15-106-47_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-48_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-49_ext.xml.minion.converted.minion.gz,1,0.084906,0.814767,0.113208,0.113208,64.196629,17.330189,21
bqwh-15-106-49_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-4_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-50_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-51_ext.xml.minion.converted.minion.gz,1,0.084906,0.814144,0.122642,0.113208,61.92393,17.613208,22
bqwh-15-106-51_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-53_ext.xml.minion.converted.minion.gz,1,0.084906,0.815134,0.113208,0.113208,66.484899,16.867925,24
bqwh-15-106-53_glb.xml.minion.conv.minion,1,0.113208,0.40632,0.113208,0.113208,140.988818,7.622642,81
bqwh-15-106-54_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-55_ext.xml.minion.converted.minion.gz,1,0.084906,0.813846,0.113208,0.113208,61.070478,17.764151,20
bqwh-15-106-55_glb.xml.minion.conv.minion,1,0.113208,0.375078,0.113208,0.113208,127.155492,8.330189,72
bqwh-15-106-56_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-57_ext.xml.minion.converted.minion.gz,1,0.084906,0.809256,0.122642,0.113208,58.313754,18.754717,18
bqwh-15-106-57_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-58_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-59_ext.xml.minion.converted.minion.gz,1,0.084906,0.81274,0.113208,0.113208,60.006065,18.160377,21
bqwh-15-106-59_glb.xml.minion.conv.minion,1,0.113208,0.359391,0.113208,0.113208,122.05249,8.726415,72
bqwh-15-106-5_ext.xml.minion.converted.minion.gz,1,0.084906,0.812902,0.122642,0.113208,61.76132,17.830189,20
bqwh-15-106-5_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-60_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-61_ext.xml.minion.converted.minion.gz,1,0.084906,0.808669,0.113208,0.113208,57.674157,19.09434,18
bqwh-15-106-61_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-62_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-63_ext.xml.minion.converted.minion.gz,1,0.075472,0.814503,0.103774,0.113208,64.626312,17.226415,21
bqwh-15-106-63_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-65_ext.xml.minion.converted.minion.gz,1,0.075472,0.8151,0.113208,0.103774,64.436275,17.04717,22
bqwh-15-106-65_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-66_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-67_ext.xml.minion.converted.minion.gz,1,0.075472,0.815013,0.113208,0.113208,65.522936,16.830189,22
bqwh-15-106-67_glb.xml.minion.conv.minion,1,0.113208,0.398353,0.113208,0.113208,139.931677,7.792453,78
bqwh-15-106-68_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-69_ext.xml.minion.converted.minion.gz,1,0.09434,0.811536,0.113208,0.113208,58.970588,18.566038,18
bqwh-15-106-69_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-6_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-70_glb.xml.minion.conv.minion,1,0.113208,0.403611,0.122642,0.113208,137.696203,7.679245,80
bqwh-15-106-71_ext.xml.minion.converted.minion.gz,1,0.084906,0.81488,0.113208,0.113208,65.413765,17.150943,22
bqwh-15-106-71_glb.xml.minion.conv.minion,1,0.113208,0.407097,0.113208,0.113208,137.113782,7.603774,80
bqwh-15-106-72_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-73_ext.xml.minion.converted.minion.gz,1,0.075472,0.814376,0.103774,0.103774,63.563473,16.95283,21
bqwh-15-106-73_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-74_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-75_ext.xml.minion.converted.minion.gz,1,0.084906,0.812895,0.113208,0.113208,59.77468,18.330189,22
bqwh-15-106-75_glb.xml.minion.conv.minion,1,0.113208,0.359923,0.113208,0.113208,122.022942,8.707547,72
bqwh-15-106-76_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-77_ext.xml.minion.converted.minion.gz,1,0.075472,0.814681,0.122642,0.113208,72.496262,15.688679,27
bqwh-15-106-77_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-78_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-79_ext.xml.minion.converted.minion.gz,1,0.075472,0.815261,0.113208,0.113208,65.546645,17.084906,21
bqwh-15-106-79_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-7_ext.xml.minion.converted.minion.gz,1,0.075472,0.815281,0.103774,0.103774,64.8442,16.632075,23
bqwh-15-106-7_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-80_glb.xml.minion.conv.minion,1,0.113208,0.363999,0.113208,0.113208,123.253078,8.613208,72
bqwh-15-106-81_ext.xml.minion.converted.minion.gz,1,0.075472,0.814812,0.113208,0.103774,64.563666,17.207547,22
bqwh-15-106-81_glb.xml.minion.conv.minion,1,0.113208,0.386553,0.113208,0.113208,131.735119,8.056604,75
bqwh-15-106-83_ext.xml.minion.converted.minion.gz,1,0.084906,0.814694,0.122642,0.113208,64.053702,17.283019,22
bqwh-15-106-83_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-84_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-85_ext.xml.minion.converted.minion.gz,1,0.075472,0.814083,0.122642,0.113208,62.892714,17.349057,21
bqwh-15-106-85_glb.xml.minion.conv.minion,1,0.113208,0.379847,0.122642,0.113208,127.597968,8.216981,71
bqwh-15-106-86_glb.xml.minion.conv.minion,1,0.113208,0.356301,0.122642,0.113208,119.974734,8.811321,71
bqwh-15-106-87_ext.xml.minion.converted.minion.gz,1,0.075472,0.8119,0.113208,0.103774,60.975441,17.754717,20
bqwh-15-106-87_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-88_glb.xml.minion.conv.minion,1,0.113208,0.363693,0.113208,0.113208,123.402189,8.613208,72
bqwh-15-106-89_ext.xml.minion.converted.minion.gz,1,0.075472,0.813596,0.122642,0.113208,61.907812,17.735849,20
bqwh-15-106-89_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-8_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-90_glb.xml.minion.conv.minion,1,0.113208,0.40998,0.122642,0.113208,142.173139,7.54717,81
bqwh-15-106-91_ext.xml.minion.converted.minion.gz,1,0.084906,0.814791,0.113208,0.113208,64.530328,17.283019,25
bqwh-15-106-92_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-93_ext.xml.minion.converted.minion.gz,1,0.084906,0.814891,0.103774,0.113208,63.787479,17.141509,22
bqwh-15-106-93_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-94_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-95_ext.xml.minion.converted.minion.gz,1,0.084906,0.813834,0.113208,0.113208,62.465571,17.698113,22
bqwh-15-106-95_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-96_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-97_ext.xml.minion.converted.minion.gz,1,0.084906,0.815252,0.113208,0.113208,65.448505,17.028302,24
bqwh-15-106-97_glb.xml.minion.conv.minion,1,?,?,?,?,?,?,?
bqwh-15-106-98_glb.xml.minion.conv.minion,1,0.113208,0.395184,0.113208,0.113208,135.251534,7.867925,77
bqwh-15-106-99_ext.xml.minion.converted.minion.gz,1,0.084906,0.81421,0.113208,0.113208,62.045597,17.877358,22
bqwh-15-106-99_glb.xml.minion.conv.minion,1,0.113208,0.383685,0.113208,0.113208,129.459499,8.122642,75
bqwh-15-106-9_ext.xml.minion.converted.minion.gz,1,0.075472,0.81121,0.113208,0.113208,59.372957,18.301887,19
bqwh-15-106-9_glb.xml.minion.conv.minion,1,0.113208,0.346198,0.113208,0.113208,119.025575,9.09434,70
bqwh-18-141-11_ext.xml.minion.converted.minion.gz,1,0.06383,0.812194,0.099291,0.092199,56.078556,19.574468,16
bqwh-18-141-13_ext.xml.minion.converted.minion.gz,1,0.06383,0.80696,0.099291,0.092199,52.869396,20.617021,15
bqwh-18-141-15_ext.xml.minion.converted.minion.gz,1,0.070922,0.812807,0.099291,0.092199,56.864821,19.319149,18
bqwh-18-141-17_ext.xml.minion.converted.minion.gz,1,0.06383,0.811174,0.092199,0.092199,56.422269,19.546099,17
bqwh-18-141-19_ext.xml.minion.converted.minion.gz,1,0.06383,0.810794,0.099291,0.092199,53.885773,20.198582,17
bqwh-18-141-1_ext.xml.minion.converted.minion.gz,1,0.06383,0.810048,0.099291,0.092199,54.079798,20.276596,16
bqwh-18-141-21_ext.xml.minion.converted.minion.gz,1,0.06383,0.810983,0.099291,0.092199,54.39877,20.120567,16
bqwh-18-141-23_ext.xml.minion.converted.minion.gz,1,0.06383,0.808218,0.092199,0.092199,52.668434,21.021277,15
bqwh-18-141-25_ext.xml.minion.converted.minion.gz,1,0.070922,0.810969,0.099291,0.092199,54.65489,20.141844,16
bqwh-18-141-27_ext.xml.minion.converted.minion.gz,1,0.06383,0.805939,0.092199,0.092199,52.553719,20.560284,14
bqwh-18-141-29_ext.xml.minion.converted.minion.gz,1,0.06383,0.807976,0.092199,0.092199,51.333494,21.014184,15
bqwh-18-141-31_ext.xml.minion.converted.minion.gz,1,0.070922,0.809203,0.099291,0.092199,52.468856,21.156028,16
bqwh-18-141-33_ext.xml.minion.converted.minion.gz,1,0.06383,0.809707,0.099291,0.092199,54.232641,20.113475,16
bqwh-18-141-35_ext.xml.minion.converted.minion.gz,1,0.070922,0.808979,0.092199,0.092199,53.473553,20.375887,15
bqwh-18-141-37_ext.xml.minion.converted.minion.gz,1,0.06383,0.810168,0.092199,0.092199,54.052977,20.319149,16
bqwh-18-141-39_ext.xml.minion.converted.minion.gz,1,0.06383,0.810278,0.092199,0.092199,54.631013,20.021277,16
bqwh-18-141-3_ext.xml.minion.converted.minion.gz,1,0.06383,0.812732,0.099291,0.092199,57.58731,19.312057,17
bqwh-18-141-41_ext.xml.minion.converted.minion.gz,1,0.06383,0.812054,0.092199,0.092199,56.418094,19.390071,17
bqwh-18-141-43_ext.xml.minion.converted.minion.gz,1,0.070922,0.805684,0.099291,0.099291,49.093412,22.241135,14
bqwh-18-141-45_ext.xml.minion.converted.minion.gz,1,0.070922,0.806965,0.099291,0.092199,51.284221,21.198582,15
bqwh-18-141-47_ext.xml.minion.converted.minion.gz,1,0.070922,0.812852,0.092199,0.092199,57.378174,19.475177,18
bqwh-18-141-49_ext.xml.minion.converted.minion.gz,1,0.06383,0.811058,0.092199,0.092199,54.016975,20.056738,17
bqwh-18-141-51_ext.xml.minion.converted.minion.gz,1,0.070922,0.811842,0.099291,0.092199,55.030848,20.276596,18
bqwh-18-141-53_ext.xml.minion.converted.minion.gz,1,0.070922,0.812705,0.099291,0.092199,56.529695,19.652482,19
bqwh-18-141-55_ext.xml.minion.converted.minion.gz,1,0.06383,0.810598,0.092199,0.085106,55.76096,19.64539,16
bqwh-18-141-57_ext.xml.minion.converted.minion.gz,1,0.06383,0.809942,0.099291,0.092199,55.452406,19.468085,16
bqwh-18-141-59_ext.xml.minion.converted.minion.gz,1,0.06383,0.80936,0.099291,0.092199,53.597678,20.177305,15
bqwh-18-141-5_ext.xml.minion.converted.minion.gz,1,0.06383,0.807664,0.092199,0.092199,52.654885,20.539007,15
bqwh-18-141-61_ext.xml.minion.converted.minion.gz,1,0.070922,0.808954,0.099291,0.092199,52.591152,20.957447,15
bqwh-18-141-63_ext.xml.minion.converted.minion.gz,1,0.06383,0.811899,0.092199,0.092199,55.959644,19.836879,17
bqwh-18-141-65_ext.xml.minion.converted.minion.gz,1,0.06383,0.808523,0.099291,0.085106,54.57602,19.808511,16
bqwh-18-141-67_ext.xml.minion.converted.minion.gz,1,0.06383,0.805582,0.092199,0.092199,51.785167,20.87234,15
bqwh-18-141-69_ext.xml.minion.converted.minion.gz,1,0.06383,0.811703,0.099291,0.085106,56.959118,19.198582,16
bqwh-18-141-71_ext.xml.minion.converted.minion.gz,1,0.06383,0.809756,0.099291,0.092199,53.910231,20.35461,15
bqwh-18-141-73_ext.xml.minion.converted.minion.gz,1,0.070922,0.812458,0.092199,0.092199,56.349814,19.687943,19
bqwh-18-141-75_ext.xml.minion.converted.minion.gz,1,0.070922,0.811828,0.099291,0.092199,55.746347,19.865248,17
bqwh-18-141-77_ext.xml.minion.converted.minion.gz,1,0.070922,0.805749,0.099291,0.092199,50.218892,22.070922,14
bqwh-18-141-79_ext.xml.minion.converted.minion.gz,1,0.06383,0.809533,0.092199,0.092199,54.802882,19.780142,14
bqwh-18-141-7_ext.xml.minion.converted.minion.gz,1,0.06383,0.808704,0.092199,0.092199,53.458812,20.326241,16
bqwh-18-141-81_ext.xml.minion.converted.minion.gz,1,0.06383,0.808819,0.085106,0.085106,53.62406,20.255319,15
bqwh-18-141-83_ext.xml.minion.converted.minion.gz,1,0.056738,0.807392,0.099291,0.085106,54.041123,20.021277,15
bqwh-18-141-85_ext.xml.minion.converted.minion.gz,1,0.06383,0.810376,0.092199,0.092199,54.936516,20.170213,14
bqwh-18-141-87_ext.xml.minion.converted.minion.gz,1,0.070922,0.807029,0.092199,0.092199,50.791725,21.453901,14
bqwh-18-141-89_ext.xml.minion.converted.minion.gz,1,0.06383,0.801317,0.099291,0.092199,48.82683,22.475177,13
bqwh-18-141-91_ext.xml.minion.converted.minion.gz,1,0.06383,0.80932,0.099291,0.092199,53.222837,20.248227,15
bqwh-18-141-93_ext.xml.minion.converted.minion.gz,1,0.06383,0.806506,0.099291,0.092199,51.790944,20.843972,14
bqwh-18-141-95_ext.xml.minion.converted.minion.gz,1,0.070922,0.809138,0.099291,0.092199,52.49466,21.021277,16
bqwh-18-141-97_ext.xml.minion.converted.minion.gz,1,0.06383,0.810656,0.099291,0.092199,55.090072,20.049645,15
bqwh-18-141-99_ext.xml.minion.converted.minion.gz,1,0.070922,0.810071,0.092199,0.092199,53.943227,20.595745,16
bqwh-18-141-9_ext.xml.minion.converted.minion.gz,1,0.06383,0.811143,0.099291,0.092199,55.19205,19.992908,16
composed-25-10-20-0_ext.xml.minion.gz,1,0.133333,0.835394,0.142857,0.085714,241.248387,11.809524,55
composed-25-10-20-1_ext.xml.minion.gz,1,0.12381,0.835394,0.171429,0.085714,241.772581,11.809524,54
composed-25-10-20-2_ext.xml.minion.gz,1,0.114286,0.835394,0.180952,0.085714,241.520968,11.809524,55
composed-25-10-20-3_ext.xml.minion.gz,1,0.12381,0.835394,0.171429,0.085714,241.883871,11.809524,54
composed-25-10-20-4_ext.xml.minion.gz,1,0.114286,0.835394,0.161905,0.085714,241.951613,11.809524,55
composed-25-10-20-5_ext.xml.minion.gz,1,0.114286,0.835394,0.171429,0.085714,242.387097,11.809524,56
composed-25-10-20-6_ext.xml.minion.gz,1,0.114286,0.835394,0.161905,0.085714,242.762903,11.809524,55
composed-25-10-20-7_ext.xml.minion.gz,1,0.12381,0.835394,0.161905,0.085714,242.282258,11.809524,55
composed-25-10-20-8_ext.xml.minion.gz,1,0.114286,0.835394,0.180952,0.085714,241.682258,11.809524,54
composed-25-10-20-9_ext.xml.minion.gz,1,0.12381,0.835394,0.171429,0.085714,242.05,11.809524,55
composed-25-1-2-0_ext.xml.minion.gz,1,0.424242,0.749308,0.454545,0.454545,197.767857,13.575758,143
composed-25-1-2-1_ext.xml.minion.gz,1,0.393939,0.749308,0.545455,0.424242,198.607143,13.575758,144
composed-25-1-2-2_ext.xml.minion.gz,1,0.363636,0.749308,0.575758,0.454545,197.723214,13.575758,142
composed-25-1-2-3_ext.xml.minion.gz,1,0.393939,0.749308,0.545455,0.454545,198.214286,13.575758,144
composed-25-1-2-4_ext.xml.minion.gz,1,0.363636,0.749308,0.515152,0.454545,199.044643,13.575758,144
composed-25-1-25-0_ext.xml.minion.gz,1,0.424242,0.742906,0.454545,0.484848,184.016194,14.969697,140
composed-25-1-25-1_ext.xml.minion.gz,1,0.393939,0.742906,0.545455,0.454545,184.461538,14.969697,141
composed-25-1-25-2_ext.xml.minion.gz,1,0.363636,0.742906,0.575758,0.484848,184.149798,14.969697,140
composed-25-1-25-3_ext.xml.minion.gz,1,0.393939,0.742906,0.545455,0.484848,184.412955,14.969697,142
composed-25-1-25-4_ext.xml.minion.gz,1,0.363636,0.742906,0.515152,0.484848,185.299595,14.969697,142
composed-25-1-25-5_ext.xml.minion.gz,1,0.363636,0.742906,0.545455,0.484848,184.740891,14.969697,142
composed-25-1-25-6_ext.xml.minion.gz,1,0.363636,0.742906,0.515152,0.484848,185.161943,14.969697,143
composed-25-1-25-7_ext.xml.minion.gz,1,0.393939,0.742906,0.515152,0.484848,185.242915,14.969697,140
composed-25-1-25-8_ext.xml.minion.gz,1,0.363636,0.742906,0.575758,0.484848,184.356275,14.969697,141
composed-25-1-25-9_ext.xml.minion.gz,1,0.393939,0.742906,0.545455,0.515152,184.692308,14.969697,141
composed-25-1-2-5_ext.xml.minion.gz,1,0.363636,0.749308,0.545455,0.454545,198.607143,13.575758,144
composed-25-1-2-6_ext.xml.minion.gz,1,0.363636,0.749308,0.515152,0.454545,199.098214,13.575758,146
composed-25-1-2-7_ext.xml.minion.gz,1,0.393939,0.749308,0.515152,0.484848,198.90625,13.575758,144
composed-25-1-2-8_ext.xml.minion.gz,1,0.363636,0.749308,0.575758,0.484848,198.1875,13.575758,144
composed-25-1-2-9_ext.xml.minion.gz,1,0.393939,0.749308,0.545455,0.484848,198.473214,13.575758,145
composed-25-1-40-0_ext.xml.minion.gz,1,0.424242,0.73923,0.484848,0.515152,176.133588,15.878788,139
composed-25-1-40-1_ext.xml.minion.gz,1,0.393939,0.73923,0.545455,0.484848,176.965649,15.878788,138
composed-25-1-40-2_ext.xml.minion.gz,1,0.363636,0.73923,0.575758,0.484848,176.541985,15.878788,137
composed-25-1-40-3_ext.xml.minion.gz,1,0.393939,0.73923,0.545455,0.515152,176.816794,15.878788,140
composed-25-1-40-4_ext.xml.minion.gz,1,0.363636,0.73923,0.515152,0.515152,177.557252,15.878788,140
composed-25-1-40-5_ext.xml.minion.gz,1,0.363636,0.73923,0.545455,0.484848,177.125954,15.878788,140
composed-25-1-40-6_ext.xml.minion.gz,1,0.363636,0.73923,0.515152,0.515152,177.301527,15.878788,140
composed-25-1-40-7_ext.xml.minion.gz,1,0.393939,0.73923,0.515152,0.515152,177.458015,15.878788,138
composed-25-1-40-8_ext.xml.minion.gz,1,0.363636,0.73923,0.575758,0.515152,176.553435,15.878788,138
composed-25-1-40-9_ext.xml.minion.gz,1,0.393939,0.73923,0.545455,0.515152,176.977099,15.878788,139
composed-25-1-80-0_ext.xml.minion.gz,1,0.424242,0.730939,0.575758,0.575758,159.291391,18.30303,58
composed-25-1-80-1_ext.xml.minion.gz,1,0.424242,0.730939,0.575758,0.545455,160.122517,18.30303,60
composed-25-1-80-2_ext.xml.minion.gz,1,0.424242,0.730939,0.575758,0.575758,159.731788,18.30303,61
composed-25-1-80-3_ext.xml.minion.gz,1,0.454545,0.730939,0.575758,0.575758,160.07947,18.30303,60
composed-25-1-80-4_ext.xml.minion.gz,1,0.393939,0.730939,0.515152,0.545455,160.725166,18.30303,62
composed-25-1-80-5_ext.xml.minion.gz,1,0.393939,0.730939,0.545455,0.545455,159.990066,18.30303,60
composed-25-1-80-6_ext.xml.minion.gz,1,0.424242,0.730939,0.515152,0.545455,160.764901,18.30303,61
composed-25-1-80-7_ext.xml.minion.gz,1,0.424242,0.730939,0.515152,0.575758,160.480132,18.30303,61
composed-25-1-80-8_ext.xml.minion.gz,1,0.393939,0.730939,0.575758,0.575758,159.857616,18.30303,59
composed-25-1-80-9_ext.xml.minion.gz,1,0.393939,0.730939,0.545455,0.575758,160.086093,18.30303,60
composed-75-1-2-0_ext.xml.minion.gz,1,0.13253,0.713651,0.228916,0.180723,166.641026,15.036145,142
composed-75-1-2-1_ext.xml.minion.gz,1,0.13253,0.713651,0.289157,0.180723,167.740385,15.036145,144
composed-75-1-2-2_ext.xml.minion.gz,1,0.13253,0.713651,0.277108,0.192771,167.009615,15.036145,142
composed-75-1-2-3_ext.xml.minion.gz,1,0.144578,0.713651,0.253012,0.192771,167.424679,15.036145,144
composed-75-1-2-4_ext.xml.minion.gz,1,0.144578,0.713651,0.228916,0.180723,167.706731,15.036145,143
composed-75-1-25-0_ext.xml.minion.gz,1,0.13253,0.712186,0.228916,0.180723,162.530139,15.590361,142
composed-75-1-25-1_ext.xml.minion.gz,1,0.13253,0.712186,0.289157,0.192771,163.496136,15.590361,142
composed-75-1-25-2_ext.xml.minion.gz,1,0.13253,0.712186,0.277108,0.192771,162.882535,15.590361,141
composed-75-1-25-3_ext.xml.minion.gz,1,0.144578,0.712186,0.253012,0.192771,163.309119,15.590361,143
composed-75-1-25-4_ext.xml.minion.gz,1,0.144578,0.712186,0.228916,0.192771,163.551777,15.590361,143
composed-75-1-25-5_ext.xml.minion.gz,1,0.13253,0.712186,0.26506,0.192771,164.139104,15.590361,144
composed-75-1-25-6_ext.xml.minion.gz,1,0.13253,0.712186,0.240964,0.192771,164.114374,15.590361,144
composed-75-1-25-7_ext.xml.minion.gz,1,0.13253,0.712186,0.216867,0.192771,163.35085,15.590361,142
composed-75-1-25-8_ext.xml.minion.gz,1,0.13253,0.712186,0.289157,0.180723,163.162287,15.590361,142
composed-75-1-25-9_ext.xml.minion.gz,1,0.13253,0.712186,0.26506,0.192771,162.976816,15.590361,142
composed-75-1-2-5_ext.xml.minion.gz,1,0.13253,0.713651,0.26506,0.192771,168.439103,15.036145,145
composed-75-1-2-6_ext.xml.minion.gz,1,0.13253,0.713651,0.240964,0.192771,168.258013,15.036145,144
composed-75-1-2-7_ext.xml.minion.gz,1,0.13253,0.713651,0.216867,0.192771,167.490385,15.036145,143
