@RELATION 'feature_values_proteus_2014-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE csp_perten_avg_predsize NUMERIC
@ATTRIBUTE csp_perten_avg_predshape NUMERIC
@ATTRIBUTE csp_sqrt_avg_domsize NUMERIC
@ATTRIBUTE csp_sqrt_max_domsize NUMERIC
@ATTRIBUTE csp_log_values NUMERIC
@ATTRIBUTE csp_log_search_vars NUMERIC
@ATTRIBUTE csp_log_constraints NUMERIC
@ATTRIBUTE csp_log_extra_ranges NUMERIC
@ATTRIBUTE csp_percent_min_continuity NUMERIC
@ATTRIBUTE csp_percent_avg_continuity NUMERIC
@ATTRIBUTE csp_log_lists NUMERIC
@ATTRIBUTE csp_percent_dec_predicate NUMERIC
@ATTRIBUTE csp_log_extra_booleans NUMERIC
@ATTRIBUTE csp_dyn_log_propags NUMERIC
@ATTRIBUTE csp_log_ranges NUMERIC
@ATTRIBUTE csp_log_bits NUMERIC
@ATTRIBUTE csp_perten_avg_predarity NUMERIC
@ATTRIBUTE csp_dyn_log_avg_weight NUMERIC
@ATTRIBUTE csp_dyn_log_stdev_weight NUMERIC
@ATTRIBUTE csp_percent_wsum NUMERIC
@ATTRIBUTE csp_percent_gac_predicate NUMERIC
@ATTRIBUTE csp_log_extra_bits NUMERIC
@ATTRIBUTE csp_max_arity NUMERIC
@ATTRIBUTE csp_percent_global NUMERIC
@ATTRIBUTE csp_dyn_log_nodes NUMERIC
@ATTRIBUTE csp_percent_ext NUMERIC
@ATTRIBUTE csp_num_alldiff NUMERIC
@ATTRIBUTE csp_percent_cumulative NUMERIC
@ATTRIBUTE csp_log_booleans NUMERIC
@ATTRIBUTE csp_log_constants NUMERIC
@ATTRIBUTE csp_perten_binext NUMERIC
@ATTRIBUTE csp_log_extra_values NUMERIC
@ATTRIBUTE csp_perten_largeext NUMERIC
@ATTRIBUTE csp_perten_naryext NUMERIC
@ATTRIBUTE csp_percent_alldiff NUMERIC
@ATTRIBUTE csp_percent_element NUMERIC
@ATTRIBUTE directorder_BINARY+ NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-max NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_BINARY+ NUMERIC
@ATTRIBUTE directorder_reducedVars NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE directorder_reducedClauses NUMERIC
@ATTRIBUTE directorder_horn-clauses-fraction NUMERIC
@ATTRIBUTE directorder_TRINARY+ NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_POSNEG-RATIO-VAR-mean NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE support_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-mean NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE support_TRINARY+ NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-VAR-stdev NUMERIC
@ATTRIBUTE support_POSNEG-RATIO-CLAUSE-coeff-variation NUMERIC
@ATTRIBUTE directorder_VCG-CLAUSE-max NUMERIC
@ATTRIBUTE directorder_vars-clauses-ratio NUMERIC
@ATTRIBUTE direct_VCG-CLAUSE-entropy NUMERIC
@ATTRIBUTE directorder_VCG-VAR-max NUMERIC
@ATTRIBUTE support_BINARY+ NUMERIC
@ATTRIBUTE direct_reducedClauses NUMERIC
@ATTRIBUTE directorder_VG-mean NUMERIC
@ATTRIBUTE direct_POSNEG-RATIO-CLAUSE-mean NUMERIC

@DATA
bool/ii/ii-16b2.xml,1,26.834913,3.754143,1.414214,1.414214,17.037493,11.071462,14.709892,14.650771,100,100,-1,93.743095,-1,20.402798,-1,-1,25.583532,4.310317,5.001903,-1,6.256905,-1,16,0,7.098032,0,0,-1,11.071462,-1,-1,-1,-1,-1,-1,-1,0.425626,0.347845,0.826087,0.819175,0.512173,0.535566,1.914788,0.192245,0.758378,0.889204,0.97447,1.046655,0.371372,0.753737,0.272302,0.719706,0.272302,0.988054,0.167707,0.473267,0.000225,0.245997,0.753737,0.002162,0.535566,0.44457,0.000073,0.719706
bool/ii/ii-32d2.xml,1,20.680223,4.362066,1.414214,1.414214,17.214803,9.658211,13.687266,13.64239,100,100,-1,92.72989,-1,21.19952,-1,-1,19.226201,4.596374,3.9352,-1,7.27011,-1,32,0,8.409391,0,0,-1,9.658211,-1,-1,-1,-1,-1,-1,-1,0.356276,0.43954,0.897436,0.739162,0.465014,0.57918,0.936415,0.217902,0.250523,0.928203,0.985595,0.944614,0.391795,0.727171,0.31649,0.743402,0.31649,0.992134,0.172262,0.43998,0.000499,0.212266,0.727171,0.000643,0.57918,0.115114,0.000095,0.743402
bool/ii/ii-32e2.xml,1,20.361766,5.31696,1.414214,1.414214,17.005087,13.295625,13.256798,13.216897,100,100,-1,91.1384,-1,20.825238,-1,-1,18.589446,2.050784,4.265261,-1,8.8616,-1,32,0,8.72792,0,0,-1,9.060696,-1,-1,-1,-1,-1,-1,-1,0.34879,0.439515,0.826087,0.727731,0.463898,0.575826,0.755165,0.217121,0.175391,0.928899,0.9865,0.930995,0.390836,0.728559,0.316762,0.744255,0.316762,0.992077,0.170779,0.436961,0.000562,0.213371,0.728559,0.000848,0.575826,0.077456,0.000108,0.744255
bool/ii/ii-8e2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.45781,0.269813,0.733333,0.883925,0.558419,0.494033,3.222497,0.179079,1.515697,0.843095,0.959554,1.111711,0.350272,0.831468,0.242256,0.691115,0.242256,0.970165,0.157064,0.517942,0.0006,0.268867,0.831468,0.002782,0.494033,1.06143,0.000277,0.691115
bool/ii/ii-16b1.xml,1,26.618401,3.909502,1.414214,1.414214,17.610275,11.754888,15.309761,15.247037,100,100,-1,93.484163,-1,20.457183,-1,-1,25.315234,4.220378,4.714671,-1,6.515837,-1,16,0,7.906891,0,0,-1,11.754888,-1,-1,-1,-1,-1,-1,-1,0.430603,0.345928,0.826087,0.818108,0.513006,0.535474,1.950855,0.192007,0.781773,0.890139,0.975295,1.049203,0.370307,0.780912,0.273838,0.716877,0.273838,0.983062,0.163506,0.477811,0.000151,0.247224,0.780912,0.001068,0.535474,0.467238,0.000049,0.716877
bool/ii/ii-32e4.xml,1,19.237955,3.098892,1.414214,1.414214,18.635715,9.59619,14.809165,14.789585,100,100,-1,94.83518,-1,20.462254,-1,-1,18.204991,5.540841,5.486806,-1,5.16482,-1,32,0,7.483816,0,0,-1,9.59619,-1,-1,-1,-1,-1,-1,-1,0.348099,0.439677,0.826087,0.727441,0.46379,0.575662,0.695385,0.216841,0.149964,0.928764,0.986474,0.930307,0.39163,0.728658,0.316851,0.744521,0.316851,0.992068,0.169019,0.436485,0.00018,0.213219,0.728658,0.000776,0.575662,0.064514,0.000035,0.744521
bool/ii/ii-16a2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.462055,0.339889,0.826087,0.82197,0.520844,0.552599,3.505997,0.198935,1.494655,0.891038,0.975178,1.069351,0.373748,0.782159,0.272242,0.705295,0.272242,0.981939,0.170148,0.503666,0.000334,0.237924,0.782159,0.002031,0.552599,0.937654,0.000103,0.705295
bool/ii/ii-32b3.xml,1,19.276554,3.433081,1.414214,1.414214,18.386747,9.442943,14.547979,14.526866,100,100,-1,94.278198,-1,20.644931,-1,-1,18.132193,5.430693,5.288359,-1,5.721802,-1,32,0,7.714246,0,0,-1,9.442943,-1,-1,-1,-1,-1,-1,-1,0.347985,0.439716,0.826087,0.727397,0.46381,0.575646,0.68703,0.216867,0.146475,0.928737,0.986469,0.930173,0.391571,0.728673,0.316871,0.744601,0.316871,0.992066,0.169155,0.436355,0.000214,0.213337,0.728673,0.000749,0.575646,0.062749,0.000041,0.744601
bool/ii/ii-8a3.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.435598,0.251332,0.733333,0.843513,0.577525,0.469804,2.407171,0.174587,1.096383,0.835465,0.967358,1.066059,0.348252,0.801933,0.230621,0.697805,0.230621,0.976772,0.154088,0.501599,0.001195,0.276798,0.801933,0.004742,0.469804,0.76833,0.000724,0.697805
bool/ii/ii-8e1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.461085,0.270584,0.733333,0.885454,0.558387,0.496904,3.373979,0.179222,1.606751,0.843847,0.9592,1.113893,0.351277,0.832723,0.242883,0.690608,0.242883,0.969782,0.157121,0.519677,0.00121,0.270768,0.832723,0.002826,0.496904,1.127948,0.000559,0.690608
bool/ii/ii-8a4.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.427278,0.250597,0.733333,0.837217,0.577096,0.463024,2.047871,0.173317,0.899818,0.834378,0.968393,1.058446,0.348059,0.795739,0.229342,0.700718,0.229342,0.978059,0.152609,0.49448,0.000548,0.276778,0.795739,0.004223,0.463024,0.62123,0.000335,0.700718
bool/ii/ii-16d2.xml,1,30.915244,3.772279,1.414214,1.414214,17.296549,10.707359,14.673916,14.627021,100,100,-1,93.712868,-1,20.905636,-1,-1,29.657818,4.54416,5.198067,-1,6.287132,-1,16,0,7.294621,0,0,-1,10.707359,-1,-1,-1,-1,-1,-1,-1,0.411646,0.348645,0.826087,0.80344,0.512023,0.527518,1.31224,0.189372,0.475444,0.889748,0.97701,1.025834,0.369912,0.756591,0.27324,0.724547,0.27324,0.987673,0.16277,0.46212,0.000167,0.251462,0.756591,0.002119,0.527518,0.269135,0.000055,0.724547
bool/ii/ii-32b1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.348872,0.439556,0.826087,0.727789,0.464108,0.575897,0.76969,0.217478,0.182016,0.92889,0.986498,0.930969,0.389792,0.728539,0.316777,0.74441,0.316777,0.992077,0.173032,0.436748,0.001106,0.214137,0.728539,0.000853,0.575897,0.080871,0.000212,0.74441
bool/ii/ii-8d2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.466692,0.274174,0.733333,0.896061,0.554702,0.50229,3.796677,0.18092,1.822588,0.84436,0.956228,1.12509,0.350595,0.842115,0.245818,0.687443,0.245818,0.966975,0.158381,0.526232,0.000682,0.267257,0.842115,0.00287,0.50229,1.283608,0.000315,0.687443
bool/ii/ii-32d3.xml,1,19.934982,2.435228,1.414214,1.414214,19.23325,10.686501,15.653573,15.630324,100,100,-1,95.941287,-1,20.736323,-1,-1,19.123239,5.428584,5.485702,-1,4.058713,-1,32,0,7.851749,0,0,-1,10.686501,-1,-1,-1,-1,-1,-1,-1,0.355406,0.439604,0.897436,0.738359,0.464776,0.578848,0.885942,0.217697,0.228916,0.928179,0.985638,0.943479,0.392572,0.727323,0.316546,0.743513,0.316546,0.992125,0.170494,0.439655,0.000122,0.211845,0.727323,0.000594,0.578848,0.10408,0.000023,0.743513
bool/ii/ii-16c2.xml,1,29.168194,3.764514,1.414214,1.414214,17.206871,10.851749,14.687212,14.635775,100,100,-1,93.72581,-1,20.912609,-1,-1,27.913356,4.508103,5.292283,-1,6.27419,-1,16,0,7.33985,0,0,-1,10.851749,-1,-1,-1,-1,-1,-1,-1,0.415915,0.348412,0.826087,0.80855,0.512069,0.529964,1.493457,0.190241,0.56185,0.889582,0.976234,1.032418,0.370346,0.755751,0.272963,0.723076,0.272963,0.987789,0.164288,0.465517,0.000184,0.249793,0.755751,0.002014,0.529964,0.322459,0.000061,0.723076
bool/ii/ii-32d1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.357025,0.43949,0.897436,0.73978,0.465301,0.579471,0.987437,0.218039,0.272752,0.928236,0.985568,0.945483,0.390792,0.727039,0.316444,0.743362,0.316444,0.99214,0.174274,0.440171,0.00101,0.212967,0.727039,0.000681,0.579471,0.126502,0.000192,0.743362
bool/ii/ii-8b2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.472456,0.254255,0.733333,0.876535,0.577965,0.499416,4.575962,0.182345,2.218374,0.836713,0.95873,1.10412,0.352347,0.838214,0.238114,0.678736,0.238114,0.966628,0.157557,0.542992,0.001013,0.265746,0.838214,0.004935,0.499416,1.625396,0.000583,0.678736
bool/ii/ii-32a1.xml,1,20.042395,2.847689,1.414214,1.414214,18.139117,9.84235,14.565697,14.538128,100,100,-1,95.253852,-1,20.72088,-1,-1,19.093165,5.202599,4.905465,-1,4.746148,-1,32,0,7.636625,0,0,-1,9.84235,-1,-1,-1,-1,-1,-1,-1,0.350654,0.43891,0.826087,0.728438,0.463667,0.576131,0.897672,0.216971,0.234483,0.929331,0.986582,0.933132,0.391252,0.72831,0.316452,0.743035,0.316452,0.992108,0.169865,0.43897,0.000262,0.211798,0.72831,0.000854,0.576131,0.107511,0.00005,0.743035
bool/ii/ii-32c4.xml,1,18.53892,2.106286,1.414214,1.414214,20.412693,10.567956,16.532599,16.521002,100,100,-1,96.489524,-1,21.089408,-1,-1,17.836825,6.250639,7.017785,-1,3.510476,-1,32,0,7.149747,0,0,-1,10.567956,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,0.575567,?,?,?,?,?,?,?,0.728722,0.316916,0.744744,0.316916,0.992061,0.168297,0.436102,?,?,0.728722,?,0.575567,0.056417,?,0.744744
bool/mps/mps-neos16.xml,1,96.688494,58.877456,1.414214,1.414214,17.052016,12.267079,12.311465,13.186424,100,100,-1,64.826941,-1,22.487026,-1,-1,51.487371,4.777848,7.164541,-1,35.173059,-1,128,0,11.658211,0,0,-1,8.857981,-1,-1,-1,-1,-1,-1,-1,0.389118,1.441132,0.988024,0.821507,0.525034,0.746313,0.87908,0.276492,0.105225,0.960082,0.976168,0.98117,0.359871,0.631652,1.113187,0.841039,1.113187,0.989586,0.241936,0.337761,0.005649,0.113738,0.631652,0.000999,0.746313,0.319418,0.000131,0.841039
bool/mps/mps-p0282.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.089958,2.668111,0.994737,0.325029,0.381098,?,0.421093,0.39008,0.001905,0.997649,0.997747,0.359831,0.307602,?,?,?,?,?,?,?,0.005256,0.013902,?,0.000051,?,?,0.000045,?
bool/mps/mps-gt2.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-air06.xml,1,30.018293,4.317073,1.414091,1.414214,22.309609,13.066426,17.086623,17.676914,100,100,-1,99.207317,-1,22.450478,9.152285,-1,20.012195,4.034196,2.222064,-1,0.792683,-1,461,0,11.777255,0,0,-1,13.068442,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p6000.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-air03.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-neos18.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.414984,0.374512,1,0.94342,0.51289,0.54456,7.658275,0.214118,2.903893,0.83569,0.939384,1.132605,0.328814,0.88272,0.309127,0.712308,0.309127,0.954574,0.208658,0.489893,0.005713,0.232224,0.88272,0.00427,0.54456,1.830641,0.000802,0.712308
bool/mps/mps-aflow30a.xml,1,304.812109,54.551148,1.414214,1.414214,30.761165,12.812779,15.305741,16.300549,100,100,-1,100,-1,23.201009,-1,-1,154.60334,2.526271,-0.369428,-1,0,-1,555,0,12.566054,0,0,-1,12.812779,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-diamond.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,-512,0,0,-512,0,-512,-512,0,-512,-512,-512,-512,0,-512,0,0,0,-512,0,0,0,-512,-512,0,-512,-512,0,0
bool/mps/mps-10teams.xml,1,17.647059,0.882353,1.374369,1.414214,17.262719,10.643856,13.780335,14.530772,100,100,-1,100,-1,20.96478,10.434628,-1,11.764706,3.921603,4.482867,-1,0,-1,72,0,10.729621,0,0,-1,10.658211,-1,-1,-1,-1,-1,-1,-1,0.481785,0.448695,0.904762,0.832176,0.578959,0.648031,0.716566,0.23692,0.103772,0.930856,0.974018,0.989674,0.374458,0.741351,0.377875,0.784597,0.377875,0.982717,0.208732,0.398192,0.000364,0.174768,0.741351,0.000107,0.648031,0.285575,0.000049,0.784597
bool/mps/mps-p0548.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p0291.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-stein15.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.402367,0.291722,0.75,0.861168,0.625986,0.457895,5.443182,0.18705,2.745562,0.778107,0.961538,1.007391,0.415532,0.843968,0.274814,0.751316,0.274814,0.968421,0.182536,0.429574,0.102273,0.260355,0.843968,0.050296,0.457895,2.184211,0.04922,0.751316
bool/mps/mps-opt1217.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p2756.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-air04.xml,1,12.831106,1.749696,1.414214,1.414214,22.256831,13.120238,17.138522,17.72887,100,100,-1,99.756987,-1,22.558699,-1,-1,8.55407,4.031829,2.18048,-1,0.243013,-1,368,0,12.011577,0,0,-1,13.120238,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-mzzv11.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-mod008.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p0201.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.084032,0.734252,0.987805,0.332451,0.356395,0.656049,0.408019,0.355136,0.005001,0.992818,0.994374,0.386042,0.366353,0.658987,0.512487,0.773081,0.512487,0.998006,0.220735,0.408403,0.007543,0.039453,0.658987,0.000245,0.656049,0.06045,0.000119,0.773081
bool/mps/mps-neos5.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-vpm2.xml,1,259.938272,49.62963,1.302615,1.414214,29.846848,10.906139,13.04354,14.07573,100,100,-1,100,-1,23.03924,10.643856,-1,130.164609,9.639218,13.757499,-1,0,-1,84,0,12.808361,0,0,-1,10.906139,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-vpm1.xml,1,272.613169,50.123457,1.302615,1.414214,27.991696,10.906139,13.014544,14.04738,100,100,-1,100,-1,22.80369,10.643856,-1,136.502058,7.345727,9.828567,-1,0,-1,82,0,12.393122,0,0,-1,10.906139,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-seymour1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-cracpb1.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-lp4l.xml,1,40.473373,4.615385,1.414214,1.414214,19.487919,10.084808,13.14418,13.744519,100,100,-1,99.408284,-1,22.793054,-1,-1,26.982249,3.653178,5.928943,-1,0.591716,-1,1086,0,10.015415,0,0,-1,10.084808,-1,-1,-1,-1,-1,-1,-1,0.413483,0.741217,0.997579,0.694166,0.594594,0.723783,0.55484,0.275933,0.008518,0.994543,0.998382,0.755531,0.385739,0.596732,0.575147,0.817214,0.575147,0.999254,0.201865,0.363903,0.015386,0.022687,0.596732,0.000431,0.723783,0.386038,0.000062,0.817214
bool/mps/mps-stein45.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.3564,0.38776,0.888889,0.734962,0.599009,0.534238,10.86423,0.260252,3.79602,0.798734,0.987336,0.950318,0.444454,0.74799,0.349649,0.779554,0.349649,0.991279,0.203552,0.402382,0.078329,0.173225,0.74799,0.019448,0.534238,2.487726,0.014076,0.779554
bool/mps/mps-bm23.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.342637,0.746239,0.96,0.769816,0.495003,0.670105,0.549768,0.330261,0.029284,0.978238,0.983434,0.930469,0.33322,0.694617,0.61245,0.787259,0.61245,0.992204,0.246701,0.393707,0.006626,0.086819,0.694617,0.000767,0.670105,0.313354,0.000497,0.787259
bool/mps/mps-air02.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-mitre.xml,1,66.542787,25.466993,1.414214,1.414214,25.458595,13.388556,15.516408,16.366237,100,100,-1,90.415648,-1,20.415434,-1,-1,33.271394,6.525922,11.21146,-1,9.584352,-1,98,0,12.807154,0,0,-1,13.388556,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-p0040.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-protfold.xml,1,74.695207,26.607725,1.414214,1.414214,19.847686,10.841564,14.596423,15.131817,100,100,-1,100,-1,21.951392,-1,-1,65.825966,4.041508,3.810259,-1,0,-1,882,0,9.562242,0,0,-1,10.841564,-1,-1,-1,-1,-1,-1,-1,0.321795,0.577876,0.992308,0.694034,0.518514,0.675989,0.689736,0.237027,0.043054,0.9683,0.989891,0.798694,0.378383,0.659705,0.419418,0.791491,0.419418,0.995437,0.20649,0.390799,0.005165,0.077415,0.659705,0.000299,0.675989,0.209555,0.000041,0.791491
bool/mps/mps-l152lav.xml,1,14.611399,2.176166,1.414214,1.414214,21.287373,10.957828,14.186037,14.801557,100,100,-1,99.481865,-1,22.580022,-1,-1,9.740933,3.441317,3.376367,-1,0.518135,-1,1989,0,10.745674,0,0,-1,10.957828,-1,-1,-1,-1,-1,-1,-1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-sentoy.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-enigma.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
bool/mps/mps-fit1d.xml,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
