@RELATION 'FEATURE_VALUES_CSP-MZN-2013-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 2'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE v_ratio_vars NUMERIC
@ATTRIBUTE c_ratio_cons NUMERIC

@DATA
normalized-chnl-15-25.xml.mzn_AND_NODATA,1,9.375,0.106667
normalized-C2-3-15.xml.mzn_AND_NODATA,1,0.834545,1.198257
normalized-chnl-10-20.xml.mzn_AND_NODATA,1,6.666667,0.15
normalized-cc-8-8-3.xml.mzn_AND_NODATA,1,0.742857,1.346154
normalized-cc-10-10-3.xml.mzn_AND_NODATA,1,0.724014,1.381188
normalized-bqwh-18-141-85_ext.xml.mzn_AND_NODATA,1,0.301772,3.313756
normalized-bibd-11-110-30-3-6_glb.xml.mzn_AND_NODATA,1,1.166078,0.857576
normalized-C3-2-30.xml.mzn_AND_NODATA,1,0.829855,1.20503
normalized-chnl-30-40.xml.mzn_AND_NODATA,1,17.142857,0.058333
normalized-bibd-7-84-36-3-12_glb.xml.mzn_AND_NODATA,1,1.253731,0.797619
normalized-chnl-20-30.xml.mzn_AND_NODATA,1,12,0.083333
normalized-C4-2-61.xml.mzn_AND_NODATA,1,0.817784,1.222816
normalized-chnl-10-11.xml.mzn_AND_NODATA,1,5.238095,0.190909
normalized-chnl35-36-pb-cnf-cr.xml.mzn_AND_NODATA,1,17.746479,0.056349
normalized-bqwh-18-141-87_ext.xml.mzn_AND_NODATA,1,0.269276,3.713663
normalized-chnl20-21-pb-cnf-cr.xml.mzn_AND_NODATA,1,10.243902,0.097619
normalized-chnl-20-21.xml.mzn_AND_NODATA,1,10.243902,0.097619
normalized-cc-9-9-2.xml.mzn_AND_NODATA,1,0.732143,1.365854
normalized-bqwh-18-141-84_ext.xml.mzn_AND_NODATA,1,0.284384,3.516369
normalized-cc-9-9-3.xml.mzn_AND_NODATA,1,0.732143,1.365854
normalized-chnl-30-31.xml.mzn_AND_NODATA,1,15.245902,0.065591
normalized-chnl-35-40.xml.mzn_AND_NODATA,1,18.666667,0.053571
normalized-chnl35-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,18.666667,0.053571
normalized-C3-2-31.xml.mzn_AND_NODATA,1,0.829855,1.20503
normalized-chnl30-40-pb-cnf-cr.xml.mzn_AND_NODATA,1,17.142857,0.058333
normalized-chnl35-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,19.6875,0.050794
normalized-bibd-21-28-8-6-2_glb.xml.mzn_AND_NODATA,1,1.053592,0.949134
normalized-chnl40-41-pb-cnf-cr.xml.mzn_AND_NODATA,1,20.246914,0.04939
normalized-bqwh-18-141-92_glb.xml.mzn_AND_NODATA,1,0.801136,1.248227
normalized-C1-3-21.xml.mzn_AND_NODATA,1,0.853448,1.171717
normalized-bqwh-18-141-9_ext.xml.mzn_AND_NODATA,1,0.279449,3.578475
normalized-circ-6-3.xml.mzn_AND_NODATA,1,0.116732,8.566667
normalized-bf-1355-638.xml.mzn_AND_NODATA,1,0.599725,1.667432
normalized-chnl40-45-pb-cnf-cr.xml.mzn_AND_NODATA,1,21.176471,0.047222
normalized-chnl15-20-pb-cnf-cr.xml.mzn_AND_NODATA,1,8.571429,0.116667
normalized-bqwh-18-141-92_ext.xml.mzn_AND_NODATA,1,0.272836,3.665211
normalized-costasArray-18.xml.mzn_AND_NODATA,1,0.529968,1.886905
normalized-costasArray-19.xml.mzn_AND_NODATA,1,0.528249,1.893048
normalized-costasArray-20.xml.mzn_AND_NODATA,1,0.526718,1.898551
normalized-chnl-35-36.xml.mzn_AND_NODATA,1,17.746479,0.056349
normalized-chnl-35-45.xml.mzn_AND_NODATA,1,19.6875,0.050794
normalized-composed-25-10-20-8_ext.xml.mzn_AND_NODATA,1,0.177986,5.618406
normalized-chnl20-25-pb-cnf-cr.xml.mzn_AND_NODATA,1,11.111111,0.09
normalized-chnl-10-15.xml.mzn_AND_NODATA,1,6,0.166667
normalized-chnl-15-20.xml.mzn_AND_NODATA,1,8.571429,0.116667
normalized-bibd-10-120-36-3-8_glb.xml.mzn_AND_NODATA,1,1.183857,0.844697
normalized-chnl-50-51.xml.mzn_AND_NODATA,1,25.247525,0.039608
normalized-composed-25-10-20-1_ext.xml.mzn_AND_NODATA,1,0.174855,5.719037
normalized-david-10.xml.mzn_AND_NODATA,1,0.214286,4.666667
normalized-4-fullins-5-7.xml.mzn_AND_NODATA,1,0.053632,18.645683
normalized-bibd-25-25-9-9-3_glb.xml.mzn_AND_NODATA,1,1.035032,0.966154
normalized-chnl50-55-pb-cnf-cr.xml.mzn_AND_NODATA,1,26.190476,0.038182
normalized-composed-25-10-20-9_ext.xml.mzn_AND_NODATA,1,0.175516,5.697489
normalized-BlackHole-4-4-e-1_ext.xml.mzn_AND_NODATA,1,0.060579,16.507326
normalized-dubois-22_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-chnl30-31-pb-cnf-cr.xml.mzn_AND_NODATA,1,15.245902,0.065591
normalized-chnl20-30-pb-cnf-cr.xml.mzn_AND_NODATA,1,12,0.083333
normalized-dubois-21_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-color.xml.mzn_AND_NODATA,1,0.040135,24.916
normalized-dubois-28_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-costasArray-16.xml.mzn_AND_NODATA,1,0.534137,1.87218
normalized-chnl-50-60.xml.mzn_AND_NODATA,1,27.272727,0.036667
normalized-dubois-29_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-dubois-50_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-chnl50-51-pb-cnf-cr.xml.mzn_AND_NODATA,1,25.247525,0.039608
normalized-e0ddr1-10-by-5-3.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-composed-25-10-20-6_ext.xml.mzn_AND_NODATA,1,0.182234,5.487459
normalized-e0ddr1-10-by-5-4.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-dubois-20_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-chnl-40-41.xml.mzn_AND_NODATA,1,20.246914,0.04939
normalized-dubois-26_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-costasArray-17.xml.mzn_AND_NODATA,1,0.531915,1.88
normalized-circ-8-3.xml.mzn_AND_NODATA,1,0.082071,12.184524
normalized-dubois-24_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-C2-3-16.xml.mzn_AND_NODATA,1,0.834545,1.198257
normalized-chnl30-35-pb-cnf-cr.xml.mzn_AND_NODATA,1,16.153846,0.061905
normalized-bqwh-18-141-58_ext.xml.mzn_AND_NODATA,1,0.276144,3.621302
normalized-e0ddr1-10-by-5-2.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-data-6-3.xml.mzn_AND_NODATA,1,0.116732,8.566667
normalized-e0ddr2-10-by-5-4.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-dubois-27_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-dubois-30_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-e0ddr2-10-by-5-5.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-e0ddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-chnl-40-45.xml.mzn_AND_NODATA,1,21.176471,0.047222
normalized-e0ddr1-10-by-5-8.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-e0ddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-david-9.xml.mzn_AND_NODATA,1,0.214286,4.666667
normalized-e0ddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-dsjc-125-1-5-ext.xml.mzn_AND_NODATA,1,0.174216,5.74
normalized-dubois-23_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-e0ddr1-10-by-5-5.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-bibd-9-60-20-3-5_glb.xml.mzn_AND_NODATA,1,1.192053,0.838889
normalized-e0ddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-dubois-25_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-cc-10-10-2.xml.mzn_AND_NODATA,1,0.724014,1.381188
normalized-chnl-40-50.xml.mzn_AND_NODATA,1,22.222222,0.045
normalized-bqwh-18-141-36_ext.xml.mzn_AND_NODATA,1,0.276898,3.611437
normalized-bqwh-18-141-2_glb.xml.mzn_AND_NODATA,1,0.810345,1.234043
normalized-C3-1-31.xml.mzn_AND_NODATA,1,0.830904,1.203509
normalized-enddr2-10-by-5-2.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-ewddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-ewddr2-10-by-5-8.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-chnl-50-55.xml.mzn_AND_NODATA,1,26.190476,0.038182
normalized-enddr2-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-enddr1-10-by-5-10.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-costasArray-15.xml.mzn_AND_NODATA,1,0.536697,1.863248
normalized-ewddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-david-8.xml.mzn_AND_NODATA,1,0.214286,4.666667
normalized-elf-rf7.xml.mzn_AND_NODATA,1,0.401694,2.489458
normalized-C4-3-60.xml.mzn_AND_NODATA,1,0.817784,1.222816
normalized-e0ddr2-10-by-5-9.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-bibd-13-78-18-3-3_glb.xml.mzn_AND_NODATA,1,1.135135,0.880952
normalized-chnl-30-35.xml.mzn_AND_NODATA,1,16.153846,0.061905
normalized-f1000.xml.mzn_AND_NODATA,1,0.380952,2.625
normalized-elf-rf7-ucl.xml.mzn_AND_NODATA,1,0.397486,2.515813
normalized-e0ddr1-10-by-5-1.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-e0ddr2-10-by-5-3.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-C5-1-90.xml.mzn_AND_NODATA,1,0.811975,1.231565
normalized-e0ddr2-10-by-5-7.xml.mzn_AND_NODATA,1,0.699301,1.43
normalized-dubois-100_ext.xml.mzn_AND_NODATA,1,1.5,0.666667
normalized-data-8-3.xml.mzn_AND_NODATA,1,0.082071,12.184524
normalized-bibd-19-19-9-9-4_glb.xml.mzn_AND_NODATA,1,1.043956,0.957895
normalized-C5-2-90.xml.mzn_AND_NODATA,1,0.811975,1.231565
normalized-f600.xml.mzn_AND_NODATA,1,0.380952,2.625
normalized-C1-1-21.xml.mzn_AND_NODATA,1,0.853448,1.171717
normalized-f2000.xml.mzn_AND_NODATA,1,0.380952,2.625
normalized-chnl50-60-pb-cnf-cr.xml.mzn_AND_NODATA,1,27.272727,0.036667
normalized-bqwh-18-141-56_ext.xml.mzn_AND_NODATA,1,0.292165,3.422727
normalized-fapp01-0200-2.xml.mzn_AND_NODATA,1,0.818149,1.222271
normalized-fapp01-0200-0.xml.mzn_AND_NODATA,1,0.818149,1.222271
normalized-bibd-15-75-40-8-20_glb.xml.mzn_AND_NODATA,1,1.115242,0.896667
normalized-fapp01-0200-4.xml.mzn_AND_NODATA,1,0.818264,1.2221
normalized-dlx1c-ucl.xml.mzn_AND_NODATA,1,0.354167,2.823529
normalized-composed-25-10-20-3_ext.xml.mzn_AND_NODATA,1,0.177494,5.634009
normalized-fapp01-0200-1.xml.mzn_AND_NODATA,1,0.818149,1.222271
normalized-fapp01-0200-6.xml.mzn_AND_NODATA,1,0.818666,1.221499
normalized-cc-12-12-2.xml.mzn_AND_NODATA,1,0.712531,1.403448
normalized-C5-3-91.xml.mzn_AND_NODATA,1,0.811975,1.231565
normalized-C5-2-91.xml.mzn_AND_NODATA,1,0.811975,1.231565
normalized-fapp01-0200-9.xml.mzn_AND_NODATA,1,0.821334,1.217531
normalized-elf-rf8-ucl.xml.mzn_AND_NODATA,1,0.363773,2.748968
normalized-C5-1-91.xml.mzn_AND_NODATA,1,0.811975,1.231565
normalized-fapp01-0200-8.xml.mzn_AND_NODATA,1,0.819821,1.219779
normalized-fapp01-0200-10.xml.mzn_AND_NODATA,1,0.824405,1.212996
normalized-circ-10-3.xml.mzn_AND_NODATA,1,0.062689,15.951852
normalized-cc-12-12-3.xml.mzn_AND_NODATA,1,0.712531,1.403448
normalized-dlx1c-rwmem1-ucl.xml.mzn_AND_NODATA,1,0.354261,2.822776
normalized-fapp01-0200-5.xml.mzn_AND_NODATA,1,0.818551,1.221671
normalized-bibd-15-70-14-3-2_glb.xml.mzn_AND_NODATA,1,1.114058,0.897619
normalized-C5-3-90.xml.mzn_AND_NODATA,1,0.811975,1.231565
normalized-cc-8-8-2.xml.mzn_AND_NODATA,1,0.742857,1.346154
normalized-cache-inv10-ucl.xml.mzn_AND_NODATA,1,0.341107,2.931633
normalized-fapp01-0200-7.xml.mzn_AND_NODATA,1,0.819011,1.220984
normalized-fapp01-0200-3.xml.mzn_AND_NODATA,1,0.818264,1.2221
normalized-bibd-25-30-6-5-1_glb.xml.mzn_AND_NODATA,1,1.042223,0.959487
normalized-dlx1c-rwmem-ucl.xml.mzn_AND_NODATA,1,0.350501,2.853055
normalized-elf-rf8.xml.mzn_AND_NODATA,1,0.364978,2.739891
normalized-fapp02-0250-10.xml.mzn_AND_NODATA,1,0.823211,1.214755
normalized-bibd-13-104-24-3-4_glb.xml.mzn_AND_NODATA,1,1.13928,0.877747
normalized-fapp02-0250-1.xml.mzn_AND_NODATA,1,0.817858,1.222707
normalized-fapp02-0250-3.xml.mzn_AND_NODATA,1,0.817896,1.222649
normalized-fapp02-0250-5.xml.mzn_AND_NODATA,1,0.818281,1.222074
normalized-fapp02-0250-6.xml.mzn_AND_NODATA,1,0.818512,1.221729
normalized-fapp02-0250-0.xml.mzn_AND_NODATA,1,0.817858,1.222707
normalized-fapp02-0250-4.xml.mzn_AND_NODATA,1,0.81805,1.222419
normalized-data-10-3.xml.mzn_AND_NODATA,1,0.062689,15.951852
normalized-fapp02-0250-8.xml.mzn_AND_NODATA,1,0.819519,1.220228
normalized-fapp02-0250-9.xml.mzn_AND_NODATA,1,0.820453,1.218838
normalized-fapp02-0250-2.xml.mzn_AND_NODATA,1,0.817858,1.222707
normalized-bibd-19-57-9-3-1_glb.xml.mzn_AND_NODATA,1,1.08365,0.922807
normalized-fapp02-0250-7.xml.mzn_AND_NODATA,1,0.818744,1.221383
normalized-fapp04-0300-10.xml.mzn_AND_NODATA,1,0.822314,1.216081
normalized-fapp04-0300-0.xml.mzn_AND_NODATA,1,0.818177,1.22223
normalized-fapp04-0300-4.xml.mzn_AND_NODATA,1,0.818386,1.221917
normalized-fapp04-0300-6.xml.mzn_AND_NODATA,1,0.818596,1.221603
normalized-fapp04-0300-8.xml.mzn_AND_NODATA,1,0.819438,1.220348
normalized-fapp04-0300-7.xml.mzn_AND_NODATA,1,0.819017,1.220976
normalized-fapp04-0300-9.xml.mzn_AND_NODATA,1,0.819967,1.219561
normalized-fapp04-0300-2.xml.mzn_AND_NODATA,1,0.818317,1.222021
normalized-fapp04-0300-1.xml.mzn_AND_NODATA,1,0.818177,1.22223
normalized-fapp04-0300-3.xml.mzn_AND_NODATA,1,0.818386,1.221917
normalized-fapp04-0300-5.xml.mzn_AND_NODATA,1,0.818526,1.221708
normalized-bibd-16-80-15-3-2_glb.xml.mzn_AND_NODATA,1,1.108394,0.902206
normalized-bibd-12-132-33-3-6_glb.xml.mzn_AND_NODATA,1,1.154001,0.86655
normalized-fapp03-0300-10.xml.mzn_AND_NODATA,1,0.82261,1.215642
normalized-fapp03-0300-7.xml.mzn_AND_NODATA,1,0.818628,1.221557
normalized-C6-3-121.xml.mzn_AND_NODATA,1,0.809027,1.236053
normalized-C6-2-121.xml.mzn_AND_NODATA,1,0.809027,1.236053
normalized-fapp03-0300-3.xml.mzn_AND_NODATA,1,0.818036,1.22244
normalized-fapp03-0300-1.xml.mzn_AND_NODATA,1,0.818036,1.22244
normalized-C6-1-121.xml.mzn_AND_NODATA,1,0.809027,1.236053
normalized-fapp03-0300-4.xml.mzn_AND_NODATA,1,0.818036,1.22244
normalized-C6-1-120.xml.mzn_AND_NODATA,1,0.809027,1.236053
normalized-bibd-31-31-6-6-1_glb.xml.mzn_AND_NODATA,1,1.029046,0.971774
normalized-C6-3-120.xml.mzn_AND_NODATA,1,0.809027,1.236053
normalized-fapp03-0300-6.xml.mzn_AND_NODATA,1,0.818305,1.222039
normalized-fapp03-0300-5.xml.mzn_AND_NODATA,1,0.818143,1.22228
normalized-C6-2-120.xml.mzn_AND_NODATA,1,0.809027,1.236053
normalized-fapp03-0300-9.xml.mzn_AND_NODATA,1,0.81998,1.219541
normalized-fapp03-0300-0.xml.mzn_AND_NODATA,1,0.818036,1.22244
normalized-fapp03-0300-8.xml.mzn_AND_NODATA,1,0.81933,1.22051
normalized-fapp03-0300-2.xml.mzn_AND_NODATA,1,0.818036,1.22244
normalized-fapp05-0350-10.xml.mzn_AND_NODATA,1,0.821624,1.217101
normalized-bmc-ibm-03-08.xml.mzn_AND_NODATA,1,0.208365,4.799263
normalized-fapp05-0350-0.xml.mzn_AND_NODATA,1,0.81816,1.222254
normalized-fapp05-0350-1.xml.mzn_AND_NODATA,1,0.81816,1.222254
normalized-bmc-ibm-03-04.xml.mzn_AND_NODATA,1,0.208365,4.799263
normalized-bmc-ibm-03-16.xml.mzn_AND_NODATA,1,0.208365,4.799263
normalized-fapp05-0350-3.xml.mzn_AND_NODATA,1,0.818211,1.222179
normalized-fapp05-0350-2.xml.mzn_AND_NODATA,1,0.81816,1.222254
normalized-bmc-ibm-03-02.xml.mzn_AND_NODATA,1,0.208365,4.799263
normalized-fapp05-0350-7.xml.mzn_AND_NODATA,1,0.818412,1.221878
normalized-fapp05-0350-8.xml.mzn_AND_NODATA,1,0.818817,1.221275
normalized-fapp05-0350-9.xml.mzn_AND_NODATA,1,0.819578,1.220141
normalized-fapp05-0350-4.xml.mzn_AND_NODATA,1,0.818211,1.222179
normalized-fapp05-0350-5.xml.mzn_AND_NODATA,1,0.818211,1.222179
normalized-fapp05-0350-6.xml.mzn_AND_NODATA,1,0.818261,1.222104
normalized-driverlogw-08c-sat_ext.xml.mzn_AND_NODATA,1,0.060873,16.427635
normalized-driverlogw-08cc-sat_ext.xml.mzn_AND_NODATA,1,0.060873,16.427635
normalized-blast-tlan3.xml.mzn_AND_NODATA,1,0.392282,2.549188
normalized-cc-15-15-3.xml.mzn_AND_NODATA,1,0.701863,1.424779
normalized-cc-15-15-2.xml.mzn_AND_NODATA,1,0.701863,1.424779
normalized-fapp06-0500-10.xml.mzn_AND_NODATA,1,0.821975,1.216583
normalized-fapp06-0500-0.xml.mzn_AND_NODATA,1,0.818354,1.221965
normalized-fapp06-0500-2.xml.mzn_AND_NODATA,1,0.818354,1.221965
normalized-fapp06-0500-1.xml.mzn_AND_NODATA,1,0.818354,1.221965
normalized-fapp06-0500-4.xml.mzn_AND_NODATA,1,0.818354,1.221965
normalized-fapp06-0500-9.xml.mzn_AND_NODATA,1,0.820291,1.21908
normalized-fapp06-0500-5.xml.mzn_AND_NODATA,1,0.818426,1.221858
normalized-fapp06-0500-3.xml.mzn_AND_NODATA,1,0.818354,1.221965
normalized-fapp06-0500-8.xml.mzn_AND_NODATA,1,0.819564,1.220161
normalized-fapp06-0500-7.xml.mzn_AND_NODATA,1,0.818985,1.221024
normalized-fapp06-0500-6.xml.mzn_AND_NODATA,1,0.818696,1.221454
normalized-elf-rf9-ucl.xml.mzn_AND_NODATA,1,0.350518,2.852922
normalized-elf-rf9.xml.mzn_AND_NODATA,1,0.35053,2.852825
normalized-BlackHole-4-7-h-0_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-cache-ibm-q-unbounded-Icl2arity-ucl.xml.mzn_AND_NODATA,1,0.36983,2.703948
normalized-BlackHole-4-7-e-4_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-h-7_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-h-3_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-h-2_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-e-0_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-e-1_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-fapp08-0700-10.xml.mzn_AND_NODATA,1,0.82263,1.215614
normalized-fapp16-0260-0.xml.mzn_AND_NODATA,1,0.817907,1.222632
normalized-BlackHole-4-7-e-9_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-fapp16-0260-10.xml.mzn_AND_NODATA,1,0.818568,1.221645
normalized-fapp16-0260-1.xml.mzn_AND_NODATA,1,0.817907,1.222632
normalized-fapp16-0260-2.xml.mzn_AND_NODATA,1,0.817907,1.222632
normalized-BlackHole-4-7-h-1_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-e-3_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-h-5_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-h-9_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-e-7_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-h-6_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-h-8_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-e-5_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-e-2_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-e-6_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-BlackHole-4-7-e-8_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-fapp18-0350-9.xml.mzn_AND_NODATA,1,0.814493,1.227758
normalized-BlackHole-4-7-h-4_ext.xml.mzn_AND_NODATA,1,0.031952,31.297048
normalized-fapp08-0700-2.xml.mzn_AND_NODATA,1,0.818304,1.222039
normalized-fapp18-0350-10.xml.mzn_AND_NODATA,1,0.814631,1.227549
normalized-fapp16-0260-3.xml.mzn_AND_NODATA,1,0.817907,1.222632
normalized-fapp16-0260-4.xml.mzn_AND_NODATA,1,0.817907,1.222632
normalized-fapp16-0260-5.xml.mzn_AND_NODATA,1,0.817967,1.222543
normalized-fapp16-0260-6.xml.mzn_AND_NODATA,1,0.817967,1.222543
normalized-fapp16-0260-7.xml.mzn_AND_NODATA,1,0.818027,1.222453
normalized-fapp16-0260-8.xml.mzn_AND_NODATA,1,0.818027,1.222453
normalized-fapp17-0300-0.xml.mzn_AND_NODATA,1,0.818169,1.222242
normalized-fapp16-0260-9.xml.mzn_AND_NODATA,1,0.818148,1.222273
normalized-ehi-85-297-26_ext.xml.mzn_AND_NODATA,1,0.046623,21.448653
normalized-cache-inv12-ucl.xml.mzn_AND_NODATA,1,0.336991,2.967442
normalized-fapp17-0300-1.xml.mzn_AND_NODATA,1,0.818169,1.222242
normalized-fapp08-0700-3.xml.mzn_AND_NODATA,1,0.818304,1.222039
normalized-fapp21-0500-10.xml.mzn_AND_NODATA,1,0.819051,1.220925
normalized-fapp18-0350-8.xml.mzn_AND_NODATA,1,0.814458,1.22781
normalized-fapp21-0500-0.xml.mzn_AND_NODATA,1,0.818598,1.2216
normalized-fapp21-0500-1.xml.mzn_AND_NODATA,1,0.818598,1.2216
normalized-fapp21-0500-2.xml.mzn_AND_NODATA,1,0.818598,1.2216
normalized-ehi-85-297-4_ext.xml.mzn_AND_NODATA,1,0.046398,21.552609
normalized-fapp17-0300-10.xml.mzn_AND_NODATA,1,0.818472,1.221789
normalized-ehi-85-297-30_ext.xml.mzn_AND_NODATA,1,0.045779,21.843855
normalized-fapp17-0300-2.xml.mzn_AND_NODATA,1,0.818169,1.222242
normalized-fapp17-0300-3.xml.mzn_AND_NODATA,1,0.818169,1.222242
normalized-ehi-85-297-33_ext.xml.mzn_AND_NODATA,1,0.045541,21.958333
normalized-fapp17-0300-5.xml.mzn_AND_NODATA,1,0.818229,1.222151
normalized-fapp17-0300-4.xml.mzn_AND_NODATA,1,0.818169,1.222242
normalized-ehi-85-297-3_ext.xml.mzn_AND_NODATA,1,0.046179,21.654882
normalized-fapp17-0300-6.xml.mzn_AND_NODATA,1,0.818229,1.222151
normalized-fapp17-0300-8.xml.mzn_AND_NODATA,1,0.818351,1.22197
normalized-fapp21-0500-3.xml.mzn_AND_NODATA,1,0.818598,1.2216
normalized-fapp21-0500-5.xml.mzn_AND_NODATA,1,0.818639,1.221539
normalized-fapp17-0300-7.xml.mzn_AND_NODATA,1,0.81829,1.22206
normalized-fapp21-0500-6.xml.mzn_AND_NODATA,1,0.818639,1.221539
normalized-fapp21-0500-7.xml.mzn_AND_NODATA,1,0.818639,1.221539
normalized-fapp21-0500-8.xml.mzn_AND_NODATA,1,0.818722,1.221416
normalized-fapp17-0300-9.xml.mzn_AND_NODATA,1,0.818412,1.221879
normalized-fapp21-0500-4.xml.mzn_AND_NODATA,1,0.818598,1.2216
normalized-fapp21-0500-9.xml.mzn_AND_NODATA,1,0.818804,1.221293
normalized-fapp08-0700-0.xml.mzn_AND_NODATA,1,0.818304,1.222039
normalized-fapp08-0700-6.xml.mzn_AND_NODATA,1,0.818519,1.221719
normalized-ehi-85-297-97_ext.xml.mzn_AND_NODATA,1,0.046483,21.513468
normalized-fapp08-0700-4.xml.mzn_AND_NODATA,1,0.818304,1.222039
normalized-fapp20-0420-1.xml.mzn_AND_NODATA,1,0.818799,1.2213
normalized-fapp20-0420-2.xml.mzn_AND_NODATA,1,0.818799,1.2213
normalized-fapp08-0700-5.xml.mzn_AND_NODATA,1,0.81837,1.221941
normalized-fapp20-0420-3.xml.mzn_AND_NODATA,1,0.818799,1.2213
normalized-fapp20-0420-10.xml.mzn_AND_NODATA,1,0.819584,1.220131
normalized-fapp20-0420-5.xml.mzn_AND_NODATA,1,0.818799,1.2213
normalized-fapp20-0420-4.xml.mzn_AND_NODATA,1,0.818799,1.2213
normalized-fapp20-0420-0.xml.mzn_AND_NODATA,1,0.818799,1.2213
normalized-fapp08-0700-8.xml.mzn_AND_NODATA,1,0.819346,1.220486
normalized-fapp08-0700-1.xml.mzn_AND_NODATA,1,0.818304,1.222039
normalized-fapp08-0700-7.xml.mzn_AND_NODATA,1,0.818618,1.221572
normalized-fapp08-0700-9.xml.mzn_AND_NODATA,1,0.82031,1.219051
normalized-fapp31-0400-10.xml.mzn_AND_NODATA,1,0.819986,1.219532
normalized-fapp31-0400-0.xml.mzn_AND_NODATA,1,0.818729,1.221406
normalized-fapp31-0400-4.xml.mzn_AND_NODATA,1,0.819514,1.220236
normalized-fapp31-0400-1.xml.mzn_AND_NODATA,1,0.818729,1.221406
normalized-fapp19-0350-0.xml.mzn_AND_NODATA,1,0.817735,1.22289
normalized-fapp19-0350-10.xml.mzn_AND_NODATA,1,0.81882,1.221269
normalized-fapp19-0350-1.xml.mzn_AND_NODATA,1,0.817735,1.22289
normalized-fapp20-0420-6.xml.mzn_AND_NODATA,1,0.818848,1.221227
normalized-fapp19-0350-7.xml.mzn_AND_NODATA,1,0.818337,1.221991
normalized-fapp31-0400-6.xml.mzn_AND_NODATA,1,0.819829,1.219767
