@RELATION 'FEATURE_VALUES-SAT12-ALL-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE SP_bias_q75 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE VCG_VAR_coeff_variation NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_CLAUSE_entropy NUMERIC
@ATTRIBUTE SP_bias_q25 NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE SP_bias_coeff_variation NUMERIC

@DATA
SAT-Race-2010-CNF/cryptography/md5gen/gus-md5-07.cnf,1,0.0576,0.1034,0.0313,0.0398,225000,0.586,0.4568,1.0578,0.0014,0.1745,0.0293,304.28,0.0227,294,267,1.594
SAT_Competition2011/SAT05/industrial/maris05/Rovers/rovers1_ks99i.renamed-as.sat05-3971.cnf,1,0.1345,0.9304,0.0399,0.0293,5423,0.5241,0.4914,0.9256,0.727,0.087,0.0126,0,0.0064,0,0,0.2331
SAT_Competition2011/SAT11/application/manthey/traffic/traffic_fb_unknown.cnf,1,0.1731,0.4201,0.0432,0.064,774000,1.5018,1.1167,0.4487,0.0415,0.043,0.005,0,0,0,0,0.9655
SAT_Competition2009/RANDOM/MEDIUM/7SAT/UNKNOWN/60/unif-k7-r89-v60-c5340-S1772751287-054.cnf,1,0.0001,0.087,0.0001,0.0001,5340,0.0378,0,1.007,0.0268,0.0112,0.0001,4493.3,0,4508,4433,0.6653
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/560/unif-k3-r4.25-v560-c2380-S45592023-054.cnf,1,0.1756,0.5836,0.0928,0.1231,2380,0.2977,0.2932,0.6805,0.2263,0.2321,0.0788,3866.1,0.0483,3853,3840,0.5409
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-icl008.sat05-2720.reshuffled-07.cnf,1,0.5,0.7998,0.4474,0.4999,8277,4.1778,1.5253,2.9077,0.6657,0.2162,0.4995,1280,0.4909,1238,844,0.2343
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_12_2_4_cmp.cnf,1,0.3371,0.9548,0.1195,0.1673,156000,2.2842,0.2403,1.0709,0.6291,0.0805,0.0737,85.636,0.0442,93,79,0.3001
SAT_Competition2011/SAT09/CRAFTED/rbsat/random/forced/rbsat-v945c61409gyes5.cnf,1,0,0.8212,0,0,61409,0.2208,0.2234,0.2437,0.7975,0.015,0,2375.5,0,3250,2769,0.0243
SAT_Competition2009/CRAFTED/Hard/contest04/connamacher/connm-ue-csp-sat-n800-d0.02-s925928766.sat05-538.reshuffled-07.cnf,1,0.0097,0.6615,0.0037,0.0078,8767,0.3858,0.3308,1.0565,0.575,0.0611,0.0009,4611.5,0.0001,4614,4609,0.0986
SAT_Competition2011/SAT11/application/rintanen/SATPlanning/transport-transport-city-sequential-25nodes-1000size-3degree-100mindistance-3trucks-10packages-2008seed.060-SAT.cnf,1,0.4215,0.9641,0.1733,0.3173,3870000,3.3383,0.7623,0.7456,0.5847,0.1467,0.1049,0,0.0558,0,0,0.3328
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2c-rand3bip-unsat-135-2.sat05-2354.reshuffled-07.cnf,1,0.3832,0,0.3831,0.3832,720,0,0.0909,0.9678,0,0.25,0.3831,2751.4,0.3831,2767,2585,0
SAT_Competition2007/crafted/Hard/contest05/others/mod2c-rand3bip-sat-220-1.sat05-2488.reshuffled-07.cnf,1,0.1482,0.0358,0.1099,0.1213,2216,0.2983,0.1214,1.6738,0.0031,0.1403,0.1022,2575.2,0.0892,3310,2018,1.4938
SAT_Competition2007/random/LargeSize/3SAT/v19000/unif-k3-r4.2-v19000-c79800-S1330787624-15.cnf,1,0.1743,0.567,0.0922,0.124,79800,0.2897,0.2931,0.708,0.1997,0.2339,0.0792,7.8095,0.0466,7,6,0.5829
SAT_RACE2008/velev-fvp-sat-3.0-b18.cnf,1,0.4959,0.9971,0.1745,0.2773,1010000,1.1802,1.8787,1.0885,0.594,0.0308,0.1742,7.3333,0.0006,7,3,0.2889
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1910317962-059.UNKNOWN.cnf,1,0.1533,0.5362,0.0813,0.1153,1917,0.2819,0.2783,0.7033,0.1773,0.2309,0.0699,3892.4,0.0406,3907,3831,0.611
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/crypto/desgen/gss-17-s100.cnf,1,0.0559,0.901,0.033,0.0424,94116,0.8034,0.7572,1.1314,0.7551,0.2406,0.0314,0,0.0216,0,0,0.3319
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-7x6.cnf,1,0.3528,0.5993,0.3528,0.3528,1554,0,0,0,0.5993,0.0909,0.3528,0,0.3528,0,0,0
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1282416669-17.SAT.shuffled.cnf,1,0.0031,0.2095,0.0018,0.0023,1917,0.0882,0.0101,0.8222,0.0778,0.0469,0.0015,4331.3,0.001,4322,4269,0.7502
SAT_Competition2007/industrial/industrial/anbulagan/diag-sat/dated-10-19-s.cnf,1,0.0307,0.7829,0.0137,0.0239,1180000,0.622,0.6174,1.291,0.1939,0.1508,0.0116,0,0.0001,0,0,0.6074
SAT_Competition2009/CRAFTED/Difficult/contest-02-03-04/contest03-SGI_30_50_30_20_3-dir.sat05-440.reshuffled-07.cnf,1,0,0.9021,0,0,71378,0.1782,0,0.8405,0.8856,0.0123,0,983.57,0,474,408,0.0146
SAT_Competition2009/RANDOM/MEDIUM/5SAT/UNKNOWN/90/unif-k5-r21.3-v90-c1917-S845966893-046.cnf,1,0.0033,0.2017,0.0017,0.0022,1917,0.0928,0.0111,0.826,0.0554,0.0469,0.0014,4343.9,0.0009,4350,4326,0.7244
SAT_Competition2009/CRAFTED/Hard/contest05/QG/QG7a-gensys-ukn002.sat05-3842.reshuffled-07.cnf,1,0.4997,0.827,0.4406,0.499,18753,1.2917,1.3969,2.6066,0.667,0.1681,0.4958,1699.6,0.4765,1744,1636,0.2011
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/sha0_36_5.cnf,1,0.0447,0.061,0.0308,0.0415,210000,0.5124,0.5197,1.0359,0.0001,0.171,0.0262,261.58,0.0222,241,197,1.9015
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-180-100.cnf,1,0.2296,0.5832,0.2295,0.2295,432,0,0.0225,0,0.5831,0.4167,0.2295,4536.5,0.2295,4531,4508,0.0001
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes8.cnf,1,0,0.8024,0,0,43649,0.1338,0.1627,0.2692,0.7805,0.0168,0,498.73,0,308,257,0.02
SAT_Competition2009/CRAFTED/Medium/contest05/jarvisalo/mod2-3cage-unsat-9-12.sat05-2587.reshuffled-07.cnf,1,0.3804,0,0.3649,0.3791,232,0.1053,0.069,1.1751,0,0.2586,0.3741,3200.5,0.3677,2987,2773,0
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden_pd_3k/VanDerWaerden_pd_2-3-22_443.cnf,1,0,0.733,0,0,26201,0.2403,0.0021,0,0.6746,0.0085,0,4604.3,0,4632,4538,0.0966
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-g7nidw.cnf,1,0.1495,0.7349,0.0785,0.1204,222000,1.2239,1.1611,1.854,0.3843,0.1345,0.0698,271.45,0.018,255,234,0.4793
SAT_Competition2011/SAT09/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.183,0.8569,0.0625,0.0653,258000,1.7537,1.3877,1.5703,0.3469,0.0636,0.0276,1219.2,0.004,1285,1099,0.5242
SAT_Competition2009/CRAFTED/parity-games/instance_n4_i4_pp_ci_ce.cnf,1,0.2541,0.7391,0.0868,0.1194,9175,0.9094,0.8088,1.5959,0.1429,0.1384,0.0553,0,0.0116,0,0,0.7063
SAT_RACE2006/SAT-Race_TS_1/grieu-vmpc-s05-24s.cnf,1,0,0.6934,0,0,67872,0.0058,0.086,1.0494,0.6934,0.0085,0,1950,0,1895,1361,0.0033
SAT_Competition2007/crafted/Hard/contest05/counting-clq/unsat-set-a-clqcolor-12-07-08.sat05-1251.reshuffled-07.cnf,1,0.2241,0.7805,0.1215,0.2094,4514,0.7001,0.453,1.393,0.7424,0.0503,0.1408,2218.4,0.0221,1993,1899,0.0402
SAT_Competition2011/SAT11/application/fuhs/slp-synthesis-AES/slp-synthesis-aes-bottom13.cnf,1,0.2402,0.5279,0.0997,0.168,66333,1.6275,1.4523,1.5391,0.0452,0.1827,0.0722,2807.3,0.0547,2922,2311,0.886
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/crn_11_100_s.cnf,1,0.3904,0.1855,0.3335,0.3887,2355,0.9092,0.3976,1.0749,0.0153,0.3177,0.3853,1208.3,0.3418,1064,870,1.3536
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1339293988-069.cnf,1,0.1583,0.5709,0.0893,0.1239,1870,0.2797,0.2714,0.7272,0.1962,0.2313,0.0787,3931.5,0.0457,3926,3873,0.5952
SAT_Competition2011/SAT11/application/jarvisalo/smtqfbv-aigs/smtlib-qfbv-aigs-bin_libmsrpc_vc1225336-tseitin.cnf,1,0.1219,0.523,0.0576,0.0651,599000,2.9341,2.8496,1.4861,0.1196,0.2003,0.0494,55.286,0.0274,55,16,0.6727
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,0.171,0.5729,0.0884,0.1181,1704,0.2917,0.2846,0.7374,0.1789,0.2293,0.0748,3958.9,0.0449,3989,3899,0.6048
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,0.0031,0.2419,0.0018,0.0021,2662,0.0831,0.0167,0.8353,0.0667,0.047,0.0015,4208,0.0011,4149,4140,0.7035
SAT_Competition2011/SAT11/application/leberre/2dimensionalstrippacking/korf-18.cnf,1,0.026,0.8784,0.0125,0.0113,187000,3.5238,1.2345,0.5612,0.8183,0.0371,0.0058,847.36,0.0002,895,597,0.0751
SAT_RACE2008/simon-s02b-r4b1k1.1.cnf,1,0.0259,0.9142,0.0178,0.0222,14812,1.552,0.5486,1.3864,0.8106,0.1484,0.0189,573.95,0.0127,533,449,0.3063
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-4-4_511.cnf,1,0.0812,0,0.0285,0.0303,4478,0.3019,0.2773,0,0,0.1137,0.0101,4047.1,0.0043,4023,4014,0
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/90/unif-k5-r21.3-v90-c1917-S824721511-001.cnf,1,0.0028,0.2211,0.0016,0.0021,1917,0.0836,0.0092,0.8127,0.0568,0.0469,0.0013,4335.1,0.0009,4314,4282,0.7012
SAT_Competition2009/CRAFTED/edgematching/fbcolors/em_14_7_3_fbc.cnf,1,0.171,0.9847,0.047,0.0591,347000,2.7444,0.2462,1.1833,0.9353,0.0701,0.0381,6.6667,0.0046,5,3,0.1253
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1000/unif-k5-r20-v1000-c20000-S45173584-020.cnf,1,0.0052,0.2407,0.0027,0.0035,20000,0.102,0.0849,0.8266,0.0673,0.05,0.0023,44.132,0.0015,42,36,0.7221
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S445910413-047.cnf,1,0.0001,0.1047,0.0001,0.0001,5785,0.0386,0,1.0077,0.0347,0.0112,0.0001,4455.2,0,4422,4411,0.6592
SAT_Competition2011/SAT11/application/jarvisalo/HWMCC10-combination-timeframe-expansion/hwmcc10-timeframe-expansion-k50-pdtswvsam6x8p3-tseitin.cnf,1,0.115,0.7144,0.0504,0.0835,461000,1.806,1.4777,1.7862,0.3169,0.1378,0.0396,1743.3,0.0088,1825,1679,0.4984
SAT_Competition2011/SAT11/crafted/mosoi/289/289-sat-9x13.cnf,1,0.0044,0.5016,0.0044,0.0044,12051,0,0,0,0.5015,0.0303,0.0044,4202,0.0044,4202,4202,0.0001
SAT_Competition2011/SAT-Race-2010-CNF/cryptography/mizh/md5_48_3.cnf,1,0.0485,0.0878,0.0312,0.0407,279000,0.6085,0.4883,1.0047,0.0001,0.1696,0.0291,302.29,0.0231,260,183,1.7491
SAT_Competition2007/random/OnTreshold/3SAT/v550/unif-k3-r4.26-v550-c2343-S1456038697-16.SAT.shuffled.cnf,1,0.1661,0.5675,0.0879,0.1179,2343,0.2806,0.2773,0.6836,0.2124,0.2314,0.0753,3829.7,0.0433,3804,3717,0.5651
SAT_Competition2007/crafted/Difficult/contest05/QG/QG6-gensys-ukn003.sat05-2726.reshuffled-07.cnf,1,0.5,0.7998,0.4456,0.4999,9177,3.9971,1.51,2.9826,0.6655,0.2035,0.4997,1559.3,0.4962,1519,967,0.259
SAT_Competition2011/SAT03/handmade/stanion/hwb/hwb-n28-02-S818962541.shuffled-as.sat03-1628.cnf,1,0.0698,0.0226,0.0484,0.0485,896,0.4774,0.6964,1.6601,0.0015,0.1658,0.03,4242.4,0.0247,4209,4137,2.3987
SAT_RACE2006/SAT-Race-Benchmarks/velev-pipe-sat-1.0-b7.cnf,1,0.2273,1,0.0465,0.0024,8800000,6.9937,4.3846,0.5294,0.9978,0.0121,0,0,0,0,0,0.2047
SAT_Competition2011/SAT11/crafted/skvortsov/battleship/battleship-16-31-sat.cnf,1,0.1898,0.8716,0.1897,0.1898,3976,0,0.0159,0,0.8716,0.1247,0.1897,4872,0.1897,4872,4872,0
SAT_RACE2006/SAT-Race-Benchmarks/mizh-md5-48-2.cnf,1,0.0485,0.0878,0.0312,0.0407,279000,0.6084,0.4882,1.0045,0.0001,0.1696,0.0291,323.22,0.0231,304,239,1.7499
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/bitverif/countbitssrl/countbitssrl016.cnf,1,0.0526,0.2304,0.0291,0.0456,13652,0.7969,0.753,1.4496,0.0929,0.1991,0.021,3117.3,0.0098,3025,2995,0.6844
SAT_Competition2007/crafted/Hard/contest05/counting-php/easier-php-035-029.sat05-1179.reshuffled-07.cnf,1,0.1136,0.9279,0.1097,0.1114,17290,0,0.3219,1.0039,0.9249,0.0568,0.1093,4677,0.1073,4677,4677,0.0024
SAT_Competition2011/SAT11/crafted/spence/sgen/sgen3-n200-s39840374-sat.cnf,1,0.2295,0.5832,0.2295,0.2295,480,0,0.0246,1.1239,0.5831,0.4167,0.2295,4526.2,0.2295,4536,4486,0.0001
SAT_Competition2009/CRAFTED/edgematching/compact/em_7_4_9_cmp.cnf,1,0.0863,0.9479,0.0328,0.0561,15063,0.8909,0.315,1.2366,0.625,0.1111,0.0145,1385.9,0.0049,1462,799,0.3318
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v40000-c168000-S471691933-060-UNKNOWN.cnf,1,0.175,0.566,0.0922,0.1244,168000,0.29,0.2933,0.7023,0.2048,0.2341,0.0792,3.5455,0.047,3,2,0.5787
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/380/unif-k3-r4.25-v380-c1615-S502087726-095.cnf,1,0.1598,0.5182,0.0807,0.1092,1615,0.2824,0.2805,0.7267,0.212,0.2301,0.068,3963,0.0393,3959,3884,0.5568
SAT_Competition2011/SAT11/crafted/skvortsov/automata-synchronization/rnd_100_28_s.cnf,1,0.3644,0.3949,0.2734,0.3428,10578,3.4009,1.4628,1.89,0.0977,0.1506,0.3105,3495.6,0.2366,3506,3045,0.8439
SAT-Race-2010-CNF/cryptography/mizh/sha0_35_2.cnf,1,0.0447,0.0661,0.0308,0.0411,204000,0.5096,0.5184,1.0393,0.0002,0.1719,0.0265,228.86,0.0225,230,202,1.8588
SAT_Competition2007/random/2+p/p0.8/v2035/unif2p-p0.8-v2035-c6328-S316347254-19-SAT.cnf,1,0.2653,0.6129,0.1484,0.2033,6327,0.3563,0.3783,1.1814,0.2213,0.2937,0.1365,1014,0.0807,870,769,0.5786
SAT_RACE2008/ibm-2002-18r-k90.cnf,1,0.0871,0.8338,0.0323,0.0496,722000,1.2092,1.0416,1.9424,0.3916,0.1359,0.0155,481.36,0.0035,535,20,0.4749
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/aprove09/AProVE09-15.cnf,1,0.0608,0.3601,0.039,0.0458,305000,1.5687,3.2162,1.1358,0.0634,0.1905,0.0259,895,0.0244,1309,481,0.8024
SAT_Competition2007/random/LargeSize/7SAT/v140/unif-k7-r85-v140-c11900-S1048256369-15.cnf,1,0.0001,0.1145,0.0001,0.0001,11900,0.0381,0,0.9988,0.027,0.0118,0.0001,4219,0.0001,4344,4075,0.7683
SAT_Competition2007/industrial/industrial/babic/dspam/dspam_dump_vc1081.cnf,1,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m32-q326.25-n30-p15-s44266159.cnf,1,0,0.8944,0,0,67279,0.1289,0.1865,0.1561,0.8619,0.0115,0,753.25,0,751,716,0.03
SAT_Competition2011/SAT03/handmade/anton/UNSAT/SGI_30_70_19_80_8-log.shuffled-as.sat03-143.cnf,1,0.495,0.1784,0.494,0.4943,36888,0.1413,0,1.3492,0.0647,0.0026,0.4937,2713.4,0.4935,2697,2291,0.6574
SAT_RACE2006/SAT-Race-Benchmarks/een-pico-prop05-50.cnf,1,0.1399,0.7722,0.0636,0.0782,165000,1.1694,0.8056,1.8608,0.2056,0.2101,0.0491,416.81,0.0192,446,333,0.5951
SAT_RACE2006/SAT-Race_TS_2/manol-pipe-f6nid.cnf,1,0.1485,0.7703,0.0749,0.117,408000,1.3211,1.2342,1.847,0.4922,0.128,0.0689,334.7,0.0165,280,246,0.4372
SAT_Competition2009/CRAFTED/Difficult/contest05/others/linvrinv5.sat05-564.reshuffled-07.cnf,1,0.2249,0.3366,0.0715,0.0909,1426,0.6113,0.7164,1.5195,0.0895,0.1726,0.0493,3961,0.0299,3922,3854,0.705
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S1089166613-072.cnf,1,0.1781,0.5728,0.093,0.1238,50400,0.2906,0.2937,0.713,0.2116,0.2336,0.079,14.365,0.0472,13,11,0.5703
SAT_Competition2011/SAT07/industrial/vliw_sat_4.0/9vliw_m_9stages_iq3_C1_bug5.cnf,1,0.2406,1,0.057,0.0231,13400000,13.374,1.3038,1.2841,0.9749,0.0363,0.0012,0,0,0,0,0.2157
SAT_Competition2011/SAT11/crafted/kullmann/GreenTao/GreenTaok1k2/GreenTao_2-3-5_528.cnf,1,0.044,0.9032,0.0179,0.0233,12692,0.4621,0.1981,0.7256,0.4881,0.0404,0.011,4248.6,0.0043,4231,4196,0.4128
SAT_Competition2011/SAT11/crafted/kullmann/VanDerWaerden/VanderWaerden3k/VanDerWaerden_2-3-20_388.cnf,1,0,0.7044,0,0,41212,0.2615,0.0714,0,0.6469,0.0094,0,373.63,0,344,304,0.1062
SAT_Competition2011/SAT09/CRAFTED/edgematching/compact/em_11_3_4_cmp.cnf,1,0.3593,0.9472,0.1445,0.2606,99699,2.0847,0.2631,1.067,0.5789,0.0874,0.0828,114.29,0.0496,124,87,0.3091
SAT-Race-2010-CNF/hardware-verification/manolios/f7nidw.cnf,1,0.1515,0.77,0.0758,0.1189,924000,1.5803,1.4497,1.8339,0.5301,0.1255,0.0744,288.18,0.0205,276,243,0.4071
SAT-Race-2010-CNF/software-verification/bitverif/countbitsarray02_32.cnf,1,0.0446,0.1434,0.0258,0.0387,12563,0.1969,0.4531,1.3728,0.0369,0.2222,0.0145,794.88,0.0095,700,577,0.903
SAT_Competition2007/crafted/Hard/contest05/counting-php/harder-php-025-024.sat05-1191.reshuffled-07.cnf,1,0.1491,0.9073,0.1417,0.1452,7225,0,0.2658,1.0078,0.9014,0.0799,0.1416,3432,0.1382,3914,3336,0.0038
SAT_Competition2011/SAT11/application/jarvisalo/AAAI2010-SATPlanning/aaai10-planning-ipc5-pipesworld-12-step16.cnf,1,0.4295,0.9623,0.0865,0.0369,1030000,1.259,0.9857,0.896,0.3695,0.0605,0,28.25,0,38,15,0.5287
SAT_Competition2009/CRAFTED/Difficult/contest05/QG/QG6-gensys-brn007.sat05-2684.reshuffled-07.cnf,1,0.5,0.7999,0.4428,0.4999,7809,4.2179,1.5134,3.0201,0.6658,0.2117,0.4996,1512.5,0.4933,1574,1032,0.2362
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S433637520-048.UNKNOWN.cnf,1,0.0029,0.2189,0.0016,0.0021,1065,0.0819,0,0.8308,0.0627,0.0469,0.0016,4552.8,0.0009,4549,4542,0.7101
SAT_Competition2011/SAT11/random/medium/unif-k7-r89-v50-c4450-S1374457799-001.UNKNOWN.cnf,1,0.0001,0.0828,0.0001,0.0001,4450,0.0376,0,1.0046,0.0284,0.0112,0.0001,4556,0,4550,4537,0.6646
SAT_Competition2007/industrial/industrial/palacios/uts/uts-l06-ipc5-h35-unknown.cnf,1,0.4488,0.9467,0.151,0.2849,912000,1.9823,1.687,1.695,0.4148,0.0256,0.0698,0,0.0144,0,0,0.4767
SAT_Competition2007/random/2+p/p0.8/v1295/unif2p-p0.8-v1295-c4027-S1240130681-11-UNSAT.cnf,1,0.2603,0.6007,0.1471,0.2016,4026,0.3554,0.3801,1.2149,0.2157,0.2904,0.1347,3997.7,0.08,4053,3851,0.587
SAT_Competition2009/CRAFTED/Hard/contest05/others/strips-gripper-18t35.sat05-1147.reshuffled-07.cnf,1,0.1559,0.9982,0.0289,0.0042,317000,0.5681,0.4721,1.1223,0.9525,0.0244,0,384.1,0,438,319,0.1726
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/60/unif-k7-r89-v60-c5340-S1096716652-027.cnf,1,0.0001,0.0898,0.0001,0.0001,5340,0.0415,0,0.9968,0.0256,0.0112,0.0001,4508.2,0,4507,4453,0.712
SAT_Competition2011/SAT11/application/fuhs/AProVE11/AProVE11-02.cnf,1,0.0621,0.3332,0.0391,0.0488,743000,1.6971,3.0724,1.1591,0.0122,0.1932,0.0323,0,0.0245,0,0,1.0911
SAT_Competition2009/APPLICATION/SAT_RACE06/manol-pipe-c10nidw_s.cnf,1,0.1476,0.8213,0.0758,0.1207,1200000,1.9589,1.7683,1.7966,0.5782,0.1251,0.0793,128.29,0.021,88,39,0.4026
SAT_Competition2007/crafted/Difficult/contest05/jarvisalo/mod2-rand3bip-sat-280-3.sat05-2265.reshuffled-07.cnf,1,0.042,0,0.042,0.042,1120,0,0.0366,0.5623,0,0.25,0.042,4438.7,0.042,4417,4341,0
SAT_Competition2009/APPLICATION/SAT09/APPLICATIONS/diagnosis/UCG-10-5p0.cnf,1,0.0554,0.838,0.0196,0.0365,501000,0.7125,0.6422,1.4475,0.2505,0.1649,0.0048,18.091,0.0021,9,4,0.5953
SAT_Competition2009/CRAFTED/sgen/sat/sgen1-sat-300-100.cnf,1,0.2296,0.5832,0.2295,0.2295,720,0,0.0228,0,0.5831,0.4167,0.2295,4410,0.2295,4413,4371,0.0001
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/400/unif-k3-r4.25-v400-c1700-S387386125-069.cnf,1,0.1653,0.5569,0.0872,0.1111,1700,0.2744,0.2701,0.6628,0.1953,0.2326,0.0742,3906,0.0442,3903,3872,0.591
SAT_RACE2006/SAT-Race_TS_1/manol-pipe-c10ni_s.cnf,1,0.1429,0.7439,0.076,0.1202,609000,1.9909,1.7676,1.845,0.4656,0.1259,0.0771,277.63,0.0184,304,234,0.4148
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1054153452-040.UNKNOWN.cnf,1,0.0029,0.2424,0.0016,0.002,1065,0.0758,0.004,0.8107,0.075,0.0469,0.0015,4545.6,0.0011,4551,4538,0.6629
SAT_Competition2009/CRAFTED/rbsat/random/forced/rbsat-v760c43649gyes10.cnf,1,0,0.8129,0,0,43649,0.1938,0.179,0.2641,0.7837,0.0169,0,903.33,0,661,460,0.0249
SAT_Competition2011/SAT05/crafted/sorge05/QG7a/gensys-icl005.shuffled-as.sat05-3826.cnf,1,0.4997,0.8286,0.4359,0.499,18312,1.2286,1.4789,2.5725,0.6664,0.158,0.4956,1857.3,0.4737,1913,1671,0.2037
SAT_Competition2007/random/OnTreshold/5SAT/v90/unif-k5-r21.3-v90-c1917-S1412274662-11.UNSAT.shuffled.cnf,1,0.0033,0.2037,0.0017,0.0023,1917,0.0983,0.0112,0.8203,0.0826,0.0469,0.0014,4324,0.0009,4298,4271,0.6376
SAT_Competition2009/APPLICATION/SAT_RACE08/cnf/goldb-heqc-alu4mul.cnf,1,0.0968,0.7383,0.0489,0.0609,30465,3.6102,2.2483,1.2715,0.483,0.1549,0.0442,674.75,0.0302,720,585,0.3192
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1404069132-16-SAT.cnf,1,0.2636,0.6014,0.1508,0.207,5177,0.3835,0.4118,1.226,0.214,0.2934,0.1409,3407.6,0.0834,3544,3346,0.5803
SAT_Competition2007/industrial/industrial/palacios/medium/blocks-4-ipc5-h21-unknown.cnf,1,0.422,0.9639,0.1567,0.2866,906000,2.2682,1.9615,1.1718,0.3999,0.0171,0.0896,0,0.0006,0,0,0.4807
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v800-c3408-S902286199-017.SATISFIABLE.cnf,1,0.1691,0.5773,0.0894,0.1206,3408,0.2861,0.2846,0.7129,0.1819,0.2305,0.0776,1685.7,0.0466,1165,883,0.6166
SAT_RACE2008/simon-s02b-r4b1k1.2.cnf,1,0.0241,0.9171,0.0163,0.021,14812,1.5385,0.5504,1.3838,0.8083,0.148,0.0144,554.14,0.0124,492,423,0.315
SAT_Competition2011/SAT11/crafted/anton/SRHD-SGI/srhd-sgi-m42-q585-n40-p30-s19690873.cnf,1,0,0.9285,0,0,253000,0.2295,0,0.0977,0.8845,0.0064,0,109.33,0,47,27,0.0405
SAT_Competition2009/CRAFTED/parity-games/instance_n8_i8_pp_ci_ce.cnf,1,0.183,0.8569,0.0625,0.0653,258000,1.7537,1.3877,1.5703,0.3469,0.0636,0.0276,1235,0.004,1314,1099,0.5242
SAT_Competition2011/SAT03/handmade/bevan/cnf/marg3x3add8.shuffled-as.sat03-1449.cnf,1,0.4557,0,0.4309,0.453,224,0.2328,0.1038,1.3935,0,0.183,0.4241,3040.6,0.4211,2776,2623,0
SAT_Competition2011/SAT09/CRAFTED/rbsat/crafted/forced/rbsat-v760c43649gyes5.cnf,1,0,0.8021,0,0,43649,0.1143,0.1433,0.272,0.7788,0.0168,0,771,0,439,340,0.0197
