@RELATION 'FEATURE_VALUES-SAT12-RAND-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 64'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VG_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE HORNY_VAR_mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE nvarsOrig NUMERIC
@ATTRIBUTE saps_BestSolution_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Median NUMERIC
@ATTRIBUTE gsat_BestSolution_Mean NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE VCG_VAR_min NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE SP_unconstraint_q25 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE HORNY_VAR_min NUMERIC
@ATTRIBUTE DIAMETER_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q10 NUMERIC
@ATTRIBUTE cl_num_q50 NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE SP_unconstraint_q50 NUMERIC
@ATTRIBUTE gsat_BestAvgImprovement_Mean NUMERIC
@ATTRIBUTE cl_size_q10 NUMERIC
@ATTRIBUTE cl_num_q25 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_CoeffVariance NUMERIC
@ATTRIBUTE CG_max NUMERIC
@ATTRIBUTE HORNY_VAR_max NUMERIC
@ATTRIBUTE cl_num_min NUMERIC
@ATTRIBUTE CG_mean NUMERIC
@ATTRIBUTE CG_min NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE cl_num_q10 NUMERIC
@ATTRIBUTE cluster_coeff_mean NUMERIC
@ATTRIBUTE cl_num_mean NUMERIC
@ATTRIBUTE lobjois_log_num_nodes_over_vars NUMERIC
@ATTRIBUTE SP_unconstraint_q75 NUMERIC
@ATTRIBUTE cl_size_q50 NUMERIC
@ATTRIBUTE SP_unconstraint_mean NUMERIC
@ATTRIBUTE SP_unconstraint_q90 NUMERIC
@ATTRIBUTE cl_num_q75 NUMERIC
@ATTRIBUTE cl_num_max NUMERIC
@ATTRIBUTE saps_BestSolution_CoeffVariance NUMERIC
@ATTRIBUTE VCG_VAR_entropy NUMERIC
@ATTRIBUTE vars_clauses_ratio NUMERIC
@ATTRIBUTE cl_size_mean NUMERIC
@ATTRIBUTE cl_num_coeff_variation NUMERIC
@ATTRIBUTE POSNEG_RATIO_VAR_entropy NUMERIC
@ATTRIBUTE gsat_FirstLocalMinRatio_CoeffVariance NUMERIC
@ATTRIBUTE VG_coeff_variation NUMERIC
@ATTRIBUTE cluster_coeff_max NUMERIC
@ATTRIBUTE cl_size_q25 NUMERIC
@ATTRIBUTE saps_BestAvgImprovement_CoeffVariance NUMERIC
@ATTRIBUTE SP_bias_mean NUMERIC

@DATA
SAT_Competition2009/RANDOM/LARGE/7SAT/UNKNOWN/180/unif-k7-r85-v180-c15300-S1295462378-089.cnf,1,15300,15300,0.0389,180,0.0117,0.0389,0.0389,30,0.0024,35,25,25,29.971,180,16.4436,0.0389,30,16.9709,0.0117,0.0352,0.6311,1.6255,29.7648,0.0001,36,0.0016,2,0.0001,4186,0.1517,0.0435,0.0001,1.3475,52.6661,3998,0.1445,?,0.0037,3972,?,?,0.0117,3972,?,4143.75,0.7295,0.0001,54.1639,0.0001,0.0002,4419,4419,0.2011,4.2388,0.0118,53.7805,0.0432,2.0782,0.0654,0,?,53.2931,0.2613,0.0632
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/75/unif-k7-r89-v75-c6675-S819692891-023.cnf,1,6675,6675,0.0933,75,0.0111,0.0933,0.0933,13,0.0053,16,10,10,12.9799,75,9.3947,0.0933,13,8.972,0.0111,0.0863,0.6731,2.0479,12.9642,0,16,0.0036,2,0,4398,0.1972,0.1061,0.0001,1.7949,26.2861,4359,0.2,?,0.007,4346,?,?,0.0111,4346,?,4430.8,0.7559,0.0001,27.0189,0.0001,0.0001,4518,4533,0.2628,3.779,0.0112,26.9987,0.0179,2.0446,0.095,0,?,26.9932,0.3049,0.0661
SAT_Competition2007/random/2+p/p0.9/v990/unif2p-p0.9-v990-c3583-S516218553-20-SAT.cnf,1,3582,3526,0.0021,935,0.0062,0.0032,0.0032,205,0.0016,218,192,191,204.819,990,26.034,0.0064,205,20.2177,0.0011,0.0006,0.2859,0.8067,204.688,0.0668,218,0,4.4593,0.0369,3363,0.057,0.0094,0.1094,0.2298,35.2454,3006,0.0512,0.0116,0.0048,1805,0.0047,0.0011,0.019,1805,0.1277,3141.7143,0.5107,0.1674,37.6061,0.1225,0.2286,3643,3741,0.534,2.5715,0.2652,37.6799,0.1916,3.1604,0.0249,0.3136,0.4,35.6289,0.2209,0.4126
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/400/unif-k3-r4.25-v400-c1700-S419666888-007.cnf,1,1700,1679,0.0078,383,0.0158,0.008,0.008,85,0.0039,94,76,77,84.8677,400,13.6748,0.0131,85,11.193,0.006,0.003,0.3402,0.9796,84.9997,0.0479,93,0.0006,4,0.0298,3943,0.0793,0.0149,0.0805,0.3911,21.8258,3901,0.078,0.0232,0.0089,3854,0.0119,0.0048,0.0292,3854,0.1087,3940,0.5858,0.1242,23.986,0.0917,0.1669,3980,4008,0.3483,2.6916,0.2281,24.4973,0.0123,3.4016,0.0367,0.2745,0.2424,23.8839,0.2041,0.407
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,2556,2545,0.0051,589,0.0102,0.0051,0.0051,131,0.0025,141,120,119,130.384,600,20.6966,0.0085,130,16.557,0.0039,0.002,0.3114,0.8961,130.4,0.0462,141,0.0004,4,0.0247,3767,0.0678,0.0106,0.0746,0.3047,29.9076,3754,0.0644,0.0149,0.0059,3641,0.0077,0.0028,0.0204,3641,0.1071,3773.5,0.5378,0.1176,32.1636,0.0865,0.1623,3849,3886,0.2739,2.6447,0.2314,32.9793,0.0182,3.2702,0.0319,0.2685,0.25,31.2177,0.2094,0.3944
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v30000-c126000-S285324961-078-UNKNOWN.cnf,1,126000,125223,0.0001,29275,0.0002,0.0001,0.0001,6362,0.0001,6370,6334,0,6397.5,30000,946.5,0.0002,6397.5,2758.71,0,0,0.2275,0.6556,5436.86,0.0479,6334,0,5.7857,0.0285,4,0.014,0.0003,0.0801,0.1268,51.1667,3,0.4411,0.0005,0.0002,1,0.0002,0,0.0007,2,0.1023,4.7482,0.2858,0.1249,78.4,0.0932,0.176,6,11,0.198,2.7091,0.2338,82.6888,0.4631,3.368,0.441,0.292,0.3333,63.75,0.3767,0.3952
SAT_Competition2011/SAT11/random/medium/unif-k5-r21.3-v125-c2662-S34055288-072.SATISFIABLE.cnf,1,2662,2662,0.04,125,0.0452,0.04,0.04,25,0.0078,30,20,20,25.0527,125,9.7014,0.04,25,8.6685,0.0417,0.0323,0.5541,1.543,25.0874,0.0011,30,0.0041,2.9355,0.0007,4198,0.1528,0.0492,0.0017,1.0829,26.6054,4185,0.1536,0.1168,0.012,4099,0.0965,0.0751,0.0466,4099,0.0944,4234.1429,0.6906,0.0027,27.9255,0.002,0.0038,4365,4367,0.2972,3.4852,0.047,28.1514,0.0216,3.0776,0.0708,0.0191,0.1154,26.882,0.2442,0.1905
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v700-c2982-S812011128-009.SATISFIABLE.cnf,1,2982,2973,0.0044,688,0.0087,0.0044,0.0044,152,0.0021,164,141,140,152.384,700,22.5126,0.0073,152,17.6738,0.0034,0.0017,0.3056,0.8779,152.195,0.0425,164,0,4.0029,0.0263,3659,0.0632,0.0091,0.0756,0.2838,33.6874,3599,0.0658,0.0128,0.0057,3558,0.0066,0.0024,0.0178,3558,0.1062,3636,0.5615,0.1263,35.6602,0.0897,0.1732,3680,3684,0.4156,2.7038,0.2314,36.4054,0.0121,3.319,0.0329,0.2877,0.25,34.402,0.241,0.3967
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v600-c2556-S506401817-075.UNKNOWN.cnf,1,2556,2545,0.0051,589,0.0101,0.0051,0.0051,129,0.0025,140,119,119,129.25,600,25.5682,0.0085,129,20.5025,0.0024,0.0012,0.3015,0.9143,129.468,0.038,140,0,4.0187,0.0217,3840,0.0637,0.0118,0.0667,0.3006,26.8802,3751,0.0633,0.0165,0.0067,3718,0.0078,0.0031,0.0232,3718,0.106,3828.1429,0.5076,0.1117,30.5273,0.0843,0.1718,3889,3985,0.2055,2.7029,0.2314,31.0528,0.0223,3.2785,0.0314,0.2809,0.2273,29.0458,0.2,0.3781
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/440/unif-k3-r4.25-v440-c1870-S1112524719-021.cnf,1,1870,1857,0.007,427,0.0141,0.0071,0.0071,94,0.0036,104,85,85,94.3491,440,15.3033,0.0141,94,12.6312,0.0054,0.0027,0.3211,0.9458,94.2871,0.0443,104,0.0005,4,0.0235,3947,0.0777,0.0188,0.0819,0.3575,23.1183,3908,0.0776,0.0258,0.0102,3873,0.0109,0.0043,0.0366,3873,0.1065,3940.625,0.5723,0.1244,24.1505,0.0926,0.1821,3990,4026,0.303,2.7597,0.2299,24.1911,0.0126,3.284,0.0378,0.3046,0.25,23.6116,0.2063,0.4008
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/12000/unif-k3-r4.2-v12000-c50400-S650356257-052.cnf,1,50400,50039,0.0003,11682,0.0005,0.0003,0.0003,2531,0.0001,2584,2470,2504,2364.21,12000,432.5,0.0004,2552.5,234.739,0.0001,0,0.2401,0.6497,2539.22,0.0469,2579,0,5.0346,0.0278,13,0.2882,0.0008,0.0789,0.1378,46.4545,11,0.0134,0.001,0.0005,6,0.0004,0.0001,0.0016,9,0.1018,14.1395,0.3107,0.1246,57.4,0.0924,0.1758,17,32,1.0258,2.727,0.2335,58.1435,0.3259,3.369,0.0405,0.2958,0.3333,49.6154,0.73,0.3937
SAT_Competition2011/SAT11/random/large/unif-k5-r20-v1000-c20000-S541740666-063-UNKNOWN.cnf,1,20000,20000,0.005,1000,0.0165,0.005,0.005,191,0.0009,207,177,178,191.7,1000,53.7224,0.005,191,44.5358,0.0119,0.0033,0.474,1.0547,191.279,0.0015,207,0.0003,3,0.001,41,0.061,0.0069,0.0023,0.3618,50.5313,35,0.0868,?,0.0018,27,?,?,0.0216,32,?,42.4123,0.5845,0.0036,57.0244,0.0029,0.0051,45,80,0.1669,3.703,0.05,57.1003,0.2506,3.0529,0.0466,0.085,?,53.5581,0.2272,0.1735
SAT_Competition2007/random/LargeSize/5SAT/v600/unif-k5-r20-v600-c12000-S1556473581-06.cnf,1,12000,12000,0.0083,600,0.0243,0.0083,0.0083,115,0.0016,127,105,104,115.258,600,34.0797,0.0083,115,28.0362,0.019,0.0058,0.4945,1.1445,115.132,0.0015,126,0.0006,3,0.001,88,0.074,0.0109,0.0023,0.4533,43.7736,81,0.0773,?,0.0028,59,?,?,0.0296,73,?,93.2973,0.6248,0.0035,47.4557,0.0028,0.0049,100,188,0.1893,3.6557,0.05,47.3918,0.249,2.9861,0.0327,0.0727,?,45.1717,0.2264,0.1666
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S317257086-003-UNKNOWN.cnf,1,21250,21250,0.028,250,0.0117,0.028,0.028,42,0.0017,49,35,35,41.2177,250,21.7953,0.028,41,22.0776,0.0117,0.0246,0.6192,1.5302,41.6614,0.0001,48,0.001,2,0.0001,198,0.1279,0.0313,0.0001,1.1558,46.1352,179,0.1349,?,0.0024,135,?,?,0.0117,164,?,228.8947,0.7054,0.0001,48.5285,0.0001,0.0002,231,889,0.1838,4.3256,0.0118,48.907,0.5489,2.1267,0.0538,0,?,47.1707,0.249,0.068
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,2343,2328,0.0056,539,0.011,0.0056,0.0056,118,0.0027,129,108,108,118.127,550,24.0121,0.0074,118,19.2121,0.0043,0.0021,0.3076,0.9291,118.42,0.0401,128,0,4.0037,0.0227,3843,0.0703,0.0125,0.0704,0.3185,26.9442,3793,0.0663,0.0206,0.0064,3779,0.0086,0.0034,0.0253,3779,0.1058,3869.1429,0.5231,0.1131,28.9828,0.0839,0.1679,3951,4039,0.2475,2.7088,0.2315,29.8472,0.0229,3.2704,0.0324,0.2902,0.2583,28.7132,0.2073,0.3705
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/460/unif-k3-r4.25-v460-c1955-S321371087-018.cnf,1,1955,1944,0.0067,448,0.0134,0.0068,0.0068,100,0.0033,109,91,90,99.8806,460,13.1467,0.0089,100,11.0115,0.0041,0.0021,0.3299,0.9367,99.778,0.0498,110,0.0005,4,0.0286,3864,0.075,0.0159,0.0827,0.3569,24.0745,3801,0.0773,0.0231,0.0067,3784,0.0102,0.0031,0.0319,3784,0.108,3886.75,0.5718,0.1265,26.9309,0.0937,0.1766,3952,4138,0.3479,2.6498,0.2305,26.9642,0.0285,3.3399,0.0371,0.2746,0.2857,25.4337,0.2119,0.4183
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v250-c21250-S655589261-059-UNKNOWN.cnf,1,21250,21250,0.028,250,0.0117,0.028,0.028,41,0.0018,48,35,35,41.0161,250,21.7645,0.028,41,22.3873,0.0117,0.0249,0.621,1.5345,41.4119,0.0001,48,0.0011,2,0.0001,215,0.1248,0.0307,0.0001,1.1995,45.8531,192,0.1376,?,0.0025,138,?,?,0.0117,173,?,243.6563,0.7211,0.0001,48.9554,0.0001,0.0002,249,879,0.1819,4.3052,0.0118,49.1892,0.5389,2.0601,0.0851,0,?,47.2167,0.2569,0.0649
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/540/unif-k3-r4.25-v540-c2295-S1137823545-077.cnf,1,2295,2284,0.0057,529,0.0113,0.0057,0.0057,117,0.0029,127,106,107,116.392,540,19.1984,0.0095,116,15.3372,0.0044,0.0022,0.3143,0.9262,116.618,0.0485,127,0.0004,4.0038,0.027,3891,0.0702,0.0153,0.079,0.3248,26.7767,3795,0.0666,0.0206,0.0079,3757,0.0086,0.0031,0.0285,3757,0.1087,3871.5,0.5556,0.1236,29.2184,0.0925,0.1757,3964,3998,0.3265,2.6913,0.2316,29.6025,0.0214,3.2893,0.0314,0.2851,0.2889,28.7286,0.213,0.3881
SAT_Competition2007/random/2+p/p0.9/v1170/unif2p-p0.9-v1170-c4235-S622482268-08-UNKNOWN.cnf,1,4234,4155,0.0018,1099,0.0053,0.0027,0.0027,238,0.0014,253,224,223,238.521,1170,34.7205,0.0045,239,26.6429,0.0005,0.0005,0.2662,0.7726,237.967,0.0598,253,0,4.7386,0.0344,963,0.0478,0.007,0.1072,0.2021,26.9361,892,0.0493,0.0099,0.0048,758,0.004,0.0007,0.0152,810,0.1255,1229.6,0.4882,0.1657,28.7061,0.1204,0.221,1355,2921,0.2392,2.6527,0.2645,30.6485,0.5127,3.1745,0.0248,0.3327,0.5,27.6556,0.2257,0.4039
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v15000-c63000-S38529837-091-UNKNOWN.cnf,1,63000,62631,0.0002,14668,0.0004,0.0002,0.0002,3187,0.0001,3255,0,3126,2841.11,15000,1004.33,0.0004,3189,264,0.0001,0,0.2271,0.9252,3198.19,0.0474,3244,0,5.014,0.0285,10,0.3754,0.0005,0.0802,0.1032,44.4667,8,0.0153,0.0009,0.0003,5,0.0003,0.0001,0.0011,7,0.1027,10.2255,0.2763,0.1254,60.6154,0.093,0.1755,12,28,1.8424,2.7041,0.2342,61.4837,0.3546,3.3651,0.0129,0.2906,0.3333,51.8571,1.245,0.3932
SAT_Competition2007/random/2+p/p0.8/v1665/unif2p-p0.8-v1665-c5178-S1363528912-04-SAT.cnf,1,5177,4888,0.0014,1452,0.004,0.002,0.002,311,0.001,328,295,296,311.145,1665,33.5139,0.0055,311,26.9339,0.0004,0.0002,0.2483,0.6972,311.154,0.0824,328,0,5.0145,0.048,1689,0.0427,0.0055,0.1386,0.1649,30.0387,1391,0.0412,0.0096,0.0035,1188,0.003,0.0004,0.0106,1331,0.1454,1720.8462,0.4799,0.2077,33.0757,0.1519,0.2666,1994,2198,0.2717,2.5861,0.2971,33.2674,0.2004,3.0369,0.0195,0.3726,0.6667,30.9121,0.2296,0.4203
SAT_Competition2009/RANDOM/MEDIUM/3SAT/UNKNOWN/560/unif-k3-r4.25-v560-c2380-S688769362-007.cnf,1,2380,2356,0.0055,542,0.0112,0.0056,0.0056,119,0.0027,130,109,109,119.573,560,19.7035,0.0092,120,16.1215,0.0042,0.0021,0.3121,0.9204,119.422,0.0442,130,0,4.0037,0.0265,3843,0.07,0.0127,0.0734,0.326,27.4314,3800,0.0685,0.017,0.0072,3686,0.0085,0.003,0.0242,3686,0.1056,3840.625,0.5584,0.1191,29.2564,0.0889,0.1702,3944,3948,0.2648,2.6965,0.2301,30.1669,0.0212,3.289,0.0325,0.2856,0.2545,28.7063,0.2075,0.3899
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1036996799-006.cnf,1,1615,1607,0.0081,369,0.0162,0.0082,0.0082,82,0.0041,91,74,74,82.5433,380,12.3751,0.0136,82,10.0821,0.0068,0.0037,0.3415,0.9696,82.6059,0.0471,91,0.0006,4,0.0268,3960,0.0818,0.0156,0.0778,0.3914,21.9059,3886,0.0814,0.0236,0.01,3865,0.0124,0.005,0.0305,3865,0.1081,3943.625,0.6262,0.1195,23.6568,0.0888,0.1622,4027,4057,0.3455,2.6537,0.2296,23.9264,0.017,3.354,0.0391,0.2675,0.2727,23.0096,0.2086,0.4051
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S1804335510-002.cnf,1,1615,1603,0.008,373,0.0158,0.0081,0.0081,83,0.0039,92,75,75,83.0862,380,12.837,0.0134,83,10.7822,0.0037,0.0019,0.3339,0.9703,83.2452,0.0446,92,0.0006,4,0.0247,3937,0.0822,0.0181,0.0827,0.3928,21.4516,3878,0.0803,0.0262,0.01,3789,0.0124,0.0044,0.0331,3789,0.1096,3954.125,0.5691,0.1206,22.4257,0.0923,0.1738,4115,4180,0.3172,2.6833,0.2327,22.6141,0.0309,3.288,0.0438,0.2835,0.3571,21.7471,0.2043,0.3983
SAT_Competition2009/RANDOM/LARGE/5SAT/UNKNOWN/1100/unif-k5-r20-v1100-c22000-S1388268034-092.cnf,1,22000,22000,0.0045,1100,0.0152,0.0045,0.0045,210,0.0008,225,195,196,210.691,1100,61.2559,0.0045,210,49.3402,0.0109,0.0031,0.4724,1.0218,210.352,0.0015,226,0.0002,3,0.001,36,0.0569,0.006,0.0023,0.33,52.3409,32,0.0555,?,0.0015,23,?,?,0.0193,28,?,38.1846,0.5725,0.0035,60.9375,0.0027,0.005,42,91,0.1461,3.7004,0.05,60.1845,0.2725,2.9971,0.0263,0.0869,?,56.3077,0.2121,0.1635
SAT_Competition2007/random/LargeSize/7SAT/v160/unif-k7-r85-v160-c13600-S187076430-06.cnf,1,13600,13600,0.0437,160,0.0117,0.0437,0.0437,26,0.0027,32,21,21,26.4366,160,14.9294,0.0437,26,15.0191,0.0117,0.0393,0.6389,1.6519,26.5309,0.0001,32,0.0018,2,0.0001,4251,0.1523,0.049,0.0001,1.3793,47.6228,4080,0.1531,?,0.004,4032,?,?,0.0117,4032,?,4187.75,0.7369,0.0001,49.0618,0.0001,0.0002,4388,4388,0.2813,4.1944,0.0118,48.6146,0.0338,2.0586,0.0674,0,?,47.7902,0.2581,0.0634
SAT_Competition2009/RANDOM/MEDIUM/7SAT/SATISFIABLE/65/unif-k7-r89-v65-c5785-S1223878722-065.cnf,1,5785,5785,0.1077,65,0.0111,0.1077,0.1077,11,0.0068,14,8,8,11.271,65,8.4612,0.1077,11,7.9626,0.0111,0.0978,0.6866,2.1037,11.3157,0,14,0.0041,2,0,4442,0.2149,0.1184,0.0001,1.8509,23.8546,4432,0.209,?,0.009,4417,?,?,0.0111,4417,?,4470.6667,0.7638,0.0001,24.2144,0.0001,0.0001,4506,4590,0.2767,3.7877,0.0112,24.1835,0.0135,1.9739,0.1039,0,?,24.106,0.31,0.0578
SAT_Competition2007/random/OnTreshold/5SAT/v130/unif-k5-r21.3-v130-c2769-S116991008-16.SAT.shuffled.cnf,1,2769,2769,0.0385,130,0.045,0.0385,0.0385,26,0.0077,31,21,21,25.8344,130,10.7459,0.0385,26,9.8506,0.0401,0.0267,0.5494,1.511,25.9668,0.001,31,0.0036,2.9922,0.0006,4187,0.1508,0.0466,0.0015,1.0807,27.587,4171,0.1522,0.1116,0.0134,4116,0.0932,0.0744,0.0466,4116,0.0914,4221.625,0.6946,0.0023,28.6214,0.0019,0.0037,4353,4437,0.2751,3.5037,0.0469,28.7835,0.0253,2.9144,0.0717,0.0206,0.1203,28.5403,0.2457,0.1723
SAT_Competition2009/RANDOM/MEDIUM/3SAT/SATISFIABLE/380/unif-k3-r4.25-v380-c1615-S326477539-068.cnf,1,1615,1600,0.008,374,0.0158,0.0081,0.0081,83,0.0038,92,74,74,82.7028,380,12.6361,0.0107,83,10.5131,0.0056,0.0031,0.3391,0.9715,82.7771,0.0477,91,0,4,0.0295,0,0.0812,0.0206,0.0806,0.3901,0,0,0.0799,0.0256,0.0094,0,0.012,0.0037,0.0387,0,0.1118,0,0.6139,0.1276,0,0.0965,0.1864,0,0,0.3262,2.6145,0.2338,0,0,3.2938,0.0383,0.2752,0.2857,0,0.2096,0.3954
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/8000/unif-k3-r4.2-v8000-c33600-S195213520-027.cnf,1,33600,33418,0.0004,7809,0.0008,0.0004,0.0004,1712,0.0002,1738,1659,1688,1652.1,8000,277,0.0006,1710,121.789,0.0001,0.0001,0.2447,0.6545,1711.66,0.0477,1747,0,5.0036,0.0287,23,0.1865,0.001,0.0806,0.0756,42,19,0.0125,0.0015,0.0006,12,0.0006,0.0002,0.0021,16,0.1024,24.9076,0.3198,0.1258,49.2083,0.0936,0.1771,30,54,1.4459,2.7205,0.2337,50.3385,0.3222,3.3781,0.0075,0.2967,0.2857,45.5333,0.7574,0.3949
SAT_Competition2009/RANDOM/MEDIUM/5SAT/SATISFIABLE/110/unif-k5-r21.3-v110-c2343-S1771223975-021.cnf,1,2343,2343,0.0455,110,0.0455,0.0455,0.0455,22,0.009,27,18,18,22.1134,110,9.1162,0.0455,22,8.1174,0.0427,0.0324,0.5609,1.5668,22.1211,0.001,27,0.0047,2.8899,0.0008,4227,0.1612,0.0576,0.0015,1.1411,24.2069,4214,0.1599,0.1293,0.0132,4139,0.1093,0.0888,0.0465,4139,0.1063,4262.75,0.7256,0.0024,25.4502,0.0019,0.0031,4391,4421,0.311,3.4566,0.0469,25.4895,0.0216,2.9379,0.0747,0.0158,0.1276,24.9836,0.2565,0.1763
SAT_Competition2011/SAT11/random/large/unif-k3-r4.2-v10000-c42000-S677627694-051-UNKNOWN.cnf,1,42000,41704,0.0003,9738,0.0006,0.0003,0.0003,2122.5,0.0002,2163,2074,2084,2123.6,10000,253.6,0.0005,2123.5,167.269,0,0,0.2398,0.5713,2126.19,0.0482,2152,0,5.1091,0.028,17,0.0124,0.0008,0.0805,0.1202,42.4091,14,0.0162,0.0012,0.0005,8,0.0005,0.0001,0.0018,11,0.1023,17.6359,0.3213,0.1269,52.6429,0.0937,0.1774,21,42,0.1265,2.7183,0.2335,53.6791,0.338,3.3756,0.031,0.2945,0.4,47.5385,0.2039,0.3957
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/6000/unif-k3-r4.2-v6000-c25200-S762724712-048.cnf,1,25200,25009,0.0005,5839,0.0011,0.0005,0.0005,1275.5,0.0003,1305,1238,1242,1269,6000,158.736,0.0009,1265,99.4483,0.0002,0.0001,0.247,0.594,1275.76,0.0478,1296,0,5.0013,0.0292,32,0.0187,0.0013,0.0805,0.0886,38.5161,27,0.0234,0.0022,0.0008,18,0.0008,0.0002,0.0026,24,0.1025,33.7514,0.3436,0.1237,45.5143,0.0931,0.1758,40,64,0.1177,2.7072,0.2335,45.3728,0.2737,3.3444,0.0108,0.2917,0.3333,41.6,0.1889,0.39
SAT_Competition2011/SAT11/random/medium/unif-k3-r4.26-v650-c2769-S466707249-079.SATISFIABLE.cnf,1,2769,2756,0.0047,635,0.0095,0.0048,0.0048,140,0.0023,152,129,129,140.311,650,22.002,0.0079,140,17.4839,0.0029,0.0015,0.3086,0.8915,140.279,0.0465,152,0.0004,4.0079,0.0273,3760,0.0629,0.0109,0.0777,0.2961,32.2247,3735,0.0617,0.0163,0.0058,3666,0.0072,0.0022,0.0203,3666,0.1065,3774.375,0.5384,0.117,33.6065,0.0897,0.1691,3835,3947,0.2475,2.6864,0.2304,34.4643,0.021,3.3233,0.0297,0.284,0.2857,32.6685,0.2046,0.3997
SAT_Competition2009/RANDOM/LARGE/3SAT/UNKNOWN/4000/unif-k3-r4.2-v4000-c16800-S1933199449-033.cnf,1,16800,16681,0.0008,3890,0.0016,0.0008,0.0008,848.5,0.0004,876,823,828,842.864,4000,109.254,0.0015,849,67.3684,0.0004,0.0002,0.2581,0.6506,850.421,0.0497,877,0,4.9988,0.0298,56,0.0959,0.002,0.0816,0.1119,34.8864,49,0.0248,0.0029,0.0013,32,0.0012,0.0004,0.0042,40,0.1029,58.625,0.3719,0.1255,38.8409,0.0941,0.1743,64,154,0.7292,2.7054,0.2332,39.3422,0.3102,3.3881,0.0125,0.2903,0.2857,36.617,0.3606,0.4015
SAT_Competition2011/SAT11/random/large/unif-k7-r85-v400-c34000-S927774663-037-UNKNOWN.cnf,1,34000,34000,0.0175,400,0.0117,0.0175,0.0175,65,0.0011,75,57,57,66.1529,400,33.0777,0.0175,66,33.3432,0.0117,0.0155,0.6038,1.413,65.4719,0.0001,74,0.0006,2.0702,0.0001,80,0.0993,0.0201,0.0001,0.9563,54.439,70,0.1038,?,0.0016,54,?,?,0.0117,64,?,83.5,0.7034,0.0001,59.2024,0.0001,0.0002,86,162,0.1555,4.3486,0.0118,59.1003,0.2534,2.1192,0.0426,0.0006,?,56.98,0.2456,0.0674
