@RELATION 'FEATURE_VALUES-SAT11-RANDOM-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.OneRAttributeEval -S 1 -F 10 -B 6-Sweka.attributeSelection.Ranker -T -1.7976931348623157E308 -N 16'

@ATTRIBUTE instance_id STRING
@ATTRIBUTE repetition NUMERIC
@ATTRIBUTE nclauses NUMERIC
@ATTRIBUTE nclausesOrig NUMERIC
@ATTRIBUTE nvars NUMERIC
@ATTRIBUTE VCG_CLAUSE_mean NUMERIC
@ATTRIBUTE VCG_VAR_mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Q90 NUMERIC
@ATTRIBUTE VCG_VAR_max NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VG_max NUMERIC
@ATTRIBUTE VG_min NUMERIC
@ATTRIBUTE saps_FirstLocalMinStep_Q10 NUMERIC
@ATTRIBUTE gsat_FirstLocalMinStep_Mean NUMERIC
@ATTRIBUTE VCG_CLAUSE_max NUMERIC
@ATTRIBUTE lobjois_mean_depth_over_vars NUMERIC

@DATA
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S252359291-002.SATISFIABLE.cnf,1,2545,2556,589,0.0051,0.0051,0.0051,141,141,0.0106,130.588,0.0204,0.0039,120,130.584,0.0085,0.3115
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S1170024351-015-UNKNOWN.cnf,1,208521,210000,48726,0.0001,0.0001,0.0001,10678,10603,0.0002,10678,0.0004,0,10678,10603,0.0001,0.2139
SAT11/random/medium/unif-k7-r89-v80-c7120-S1968028041-077.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0972,13.7458,0.0111,0.0111,10,13.8452,0.0875,0.6725
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S2065143904-035.UNKNOWN.cnf,1,2756,2769,637,0.0048,0.0048,0.0047,152,152,0.0098,140.838,0.0207,0.0036,130,140.714,0.0078,0.3093
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S840902310-084.SATISFIABLE.cnf,1,2111,2130,488,0.0062,0.0062,0.0061,118,118,0.0161,108.239,0.0322,0.0047,99,108.291,0.0102,0.3226
SAT11/random/medium/unif-k3-r4.26-v300-c1278-S1469984978-038.UNKNOWN.cnf,1,1272,1278,295,0.0102,0.0102,0.0102,73,73,0.0197,65.3668,0.0385,0.0086,58,65.2815,0.0136,0.3401
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1534711423-054.SATISFIABLE.cnf,1,3383,3408,780,0.0039,0.0039,0.0038,184,184,0.0101,171.461,0.0198,0.003,159,171.727,0.0064,0.3013
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S912026804-034-UNKNOWN.cnf,1,20886,21000,4887,0.0006,0.0006,0.0006,1085,1091,0.0018,1046.6,0.0036,0.0002,1041,1044.96,0.0012,0.251
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S964643921-035-UNKNOWN.cnf,1,208679,210000,48785,0.0001,0.0001,0.0001,10647,10618,0.0002,10647,0.0004,0,10647,10596.3,0.0001,0.2164
SAT11/random/large/unif-k5-r20-v2000-c40000-S1264065752-051-UNKNOWN.cnf,1,40000,40000,2000,0.0025,0.0025,0.0025,405,404,0.0035,381.312,0.0121,0.0059,363,377.225,0.0025,0.4652
SAT11/random/medium/unif-k7-r89-v90-c8010-S1321406709-042.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0855,15.4029,0.0111,0.0111,12,15.3672,0.0778,0.6622
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S496650424-021.UNKNOWN.cnf,1,1698,1704,393,0.0077,0.0077,0.0076,95,95,0.0147,86.3363,0.0289,0.0059,78,86.429,0.0102,0.325
SAT11/random/large/unif-k5-r20-v1000-c20000-S883282443-030-UNKNOWN.cnf,1,20000,20000,1000,0.005,0.005,0.005,206,204,0.0066,191.114,0.0202,0.0123,176,190.494,0.005,0.4786
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1885965779-049.UNKNOWN.cnf,1,2545,2556,587,0.0052,0.0052,0.0051,140,139,0.0118,129.149,0.0244,0.0039,118,129.05,0.0085,0.3112
SAT11/random/large/unif-k7-r85-v400-c34000-S1897807474-073-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,76,76,0.0193,65.6786,0.0117,0.0117,56,66.0723,0.0175,0.5987
SAT11/random/medium/unif-k7-r89-v50-c4450-S1273410420-036.UNKNOWN.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1506,8.8965,0.011,0.011,6,8.8747,0.14,0.7034
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S823305148-084.SATISFIABLE.cnf,1,1689,1704,387,0.0079,0.0079,0.0078,95,95,0.0166,86.0264,0.0314,0.0047,78,86.2175,0.0129,0.3342
SAT11/random/large/unif-k7-r85-v150-c12750-S789865458-092-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0521,25.0953,0.0117,0.0117,20,25.0119,0.0467,0.6417
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S936020932-012-UNKNOWN.cnf,1,20870,21000,4882,0.0006,0.0006,0.0006,1093,1093,0.0016,1048.51,0.0032,0.0003,1036,1065.35,0.001,0.2481
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S1098107876-060-UNKNOWN.cnf,1,146043,147000,34117,0.0001,0.0001,0.0001,7578,7449,0.0002,7579.5,0.0005,0,7578,7442.25,0.0002,0.2317
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S206772908-015.UNKNOWN.cnf,1,2130,2130,100,0.05,0.05,0.05,24,24,0.0638,19.9148,0.0465,0.0441,16,19.9838,0.05,0.5637
SAT11/random/large/unif-k5-r20-v1250-c25000-S540595895-046-UNKNOWN.cnf,1,25000,25000,1250,0.004,0.004,0.004,255,257,0.0054,238.192,0.0179,0.0094,222,240.938,0.004,0.4713
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S456969343-019.SATISFIABLE.cnf,1,3362,3408,773,0.0039,0.0039,0.0039,183,183,0.0092,170.773,0.0184,0.003,159,170.725,0.0065,0.3049
SAT11/random/medium/unif-k7-r89-v50-c4450-S708803296-021.UNKNOWN.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1519,8.923,0.011,0.011,6,8.8961,0.14,0.706
SAT11/random/medium/unif-k7-r89-v80-c7120-S1980280938-088.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.0942,13.6854,0.0111,0.0111,10,13.6604,0.0875,0.6715
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S910125393-002.UNKNOWN.cnf,1,2751,2769,632,0.0048,0.0048,0.0047,151,150,0.0098,139.451,0.0189,0.0015,128,139.623,0.0079,0.3068
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S943066845-088.UNKNOWN.cnf,1,2328,2343,539,0.0056,0.0056,0.0056,129,129,0.0125,118.485,0.0253,0.0043,108,118.325,0.0074,0.3076
SAT11/random/medium/unif-k7-r89-v90-c8010-S1897189325-062.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.083,15.3116,0.0111,0.0111,12,15.4111,0.0778,0.661
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1502652578-043.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0444,29.7301,0.0466,0.0407,25,29.6186,0.0333,0.5413
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S528475885-007.SATISFIABLE.cnf,1,1908,1917,441,0.0069,0.0069,0.0068,108,107,0.0142,98.124,0.0273,0.0052,89,98.0798,0.0091,0.3262
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S944656226-046.UNKNOWN.cnf,1,2748,2769,634,0.0048,0.0048,0.0047,151,151,0.0091,139.375,0.0182,0.0036,128,139.71,0.0079,0.3071
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1825761395-059.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.082,15.2214,0.0463,0.0451,12,15.222,0.0667,0.5867
SAT11/random/large/unif-k7-r85-v400-c34000-S1163171897-095-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,74,75,0.0194,65.5625,0.0117,0.0117,57,65.6831,0.0175,0.5995
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1617626827-069.SATISFIABLE.cnf,1,1908,1917,441,0.0069,0.0069,0.0068,107,107,0.0157,97.9389,0.0309,0.0052,89,98.048,0.0113,0.3289
SAT11/random/medium/unif-k7-r89-v50-c4450-S1496316430-079.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1524,8.941,0.011,0.011,6,8.8934,0.14,0.703
SAT11/random/large/unif-k5-r20-v750-c15000-S888530894-020-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,157,157,0.0087,143.892,0.0257,0.0157,132,144.003,0.0067,0.4848
SAT11/random/large/unif-k5-r20-v1500-c30000-S377999798-061-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,308,307,0.0046,286.293,0.0151,0.0076,269,288.234,0.0033,0.4686
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S648064606-012.UNKNOWN.cnf,1,1483,1491,344,0.0088,0.0088,0.0087,84,85,0.0223,76.1915,0.0432,0.0074,68,76.3169,0.0116,0.3385
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1409021001-079.UNKNOWN.cnf,1,1692,1704,388,0.0078,0.0078,0.0077,95,95,0.0148,86.1168,0.029,0.0065,77,86.1207,0.0129,0.3286
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S448503257-098-UNKNOWN.cnf,1,146049,147000,34114,0.0001,0.0001,0.0001,0,7458,0.0003,3683,0.0006,0,0,7434.75,0.0002,0.2289
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1847541883-049.UNKNOWN.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0413,29.6801,0.0463,0.0416,24,29.7281,0.0333,0.5428
SAT11/random/medium/unif-k7-r89-v60-c5340-S2117313371-002.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,13,0.126,10.4493,0.011,0.011,8,10.4481,0.1167,0.6873
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S1449708927-022.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1315,10.3885,0.046,0.046,8,10.3603,0.1,0.6176
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1563258922-027.SATISFIABLE.cnf,1,2119,2130,488,0.0062,0.0062,0.0061,118,117,0.0137,107.435,0.0269,0.0047,98,107.254,0.0102,0.3197
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S921718479-079-UNKNOWN.cnf,1,83511,84000,19513,0.0002,0.0002,0.0002,4252,4294,0.0004,3383.4,0.0008,0,0,4273,0.0003,0.2351
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S110935064-075.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,41,0.0368,34.6527,0.0459,0.0384,29,34.5472,0.0286,0.5321
SAT11/random/medium/unif-k5-r21.3-v50-c1065-S505037856-056.UNKNOWN.cnf,1,1065,1065,50,0.1,0.1,0.1,13,13,0.1268,10.3731,0.046,0.046,8,10.4027,0.1,0.6178
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S670753028-051.UNKNOWN.cnf,1,2119,2130,489,0.0062,0.0062,0.0061,118,118,0.0132,107.807,0.0264,0.0047,98,107.85,0.0102,0.3179
SAT11/random/large/unif-k5-r20-v750-c15000-S1787347746-067-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,155,157,0.0085,143.503,0.0247,0.0157,132,143.676,0.0067,0.4862
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S912111154-025.UNKNOWN.cnf,1,2331,2343,538,0.0056,0.0056,0.0056,129,129,0.012,118.712,0.0236,0.0043,108,118.524,0.0093,0.3074
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S1831593686-090.SATISFIABLE.cnf,1,3387,3408,780,0.0039,0.0039,0.0038,184,184,0.01,171.458,0.0201,0.0027,159,171.634,0.0064,0.3045
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S261841674-082.SATISFIABLE.cnf,1,2115,2130,493,0.0061,0.0061,0.0061,120,121,0.0132,110.279,0.026,0.0047,100,110.175,0.0081,0.3218
SAT11/random/large/unif-k7-r85-v250-c21250-S58287803-001-UNKNOWN.cnf,1,21250,21250,250,0.028,0.028,0.028,48,48,0.0312,41.29,0.0117,0.0117,35,41.444,0.028,0.6165
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S1124205008-074.UNKNOWN.cnf,1,2969,2982,688,0.0044,0.0044,0.0044,163,164,0.0098,151.795,0.0189,0.0034,140,151.878,0.0073,0.3053
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S171669125-021.SATISFIABLE.cnf,1,2964,2982,683,0.0044,0.0044,0.0044,162,163,0.0105,150.785,0.0202,0.004,140,150.998,0.0073,0.3111
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S1959079526-027.UNKNOWN.cnf,1,1898,1917,436,0.007,0.007,0.0069,105,105,0.0163,96.2159,0.0327,0.0053,87,96.1651,0.0115,0.3242
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S537193780-078-UNKNOWN.cnf,1,208561,210000,48706,0.0001,0.0001,0.0001,10597,10665,0.0002,10597,0.0004,0,10597,10665.7,0.0001,0.1936
SAT11/random/large/unif-k5-r20-v1500-c30000-S969405384-096-UNKNOWN.cnf,1,30000,30000,1500,0.0033,0.0033,0.0033,306,306,0.0044,286.809,0.0152,0.0084,268,287.024,0.0033,0.466
SAT11/random/medium/unif-k7-r89-v50-c4450-S1788358104-029.SATISFIABLE.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1508,8.9615,0.011,0.011,6,8.9255,0.14,0.7041
SAT11/random/medium/unif-k7-r89-v50-c4450-S321945897-005.UNKNOWN.cnf,1,4450,4450,50,0.14,0.14,0.14,12,12,0.1494,8.914,0.011,0.011,6,8.8483,0.14,0.7061
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1280860344-022.SATISFIABLE.cnf,1,2116,2130,485,0.0063,0.0063,0.0062,117,117,0.0147,107.296,0.0284,0.0028,97,107.457,0.0103,0.3249
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S549184435-037.UNKNOWN.cnf,1,1698,1704,393,0.0077,0.0077,0.0076,95,96,0.0159,86.5149,0.0289,0.0035,78,86.5962,0.0102,0.3271
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S919014656-003-UNKNOWN.cnf,1,104378,105000,24426,0.0001,0.0001,0.0001,5296,5393,0.0003,5305.5,0.0007,0,5296,5345,0.0002,0.2347
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S976131144-051-UNKNOWN.cnf,1,62606,63000,14637,0.0002,0.0002,0.0002,3223,3246,0.0006,2789.88,0.0013,0,0,3211.91,0.0004,0.2316
SAT11/random/medium/unif-k7-r89-v90-c8010-S64052796-033.SATISFIABLE.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0863,15.3677,0.0111,0.0111,12,15.3009,0.0778,0.6654
SAT11/random/large/unif-k3-r4.2-v35000-c147000-S883457431-033-UNKNOWN.cnf,1,145973,147000,34135,0.0001,0.0001,0.0001,7416,7481,0.0003,7463,0.0005,0,7416,7457.5,0.0002,0.231
SAT11/random/medium/unif-k3-r4.26-v700-c2982-S826445785-043.UNKNOWN.cnf,1,2959,2982,684,0.0044,0.0044,0.0044,162,161,0.0084,150.256,0.0172,0.0037,139,150.007,0.0058,0.2987
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S930506247-025.SATISFIABLE.cnf,1,1696,1704,392,0.0077,0.0077,0.0077,96,96,0.0165,87.7048,0.0318,0.0035,79,87.4864,0.0102,0.3324
SAT11/random/large/unif-k5-r20-v1250-c25000-S269694958-008-UNKNOWN.cnf,1,25000,25000,1250,0.004,0.004,0.004,257,260,0.0057,238.837,0.018,0.01,222,240.424,0.004,0.4713
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S185833400-026.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,41,0.0357,34.818,0.0453,0.0386,29,34.5714,0.0286,0.5325
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1428216398-076.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0413,29.9309,0.0466,0.0404,25,29.8245,0.0333,0.5428
SAT11/random/large/unif-k7-r85-v150-c12750-S1101422472-003-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0521,24.8926,0.0117,0.0117,20,24.8278,0.0467,0.6394
SAT11/random/medium/unif-k7-r89-v70-c6230-S1475900283-041.UNKNOWN.cnf,1,6230,6230,70,0.1,0.1,0.1,15,15,0.1069,12.1239,0.0111,0.0111,9,11.9996,0.1,0.6804
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S773607012-011.SATISFIABLE.cnf,1,1482,1491,342,0.0089,0.0089,0.0088,85,84,0.0189,76.3198,0.0358,0.0067,68,76.1465,0.0146,0.3428
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1263625223-038.SATISFIABLE.cnf,1,2121,2130,491,0.0062,0.0062,0.0061,120,119,0.0132,109.693,0.0259,0.0047,100,109.815,0.0081,0.3215
SAT11/random/medium/unif-k7-r89-v90-c8010-S224440242-006.SATISFIABLE.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0831,15.3643,0.0111,0.0111,12,15.3118,0.0778,0.6626
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S539832832-088.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,41,0.037,34.7167,0.0456,0.04,29,34.8939,0.0286,0.5337
SAT11/random/medium/unif-k3-r4.26-v450-c1917-S2083898043-071.SATISFIABLE.cnf,1,1909,1917,440,0.0069,0.0069,0.0068,107,107,0.0141,97.6376,0.0272,0.0052,89,97.576,0.0114,0.3251
SAT11/random/medium/unif-k7-r89-v60-c5340-S1556216475-025.UNKNOWN.cnf,1,5340,5340,60,0.1167,0.1167,0.1167,13,14,0.1288,10.5461,0.011,0.011,8,10.5298,0.1167,0.6898
SAT11/random/medium/unif-k3-r4.26-v650-c2769-S1402967451-034.SATISFIABLE.cnf,1,2741,2769,630,0.0048,0.0048,0.0048,150,150,0.0113,138.96,0.0226,0.0036,128,138.707,0.0095,0.307
SAT11/random/large/unif-k5-r20-v750-c15000-S440979335-036-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,156,157,0.0089,143.034,0.0255,0.0159,130,143.056,0.0067,0.4867
SAT11/random/large/unif-k7-r85-v400-c34000-S817927155-033-UNKNOWN.cnf,1,34000,34000,400,0.0175,0.0175,0.0175,76,76,0.0195,65.8403,0.0117,0.0117,58,66.7257,0.0175,0.6065
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S1713710439-035.UNKNOWN.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0802,15.3332,0.0463,0.0445,12,15.2599,0.0667,0.5886
SAT11/random/large/unif-k7-r85-v150-c12750-S511186849-048-UNKNOWN.cnf,1,12750,12750,150,0.0467,0.0467,0.0467,30,30,0.0519,25.0056,0.0117,0.0117,20,24.8481,0.0467,0.642
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S2050161601-088.SATISFIABLE.cnf,1,3178,3195,733,0.0041,0.0041,0.0041,176,174,0.0076,162.486,0.0154,0.0006,150,162.241,0.0068,0.3006
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S804294807-063.UNKNOWN.cnf,1,1486,1491,345,0.0087,0.0087,0.0087,85,85,0.0155,76.3275,0.031,0.004,68,76.6478,0.0116,0.3292
SAT11/random/medium/unif-k3-r4.26-v600-c2556-S1720013904-060.UNKNOWN.cnf,1,2531,2556,584,0.0052,0.0052,0.0051,140,140,0.0122,129.046,0.0249,0.004,119,129.173,0.0068,0.3105
SAT11/random/medium/unif-k7-r89-v90-c8010-S741717046-057.UNKNOWN.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0844,15.3917,0.0111,0.0111,12,15.2669,0.0778,0.6669
SAT11/random/large/unif-k3-r4.2-v20000-c84000-S878494004-057-UNKNOWN.cnf,1,83374,84000,19497,0.0002,0.0002,0.0002,4253,4268,0.0004,4231.5,0.0008,0.0001,4175,4250.38,0.0003,0.2397
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S1157767653-025-UNKNOWN.cnf,1,20865,21000,4869,0.0006,0.0006,0.0006,1091,1092,0.0017,1064.86,0.0035,0.0002,1033,1060.05,0.001,0.2504
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S446351158-079.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0481,24.9321,0.0466,0.0432,20,24.9705,0.04,0.5516
SAT11/random/large/unif-k5-r20-v750-c15000-S131912631-041-UNKNOWN.cnf,1,15000,15000,750,0.0067,0.0067,0.0067,157,158,0.0091,144.23,0.0265,0.0153,131,143.517,0.0067,0.4836
SAT11/random/medium/unif-k5-r21.3-v125-c2662-S1300400916-048.SATISFIABLE.cnf,1,2662,2662,125,0.04,0.04,0.04,30,30,0.0496,25.084,0.0466,0.0424,20,25.096,0.04,0.5522
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S746725327-020-UNKNOWN.cnf,1,208696,210000,48800,0.0001,0.0001,0.0001,10716,10699,0.0002,10716,0.0004,0,10716,10668.7,0.0001,0.2145
SAT11/random/medium/unif-k3-r4.26-v350-c1491-S1794283924-053.SATISFIABLE.cnf,1,1488,1491,347,0.0087,0.0087,0.0086,85,86,0.0168,77.2566,0.0329,0.0054,69,77.2292,0.0144,0.3291
SAT11/random/large/unif-k3-r4.2-v15000-c63000-S619136916-059-UNKNOWN.cnf,1,62533,63000,14599,0.0002,0.0002,0.0002,3231,3206,0.0006,2783.38,0.0012,0,0,3179.08,0.0004,0.2305
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S269939581-066-UNKNOWN.cnf,1,104334,105000,24393,0.0001,0.0001,0.0001,5276,5347,0.0004,5285.33,0.0007,0,5233,5322.17,0.0002,0.2243
SAT11/random/medium/unif-k7-r89-v80-c7120-S841042385-099.UNKNOWN.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.1021,13.74,0.0111,0.0111,10,13.7363,0.0875,0.6712
SAT11/random/large/unif-k3-r4.2-v50000-c210000-S517749870-003-UNKNOWN.cnf,1,208673,210000,48745,0.0001,0.0001,0.0001,10545,10616,0.0002,10545,0.0004,0,10545,10627.7,0.0001,0.2147
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S328068950-002.SATISFIABLE.cnf,1,2130,2130,100,0.05,0.05,0.05,24,24,0.0685,19.965,0.0465,0.0437,16,19.9585,0.05,0.5678
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S1838224332-006-UNKNOWN.cnf,1,104287,105000,24356,0.0001,0.0001,0.0001,5338,5366,0.0004,5345,0.0007,0,5303,4558.57,0.0002,0.229
SAT11/random/medium/unif-k3-r4.26-v800-c3408-S852188518-088.SATISFIABLE.cnf,1,3393,3408,785,0.0039,0.0039,0.0038,186,185,0.0074,173.328,0.0147,0.0029,160,173.091,0.0051,0.3001
SAT11/random/large/unif-k7-r85-v300-c25500-S1158419275-045-UNKNOWN.cnf,1,25500,25500,300,0.0233,0.0233,0.0233,57,58,0.0268,49.2412,0.0117,0.0117,41,50.0872,0.0233,0.6126
SAT11/random/medium/unif-k3-r4.26-v500-c2130-S1383368897-031.UNKNOWN.cnf,1,2124,2130,494,0.0061,0.0061,0.0061,119,119,0.0122,109.059,0.024,0.0047,99,108.878,0.0081,0.3224
SAT11/random/medium/unif-k3-r4.26-v750-c3195-S576842028-023.SATISFIABLE.cnf,1,3175,3195,735,0.0041,0.0041,0.0041,174,174,0.0094,162.254,0.0192,0.0028,150,162.127,0.0054,0.3032
SAT11/random/medium/unif-k7-r89-v90-c8010-S231612998-061.SATISFIABLE.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0858,15.3662,0.0111,0.0111,12,15.402,0.0778,0.6662
SAT11/random/large/unif-k3-r4.2-v5000-c21000-S720914503-051-UNKNOWN.cnf,1,20883,21000,4888,0.0006,0.0006,0.0006,1095,1093,0.0017,1063.53,0.0034,0.0002,1032,1067.93,0.001,0.2471
SAT11/random/large/unif-k5-r20-v1250-c25000-S573815729-001-UNKNOWN.cnf,1,25000,25000,1250,0.004,0.004,0.004,255,255,0.0054,238.869,0.0178,0.0094,223,239.31,0.004,0.4669
SAT11/random/medium/unif-k3-r4.26-v400-c1704-S1511266249-002.UNKNOWN.cnf,1,1696,1704,391,0.0078,0.0078,0.0077,95,95,0.0159,86.4878,0.0313,0.0059,78,86.1721,0.0102,0.3324
SAT11/random/medium/unif-k7-r89-v90-c8010-S501033814-049.SATISFIABLE.cnf,1,8010,8010,90,0.0778,0.0778,0.0778,19,19,0.0878,15.3814,0.0111,0.0111,12,15.2865,0.0778,0.6661
SAT11/random/medium/unif-k3-r4.26-v250-c1065-S931339469-052.UNKNOWN.cnf,1,1059,1065,243,0.0125,0.0125,0.0123,61,61,0.0293,53.7468,0.0548,0.0104,47,53.7794,0.0165,0.3509
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S720541313-052.UNKNOWN.cnf,1,2329,2343,535,0.0057,0.0057,0.0056,128,128,0.0116,117.739,0.0232,0.0017,108,117.659,0.0093,0.3141
SAT11/random/medium/unif-k5-r21.3-v75-c1597-S241605246-015.SATISFIABLE.cnf,1,1597,1597,75,0.0667,0.0667,0.0667,19,19,0.0808,15.2755,0.0463,0.0451,12,15.2539,0.0667,0.5866
SAT11/random/medium/unif-k7-r89-v80-c7120-S175431861-098.SATISFIABLE.cnf,1,7120,7120,80,0.0875,0.0875,0.0875,17,17,0.094,13.7169,0.0111,0.0111,10,13.6692,0.0875,0.6713
SAT11/random/medium/unif-k5-r21.3-v100-c2130-S1574817612-041.SATISFIABLE.cnf,1,2130,2130,100,0.05,0.05,0.05,25,24,0.0653,20.0934,0.0465,0.0437,16,20.0974,0.05,0.5655
SAT11/random/large/unif-k3-r4.2-v25000-c105000-S30704505-092-UNKNOWN.cnf,1,104311,105000,24385,0.0001,0.0001,0.0001,5336,5343,0.0003,5298.33,0.0007,0,5209,5292.83,0.0002,0.2316
SAT11/random/medium/unif-k5-r21.3-v150-c3195-S1216095115-028.SATISFIABLE.cnf,1,3195,3195,150,0.0333,0.0333,0.0333,35,35,0.0401,29.7485,0.046,0.0404,25,29.9607,0.0333,0.544
SAT11/random/medium/unif-k3-r4.26-v550-c2343-S1552308135-080.SATISFIABLE.cnf,1,2330,2343,536,0.0057,0.0057,0.0056,130,129,0.0133,118.885,0.0266,0.0043,109,118.695,0.0093,0.3136
SAT11/random/large/unif-k3-r4.2-v30000-c126000-S629207485-001-UNKNOWN.cnf,1,125173,126000,29226,0.0001,0.0001,0.0001,6405,6428,0.0003,6419.5,0.0006,0,6405,6394.8,0.0002,0.2214
SAT11/random/medium/unif-k5-r21.3-v175-c3727-S1126657927-015.SATISFIABLE.cnf,1,3727,3727,175,0.0286,0.0286,0.0286,41,41,0.0368,34.5453,0.0459,0.0368,29,34.6132,0.0286,0.5329
